global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5639.186573342629	-70.58124334857439	4981.711912630676	31800425.208967783	15209.993306985514	-79.7168400447772	231343896.39854413	6354.774586724594	5302.71818774543	10.566225044039127	28118820.17864618	111.64511168127969	5754.7788373946105	11242.167668274926	1.615705	61.268936	0.425168685	0.28509	0.0327965727	-0.046608277	0.0822674929	-0.0086056229	-0.2246410106	-0.012125565	-0.0676240495	-0.1061939942	-0.0398057897	0.1377581967	0.0309058186	-0.0863584769	0.1686902705	-0.0006583323	0.0270770351	0.0924943222	-0.0566329634	0.0592581464	-0.0839527457	0.1417439463	0.0559682139	0.089794859	0.0253637599	0.0319448781	-0.1077774202	0.0870832581	0.2487354896	0.1914189799	-0.0193488273	-0.1523963214	-0.0983729799	0.1430223834	-0.0799709706	0.0199579629	-0.0374980329	-0.1304995152	-0.0726973661	-0.0441881865	-0.0971011815	0.0602672442	-0.210766661	0.0902907679	-0.1117236229	-0.0039035664	-0.0708496153	0.0206457317	-0.085357582	-0.1710500696	0.0528109054	0.0991377901	-0.0215551965	-0.0609404945	-0.1078382813	0.1469390201	0.0040268798	-0.0402494086	0.0255481852	0.0079936617	-0.0476667233	0.2895328	0.2140216515	-0.0566966246	0.1411219044	-0.0279626654	-0.0457447073	0.1361105689	0.0227231595	-0.197991586	-0.1206132412	-0.0529850428	0.0929250205	0.1631340825	-0.0676517073	0.1602996432	0.0663098665	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0008591449999999	0.0052864849999999	7.381301310248281e-07	2.794692365522394e-05	-0.244582	-0.077903	0.006068877409	0.059820354724	0.126483	0.262228	0.015997949289	0.068763523984	-0.00271218	-0.0005604799999999	7.355920352399999e-06	3.141378303999999e-07	0.000140046	0.000789151	6.227593008009999e-07	1.9612882116e-08	0.000181529	-0.000245393	6.0217724449e-08	3.2952777841e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5621.209291348798	-17.97728199383164	323.1826678857433	31597993.897146054	15210.451589046192	0.4582820606774476	231357837.5427178	0.2100224471387677	5292.42618064858	-10.292007096850284	28009774.87761452	105.92541008161662	5761.401621595099	11325.366578823296	1.326743	50.311272	0.443217955	0.258876	0.0963105843	0.0401248514	0.1699769418	-0.0420453566	0.0547244964	-0.0557061498	0.0548634269	-0.0632095216	0.083066524	0.0306184928	-0.1890632456	-0.0803550018	0.0425167268	-0.0579070084	-0.0257595122	0.0520899804	0.0702721225	0.1267354917	-0.0084263282	-0.0363955259	-0.1546320113	-0.0243544598	0.0544617323	-0.0793015856	0.0451484069	0.0121222207	0.0599393988	0.0114562319	-0.0594880293	-0.0345751643	0.1414063147	0.2563343854	-0.0184982994	-0.1098477765	0.0708612817	0.177925387	0.088765415	-0.037909584	0.1035203415	-0.091514814	0.1492484713	0.0548795782	-0.0008765424	-0.0251591695	-0.0443018989	0.1207463599	-0.0023022699	-0.0068627596	-0.0777664568	0.0842364631	-0.0223453628	-0.0050770697	-0.0474102913	-0.0844798534	0.0433939367	0.1436639724	0.014867824	-0.1534930527	0.0471506217	0.0635738457	0.1593292522	0.0577373004	-0.1051571289	0.2363527958	-0.1109477535	-0.0232969917	-0.151861896	-0.0084557188	0.0827427994	0.1011665932	-0.0550450818	-0.063856271	0.0017173163	-0.0595595401	0.0876969647	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0139625	0.0131033550000001	0.00019495140625	0.000171697912256	-0.157699	0.0868829999999999	0.0075486556889999	0.024868974601	0.305877	0.179394	0.093560739129	0.032182207236	-0.00532048	-0.0026083	2.83075074304e-05	6.80322889e-06	0.000572942	0.000432896	1.87398946816e-07	3.28262535364e-07	0.000417085	0.000235556	5.5486629136e-08	1.7395989722499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5622.918969854026	1.709678505228112	2.923000591239032	31617217.741544258	15189.28768376151	-21.163905284682187	230714460.3400691	447.9108868989986	5298.689780844007	6.263600195426989	28076113.39362071	39.23268740815301	5761.40185546875	11463.150566401808	1.385986	52.557816	0.45118218	0.314531	0.2109485767	0.2601969849	-0.1577141422	0.0853764878	0.00697277	-0.2552856014	-0.1394918956	0.0937321047	0.1811696651	-0.120558777	-0.1518825234	-0.2362565571	0.0523028652	0.2099010058	-0.0714152886	0.0918888571	0.1641753336	-0.1006655461	-0.0446876244	-0.1040241268	0.0319399583	0.0083900885	-0.1169826268	0.0797288092	0.1612323021	0.0234223683	-0.0106196308	0.0023951241	0.0145602802	-0.0783081283	0.0437506909	-0.0717647618	0.025513869	-0.0141900266	-0.060612656	-0.0541359991	-0.0785680708	-0.0156580222	-0.0236049428	0.1727723615	0.0442060497	0.04907771	-0.0218434624	0.0946464751	-0.2313538788	0.0871063165	-0.2231782987	0.0871341879	-0.1124468288	0.1771769815	-0.0539095441	0.100931841	0.1504924235	-0.0001246429	-0.0534060719	0.0416076261	0.0524313256	0.0996818643	0.0026556437	-0.0485436899	-0.112408328	-0.0663669027	-0.0536634678	-0.0473655632	-0.0109175116	0.0059524977	0.0747980793	-0.1227256036	0.0185117344	-0.1180335093	-0.0083475621	-0.0010307458	0.0104402664	0.1435735828	-0.0885966096	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00579327	-0.00816923	3.3561977292899994e-05	6.673631879289999e-05	-0.224392	-0.066693	0.004447956249	0.050351769664	0.587928	0.282051	0.345659333184	0.079552766601	-0.00660508	-0.0012846	4.36270818064e-05	1.6501971600000008e-06	0.000121362	-0.00045158	2.0392449640000005e-07	1.4728735044e-08	0.000566284	0.000149199	2.226034160100001e-08	3.20677568656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5601.362944059127	-21.556025794899146	464.6622480703572	31375266.831078727	15245.3740384327	56.08635467118984	232421429.5717177	3145.679180302498	5281.673796729348	-17.01598411465875	27896078.09505741	289.54371539031894	5743.129127723281	11331.100042469216	1.135141	43.045525	0.237176663	0.183809	0.1697096146	0.0546282733	0.0291239958	-0.0614154414	-0.0831654456	-0.1898012217	-0.0218869296	0.0613269109	0.0578640302	-0.0610679836	-0.0782039446	-0.1704783792	-0.0267513362	0.0579340541	0.0705704522	0.0390835207	-0.007868228	-0.2213816037	-0.0916319786	-0.0601017436	0.0791141691	-0.0230881773	0.1184115415	0.0007234871	0.1512518751	-0.0182197474	-0.0478940912	0.0035473341	-0.1185597678	0.0758142664	-0.0285133314	-0.0077336784	0.0427364562	-0.0220976689	0.0166590119	0.0389942014	0.0902605815	-0.1311985568	-0.0502165285	-0.0303180815	-0.0228368284	0.0266214647	0.078483703	0.0338113233	-0.1639836851	0.0423709253	-0.0380026111	0.046911336	-0.0072329819	-0.024203869	0.198493444	0.129498508	0.1204481073	0.0438414991	0.0081822039	-0.092305517	0.0972415062	-0.0294333533	0.0873030273	-0.1020164443	-0.0259191686	-0.0749747665	-0.076317146	0.0151890753	-0.0570666113	0.0934345349	-0.0366140035	-0.0208566932	-0.0665533825	0.1271287651	-0.0629461237	-0.0229412017	-0.0271387546	0.0607204482	0.0398645681	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.000800357	-0.004992913	6.40571327449e-07	2.4929180225569e-05	-0.232091	-0.0076989999999999	5.927460099999975e-05	0.0538662322809999	0.430401	-0.157527	0.1852450208009999	0.024814755729	-0.00535062	0.0012544599999999	2.8629134384400004e-05	1.5736698915999994e-06	0.000198729	7.7367e-05	5.985652689000001e-09	3.9493215441e-08	0.000573612	7.328000000000022e-06	5.3699584000000315e-11	3.2903072654400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5585.213323319855	-16.149620739271995	260.81025002232417	31194607.866989616	15201.272263715457	-44.10177471724273	231078678.43560484	1944.9665332104305	5279.120283197391	-2.553513531957833	27869110.9644661	6.520431357891767	5732.443798054768	11290.979222322538	1.106962	41.976952	0.251299113	0.163709	0.1299509178	-0.0621590073	-0.0892941928	-0.0539521272	-0.0956171009	-0.1792613059	0.0196198127	0.178391524	-0.0628477645	-0.0575460179	0.1272056586	-0.1278851463	-0.0731463503	0.0472045014	-0.0078561663	-0.0469179575	0.0068818625	-0.0322895376	-0.0328696222	0.0471308223	-0.1706710719	-0.23614946	-0.1034856567	-0.0455689239	-0.144634326	0.0262173152	-0.0852362403	-0.0255564719	-0.0867259552	-0.0497809697	-0.1053311877	-0.1463514735	-0.0092815678	0.2274148289	-0.0248904899	-0.1347230553	-0.0990422867	0.0847697003	-0.0300965384	-0.1033320091	-0.0116249326	0.0823251781	-0.0526639884	-0.0273122562	-0.1548020828	-0.0337620298	-0.0260371829	0.0997760353	0.016739141	-0.1388371709	0.0403658162	0.0624320128	-0.0640660875	0.0218779162	0.1674077704	0.1747657226	-0.1940873012	0.0274508317	-0.061540486	-0.1420146428	-0.0240951909	-0.071342444	0.2056784639	-0.1508769184	0.0481729346	-0.1446912839	0.1645567041	-0.0155243031	-0.0775234252	-0.0814198803	0.0920107916	0.0877571551	-0.0476800026	-0.0110679262	0.1136984039	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.00486187	0.004061513	2.36377798969e-05	1.6495887849169002e-05	-0.226807	0.0052839999999999	2.7920655999999825e-05	0.051441415249	0.320216	-0.1101849999999999	0.102538286656	0.0121407342249999	-0.00356345	0.00178717	1.2698175902500002e-05	3.193976608900001e-06	-0.000450447	-0.000649176	4.21429478976e-07	2.02902499809e-07	0.000374586	-0.000199026	3.9611348676000016e-08	1.40314671396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5585.567914633	0.3545913131456473	0.1257349993583545	31198568.92897764	15096.166116549735	-105.10614716572128	227894231.4184643	11047.302172022257	5269.437888503285	-9.682394694105824	27766975.66079396	93.7487670124486	5710.1581319228735	11119.197421081431	1.265157	47.975853	0.16981348	0.0970769	0.0554918451	-0.0707025142	-0.1254563495	0.0095318301	-0.0617292097	-0.0435237814	-0.0301318659	-0.0485973231	-0.1401010243	0.0548181021	0.0003883886	-0.0670732437	-0.1046820782	0.0105165268	0.008257231	-0.0152627083	-0.1310440601	-0.0075189844	-0.0949026755	0.0854980461	-0.181728724	0.1483167518	-0.3128848244	0.0262706872	-0.0396098888	-0.0721583009	0.0821043918	-0.1648605446	0.0459426821	0.103493178	-0.1253213304	0.1548579815	0.0079542774	-0.0522177413	-0.0412629879	0.1380710379	-0.070075443	0.0067927539	0.0135115058	0.2512804731	0.0380054847	0.1595583719	-0.0931097656	-0.0600261586	-0.094629164	-0.1048939656	0.1219504479	-0.0548344481	0.0345039842	0.0846519625	-0.0821279332	0.0458864379	0.0062492321	0.1138451208	-0.2775769924	0.1967759717	-0.1180738912	0.0531506923	-0.1063374166	0.0094736456	-0.0625799941	0.0455425123	0.090029344	0.2091084645	0.1892719875	0.0691296107	-0.0824483524	0.0393062933	0.1655575868	-0.0199659538	0.111707693	0.0033782247	-0.0692601867	0.1844898495	0.0124397065	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.00244381	-0.00730568	5.972207316099999e-06	5.33729602624e-05	-0.242742	-0.015935	0.000253924225	0.058923678564	0.226052	-0.094164	0.051099506704	0.008866858896	-0.0043746	-0.00081115	1.913712516e-05	6.579643225000001e-07	-0.000398435	5.201199999999999e-05	2.705248143999999e-09	1.58750449225e-07	0.0005596	0.000185014	3.423018019600002e-08	3.131521600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5555.512496255957	-30.05541837704368	903.3281738191348	30863719.096056093	15061.84618672025	-34.31992982948577	226859210.55241933	1177.857583500827	5261.773129707914	-7.66475879537029	27686256.46851622	58.74852739120621	5722.727977075582	11167.096023069142	1.165881	44.211224	0.23708565	0.148343	-0.0021278835	-0.1244007747	0.0326613266	-0.0007116712	0.009682112	0.040887975	0.0569086393	-0.0627906589	-0.0430601744	0.1839682669	0.0840290066	0.0635809503	-0.1080131436	-0.0716107947	0.1488788995	0.0528320303	-0.0182306531	0.0242887234	-0.0869067231	0.1077032503	0.1001399482	0.0171548568	0.0311894545	-0.1666804645	0.0466088654	0.2958926867	0.0449479645	-0.0862222614	0.1198877668	0.2161943125	-0.1122774961	0.024785623	0.0018572479	-0.0660154409	0.2858220348	0.0585289525	-0.1185733293	0.1871897591	-0.0071876711	0.0300636923	-0.034179881	0.0608184762	-0.1390384798	0.1691138379	0.054904381	0.0211256017	0.1074347036	0.065432485	0.0927984918	0.1118380452	0.0684702386	-0.0167940158	0.0014986021	0.1137046145	-0.0052761405	-0.1103454431	-0.040412086	-0.2975972648	-0.0654972392	0.0946476343	-0.0511185012	-0.1597148407	-0.0081757787	-0.0432785394	0.1350982728	0.070590133	-0.1394714082	0.2811262694	0.0277185478	-0.1229283201	0.0611703702	0.1422450419	0.044416948	0.0683416147	0.0604206049	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00498574	0.00742955	2.48576033476e-05	5.51982132025e-05	-0.242537	0.000205	4.20250000000044e-08	0.058824196369	0.124862	-0.10119	0.015590519044	0.0102394161	-0.00280246	0.00157214	7.8537820516e-06	2.4716241796000004e-06	-0.000831917	-0.000433482	1.8790664432400005e-07	6.920858948890001e-07	0.0	-0.0005596	3.131521600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5551.131241485013	-4.381254770943997	19.195393367919536	30815058.06019094	15091.865436048744	30.01924932849397	227764402.33980277	901.1553302462856	5250.483840127028	-11.28928958088636	27567580.555435065	127.44805924110936	5705.451382947971	11085.466265658164	1.172817	44.474262	0.237492815	0.11234	-0.0899864894	-0.1737737546	0.1681959589	-0.1468639982	-0.1840234542	0.0936411806	0.053386158	0.0304389375	-0.0819837033	0.1408218745	0.02628342	0.1220885297	-0.1797376396	-0.0667882142	0.1309090651	0.1225512273	-0.0313078743	0.138903347	-0.0307440366	-0.0020142181	0.0501332102	-0.0290516464	0.2285017083	-0.2260123437	0.0155590091	-0.0549185575	-0.0823897288	-0.0606345979	-0.2372359513	-0.0475648562	-0.1215416346	0.1492250652	0.2036126847	0.1538751911	0.0620333881	-0.0422277099	0.0969888531	0.0184096811	0.1600816598	0.0329406132	-0.1234259237	-0.2195009082	0.0851651034	0.0818646051	0.1027558584	-0.0775922017	0.1646650206	0.0815623621	0.1119260462	0.0509690243	0.1610566348	0.0269857897	-0.1822350226	-0.0992854187	0.1248892087	-0.2026610717	0.0161511998	-0.2438577109	0.1293181986	-0.1955244963	0.1758028978	-0.0037617273	0.1433919517	0.1313378369	0.0118280024	-0.0724929765	-0.1028138749	-0.0835471696	-0.0149099014	0.0393262426	0.0650852424	-0.0397784539	-0.1378575631	-0.049315704	-0.1650132689	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.00913462	-0.0141203599999999	8.344128254439999e-05	0.0001993845665295	-0.284254	-0.041717	0.001740308089	0.080800336516	0.0360129	-0.0888491	0.00129692896641	0.00789416257081	-0.00352226	-0.0007198	1.24063155076e-05	5.1811204e-07	8.02561e-05	0.0009121731	8.320597643636102e-07	6.4410415872100014e-09	0.000224154	0.000224154	5.0245015716000007e-08	5.0245015716000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5571.799159320241	20.667917835228764	427.1628276437672	31044945.87180175	15110.250626166817	18.385190118073297	228319673.9855747	338.0152156777	5260.986143048343	10.502302921315277	27677975.197346684	110.2983666510674	5720.858159363693	11317.965490217422	1.462259	55.450123	0.29745364	0.171586	0.0593392792	0.0300140564	0.0693225516	0.1517764656	0.1108039576	0.0030615235	0.0732743319	-0.1182835156	-0.0165085249	0.1102884352	-0.1001930735	0.0589883592	-0.049000624	-0.0926105361	-0.1259461276	0.042996485	0.0720323927	0.1625388483	-0.2024328663	0.0758889171	0.0368446264	0.1164608926	0.029105305	0.0236819411	-0.1330332279	0.0204756586	-0.0536656191	-0.0290057284	0.1437752163	0.1464067415	0.0789925815	-0.0612277039	0.0656721645	0.0149524552	0.0274863185	0.1501049041	0.1415370343	-0.1242595144	0.0831679884	0.0813981253	0.028695625	0.0323974297	-0.0233222433	-0.0254820661	0.0576669441	0.0294484257	0.1019282427	-0.0105251931	-0.0821248635	0.1069493796	-0.1377857168	0.130503628	-0.2043980658	0.0830948061	-0.0257884105	-0.0927266277	0.0124674864	0.022171487	-0.0802755047	0.0639333991	-0.0417025907	0.0545745171	-0.0493318168	-0.0775494493	0.0386399113	-0.1232782175	-0.107174577	0.149371621	0.0546956193	0.1664722865	-0.1321974979	-0.1614668909	-0.0527876844	0.0634905268	0.0083411641	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00477734	0.01391196	2.28229774756e-05	0.0001935426310415	-0.199487	0.084767	0.007185444289	0.039795063169	0.152254	0.1162411	0.023181280516	0.01351199332921	-0.00500998	-0.0014877199999999	2.50998996004e-05	2.213310798399999e-06	7.49335e-05	-5.322600000000002e-06	2.8330070760000023e-11	5.615029422250001e-09	0.000381783	0.000157629	2.4846901641e-08	1.4575825908900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5585.042294377049	13.24313505680766	175.38062613284802	31192697.429980453	15119.4079460393	9.15731987248364	228596496.63875636	83.8565072469838	5280.924193547462	19.938050499118617	27888160.33799491	397.5258577054041	5747.799212269806	11406.31383977535	2.01038	76.23534399999998	0.827687965	0.575351	-0.2231368129	0.1862970623	-0.0105396298	-0.0817907874	0.0160890052	0.1637661387	-0.1059995014	0.0670109132	0.200128192	-0.0153768697	0.0953050834	0.1307001851	0.2816738143	0.1868457684	-0.027022478	-0.3519718694	0.0727160272	0.112555014	0.1050011959	-0.0990219718	0.1030793942	-0.0084868192	-0.030328625	-0.1038684204	-0.0530858117	0.1221555984	0.1656106017	0.0720375127	-0.0112925756	-0.1305950053	0.200061767	-0.0975197208	0.0003504599	-0.114838063	-0.0721700917	0.0260287327	0.1912796822	0.015300662	0.0494684956	0.0809226159	-0.250568193	0.0252090155	0.1002985831	0.053110001	0.157004531	0.0551667564	-0.3310144337	0.0243432548	0.1340417148	-0.2333060862	-0.260340291	-0.1294803527	0.0559719764	-0.0748024319	-0.0178901536	-0.0533991181	-0.0721258638	0.0117457426	0.0331066261	0.2116161185	0.0561699007	-0.1137507744	-0.0635648355	0.0147256909	-0.2055048347	-0.0524896765	0.0674195188	-0.1079071025	-0.0479811465	0.2846838896	0.0524159885	-0.011467509	0.0218498809	-0.0661635675	-0.0113249623	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0437028	-0.04848014	0.00190993472784	0.0023503239744195	-0.129	0.070487	0.0049684171689999	0.016641	-0.0948563	-0.2471103	0.00899771764969	0.06106350036609	0.00358874	0.00859872	1.28790547876e-05	7.39379856384e-05	0.000326641	0.0002517075	6.335666555625e-08	1.0669434288100001e-07	0.0	-0.000381783	1.4575825908900004e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5602.797543000742	17.75524862369275	315.24885368914335	31391340.307855148	15229.07415906207	109.66621302276872	231924699.7422121	12026.678278755287	5275.159974470604	-5.764219076858353	27827312.7562567	33.22622156601776	5738.915005461497	11567.437561627372	1.449937	54.982868	0.4109009199	0.227131	-0.1820076004	0.2557436103	0.104557114	0.2305183457	-0.2091144322	0.1595168596	-0.112061625	-0.1055387904	0.22918605	-0.1585554221	-0.0942491754	0.0977735541	0.157981152	-0.0042287422	0.1758607227	0.020157648	-0.0585543044	0.1661966269	0.1412801287	-0.1985490164	-0.1958663889	0.1711474668	-0.1046138872	-0.022458162	0.1773129856	-0.182046029	0.0448467474	0.0492584797	0.0309426209	0.0019141696	0.0990891544	-0.1222193209	0.2543310031	-0.0722377757	-0.0552069543	-0.0675223649	0.0063880052	0.0833329091	-0.0389468086	-0.1437078184	0.1355379794	0.0256791968	-0.0237301462	0.0045331336	0.1151162735	0.0497660312	-0.0859830309	-0.1283153952	0.2058292618	0.1108420121	-0.1336625675	-0.1239836282	0.0721743438	-0.2018350004	-0.2298163718	0.1298029202	0.0613742594	0.1107834345	0.1780076651	-0.2006757962	0.0737081999	-0.1115431318	-0.0244338752	-0.1238118328	-0.0744395833	-0.1213978471	-0.1579164756	-0.058521864	0.0788261675	-0.0445606357	0.0313610614	-0.0426692131	0.104855996	-0.096953194	0.0137490842	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00574847	0.04945127	3.30449073409e-05	0.0024454281046129	-0.0257933	0.1032067	0.01065162292489	0.00066529432489	-0.0249427	0.0699136	0.00062213828329	0.00488791146496	0.00014915	-0.00343959	2.22457225e-08	1.1830779368100002e-05	-3.55998e-07	-0.000326996998	1.06927036701012e-07	1.26734576004e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5530.519080720144	-72.27846228059752	5224.176109647759	30586641.30220959	15083.590836947802	-145.48332211426714	227514712.5364557	21165.39701340361	5236.985819343392	-38.174155127211634	27426020.47200378	1457.2661196764184	5700.4599080025855	11255.424829171889	1.596671	60.54715	0.3725888299	0.229362	-0.0304616189	0.0047691539	0.1332352612	0.0385075207	0.0716491993	0.0403220186	0.0630571405	0.0213632899	0.0565624453	0.0728727311	-0.0760036937	0.0716966253	-0.1733610913	-0.0575460575	0.0747245168	0.1238282541	0.1952939559	-0.0234469034	-0.0390208998	0.1240838294	0.0962741321	-0.0231881712	0.0741441267	0.2253715563	-0.0366571463	-0.2179047662	0.0603252087	-0.0155120946	0.0381742178	-0.0736774585	0.0708152535	0.1595807248	0.0970181852	0.0774210581	-0.0377028196	-0.03290624	-0.1408806697	0.0229116612	-0.0095734072	-0.0622018859	-0.0681650585	-0.0224062824	0.0407190608	-0.0758177436	0.0595790936	0.0055799098	0.099957956	0.1746939755	-0.0086244975	0.1224193899	0.1283986367	0.0073010099	-0.1023952241	0.1078764613	0.1456223896	-0.0318202197	0.1613298919	0.2620816785	0.032834361	0.0075734168	0.0280225971	0.1023453444	0.0411633573	0.0824118213	-0.0071729876	-0.1089999483	-0.1293862069	-0.0793636368	0.036247535	-0.1255302891	0.00306854	0.1007394548	0.010444882	-0.0196451978	0.0308338458	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0127078	0.00695933	0.00016148818084	4.84322740489e-05	-0.172285	-0.1464917	0.02145981816889	0.0296821212249999	0.1164	0.1413427	0.01354896	0.01997775884329	-0.00110401	-0.00125316	1.2188380801000002e-06	1.5704099856000004e-06	0.000106617	0.000106972998	1.1443222301108003e-08	1.1367184689e-08	-0.000195769	-0.000195769	3.8325501361e-08	3.8325501361e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
