global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4752.601489264986	-25.9880386663217	675.3781537222318	22587220.91576377	10271.984186213069	-98.86288314169906	9773.869663089245	105513659.12181136	4635.291091207674	-5.854332862659248	34.27321326681203	21485923.50022923	4657.5536425866685	8606.542905780012	1.323549	44.862812	0.05231304	0.0272001	0.1185662735	-0.0063949998	-0.1250149763	0.1313095167	0.0462862195	-0.0027905799	0.0992004762	-0.082276542	-0.0235936627	0.0354127869	0.1794640535	0.0407588821	0.1576076863	0.1906461045	0.0265606419	0.0402032011	0.0140029103	0.0630660131	0.2081448418	0.152174841	-0.2146789159	0.0324981749	-0.1345043233	0.3145623388	-0.0616525601	-0.0151380678	0.1965449804	-0.1754483688	0.0097896374	-0.2017648905	0.2149693833	0.0196018531	0.1342737311	-0.0738134	0.0220188305	0.1177385875	0.110916415	-0.0393228997	-0.1025875087	-0.015061863	0.2176439541	-0.007923029	0.1374408876	0.0463564853	0.0042780312	-0.1116809242	-0.1836071549	-0.0316200006	-0.0397074407	0.0095607337	0.0806471916	0.1971041803	-0.1364103179	-0.2134833151	-0.111635818	-0.0927899938	0.3150803479	-0.0471713509	-0.0422064054	0.1557921929	-0.228733675	0.0169561712	-0.0464829814	0.2816549483	0.1180360284	0.0511943941	0.0611701761	0.0422550226	0.1289966128	0.098117816	0.0120734003	-0.011925602	-0.0148147837	0.2706281871	0.0925333514	0.1191928593	-0.0142272564	-0.0026888602	-0.0856923172	-0.1434912221	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.00561318	-0.0025602399999999	3.1507789712399994e-05	6.554828857599999e-06	-0.050196	0.0015763	0.002519638416	2.4847216900000087e-06	0.0440726	0.0143853	0.00020693685609	0.00194239407076	0.000176127	-0.000148989	3.1020720128999995e-08	2.2197722121000012e-08	-0.000504002	-0.000337115	2.540180160040001e-07	1.1364652322500002e-07	-0.00113957	0.00018972	1.2986197848999995e-06	3.5993678399999995e-08
4752.754574166823	0.1530849018363369	0.0234349871702409	22588676.042263657	10321.419539431308	49.43535321823947	2443.8541478121	106531701.3089544	4615.442522168055	-19.84856903961918	393.965692920529	21302309.67543701	4638.349139676632	8593.71390293792	1.154519	39.133385	0.05949263	0.0371591	-0.0427449315	0.0441341365	0.1073060807	-0.1187638354	-0.066396845	0.0449351161	-0.0740310114	-0.1752086435	0.0232905117	-0.0405784801	0.0804821346	-0.0983866545	-0.1200957732	-0.1670447857	0.3046284536	-0.0866057227	0.1401615426	0.0567601921	-0.0523472621	-0.0553087544	-0.0198382142	-0.0182393007	-0.0465160601	-0.1857274842	0.0719924011	0.0404286563	-0.2011411193	-0.0662188907	0.1289086214	0.0357449945	-0.0208369608	0.050989169	-0.1045099961	-0.069259329	-0.0119344164	-0.0323726557	-0.0263373992	-0.0451567703	0.0611325224	-0.1158914474	0.059274724	-0.0389019201	-0.0537513887	0.038723766	0.0637837614	-0.0821621666	0.0422437508	-0.3036669724	0.1039791529	0.1380320044	0.0323706801	-0.0731611783	0.0404266708	-0.0061342777	-0.0387234634	-0.0599955946	-0.1682283414	0.0487180121	0.0367735336	-0.2388593502	-0.0281799562	0.1097586739	0.0310792353	-0.0335696736	0.0177347959	-0.045535635	-0.1287277332	-0.0041974062	-0.0191143547	-0.0244775732	0.0672666478	-0.0290039682	-0.0964563197	0.0415971726	-0.0091877137	-0.0610928309	0.0650520474	0.0705651797	-0.0737986161	0.0462147499	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.003072	0.0025411799999999	9.437184e-06	6.457595792399998e-06	-0.053009	-0.002813	0.002809954081	7.912969000000017e-06	0.0465919	0.0025192999999999	6.346872489999976e-06	0.00217080514561	0.000831162	0.000655035	6.908302702439999e-07	4.29070851225e-07	-0.000306695	0.000197307	9.4061823025e-08	3.8930052249000014e-08	-0.000959529	0.0001800409999999	9.20695901841e-07	3.2414761680999974e-08
4751.017145501799	-1.7374286650237991	3.0186583660463806	22572163.91685206	10245.630945976744	-75.78859345456476	5743.910897821296	104972953.4811563	4635.306239736216	19.86371756816152	394.56727562768856	21486063.9361375	4657.68409548782	8531.549106806775	1.136086	38.508602	0.09121716	0.0497975	-0.0070037997	-0.0396703841	-0.1495167755	0.0131989448	0.0774795224	-0.1071470789	0.145838128	-0.116304999	-0.0752373128	0.0214963483	0.028838059	0.0277593041	0.0030284488	0.085727313	-0.0068207379	-0.0730972562	-0.0696053694	-0.0458421049	-0.0469133664	-0.1517071094	0.092184029	0.1494884209	-0.0848376131	-0.1540236757	-0.0062052208	-0.0047886788	-0.108212378	-0.1462893158	0.0051428707	0.0005642199	-0.2220541843	-0.0539464867	0.0099562316	0.0037630712	-0.1101921631	-0.0373777824	0.1882684385	-0.0311352701	-0.1759155031	0.1875867826	-0.1130220384	-0.1448521912	0.1013869656	-0.078616179	0.0094188332	-0.1940336622	-0.1486935033	0.0096189326	0.0723445352	-0.0724187086	-0.0550377483	-0.0591170092	0.1721042153	-0.0204880564	0.1619180363	-0.0805119022	-0.1265711619	-0.0251073621	-0.0114920145	-0.1469091183	-0.1101762253	-0.0339041622	0.1704809079	-0.1138234715	-0.0856242367	0.0248971531	0.0093639726	-0.1310102392	-0.0312691528	0.1978941944	-0.1259657294	-0.0659823729	0.1443715152	-0.0643760935	0.1901225852	0.1037429919	-0.0410659433	-0.0402128656	-0.2175011806	-0.1528285941	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.00311051	-3.8509999999999846e-05	9.6752724601e-06	1.4830200999999882e-09	-0.0377181	0.0152909	0.0014226550676099	0.00023381162281	0.073322	0.0267301	0.00071449824601	0.005376115684	0.000319758	-0.000511404	1.0224517856400001e-07	2.6153405121600004e-07	-0.000235724	7.0971e-05	5.5565804176000006e-08	5.036882840999999e-09	-0.000558751	0.0004007779999999	3.12202680001e-07	1.6062300528399997e-07
4757.384553998746	6.367408496947064	40.54389096699367	22632707.79462585	10290.122811500063	44.491865523319575	1979.526097745153	105886627.47575396	4628.755402658106	-6.550837078110817	42.91346642395147	21425376.5776366	4650.976910021257	8625.299444456952	1.316475	44.623035	0.04029279	0.0254985	0.2362559135	-0.0300790681	0.1700294271	0.1296200811	0.0237301602	-0.0209624147	-0.0132830785	-0.231616458	0.1057192454	-0.0291226138	0.1904961861	0.2090783999	0.047963597	-0.197950625	-0.0522680935	-0.0704718687	-0.1310107434	0.0076234623	0.0465211233	0.040982246	0.1062279008	-0.0804623242	-0.1189522352	-0.1324820485	0.0277333586	0.0898275868	-0.0450441183	0.1149043244	0.0835213464	-0.1263833828	0.0363632288	-0.0428711173	0.0154933226	-0.1178162371	-0.1485392031	0.0697146259	0.1399420073	0.2705662025	0.1092629186	-0.1114926713	-0.0187999014	-0.0812310644	0.1005922436	-0.1207492146	-0.0649657882	0.1239194494	-0.0189723748	0.062319805	0.0661382403	-0.1281162581	0.0263266254	0.0406055029	-0.0381948296	0.0830487048	0.022125403	-0.1541106254	-0.1296138973	0.0189225865	0.1042058378	-0.0232859289	0.1178944619	0.0829772273	0.0472170366	0.1304000825	0.0118177931	0.0691451512	-0.0822890417	-0.1329233347	0.1118059237	0.1132495827	0.0124329861	0.2730882067	-0.1762426415	-0.0794197823	0.0892829536	0.0349073381	-0.1136107572	-0.0677967033	0.1081966288	-0.0281961672	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.00545745	-0.00234694	2.97837605025e-05	5.5081273636e-06	-0.0452912	-0.0075730999999999	0.0020512927974399	5.735184360999999e-05	0.051368	-0.021954	0.000481978116	0.0026386714239999	0.000428069	0.0001083109999999	1.83243068761e-07	1.1731272720999997e-08	-0.000295788	-6.0064e-05	8.7490540944e-08	3.607684096e-09	-0.000558751	0.0	3.12202680001e-07	0.0
4755.572147666194	-1.8124063325522	3.2848167142753164	22615466.451658454	10271.082323114922	-19.040488385140637	362.5401979446754	105495132.08820385	4635.403798287021	6.64839562891575	44.201164438586055	21486968.373173743	4657.625431037429	8504.158077745686	1.495104	50.677811	0.0894733549999999	0.0522287	-0.1467251219	0.0223220195	-0.1979182725	-0.1203388475	-0.0378086621	-0.085260035	0.0327482039	-0.1306259747	-0.2133067816	-0.0006508689	-0.1030955865	-0.061662459	-0.0599580948	0.0304263507	0.0030509509	0.1007144953	-0.0380438403	-0.0805220262	-0.0217822828	-0.0995457524	0.0377592752	-0.0360898925	0.0957928563	0.1224398321	-0.0184419171	0.0367354598	0.1110316339	0.065372781	0.1351879743	0.0486269522	0.1289065279	-0.1022323436	-0.3219532803	-0.2748568491	0.1224987047	0.0064165637	0.0397078992	0.051728334	0.0155952483	0.0495665585	0.0107064954	-0.1122480081	0.0343696444	6.02647e-05	0.1361082654	-0.1253643994	-0.0214568622	-0.0038990031	-0.1019315832	-0.0339490034	-0.0620063414	-0.0025939234	0.0849448415	0.0952824364	-0.0148756069	0.0955243473	0.112750897	-0.018211237	0.0417815162	0.0941604157	0.0200833119	0.1630256661	-0.1465675327	0.039278665	-0.0620905888	0.0919267154	-0.3950398937	0.1642468253	0.0105694973	0.0650851248	0.0039432368	0.0463677195	0.0424452976	-0.0363553955	0.1039565556	0.01213597	0.0251033991	0.1283297465	-0.1091375005	-0.0415719803	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.00310158	0.00235587	9.6197984964e-06	5.5501234569e-06	-0.0272621	0.0180290999999999	0.00074322209641	0.0003250484468099	0.0910763	0.0397083	0.00157674908889	0.00829489242169	0.000385272	-4.279700000000002e-05	1.4843451398399997e-07	1.8315832090000011e-09	-0.000335894	-4.010599999999999e-05	1.12824779236e-07	1.6084912359999986e-09	-5.40523e-05	0.0005046987	2.9216511352899995e-09	2.547207777816901e-07
4757.678861225302	2.106713559108357	4.438242020131001	22635508.14655009	10245.49824507693	-25.58407803799309	654.5450490541206	104970234.28987443	4638.077151014182	2.673352727160818	7.146814803818184	21511759.658759832	4660.002509329888	8599.921520244148	1.316622	44.627991	0.077142535	0.0325302	0.107703722	-0.1159705104	0.0936687102	0.0776011093	0.1025229594	-0.0690003819	0.1111002601	-0.0452023359	0.0567421844	0.0440459019	0.0707680668	0.0934960577	-0.0374897337	-0.0483748655	-0.047391144	0.0885239818	0.0331718386	0.0958616855	-0.1267161678	0.0932498355	0.0510037128	-0.185686363	-0.089757162	0.0152088654	-0.0754574094	0.0658123259	0.1129882897	0.0265812502	-0.1998097144	0.0089862608	0.0223538345	-0.0044461219	-0.0105586365	-0.0054443222	-0.0040701865	-0.2632295213	-0.0192069891	-0.0286192255	0.1122522615	0.0957652734	-0.1192361458	0.0260091517	0.1574271578	0.1552388976	0.0645784207	0.0171101031	0.2327877708	0.0451111701	-0.0894539424	0.0364442807	0.0778720799	-0.1320798073	-0.1270656342	0.1233842961	-0.0935935476	-0.1172086665	0.0128658057	-0.061608454	0.0743998031	0.1339150571	0.0129002636	-0.1806987513	-0.0492609582	-0.0025525673	0.015414469	0.0067135603	-0.0158847317	-0.0457357295	-0.2428759521	-0.0165131314	0.1457260879	0.0026048731	0.1068003147	-0.1149190728	-0.034163879	0.2103402816	0.0882852533	0.0967679812	0.0491190072	0.2232706485	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.00345579	0.00655737	1.19424845241e-05	4.29991013169e-05	-0.0128262	0.0144359	0.0001645114064399	0.00020839520881	0.0696019	-0.0214744	0.00046114985536	0.0048444244836099	0.00015271	-0.000232562	2.33203441e-08	5.4085083844e-08	-0.000504002	-0.000168108	2.540180160040001e-07	2.826029966400001e-08	0.000238775	0.0002928273	5.701350062499999e-08	8.574782762529e-08
4757.502281583807	-0.1765796414947544	0.031180369790416	22633827.95927513	10275.239342303988	29.741097227059072	884.5328642693809	105580543.5416317	4636.928213423139	-1.14893759104325	1.3200575881122665	21501103.256439503	4659.649963645902	8500.520493609074	1.233847	41.822289	0.0689936	0.0305524	-0.1053903336	0.0332257098	-0.0653366936	-0.0859592197	-0.0698115637	-0.0182585902	-0.1130688909	-0.123932669	-0.1784569368	-0.1081846697	-0.1096373991	-0.0404079602	-0.0535972977	-0.1308890334	0.0059494114	0.0178168508	0.1651668857	-0.0387714115	0.0609058653	0.0316932458	0.0365290107	0.0078312203	-0.0466763078	-0.0810449717	0.1070293829	0.2327307414	-0.0027399628	0.0527348114	-0.0769680008	0.0221462732	-0.013388411	-0.1019823272	0.0097154975	0.1229846252	-0.0249386628	-0.2361170714	0.1404274544	-0.0486493018	-0.1954504079	-0.2518165805	0.0657944076	0.0188159122	-0.1380500704	0.0408122012	0.1390876768	0.2070062013	-0.010599778	-0.0088414231	-0.0073066761	0.1690646741	-0.0422228184	0.0665795666	-0.0175414872	-0.0124663736	0.043756038	-0.0511473332	-0.0667850491	0.1005854743	0.2506968953	0.0036780603	0.0656840679	-0.0657014488	-0.0349303978	-0.0197369128	-0.0816361632	0.0587438259	0.0787645512	-0.0883627025	-0.2577694246	0.1345240239	-0.147052079	-0.1041783152	-0.2183085578	0.1303394532	-0.0599763657	-0.0970862087	0.0779563244	0.1492641412	0.1757646658	-0.0202131891	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00509369	0.0016378999999999	2.59456778161e-05	2.6827164099999998e-06	-0.0291268	-0.0163006	0.00084837047824	0.00026570956036	0.0963799	0.026778	0.000717061284	0.00928908512401	0.000430586	0.000277876	1.85404303396e-07	7.721507137600003e-08	-0.000358438	0.000145564	1.28477799844e-07	2.1188878096000014e-08	0.000176673	-6.2102e-05	3.1213348929e-08	3.8566584039999995e-09
4757.273581834917	-0.2286997488899942	0.0523035751423464	22631651.932424422	10251.731174468994	-23.50816783499431	552.633954958261	105097992.07357942	4636.461859952176	-0.466353470962531	0.2174855598788002	21496778.578791197	4658.604597704096	8615.32168038228	1.153509	39.099167	0.0812693	0.0474048	0.0580675248	-0.020344864	-0.0322572503	0.1318921333	0.0219474679	0.0198967058	0.1085343916	0.0764276625	-0.0846422048	-0.1079323362	0.0597817657	0.1056248122	0.1074967321	0.0937351293	-0.1641978622	-0.0623104226	0.1002894302	-0.0510498798	0.0950731955	0.1126351941	-0.1190786768	0.1750450903	-0.2038050266	0.1829176496	-0.0018270849	0.0491518604	-0.000303941	0.0849624331	-0.0218658439	0.1153163219	-0.040948579	-0.0816976018	-0.0455935685	-0.0209460796	0.0445114334	-0.1837434235	0.0260130724	-0.0668214218	-0.0283259246	0.0050133854	-0.0918889627	0.1013274336	-0.1024424156	0.0485819849	-0.040075723	-0.0785209994	0.0571539306	0.1658527827	0.0587694908	0.0751436753	-0.0675998752	0.088617156	-0.0803710291	-0.2462492481	0.0551412049	-0.1475273517	0.215942599	-0.0050963188	0.042890951	0.0070673232	0.0733671757	-0.0068219237	-0.0264364496	-0.1204945937	-0.0176977575	0.0760598815	-0.0644250691	0.0151759431	-0.1866775694	0.0203022377	-0.0031506987	-0.0611696444	0.0356793042	-0.0247475012	-0.132571619	-0.0232610727	0.0665467429	-0.0542188427	-0.1056710351	0.0255872504	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.00382354	-0.0012701499999999	1.46194581316e-05	1.6132810224999996e-06	-0.0543268	-0.0252	0.00295140119824	0.00063504	0.0591001	-0.0372798	0.00138978348804	0.00349282182001	0.0004423	1.1714000000000015e-05	1.9562929e-07	1.372177960000004e-10	-0.000431576	-7.313799999999999e-05	1.86257843776e-07	5.349167043999998e-09	0.000442208	0.000265535	1.95547915264e-07	7.050883622500002e-08
4730.665694620149	-26.6078872147682	707.9796620338249	22379197.91425594	10174.518944517094	-77.21222995189964	5961.728454145028	103520835.75233725	4626.1661932013385	-10.29566675083788	106.00075384430866	21401413.647118963	4647.868560710917	8452.73095824052	1.193953	40.470055	0.10122517	0.0472704	0.086467015	-0.0221450785	-0.0409281777	-0.0646231738	0.239166993	-0.031129734	-0.0415840528	0.0444244467	-0.0035179287	-0.0078765597	0.2140629013	-0.2028736555	-0.0770433347	0.1128270039	0.1590904805	-0.0781135951	-0.0148019271	0.2547617387	0.0319266026	0.1362304789	0.0387941671	-0.1108268273	-0.0039783392	0.1291027612	0.2116812752	0.0867547318	-0.0695959703	0.175338084	-0.0935967667	-0.0794390639	-0.0709240807	-0.0830225402	-0.138705799	0.0742587434	-0.0012002401	0.1504237049	-0.0239399293	-0.0647491073	0.1351598288	0.1912640391	-0.043659071	0.0936362919	0.0627010315	-0.0404338921	0.0335296971	-0.1033960088	-0.1086183129	-0.1538705129	0.0841067912	-0.0128576111	0.2531177113	0.0123135369	-0.1498598146	0.0586484748	-0.055300349	-0.0242026791	0.1080189936	0.22700171	0.0945764643	-0.0259916211	0.1897584065	-0.0822385458	0.0277263759	0.0149299868	-0.2058878722	-0.0392295432	-0.0186534362	0.0338822735	0.1421264439	-0.0252784068	0.1360993454	0.0160454748	0.2182073521	-0.0424573911	-0.0678884422	0.0536784256	-0.0781380717	0.0136216841	-0.115521916	-0.0956459494	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.00566548	-0.0094890199999999	3.20976636304e-05	9.004150056039999e-05	-0.0314966	0.0228302	0.00099203581156	0.00052121803204	0.0209513	-0.0381488	0.00145533094144	0.0004389569716899	0.000228437	-0.000213863	5.2183462969000014e-08	4.5737382769e-08	-0.000504002	-7.242600000000006e-05	2.540180160040001e-07	5.2455254760000076e-09	0.000113354	-0.0003288539999999	1.2849129316e-08	1.0814495331599997e-07
4769.895890525453	39.23019590530384	1539.0082707685183	22751906.806451604	10291.425583129234	116.90663861213945	13667.16215158937	105913440.5330869	4633.734912238209	7.568719036870789	57.28550785909028	21471499.236895245	4655.845335312089	8579.302650407686	1.308983	44.369095	0.057869545	0.028763	-0.0983547908	-0.0860939159	-0.072167375	0.0616751915	-0.1805475203	-0.0461320487	0.1256228568	0.144830117	-0.0103526038	0.0531373879	-0.0296046195	-0.0469440419	-0.1036167455	-0.0038737178	0.0010517486	0.0004111532	-0.1324013225	0.109513573	-0.0916759699	0.0591378549	0.0185525077	-0.0004965787	0.1085810924	-0.128156012	-0.1958046793	-0.0550857998	0.0313824096	-0.0346265436	-0.1223813488	0.0445632766	0.0320129903	0.0097425494	-0.011123417	-0.0183605286	0.2134436772	0.1477854426	-0.0286540204	-0.0213545017	-0.085518746	-0.1712868088	0.015820657	0.0331622316	0.0569674277	-0.0158140796	-0.1349965694	0.0057296637	0.0819767914	0.0032670223	-0.0016463898	-0.1184631772	0.1110398973	-0.1017365311	-0.0572615206	0.0200065083	0.0172132395	0.0887914115	-0.1387372316	-0.1926792501	-0.0512120788	0.0446110464	-0.0335486265	-0.1220716728	-0.0645443453	-0.0254766205	0.001357183	-0.0092197959	0.0099769085	0.2422946485	0.107686525	-0.0210485394	-0.0712168524	-0.0546310335	-0.1617033325	0.0643321819	-0.0326401503	0.0576450734	-0.030540293	-0.1242784852	0.015837041	0.0681183514	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0116569	-0.00599142	0.0001358833176099	3.58971136164e-05	-0.0158807	0.0156158999999999	0.00025219663249	0.0002438563328099	0.033715	0.0127637	0.00016291203769	0.001136701225	0.000248407	1.997000000000001e-05	6.1706037649e-08	3.9880090000000055e-10	-0.000209101	0.000294901	4.3723228201e-08	8.696659980100003e-08	-4.17455e-05	-0.0001550995	1.74268677025e-09	2.405585490025e-08
4759.75553361739	-10.14035690806304	102.82683822290184	22655272.73980137	10292.123086158266	0.6975030290323048	0.4865104755092402	105927797.62063196	4619.919416845317	-13.815495392892444	190.86791295103237	21343655.41814437	4642.080925675306	8580.045616338164	1.28342	43.502602	0.090431631	0.0402678	-0.0236882846	0.2400299023	-0.0327741463	0.0438725727	0.0664187358	0.184541672	0.076093358	0.0442779485	0.1486295915	-0.0932368737	-0.2428118358	-0.2307239445	0.1386260316	0.0234216867	0.0017006867	0.0895930709	0.0276566448	0.1046819555	-0.0468576144	0.0174233935	-0.0862867131	0.1681858085	-0.0263875486	-0.1330758053	-0.0130632748	-0.1037383382	0.0470444744	-0.0111350613	-0.1085344978	-0.0029537462	-0.0352390124	-0.0143870146	0.0220488255	-0.202903854	-0.3466869558	0.1120930104	-0.0198577306	-0.0173675448	0.0637073599	-0.1091519472	-0.1460433463	-0.1941982182	-0.1304312534	0.2395235901	-0.0105187977	0.0419332977	0.0162410163	-0.0043794771	-0.0837136118	0.0435216686	0.0850717986	-0.0798300798	0.017250255	-0.1868771636	0.0738843631	-0.0044499236	-0.1156377301	-0.0239403712	-0.0967613633	0.0425350138	-0.0217734045	-0.115609791	0.0399755264	-0.0168037143	0.0649840113	0.0774466959	-0.1452512938	-0.3009796344	0.2132505453	-0.0030489392	0.0571258608	-0.0370398305	-0.1197720777	-0.1508159714	0.0475555521	-0.0415377865	0.3307325996	-0.00228166	0.0334554096	0.0117828801	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00115586	0.01281276	1.3360123396000002e-06	0.0001641668188175	-0.0184849	-0.0026041999999999	0.0003416915280099	6.781857639999987e-06	0.000505044	-0.033209956	0.0011029011775219	2.55069441936e-07	-4.21758e-05	-0.0002905828	1.7787981056399996e-09	8.443836365584002e-08	0.000168884	0.000377985	2.8521805456e-08	1.42872660225e-07	0.000125781	0.0001675265	1.5820859960999997e-08	2.8065128202249995e-08
4769.596457280318	9.840923662927707	96.8437785395705	22749050.36530096	10289.184760641543	-2.938325516723125	8.633756842226223	105867323.03861816	4628.893734625797	8.974317780480305	80.53837962504495	21426657.20645796	4650.582692544292	8570.352631714572	1.29259	43.813423	0.058446886	0.0372802	0.0582338045	-0.0759210861	0.0921175099	0.1029285922	-0.0510324704	-0.0711442273	0.0553047701	0.1893504776	0.1278179769	0.0535656507	-0.0295420144	0.0318023595	0.0309743871	-0.1670738736	-0.0635128727	-0.1188989003	-0.1652717068	0.1296886018	0.1060777749	-0.2752977517	-0.029022385	0.0298948042	0.0071581775	-0.0770839958	-0.0033416997	0.025226341	-0.0610627925	0.0886289227	-0.0131048	0.0145410169	0.0848280033	0.0419182469	0.1167505743	-0.0546087278	-0.0530381645	0.122652198	-0.0879268291	0.0368477297	0.1203389786	0.0332506966	0.1458011474	0.1014345549	-0.065562831	0.0787773201	-0.0828777416	-0.0430436992	0.0475226478	0.0736373246	0.115214837	-0.1445113617	0.1466184755	0.0685190039	0.2843237636	-0.0054898351	-0.0253903059	0.0023074047	-0.0755728998	-0.0114909699	0.0122810604	-0.0489832764	0.0775509856	0.0007321131	-0.017517052	0.0176029282	0.1469659508	0.0246489494	0.0370632673	-0.0194334557	0.1566932497	-0.1111603431	0.1251311628	0.1006181552	0.0587361492	0.1224903207	-0.0825125582	-0.0497497312	0.0447115071	-0.0560971191	-0.0149178945	0.1040908612	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0111067	0.00995084	0.00012335878489	9.901921670560002e-05	-0.00971682	0.00876808	9.441659091239998e-05	7.687922688639999e-05	0.0338985	0.0333934559999999	0.0011151229036239	0.0011491083022499	-0.000123033	-8.085720000000002e-05	1.5137119089000002e-08	6.537886791840003e-09	0.000197356	2.8472000000000008e-05	3.8949390736e-08	8.106547840000005e-10	0.000143142	1.7361e-05	2.0489632164e-08	3.0140432099999997e-10
4749.691589555714	-19.90486772460372	396.2037591339708	22559570.195896287	10273.86994544496	-15.314815196583368	234.54356450550085	105552403.65591724	4632.232826414083	3.3390917882861686	11.149533970600125	21457580.958108205	4654.447675729987	8519.909115838043	1.243599	42.152824	0.06213524	0.0309077	-0.1447732836	-0.0057074656	-0.0657651404	-0.1218610651	-0.0512077869	0.029241089	-0.1042717751	0.040769917	-0.0866033113	-0.0108102156	-0.0746725711	0.0050485876	0.0946668157	0.0334126694	-0.1205953733	0.0051415184	-0.0688823516	-0.0906643457	0.0296616996	0.1294942694	-0.0311492053	-0.0549644237	-0.084897994	-0.2037302808	-0.1471461799	-0.0682422614	0.077298791	0.0955815547	0.0343951961	0.0047575897	-0.0335213151	0.0150153681	0.0229960369	0.050903586	-0.0392221478	0.0552348217	-0.2089502016	0.0399033139	-0.139438051	0.018393884	0.1055535779	0.0096652132	0.1553738162	-0.1445782048	0.2267873691	-0.0138960945	-0.1062182566	0.121436083	-0.0162187646	-0.0653257677	-0.0802940041	0.0359174308	-0.1176032311	-0.0332662834	-0.0371577982	-0.0979766613	-0.2040137369	-0.1497137142	-0.058504002	0.10532304	0.0791311703	0.042016647	0.0168211642	-0.0175570038	-0.0066401576	-0.0228986314	0.0287012144	-0.039513985	0.0492036388	-0.202672008	-0.1190741505	-0.0250709105	0.0096333967	0.0895203575	0.0964969774	0.0793602052	-0.2057519432	0.2228051198	-0.0240364142	-0.1276580468	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0110897	-1.700000000000139e-05	0.00012298144609	2.8900000000004724e-10	-0.0185782	-0.00886138	0.0003451495152399	7.852405550440001e-05	0.0504666	0.0165681	0.00027450193761	0.00254687771556	0.00045535	0.000578383	2.073436225e-07	3.34526894689e-07	0.000163267	-3.4089000000000005e-05	2.6656113289000002e-08	1.1620599210000002e-09	2.18388e-05	-0.0001213032	4.7693318544e-10	1.4714466330240001e-08
