global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5391.589983821185	13.609468225447015	185.217625379452	29069242.553640928	10317.732140531089	22.045240739538716	485.99263926421736	106455596.52374823	5180.75840183939	20.0227675058959	400.9112185951607	26840257.61822943	5197.157396635333	7435.478330488416	1.190516	46.516327	0.1881216	0.111142	-0.0400390641	-0.0740642937	0.0469940292	-0.0002073812	0.1514786286	0.0584575293	-0.0530320565	-0.0659600998	-0.0744376558	0.1060070649	-0.1285497264	-0.0317113378	0.1774499138	-0.0218042244	-0.0758729216	-0.2432133546	-0.0863156017	0.0134509252	0.15887157	-0.1120458787	0.0414988163	-0.0570935679	-0.0809469611	0.0548891857	-0.0285037783	-0.0382174281	0.1195655015	0.0027021489	0.1742467364	-0.0012536165	-0.0029636353	0.0244203229	-0.1145429314	0.0407546739	0.152993047	-0.2288184525	-0.0242598026	0.1055370457	-0.0199022735	0.1814005058	-0.0537264436	0.1593097563	0.062103177	-0.1420680064	0.0314110043	-0.0734911059	-0.0138891498	0.0349618009	-0.0023951693	-0.1071386487	0.1849625153	0.0683042866	-0.0529223006	-0.1158696221	-0.0163483537	0.1030746626	0.0816816016	-0.11150564	-0.0613855482	-0.1893446407	-0.0397210252	-0.0500401666	0.0984627859	0.1558392618	-0.100063288	0.091541811	-0.0854878851	0.0584052248	0.0408650266	-0.0511014201	-0.0009185629	0.1039361411	0.0154818065	0.187515298	0.013058548	-0.0380162122	-0.0297646353	-0.1055841821	-0.062600641	0.197435316	-0.2338426068	0.0631352983	0.0379735286	0.0626585838	0.0143602301	0.0960804613	0.1651302635	0.1471107026	-0.1639042047	0.0018469885	-0.008252666	-0.0223347284	-0.0408632199	0.0244478798	0.1246563205	0.1553603664	-0.1071383512	0.0403204947	0.0952342826	0.0304715643	0.0674311957	0.0678362311	-0.0580016193	-0.0655802226	0.1930531464	-0.0316398752	-0.0208685224	-0.1022803438	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.0267227	0.0052375	0.0007141026952899	2.7431406250000025e-05	0.0483977	0.0827056	0.00234233736529	0.00684021627136	0.0302516	-0.0235913	0.00055654943569	0.00091515930256	0.0013072	0.000878502	1.7087718399999998e-06	7.71765764004e-07	-0.00124016	-0.0004880859999999	1.5379968255999998e-06	2.382279433959999e-07	0.000316545	-0.000165156	1.00200737025e-07	2.7276504336000005e-08	0.0	0.0	0.0
5400.566258198584	8.976274377399022	80.5735016983502	29166115.909193058	10324.818941843576	7.086801312487296	50.22275284267166	106601886.1818519	5168.332142156076	-12.426259683314129	154.41192971715816	26711657.13164361	5185.942192983442	7545.374905710546	1.198435	46.825741	0.25643835	0.213001	-0.1640449893	0.0544297215	0.0317464242	0.0147230584	0.075307911	0.161706007	0.0577645944	0.0499414269	0.0733773851	0.039390405	0.0129771288	0.0299855923	0.0449106172	0.1276106855	0.0984019731	-0.1097613417	-0.0042553625	-0.2146049716	0.0069195698	-0.0693852037	0.0395293599	-0.0474090514	-0.0819885999	-0.0914503559	0.0873556863	-0.0732258788	0.0883640159	-0.0207705426	-0.0056493176	-0.0907005557	0.1928712157	-0.0815562269	-0.0493200954	-0.1287607088	-0.0250537859	-0.042812207	-0.0680838369	0.0564855617	-0.0047231455	0.0239130591	-0.0901814734	0.0257328299	0.0179572231	0.3158469786	-0.0168548371	0.012120812	0.015285099	-0.0462988661	-0.0766694767	-0.0730432864	-0.0770699794	0.0303524255	0.1071300872	0.1799839521	0.1002757634	-0.0078226409	0.2343001153	0.0204709296	-0.0468482851	0.0058802748	0.0607146769	-0.0818834792	0.2455262859	-0.0092465295	-0.0700217028	0.0644289513	-0.0516267384	0.0487359351	0.0469884963	0.1269190586	-0.0878796435	0.0951667	-0.0140336195	-0.002974191	-0.0956122242	0.1425457728	-0.1460541121	0.0458348851	-0.1443144743	-0.016926174	-0.0539802128	0.0060205462	0.0807011316	0.0920256425	-0.0061477851	-0.0229064385	0.0665122592	-0.0426064942	0.274058627	0.1176302513	0.0039794044	-0.0346071358	0.0068795828	0.0187105906	0.126302017	-0.0789772194	0.1222437254	0.0587732142	-0.1399252947	-0.0036075617	0.2492294732	-0.1459977554	0.0367275185	0.0283824799	-0.0341858335	0.0479682192	-0.0454121797	-0.2239022636	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.038717	-0.0119943	0.001499006089	0.00014386323249	-0.16321	-0.2116077	0.0266375040999999	0.04477781869929	0.0191608	-0.0110908	0.00012300584464	0.0003671362566399	0.00123295	-7.424999999999988e-05	1.5201657025e-06	5.513062499999982e-09	-0.001445	-0.00020484	2.088025e-06	4.195942560000008e-08	0.000472366	0.000155821	2.23129637956e-07	2.4280184041e-08	0.0	0.0	0.0
5379.151757129539	-21.4145010690454	458.5808560361466	28935273.626229808	10311.946349011789	-12.872592831787188	165.7036462129789	106336237.50489756	5162.0439401648455	-6.28820199123038	39.54148428251372	26646697.6401926	5180.906534030193	7440.072872080725	1.144079	44.701935	0.21986255	0.149617	-0.0311171514	0.1786186561	-0.0717218119	0.0358128341	0.1010471437	0.0338961815	0.0275445049	0.0549434095	0.1950500433	0.0403145785	0.0958950031	-0.0408789066	0.0249246593	0.0493440783	-0.0108799056	-0.0596110969	0.1327620385	0.0445079442	-0.1098061625	-0.1731140225	-0.0487656305	0.019278017	0.0467142906	-0.0463403389	0.0404177957	0.03255963	-0.0306213984	0.0994934769	-0.0315303238	0.0196434817	-0.1087382911	0.0098931858	0.0002869878	-0.0030718554	-0.1134275249	-0.0888199914	-0.0267962216	-0.0390225804	-0.0804199184	0.0064909096	-0.0975816518	-0.0585205958	-0.0394004522	-0.0385948536	-0.0401279515	-0.0258992076	0.204465028	-0.140654199	0.0990742145	0.0632453287	-0.1002190852	0.0583089365	-0.0548489103	0.0934786513	-0.1054072091	-0.0522981079	-0.0850233822	-0.2148754356	-0.0501846525	0.0080877908	-0.1257304522	-0.1152496153	-0.0217947767	-0.1028397128	-0.1771304017	-0.0698249143	0.0331623125	-0.0454929121	-0.0047945902	0.0645981716	0.0478870943	-0.0280501494	0.0906242893	-0.035956168	0.0264062718	-0.0496722164	0.0945884451	-0.0176389787	0.0204351517	-0.1021666215	-0.0510463248	0.0725727686	-0.0017918311	0.1310526855	-0.0866471431	-0.0187277491	-0.0370814852	-0.0489970154	-0.0019040642	-0.0428127028	-0.0448738023	-0.0669558685	0.1813672618	-0.1957028782	-0.0817141783	-0.068792457	-0.054814602	0.0610348913	-0.0682324085	-0.0963888157	-0.0303426529	0.0772270551	-0.228171303	-0.0051217611	0.0253082053	-0.1269117429	-0.134155387	-0.0084856126	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0309307	0.0077863	0.0009567082024899	6.062646769000005e-05	-0.0217533	0.1414567	0.00047320606089	0.0200099979748899	0.0669919	0.0478310999999999	0.0022878141272099	0.0044879146656099	0.000960758	-0.000272192	9.23055934564e-07	7.4088484864e-08	-0.00136877	7.623000000000005e-05	1.8735313129e-06	5.811012900000007e-09	0.000365019	-0.0001073469999999	1.3323887036100001e-07	1.1523378408999998e-08	0.0	0.0	0.0
5392.901166108356	13.749408978816971	189.0462472667728	29083382.987412862	10255.618971355969	-56.32737765581987	3172.773473581356	105177720.48563646	5156.431056805469	-5.61288335937661	31.50445960596686	26588781.243587963	5174.356203512843	7393.081435784005	1.155582	45.151379	0.06492385	0.0348047	0.0227125346	-0.0408897725	-0.0453779142	0.1792499015	0.0822757627	-0.0131682616	-0.0423296569	-0.0991842153	-0.0652038804	-0.0191219093	0.0918099613	-0.1110674688	-0.0414472598	0.1334036722	-0.0130845501	-0.0552217705	0.1072230474	0.0667732999	-0.0251163681	0.0892548287	-0.0720547592	0.0040026968	-0.0626037131	-0.0698844497	0.0172600212	-0.0039626207	-0.0516241585	-0.1467480782	-0.0598606072	-0.0492025456	-0.0124606188	0.1446866487	-0.0570514629	-0.0017278464	-0.0048919073	0.0555592714	-0.0207543695	-0.1777462587	-0.015377181	0.068891627	-0.0538755049	0.1852305408	0.0868888146	-0.0127166395	-0.0109359563	0.0027069911	0.0708906902	-0.0446407106	0.0313217345	-0.0100422433	0.0562948876	0.1248862583	-0.0499111761	-0.2134628645	0.1499933533	0.1782186527	0.0134093537	0.2053537193	-0.1633964959	-0.008498506	-0.1963434003	0.0499277261	0.0102230629	-0.0279407612	0.0869339839	-0.0616427279	-0.0322686102	0.0660559777	-0.0001650438	0.0634739598	-0.0436653966	-0.0582921708	-0.1372416717	-0.0361102885	-0.0588796927	-0.112740338	-0.0408903929	-0.0789227546	-0.0076032679	-0.0322324592	0.1358132457	0.089627936	-0.0953027144	0.0357598416	0.0276446331	0.0457602857	0.1960918537	0.1077922908	0.0151035304	-0.0343366076	-0.000477496	-0.047781511	0.0393757237	-0.0550934367	0.0316321189	0.0585743291	-0.0569821994	0.1159817393	0.1375482234	0.2209953203	0.0605637066	0.1182620821	0.2029664325	0.1734668697	0.0519811294	-0.1851170296	0.0409657612	0.0548309344	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0353056	-0.0043749	0.00124648539136	1.913975001000001e-05	-0.0465592	-0.0248059	0.00216775910464	0.00061533267481	0.0808224	0.0138305	0.00019128273025	0.00653226034176	0.0007774299999999	-0.0001833280000001	6.043974048998445e-07	3.360915558403668e-08	-0.00145489	-8.611999999999986e-05	2.1167049121e-06	7.416654399999976e-09	0.000196216	-0.000168803	3.8500718656e-08	2.8494452809000002e-08	0.0	0.0	0.0
5424.271742593564	31.370576485208403	984.1130690143104	29422723.937499024	10373.469303988046	117.85033263207696	13888.700901491186	107608865.40078224	5167.227887057269	10.796830251800202	116.571543486188	26700244.036782328	5185.523786311137	7502.947638094336	1.158799	45.277092	0.1011057	0.0643921	-0.0645007258	0.089801464	-0.0587792736	0.157049729	-0.0883992647	0.1143981609	-0.1378731608	0.0584757607	0.159933207	-0.0062096748	-0.0890550356	0.0213215533	-0.0856069707	0.0820819757	-0.0736362221	-0.0987869435	0.003605787	0.0817024461	-0.0458913073	-0.0258193056	-0.0410439759	0.0536376218	-0.0088639009	-0.0754787566	-0.004503441	-0.0484189265	0.0194074284	0.0089195727	0.0667260171	0.0032447754	-0.2047060065	0.0815156944	-0.0202651658	0.0047360817	0.1977371381	-0.0449354663	0.1598099857	-0.098698966	-0.0363051736	0.0228354512	0.0190126853	-0.1010631606	0.0079821856	0.04393076	-0.0512297306	-0.1452842001	-0.0395018259	-0.1665749167	0.0098989366	-0.0794790102	-0.0409754254	-0.159945979	0.0575026917	-0.0172488109	-0.0041500752	0.0061135344	0.0634948856	0.2409363138	0.1804122139	0.0386095991	-0.1297230927	-0.0456714202	-0.0065091898	-0.0424069056	-0.0275290423	-0.0422319798	0.031807257	0.0340902234	-0.0334893408	0.0619804683	-0.0294399258	0.0077915853	0.0166833509	0.1112259674	0.0102406455	-0.1822845053	0.1341047503	-0.004235722	-0.0184849716	0.1740671468	0.0170642168	0.0045414221	-0.194037743	0.0449399524	-0.0296141004	0.0356473845	-0.1229583684	0.0088323313	0.0152355268	0.0721338098	-0.1532013652	0.057223086	-0.0277804048	-0.1336572656	0.1087367902	-0.0797737455	0.0601727482	-0.1346357966	0.037272115	-0.022968314	-0.014861345	-0.0928705839	0.2597924321	-0.0587077859	-0.0809451901	-0.1370464914	-0.0463186969	-0.0267738176	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0429865	-0.0076808999999999	0.0018478391822499	5.899622480999997e-05	-0.0430828	0.0034764	0.0018561276558399	1.2085356960000031e-05	0.0495223	-0.0313001	0.00097969626001	0.0024524581972899	0.00157642	0.0007989900000001	2.4851000164e-06	6.383850201001598e-07	-0.00127713	0.0001777599999999	1.6310610369e-06	3.159861759999996e-08	0.0	-0.000196216	0.0	3.8500718656e-08	0.0	0.0	0.0
5407.886597277274	-16.385145316290618	268.4729870359604	29245237.44901117	10389.122673036332	15.65336904828655	245.02796256185536	107933869.91539758	5170.781743089549	3.553856032280237	12.629892698174627	26736983.8346682	5189.997847611607	7583.975754158071	1.156023	45.168621	0.07863394	0.0473522	0.0616184026	0.0262561551	-0.1201860933	0.0287375137	-0.0908064514	-0.012079796	-0.1936307759	0.0294675711	0.1551325886	0.1020271471	-0.0377586004	0.0330365347	0.1468369673	-0.0877931273	-0.1161228897	0.0116528334	0.0299329283	0.0174020665	-0.1597217307	0.042406969	0.0139976388	-0.034052738	0.1373385689	0.1385571825	-0.0460113702	0.0837963453	-0.0302123363	0.1133132069	0.015632926	-0.1161254769	-0.0829067844	-0.0883870833	-0.225691528	-0.0880768031	0.1339852542	-0.0696363877	0.0276163226	-0.0146180714	0.0499083387	0.03959784	0.0782162534	-0.0172661297	0.1515375262	0.1023735823	-0.0612111637	0.081282592	-0.1169413883	0.0777528407	0.0192946363	0.0660331791	-0.1139626997	0.0160232623	0.2184747237	0.0223569187	-0.080272029	-0.0160382673	-0.1000856338	0.0334676513	-0.0661548859	0.0244874816	-0.0083583231	-0.0552666843	-0.0754865001	-0.1490301333	0.0444461748	-0.0068777385	0.0105284584	-0.1409892175	-0.0161790155	-0.1292031118	0.1427754784	-0.0304957077	0.1073702264	0.0411053503	-0.1224018969	0.0299624499	0.1101827807	-0.0877342482	-0.2013008206	0.1591870315	-0.0348748249	0.0255649217	-0.0343803609	-0.0274691076	0.051948089	0.0247665137	-0.0434182432	0.1087938389	0.1627557885	0.0012398479	-0.0158912458	0.031910726	-0.0828180331	0.087203004	-0.1354631701	-0.0957941266	0.2246767349	0.0523450804	0.0293242355	-0.0920267663	-0.0650605273	0.0427629791	-0.0168569097	0.101768094	0.0149599659	-0.0023476358	-0.0658603833	0.0438928114	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.0369843	0.0060021999999999	0.0013678384464899	3.602640483999999e-05	-0.00381896	0.0392638399999999	1.45844554816e-05	0.0015416491315455	0.0737682	0.0242459	0.00058786366681	0.00544174733124	0.00147146	-0.00010496	2.1651945316e-06	1.1016601600000016e-08	-0.00135461	-7.748e-05	1.8349682521e-06	6.003150399999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5394.984356209822	-12.90224106745154	166.4678245626331	29105856.20374871	10283.180282072315	-105.94239096401724	11223.790203172684	105743796.71360086	5158.400129838802	-12.38161325074725	153.3043466910799	26609091.89952097	5176.760235570352	7500.551300511099	1.103312	43.109077	0.10335634	0.0491085	0.0255062156	-0.1150199433	0.0216327955	-0.0623995043	-0.1045959179	-0.0533028752	-0.0407850727	-0.0056431372	-0.1578982783	0.0566599885	-0.0849136088	0.0866237333	0.0585508636	-0.0244149143	0.0577078551	-0.0044287201	-0.0925543448	-0.0916956665	-0.1190660479	0.1989419009	-0.0099884053	0.0028480919	-0.0410433744	-0.0302043924	0.033172694	-0.0278357214	-0.0062426227	-0.0008732749	-0.1289746194	-0.1121789599	-0.1071646134	0.0465854938	-0.155356246	0.0724455508	-0.0554820544	0.2377547821	-0.0110926132	0.1385240526	-0.0032942913	0.0098569622	-0.0386112588	0.0422354145	-0.0519160596	-0.0660535912	0.0514350819	-0.0567784801	0.0223021529	-0.058620748	-0.0173737864	-0.0221479185	-0.0537043821	0.0750698975	0.0055500919	0.0422688463	-0.0777556726	-0.0246044392	-0.0270468851	0.0198217487	-0.072651729	0.0368569498	0.1233882384	0.0314016867	-0.0150859412	-0.1087552125	0.2085188293	-0.0189023548	0.0005769051	0.0170655962	0.0361559574	0.0537570563	-0.0184332817	-0.0095091206	0.028400728	-0.0835640045	-0.1382941204	-0.0833633406	0.087159078	-0.1657239407	0.0036712686	-0.0041298082	0.1541012439	-0.1833645219	0.1578718531	0.010851462	0.0013755867	-0.0263217305	0.0506311737	-0.0075866934	-0.1000056496	0.0193898998	0.0138739398	0.0057875346	0.0294248118	-0.049419647	0.046307331	-0.0352786719	-0.0193241866	0.0807893339	-0.0218037129	-0.0914816052	0.0089492331	-0.0035234139	-0.0241024356	0.0930648548	-0.0234344815	0.1435743456	0.0278034297	0.0296955266	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.0431129	-0.0061286	0.00185872214641	3.755973796000006e-05	-0.0435899	-0.03977094	0.00190007938201	0.0015817276684835	0.0920032	0.0182349999999999	0.0003325152249999	0.0084645888102399	0.00160113	0.00012967	2.5636172769000003e-06	1.6814308900000035e-08	-0.00115063	0.00020398	1.3239493968999998e-06	4.1607840400000046e-08	0.000450786	0.000450786	2.03208017796e-07	2.03208017796e-07	0.0	0.0	0.0
5403.305147326225	8.320791116402688	69.2355648028059	29195706.51512208	10297.633125823637	14.45284375132178	208.88469250012105	106041247.9940603	5162.410040911889	4.009911073087096	16.079386814066506	26650477.43050789	5179.788921859196	7566.906745445067	0.929978	36.336483	0.0624723499999999	0.0398744	0.0027389972	-0.0948575793	0.0078056609	-0.0148693788	-0.0718064423	0.0096530173	-0.0160136652	-0.0418675914	-0.1641436814	0.0919736633	-0.1382955867	0.0467474785	0.2009827573	0.096775524	-0.0708775893	0.0896302868	0.1232661432	-0.0685835021	-0.0990309351	0.0602693975	0.2166553562	0.1736211823	-0.0925527262	-0.0131192975	0.0746190558	0.0048078115	-0.1282247569	0.093068156	0.0543580622	-0.0904472376	-0.05343415	-0.0180451596	0.09392991	0.0630348038	-0.1200697093	-0.0021547563	-0.0056968106	0.0112011823	0.1097177312	0.016143814	-0.0969282395	-0.0288129017	-0.1181170061	-0.0982462073	0.0006975538	0.0461399873	0.0056741992	0.0281934185	-0.0267526943	0.0287470633	0.2212768538	0.0636968285	0.0728752865	-0.100465022	-0.0536887881	0.1078717673	0.0541394435	0.0364696832	0.1537988423	0.0871148312	0.2144063524	-0.0575699234	-0.0248329662	-0.1035378349	0.0670657564	0.1840271299	0.1936912767	0.0907582741	0.0841180075	0.063285332	0.0398641662	-0.1295799788	0.0877463688	0.078670171	-0.0682534994	0.005794195	0.0445518439	0.0355100528	0.1186537463	-0.1023748428	-0.0321393782	-0.0236211133	0.0313659231	0.0735953403	0.104326143	-0.035305903	-0.0006472097	-0.1058705188	-0.1002719678	-0.0888302206	0.054796675	-0.0272493722	-0.0032325442	0.0287517724	0.0423284532	0.2137735891	0.0486166076	0.0512224607	0.1043402907	-0.0328473978	-0.010598215	0.0378644802	0.1081429452	-0.150469737	-0.1028154387	0.1755784098	-0.0532413544	0.0557444129	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	-0.0492296	-0.0061166999999999	0.00242355351616	3.741401888999995e-05	-0.0823759	-0.038786	0.00678578890081	0.001504353796	0.09115	-0.0008531999999999	7.279502399999973e-07	0.0083083225	0.00186911	0.0002679799999999	3.4935721921e-06	7.181328039999996e-08	-0.00120991	-5.9280000000000097e-05	1.4638822081e-06	3.5141184000000113e-09	0.000443717	-7.06900000000001e-06	1.96884776089e-07	4.997076100000014e-11	0.0	0.0	0.0
5404.837341294161	1.5321939679361094	2.3476183553798	29212266.685847733	10298.743743939773	1.1106181161358109	1.2334725998890574	106064122.7033386	5163.453113862364	1.043072950475107	1.088001180012845	26661248.059054945	5180.661532948923	7480.947998746314	0.992563	38.78183	0.0435227	0.0271754	-0.0126358956	-0.1157345748	0.058015408	-0.0824980398	-0.1110182246	-0.0016287468	-0.0964069476	-0.0132138782	-0.1649625771	0.0911063669	-0.2116858171	0.1105779699	0.0581163972	0.1014286156	0.0198328647	0.0891676987	0.0817850559	0.0072629632	-0.079035846	0.0735440568	0.075392178	-0.0608037969	-0.0013217085	-0.1206793641	0.0888741089	0.0399083285	0.1092025995	0.0172207198	-0.0093082327	-0.0937896938	-0.0010161058	-0.0529017029	0.1892377454	-0.0967792302	-0.1065528039	-0.1312681134	0.0713505896	0.0133120981	0.0581583145	0.0982566162	-0.1502420683	0.1473729143	-0.1971953245	-0.0647238959	-0.0920415653	-0.0203494038	0.0638265092	0.1125735628	-0.0687401079	0.0409028863	-0.0692343477	0.0098605112	-0.1253932197	0.1396410142	-0.033178323	0.1940155512	0.142431694	0.0332683469	0.0170610515	-0.0058179969	0.0533404719	0.1290003125	-0.0612999601	-0.0796148823	0.0835318387	0.0880386467	-0.0425083746	-0.0301736114	-0.0044277512	0.1558705351	0.0432932087	0.1053443508	0.0033889617	0.0185042933	-0.1072951588	0.0044679405	-0.0021848957	0.1675788062	0.0118336896	-0.1335823388	-0.1646211616	-0.0271340843	-0.0551785507	0.13160802	0.0627607531	0.0526666248	0.1761258031	-0.171976803	-0.1066133533	-0.0703543555	-0.0602791618	-0.0098603744	0.0936020553	0.1313603861	-0.0362659843	-0.0143283756	-0.1488614952	0.002930752	-0.1118655478	-0.085421785	0.2078105507	0.0594805211	0.1277990191	-0.0580780437	0.0134548467	0.0659107666	0.104034094	0.0918458312	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	-0.049897	-0.0006673999999999	0.0024897106089999	4.454227599999981e-07	-0.0781599	0.0042159999999999	0.00610896996801	1.777465599999998e-05	0.10456	0.01341	0.0001798281	0.0109327936	0.00153472	-0.0003343899999999	2.3553654784e-06	1.1181667209999997e-07	-0.00119631	1.3600000000000114e-05	1.4311576160999998e-06	1.8496000000000308e-10	0.000287121	-0.000156596	8.2438468641e-08	2.4522307216e-08	0.0	0.0	0.0
5388.512212766117	-16.325128528043933	266.50982145715386	29036063.867129598	10305.744868997588	7.001125057815443	49.01575207517129	106208377.30487011	5169.298158671086	5.845044808721468	34.16454881596179	26721643.45324028	5185.989813837039	7521.178481648395	1.083119	42.320084	0.12595945	0.065896	-0.0331826869	-0.1105529804	0.0502987291	0.0006218578	0.0284773649	0.0555849555	-0.0087813682	-0.0490424512	0.0211858584	-0.1749249889	-0.054591465	0.1000338106	0.0912444048	0.0366142338	0.0643427902	0.1793317336	-0.0318249873	0.0694212598	0.0293902172	0.0329339651	0.1340006605	0.061645057	-0.1087572823	0.0664771491	0.019636599	0.0072173144	0.1179982901	-0.0238890075	-0.0182545864	0.1000078245	0.068237962	0.2439837645	0.0093332184	-0.0782723049	-0.1392372802	0.0435733916	0.1529488043	-0.0580438741	-0.1051330961	-0.0196995275	0.1224576377	0.0089757746	0.0109661427	0.024946277	-0.0694283845	-0.0564920005	0.0161967429	0.0824446943	-0.1615083847	0.0053265535	-0.1389895734	-0.0320629602	0.0747480169	-0.0528937723	-0.0532881018	0.0129749953	-0.089356618	0.0078215016	-0.0709982349	0.0760274522	-0.0906775145	0.0164588028	0.0132243228	0.019296255	0.0370042577	0.13629247	0.0601418247	0.0925190469	0.0806887686	-0.0448486059	0.0034815714	0.1198300483	-0.0279218433	-0.0325474709	0.1056509475	-0.1541801773	-0.1542307201	-0.0561059871	-0.0226977915	-0.1919092005	0.0531344161	-0.0711362052	-0.1561302684	-0.0893588637	-0.1040988277	0.0510313417	-0.0257451587	0.022663105	0.0201935529	0.0333767755	-0.0978275125	0.0026364687	0.0827974509	0.1491034266	0.0226483867	-0.1217011514	0.0786461645	-0.0187756592	0.0639956508	-0.0310010248	-0.0276661462	0.0804911482	-0.0394907105	0.1286623553	-0.0873655348	-0.0642869755	0.0079017125	-0.0350951057	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	-0.0515598	-0.0016628	0.00265841297604	2.76490384000002e-06	-0.133461	-0.0553010999999999	0.017811838521	0.0030582116612099	0.111259	0.0066989999999999	4.487660099999995e-05	0.012378565081	0.00186911	0.0003343899999999	3.4935721921e-06	1.1181667209999997e-07	-0.00150366	-0.00030735	2.2609933956e-06	9.446402250000005e-08	0.000891312	0.000604191	7.94437081344e-07	3.65046764481e-07	0.0	0.0	0.0
