global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5366.593222260022	13.341463993883735	177.99466150009616	28800322.81320721	9677.083077645617	-2.8207358956315147	7.956550992904123	93645936.89165516	4897.286588682685	0.8340149923315039	23983415.93169129	0.6955810074337185	5022.477750918123	8155.367549612573	1.099624	40.496925	0.03703107	0.0240285	0.1417411062	0.1141779778	0.0718725512	-0.0709637485	0.1124171166	-0.0014467135	-0.1135340827	-0.1022970322	0.0521629448	-0.1292644078	0.0986525001	0.0798124702	-0.1172649675	0.0219725069	-0.0336759426	0.0072305986	-0.0665325468	-0.0007813831	0.0769340929	0.0849570711	-0.0434623682	0.1270499717	-0.174254927	0.0237077759	0.0297405108	0.0009504604	-0.085776452	-0.1343649366	0.0609420998	0.005225664	-0.0964795737	-0.01232509	0.0512659307	-0.0869961851	-0.073753077	-0.1935110103	-0.0205061751	-0.071148758	-0.0688516416	0.0964012477	0.0836907774	-0.1071173273	-0.0271221858	-0.0435179932	0.0425400246	-0.0121957884	0.1074941327	0.0200041053	-0.0463850538	-0.0801727377	0.0596720193	0.0079837068	-0.0752281	0.0817084484	-0.0196959454	0.0192719341	-0.0354733975	0.022560214	-0.0106861073	0.1367146689	0.0061768433	0.0444109364	-0.1359783582	-0.0903514727	-0.0247372361	0.0998081551	0.0278358456	0.0794899488	-0.069275871	-0.1739580169	-0.0666810303	-0.0113142225	0.0441348722	-0.089725662	-0.1418363888	0.0573191863	-0.1176246376	0.0227384299	-0.080681988	0.0571438466	-0.050090876	-0.0779926427	-0.0037401467	-0.0716846943	0.1236401246	0.1663328254	-0.0542107535	-0.0589729632	0.0614313338	0.0345162154	-0.0306266314	-0.0631749383	-0.0683253547	0.0255475227	0.0825017161	0.0834276802	0.0677200805	-0.0200432956	0.0113104165	0.0583978187	0.0346322092	-0.0941156189	0.0380318287	0.0867452977	-0.0413584726	0.0142942506	-0.026197607	0.1057835717	-0.0699834245	-0.0511148504	0.1215128599	0.0151761134	-0.0859226114	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0114267	-0.0095536	9.127127296e-05	0.00013056947289	0.0213526	0.0015810999999999	2.499877209999995e-06	0.00045593352676	0.0110097	0.00501972	2.519758887840001e-05	0.00012121349409	-0.000816758	-0.000383401	1.46996326801e-07	6.67093630564e-07	-0.000234187	-6.426000000000023e-06	4.129347600000029e-11	5.4843550969000014e-08	0.000484541	-2.7705999999999955e-05	2.34779980681e-07	7.676224359999974e-10
5363.767180846755	-2.826041413267376	7.986510069502267	28769998.370328743	9715.773020259958	38.68994261434091	1496.9116595009923	94396245.3812113	4888.098854061278	-9.18773462140689	23893510.407075174	84.4144674733988	5012.057634413674	8558.2234706389	1.310736	48.271748	0.065451165	0.0386595	0.0224274946	-0.1233229799	-0.1415397662	-0.0270339528	0.073212773	0.0683514852	0.1130100688	0.0278569381	0.0833555107	-0.02862097	0.0754670354	0.0317915259	-0.086898529	-0.0456492763	-0.0346311357	-0.0387949985	-0.0933974268	-0.0409152607	0.0022531429	0.0588242141	0.1946479692	0.2059110506	-0.011502044	0.0255223559	-0.1241957839	-0.0378243854	-0.0229574536	-0.0743698099	0.1706161978	0.0710013425	-0.0754845237	-0.0599865951	0.0404210024	-0.036280246	0.2092009197	-0.1484626804	-0.0265037883	-0.0236532021	0.1602886966	0.0614675282	-0.0879793209	-0.0801269703	-0.1154376379	0.0031154708	-0.0517958971	0.0175338888	-0.0418085813	0.1220286976	0.0530380559	0.1239719886	0.011753387	0.1426073381	-0.0087413214	-0.0673176387	0.0350196165	0.0048579976	0.1323453667	-0.047997634	-0.0039330815	0.0489015505	-0.0259931582	-0.0303648834	0.1098421199	-0.0705012475	-0.0099407533	0.0210054123	0.0132625215	-0.1526164361	-0.0380471703	-0.0163391194	0.0295490614	-0.0513364306	0.0835187861	-0.0187080919	-0.0069443374	0.2113360513	-0.1777967264	0.0601413755	-0.1206423153	0.0106733971	0.0706694622	0.0931329243	-0.0476715494	-0.1235161283	-0.137343992	-0.0039788375	0.1049031477	-0.0562124837	0.1541942321	0.0748000921	0.0689606744	0.0168838979	-0.0209513358	-0.0075910976	-0.2159292686	0.0071681871	0.1008876074	-0.0379606176	-0.0945068998	-0.0455991705	-0.050227546	-0.0289936719	0.0784154839	-0.0990891202	-0.031314907	0.0199111394	-0.0215951966	-0.0146259723	0.0888264041	-0.0359937291	-0.0430073565	-0.0261903525	0.0685618538	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.00453395	-0.00689275	4.75100025625e-05	2.05567026025e-05	0.026421	0.0050684	2.5688678560000007e-05	0.000698069241	-0.0049797	-0.0159894	0.00025566091236	2.479741209e-05	-0.000297637	0.000519121	2.69486612641e-07	8.8587783769e-08	-1.05217e-05	0.0002236653	5.002616642409e-08	1.1070617088999999e-10	0.000491767	7.226000000000042e-06	2.4183478228900004e-07	5.221507600000061e-11
5357.897339049904	-5.869841796850778	34.455042720056376	28707063.89579804	9677.603421838974	-38.16959842098368	1456.9182436191595	93656007.99038942	4882.765611757372	-5.333242303905536	23841400.01936035	28.443473472167625	5008.687054649104	8546.221303967892	1.105288	40.705513	0.06372477	0.0334542	-0.048725565	-0.0189078764	-0.1185876228	0.137141827	0.0857734242	-0.0746445622	0.0889750172	0.0731193464	0.0968426509	-0.0460703447	-0.081660578	-0.1193465846	-0.0851476018	-0.0169045609	0.0207016593	-0.0090543556	-0.1526388148	-0.0255539747	0.0531458512	-0.0337496353	0.1002861011	-0.0745315167	0.0264715795	0.0590277025	-0.061907168	-0.067519735	0.0415111145	0.0286690383	0.1243662201	-0.0085046451	0.0565502459	0.0665119185	-0.0951996161	0.0010260459	0.0732226517	-0.089666896	-0.0171050794	-0.069694504	0.0948796709	-0.0081520298	0.0141462607	0.1063627493	0.1203373601	0.05577913	-0.0774631378	0.0839509364	0.1075373897	0.0160728176	-0.0171477026	0.0518733001	0.0438261413	0.0690160099	-0.1476371075	0.0205648799	-0.1034685474	-0.0705325417	-0.037221045	0.0315718168	0.236959017	0.0630596204	-0.0414737901	-0.0343336397	0.0746374206	0.0423441776	0.0435594028	-0.0002273049	-0.0736204801	0.0334229439	-0.0067084486	0.044585252	0.0346913595	-0.0995263322	0.0667976604	0.066912216	-0.0351946209	0.0848864221	0.0318840222	-0.0797887578	-0.1209751825	-0.0446414037	-0.0458361148	0.0340555799	-0.0946789709	-0.095619581	-0.0801772363	-0.0131243119	-0.0349130836	0.0082973763	-0.1171644018	-0.1380543773	0.0376738646	-0.0782291	-0.0014715677	0.0778335246	0.0208828563	-0.0774417193	0.0644908513	0.0109840242	-0.1079563691	0.0673765682	0.153975992	0.0637357368	0.1460864766	-0.0188232383	-0.1422017036	-0.0107394825	0.0307888304	-0.12270311	0.0769383478	-0.0217786439	0.0898846374	0.0402521593	0.1128490791	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0018497	-0.00638365	4.07509873225e-05	3.42139009e-06	0.0411397	0.0147187	0.00021664012969	0.00169247491609	-0.00719566	-0.00221596	4.910478721600002e-06	5.1777522835600005e-05	-0.000857848	-0.000560211	3.13836364521e-07	7.35903191104e-07	-8.18069e-05	-7.12852e-05	5.081579739040001e-09	6.6923688876100005e-09	0.000315134	-0.000176633	9.930943795600001e-08	3.1199216689000015e-08
5367.994219022849	10.096879972945317	101.94698518806422	28815361.93546273	9677.807002829875	0.2035809909011732	0.0414452198563035	93659948.38402297	4887.776660534829	5.011048777456381	23890360.683269	25.110609850047087	5015.975204574995	8406.652685252826	1.082876	39.880138	0.194445645	0.106408	-0.0512305499	0.0343618761	-0.0675896143	0.0384513317	0.1305961373	-0.0398502217	-0.0338031064	0.0413695	0.0004392812	-0.0382400911	0.0752996094	0.0461489455	-0.045630696	-0.0172596085	-0.0092443791	0.0520920834	-0.018284784	-0.1211484851	0.121456923	-0.0541865694	0.0264846514	-0.0851003043	-0.0093472604	0.116718381	0.0176552096	-0.1531355081	0.0001500104	0.0716723742	0.0459184671	-0.1608245365	0.0763180048	-0.0751358249	0.0126155159	0.1062675728	0.0877778644	0.0362426609	-0.0654313154	-0.0725534455	-0.1157174263	-0.1559837722	-0.1109554179	0.0523908873	0.003663236	-0.1230724308	0.065296209	-0.1209097604	-0.0694223701	0.0651876698	-0.1146524048	0.0794804285	0.0105526149	-0.0594923229	0.0087941221	0.0721965859	0.0236336599	-0.0127352116	-0.1321142308	-0.0224179342	0.0042717902	0.0697449792	-0.0682682374	-0.0970592312	-0.0524516797	-0.0994177637	-0.0977631273	-0.0707072531	-0.0454515923	0.1166016686	0.0820744488	-0.0065162827	0.0064151051	-0.1847433218	0.0492381464	0.052828706	-0.0323440337	-0.0308433703	0.154881597	0.0532985636	0.0454081759	-0.054711887	0.1343728344	0.0229799651	-0.0496191444	-0.1037720617	0.1110851416	-0.178303474	0.0591874742	0.0305636909	-0.0556382861	0.0583832424	-0.0695354232	0.0630719433	-0.0980391744	-0.1322051105	0.0249641316	-0.052903654	0.0255856475	0.0495117788	0.0456960739	-0.0017561666	-0.0023777817	-0.000258549	0.0771248361	0.162148052	-0.0479561385	0.0222945423	-0.1416648129	-0.0057844008	-0.0395137996	-0.1465948722	-0.0142862647	0.0842850181	0.0605091254	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0301359	0.0319856	0.00102307860736	0.00090817246881	-0.00215036	-0.04329006	0.0018740292948035	4.6240481296000006e-06	-0.0176365	-0.01044084	0.0001090111399056	0.00031104613225	0.0008744309999999	0.0017322789999999	3.000790533840653e-06	7.646295737608251e-07	0.00014479	0.0002265969	5.134615508961e-08	2.09641441e-08	0.000530841	0.0002157069999999	2.81792167281e-07	4.6529509849e-08
5376.89538658692	8.90116756407042	79.23078400365932	28911003.998299703	9754.419600858186	76.61259802831046	5869.49017664748	95148701.74960636	4892.753959018477	4.977298483648156	23939041.30349098	24.77350019532623	5019.081557308726	8536.01193973454	1.104342	40.670673	0.041828685	0.0225492	-0.0831964662	-0.0926320843	-0.0869699019	-0.1271037301	0.0938957873	0.1145379505	-0.0256455715	0.0874900727	0.01737385	0.080315254	0.155285704	0.0356461118	-0.0399132921	0.0362569199	-0.1316621161	0.1503397233	-0.0835376949	-0.0200199715	0.0306762859	-0.0762280787	0.256625056	-0.0730071918	0.0183739176	-0.0413984349	-0.1595834718	0.0297123983	-0.070044492	0.0878426984	-0.1348875436	0.0070308332	-0.0312495465	-0.1207996484	0.0786307388	0.0233689955	-0.0786067376	-0.0398454862	0.1614185559	-0.0006193219	-0.0621976637	-0.0897401996	-0.08115042	-0.0404662708	0.0046907786	0.0988452699	0.0062001772	-0.251670676	0.0073926552	0.047471229	-0.0172877013	0.0538426434	-0.0516691113	-0.0863354289	0.0300270079	0.039606463	-0.1201167426	-0.0728460427	0.1498665238	0.0920433309	-0.0832455172	0.2099821976	-0.000711053	-0.11585342	0.0155043556	-0.0946506958	0.0006774273	0.0166631024	0.1029270745	-0.0521457512	0.0396948619	0.0181474707	0.1084024534	0.0832054026	0.0387883903	-0.0589865086	0.1217661446	-0.0850017951	-0.0604902149	0.1408549469	-0.107857627	0.0346223535	0.0328749408	-0.0765739545	-0.0711944634	0.1180474077	0.146276336	-0.0972057722	0.0640284444	0.0531705816	0.1112155874	-0.0177566079	0.0124947212	0.1539604876	-0.0285587866	-0.1612711489	0.1229011752	0.0153375139	-0.0448778398	0.0716713903	-0.0596103952	-0.074512404	0.1175354423	-0.1518934184	0.0906576781	-0.087277367	-0.0190105158	-0.0681528886	-0.005499715	0.1578073644	0.0388566997	-0.1061786436	-0.1104298761	-0.0632824702	-0.0710021952	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0147711	-0.0153648	0.0002360770790399	0.00021818539521	-0.00293655	-0.00078619	6.180947160999999e-07	8.6233259025e-06	-0.017606	3.049999999999928e-05	9.302499999999559e-10	0.000309971236	0.000658511	-0.0002159199999999	4.662144639995682e-08	4.33636737121e-07	-8.18069e-05	-0.0002265969	5.134615508961e-08	6.6923688876100005e-09	0.000460414	-7.042700000000002e-05	2.1198105139600002e-07	4.959962329000003e-09
5359.261921470169	-17.633465116750813	310.93909202366774	28721688.34292013	9707.379897819068	-47.03970303911774	2212.733662008383	94233224.48058176	4903.440624214338	10.686665195860767	24043729.95519549	114.2048130084219	5029.603455143932	8164.649581529761	1.088102	40.072617	0.08162358	0.0464778	-0.0834051839	0.0315211879	0.1043205635	0.047899567	0.0569871429	-0.0193197072	-0.0443173697	0.1082063679	0.0359712144	-0.0248673438	-0.0071219732	-0.0762137919	-0.1097294296	0.0521195725	-0.0335672483	-0.0252820668	0.0674666486	-0.0515050364	0.0487545916	-0.1051142008	0.114722929	0.0793398081	-0.1234179401	0.0866616297	-0.0250872903	0.0828735248	-0.1940416953	-0.0535918512	-0.0015308271	0.0244350514	-0.011221611	-0.1229553182	0.0849598876	-0.0326880029	-0.0273831616	0.0029495792	-0.1943828658	0.0956592656	0.0298381258	0.0502978649	-0.1012248183	-0.0289310743	0.0926850296	-0.1342652884	-0.018109812	0.0053477514	-0.0939356581	-0.0619185196	0.0249950767	0.0411394422	0.0610783319	0.0355953078	-0.12312658	0.072433072	-0.1100854808	0.0341253965	-0.038331043	0.0899436506	-0.0754162719	-0.3442696039	-0.0273937138	-0.0112661635	0.0187232526	-0.109288869	0.0436753597	0.031953987	0.0696903276	-0.1523320432	0.1157430654	-0.1355939401	0.0219465706	0.046998572	0.085092174	-0.2074271089	-0.0066232018	0.0234013831	0.0011726017	0.1440226969	0.1018690649	0.0037290595	0.0369241561	-0.0530214647	0.1555994953	-0.1091830026	-0.0803893158	0.0079532019	0.0212400424	-0.1330663638	-0.0318939456	-0.0315717699	0.0111086369	-0.0257950658	-0.0934227746	0.0217402187	-0.0908770874	-0.0025898803	0.0835255705	0.0872629967	-0.0222367847	0.1309642102	0.1507618307	0.0168017252	-0.1360571411	0.0942503843	0.1759791777	-0.0779645304	-0.0135149614	-0.1186598704	-0.1414007263	-0.0250235148	-0.0518577804	-0.051075337	-0.0783769725	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.0203448	0.0055736999999999	3.106613168999999e-05	0.0004139108870399	0.0348209	0.03775745	0.0014256250305025	0.00121249507681	-0.00108842	0.01651758	0.0002728304490564	1.1846580964000002e-06	0.000285023	-0.0003734879999999	1.3949328614399996e-07	8.123811052900003e-08	-8.18069e-05	0.0	0.0	6.6923688876100005e-09	0.000522423	6.200900000000008e-05	2.729257909290001e-07	3.845116081000009e-09
5369.787793645128	10.52587217495875	110.79398504357084	28834620.94878021	9716.267641223418	8.887743404349749	78.99198282156246	94405856.87588528	4880.815053540013	-22.62557067432499	23822355.5868628	511.916448338875	5006.360239061202	8482.854596703155	1.005619	37.03492	0.02385993	0.0151988	-0.0746317175	0.0210867435	-0.0701465744	0.079918492	0.0598391958	-0.0072057039	-0.0175087002	0.0902855903	0.0661095956	-0.0163256203	-0.0718385471	0.0562504081	-0.1059812558	-0.0437548521	0.0364809096	-0.0855739925	-0.0479660827	0.0559428233	0.0357523813	-0.034251544	-0.0502275886	0.0279053183	0.0952316424	-0.0134104666	-0.0951506764	-0.1735906839	0.0186511168	0.0211045855	-0.0167826488	-0.0559832138	-0.0455145497	-0.0037146672	-0.1120017194	0.0826625629	0.0457477619	0.111844896	0.0580192557	0.0774116662	0.017978244	0.0749959062	0.0377141706	-0.0544033125	-0.1771038432	-0.0093297155	-0.0487069833	-0.04227638	-0.0787644724	0.0058415719	0.0827164251	-0.0764214004	-0.0998386122	-0.0632879708	-0.0101703175	-0.0048817312	0.0092327155	-0.0503374882	-0.0579892758	0.025191118	-0.0084028943	-0.0063549323	0.0603927258	0.0989582144	0.1821311512	0.0378243461	0.1194800149	-0.0963020599	0.063804708	-0.0751477405	-0.0376962036	0.1150667322	0.1354770323	-0.1629617852	0.0116647372	0.0514681023	0.0075358521	-0.046760086	-0.0276572767	-0.0042876233	0.0475190759	-0.1043484652	0.0295668261	0.0268312237	0.0111619205	0.1135471587	-0.0646121891	0.0311744734	0.0624633226	0.0413753319	0.0668044357	0.1391013141	0.1081486357	0.0130237443	0.0466870716	-0.064759024	-0.0034792578	0.0745025767	-0.1344081982	0.0339598243	-0.0027711254	0.0373186304	-0.0265309481	0.1325888396	-0.0772691662	-0.0199779204	0.0518287381	-0.0494267061	0.0788057981	0.0616879748	0.1907262609	-0.0007785374	0.0049365217	-0.1239268629	0.0196101254	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.00708618	-0.0132586199999999	0.0001757910043043	5.02139469924e-05	0.0383878	0.0035668999999999	1.2722775609999984e-05	0.00147362318884	-0.00597343	-0.00488501	2.3863322700100005e-05	3.56818659649e-05	0.000285893	8.699999999999832e-07	7.568999999999709e-13	8.1734807449e-08	-8.18069e-05	0.0	0.0	6.6923688876100005e-09	0.000480305	-4.211800000000006e-05	2.30692893025e-07	1.773925924000005e-09
5382.7237364637385	12.935942818610783	167.3386166063679	28973714.82309015	9745.399566557218	29.13192533380061	848.6690736541337	94972812.71185362	4885.02966497185	4.214611431837511	23863514.827654988	17.762949521375436	5011.314495889438	8594.854298334993	0.988667	36.410595	0.046520855	0.0211548	-0.0556860568	0.0404554332	-0.1612374603	0.0616338706	-0.0665152021	0.0237112695	-0.0189045016	0.0369023414	-0.0085149862	-0.0141028696	-0.174746969	0.0548697319	-0.0399517074	-0.0609533268	0.0454207449	-0.0167907566	-0.0848352539	-0.0704749428	0.0764364323	0.0023794546	-0.1524871229	-0.042567577	0.1695078868	-0.0177698775	-0.1204923052	-0.0190638211	0.1521043761	-0.0061317686	0.0897235065	-0.1010963228	-0.0043562756	-0.033773157	-0.0832369579	-0.0331703557	-0.0365012384	-0.0367631654	0.0543637515	0.0330903282	-0.058171925	0.0179588285	0.1426511509	-0.0589981037	0.1188616906	-0.0759969231	0.0677047412	-0.0437340339	0.0595276047	-0.1704105878	-0.0045214958	-0.0543994508	-0.1321642168	-0.0406346459	0.109060892	0.1459188572	-2.91749e-05	-0.0581403945	0.0051680745	0.0310045768	0.1108867295	-0.0019738524	-0.0328565674	-0.0489322066	-0.1496693556	-0.0188568725	0.0834595081	0.1318502243	0.0193597134	0.0020450998	-0.0234300943	0.1815816278	0.1317192377	-0.0137172419	0.0369737852	0.1938714645	-0.0926925446	0.0505260378	0.0442971038	0.0220314968	-0.0098577283	-0.0559128727	-0.0551800749	-0.0181325495	-0.0224519427	0.034191932	0.0760372883	0.0697111431	-0.1380065006	-0.1656562454	-0.0392602628	0.0061448799	-0.0281742509	0.0948428552	-0.0005836121	0.0296794767	0.1693494734	-0.0503364342	-0.1670386843	-0.0927637967	0.0658291796	0.0697986274	0.0346049292	-0.0521866971	0.0490419568	-0.0236949507	-0.0366088799	-0.0322034025	-0.0586331274	-0.0602399984	-0.1165163515	0.0186606809	0.0384591446	-0.01868458	-0.1002882783	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.00686589	-0.0002202899999999	4.8527684099999884e-08	4.71404454921e-05	0.0497122	0.0113243999999999	0.0001282420353599	0.00247130282884	-0.0122095	-0.00623607	3.88885690449e-05	0.00014907189025	0.000115062	-0.000170831	2.9183230561e-08	1.3239263844000002e-08	0.000194872	0.0002766789	7.655121370521001e-08	3.7975096384e-08	0.000353013	-0.000127292	1.24618178169e-07	1.6203253263999997e-08
5370.242360012479	-12.481376451259166	155.78475811804685	28839503.005272403	9745.861114796526	0.4615482393073762	0.213026777207739	94981808.86890298	4898.45288749549	13.423222523640106	23994840.691012908	180.18290291915903	5025.206636464941	7974.032339836449	1.12715	41.510677	0.0779455599999999	0.0382055	-0.0652042811	0.0567982433	0.1937448041	0.0221936951	-0.1588778546	0.0256282759	-0.0423704054	0.0264922875	-0.2200772792	-0.0235312095	-0.1088673958	0.0822068079	-0.1265077086	-0.0584880414	0.0750019307	-0.1055089521	-0.0828027405	-0.0883702138	-0.1246079018	0.1024275083	-0.0266370153	0.0260608461	0.1642268615	0.1259165522	0.0521907835	0.0478399659	0.1074866733	0.0919727781	0.1099412795	0.1126460882	-0.1072456266	-0.0812495614	-0.0349426545	0.0517009376	-0.0947203359	-0.0964103637	-0.0753105302	-0.0119823182	0.0168502476	-0.0294953263	-0.16154241	-0.0626965895	0.0093894258	-0.0400818883	-0.1164136039	-0.0901840578	0.0792350218	-0.034298583	-0.0357697229	-0.0922399535	0.0224004917	0.1001845719	0.1326137311	-0.1072577975	0.0604970761	-0.0930168091	-0.1625340559	0.0952997619	-0.0893294063	-0.0108416757	-0.195252974	0.0676736429	-0.0301282118	0.0325471864	-0.1428918325	0.0820066699	0.0952501875	-0.0641316122	0.0951342834	0.1590195446	-0.1009348091	0.0111004344	0.0696577191	0.1423532304	0.0918976454	0.1002352092	-0.086649803	0.0191121806	0.0939044297	-0.0755757302	-0.0348568109	-0.1339508039	-0.00034035	-0.0775050464	0.025021117	-0.0621366528	0.0391167741	-0.0927092924	0.075891905	-0.0195237029	0.1003305007	-0.0518420683	-0.0575982041	0.0252882193	0.1020382241	0.1057242369	0.1362431052	-0.1198258655	0.0599909988	-0.1211945105	0.0091817902	0.0818086005	0.0743348035	0.0917833509	-0.0177327405	-0.0972269593	-0.2196590728	0.0459203574	0.0332997533	0.1729978164	-0.048065878	0.0707990282	-0.1423004056	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0139419	0.00707601	5.00699175201e-05	0.00019437657561	0.033248	-0.0164642	0.0002710698816399	0.001105429504	0.01211	0.0243195	0.00059143808025	0.0001466520999999	-0.000168596	-0.000283658	8.0461860964e-08	2.8424611216e-08	0.000329132	0.00013426	1.80257476e-08	1.0832787342400002e-07	0.000169214	-0.000183799	2.8633377796e-08	3.3782072401e-08
5370.975183634127	0.7328236216471851	0.5370304604440966	28847374.42321364	9741.433779456427	-4.42733534009858	19.60129821368581	94895532.07953472	4901.276430116589	2.823542621098568	24022510.64441641	7.972392933160171	5030.980873351891	7989.091279708955	1.049675	38.65741	0.030419325	0.0161311	-0.1104102154	-0.0016315932	0.1478280272	-0.0624865134	-0.0246449755	0.0230647176	-0.0499091211	0.0854188209	-0.1269872465	0.0451059267	-0.098606059	0.1554891842	-0.0840528883	0.0157316248	-0.0205201139	0.0512708754	0.0234244439	0.0386761562	-0.0444055523	-0.1363548557	-0.1036630805	0.0648851339	-0.0370058866	0.1728664161	0.0778586613	0.0728803157	0.0625424062	-0.1321461098	-0.057197969	-0.0409365524	0.0877007295	0.0152755411	0.0196865793	0.081774596	-0.0400796636	0.0534785126	0.0828699424	-0.118540005	0.0365896854	0.0442893106	0.0534676948	-0.1025804433	0.1366757257	-0.0401914624	0.0142675192	0.0426688931	0.0805607897	0.0339972153	-0.1051220802	-0.0317208673	0.032343353	0.0068769514	0.0270976972	-0.0222803228	0.0867511559	0.1172463485	-0.0265928124	-0.018760419	-0.1374448647	0.0624516795	-0.0144076901	-0.1683028328	-0.0151761896	-0.0097351881	0.0865830613	-0.0438212555	-0.0772985733	-0.0330017485	0.1618666085	-0.0627985995	-0.0555529985	0.0286302912	-0.0501085793	0.0436588758	-0.1579688262	-0.0664559191	0.0215808393	-0.0851035179	0.0310282172	-0.0117139715	0.0791086112	-0.0332889245	-0.1300973252	0.0524064913	0.0343666483	0.0826205897	-0.0906852457	-0.0618655902	0.0328074894	-0.1109904215	-0.0832934862	-0.0823900842	-0.025998668	-0.0505880638	0.0394066889	-0.0416896199	0.0951130313	-0.0635480771	0.0147169869	-0.0357428685	-0.1206996836	-0.10988181	-0.0402298272	0.0732185522	-0.0299528639	0.0712952341	0.0223408734	0.0540731779	0.007652238	-0.0857172086	-0.2172611981	-0.0664230453	0.0081935908	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.0153407	0.0013988	1.9566414400000013e-06	0.00023533707649	0.030161	-0.0030869999999999	9.529568999999996e-06	0.000909685921	0.0143074	0.0021974	4.828566760000002e-06	0.00020470169476	3.2024e-05	0.00020062	4.02483844e-08	1.0255365759999996e-09	9.59525e-05	-0.0002331794999999	5.4372679220249994e-08	9.20688225625e-09	0.000210137	4.0923e-05	4.4157558769e-08	1.674691929e-09
