global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4689.277917591602	-9.291523307970238	86.33240538255419	21989327.388412237	8920.544432179027	-55.37307683679501	3066.177638373604	79576112.96648024	4262.901989654465	-9.475599580053313	18172333.373399995	89.78698740150652	4399.635551519722	8443.84913305705	1.023663	33.710808	0.049915632	0.0257731	-0.1134280546	-0.1216813684	-0.0519103346	-0.0562084498	-0.1093525384	-0.1752288518	-0.0662163876	0.1385857088	0.1761312322	-0.1972986508	-0.0829586444	-0.108948454	-0.0132021748	0.0484120154	0.1154967333	-0.0880174023	0.040368586	-0.1092896957	-0.119348385	0.0353771255	0.0155690261	0.1629917443	-0.1423695942	0.1806066953	0.0485601966	-0.1568305622	-0.1134924468	0.0594940118	0.0129475493	0.0319338801	0.2282560228	-0.0681142765	-0.0413424427	-0.0542988734	0.1651821635	0.0691685599	0.0529908691	-0.0905086185	0.0757463061	-0.0217887138	0.0382953711	0.1117610606	0.0038894065	-0.2653775653	-0.0417150837	0.0631724462	-0.0080966242	0.1527522562	-0.0668519243	0.0652637063	-0.0433114791	0.0268685293	0.1714166113	-0.0202893324	0.0214624462	-0.1041505379	0.0013907107	-0.266753871	-0.1513038194	0.0986734071	0.1384999969	0.0560395067	-0.010254636	0.0229683573	-0.1702894471	-0.1100196317	-0.0400423073	0.08740773	-0.002267149	0.1524872796	0.0776625414	0.0959760946	-0.1054561527	0.0355161294	0.0393193613	-0.2431398124	0.104396456	0.0022145799	-0.0035567593	0.026977765	0.1379764592	0.0263705906	0.0592134077	-0.0068309963	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0127752	-0.0063644999999999	4.050686024999998e-05	0.00016320573504	0.019915	0.0200602569999999	0.000402413910906	0.0003966072249999	0.0117673	0.00191117	3.6525707689000007e-06	0.00013846934929	0.00104719	-0.00030568	9.344026240000001e-08	1.0966068961e-06	6.50989e-05	-3.95451e-05	1.5638149340099994e-09	4.23786678121e-09	0.000215765	-8.636900000000001e-05	4.655453522500001e-08	7.459604161000002e-09
4695.286308702715	6.008391111113269	36.10076374410495	22045713.52069117	8952.048937968071	31.504505789043836	992.5338850118964	80139180.18777527	4262.29308827506	-0.6089013794053244	18167142.370357346	0.3707608898417068	4397.607903520933	8492.789502219794	1.131253	37.25391	0.040683505	0.0248692	0.0956296993	-0.1704659819	-0.0400048592	-0.0644798277	-0.0072443503	0.13342496	-0.0268039407	0.0076453426	0.0160670799	-0.1649985087	-0.0364960254	-0.1344664464	0.0398971537	0.2428113354	-0.0232651164	0.0846241061	-0.1124907294	-0.0038559959	-0.0178163564	0.1044381733	0.1959707314	-0.0335360448	0.126716823	-0.0795475251	0.0785470748	-0.0046992376	-0.029404141	-0.0282623523	0.0179258114	0.0956960188	-0.0564416637	-0.0938665085	-0.0523718128	0.0652495725	0.0447919531	-0.2406204521	0.0739634094	-0.1164510121	0.2377079116	-0.163143667	0.0994361052	0.0050581982	-0.0556373972	0.1108934664	0.1241129863	-0.0214759858	0.1450754315	-0.0459346744	-0.0334805768	-0.0818767186	-0.0151950841	-0.0492947857	-0.0635179595	-0.0918940286	-0.1661391977	-0.043130361	-0.128538763	0.1394588003	-0.0561223805	0.0621632087	0.0409611236	0.0217064003	0.0466628906	-0.0641889027	-0.107580555	-0.0709920016	0.2574575532	0.0253955371	0.0507641118	-0.1511928839	0.028517597	0.1275745305	-0.120158933	-0.1553697573	0.1045459496	0.0553732168	0.0712116351	-0.112126513	-0.1464985552	0.0218069263	-0.1965960373	-0.0773659604	0.0154239009	-0.0398130837	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.00889077	-0.00388443	1.508879642490001e-05	7.904579119289999e-05	0.0234066	0.0034916	1.2191270560000006e-05	0.00054786892356	0.00781332	-0.0039539799999999	1.5633957840399994e-05	6.104796942240001e-05	0.00117312	0.00012593	1.58583649e-08	1.3762105343999998e-06	-0.000395307	-0.0004604059	2.1197359275481006e-07	1.5626762424900004e-07	0.000215031	-7.340000000000103e-07	4.6238330961e-08	5.387560000000151e-13
4692.594705346331	-2.691603356384803	7.244728628101938	22020445.068644416	8943.335016389556	-8.71392157851551	75.93242927651823	79983241.21537958	4266.00127527334	3.7081869982803255	18198766.880633764	13.75065081421525	4404.609825225757	8471.849393870694	1.155332	38.046867	0.0614477399999999	0.0338449	0.0337985654	0.1169950969	-0.0219569876	0.0385934627	0.1437612844	-0.0554027948	-0.0527047094	-0.034786288	-0.124141165	-0.0040112092	-0.1570565317	-0.0384763316	-0.0648791721	0.0640459337	0.1466518944	-0.1123237533	-0.0482161548	-0.0025679571	0.0625082389	0.0006184865	-0.0163119326	-0.1034262386	-0.1248448348	0.0335028886	-0.1882022623	-0.0334136583	0.0046006531	0.0498406263	0.0561907053	0.1041065188	-0.2141137159	-0.0600369199	-0.1521604656	0.0108777405	0.1137694681	0.0755967969	0.1914603791	-0.0251688944	-0.0858339831	-0.0780328859	-0.1398547101	-0.0807202404	-0.05861748	0.0144126853	-0.084950259	-0.0299653041	0.0408888693	0.0616714713	-0.0706191365	-0.0649230027	0.0413356263	0.0373527339	-0.0130777814	-0.0248338392	-0.0383924678	0.0127902231	0.1911821591	-0.0262271258	0.0548756707	-0.0244978607	-0.1657078026	0.1617490392	0.0961734769	0.0089361523	0.0656416177	0.1178537899	0.1392195782	0.1380588064	-0.1206137225	0.0854690136	0.2333156714	-0.0145778812	0.1571577828	-0.0585747517	0.0111993349	-0.0255882038	0.0308867912	0.065231798	0.0704400648	-0.0915646965	-0.0226074068	-0.0379841545	0.0313370998	-0.0752626616	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00634655	-0.0025442199999999	6.473055408399994e-06	4.0278696902500006e-05	0.00347061	-0.01993599	0.0003974436972801	1.20451337721e-05	0.0312882	0.02347488	0.0005510699910144	0.00097895145924	0.00104867	-0.0001244499999999	1.5487802499999978e-08	1.0997087689e-06	-0.000413408	-1.8100999999999968e-05	3.2764620099999884e-10	1.70906174464e-07	0.000382333	0.000167302	1.46178522889e-07	2.7989959204000002e-08
4694.783332082259	2.188626735928665	4.790086989221762	22040990.5351974	8988.462712370007	45.12769598045088	2036.5089445040023	80792461.93166597	4264.047308303795	-1.953966969545036	18182099.44745284	3.8179869180730095	4402.3210915642485	8493.504205227402	1.10906	36.523067	0.0678041799999999	0.0362788	-0.0691283271	-0.1241163804	-0.0278342838	-0.1398445453	0.0814906265	-0.0529791241	0.0628622263	0.1687887733	-0.1332254202	-0.0477568069	-0.0105235302	0.1513970497	0.1635335521	0.076714354	0.0270629973	0.0131449512	0.1475562726	-0.1321998009	0.0033099682	-0.0186119545	-0.0067045416	0.0957673539	-0.2375367833	0.1342416475	-0.0185266464	0.0202092462	0.0646695391	-0.011447463	0.0821608704	0.0315711234	-0.0419353498	-0.0382225288	0.145687933	-0.0738894337	-0.0490711576	-0.0676834167	0.179440106	0.1293543061	-0.047012659	0.2035422666	0.0291249671	-0.1315302448	-0.0035661914	0.0155803308	-0.0469475232	0.1769166131	0.2095737606	0.0840592704	0.061214558	0.1658773433	0.072543903	0.0772762495	0.1108109748	0.0280691955	0.012418005	-0.1100467007	0.0971860164	-0.2227994904	0.0087350321	-0.0415517606	-0.0393879903	-0.047337772	-0.013748682	-0.1087096928	0.0812276153	-0.0479040811	0.0785770791	-0.0071080433	0.2050015376	0.0522815491	0.0240741173	-0.0938038585	0.1845515518	0.1226166421	0.0507208865	-0.0350378978	-0.069301375	-0.1708654663	0.1704438689	-0.1723353813	-0.0970412023	0.1443586825	0.011244037	0.1272948164	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00241501	-0.00393154	1.5457006771600006e-05	5.8322733001e-06	0.0323404	0.02886979	0.0008334647746441	0.0010459014721599	0.0503664	0.0190781999999999	0.0003639777152399	0.00253677424896	0.00124908	0.00020041	4.0164168100000024e-08	1.5602008464e-06	-0.000340554	7.285399999999996e-05	5.307705315999995e-09	1.1597702691600003e-07	0.000337104	-4.522899999999998e-05	1.13639106816e-07	2.0456624409999983e-09
4693.826592665387	-0.9567394168725514	0.9153503117976296	22032008.082012758	8950.688100195879	-37.77461217412747	1426.9213249057393	80114817.46698812	4257.2340693660735	-6.813238937721508	18124041.921371218	46.4202248224845	4390.185977389963	8437.695254155906	1.087072	35.798977	0.03243157	0.0196911	0.0858127115	-0.0516740121	-0.0455379323	0.1397901114	0.0418421877	-0.1624457808	-0.0337121751	0.0078544211	-0.1047592813	-0.0164964049	0.0522523055	0.0812779498	-0.1437165148	0.1290733192	-0.0957884303	0.1149650166	0.0647708488	0.0272721944	0.0505707798	-0.0113575006	-0.021841811	-0.0589862503	-0.2001758722	-0.0970524087	0.0722725115	0.1246535245	-0.1270782409	-0.0833053989	-0.0103511677	-0.0178685046	-0.0197235792	0.0482700691	-0.0518559391	0.0137092698	0.0776111581	0.1647562372	-0.0299806499	-0.0363426173	-0.0499244388	-0.1097689845	0.0275334062	0.0615103192	0.0780066817	-0.0642759729	0.1988168888	-0.2117306543	0.0313197429	-0.0493614588	0.0627011566	-0.0005418681	-0.0354521171	0.0997442917	-0.0141611853	-0.0140257949	0.04837483	-0.1523142087	0.1192722633	0.067579418	0.1931863907	-0.0317224259	0.1314214108	-0.0589310625	-0.0210456214	0.015597861	0.0512486985	0.0920601705	-0.1129674894	0.0196312994	-0.1410537305	0.1171358115	0.0739306928	0.0194278952	-0.0518301188	0.0202744193	-0.0174892527	-0.0605785375	-0.0142893178	0.0183308457	-0.296563897	0.0379586388	-0.0852166004	0.0065094772	-0.0061623451	0.1213409411	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.00238774	-2.726999999999981e-05	7.436528999999898e-10	5.701302307600001e-06	0.017353	-0.0149873999999999	0.0002246221587599	0.000301126609	0.0503468	-1.960000000000156e-05	3.841600000000612e-10	0.00253480027024	0.00105562	-0.00019346	3.7426771600000054e-08	1.1143335843999998e-06	-0.00024776	9.2794e-05	8.610726436e-09	6.138501760000001e-08	0.000398796	6.169199999999996e-05	1.5903824961599997e-07	3.805902863999995e-09
4709.36532893648	15.538736271093512	241.4523249025971	22178121.801389	9009.291396715784	58.60329651990469	3434.346362999873	81167331.47093704	4265.238568761729	8.00449939565533	18192260.0484526	64.07201057504655	4400.35999306024	8532.068287037479	1.083353	35.676487	0.0467885999999999	0.0227147	0.1813913533	-0.0222319929	0.113851415	0.1124935635	-0.0139710518	0.1049636222	0.1031791556	-0.1334533936	-0.1751852395	0.1241760023	0.103776109	0.1639594713	-0.0833914433	-0.056234061	0.0499672805	0.0891987326	-0.0101082602	0.0464164257	0.0078038824	0.062914953	0.137764502	-0.0431628437	-0.0256952544	0.1489562457	0.024417849	0.0784771031	0.0852248957	-0.0986242073	-0.061623827	-0.0041245353	-0.0006562337	0.0411141441	0.0293153322	-0.1510998178	0.0847642632	-0.0234843977	0.0403773152	0.0766682643	-0.1089587082	-0.0851390769	-0.0128362801	-0.204392924	-0.1182289095	-0.0185144713	0.045049714	-0.132939348	-0.0680503316	-0.1047906231	-0.0781758811	0.1816007284	-0.1462957356	0.0018847734	-0.0168414253	-0.1272992576	-0.1370272775	-0.0227936013	-0.0356146006	-0.1023050557	0.1275293401	-0.0107715507	-0.0766425612	-0.0993017603	-0.0055379339	-0.0176275203	0.0397480887	0.0578158267	-0.0571939431	0.1837629289	-0.018184089	-0.0518736096	-0.0022542687	-0.0829768299	0.1338506801	0.0954345463	0.2067860855	0.0853344165	0.0073174288	0.0191230031	-0.046602758	0.0471631974	-0.0095594537	-0.0388816687	-0.0048127649	0.116734825	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.00239324	5.499999999999863e-06	3.0249999999998487e-11	5.7275976976000005e-06	0.0319666	0.0146135999999999	0.0002135573049599	0.0010218635155599	0.0402652	-0.0100815999999999	0.0001016386585599	0.00162128633104	0.00110104	4.542000000000001e-05	2.0629764000000008e-09	1.2122890816e-06	-0.000417002	-0.0001692419999999	2.8642854563999985e-08	1.7389066800399997e-07	0.0001717	-0.0002270959999999	2.948089e-08	5.157259321599999e-08
4700.455963643452	-8.909365293027804	79.3767899246084	22094286.266151298	8952.376473180506	-56.91492353527792	3239.3085210265326	80145044.51755583	4270.219545951379	4.9809771896498205	18234774.9706252	24.810133763811823	4405.384394242418	8484.458812041903	1.116498	36.767994	0.0785505249999999	0.0348861	-0.0019710924	0.1367973978	0.0079085118	0.0727145697	0.2118539254	-0.0870706831	0.0280598649	-0.0151547524	-0.1584511214	0.1548716574	-0.1144621703	0.0028892217	-0.0219439745	0.0416390355	-0.0088500352	-0.0355100195	-0.0425392374	0.0620985721	-0.0770397888	0.1432833514	-0.0035848276	-0.0113803866	0.1801374367	0.0042146347	-0.033070042	-0.0519603065	-0.0338866328	-0.1012379252	-0.1328459666	0.0958888478	-0.0362496614	0.0077827076	-0.0080453943	0.0628978919	-0.2551076331	-0.0447909406	0.1633201814	-0.1170310464	0.08642207	0.0530840901	-0.1997283941	-0.0274311077	-0.0709947945	-0.1924748493	0.0629615976	0.0737552257	0.2054498696	0.1666561057	-0.0216892204	0.0796447656	0.0872388676	-0.0051174532	0.0369061551	-0.202277042	-0.0324743764	0.1978396398	-0.0246305028	0.0596563205	0.0707711764	0.1248804205	0.072435824	-0.0756087767	0.1338620053	-0.0158582037	-0.0262455646	-0.0287419926	-0.0256314953	-0.1723735723	0.0676995088	-0.0543229741	0.1414116634	0.0587235574	0.1882597268	-0.1639832463	0.0671818998	-0.1963725772	0.1110395886	-0.1654017159	0.0736148291	-0.1197623753	0.0251545312	0.2044328642	0.0892191364	-0.0480241306	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00717957	0.00478633	2.29089548689e-05	5.15462253849e-05	0.00641751	-0.0255490899999999	0.000652755999828	4.1184434600100005e-05	0.056424	0.0161588	0.00026110681744	0.003183667776	0.00123991	0.00013887	1.9284876900000042e-08	1.5373768081000003e-06	-5.62349e-05	0.0003607671	1.3015290044241e-07	3.16236397801e-09	0.000313189	0.000141489	9.808734972100001e-08	2.0019137121000006e-08
4693.038415534224	-7.417548109227937	55.02001995271094	22024609.569679983	8969.030370649123	16.653897468617288	277.3523008952173	80443505.78962635	4261.80860372739	-8.410942223988968	18163012.5748048	70.74394909528048	4398.829506902291	8493.20982169524	1.017088	33.494289	0.052940356	0.0241828	0.0724821755	0.0586935792	0.0253563924	-0.0456339041	0.0983524917	0.0087585523	0.0546879162	-0.0308572596	-0.2125018444	0.2038384979	-0.1020898893	-0.0433099144	0.1984027286	0.0668933916	0.0387860178	-0.1737678185	0.0338031702	0.1310561851	-0.0519289465	0.0963333711	-0.0644341888	-0.1411455018	0.0945640831	0.0280553266	0.1323896734	0.0134596217	-0.0258818787	-0.0053573124	-0.2084142445	-0.2180882709	0.0997250201	0.1401043809	0.0114302956	-0.012238673	0.0303778063	0.0932682095	-0.1105577828	-0.0204766267	-0.1712731217	0.018238318	0.1397123967	0.137605248	0.0776980023	0.093375312	-0.2259924399	0.0248187096	0.0498713314	0.0605062683	-0.0411534798	0.0217886676	-0.1241017188	-0.1017013335	-0.0636105328	-0.1190738554	0.022026189	0.053230232	0.0012373724	0.0068506311	-0.0453302352	-0.0056485754	0.1097773525	-0.1588347293	-0.0700635807	0.1244790246	0.0548290921	0.0515554783	-0.2198632543	0.0476010326	-0.1750197689	-0.124921385	-0.0454983198	0.0478957143	-0.1272142101	0.1778990575	-0.2081974172	0.0077548192	0.0106119044	0.0873529763	0.0919590889	-0.1664309766	0.0208344855	-0.0535727286	0.100242565	0.1370486164	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0024018	-0.00477777	2.28270861729e-05	5.76864324e-06	-0.000327521	-0.006745031	4.5495443190961005e-05	1.07270005441e-07	0.0503704	-0.0060535999999999	3.664607295999999e-05	0.00253717719616	0.000922149	-0.000317761	1.0097205312100005e-07	8.503587782010001e-07	-0.00032178	-0.0002655451	7.051420013401004e-08	1.0354236840000003e-07	0.000189216	-0.000123973	3.5802694656e-08	1.5369304729000002e-08
4670.084692171598	-22.95372336262608	526.8734162079662	21809691.032055493	8871.675697882443	-97.35467276667988	9477.93230950732	78706629.68839794	4258.153546330927	-3.655057396462325	18131871.62413065	13.359444571433952	4393.558724699928	8392.929809369116	1.149251	37.846603	0.053329076	0.02944	0.0479106551	-0.1162861735	-0.2192059111	-0.0766186751	0.0289497238	-0.0231467121	-0.179119845	0.1061282108	-0.0781278309	0.0800099192	0.2026116507	0.1449882399	0.0771372526	0.1998417245	-0.033850943	0.0233360245	0.1238827056	-0.2467181266	0.0871126812	0.044243399	-0.115491013	0.0231628306	-0.0536891934	0.1388183194	-0.1223612972	0.1796142497	0.010920669	0.1208721541	0.1564710706	-0.0483428525	0.0378307052	-0.0636585296	0.1891109485	0.2380599324	-0.0263468465	-0.164106352	-0.0533458403	-0.1682004315	-0.0662470936	0.0388537255	0.0326872191	-0.0181383881	0.1940503389	-0.1833039578	-0.0647442357	0.154630123	-0.0167213913	-0.1117958766	-0.0056855529	-0.0838519473	0.0701255022	0.0710726566	-0.0582321433	-0.0398646729	0.087955139	0.0225749266	0.1001313204	-0.1893586451	-0.0128027052	-0.2239741566	-0.0040658124	0.0869219098	-0.1019569932	-0.1433507388	0.0236125089	-0.1575047291	0.1523022102	-0.1915175096	-0.0609718224	-0.1116329244	-0.1202199788	0.130972845	0.0179658432	0.0582412417	-0.036029958	-0.2272407906	-0.1558445426	0.0238379941	0.089547181	0.1859771031	0.0028622217	-0.0039352475	-0.0040524529	-0.0977683002	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00238864	-1.3159999999999908e-05	1.731855999999976e-10	5.7056010496e-06	0.0151541	0.015481621	0.0002396805887876	0.00022964674681	0.0503842	1.3799999999994372e-05	1.904399999998447e-10	0.0025385676096399	0.000444467	-0.000477682	2.2818009312400005e-07	1.9755091408900003e-07	-0.000155954	0.000165826	2.7498262276000008e-08	2.4321650116000006e-08	7.631409999999998e-05	-0.0001129019	5.823841858809997e-09	1.2746839023610004e-08
4700.534746408735	30.45005423713701	927.2058030445857	22095026.902195837	8972.529484224635	100.8537863421916	10171.486219556433	80506285.3452804	4268.28252568058	10.128979349652582	18218235.71903019	102.59622266568844	4403.66055300291	8486.813572486357	1.198588	39.471352	0.062786484	0.0319998	-0.167857531	-0.067920458	0.0523019706	0.0651917413	-0.1027368473	-0.1049712569	0.0869793798	0.0654020634	0.1601164857	-0.0553163058	0.0471742417	0.0501665479	-0.0289260948	0.1750585167	-0.0436969661	-0.0498720516	-0.09390049	-0.1649848792	-0.1138131105	-0.0718104443	0.1134086966	0.1134732726	-0.0546049128	-0.1838745735	-0.0335239049	-0.0604249196	-0.0053265021	-0.0408007546	-0.0830816471	0.1011785756	0.0503006901	0.021645995	-0.153765158	0.2335883783	0.0287983773	0.0431431136	0.1346117349	-0.0141856185	-0.1556737009	0.0692761179	0.074860836	-0.0113867768	0.1925633276	0.042364133	-0.013044899	0.0359281477	-0.0246769099	-0.0151433683	0.1472662296	0.0016318291	-0.0903386396	0.025940558	0.1852147128	0.0829694567	-0.0386469017	-0.0852414413	-0.0635593121	0.1278485772	-0.0218851024	0.067863683	-0.0065397249	-0.0368438603	0.080066088	0.1020940946	-0.1802345918	0.0083402009	0.1037295717	-0.1233163342	-0.1408974888	0.0353769312	0.1320094287	0.0133172847	0.0661097882	0.1112037489	-0.1820750877	-0.0384381778	-0.209474043	0.0121248331	0.0094701618	0.0022214227	-0.0484786114	-0.0450194697	-0.1679668755	0.0893616135	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.00238754	-1.0999999999999723e-06	1.2099999999999397e-12	5.7003472516e-06	-0.000379099	-0.015533199	0.0002412802711736	1.43716051801e-07	0.0262812	-0.0241029999999999	0.0005809546089999	0.00069070147344	0.000128089	-0.0003163779999999	1.0009503888399998e-07	1.6406791921000002e-08	-8.566239999999998e-05	7.029160000000002e-05	4.940909030560003e-09	7.338046773759996e-09	0.0	-7.631409999999998e-05	0.0	5.823841858809997e-09
4679.246499584823	-21.28824682391223	453.1894528358092	21895347.80387682	8917.792090106484	-54.737394118150405	2996.1823148457265	79527015.76236577	4258.441375910589	-9.841149769990809	18134322.95206727	96.84822879539011	4397.044684174535	8525.6355582739	1.286301	42.359875	0.0470313889999999	0.0279178	0.0839736709	0.0762408142	0.0342756768	-0.0443487133	-0.1847642548	0.0024138705	-0.0812251442	-0.1378286888	0.0776385647	0.0016140079	0.0739135152	0.0348424909	0.0070936928	-0.0569325751	-0.2804157707	-0.0167794341	-0.1378917329	0.0092683223	-0.0974477829	-0.1271601041	0.0542569445	-0.1236195151	0.171557314	-0.1234798468	-0.01202972	0.0297410526	0.0504501175	0.1229703174	0.1342943418	0.0526925102	-0.0828745042	-0.0648887611	0.0905239323	-0.0736255244	-0.0130386527	0.0985449418	-0.0660114471	0.0451323436	0.0161936554	0.1696737928	-0.0145687072	0.1222111429	0.2151954752	-0.0753603884	0.0575655838	-0.0444366862	-0.1235864157	0.023735618	-0.1928116217	-0.0191753215	-0.0480486296	-0.1672930648	0.0032276678	0.1354374905	-0.0832157363	0.0862223823	-0.0299164118	0.1896141724	-0.0222559361	-0.0431133563	-0.0644085493	0.0907084756	-0.0389974687	-0.1326393682	0.0945315256	-0.0792629679	-0.0410396964	0.0018372941	0.1063238587	0.0990565367	-0.0398387461	-0.0577230609	-0.0685300327	-0.01425086	-0.1721240224	-0.1165544431	-0.1719413143	0.0503007733	-0.0468207022	0.0252555501	0.1347315398	-0.076956597	0.176127352	-0.0405111145	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00527404	0.0028864999999999	8.331882249999999e-06	2.78154979216e-05	-0.000363878	1.5220999999999995e-05	2.3167884099999984e-10	1.32407198884e-07	-0.000170253	-0.026451453	0.0006996793658112	2.8986084009e-08	-5.65949e-05	-0.0001846839	3.410814291921001e-08	3.20298270601e-09	8.3218e-05	0.0001688803999999	2.8520589504159988e-08	6.925235524e-09	0.0	0.0	0.0	0.0
4685.916046537902	6.66954695307868	44.4828565593211	21957809.1952014	8916.010436961193	-1.7816531452917843	3.174287930128108	79495242.11200091	4256.497286149916	-1.944089760672796	18117769.1470016	3.779484997552808	4389.996145661596	8457.4425102641	1.115451	36.733536	0.103806606	0.0542426	0.1522411765	0.0328030812	-0.0274520296	0.0656165094	-0.0946875543	-0.0005448759	-0.0607575323	-0.1356242694	-0.0251013301	0.0602091104	0.0996531577	-0.0616010376	-0.0743659923	0.0716125531	0.1194618382	-0.0652815477	0.0595649117	-0.0517221271	0.1175257936	0.2609527745	-0.034240494	-0.1329288076	0.2163666649	0.1664790628	-0.0247122393	0.0506162952	-0.0152979145	0.0700496988	0.0005386513	0.0408529678	-0.166720826	-0.0361023328	0.0517817371	-0.2207822701	0.1083832087	-0.0835376715	-0.1268979299	0.0397318441	0.0224967543	-0.0787293702	0.1052490153	0.0320097845	-0.1484318708	-0.1104101576	0.0251396069	0.0987027446	-0.0425660431	0.0230380246	0.1861855297	-0.0903354444	0.0569209246	0.0182626586	-0.2038545531	-0.2755560032	-0.0210136402	0.1499147758	-0.0055086133	-0.0332219758	0.0036357522	-0.0108672462	-0.013101715	0.1100224889	0.068531164	-0.1305065066	0.0907163585	0.0209410323	0.0191907662	0.2495778689	0.0650008574	-0.1170574901	-0.1143446957	-0.0516050199	-0.1942071469	0.022398242	0.0598655213	-0.0903155764	0.127904725	-0.1134243637	-0.0076985542	0.0472637386	0.0366842786	-0.0835662329	-0.1738967382	0.0061632967	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00241686	-0.00285718	8.1634775524e-06	5.841212259599999e-06	0.00888674	0.009250618	8.557393338192401e-05	7.897414782760001e-05	0.029509	0.029679253	0.000880858058638	0.000870781081	-0.00060238	-0.0005457851	2.978813753820101e-07	3.6286166440000004e-07	-0.000408415	-0.000491633	2.41703006689e-07	1.6680281222500006e-07	-0.000202973	-0.000202973	4.1198038729000006e-08	4.1198038729000006e-08
