global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
5385.821163790545	-3.862930691490874	29007069.608334143	14.92223352726216	12154.717512665187	-30.44764344673604	927.058991459568	147737157.8126898	5197.449689293686	4.6939540816320005	27013483.27273903	22.03320492046972	5452.784832944025	8550.48171239937	1.326494	37.879185	0.06350655	0.0269969	0.0525500145	-0.1323116725	-0.1702862008	0.103413022	-0.0496326521	0.1346418686	0.1242537848	-0.0014896769	0.0458397217	-0.0456611123	-0.0495460685	0.160431426	-0.0154720686	-0.1752714818	0.1146984326	0.0818476255	0.0423498375	-0.0080809606	0.0062434806	0.1419158848	0.2788056564	0.0186126321	-0.0861150712	-0.0716882374	-0.0522823124	-0.089064246	-0.003483118	-0.140697473	0.0803836601	-0.1261565808	0.0160248275	0.0062337584	0.1729122325	-0.0735034885	0.0603429929	0.1250298947	0.0038213295	-0.116522782	0.0403416259	0.1184407866	0.0863601027	0.1501065243	0.0057573157	-0.0147683339	0.1280607302	-0.0259466354	-0.141415418	0.0732306642	-0.0705183146	0.0837092966	-0.1525124456	-0.0084169618	0.100095425	0.0621988768	-0.1819812273	-0.2452331552	-0.0243850545	-0.1211517377	0.0589999779	-0.0649965454	-0.1657956262	-0.0291989294	0.0059487567	0.0014522716	0.0530237621	0.0041007302	0.1084156977	-0.1898759558	0.0182973716	0.0444646374	0.0181220894	-0.18149485	-0.1068817438	0.0569099451	0.1376495425	0.0526250919	0.0366495999	0.0133173572	-0.137222646	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0591741	0.0092148	8.491253904000004e-05	0.00350157411081	-0.0426644	-0.0173636	0.0018202510273599	0.00030149460496	0.0863076	0.0150595	0.00022678854025	0.00744900181776	-0.0034916	0.00028282	1.219127056e-05	7.998715240000003e-08	-0.00235137	4.925999999999976e-05	2.4265475999999757e-09	5.528940876900001e-06	0.000901777	-0.000105293	1.1086615849000024e-08	8.13201757729e-07	0.0	0.0	0.0
5382.38225852928	-3.438905261265063	28970038.776930757	11.826069395956532	12131.038816005834	-23.67869665935359	560.6806754856829	147162102.7554402	5202.536404655612	5.086715361926508	27066385.041766945	25.87467317325913	5457.274531386688	8564.258481560595	1.167804	33.347652	0.02016155	0.013738	0.1766013523	-0.0001538382	-0.019255359	0.0585708773	-0.0401220355	0.1790877316	0.0105186285	-0.0592760414	-0.1490755588	-7.05205e-05	0.1011807961	0.0512682639	-0.0097732177	0.0118794295	-0.0911982695	-0.0290411207	-0.0293462247	-0.0575548484	-0.026626026	-0.0550096367	-0.0621371274	0.0543108813	0.2074596451	0.0551879662	0.0399878861	0.1143694363	0.1353311272	0.1581542259	-0.0744666318	-0.2065998359	-0.1633332673	-0.0967537664	-0.0929439213	0.0221767828	0.0911904276	0.0440121685	-0.0739569265	-0.0072588458	0.0410722754	0.0343103077	-0.0510356392	-0.1417100844	-0.03656542	0.1848584472	-0.076216233	-0.0094379442	0.0026345843	-0.0662609599	0.0250585336	-0.1081070641	0.0426686231	-0.066611715	0.0049270628	0.1495447194	-0.0827017056	0.1700663983	0.1212772618	0.005213632	-0.0329395479	0.1707871052	-0.0518746653	0.0669914882	-0.1481834666	-0.0247224947	-0.1933164011	-0.0617175878	0.0038223997	0.1263640877	0.1180702193	-0.0060714123	0.130324476	-0.0065921183	-0.0524966785	0.0633229833	-0.0559985494	-0.0068854841	-0.18404701	0.236623404	-0.0735527542	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0591627	-1.1400000000001688e-05	1.2996000000003842e-10	0.00350022507129	-0.0426371	2.730000000000093e-05	0.0018179222964099	7.45290000000051e-10	0.0905974	0.0042897999999999	1.840238403999997e-05	0.0082078888867599	-0.00322596	0.00026564	1.04068179216e-05	7.056460960000008e-08	-0.00239971	-4.8340000000000015e-05	2.336755600000001e-09	5.758608084100001e-06	0.000904458	2.681000000000037e-06	7.187761000000201e-12	8.18044273764e-07	0.0	0.0	0.0
5384.927418519775	2.54515999049454	28997443.302726045	6.477839377214165	12170.9720841827	39.93326817686648	1594.6659072855368	148132561.4739546	5196.630185347576	-5.90621930803627	27004965.283265583	34.88342651462044	5449.729857069523	8581.125417956117	1.322872	37.775738	0.0741464	0.0381037	-0.0859319481	0.0912023676	-0.0697091784	0.215730108	-0.1204754765	-0.0997649521	0.0755623342	-0.129944516	-0.2145894816	-0.0423618301	0.068212734	0.2680175502	0.1480441164	0.0319234765	0.1049868774	-0.0049096701	0.0615959882	0.0286886771	-0.2200244663	-0.0047801534	0.1656808888	-0.0906946581	-0.1099394958	0.1667237127	-0.138704993	0.0498211638	0.1462688971	-0.0241070277	0.2172043989	-0.0113332615	0.034045203	0.104722626	-0.1274098523	0.1475981099	0.025548464	-0.0331719956	-0.0894453001	0.2069293772	-0.038302696	0.0786721375	-0.0664719201	-0.0320019294	-0.0832448821	-0.063697468	-0.0660273307	0.1360524199	0.1174074128	-6.10692e-05	0.025620345	0.1240071755	-0.2372001816	0.1320217007	-0.0101313827	0.195069551	-0.0352008129	-0.0572340031	-0.1585751571	-0.0444392028	0.046778072	-0.0674785664	0.0457586724	-0.1504975772	-0.018287027	-0.2405525351	0.0469882528	-0.0780917698	0.0445336084	0.1858726139	-0.0212624443	0.0358823896	0.1733209889	0.0629032919	0.0873425188	0.0559989944	0.0076793538	0.0119610732	-0.0381346862	-0.0246954426	0.050505036	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0413688	-0.0177939	0.00031662287721	0.0017113776134399	-0.0207883	0.0218487999999999	0.0004321534168899	0.0004773700614399	0.0884259	-0.0021714999999999	4.7154122499999695e-06	0.00781913979081	-0.00368952	-0.00046356	1.36125578304e-05	2.1488787360000002e-07	-0.00238009	1.962000000000014e-05	3.8494440000000545e-10	5.6648284081e-06	0.000740994	-0.000163464	2.6720479296e-08	5.490721080360001e-07	0.0	0.0	0.0
5386.05341978131	1.1260012615357482	29009571.440737948	1.2678788409800965	12143.438377399983	-27.533706782716763	758.1050091966231	147463095.62571076	5200.581874202806	3.951688855229804	27046051.83028677	15.61584480854744	5457.988575130006	8573.127807663637	1.205571	34.426128	0.0867861	0.0503107	-0.0971029924	-0.1115499512	-0.2075685855	-0.0764847332	-0.0351723881	0.0064818187	0.222227944	0.0330920133	-0.0888493846	-0.0962615466	0.0768540131	0.0425274911	0.0344064189	-0.0982935004	-0.1009268947	-0.0808109613	0.0652935403	-0.1711138267	-0.0883900411	-0.0654207299	0.0364016189	-0.1943025068	-0.046836234	0.1095099405	0.04232729	0.0440610347	-0.0362542739	-0.2390657941	0.0218907495	-0.1289823495	0.1759633678	-0.207161776	0.054777627	-0.0059458413	-0.2514551033	0.0541801707	0.0405177252	0.0471215552	-0.1701182097	-0.0106857731	0.1491982362	-0.0459929007	0.1591771339	0.1319898912	0.0820864899	0.0403398605	-0.0924128636	0.0464950828	0.0976269593	-0.0838788767	0.0097482795	0.150493811	0.1291056952	0.1560104465	0.0539315229	0.0458818927	-0.1902386962	0.069366954	1.19516e-05	-0.0474091135	-0.1981323455	-0.1138598546	-0.0943969005	0.0990949656	0.1688100696	-0.1936692884	-0.2469919003	-0.0491011657	-0.0316430552	-0.0184984197	-0.0765387009	0.1236657044	0.0059394241	-0.1257640344	0.1292689039	0.0506693068	0.1272489162	0.1030914269	-0.048124884	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0591522	0.0177834	0.00031624931556	0.00349898276484	-0.0284141	-0.0076258	0.00080736107881	5.815282564000003e-05	0.0884838	5.789999999999962e-05	3.3524099999999558e-09	0.00782938286244	-0.00287571	0.0008138099999999	8.2697080041e-06	6.622867160999998e-07	-0.00197797	0.00040212	1.6170049440000013e-07	3.9123653209e-06	0.000751444	1.0449999999999956e-05	1.0920249999999907e-10	5.64668085136e-07	0.0	0.0	0.0
5376.484846794982	-9.568572986328036	28906589.307816066	91.55758899468664	12134.74446823787	-8.693909162113414	75.58405651907957	147252023.3094296	5186.5963020169	-13.985572185905768	26900781.200095385	195.596229367181	5446.060981430125	8544.779034253124	1.246664	35.599571	0.08990965	0.0399839	0.1055711668	-0.1033643273	-0.0205774946	0.0601990109	0.0141536614	0.1476746335	0.0806058872	-0.0751196709	-0.157573193	0.0641525461	-0.0146497649	0.066861048	0.0560941851	-0.005568404	-0.016829022	0.1380877108	0.2457124444	0.1018899073	0.0476602548	-0.1178958699	-0.0319800914	-0.0245576335	-0.2520125978	0.1204305776	0.178116603	0.0454447022	-0.0539195945	-0.0370554793	0.191430306	-0.0508668988	-0.0241872711	-0.0652319395	-0.1600015843	-0.0465793383	0.0350263825	0.1855525632	-0.0091955847	-0.0059606935	0.2252571422	-0.0701049539	0.0136198073	-0.0804818983	-0.1278007166	0.0647781575	0.0560226431	0.0540452726	-0.0668661134	-0.1050135334	0.0290219395	0.1035840336	-0.1039342869	-0.1402862492	0.1368844162	-0.0344985332	0.1939190432	0.0354766704	-0.0436060999	0.1362225694	0.2296297824	0.1317724864	-0.192173394	-0.0214480576	0.1044153078	-0.0985285834	0.1509205849	0.0387886234	-0.0653035496	0.1346641198	0.1134248197	0.0171741597	-0.0482566131	-0.2179035638	0.1050630159	0.0457964053	-0.0384171665	0.0768976563	-0.119857713	0.009089147	0.0814318478	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0455245	-0.0136277	0.00018571420729	0.00207248010025	-0.0472024	-0.0187882999999999	0.00222806656576	0.0003530002168899	0.120643	0.0321592	0.00103421414464	0.014554733449	-0.00265362	0.0002220899999999	7.041699104400001e-06	4.932396809999994e-08	-0.00214325	-0.00016528	2.7317478400000092e-08	4.593520562500001e-06	0.000870763	0.000119319	1.4237023761e-08	7.582282021689999e-07	0.0	0.0	0.0
5389.229309496668	12.744462701685734	29043792.550337933	162.42132955465885	12159.347050919325	24.602582681454805	605.2870745978199	147849720.70470047	5192.281925821109	5.685623804209172	26959791.597208567	32.326318042989975	5447.608147272611	8589.41537074375	1.233521	35.224255	0.0635148	0.0352181	0.0496168603	0.1367202483	-0.093105794	-0.0069748693	-0.0708657843	0.0648215499	-0.0514094096	0.0428555175	-0.1940078996	0.0601991249	0.1763194691	-0.1232891908	-0.1825045556	0.1729563922	-0.0658449875	0.0286743748	0.0553696111	-0.0275358904	0.1280378646	-0.0676785498	0.0760629808	0.1685396281	0.0923644734	0.1331948136	0.0880940409	0.1056615148	-0.0262381631	-0.0066359858	0.0254588061	-0.0596543255	-0.050808853	0.0558052786	0.0611518649	-0.0630235823	-0.1597704108	-0.0519598198	0.1348000103	-0.2437952592	0.0023927688	0.0761654587	-0.1854219054	0.0175823865	-0.1433624769	-0.0438346621	-0.0113988529	0.0997476397	0.1320543454	-0.0739104274	0.0284044297	-0.0355391855	0.0588455556	-0.1510522344	0.1058098849	0.0915391947	0.0289229126	-0.0880313024	0.1066941408	0.1782862905	-0.0782686881	0.0768380829	-0.0172140002	-0.0268299984	-0.0729508995	-0.0864343539	-0.0513292693	0.0262046867	-0.0880797598	-0.1010335234	-0.0577397076	0.0323122434	-0.1940929074	0.0043635175	-0.2455046456	0.1039754205	-0.1159285487	-0.0280939147	-0.0607951882	-0.1343901584	0.1038036535	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0551335	0.009609	9.2332881e-05	0.00303970282225	-0.0392783	0.0079240999999999	0.00154278485089	6.279136080999995e-05	0.120695	5.199999999999649e-05	2.7039999999996354e-09	0.0145672830249999	-0.00211515	0.00053847	4.4738595225e-06	2.899499409000001e-07	-0.00181208	0.00033117	1.0967356890000016e-07	3.2836339264e-06	0.000919717	4.895400000000003e-05	2.396494116000003e-09	8.45879360089e-07	0.0	0.0	0.0
5388.8982392765865	-0.3310702200815285	29040224.233278293	0.1096074906248317	12189.18554985615	29.838498936826	890.3360188029664	148576244.368822	5188.869149992028	-3.412775829081511	26924363.05573899	11.647038859562992	5444.813399295599	8627.196555917122	1.247364	35.619556	0.18396525	0.107266	-0.1217012417	0.0727626498	-0.103636056	0.0446283639	-0.1347967994	-0.0867310438	0.098809861	-0.0129319397	-0.0135193622	-0.0127333919	0.1110660802	-0.1327209966	0.1562536894	-0.0484300558	-0.0306925024	0.0375642809	-0.0015705114	0.1471338602	-0.0483487772	-0.0066421051	0.0045049739	0.0279294333	0.0231142154	0.0037641514	-0.1215907454	-0.1084267426	0.0575044075	0.1093902	-0.027737322	0.1731495992	-0.0556374395	0.1208505523	-0.0670927269	0.0442013786	-0.0930133075	1.6921e-05	0.032220933	-0.0976210282	-0.1267730335	-0.0253244591	-0.0475203269	0.0871617636	0.098961699	-0.3032990226	-0.1296189504	-0.0353727919	-0.002080671	0.03822591	0.1229322952	0.1123434154	-0.1044609963	-0.03739358	-0.0803649006	-0.020260894	0.0011666789	0.0262814313	0.020132438	-0.0771903497	-0.0256432511	-0.1503491558	0.1886579847	0.0402564222	0.0662230482	-0.0261508448	-0.0988446244	0.04013791	-0.0511315305	0.0433262941	0.0539582866	-0.0061575724	-0.1022151603	0.0897213561	-0.0968796607	-0.056764997	-0.0362009439	-0.0262936791	0.1490807119	-0.3983958654	0.039038497	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0325798	-0.0225537	0.00050866938369	0.00106144336804	-0.0350846	0.0041937	0.00123092915716	1.7587119690000013e-05	0.0502199	-0.0704751	0.00496673972001	0.0025220383560099	-0.00102621	0.00108894	1.0531069641e-06	1.1857903236e-06	-0.00121295	0.00059913	3.589567569e-07	1.4712477025e-06	0.000872932	-4.6785000000000034e-05	2.188836225000003e-09	7.620102766239999e-07	0.0	0.0	0.0
5379.9703304317845	-8.927908844802005	28944080.756326284	79.70755634109386	12099.17108452412	-90.01446533203125	8102.603969011456	146389940.93258455	5193.371948142539	4.502798150510898	26971112.191753827	20.275191184244367	5450.131750697111	8550.626277418442	1.221983	34.894779	0.08386551	0.0460821	-0.0396602503	-0.16584611	-0.031527047	-0.0761178181	0.0479981028	-0.0187771878	0.1196614727	-0.0401247622	0.1169108159	0.0394610976	0.1003440723	-0.2103397155	-0.1564948336	-0.1113946377	-0.136600641	-0.2024231405	0.0349981495	0.0949967903	0.0219696142	-0.0915863967	-0.0667059477	0.1394016089	-0.1322574224	-0.1613193173	0.0267802234	-0.056789635	-0.116570182	0.0096926922	-0.1241362184	-0.0370675726	-0.0938424668	0.1020788098	-0.0444236615	-0.0915786839	-0.0773549702	0.0107120412	-0.0367930441	0.0666649144	-0.0757845848	-0.0273258771	-0.068171161	-0.007308076	0.0682059742	0.0491803029	0.0900421549	-0.0906372357	-0.0635279066	0.1044083318	0.1878077691	-0.1560277559	-0.0692128715	0.0273921158	-0.0716780363	-0.1329264566	0.2106969037	-0.0920873278	0.0971756517	-0.0552746036	0.0258867926	-0.0113974454	0.0292190709	0.0911273359	-0.0575937951	0.0345075285	-0.04808992	0.1450702962	-0.0744385084	-0.0414308372	0.0642368418	-0.0267697722	0.0244814665	-0.0005162999	0.0068007317	-0.0130254819	-0.0393892791	-0.0894823336	0.0281734042	-0.0077565996	0.045291406	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.00226711	-0.03484691	0.0012143071365481	5.139787752100001e-06	-0.0309332	0.0041513999999999	0.00095686286224	1.7234121959999996e-05	0.0370233	-0.0131965999999999	0.0001741502515599	0.00137072474289	-0.0007330499999999	0.0002931600000001	5.373623024998534e-07	8.594278560005867e-08	-0.0011211	9.184999999999987e-05	8.436422499999978e-09	1.2568652100000002e-06	0.00062453	-0.000248402	6.1703553604e-08	3.900377209e-07	0.0	0.0	0.0
5380.82595916892	0.855628737135703	28953288.00286613	0.732100535812438	12146.138675483762	46.96759095964262	2205.9546005523034	147528684.72408244	5195.36432158801	1.9923734454714577	26991810.434029646	3.969551946219808	5457.273615574577	8605.985162186296	1.592289	45.469193	0.38492514	0.193779	0.1070205215	-0.0769413865	0.2959505936	0.3239768097	-0.2190443803	-0.0050755105	-0.3064737673	-0.2630307301	0.3161422471	0.1846623651	-0.2458961904	-0.0721389275	0.1977886502	0.1236922242	0.143749492	0.1816586235	0.0006000231	-0.2637049485	0.0878710945	0.0544035721	-0.1978418615	0.0236558697	-0.1771611388	0.1808104169	-0.3309073908	-0.0418926892	0.0902682421	-0.0345154723	-0.0398509499	0.0647300602	-0.1055123287	-0.135672237	0.0072558441	-0.0218680384	-0.111813976	-0.0037325625	-0.0963762247	-0.101783145	0.100427002	0.0025926948	0.0878277892	0.0408993237	0.0506333054	-0.1017012904	0.0469272776	-0.0328033971	-0.0566817897	-0.505572007	-0.153800834	0.0917304419	-0.0568645157	0.103625467	-0.1748168965	0.1554531603	0.0434921337	-0.0016419263	-0.1649239475	-0.0108765223	-0.073910323	0.0423022449	0.0703783924	0.0335035026	0.0667186125	0.1108948999	-0.0655964821	0.0227363057	-0.1259634585	-0.0256820029	-0.1460701693	0.0033610689	0.0072851328	-0.1840657012	-0.0176673865	-0.0247081699	0.0009377398	0.0501246378	0.0732660543	-0.0129784847	-0.1186426987	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0425431	0.04481021	0.0020079549202441	0.00180991535761	0.00811998	0.03905318	6.593407520040001e-05	0.0015251508681124	-0.0757517999999999	-0.1127750999999999	0.0127182231800099	0.0057383352032399	0.00146305	0.0021960999999999	2.1405153025e-06	4.822855209999561e-06	-0.000346756	0.000774344	5.996086303360002e-07	1.20239723536e-07	-0.000170759	-0.000795289	6.32484593521e-07	2.9158636081000003e-08	1.0	0.0	0.0
5368.401795374711	-12.424163794209562	28819737.83658242	154.35984598534773	12071.29823409132	-74.84044139244179	5601.0916678155145	145716241.05637622	5179.642191286671	-15.722130301339348	26828693.229756985	247.1853812122929	5436.42331041778	8591.57381147736	1.355306	38.701916	0.11500597	0.0665595	0.0718943421	0.1346771185	0.298156718	-0.0115322279	0.0447120678	-0.0807753015	-0.277050598	-0.0537555376	0.0745028737	0.0113629919	-0.0676029963	-0.0615139402	-0.1390761849	0.2247999619	0.1568337022	-0.0426726699	-0.1356388927	0.057636282	-0.1047279179	0.1046312669	-0.09986795	-0.0615244536	0.0334903291	0.1610098313	-0.0129546264	-0.1734734141	-0.0067073073	-0.0218900532	-0.2601351733	-0.0161959907	0.0212890675	0.0702584498	-0.0380107058	-0.1016555504	-0.0442253895	0.0248806096	-0.0267701286	0.1358782196	0.1085106905	0.043466856	-0.1253728813	0.0034511196	-0.171082474	0.0332778857	-0.0075526087	-0.1655598001	0.231827824	-0.0540928848	-0.1415837054	0.0363743892	0.0222305277	0.1213388916	-0.1838354246	-0.0513614157	-0.0858454312	0.0572467848	-0.0463897885	0.1109756415	0.0046177731	-0.1577547941	0.0384488729	0.0930308901	-0.111733247	0.1778421297	0.0206857176	0.1367674163	-0.0527280871	-0.0099695837	0.0513627567	-0.0614900634	0.0501254665	-0.0225226984	0.128456571	0.1347391696	0.0222541683	0.0197918496	-0.2146963739	-0.0305537853	0.0877498327	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0213578	-0.0211853	0.00044881693609	0.00045615562084	0.0139049	0.0057849199999999	0.0001933462440099	3.346529940639999e-05	-0.0628447	0.0129070999999998	0.0001665932304099	0.00394945631809	0.000415649	-0.001047401	1.72764091201e-07	1.097048854801e-06	0.000108416	0.000455172	2.07181549584e-07	1.1754029056e-08	-0.000170759	0.0	0.0	2.9158636081000003e-08	0.0	0.0	0.0
5382.790706237799	14.388910863088311	28974435.787160024	207.04075582590085	12164.859410146208	93.56117605488726	8753.693664773607	147983804.46862274	5173.419582469706	-6.222608816964566	26764270.17628103	38.72086048896516	5426.895994764835	8568.14314699681	1.176898	33.607349	0.09800921	0.0538353	-0.0290336123	0.1256343205	0.0708536244	-0.0056289452	-0.0645789096	-0.1002409705	-0.1884048259	0.2837818614	0.1466347954	0.0932134828	0.0568226857	0.1241772569	-0.0842141028	0.1007477026	0.1725986521	-0.0092551462	-0.1125584242	0.0160233013	-0.2794031227	-0.0542496037	0.0065439416	-0.0121019666	0.1452729554	-0.2707508593	0.1372498827	-0.2591302823	0.1129224536	-0.018038512	-0.0212991969	-0.0588276191	-0.0184324248	-0.1717645841	0.0948834702	0.0434309117	-0.0094782014	-0.0261375509	0.0447153386	-0.0445638925	-0.0785196648	0.0109671617	0.0503924537	0.1263965143	-0.1047140205	0.1222062446	0.1322709708	-0.0860279197	0.2051795408	0.164852209	-0.133786322	0.1013569218	0.0596795046	0.1873587468	0.002273484	-0.0405846269	-0.041162015	0.1229969211	0.2510416979	-0.1947732433	0.1201424649	-0.1605365248	-0.1524037083	0.0623342191	-0.0093421156	0.0973243742	-0.0958430683	-0.1543548134	0.0314667555	-0.0664983481	-0.0958866472	0.0551239727	0.0412883983	-0.037693798	-0.1114193317	-0.0427825188	0.0946778564	-0.0054561107	-0.0578153779	0.1320244643	-0.0781363651	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.00623228	-0.02759008	0.0007612125144064	3.88413139984e-05	0.00120672	-0.01269818	1.4561731584000005e-06	0.0001612437753124	-0.0214832	0.0413615	0.00171077368225	0.00046152788224	0.000321578	-9.4071e-05	1.03412410084e-07	8.849353040999998e-09	0.000341534	0.0002331179999999	5.4344001924e-08	1.16645473156e-07	-0.000170759	0.0	0.0	2.9158636081000003e-08	0.0	0.0	0.0
5391.187821362839	8.397115125039818	29064906.125210997	70.51154242317247	12188.34521013667	23.4857999904616	551.5828011919662	148555758.96146148	5194.272767259247	20.853184789541046	26980469.58069104	434.8553158667461	5447.609926879313	8606.991572410549	1.190403	33.99297	0.108115239	0.0563394	-0.1535744274	0.0444832398	-0.0702978904	0.0369630162	-0.0825715706	-0.1227552329	0.0034141225	0.2614428903	0.1899900422	0.0361793789	0.0863267601	0.1478948676	0.0429940388	-0.0201289308	0.0498176884	-0.1985625997	-0.0729602171	-0.1377934941	0.008922059	0.2413139332	-0.0277566875	0.0652130973	-0.0354985149	0.1473094016	0.245580575	0.0357525487	-0.0267200434	-0.1239430824	-0.0304849591	0.0234060432	-0.0600389696	0.0809984835	-0.0716978851	0.1794863628	-0.258307358	-0.0752696525	0.061519091	-0.0338579984	-0.0225927638	-0.0638167151	0.0561158703	-0.1315200259	0.0073245441	-0.0386167904	0.0640171799	0.1220948765	0.0596035071	0.106878209	-0.0456643706	-0.1742891805	0.0014536392	0.1678006935	-0.0825847074	-0.0635996162	-0.1430713098	-0.1289221579	-0.0131987053	0.3335388743	0.0322799836	-0.0081190935	-0.0749627317	-0.1036136681	-0.0683234618	-0.0005116612	-0.1567335283	-0.0506230286	-0.1425134735	0.0825082241	-0.1491988029	0.0471604402	-0.1797401224	-0.057623251	0.025899785	-0.0843845396	-0.1653433112	0.1040362036	0.1985413123	0.0779380639	0.0292047541	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0173982	-0.01116592	0.0001246777694463	0.00030269736324	0.000922426	-0.000284294	8.50869725476e-07	8.08230784360001e-08	-0.0403222	-0.018839	0.000354907921	0.00162587981284	-0.000220875	-0.000542453	4.8785765625e-08	2.94255257209e-07	-0.000581921	-0.000923455	8.52769137025e-07	3.38632050241e-07	-8.014649999999998e-05	9.061250000000004e-05	8.210625156250005e-09	6.423461462249997e-09	0.0	0.0	0.0
5385.547170809233	-5.640650553606065	29004118.32901133	31.816938667896405	12156.063976611453	-32.28123352521652	1042.0780379095631	147769891.40347064	5199.584407684949	5.311640425701626	27035678.012640443	28.213524011947747	5456.819560713939	8571.953380753097	1.451001	41.434593	0.241277699	0.143946	0.0912592061	-0.1590380987	-0.0151727422	0.067938728	0.0241955879	0.1609554475	0.1294589676	0.0232560251	0.0907233436	0.2123992833	-0.2123331765	0.1219884135	0.0327771632	-0.1226302515	-0.021494913	0.0345353078	-0.1292050865	-0.040883193	0.1982397936	-0.0442548395	0.0752897435	-0.0150254126	0.1289944064	0.1445627248	0.0553586956	-0.0091329721	-0.2845385292	0.0286335633	0.0321297885	0.0434259934	0.1089703585	-0.2136984796	0.0066678638	-0.0703925424	0.1372903041	0.1046263421	-0.0435593923	-0.0192671847	-0.009971981	0.0292176646	-0.0552769169	0.112478013	-0.1137113068	0.0103421764	-0.1730781487	-0.0246701139	-0.1643468956	0.1024407961	-0.0798348697	-0.0255555713	0.1588362977	-0.1757279671	0.0077135695	0.0975253504	-0.0369859536	-0.0412227203	-0.0296998188	0.1905753277	-0.1180806712	-0.0256314969	-0.0315570379	0.1428511534	0.1886197277	0.095399808	0.1858671356	-0.0992522663	-0.0156542323	-0.0385809872	0.1111164307	0.0462015446	0.1152316884	-0.0507959484	-0.1034739768	0.0011854873	0.0836007536	-0.0559800016	-0.1420329278	-0.0261469825	0.0943569733	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0286946	-0.0112964	0.00012760865296	0.00082338006916	0.0137805	0.0128580739999999	0.0001899021802499	0.0001653300669894	0.0706239	0.1109461	0.01230903710521	0.00498773525121	-0.000478881	-0.000258006	2.2932701216100002e-07	6.6567096036e-08	-0.0022362	-0.0016542789999999	2.7366390098409992e-06	5.000590439999999e-06	0.000131111	0.0002112574999999	4.4629731306249983e-08	1.7190094321e-08	0.0	0.0	0.0
