global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
6231.59259211984	-1.83027096206024	38832746.23416288	3.349891794560917	12869.563071609477	-53.440745452649935	2855.9132745349248	165625653.65413433	6038.175846670551	10.790295750191037	36459567.55531563	116.43048237659072	6288.936470683335	7938.661427955838	1.160894	38.702648	0.04135806	0.0196085	0.0255259039	-0.1636959053	0.0518808951	0.1026432575	0.0440771329	-0.1233364589	0.0153931833	0.0015057052	0.0752392401	-0.0881098182	0.084536478	0.1081496242	0.0605343194	0.0195710524	-0.0232404252	-0.0787764142	0.0696852082	-0.0379661739	0.0595267469	0.0408682313	-0.1775195934	-0.0002731601	0.0253425505	0.1222175013	0.0473142976	-0.0091942246	0.1147655762	0.0423484408	0.0137558204	-0.0491445463	-0.0822641393	-0.0919572684	-0.0142085891	-0.0145587959	-0.0472643249	-0.0945153479	-0.0706902293	-0.0028733221	0.1062109162	-0.0368265627	-0.0979453053	0.052715836	-0.0040278696	-0.034902891	0.0321490082	0.1753948096	-0.1785132093	0.1909681461	-0.0914182042	0.0665138569	-0.0798416296	0.0946126981	-0.1057844738	0.1636815709	0.0053460646	0.0929813813	-0.0146676674	-0.032785182	0.1736443417	0.0466039124	0.060070133	-0.2210530257	-0.0804298778	0.1311860127	-0.1006993399	-0.066543719	0.0565318553	-0.049706347	-0.0246718861	0.0965617405	-0.1291860541	-0.046843291	0.0251249544	-0.0880845431	-0.0970770565	-0.0450589826	0.0516429952	-0.0374963051	-0.0406568616	-0.0634679018	-0.0454660384	0.0700016856	-0.0578482987	-0.0418415878	0.0872716274	-0.0863037478	-0.0015471571	0.0967943021	-0.0272697212	0.0355257074	0.0488543967	-0.1732251983	-0.0172887585	-0.1986521333	0.0656646051	0.1230706569	0.0471973742	0.0536504698	0.028886719	0.2410722805	-0.0741636082	-0.0452676558	-0.1075613097	0.0164735092	0.1805172532	-0.2025688273	-0.1240958072	0.0080844494	-0.0710590969	-0.070958959	-0.0487671414	-0.1090140693	0.1562251207	0.106146603	0.0576418153	-0.0074890309	-0.0704597601	-0.1131072554	0.0	-0.0298036	0.0005433999999999	2.952835599999994e-07	0.00088825457296	-0.0367449	-0.0079517999999999	0.0013501876760099	6.323112323999997e-05	-0.00269852	0.01264338	0.0001598550578244	7.282010190399999e-06	0.000455517	4.7900000000000026e-05	2.07495737289e-07	2.2944100000000022e-09	0.000231162	0.0001517406	2.3025209688360005e-08	5.3435870244e-08	-0.00044552	-0.0002047489999999	4.192215300099999e-08	1.9848807040000002e-07
6234.857781361284	3.265189241443295	38873451.55380135	10.66146078243704	12869.501309129177	-0.0617624802998761	0.0038146039727925	165624063.94567758	6039.569307938483	1.3934612679313432	36476397.42539252	1.9417343052248264	6296.650606885129	7982.473837509296	1.305582	43.526348	0.05568473	0.0277517	-0.149389226	0.0809568818	-0.0598747849	0.0747199574	-0.0429192794	0.0487845965	-0.0447238323	-0.144977938	-0.0744353966	-0.0829718028	-0.0511412735	-0.017080437	0.0414260946	0.0495192615	-0.0567662286	-0.0053878409	-0.0622209818	0.1387681556	0.0707670177	-0.1045056783	0.0499630927	-0.0372861307	0.0257827499	-0.0095672942	-0.2597945728	-0.0338335288	0.0719125405	0.022049961	0.012696094	0.0041914977	-0.0402172241	0.1166236969	-0.0304509757	-0.0677657411	-0.0547034052	0.0892881712	0.1088394625	-0.1303164108	0.1282451208	-0.0787499583	-0.0938268017	-0.0637374361	-0.0470929441	-0.0232882163	-0.067125056	-0.0096252637	0.0224455466	0.0160991123	0.0194432666	-0.0086972625	0.0925767154	-0.0319800325	-0.0105959918	0.0477011658	0.0528015422	-0.0511039738	-0.0373679846	0.1684485588	0.0589816961	-0.1660887157	0.0729317785	-0.0166227896	0.2358258782	-0.0355218806	-0.014544928	0.0345900847	0.1387692367	-0.0010375662	0.0375535858	0.0072988209	-0.0031268811	0.2387225143	0.0984807186	-0.0377314639	0.0711154946	-0.0860409926	-0.0345310205	0.0283421852	-0.0820401846	0.1078206737	-0.0678773131	-0.2243343014	0.0154825613	-0.0328553496	0.1672957825	-0.0549125084	-0.0136704164	-0.0423216802	0.1128870011	-0.0173021518	-0.0373167137	0.020939367	-0.0341298981	0.0071097264	0.0380577228	0.0604929055	-0.0177608879	0.056247597	0.0281256492	0.0089734212	0.0885287143	0.015453316	0.0736893323	-0.0203122722	0.1045760062	0.1381034573	-0.0299645935	-0.026435657	0.2702952363	0.1171215641	-0.0079500272	0.0524307449	0.0983150706	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	-0.0344246	-0.004621	2.1353641e-05	0.00118505308516	-0.0228932	0.0138516999999999	0.0005240986062399	0.0001918695928899	-0.0046183	-0.0019197799999999	3.6855552483999992e-06	2.132869489e-05	0.0001435	-0.000312017	2.059225e-08	9.735460828900005e-08	-0.000104246	-0.000335408	1.1249852646400002e-07	1.0867228516e-08	-0.00050394	-5.842000000000005e-05	3.412896400000006e-09	2.539555236e-07
6224.886453200642	-9.97132816064186	38749211.35524087	99.4273852872094	12886.682416148484	17.181107019307092	295.19043840888344	166066583.69467053	6022.640182482575	-16.929125455907524	36272194.76765375	286.59528870185613	6276.358301598095	8007.684231349651	1.316751	43.898678	0.01928506	0.0124961	0.0851895496	-0.0351898958	-0.1817022999	-0.0163517373	-0.0145104282	-0.104897439	-0.0728006275	0.0725631896	-0.0847555115	0.072086278	-0.0451998439	0.0072729887	0.0588655406	0.0432656809	-0.0406430804	0.0725178122	-0.0964388578	0.0522404384	-0.0097507639	0.0309278595	0.1147633658	-0.03317431	0.0839219203	-0.0743911523	0.1755515059	0.0089011443	-0.0515050896	0.078442877	-0.0437953689	0.0440028588	-0.0648576589	0.1359590643	0.0236182837	0.1901723051	-0.00425525	-0.0829971803	0.0855008091	0.0024048455	0.1908260606	-0.0326838425	0.1614541118	0.0010258631	-0.117064162	-0.1525691639	0.0469309156	0.1258761144	-0.0463033698	-0.0479228417	0.0094559142	0.0108065237	-0.1347826135	-0.0606051359	0.0466823301	0.0787980516	0.1199070497	0.0743337797	0.1751794643	0.0737262755	-0.050760271	0.05416028	0.0394623062	0.1195036126	-0.1419192801	-0.0369892831	0.1180250305	0.0107399393	-0.206317906	-0.0208138338	0.0535622322	0.0384746868	0.0787483112	-0.1588742903	-0.1466478751	0.0553147452	-0.0671206798	-0.0415792896	0.0267938785	0.1681684656	-0.0126491931	0.016200073	0.074212045	-0.0266799493	0.0057690768	-0.1023063685	0.0054647345	-0.1194005308	-0.030810025	-0.1773076079	0.0995041039	0.0949440977	0.058080116	-0.1260806051	-0.103352737	0.0574570881	-0.0461520666	0.1433462735	0.0732420039	-0.0762042992	-0.1074939114	0.0532674871	0.1334249894	-0.1087751223	0.0026710998	0.0660310992	0.0850686242	0.1454267401	0.1818877041	-0.0564712969	-0.203896819	-0.1154231053	0.0409409771	0.0027571879	-0.1293459317	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.033513	0.0009115999999999	8.310145599999973e-07	0.001123121169	-0.016328	0.0065652	0.0002666035839999	4.310185104e-05	0.00547571	0.01009401	0.0001018890378801	2.99834000041e-05	0.000112077	-3.142299999999999e-05	1.2561253929000002e-08	9.874049289999992e-10	-0.000107108	-2.8620000000000007e-06	8.191044000000005e-12	1.1472123664e-08	-0.00050394	0.0	0.0	2.539555236e-07
6228.22273490589	3.336281705248439	38790758.43559861	11.13077561677543	12844.686967044836	-41.99544910364784	1763.6177454170763	164985983.28137147	6023.414013576599	0.7738310940239899	36281516.37895095	0.598814562078365	6275.523622079572	7952.240149271348	1.206007	40.206627	0.030540565	0.0197748	-0.1249997965	-0.0585854525	0.0398058389	-0.052389928	-0.0800400184	0.0114879765	-0.0605369956	-0.1382248089	0.0230158918	0.0670113889	0.0292878599	-0.0422409133	-0.0790848341	0.0021307014	0.0108292322	0.0352863221	0.0339107038	-0.0672941394	-0.0457996486	-0.0783016694	0.0301839502	0.0134166701	-0.0607600465	0.0073573555	-0.1017845514	0.0727136906	0.0692424727	-0.0734374065	-0.0251298381	0.1294311486	-0.132226675	-0.0963372818	0.0962210601	0.0435113624	0.1648552359	-0.0371500709	-0.0463961737	0.1678326335	0.0762504461	-0.0334854734	-0.0433715957	0.0557988937	-0.011914312	0.0535133737	-0.1343131533	0.0464348598	-0.0874370493	-0.1266705004	0.1262653955	-0.0104074621	0.2066355136	-0.0071078871	0.0532387897	-0.0147134838	0.0350770791	-0.088393461	-0.0908569356	0.1535665727	-0.1015698332	0.029377425	0.1912489281	0.1431572424	-0.0794251293	0.072356829	-0.1310091184	0.0967342067	-0.0315056464	-0.0805245509	-0.004806056	-0.1026716947	-0.0219831	0.1104730337	0.1076521835	-0.1125295539	-0.0959351213	0.0698382702	0.053145691	0.1223627428	0.0707827921	-0.0753325643	0.0804913944	0.1567832993	0.1096510038	0.0273515794	0.0775289471	0.002895984	-0.0168844528	-0.0569855795	0.057100807	0.0113176953	0.0804989423	0.1177792066	0.0623511261	0.1172541425	0.0576794003	0.0465336187	0.1083109487	0.0306391277	0.1382296536	-0.0605849818	0.0370914637	0.0798110001	0.2485407515	0.0314877175	-0.006209425	0.024547274	0.0795381614	-0.0916013225	-0.0647327067	0.1735825485	-0.0543869117	-0.0950231065	0.1600702301	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	-0.0276191	0.0058939	3.473805721000001e-05	0.00076281468481	-0.0236458	-0.0073178	0.00055912385764	5.355019684000004e-05	0.00545588	-1.9830000000000195e-05	3.9322890000000766e-10	2.97666265744e-05	-0.000222786	-0.000334863	4.9633601796e-08	1.1213322876900003e-07	-9.57903e-05	1.1317700000000009e-05	1.280903332900002e-10	9.17578157409e-09	-0.00050394	0.0	0.0	2.539555236e-07
6228.200770190003	-0.0219647158874067	38790484.83379535	0.0004824487440144	12842.673105187248	-2.013861857587472	4.055639581445662	164934252.48669988	6024.32665690421	0.9126433276105672	36292511.66908665	0.8329178434320891	6278.163038301408	8025.766017581645	1.161051	38.707867	0.049894875	0.0271194	0.0595644042	0.0999483067	0.0708218539	-0.0222042855	-0.1170664223	0.1476531262	-0.0598694357	0.0838764588	0.0190949765	0.0374496026	-0.0199336096	-0.0362465542	0.0185096019	-0.150785457	0.0316272589	0.0439695886	0.0970852894	0.0378367702	-0.0572388521	-0.0564714354	-0.1055029316	0.0772326707	-0.0764951179	0.0603773195	-0.0301974392	-0.0067894145	-0.1768933345	-0.0757589695	0.0508534379	0.1325309177	-0.0702200127	0.0020098982	0.0837561224	0.1072353648	0.0200278956	-0.0878436635	-0.0750008574	0.0158433412	-0.142424564	0.0552508708	-0.0571766107	-0.111156622	-0.0432924003	0.1547903428	-0.0172219873	-0.0904014578	-0.0497582515	0.0200640965	0.0118199617	0.0098631222	0.0583977841	-0.0011961317	0.0877858645	0.0330873717	0.0207545062	0.0874440516	-0.0138584566	0.1186957878	0.1152988145	-0.129563063	-0.0011336945	0.0769258002	0.0393123893	-0.0369135111	0.0558585298	-0.0817431069	0.0160909492	0.0207938371	-0.0542894302	-0.1003220923	-0.0584660151	0.0160678705	0.0699501741	0.1179660236	0.0654632885	0.1512552186	0.0806055769	0.1391809803	0.0484600728	-0.0223307217	0.078343391	0.0535459318	-0.0309811473	-0.0133000852	-0.1040296498	0.1389347731	-0.0174467058	0.0833875393	0.1083876526	-0.1311475954	0.0318873872	-0.0215465292	0.0442271747	-0.0637339041	0.0829586886	-0.0568597435	0.0013522785	0.0615072748	-0.0630599389	-0.0816325523	-0.0477456113	0.0820512282	-0.0046795931	0.0492796517	0.1631788068	0.1186736499	0.0239510286	0.0053449465	0.0633921226	0.0473112266	0.0325858133	0.0216149264	0.0828506068	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0348519	-0.0072327999999999	5.231339583999997e-05	0.0012146549336099	-0.02423	-0.0005842	0.0005870929	3.4128964e-07	0.00547122	1.5339999999999972e-05	2.3531559999999914e-10	2.99342482884e-05	0.000203761	0.000426547	4.1518545121e-08	1.81942343209e-07	-0.000270896	-0.0001751057	3.066200617249001e-08	7.3384642816e-08	-0.000264342	0.000239598	5.740720160400002e-08	6.9876692964e-08
6224.063831882522	-4.136938307480705	38738970.58334815	17.114258559901316	12881.390080336714	38.716975149465725	1499.0041647243463	165930210.4017971	6024.87625285167	0.5495959474601477	36299133.86217598	0.3020557054646174	6275.081926294261	7954.309479434771	1.118342	37.284012	0.063749145	0.027324	0.0772897583	-0.1127951685	0.0468069666	0.0941624753	0.0037218873	-0.1167995103	-0.0100289528	0.0402341478	0.0529331504	0.0623413081	0.0884838066	-0.0714370515	0.0813588161	-0.0203938797	0.0727387039	-0.0521206283	0.0508090955	0.1671988994	-0.1553135337	0.0547219023	-0.0729266807	0.0620395241	0.0015884255	0.052273712	-0.0459479239	-0.0071790498	-0.0193549081	0.1081434496	-0.0333943558	-0.112601328	-0.0109717242	0.030855047	-0.0918226989	-0.0623270333	0.0490960393	0.0744673688	-0.1662145821	0.0295604005	0.1273704225	-0.0794642178	0.0007265484	-0.0487423531	0.0497233718	0.0360615317	0.0683934178	-0.0756845215	0.0252960691	0.0474885018	-0.1565792545	0.057710747	0.0568916535	-0.1005392659	0.0332762652	0.1264788271	-0.0283919423	-0.0180972668	-0.0447798897	-0.0018840182	-0.108545585	0.0565489852	-0.0343747737	-0.0725356104	-0.0873245437	-0.1459230188	0.01779698	-0.1724042928	-0.1126413962	-0.0435316468	-0.0660952462	0.0056442218	-0.0753598599	0.0581641246	-0.0855228356	0.0508652621	-0.0152877168	-0.0929686293	0.0521728964	-0.0751121329	-0.0873597628	0.0529090464	-0.0516483	0.0610931	-0.0284856099	0.1267859655	0.146428375	0.0529783304	0.0014722255	-0.055243695	-0.0706533034	-0.0451494291	0.0590490106	-0.068143587	-0.1379157437	-0.0090695103	0.0936983042	-0.0359382584	-0.022957128	0.0830158404	0.0278465143	-0.0933211075	0.022546801	-0.0136365327	0.0252805894	0.0721871751	-0.1468745662	0.0120227751	-0.0880473771	-0.0158989813	-0.0637600448	-0.2019747115	0.1459080282	0.0721563103	0.0884448043	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0173345	0.0175174	0.0003068593027599	0.0003004848902499	-0.0111312	0.0130988	0.00012390361344	0.00017157856144	0.0131541	0.00768288	5.90266450944e-05	0.00017303034681	0.000179869	-2.3891999999999998e-05	3.2352857161e-08	5.708276639999998e-10	-2.53847e-05	0.0002455113	6.027579842769e-08	6.4438299409e-10	-0.00050394	-0.000239598	5.740720160400002e-08	2.539555236e-07
6220.922999540584	-3.1408323419382214	38699882.96621302	9.864827800165132	12864.26567329932	-17.12440703739412	293.2453163823533	165489331.3132272	6025.571256184086	0.6950033324164906	36307508.96335187	0.4830296320700269	6279.439712452187	7979.40826484014	1.269699	42.330032	0.041261615	0.0225752	-0.136304924	0.0393813533	-0.1053315035	0.1072685303	-0.0137627309	0.0529620716	-0.0155764746	-0.1016795438	-0.0184806655	0.0892946887	0.0474303259	-0.072929178	0.0192157544	0.1185096647	-0.0646499542	0.1247051596	-0.0360599821	-0.0559772351	-0.0325939126	0.1062124128	-0.05068915	0.0650561238	0.0653597851	-0.0874191295	0.0017909562	-0.0942461361	0.0257500841	-0.0071797984	0.1457522967	0.0993169309	-0.1204592803	-0.0099275607	0.1125993963	-0.0235583884	0.0329360542	0.1420339563	0.142591193	0.0195569801	-0.2147739371	0.1759253563	-0.0995423347	0.0606546812	0.023099695	-0.0770577436	0.0661316939	-0.1163537961	0.0009467578	0.0642772764	0.0658028822	-0.068722941	-0.1059269761	-0.0952951226	-0.1669231208	0.0223038726	0.0214174269	-0.1011906647	0.0504629181	0.0443583961	0.043216323	0.0619613585	-0.0621915914	0.0560720027	0.0697749078	-0.0534849434	-0.1060171639	-0.0740709628	-0.1263537896	-0.0591461293	-0.0340937877	0.016250663	0.1480448417	-0.0250375432	0.1958626364	0.0316430186	0.022413477	0.0237598331	0.0633799904	0.0416339274	-0.0025361004	0.0394763508	0.0567810952	-0.0847465932	0.1811677032	0.064396407	-0.2067269248	-0.0141935538	-0.1269014978	0.1382790983	-0.0724416044	-0.0405907767	-0.1459560779	0.0297640545	0.0055405324	-0.0368184339	-0.0382207875	0.1146094742	-0.21541391	-0.0787245127	0.0413953443	0.031880437	0.0880471995	0.0159604633	0.0162401064	-0.0724829727	0.0252713025	0.0088634429	0.0438109732	0.0890912442	-0.0036107386	-0.036077976	0.1904643571	-0.0835808943	-0.0461080976	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0153541	0.0019803999999999	3.921984159999994e-06	0.00023574838681	-0.00169895	0.00943225	2.8864311025e-06	8.896734006250003e-05	0.022987	0.0098329	9.668592241e-05	0.000528402169	0.000115529	-6.434000000000001e-05	1.3346949841e-08	4.1396356000000015e-09	-0.000361366	-0.0003359813	1.1288343394969001e-07	1.30585385956e-07	-0.00050394	0.0	0.0	2.539555236e-07
6219.927881987297	-0.9951175532869456	38687502.85712298	0.990258944859797	12851.425152395386	-12.840520903933792	164.8789770843607	165159128.44762078	6017.054717382244	-8.516538801842216	36204947.47197192	72.53143316328405	6270.027229059645	8044.140852190747	1.223053	40.774921	0.03443803	0.0162808	0.0888948439	0.1118667234	0.0374700418	-0.075082932	-0.1030623359	0.0796819724	-0.0449067962	0.094129693	-0.066094973	0.0849533431	-0.1087259113	0.0227683787	-0.039002056	0.0111994907	-0.0911846291	-0.1403931017	0.1246328236	-0.0499050018	-0.0569275849	-0.0914071567	0.1232519044	-0.1490438096	0.145281714	0.0711174504	-0.0893825131	-0.0192362727	-0.1761467997	-0.0049398769	0.1657828436	0.0590112785	0.087155361	0.0559720791	-0.1251715128	0.1716473988	0.0500746183	-0.0389272184	0.1085802056	-0.0856649796	0.0309501378	-0.1208537159	0.0541674722	-0.1544624954	-0.0743273583	0.0366917821	0.119650084	-0.048914997	0.0090700598	-0.0596172739	0.1106961719	0.1355039873	-0.1427808858	0.0797103142	0.017532057	-0.1526691985	0.0071790765	-0.0488702013	0.0601644218	-0.1088852055	0.1015520815	0.0831977989	-0.0262787193	-0.147770761	0.1273186724	-0.1025985249	0.0350501709	0.0858034825	-0.067241996	-0.0222227798	0.1750977953	0.0737396686	-0.0482921109	0.0208985522	-0.0523476807	0.1498482771	0.235739522	-0.0258790624	-0.0411596502	0.0608636637	-0.0714637443	-0.0077210737	0.2043137499	-0.0583724767	-0.0480057787	-0.0789784646	0.0007710962	-0.0159018493	0.1206594702	-0.0915699142	0.0537310121	-0.2454793839	-0.0274678387	-0.0550140478	-0.0417288055	-0.0724013933	-0.1322441962	-0.0618706759	0.0972542145	-0.1743693264	-0.0590688769	0.0236267899	-0.0551622669	-9.49993e-05	-0.0380895047	-0.0855609687	0.0704268299	-0.1229146953	0.0105522291	-0.0202510964	0.1226214711	-0.0334341123	0.0568444526	0.1345660039	-0.1012265454	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0223864	-0.0070323	4.945324329e-05	0.00050115090496	-0.00318608	-0.00148713	1.01511057664e-05	2.2115556369e-06	0.0230752	8.820000000000008e-05	7.779240000000015e-09	0.00053246485504	0.000270241	0.000154712	7.3030198081e-08	2.3935802944e-08	-0.000153284	0.000208082	4.3298118724e-08	2.3495984656e-08	-0.000350126	0.000153814	2.3658746596000015e-08	1.22588215876e-07
6222.966017079878	3.0381350925808874	38725306.049731	9.230264840771476	12850.582752664108	-0.8423997312784195	0.7096373072579534	165137477.08306825	6034.444875324365	17.390157942120823	36414524.95332849	302.417593251908	6283.635224718758	7931.405050035294	1.132827	37.766907	0.04711677	0.0206594	0.0867578744	-0.0965575736	-0.0246620468	0.1035672336	0.0024813831	-0.0950253472	-0.0263271954	0.0425835768	0.058857398	0.1146198183	0.0514642448	0.0532073843	0.0809141432	0.073489351	-0.0614201395	-0.1256618376	-0.0126217887	0.017063879	-0.1148386044	0.0404936276	0.0270667525	-0.1539447686	-0.0217289536	0.08702947	-0.0434958275	0.0989944163	-0.0613116856	0.1522461379	-0.086807761	-0.0144297563	0.0191705963	-0.0116012665	-0.0386966508	0.0333858839	-0.1663556256	0.0773151438	-0.0580108741	0.1127240925	0.0583936716	0.0355211779	-0.0581626848	0.1721792897	-0.0295606551	0.153415459	-0.0396518399	-0.0339807312	0.03309399	0.0639826655	-0.0548215013	-0.1593578835	0.0422760037	-0.1031052462	0.0438493619	-0.1231304579	-0.0676831105	-0.0157396528	0.0271379122	-0.1320543366	0.0130539467	0.0532730486	-0.0528158907	0.0605709459	0.0309629432	0.1694770268	0.0187143925	-0.0291568425	-0.0192242777	-0.0144936745	0.150660161	-0.0237749594	-0.1237504368	0.0398589788	-0.1579338037	0.0002163214	-0.0380873498	-0.0753357619	0.0066924689	0.0623989482	-0.0154383965	-0.1585124185	-0.1357375616	-0.0403609387	0.0356230812	0.0715218658	0.0026876201	-0.0469337195	0.0282464225	0.1335881804	-0.0050974714	0.0659574182	0.2111592513	0.0267667413	0.0659382316	-0.0548963417	-0.0033041629	-0.1068098756	-0.1337032498	0.025049123	0.0454971094	-0.150395857	0.0500966806	0.0526889909	-0.0243283455	-0.0544557838	-0.0898635513	-0.0597630692	0.0862255681	0.0351046749	-0.0036399778	-0.0394152261	-0.0571357756	-0.1203083479	-0.0755128001	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.010169	0.0122174	0.00014926486276	0.0001034085609999	-0.0144848	-0.01129872	0.00020980943104	0.0001276610736384	0.0159748	-0.0071004	5.041568016e-05	0.00025519423504	0.000406336	0.0001360949999999	1.6510894489599998e-07	1.8521849024999992e-08	-0.000113188	4.0096e-05	1.6076892160000003e-09	1.2811523344000001e-08	-0.00050394	-0.000153814	2.3658746596000015e-08	2.539555236e-07
6224.387164702613	1.421147622734679	38742995.57611463	2.0196605656044304	12871.88270836952	21.299955705411776	453.6881130525037	165685364.45802224	6039.246773631031	4.801898306665862	36472501.592812814	23.05822734756047	6291.9297216885325	8006.945359114759	1.241692	41.396332	0.0321298999999999	0.0176063	-0.1231323241	0.0053990951	-0.0796541603	0.0100208675	-0.0652274667	0.006586051	-0.0251475506	-0.1245321658	-0.037989605	0.0819519201	0.0438268086	0.0343482136	-0.0633144496	0.1081953753	-0.04692328	0.1233772104	0.1159889737	0.1458661129	-0.0745512332	-0.0562309592	0.09180067	-0.1045211973	0.0907843515	-0.1645873054	0.0071171737	0.0760817473	-0.11827937	-0.0681521118	0.0424618427	-0.1796637285	0.0235846302	-0.0487522772	0.0417774137	0.064035993	0.0472237781	0.0092648691	0.0938293924	-0.0097408649	-0.1314362002	-0.0739028774	-0.1400693781	-0.0015005716	0.0554931361	0.0642060484	0.0021007437	-0.0851371624	-0.1479919147	0.2465870581	0.0523937983	-0.1215275786	0.0819964518	-0.0745239982	-0.1448322211	-0.0214185656	0.077390249	0.075441175	-0.0667604999	-0.0051158768	-0.0345182848	0.0660432507	0.0796678666	-0.0221055458	-0.0238779478	-0.0508597859	0.131851068	0.0210229496	0.0121297238	-0.0492647739	0.1165607411	-0.0204514276	0.154175651	-0.0423129781	-0.0330148714	-0.0662277035	0.0992610806	0.0766159576	0.127614346	-0.1455636063	0.0732433111	-0.0333483502	0.0908851237	-0.1055597042	0.0836706878	-0.0754252412	-0.0201455125	0.0820775603	0.107012738	0.1477548906	-0.0324155982	-0.1454834427	0.0127251435	-0.0245698125	0.0754432416	-0.1408480204	0.0526921215	0.1166054877	-0.0756563412	0.1745413422	0.1218580214	0.0448139984	0.1502386409	0.0976117337	-0.0321721763	0.0412192629	-0.0270761936	0.0163159225	0.0522540497	-0.0289325812	-0.0308926202	-0.0849743966	-0.1455746375	0.0820462076	-0.0428320124	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0101607	8.29999999999928e-06	6.888999999998805e-11	0.00010323982449	-0.0201477	-0.0056629	0.00040592981529	3.206843641e-05	0.0129049	-0.0030699	9.424286010000002e-06	0.00016653644401	0.000381382	-2.4953999999999992e-05	1.4545222992399998e-07	6.227021159999996e-10	0.000154681	0.000267869	7.1753801161e-08	2.3926211761e-08	-0.000678893	-0.0001749529999999	3.0608552208999976e-08	4.60895705449e-07
