global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
6262.483824560009	-5.187564141609073	26.91082172330828	39218703.652875766	11092.257316042827	48.32017906308283	123038172.36530565	2334.8397046883883	5801.234605590313	-4.133190169502996	17.0832609772762	33654322.94909859	5837.84108126938	9497.962902297872	1.115384	38.912842	0.232547285	0.130813	-0.1096121428	-0.1098370765	-0.0987944413	-0.0343178042	0.0256381302	-0.1114724241	0.0809276635	-0.1075639422	0.00811598	-0.0877648455	-0.0275228746	0.0021596824	0.1232523643	0.0405980209	0.0524420832	0.101215109	-0.0477773298	-0.092178855	-0.2769408353	0.0159210281	0.1389213409	-0.2017010498	0.0287712593	0.062290357	0.0217812521	0.0307033419	-0.0931444486	0.0156450295	0.0538264108	0.0042566378	0.0153401775	-0.1103861076	-0.051183786	-0.0719971895	0.0121383072	0.0211206326	0.0749817511	-0.0357071473	0.0532515997	-0.0056122035	0.0549696462	-0.0655009051	-0.0979775229	0.0144605071	0.0518479566	0.0398262623	0.05914243	-0.0277521683	-0.0049038881	-0.0272763105	0.0832700334	0.2164576936	0.0112385615	0.0629357782	-0.1819664083	-0.0258557889	-0.0311464843	0.0086836474	-0.0537288774	-0.1539767943	-0.0329967776	0.2048185825	-0.0454901275	-0.07536094	-0.2878381424	-0.0096199372	0.1408762518	-0.1929140781	-0.0178379442	0.0730969765	0.0095419453	0.0047393235	-0.0905800404	0.0246442085	0.03481946	-0.0236604133	0.0210555996	-0.0943826235	-0.0491945419	-0.0832700883	0.0279265919	0.0464320166	0.0517417712	0.0117111906	0.0552545202	-0.0328210886	0.0587053672	-0.0304441714	-0.0507868361	0.0767227464	0.0617577693	0.0440960545	0.0002753893	0.0247732219	0.0321515018	0.0900346163	0.0760844045	0.1256527205	0.1558541098	-0.1014676063	-0.0788107244	-0.2095649045	-0.0117683455	-0.0614149027	-0.0572310522	-0.158807867	0.11533313	-0.1227192839	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0115523	0.0447949	0.0001334556352899	0.0020065830660099	0.148136	0.1176747	0.0138473350200899	0.0219442744959999	0.0620375	0.0150465	0.00022639716225	0.00384865140625	-0.000175686	-0.000654874	4.288599558760001e-07	3.0865570596000005e-08	9.33166e-05	0.0001398197	1.954954850809e-08	8.70798783556e-09	0.0007248639999999	0.0003059299999999	9.359316489993885e-08	5.254278184958551e-07
6263.620089838964	1.136265278954852	1.2910987841583474	39232936.62983427	11113.88413978494	21.62682374211181	123518420.6725632	467.7195051723711	5800.011728344524	-1.222877245788368	1.4954287582669443	33640136.048934035	5838.582236948323	9470.08916929739	1.074425	37.483906	0.233897403	0.156248	-0.1889868998	-0.1134162854	-0.0389760285	0.0127149274	-0.0360569064	-0.1062765935	-0.0647668512	-0.0456009912	-0.0437687776	-0.1047447767	-0.0154937977	-0.0238894327	0.1244259441	0.0048751979	0.0302956008	0.2214904793	0.0300277907	0.070405014	-0.079744995	0.0724135885	0.0410653832	-0.227720253	0.0059742827	-0.0221806655	0.0290789506	-0.0651446943	0.0929383573	0.0837184037	0.015675808	-0.1373986672	-0.0635837711	0.0541453336	0.1115187233	0.1605102774	0.0346901017	-0.0726048894	0.0391409116	-0.0203820352	0.0067362414	0.1317755246	0.0118641716	-0.0200749898	-0.035895093	0.2724526208	0.0367306558	-0.002090678	-0.03810043	0.0484619249	0.1160253066	-0.0704343478	-0.0777258289	-0.167259407	-0.2720013221	0.0377972998	0.0001299823	0.1132226857	0.0222255323	0.0009749485	-0.0381905452	0.0632917174	0.1135309146	-0.1027335512	0.0337492627	0.0689498771	-0.0960866632	0.0447602955	0.0611172557	-0.1996091074	0.0102019043	-0.0499945932	-0.0471830806	-0.078180135	0.0952487489	0.0626904215	-0.0216628137	-0.1459207503	-0.0312221443	0.0809037318	0.1225601967	0.1040740736	0.1094051343	-0.0963472177	0.0862031527	0.0057129928	0.0017729837	0.120282847	0.0841289029	-0.0112776986	-0.2080646324	-0.1197043191	0.0381997169	-0.1645306062	0.0528136452	-0.0955716275	-0.0994867364	-0.0280002795	0.0700302835	-0.2046792896	-0.1239275742	-0.1333298381	0.0615697996	0.0063996329	-0.0328473969	-0.0279600089	-0.0525130206	0.1194294639	-0.0280056413	0.1045349132	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0159242	-0.0274765	0.00025358014564	0.00075495805225	-0.00349949	-0.1516354899999999	0.02299332182754	1.22464302601e-05	0.0409051	-0.0211324	0.00044657832976	0.00167322720601	-2.88534e-06	0.00017280066	2.9860068096435613e-08	8.3251869156e-12	-0.000343579	-0.0004368956	1.9087776529936002e-07	1.18046529241e-07	0.0006615	-6.336399999990004e-05	4.0149964959873316e-09	4.3758225e-07
6263.237798329693	-0.3822915092714538	0.146146798061046	39228147.71842578	11077.558576388084	-36.325563396854704	122712304.0133092	1319.5465560989103	5797.457423565835	-2.554304778689584	6.524472902436445	33610512.57805861	5832.6952742368485	9512.18866304152	1.159966	40.468201	0.150924107	0.0738801999999999	-0.0815125108	0.0573609972	-0.1167104006	-0.0720755833	-0.0757987193	0.0478692396	-0.0007135753	0.0426188456	-0.012472668	-0.0040059175	-0.0570611334	0.1250028054	0.0715130899	0.014043278	-0.0975267477	0.0214390944	-0.0442945091	0.1339695784	-0.095646563	0.084384914	0.0852126144	-0.0355568094	-0.062028722	-0.022428274	0.1093113377	0.1097296606	0.0363247609	-0.0145641783	-0.0187781931	-0.0058749013	0.0277970798	0.1026699326	0.1264525111	0.0100621865	-0.1396897706	-0.0226164604	-0.134347785	-0.0681604413	0.3281106057	-0.0773395076	0.0383678105	0.0117933255	-0.0720982632	-0.0722773123	-0.1842399319	-0.0525279883	0.1420083775	0.0427064914	-0.1503102208	0.1475953941	0.0664333275	-0.0655615299	0.0106845765	0.01816388	-0.1598916641	0.0106013658	-0.0629718763	0.0877349335	-0.0399298574	0.1462055544	-0.0835097098	-0.0491347636	-0.0309845359	0.1498474619	-0.0952820081	0.0480986272	0.0866502381	-0.0231957677	-0.077398024	-0.0204142896	0.1510989161	-0.0192005027	0.0361041739	0.0440048548	-0.0291692181	0.0050721887	-0.0246763474	0.0540252589	0.1041645568	0.0986570031	-0.1588278437	0.0049299143	-0.138443141	0.1775675655	0.2928150201	-0.0541242375	0.0507056678	-0.0277276116	0.0251418136	0.1580833999	-0.1564991156	-0.0124942879	0.0366710957	0.1598712982	-0.0201771424	0.1128848508	-0.160372388	-0.0416393836	-0.0347219941	0.0401976471	-0.0350277429	-0.1099498747	-0.0727711042	-0.1311616972	0.0075563412	0.1321380944	-0.0509385748	-0.023422343	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0329421	-0.0170179	0.00108518195241	0.00028960892041	0.0495154	0.05301489	0.0028105785617121	0.00245177483716	0.0700325	0.0291273999999999	0.0008484054307599	0.0049045510562499	0.000682073	0.00068495834	4.691679275355556e-07	4.652235773289999e-07	-0.000183462	0.0001601169999999	2.5637453688999997e-08	3.3658305444000004e-08	0.000471297	-0.0001902029999999	3.617718120899998e-08	2.2212086220900002e-07
6241.714481589923	-21.523316739770053	463.2531634804658	38958999.66968936	11107.072017218976	29.51344083089134	123367048.7956888	871.0431896785242	5795.651318506232	-1.806105059602487	3.2620154863217032	33589574.20570303	5832.724872140898	9439.545765393865	1.053581	36.756706	0.0515592	0.0255973	-0.0086861779	0.0799731223	-0.1453826099	0.0391296691	-0.0567909725	-0.0126342193	-0.0504966055	-0.0041315457	-0.0754783035	0.0015100157	0.0326951134	0.1030875114	-0.0004955511	0.0982680816	-0.1557498308	0.0561638562	0.0218220784	0.000920652	-0.1476526301	0.1780736169	-0.0364229643	0.0308903816	0.103304529	0.0026025774	0.1631622377	-0.069556997	0.0062423202	0.0127553252	0.0844332009	0.0066614794	0.2047324102	-0.0217501368	0.0355152508	0.0753536314	0.052701057	0.1166791769	0.1534234483	-0.0104854894	0.0806959032	-0.0021350691	-0.0373796162	-0.0790191151	-0.0121741162	-0.0229417125	0.2145956217	-0.1204420393	-0.0793378957	0.0455047166	-0.1205986769	0.0704359635	0.056810173	0.0876484423	-0.0249452466	0.016709802	-0.0044548953	0.1026116374	-0.1196648367	-0.1326640354	-0.0475506962	-0.1715840813	-0.0784186866	-0.0235349329	0.0258361505	0.0129555143	-0.1633381145	0.1730272356	-0.0118146922	0.0384081487	0.0974275765	-0.0016962658	0.0832413178	-0.1591536589	0.0018876427	-0.0406684992	0.0345668614	-0.0730853048	0.2201553793	0.0050088458	-0.0065115834	0.0267661558	0.1227267786	0.0903348441	0.0600404054	-0.0582811153	0.1257303826	-0.0660429032	0.0349206284	0.0253888779	0.0246227775	-0.0370396187	0.2037858146	0.0403390027	-0.1952288432	0.035747878	-0.0293730466	0.0958003095	-0.0663659779	0.0425686702	0.0633536132	-0.0811791044	0.0075366339	-0.0141409199	-0.1989177011	0.0648382516	-0.0522845205	-0.1082198223	0.0129512292	-0.020599718	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0319581	0.0009839999999999	0.00102132015561	9.682559999999976e-07	0.0611729	0.0116575	0.00013589730625	0.00374212369441	0.0828765	0.012844	0.000164968336	0.00686851425225	0.000600817	-8.125599999999993e-05	6.602537535999988e-09	3.60981067489e-07	-0.00047875	-0.000295288	8.7195002944e-08	2.2920156250000002e-07	0.000616227	0.0001449299999999	2.1004704899999995e-08	3.7973571552900003e-07
6245.123667990566	3.4091864006431933	11.622551914330492	39001569.62849594	11052.362851779735	-54.70916543924068	122154724.60740069	2993.092783058207	5788.788732558204	-6.862585948028027	47.09508589407173	33510074.99019282	5824.506621456416	9411.2738224889	1.058525	36.929188	0.0834436999999999	0.0365978	0.0805691568	0.0348133397	-0.1220664477	0.0102984152	-0.024473709	-0.0955587301	0.0331569076	-0.0173016404	-0.0939586054	-0.0038626858	0.073942178	0.028430934	-0.063876781	-0.0256563201	0.0367473795	-0.07758233	-0.0664882494	-0.0154668832	-0.1590188051	-0.1084419182	0.0478359018	0.0276730425	0.0515591798	0.0830332531	-0.0876393595	-0.1399886532	0.0466989341	-0.1418065371	-0.0299072622	0.2118059405	0.0245850962	0.0675406646	-0.2394707556	0.0418803197	0.1206769075	0.0095027005	-0.1010926376	-0.0788223689	0.0427018518	-0.1153452545	0.0130180956	-0.1165777363	-0.0612362816	-0.1073479554	0.020657236	-0.0288230396	-0.0862309562	-0.0324035138	-0.0536349835	0.0301404427	-0.0897267138	-0.0711890839	0.0667794556	0.1127090204	-0.0282014377	-0.0255700968	-0.0090443332	-0.039928277	0.1106515252	-0.1028447369	-0.0491550088	0.0867561478	-0.0706846208	-0.0138873925	-0.1527078856	-0.1180245863	0.0422190385	0.038595346	0.0467187697	0.0839085371	-0.120481702	-0.0128839636	0.0535290722	-0.1608202865	0.0058522712	0.2094230773	0.0479302066	0.1265903396	-0.2563649531	-0.0701012463	0.0619032524	-0.0455389532	-0.1104297285	0.0672666027	-0.0080799984	-0.1051995826	0.0841365831	-0.0449878739	0.0369442191	0.0949258862	0.0268340963	0.0291999151	-0.0907723129	-0.0575593991	0.0343166625	-0.039897535	-0.0367688555	-0.1023690801	0.040560003	0.1080815258	-0.0202451573	-0.0229914931	-0.0435567025	0.041164115	0.081771396	-0.0969558768	0.0961913482	-0.0086898586	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.039812	-0.0078538999999999	0.001584995344	6.168374520999995e-05	0.0356313	-0.0255416	0.00065237333056	0.00126958953969	0.0916025	0.0087259999999999	7.614307599999996e-05	0.00839101800625	0.000975287	0.00037447	1.402277809e-07	9.51184732369e-07	-0.0008462889999999	-0.0003675389999999	1.350849165209265e-07	7.162050715208307e-07	0.000700662	8.4435e-05	7.129269225e-09	4.90927238244e-07
6255.938551879922	10.81488388935577	116.96171354024698	39136767.16489745	11012.89275733966	-39.47009444007563	121283806.88466433	1557.888355108489	5792.194881115429	3.406148557224697	11.60184799388388	33549521.54081978	5828.773551950347	9398.16906744099	1.063915	37.117241	0.08561395	0.0494732	0.0762012288	-0.0871855532	-0.0444319864	-0.0688620026	0.0020509744	-0.0050382809	0.1379494796	-0.0156895224	0.0022597912	0.0391830655	-0.0378070484	0.0147905605	-0.0174855335	-0.0088527335	0.1015372574	-0.0813797753	-0.0440491159	-0.0857685654	-0.1094606833	-0.1258477917	0.010226135	0.0252438438	0.1135778746	-0.125941903	-0.071494288	0.0293772206	-0.0909846342	-0.0322154462	-0.0607764165	0.0092183704	-0.0443159427	0.1356756273	-0.0979127478	-0.0759699581	-0.0313829612	-0.1604636321	-0.0843949724	0.015617835	0.0638411586	0.0011290712	0.0056480963	0.0748010795	-0.0204504593	0.0113710369	0.101296354	0.0093888501	-0.0244991315	0.0381785135	0.1932490345	0.1310898273	-0.0644505185	-0.0244211468	0.0163319013	-0.0425829399	-0.0320593085	0.1171533393	0.098700332	-0.145963375	-0.1770847155	0.1370467756	-0.0337985945	0.1553028002	-0.0485166101	-0.0891306662	-0.1004012361	-0.1255385271	-0.0008860679	0.0290014104	0.1122283531	-0.1018345241	-0.0280122422	0.0962939157	-0.1031138774	-0.0029097248	-0.0471094351	0.0594711781	-0.0748033385	0.0720297551	-0.0667872364	-0.0693282153	-0.1519376685	-0.1419229773	-0.0106417955	0.0247342026	0.0621312193	0.0543439464	-0.0667764003	-0.0019444468	-0.0510761617	0.0098904194	0.1234205424	-0.1422902706	0.0543636417	-0.0939874243	-0.0612927414	-0.118754638	-0.1298305477	0.0505007727	0.0184953312	0.0242371622	0.1074311832	-0.0330577249	-0.0363706334	0.0981851207	-0.1962008253	0.1811207396	-0.0189138588	-0.1619050811	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0424933	-0.0026812999999999	0.0018056805448899	7.189369689999987e-06	0.0757132999999999	0.0400819999999999	0.0016065667239999	0.0057325037968899	0.117887	0.0262845	0.00069087494025	0.013897344769	0.00117821	0.000202923	4.1177743929000015e-08	1.3881788041000002e-06	-0.000913836	-6.754700000010001e-05	4.5625972090135116e-09	8.35096234896e-07	0.000639809	-6.085300000000004e-05	3.703087609000004e-09	4.09355556481e-07
6280.926559895624	24.98800801570269	624.4005445928219	39450038.45080228	11066.99497524133	54.10221790167088	122478377.78201686	2927.0499818798776	5808.409043634371	16.21416251894243	262.8990661906776	33737615.618173555	5847.303047962781	9469.96112752746	1.11527	38.908894	0.05524785	0.0311668	-0.0761579049	-0.1245591604	0.0262074065	-0.1202854576	-0.0019917094	0.1430557221	0.0077978781	0.0352758634	0.0740414994	-0.0932109186	-0.1611147957	0.0289571794	-0.061835181	-0.0132678767	0.0886350288	0.018218796	-0.0250435955	0.0752184442	-0.05885449	0.0730626709	-0.0537715577	-0.0436968083	0.0426369601	-0.1994158184	-0.056288901	-0.047976046	-0.0222357564	0.12981506	-0.0423271015	-0.044131126	-0.1619764457	0.0995476502	0.019188819	-0.1739469703	-0.0458553122	0.0227583877	-0.0484995649	-0.0658786499	-0.1390593986	0.1813752108	0.0367991337	0.0111702238	-0.0301138965	-0.1268855185	0.1521053372	-0.1222855761	-0.0295460709	-0.1417514623	-0.1108837518	0.0001749592	-0.0411425515	-0.0335937514	0.0673647914	0.0636002743	0.1295751604	0.0877478043	-0.1674887743	0.103180013	-0.0235985801	-0.0473112079	-0.0829259576	-0.0833019498	-0.0132922851	0.0857054989	-0.0755276773	0.0728794269	-0.0418265435	-0.0268048877	0.0591175386	-0.2100228432	-0.1023111997	0.0025056317	-0.0264763899	0.1184924328	-0.0221420636	0.0044968758	-0.1295438951	0.0695448402	0.093071927	-0.1217215342	-0.0973095889	0.074156567	0.0642234156	0.0403211915	-0.1598659101	0.1855500169	-0.0247184618	0.0336347908	0.0686153872	0.0652226533	0.1128693642	-0.0239601064	-0.1819406235	0.0319069635	0.1708308774	0.0273395641	-0.0303236591	-0.0481276257	0.0248314692	0.0428780856	0.0144639521	0.152068251	-0.1479836092	-0.1604637369	0.0177383478	-0.1174707274	0.1378876422	0.0348364538	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.0595688	-0.0170755	0.0035484419334399	0.00029157270025	0.0797794	0.0040661000000001	1.6533169210000814e-05	0.00636475266436	0.112731	-0.005156	2.658433600000008e-05	0.0127082783609999	0.00164666	0.00046845	2.1944540250000002e-07	2.7114891556000004e-06	-0.00100698	-9.314399999999996e-05	8.675804735999995e-09	1.0140087204e-06	0.000622398	-1.7410999999999946e-05	3.0314292099999806e-10	3.873792704040001e-07
6259.7294599508805	-21.197099944743968	449.31704606746473	39184212.91177695	11101.93640218056	34.94142693922913	123252991.87806185	1220.9033165494873	5802.948412241944	-5.460631392426876	29.818495203957884	33674210.275141306	5839.977264691207	9474.468197828995	1.11704	38.970619	0.1530419999999999	0.0812659	-0.1744969076	-0.0802621109	-0.0541227824	0.0106011553	0.0931736174	0.0017333815	-0.0051821469	-0.0164970696	-0.0009599925	-0.2338371801	-0.0657723584	0.075734168	-0.0123241971	0.0888856636	0.1142383523	-0.0336692195	-0.0317659542	0.0348375204	-0.0995885014	0.0939701548	-0.084150757	0.0197104273	-0.0244486353	-0.1296036896	0.0154732127	-0.0367017158	-0.0096057604	-0.0206274099	0.0890537906	0.1211184441	-0.0989045196	0.1045491489	-0.030467317	0.031570775	-0.0079545107	0.0831677422	-0.1115351386	-0.0324806249	0.0311098184	-0.0803341411	-0.1644615687	0.0561360926	0.0838849104	0.0249988181	-0.0891779027	-0.078141764	-0.0759889756	0.0082287434	-0.0038781604	0.007528717	0.1017873771	-0.0551086766	-0.0675036762	0.0370885769	-0.0031551092	-0.0284533577	0.0535983713	-0.064485508	0.0004740564	-0.0965909106	0.1665551194	-0.089425352	-0.0281422464	0.0534614062	-0.1138550197	0.0927657736	-0.076032875	0.01722168	-0.0015820802	-0.1271234582	0.0011187952	-0.027994287	-0.0056968892	-0.0238377155	0.1205914326	0.1270487512	-0.0370567209	0.1344755437	-0.0242929615	0.0028297815	0.0005979668	0.059699075	-0.1400357734	0.0485128039	0.0160252071	-0.0613512708	-0.0527368389	0.1213170312	0.0140858426	-0.1020999736	-0.0775123771	-0.0590801247	-0.018370767	-0.0502235763	-0.0592585055	0.1237964782	0.0059516873	-0.055732924	-0.0812202502	-0.0291241683	-0.0159022977	-0.0133964496	-7.30215e-05	0.1213590717	-0.0396516334	-0.0606816116	-0.0062030001	0.1740668007	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.0622616	-0.0026928	0.00387650683456	7.2511718400000115e-06	0.141062	0.0612825999999999	0.0037555570627599	0.0198984878439999	0.096833	-0.0158979999999999	0.0002527464039999	0.009376629889	0.000495075	-0.001151585	1.3261480122250003e-06	2.45099255625e-07	-0.00100698	0.0	0.0	1.0140087204e-06	0.000310611	-0.000311787	9.7211133369e-08	9.647919332100002e-08
6303.985970377528	44.256510426647765	1958.6387151439824	39740239.11471671	11120.724635914656	18.78823373409614	123670516.42783916	352.9977268470281	5803.902060244553	0.9536480026081336	0.9094445128784828	33685279.12491096	5841.403098415857	9562.02828177792	1.299131	45.323307	0.1351650999999999	0.0577273	-0.0280503941	0.074586416	-0.1288876202	0.046829643	0.1289306646	0.1408887381	0.0669450819	-0.0718371608	0.0609489099	-0.0048053676	-0.2306280332	0.1239306827	0.0567615927	0.0245321069	-0.1927210138	-0.1673830682	-0.0739195105	-0.0872030017	-0.0885443682	-0.1708050902	0.0047908274	0.0386332384	-0.1325657522	-0.048452276	0.018723702	0.0728618803	-0.1222561535	-0.1255848475	0.0653202588	-0.0653913828	0.0381284281	-0.0599864374	-0.0408954004	0.0987296968	0.0511070652	0.0452297741	-0.1368060205	-0.051262193	-0.112982881	0.1335966289	-0.027562451	0.3008000845	-0.0688563695	-0.1127264624	-0.0570198756	0.1673967676	-0.0156187005	-0.0127925201	-0.0712293676	0.0243781959	-0.0162288749	-0.0043082218	-0.1127170987	0.1039062971	-0.0381279746	0.0661690379	0.0981314049	0.1459580748	-0.0325699328	-0.0301876575	0.014672912	-0.0827633377	-0.0796106454	-0.089786791	-0.0665570612	-0.1588045676	-0.0433532342	0.0408245332	-0.1347070582	-0.036519103	0.0908105455	0.0524937018	-0.1234818324	-0.1312534568	0.0258104628	-0.043647769	0.0197431868	-0.0085270611	-0.053382459	0.0679556096	0.0868138516	0.0175216259	-0.0742917514	0.1167333082	-0.1183677337	0.2268765109	-0.2579919901	0.0965128201	0.00351452	0.1228329679	-0.0467232742	0.1214088628	0.0962464291	-0.0227982956	0.0222497944	0.033441841	-0.0258442974	-0.1747072235	0.033939143	-0.0650502591	0.0979845614	-0.0799022862	0.0721664467	-0.0765030753	-0.0577123305	-0.0435641649	-0.0775238774	0.0421854847	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0701324	-0.0078707999999999	0.00491855352976	6.194949263999996e-05	0.130061	-0.0110009999999999	0.0001210220009999	0.016915863721	0.134846	0.0380129999999999	0.0014449881689999	0.018183443716	0.00117313	0.000678055	4.597585830250002e-07	1.3762339969000002e-06	-0.000661871	0.000345109	1.1910022188100001e-07	4.3807322064100006e-07	0.000853053	0.000542442	2.94243323364e-07	7.27699420809e-07
6298.746006662798	-5.239963714730038	27.45721973168742	39674201.25645055	11123.152426064931	2.427790150275541	123724519.89347416	5.894165013774935	5808.398004622122	4.4959443775696855	20.213515846200465	33737487.38009825	5845.466769834023	9597.025298544031	1.200925	41.897144	0.16205333	0.0965673	-0.1484698131	0.0264611556	-0.0038220159	-0.1131173086	0.0393991675	0.1102502014	-0.027586689	-0.0341335127	0.0898160261	-0.0193270908	-0.2251748526	0.1048032578	0.0044182813	-0.0703876618	0.0293639961	-0.0527083833	-0.0061710479	-0.0098996028	-0.0269073867	-0.0097926151	-0.0518935189	-0.0524323156	0.1131357198	0.0313748819	-0.0090766968	-0.0187714102	-0.071942806	-0.0131682195	-0.0511900934	-0.1175255197	-0.2537899726	0.0282579725	-0.1081779933	0.0004110155	0.0280382787	0.0637347918	-0.039897445	0.1824079515	-0.0338093628	0.1484138067	0.0932133418	0.0536083639	0.2657854172	-0.0887939958	0.0681968778	0.0416418335	0.0572530725	0.2578096025	-0.0634322104	-0.0875291315	-0.0503325069	0.0752326712	0.1556583915	-0.0625547285	0.1195618019	0.0418927082	-0.0159814189	0.1018560113	0.2317714782	0.0059599832	0.166316766	-0.0125357329	0.0011099549	-0.0039855374	-0.0396246507	-0.0086664419	-0.0426131052	-0.0547402771	0.1060017313	0.0390101669	-0.0632725328	-0.0210287845	-0.0665765999	0.0696385349	-0.0156259402	-0.0263385857	-0.2792458791	0.0243633583	-0.0651279897	0.0160196131	-0.0025847513	-0.0001802275	-0.0672405897	-0.1482631387	-0.0103102376	0.2280813452	-0.0947973192	-0.0857710598	0.158335938	-0.1570217085	0.054116716	0.1919864322	0.010027403	0.1593688955	-0.1594205893	-0.101316909	0.0499523762	0.0762012605	0.0703255344	0.0968676389	0.0975864755	0.104293766	-0.0035416864	-0.0090204523	0.2507046125	-0.046471828	-0.1822249597	0.0654044648	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0537466	0.0163858	0.00288869701156	0.0002684944416399	0.0444197	-0.0856413	0.00733443226569	0.00197310974809	0.107029	-0.0278169999999999	0.0007737854889999	0.011455206841	0.00114548	-2.765000000000016e-05	7.645225000000086e-10	1.3121244304e-06	-7.24514e-05	0.0005894196	3.4741546486416e-07	5.2492053619600015e-09	0.000825938	-2.7114999999999973e-05	7.352232249999984e-10	6.82173579844e-07
