global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
6038.156365250588	3.079187691131665	9.481396837216751	36459332.2912162	12405.891939284642	-29.37331321079728	153906154.80920765	862.7915289795978	5365.125932815789	15.972214871785582	28784576.27497249	255.1116479104885	5592.865652424719	7173.547594645766	1.600384	62.338512	0.3489825499999999	0.198636	0.0327570085	0.0175664747	-0.0210156826	-0.0135771672	0.0331577888	-0.0337188618	0.0096639783	-0.0131191179	-0.0698423078	-0.0264445787	-0.0149975703	-0.027672048	-0.0448486002	-0.022670301	0.0854699384	0.0447711588	-0.0783547291	0.0598491716	-0.0748303786	-0.1495739712	0.2472685851	0.1030825878	-0.0840596613	0.0112828991	-0.0455827692	-0.2266361464	-0.0193380453	-0.0335708575	-0.0998394439	-0.0456260783	0.1073787715	-0.0044604796	0.1277951965	0.2141178649	0.0653995691	-0.0992296836	0.2061228094	-0.1820664694	-0.0901328951	0.0356715565	0.0845169174	0.0005059677	0.0550242274	-0.0331046274	-0.0635147657	-0.0593939514	0.0013605094	-0.1110982263	-0.0969098864	-0.0423635888	0.0065803203	-0.0713257027	0.1399705885	-0.0669891773	-0.0503509794	-0.0139774477	-0.0291389255	-0.0289327026	-0.0440735625	-0.0401819089	-0.0276909733	0.0241818336	-0.0346548333	0.1314548073	0.1466006286	-0.2260993672	-0.1067097014	0.1335575871	-0.1321054128	-0.1044852376	0.1659516847	-0.0182917182	-0.0130770585	-0.0726188554	-0.1279054642	0.1922730287	0.0300376712	0.1678944154	-0.2333970373	-0.0245462809	0.0982590631	-0.0297143584	-0.1259039255	0.0227859275	-0.0568144805	-0.0003921651	-0.0448418404	-0.0027192052	0.0618224163	-0.0705693188	0.0550689636	0.0906380513	-0.0697366645	0.0437756435	0.004300865	-0.0690278078	0.1120207942	0.0770989366	0.1205784495	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0470785	0.1388317	0.00221638516225	0.01927424092489	-0.132331	0.014489	0.017511493561	0.000209931121	0.071017	-0.041856	0.001751924736	0.005043414289	-0.00522857	-0.0004617199999999	2.131853583999997e-07	2.73379442449e-05	-0.000982211	-0.0022292609999999	9.64738448521e-07	4.969604606120999e-06	-0.000901114	0.000385136	1.4832973849600008e-07	8.120064409959999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5993.147822182914	-45.00854306767451	2025.7689490747111	35917820.818535805	12320.009883941331	-85.88205534331064	151782643.5404121	7375.727429991472	5353.906789951005	-11.219142864784772	28664317.91548347	125.86916662045104	5584.019969584832	6965.738140728435	1.162073	45.265301	0.07090685	0.039153	0.0238177719	-0.0530250772	-0.0607369792	0.0232643556	-0.0123861097	-0.0707307569	0.0127460312	-0.0008087317	-0.0153882331	-0.0430536916	-0.0109731501	-0.0178180037	-0.0450046483	0.012069672	-0.1065478794	-0.0613083144	-0.0114840217	0.0930459322	-0.0663321527	-0.0680477777	-0.0822038698	-0.0926821047	0.0657553744	-0.0173798481	0.1508481301	-0.1343716392	-0.0607610026	-0.0037109859	-0.075452144	-0.0115264334	-0.0914914904	0.1058061508	0.1806882099	-0.0288470192	-0.0440592387	0.1262576254	0.0379785667	0.0202383077	0.0946464356	-0.0648243186	-0.0965923149	-0.0801588396	-0.0093905649	0.1621886719	-0.1234989714	-0.1068561178	-0.0131000896	0.090137	-0.0109030809	-0.0047867049	-0.0781613832	-0.1532466791	-0.0156461937	0.1278034235	0.0234301017	-0.0079301539	-0.0293408629	-0.09735673	0.014675737	0.0881124499	0.0777696453	0.0776684491	0.007981846	0.0382812245	0.1059155425	0.0401823261	-0.003717525	-0.1198834328	0.0759526161	-0.169272452	0.0509031833	0.037229313	0.013157496	0.0569552747	-0.043084084	0.0724190459	-0.134983785	0.1066749357	0.101556299	-0.1223819356	-0.0867528948	-0.1256996777	0.0026371693	-0.0511421809	0.0927633736	0.0594207473	0.0419957358	-0.1404084571	-0.0760051721	0.0857785804	0.1316605079	-0.0031853609	0.1363109958	0.0169486069	0.0582596521	-0.0240751974	0.1062168558	0.0648965544	-0.1050437117	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.067751	0.0206725	0.004590198001	0.00042735225625	-0.128486	0.003845	0.0165086521959999	1.4784025000000116e-05	0.0733255	0.0023085	5.329172250000023e-06	0.00537662895025	-0.00508628	0.0001422899999999	2.0246444099999936e-08	2.5870244238400004e-05	-0.00137139	-0.0003891789999999	1.8807105321e-06	1.5146029404099993e-07	-0.000550966	0.000350148	1.22603621904e-07	3.03563533156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5981.6528618383845	-11.494960344529318	132.13411332230157	35780170.95953934	12269.755100352835	-50.25478358849614	150546890.2226344	2525.543273526581	5359.242924353072	5.336134402067728	28721484.72222847	28.474330356930707	5586.2296695361365	6823.209370631859	1.111615	43.29987	0.08087075	0.0432451	-0.0029228142	-0.0636178384	-0.1125085766	0.0506045206	-0.0711977121	-0.0437451029	-0.0563598244	0.0269862805	0.0166092346	-0.0719820012	-0.0207190373	-0.0165651609	-0.0399382431	-0.098290384	0.0077275783	0.1725395381	0.0065976187	-0.1160790239	-0.0430290988	-0.011655058	0.1927707785	-0.0005890424	-0.0530590431	0.0484712683	-0.0465573767	0.109876244	0.0064476076	-0.0388200363	0.0315662488	-0.0106544504	-0.1218109055	-0.0064102267	0.078725695	-0.0357836241	-0.0383090374	-0.0401140907	0.1061012029	-0.0052488402	-0.1205118118	0.0088961651	0.165668826	-0.1194329983	0.0710150485	0.0705317831	0.0504247425	0.0851219062	0.054930245	0.0311746857	0.0452685227	0.0392213002	-0.1597001642	-0.1361258964	-0.0099382461	0.0191593425	-0.0585753805	-0.0204090607	-0.0113063436	-0.0175468252	-0.0288519636	0.0648361728	-0.1745685988	-0.1124797209	0.0239854078	0.0436132009	0.0102552114	-0.1640535213	-0.1066594524	0.0287741342	-0.0399450514	0.0679331208	-0.0937183755	0.0053149184	0.0199579671	-0.0630755609	-0.0409279409	-0.0764656079	-0.0529276551	0.1699754044	-0.0079791393	0.0680694042	0.09066847	-0.0622126219	-0.0392386074	-0.0103311866	-0.113328566	-0.0972102384	-0.1310833486	-0.0388609415	-0.0031675825	0.1279862647	-0.1009086116	-0.0240634277	0.0107219617	-0.0103690296	0.1441237249	0.0960653368	0.0803617615	0.0273196533	-0.0575612458	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0896903	0.0219392999999999	0.00804434991409	0.0004813328844899	-0.147486	-0.019	0.021752120196	0.000361	0.0732446999999999	-8.080000000010301e-05	6.5286400000166465e-09	0.0053647860780899	-0.00487712	0.0002091599999999	4.3747905599999966e-08	2.37862994944e-05	-0.00192308	-0.00055169	3.6982366864e-06	3.043618561000001e-07	-0.000514803	3.616299999999997e-05	1.3077625689999981e-09	2.65022128809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5979.487489320917	-2.165372517467404	4.6888381394031216	35754270.63494536	12320.552765626417	50.79766527358152	151796020.45058474	2580.4027972468293	5329.393875091769	-29.849049261303666	28402439.07586566	890.9657418037327	5555.548788323279	6716.158252650402	0.984604	38.352493	0.0612636999999999	0.0325078	-0.0032242794	-0.0510382396	-0.1545658859	0.0383510467	-0.0584971757	-0.0228898421	-0.0499103944	-0.0359366113	0.0644420037	-0.0678251112	-0.1212717798	0.0510561738	0.0509411499	-0.0214210859	-0.1126870789	0.075308783	-0.1879829297	-0.0582800908	0.0755431294	-0.0045116777	0.0202145054	-0.0317741066	-0.0581031595	0.1125012034	0.0138294113	0.2456949315	-0.0187153245	-0.2072084184	-0.145372702	0.026063786	-0.0189560073	0.0689204222	0.0621264479	0.0618239801	0.0764965696	0.082821148	-0.0482716023	0.054310897	0.1276266829	-0.0321076574	-0.0676566782	-0.0066752621	0.0381502707	0.0168206415	0.0130472439	0.0198536267	-0.1087240282	0.0664179469	-0.1182809247	-0.0932263025	0.0450257967	0.1115047629	0.0990446512	-0.0615810207	0.0081747779	-0.1216599918	0.029525452	0.0105172972	0.0663368741	0.080942935	-0.0912338564	-0.029839023	-0.2164071949	-0.0953837211	-0.0140328958	0.0453359426	-0.0608767971	0.0424737893	-0.0003017146	0.1123697298	-0.2149046276	0.0596365777	0.2036815435	0.1110560899	-0.0977244407	0.0770961575	-0.031216624	0.0298408486	0.0113125455	-0.0763135187	-0.0035259878	-0.0474601217	0.1302110153	0.0427947206	0.1373428575	0.0207887676	-0.0035085462	0.0299165903	0.0263944794	0.0570489553	0.0262681323	-0.1297364778	0.0269169211	0.0510077205	-0.0457347812	-0.1406159592	-0.0274182321	0.0155554512	0.0773160406	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.104838	0.0151477	0.010991006244	0.00022945281529	-0.12492	0.022566	0.0156050064	0.000509224356	0.0731345999999999	-0.0001101	1.2122010000000411e-08	0.0053486697171599	-0.0050347	-0.0001575799999999	2.483145639999974e-08	2.5348204089999995e-05	-0.00222643	-0.00030335	4.956990544900001e-06	9.202122250000013e-08	-0.000522671	-7.868000000000068e-06	6.190542400000105e-11	2.7318497424100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6006.393529179334	26.90603985841699	723.9349808627237	36076763.22736738	12300.83399490729	-19.71877071912604	151310516.97026685	388.82991867346254	5339.826744145152	10.432869053383	28513749.65748781	108.84475668503671	5562.4320688146	6744.005687507254	1.038371	40.446842	0.0668924	0.0324689	-0.0149242802	0.0242500633	-0.1555382771	0.038690795	-0.071284108	0.046201943	-0.097125471	-0.0715712256	0.0298618902	0.003844416	-0.1042092985	0.0192727851	0.0015333861	-0.0977659737	-0.0856208925	-0.0729566047	0.0880497197	-0.1187529579	0.0099565542	0.0437661409	0.0296469352	-0.0020198801	0.0045015456	-0.0553095159	0.0105495164	-0.0345897465	-0.1836628215	0.0611698596	0.1282036282	-0.0659320694	0.1731692291	-0.0703279916	0.0066637725	-0.1705810238	-0.0220441873	-0.0899667063	-0.0050768774	-0.0382431717	-0.0374084058	0.0749851697	0.1001991939	0.0955682334	0.0149402905	-0.1037400774	-0.0187962202	0.0322699768	0.0098432423	0.0930261421	0.0238208203	0.1322728241	0.2773322409	-0.2009183521	-0.0294722564	0.0559258722	0.1032671118	-0.1098787338	0.0223113746	0.0585754316	-0.0362623994	0.1056074192	0.0973597608	-0.1181622813	0.0722713451	-0.0317274798	-0.0065504099	-0.0602509475	0.0235418713	-0.0437504456	0.0721705961	-0.017232289	0.0278315491	0.134819963	-0.0269857462	-0.1527061275	0.1372313531	0.0511105815	0.1511628689	-0.0053888614	0.1025910206	0.0704211968	0.005494463	0.0845803973	-0.0746014795	0.071880371	-0.060298799	-0.0432141435	-0.001221441	0.1181468128	0.0704121218	-0.091620771	-0.0379013337	0.0501847846	-0.013157135	-0.1453106653	-0.2186987746	0.1101048612	0.2374916501	0.0217831258	-0.1093545871	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.115957	0.011119	0.013446025849	0.000123632161	-0.0977675	0.0271525	0.0095584840562499	0.00073725825625	0.082802	0.0096674000000001	9.3458622760002e-05	0.006856171204	-0.005228	-0.0001933	3.736489000000016e-08	2.7331984e-05	-0.00229784	-7.141000000000005e-05	5.280068665600001e-06	5.099388100000007e-09	-0.000637031	-0.0001143599999999	1.3078209599999997e-08	4.058084949610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6034.016975829674	27.62344665034016	763.0548048441888	36409360.86460069	12367.806072263373	66.97207735608208	152962627.04111475	4485.259145389043	5359.559762078169	19.73301793301744	28724880.8432874	389.3919967447877	5580.469552809141	7030.538542831921	1.135486	44.229687	0.07226995	0.0476207	0.0237149613	0.0867169929	-0.1231621452	0.0119063436	-0.0084647959	0.0750586705	-0.0665307383	-0.1118187944	0.0128687916	0.0145262196	-0.0480145251	0.0022276138	0.0477814387	-0.0386266253	-0.0420264158	-0.0805212708	-0.1088889819	-0.074094293	0.0083572897	0.0396122523	-0.0271951098	0.0788796997	0.0721697592	0.0633657959	0.0343801146	-0.0625325097	0.0196252404	-0.0851957812	0.139794646	0.1778232578	0.0818810503	-0.1211528632	-0.1059841182	0.0134449862	0.0490389351	0.0339699032	0.0850846131	0.1229678158	0.0454450802	0.0028924686	-0.0114724086	-0.016823177	-0.011026134	0.0269253318	-0.0961509915	-0.190408955	0.0937065905	0.0175795484	0.1254362121	0.0378314855	-0.0823788444	-0.126547427	0.0584479406	-0.086931924	0.1001557113	-0.0531784886	0.0117685975	0.0831076855	-0.0086252528	0.029023859	0.0986379782	-0.0785327912	-0.1126915688	-0.0113969535	-0.0185669317	0.0015641657	0.0964660303	-0.0685505291	-0.0892667214	-0.0581290318	-0.0088409306	-0.0287261902	0.1225502939	0.050101882	0.1361879611	-0.0783199006	0.13692888	-0.0572851969	-0.0726055925	0.0260841382	0.1257466119	-0.0732854865	0.0468416491	-0.0811533933	0.0046269627	-0.0021642251	0.0062246824	-0.1526305805	-0.0038671811	-0.0912136776	0.1054210213	0.1225077648	0.1174658152	-0.0210377889	0.0823068179	0.0728295167	0.0829210451	-0.0160030762	0.1218343611	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.117515	0.0015579999999999	0.013809775225	2.4273639999999688e-06	-0.102007	-0.0042395	0.010405428049	1.797336025000006e-05	0.0730108	-0.0097912	9.586759744e-05	0.00533057691664	-0.00611726	-0.00088926	7.907833476000004e-07	3.7420869907600006e-05	-0.00252957	-0.0002317299999999	6.3987243849e-06	5.3698792899999946e-08	-0.000649666	-1.263499999999999e-05	1.5964322499999974e-10	4.22065911556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6061.074483753499	27.057507923825145	732.1087350478604	36736623.89760775	12383.08946595574	15.2833936923671	153340904.721864	233.5821227558864	5372.716372693226	13.156610615056708	28866081.221405853	173.0964028762228	5592.369090637909	7332.224401236362	1.183759	46.110035	0.0840593	0.0434049	0.0440069887	0.137675143	-0.0813598621	0.0237462684	0.0209408824	0.1005035862	-0.0718558765	-0.1126226131	-0.0561449576	-0.0072936643	0.016441259	-0.0148965969	-0.0210835442	-0.1407228039	-0.0445025763	-0.0654428183	-0.0182483211	-0.0738958253	-0.0022312601	-0.0015960801	0.0907424732	-0.0317197073	0.0372894045	-0.0459244753	-0.1263447054	-0.0806825472	0.0551145544	0.0117722166	-0.0189733813	0.1061833303	0.0616291947	0.1236114644	-0.0052477446	-0.0635342518	-0.0464316455	-0.0872234415	0.07748795	0.0246987126	-0.0361501877	-0.1958973798	-0.1149670653	-0.0038348418	-0.0818793768	-0.0168930542	0.0245479568	-0.0332244734	-0.0537130652	-0.0225986353	-0.0104100648	0.046989792	0.0395671785	-0.0652333299	0.000886359	-0.0420824985	-0.1971426644	0.0111345414	0.0047259107	0.1179320392	-0.0935712989	0.0753395075	0.0447304718	-0.0813555221	-0.0229965553	-0.0061053325	0.0150671764	-0.058619452	-0.0690022023	-0.0309963132	-0.019515829	0.0636230538	0.0953319043	-0.0896121864	-0.0123133244	0.0783345824	0.0979682036	0.093935244	-0.0482663599	0.0086542575	0.0290805099	0.0732646831	-0.0140307452	-0.0135717996	-0.105205151	-0.1902762459	0.1152724329	-0.0810828063	0.0302622446	0.05137593	-0.0620671072	-0.0734438821	0.0446358599	-0.0061153262	-0.0097859857	0.03568926	-0.0417867042	0.0376680529	0.0994037992	-0.0419938758	0.0342812361	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.107814	-0.009701	0.0116238585959999	9.410940100000004e-05	-0.0685418	0.0334652	0.00469797834724	0.00111991961104	0.050384	-0.0226268	0.00051197207824	0.002538547456	-0.0062041	-8.683999999999949e-05	7.541185599999911e-09	3.849085681e-05	-0.00227688	0.00025269	5.184182534399999e-06	6.385223610000014e-08	-0.00062387	2.5796000000000025e-05	6.65433616000001e-10	3.892137769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6065.85610352006	4.781619766560652	22.863887591963547	36794610.268611565	12375.349194490032	-7.7402714657073375	153149267.68556508	59.91180236284321	5383.7226876612	11.006314967974504	28984469.97763794	121.1389691742596	5605.630731863071	7579.709089047791	1.202849	46.853634	0.0454167499999999	0.0271131	0.0834557422	0.1115123151	-0.0067508847	0.0197562515	0.0458794672	0.0710913353	-0.0016168087	0.0073297347	-0.0766009411	-0.0932425748	0.0752285699	-0.0374825482	0.1130330157	0.0128844975	-0.0397571231	-0.1156849383	0.163763626	-0.0148421388	0.0232138245	0.0114140851	0.1237782399	-0.0269601361	-0.1627854273	-0.1930632527	-0.1142598624	0.03872063	-0.1463838691	0.035389822	-0.0109217409	-0.0928111017	-0.0762268773	0.0484038938	-0.0706138047	-0.0729111213	-0.0413039859	0.0154237803	0.0281131096	-0.0065365569	-0.0174306669	-0.0968735607	-0.1128213101	0.060476912	0.140577837	0.053421234	-0.1995743545	0.0336051001	-0.0945554782	-0.1506292673	-0.0456976408	0.1141712399	-0.0558419622	0.2227135956	-0.0253707481	-0.0300209248	0.0383551796	0.073906777	-0.0257054141	0.0758836685	0.0634829029	0.0174326298	0.1254768913	-0.0372113826	0.124156095	-0.0260894427	-0.0289144252	-0.0787100745	-0.1028167428	0.1429192471	0.1633636018	0.1719842088	0.1081642116	0.1365207383	-0.0454971137	-0.0829985112	-0.0411381204	-0.0210729647	-0.0760167796	-0.0895079725	0.0849335192	0.0232448567	-0.0586753121	-0.0399056545	-0.0852264098	-0.0848249931	0.0415163738	-0.0218286989	0.0507274591	-0.0155165316	0.0943641691	0.1250115952	0.2455872167	0.020003247	-0.1140164449	0.0639795964	-0.0649789382	0.0669134736	-0.2394724446	-0.033170234	0.0236732883	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.106779	-0.0010349999999999	0.011401754841	1.0712249999999882e-06	-0.0699322	-0.0013904	0.00489051259684	1.93321216e-06	0.0302121	-0.0201719	0.00040690554961	0.0009127709864099	-0.00604354	0.0001605599999999	2.57795135999999e-08	3.65243757316e-05	-0.00204865	0.0002282299999999	4.1969668225e-06	5.208893289999993e-08	-0.000691469	-6.7599e-05	4.569624801e-09	4.78129377961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6038.329763132678	-27.526340387382334	757.6994151220358	36461426.32833394	12336.271811051898	-39.07738343813435	152183602.19615367	1527.0418963709767	5381.080433118282	-2.642254542918636	28956026.627688438	6.981509069574169	5609.845607306955	7493.349725385572	1.014796	39.528564	0.03070435	0.0157183	0.0816464152	0.0272190243	0.0111911868	0.0516337511	0.0470660683	-0.0097642782	-0.0149162806	0.0778351367	-0.048463804	-0.1223178601	0.0641303331	-0.0418919887	-0.0308256263	0.0791911641	-0.0154780533	0.0158515588	-0.0837939965	-0.1520137935	-0.1045231433	0.0255898797	0.0737264455	0.1613103895	-0.0316259341	0.101644335	-0.082914755	-0.22247837	0.0752437264	-0.0138254436	0.1068854357	0.1415598272	-0.0018306583	0.1490678431	0.0106706641	-0.1401418905	0.000305957	0.0611073705	0.029833757	0.0452787348	-0.0448368882	-0.0981533692	-0.2052863543	-0.0219225654	0.0144222951	-0.056146833	-0.034219805	-0.0216105597	-0.0247357399	-0.022242762	-0.0153984072	-0.0778562274	0.0746913515	0.1422263256	0.0874508444	-0.0194910432	0.0843998321	0.0704615153	-0.0494164114	-0.0663671785	0.0126891575	0.0029270876	0.0148407867	-0.1477238422	-0.1039014985	0.1133066251	-0.0229302203	-0.116482333	0.0800778614	0.1264208369	-0.1385439413	-0.0765571023	0.0777482031	-0.1532373482	0.088488785	0.0391944477	0.2224453614	0.0248036442	-0.10776526	-0.0395418643	0.1270274872	-0.0376212703	-0.011063997	-0.0834870098	-0.0705318038	-0.1993708997	0.0508426846	0.0455724246	0.0102675469	0.0848683858	0.0303826352	-0.0208197682	0.0380992554	0.0277120051	-0.0212945022	0.0110393429	-0.0438735207	-0.1027487541	-0.0746443931	0.0257670406	0.0769933813	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.10717	0.000391	0.0114854089	1.528810000000019e-07	-0.0763150999999999	-0.0063828999999999	0.0058239944880099	4.074141240999872e-05	0.030196	-1.609999999999806e-05	2.5920999999993747e-10	0.000911798416	-0.00582686	0.00021668	4.695022240000016e-08	3.39522974596e-05	-0.00220744	-0.00015879	4.8727913536000005e-06	2.5214264100000076e-08	-0.000588652	0.000102817	1.0571335489000012e-08	3.46511177104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5990.072796270884	-48.25696686179344	2328.7348507002307	35880972.10462449	12280.766606631316	-55.50520442058223	150817228.44655085	3080.8277177706213	5343.88869488439	-37.19173823389156	28557146.38331319	1383.225392858311	5569.657780280686	6949.244542687839	1.458398	56.80785	0.1103444999999999	0.0502197	0.0371886615	-0.0652295891	-0.040383491	0.0625506065	-0.0214475758	-0.0522412497	-0.0316890393	0.0641902888	0.0086696285	-0.0567098378	-0.062340945	-0.0358445385	0.0408977186	0.0462665929	-0.0710674502	-0.0096388771	0.0703997794	0.0352486788	0.1533732415	0.0045141364	0.0256344599	-0.0769470331	0.085432785	0.0202461738	0.0641071818	-0.1057380143	0.144671218	0.0406613098	0.0072932988	-0.0409044103	-0.0361076515	0.0075783405	0.2256267694	0.0026747137	0.0747814644	-0.0246814269	-0.0792540821	0.0352491554	-0.1090016335	0.0929721998	0.0571715122	0.2077697687	0.0128280642	-0.0601465935	0.0426568343	0.0113414266	0.0154414129	0.0659396983	-0.2191629323	-0.0895135349	-0.0651015883	0.1821163793	-0.0847595105	0.1807646651	-0.024377095	-0.0630882603	-0.0424716416	-0.0344755854	0.0659109855	0.0353134849	0.0742024639	0.0551506233	0.0729945161	-0.1575005297	-0.0326567785	-0.0432190502	-0.0688962982	-0.0899606897	-0.0378152887	-0.1201812099	0.0349736059	-0.1531279959	-0.0656814776	-0.017422724	-0.0271398164	-0.0096635926	-0.0206562973	0.1465918647	0.0214323989	-0.1090097619	0.0499142863	0.0805086458	0.0571198326	0.0887501968	-0.1129771542	-0.0306237163	0.1362799241	0.1739926204	0.084277562	0.0025153556	-0.076144643	-0.0939136491	0.0762048609	0.0990106708	-0.0478546158	-0.1595390315	-0.219560627	0.0692067612	-0.1616076412	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.128417	0.021247	0.016490925889	0.000451435009	-0.0809152	-0.0046001000000001	0.00654726959104	2.1160920010000983e-05	0.064001	0.033805	0.001142778025	0.004096128001	-0.00518033	0.0006465299999999	4.180010408999991e-07	2.6835818908900004e-05	-0.0025087	-0.0003012599999999	6.29357569e-06	9.075758759999989e-08	-0.00065471	-6.605800000000002e-05	4.363659364000003e-09	4.286451841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
