global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
5221.442498699912	24.674069311558924	608.8096963916139	27263461.76722958	12118.297904633711	42.208427127287	146853144.1054498	1781.5513205594968	4633.746898324412	5.641309123850078	21471610.317731105	31.824368630834137	4851.237157200788	6971.806912183723	1.289417	49.891102	0.045468095	0.0224409	-0.015465341	0.1226651262	-0.0047855932	-0.1095458432	0.0142108157	-0.0774903789	0.0624888809	-0.007432039	0.0356806346	0.0451918278	0.1255638526	0.0833027167	0.0875678113	-0.0994020813	-0.1646121111	0.0618583717	0.0714045713	-0.0602636724	-0.0016770446	0.1262510632	-0.1106186644	0.1204135465	0.0655911894	-0.0690909226	-0.1126399028	0.0858122576	-0.1093807376	-0.1752433452	-0.0695703294	-0.1471243501	0.0371891995	0.1042161688	-0.0374731261	0.0312676622	0.1541799503	-0.0025741131	0.0049357349	0.0697704338	0.1212123386	-0.0580724015	-0.0105758928	-0.023163564	0.0178178074	0.1125728278	0.0026813159	-0.0495574785	0.0729667507	-0.1263343403	-0.1200929131	0.0884622553	0.1314061933	0.0193019827	-0.1046009295	0.1342264339	-0.1502241888	0.017661237	-0.0224999124	0.0521032599	0.179964322	0.106775	-0.0659609972	0.1330420759	0.1162472227	-0.1038379801	-0.0519800495	-0.0747929851	0.1400433869	-0.0914754476	-0.0633771678	0.0344072564	-0.1163219426	-0.1113982385	-0.0942122343	0.106531018	0.009742707	-0.0923000435	-0.1445635094	-0.118860944	0.030202	0.0130137	0.000912160804	0.0001693563876899	-0.00212187	1.8400000000000014e-05	4.502332296900001e-06	3.385600000000005e-10	0.00212655	-0.0019714999999999	3.886812249999999e-06	4.5222149025e-06	-0.000173452	-4.2224e-05	1.7828661759999992e-09	3.0085596304e-08	-0.000217259	0.000203519	4.7201473081e-08	4.1419983361000003e-08	-0.00033617	-0.0003635469	1.3216634849961e-07	1.130102689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5216.399845669927	-5.042653029984649	25.42834958081336	27210827.34990524	12147.681564739043	29.383660105331728	147566167.3983008	863.3994811856634	4635.757869191279	2.0109708668669555	21490251.021768864	4.044003827387634	4850.073660591551	6757.311014332378	1.352625	52.336784	0.07622838	0.0421866	-0.0120384544	0.0849154492	-0.0170387743	-0.1025810454	0.0013958795	0.013906588	0.0549482758	0.0118923331	-0.0036126447	0.0820345164	0.0206571765	0.1341860424	-0.2306689312	0.1770510168	0.168900949	0.0019490025	0.1866105079	0.0595037305	-0.1770662002	0.0117431383	0.1643722159	-0.0656781527	-0.1180293427	0.0332572095	-0.0627201677	0.186660779	-0.0572691458	-0.053004253	0.0054776898	0.0162893034	-0.1914212889	-0.0368541758	-0.2885751153	-0.0035558303	0.0233833424	-0.0687094606	-0.0327620671	-0.0810459818	-0.0653568082	-0.0031166645	0.0065395757	0.0030231835	0.0492125354	0.1033029014	-0.1266855435	-0.0530062832	-0.2029303023	0.2171496963	0.1178725986	-0.2269085888	0.0663796123	0.1508602755	-0.0476132455	-0.1673310843	0.0960207455	0.0087266715	0.0590062092	0.0432433461	0.1351089693	0.1966830945	-0.0212395514	0.0315775447	0.0229037361	0.1674971841	-0.1178644475	0.1776303255	0.1284892395	-0.1252103863	0.0465946566	0.0452998319	0.066662373	-0.0045599396	0.1401039658	0.1031421246	0.0	-0.1031421246	-0.1458649915	-0.1031421246	0.0338899	0.0036879	0.00114852532201	1.3600606410000006e-05	-0.0128238	-0.01070193	0.0001644498464399	0.0001145313057249	0.0142624	0.01213585	0.0001472788552225	0.00020341605376	-0.000576008	-0.000402556	1.6205133313600002e-07	3.3178521606400005e-07	-0.000760694	-0.000543435	5.78655361636e-07	2.95321599225e-07	-0.000384233	-4.806299999999999e-05	2.310051968999999e-09	1.47634998289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5270.883140062851	54.48329439292411	2968.429367906036	27782209.076198824	12188.14510010092	40.4635353618778	148550880.9811141	1637.2976939819357	4623.75179527292	-12.006073918358195	21379080.664289556	144.14581093308095	4836.873306623442	7288.773208877573	1.768582	68.431335	0.07705054	0.0314771	0.0326632259	0.207554585	-0.004063135	-0.0977142423	-0.1649285823	-0.0332642556	-0.0739976635	-0.0896303236	0.0887713346	0.0325683057	-0.0005000934	0.0598086588	0.009284526	0.1228169822	-0.1047566411	-0.0047682156	-0.0136090538	-0.0276158838	-0.015003628	-0.1139073073	0.0837580556	-0.0394196225	-0.0003008865	0.0381245956	-0.11123957	0.0240898558	0.2498716065	0.0955738209	-0.0836469751	0.2034697645	-0.0651297186	0.1281207651	0.1822083802	-0.1037221534	-0.0904008919	-0.2547907383	-0.120487702	0.0189751641	-0.1043046691	-0.1330011898	-0.0726449132	-0.1262445321	0.0086982707	0.0996946296	-0.0843221926	0.1431013935	0.0244915195	-0.0092395029	0.0322181256	0.0237914856	0.0188037077	-0.0070721015	0.0465985588	-0.124627941	0.0435626129	0.0451317577	-0.0727599741	0.1516745962	-0.2194054138	0.0180830403	-0.0543034098	-0.1653929922	-0.0420716701	0.0967548574	0.047812219	-0.1750188148	-0.18207576	-0.078624069	0.2936229215	0.0226364663	0.0038134941	0.073328644	-0.1078064246	0.0996380346	-0.009742707	-0.1129482081	-0.1445635094	-0.084549818	0.0233805	-0.0105094	0.00054664778025	0.00011044748836	0.0007339999999999	0.0135577999999999	5.387559999998532e-07	0.0001838139408399	0.0084992699999999	-0.00576313	3.321366739690114e-05	7.223759053289832e-05	-0.000963264	-0.000387256	1.49967209536e-07	9.27877533696e-07	-0.000521569	0.0002391249999999	2.720342217610001e-07	5.718076562499999e-08	-6.62098e-05	0.0003180232	1.0113875573823998e-07	4.38373761604e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5277.115004698897	6.2318646360454295	38.83613684199364	27847942.77281824	12252.347863769532	64.20276366861071	150120028.1748178	4121.99486268748	4648.535584011469	24.783788738548537	21608883.07582085	614.2361842370053	4864.041661559521	6916.509927681215	2.694836	104.27066	0.482187905	0.329858	0.0747256819	-0.163035762	-0.0952498164	0.0388547239	-0.1516395773	0.1395112105	0.0663262561	0.0248902553	-0.128905473	0.05828655	-0.1860998247	0.069589357	-0.0298732527	0.1323022933	0.2053735815	-0.0801213175	-0.0724874198	-0.1358244215	0.0079161891	0.0741922498	0.0091430659	0.0890535638	0.02952731	-0.1849732701	0.1461235789	0.123909928	-0.0071718068	0.1141806803	-0.0601371858	0.1444147707	0.0387206186	-0.2284225265	0.1477985585	-0.1919134652	0.0923154402	-0.0395136137	-0.0647470801	-0.0112457037	-0.0301921656	-0.1057534798	0.0018639147	0.1161518114	0.0816841143	-0.1089944014	-0.1126234177	-0.0071530011	0.0462357163	0.2449016174	0.1331873272	0.0315448001	-0.0114064276	-0.0292988917	-0.0814445781	-0.0442181774	-0.0814632644	0.1428539769	-0.1620829127	-0.1683057449	-0.1095605807	0.1030209126	0.1592487723	-0.0304575122	0.0404722338	0.1083634738	0.2237136243	0.0625811439	-0.2271207804	-0.1443782714	-0.0588445958	-0.0322680995	-0.0604192966	-0.0740378156	0.1046799803	0.0960226616	-0.0194419006	-0.121619798	-0.140682288	-0.0636019964	0.0132042	-0.0101763	0.00017435089764	0.0001035570816899	-0.047884	-0.0486179999999999	0.002292877456	0.0023637099239999	-0.0781831	-0.0866823699999999	0.0075138332688168	0.00611259712561	0.00471973	0.005682994	3.2296420804036e-05	2.22758512729e-05	0.000436075	0.000957644	1.90161405625e-07	9.170820307360002e-07	2.73769e-05	9.35867e-05	8.75847041689e-09	7.494946536099998e-10	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5262.196199885489	-14.918804813408316	222.5707370605751	27690708.84608928	12212.128586745644	-40.21927702388712	149136084.61921018	1617.590244324174	4630.917334838426	-17.618249173043296	21445395.362107027	310.40270392344075	4849.6574959047375	6156.071071373439	2.722343	105.334976	0.772323695	0.347925	-0.1130660898	-0.3560750612	0.0019793182	0.4865034919	0.190329885	0.0365579561	-0.4250576877	-0.0649853562	-0.0754879069	-0.3435048496	-0.2657676858	0.0369560471	-0.2601706637	0.0424133234	-0.2620274516	-0.060930427	0.0976676132	0.0454132931	-0.1712331582	-0.0833478261	-0.1563847168	-0.0811399822	0.0403883851	-0.0968787703	-0.0118882991	-0.0489297069	-0.0316484115	0.0593155955	-0.0199156773	0.1354563612	-0.0459603314	0.0026714138	-0.0413717056	-0.0174697161	0.0589360156	0.1487367367	0.1397534994	0.0012162777	-0.1093661594	0.0170170179	-0.0548920518	0.0625919158	-0.2439069705	-0.2882700362	-0.2452500704	0.1964036537	-0.2951638822	-0.1338150619	0.0084024681	0.0093477308	0.0861030718	0.1651395819	0.0542442252	0.1364423682	0.0332611762	0.0265326692	-0.1299994579	-0.0081509276	0.031857448	-0.0482532239	-0.0082936317	-0.1436920833	-0.0198502944	0.059648378	-0.060622639	-0.0137971883	0.0004818248	-0.0230796957	-0.1489477702	-0.0341438403	0.0057365759	0.1007321613	0.1256291384	0.0923000435	-0.029054262	-0.1290697937	-0.1342905879	-0.0408822555	-0.124018	-0.1372222	0.015380464324	0.01882993217284	-0.117518	-0.069634	0.0138104803239999	0.004848893956	0.0818612999999999	0.1600443999999999	0.0256142099713599	0.0067012724376899	0.00966	0.00494027	2.44062676729e-05	9.33156e-05	0.00322054	0.002784465	1.03718778916e-05	7.753245336224999e-06	-0.00035635	-0.0003837269	1.4724633378361004e-07	1.269853225e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5243.792754531904	-18.40344535358417	338.68680088235897	27497362.452481296	12289.850328806504	77.72174206085947	151040421.10446534	6040.669188974772	4635.7368186150015	4.819483776575908	21490055.851462737	23.22742387267837	4854.162110950101	6069.799812958378	1.950226	75.459641	0.6257818500000001	0.433486	-0.1611074246	-0.2212028028	0.1190745617	0.4455284218	0.001885012	-0.3527449014	0.0358208321	0.0914391949	-0.0212333363	-0.5293159332	0.1354542526	-0.145566117	-0.0490636995	-0.1109266996	0.1157860273	-0.0996344834	-0.0363066038	0.1341991838	0.1466584971	0.0917693397	-0.0138560955	0.1331740025	0.0513086388	-0.0531617671	0.0084363149	0.0197069431	-0.1728815411	-0.023919501	0.0539689644	0.0662444783	0.0718839569	0.1793659894	0.0640295634	0.1303298304	0.1341949624	-0.1677256212	-0.0413541415	-0.127624794	-0.0132315485	0.069696521	0.1181368092	0.048959568	-0.5398826617	-0.0887169008	0.177478941	-0.0251428193	-0.0425432573	-0.021355468	0.016854495	-0.065984334	-0.1546059368	-0.1685510921	-0.0659384983	0.0742494114	-0.1707338764	0.0003915943	-0.0084973668	-0.0487851257	0.0919985791	0.0259533408	0.1136783103	-0.068423002	-0.0168250805	-0.0549815382	0.1863192296	-0.1925851008	0.2205387307	-0.0405399796	0.1087877491	0.0352757578	0.1384204517	-0.0250858002	-0.0501763554	0.088474338	-0.03853686	-0.1352233646	-0.125502469	-0.0170235557	-0.174538	-0.0505199999999999	0.030463513444	0.0025522703999999	-0.101755	0.015763	0.010354080025	0.000248472169	0.487088	0.4052267000000001	0.16420867839289	0.237254719744	0.0082121999999999	-0.0014478	2.096124840000289e-06	6.744022883999836e-05	0.00428724	0.0010667	1.83804268176e-05	1.1378488900000009e-06	0.000214593	0.000570943	3.25975909249e-07	4.6050155649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5181.6248570486005	-62.16789748330393	3864.847477494588	26849236.15918393	12087.804982818769	-202.04534598773532	146115029.30265826	40822.32183530369	4613.793643302595	-21.94317531240631	21287091.78297944	481.5029427909978	4834.332417865652	6499.103145798813	2.694563	104.260086	0.9152787	0.524177	0.0568355687	-0.2241003418	-0.0980459171	0.0729911355	0.2750051643	0.1931002362	-0.0890563244	-0.1535967323	-0.0140541108	-0.0777054211	-0.1437702086	-0.2238352413	0.1412094795	0.018176707	-0.1330898973	-0.0649629695	0.0169331288	-0.0745359245	0.081769157	0.0886349488	0.0060643288	-0.021334172	-0.1376507994	-0.0322546627	-0.0788393182	-0.0162957978	0.0776139839	0.1477219991	0.0190641322	-0.0718434614	-0.1288933909	-0.0732602208	0.000921321	-0.0243610731	-0.1350263861	0.1301940433	0.092175872	-0.0566849118	0.1053824693	0.0155632308	-0.1459348142	-0.0248790876	0.0014971916	-0.2189753281	0.1110361002	0.160116599	0.089127179	-0.1398071647	0.0571294905	0.0357980997	0.0721303967	-0.0823450244	-0.0900812306	-0.0175411782	0.0673519879	0.1222109701	0.0777352325	0.0781364059	-0.0699904291	-0.0529503063	0.0464925823	0.024769216	-0.0626533418	0.0856593546	-0.180658479	0.0416366183	-0.0939688381	0.1333316086	-0.1172239796	-0.0651492727	0.1420856053	-0.0194437443	-0.1224392976	0.084549818	-0.0478473431	-0.1400187021	-0.1144747557	0.0073094117	-0.026301	0.148237	0.000691742601	0.021974208169	-0.0880687	0.0136862999999999	0.00775609591969	0.0001873148076899	-0.0218278	-0.5089158	0.25899529148964	0.00047645285284	0.00485833	-0.0033538699999999	1.1248443976899332e-05	2.36033703889e-05	0.00331912	-0.00096812	1.10165575744e-05	9.372563344000004e-07	-0.000352209	-0.0005668019999999	3.21264507204e-07	1.24051179681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5192.484380282094	10.859523233493746	117.92924485879048	26961894.03947352	12029.009656904089	-58.79532591467978	144697073.32589182	3456.890349413416	4616.909817427577	3.116174124981626	21315856.26225914	9.710541177205002	4833.484233240927	6192.044910698478	1.395812	54.007824	0.10193508	0.0554086	0.0194292666	-0.1697539309	-0.0873020041	-0.0043870203	0.2043279384	0.0907729691	-0.0614146677	-0.141349137	0.00668223	-0.0618245815	-0.1191227473	0.0005149782	-0.0315055307	-0.0966868925	0.0066142767	0.2816173896	-0.0254542841	-0.0078131485	0.0335208263	0.0871804452	-0.1285419976	0.033199473	0.0358256327	0.2051368849	-0.2214480609	-0.0901232818	0.1512031092	0.1010508247	-0.1606299461	-0.0984966277	-0.0495040453	-0.0249507005	-0.0625474875	-0.0092780683	-0.016525987	0.0189817622	-0.0469328849	0.0150627168	0.2272937512	0.1437101616	-0.1356062232	-0.0341257587	-0.0126657697	-0.1430886063	-0.0760410909	0.0165306179	0.0187886029	0.050115213	-0.2834297002	-0.0276646305	-0.0102107918	0.0017976143	-0.042107975	0.0990454654	-0.0376487281	-0.067136001	0.1217470248	0.309514923	-0.1766338739	-0.0802414747	0.0129066875	0.0315003849	0.1426703379	-0.0047389927	-0.1046849632	0.0486850491	-0.0156835135	0.0053404638	-0.0330904716	0.0380205971	0.0270919764	-0.0842062677	-0.2089897207	0.0805308666	-0.0569441283	-0.1434076399	-0.1014042376	0.0314387426	-0.0397293	-0.0134283	0.00157841727849	0.00018031924089	-0.0914538	-0.0033851	0.00836379753444	1.1458902010000014e-05	-0.00580987	0.01601793	0.0002565740814848	3.37545894169e-05	0.0046232	-0.00023513	5.5286116900000035e-08	2.137397824e-05	0.0023564	-0.00096272	5.552620959999999e-06	9.268297984000004e-07	-0.000167984	0.0001842249999999	3.3938850624999985e-08	2.8218624256000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5216.360733526864	23.876353244770144	570.0802442690458	27210419.302280925	12121.032520477784	92.02286357369483	146919429.36248	8468.207420302855	4627.381263281957	10.471445854380365	21412657.355772924	109.65117828121969	4845.948512675266	6852.620030167121	1.764777	68.284088	0.190999075	0.11709	0.1185522371	-0.1317640028	-0.0936431889	0.0379098711	0.1436712347	0.2018862442	-0.028909103	-0.0244136323	-0.0754781843	0.1169401925	-0.053046553	-0.0911327113	0.1196448483	0.1996448043	0.0283104871	0.0110845821	0.1001014284	-0.0191819199	0.1059186695	0.2943017529	-0.0780843786	-0.0575217776	0.1578192224	-0.1626808971	-0.0880520998	0.0662790715	-0.1104681555	0.0830949642	0.1761315293	0.0193020296	-0.1459192022	0.1346850511	-0.1102520708	-0.0509036984	-0.0427285453	0.0462539078	0.0637095661	0.0248989604	-0.0196351251	-0.1211363255	-0.0422837573	0.0589049453	0.1559368918	-0.0484882789	0.0473137591	0.1420656263	0.1240057117	0.0832879414	0.0858545816	-0.0807764567	0.0884960317	-0.1069250566	-0.2505942109	0.1638167397	-0.0282460505	-0.0605402526	-0.124940061	0.0173867927	0.1549787061	0.005614565	0.1024750701	0.0108843018	-0.161516777	0.1415072002	-0.2116815962	-0.0481338123	0.1006488086	-0.0981169321	0.0091264048	-0.0452431877	-0.0366886417	-0.0334303795	0.0925253475	0.0764219725	-0.0657865872	-0.1453561384	-0.0865241584	0.0546922061	-0.0588177	-0.0190884	0.00345952183329	0.0003643670145599	-0.106752	-0.0152981999999999	0.011395989504	0.0002340349232399	-0.0372497	-0.0314398299999999	0.0009884629104288	0.0013875401500899	0.00246049	-0.00216271	4.6773145441e-06	6.0540110401e-06	0.00209594	-0.0002604599999999	4.3929644836e-06	6.783941159999985e-08	-8.77011e-05	8.028290000000001e-05	6.4453440324100014e-09	7.69148294121e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5217.412118352839	1.05138482597431	1.10541005228903	27221389.212735057	12079.218596073906	-41.813924403877536	145907521.89173767	1748.4042740531854	4611.0476657329045	-16.333597549052683	21261760.57566087	266.7864088944198	4828.011085989049	7385.327036571694	1.622103	62.763668	0.105609395	0.0536363	0.1983618618	-0.0190710808	-0.1404857872	-0.0327165484	0.0879845332	0.1612652436	0.0490622714	-0.1716103733	-0.0182851536	0.1176344815	-0.0102221794	-0.0764255215	0.1683800064	-0.100207454	-0.1077187278	-0.0693118934	0.002181425	0.0606922232	-0.1641171332	0.0442535339	0.1411561161	-0.1468547321	0.0839886084	-0.0310802265	-0.0800203657	0.0880540651	-0.1541647114	-0.1664275587	-0.2328681678	-0.1293210644	0.1444685746	0.0396766715	0.1272401784	0.0561916952	0.078500815	0.1513825364	0.0332053601	-0.1228748456	-0.1664567158	-0.0318451279	-0.1737517085	-0.0278503727	0.1246234948	-0.0278717129	0.0663426922	-0.0042354039	0.0949570582	-0.2192791994	0.0334993128	0.0142599466	-0.0430780126	0.1388770842	-0.0967794624	-0.1044074606	0.0875656302	-0.0991282064	-0.1270308825	0.0455525839	0.1874452599	0.1186126473	-0.0206012743	0.0553360261	0.2508419046	-0.1978386478	0.0797043062	-0.132812552	-0.0180923011	0.0882630999	-0.1545554108	0.0516875985	0.075814559	0.0758465795	0.1455189121	0.0722277248	-0.0743352272	-0.145844626	-0.0701000536	0.0764219725	-0.0397699	0.0190478	0.0015816449460099	0.00036281868484	-0.109159	-0.002407	0.011915687281	5.79364900000003e-06	-0.0693048	-0.0320551	0.00102752943601	0.00480315530304	0.00161943	-0.00084106	7.073819236000001e-07	2.6225535249e-06	0.00194107	-0.00015487	3.7677527449e-06	2.3984716900000033e-08	-0.000133761	-4.605990000000001e-05	2.1215143880100007e-09	1.7892005121000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5216.953241782786	-0.4588765700527801	0.210567706543404	27216601.12694792	12044.355378306996	-34.863217766909656	145066496.47895268	1215.4439530629652	4617.5605663120095	6.512900579105008	21321865.583559684	42.41787395330634	4833.522908695702	7602.497086051131	1.287512	49.817383	0.10813465	0.0547641	0.2145752472	0.0956180938	-0.1373683631	-0.096201018	0.1096144686	0.1210203846	0.0119142483	-0.1509538861	0.0071819657	0.1745454569	-0.2107511507	-0.0490450546	0.0121436717	0.0952219666	0.0523856294	-0.0974030799	-0.0457304979	0.1101320547	0.1294160399	-0.1134774409	0.1576195988	0.0263803218	-0.0098848474	-0.0164357598	0.0162764382	-0.0227774735	-0.0091718686	-0.0519322378	-0.0886529984	-0.0842287312	-0.0204598448	0.0805454909	0.1291903952	0.205307766	-0.0063438451	-0.1386741642	-0.0422795196	0.0525510553	-0.0294557979	0.0838473061	-0.1552613714	-0.0512489591	0.1946287678	-0.095852376	-0.0563219085	0.084690716	0.0137999231	0.0297943012	0.1372357335	-0.0423526266	-0.1374871612	-0.1602573787	0.1046309026	-0.1660374392	-0.0067394069	-0.0048530813	-0.0253051863	-0.0317584675	-0.005429615	0.0007443009	-0.0424337769	0.0459114749	0.1508209499	0.0081658118	0.0670089023	-0.1080966142	0.1246805626	0.1845919724	0.1249662531	0.0025095773	-0.0967625539	-0.0136918122	0.0602490857	0.0679528079	-0.0825518681	-0.1448681963	-0.0524250117	0.0960226616	-0.0211957	0.0185741999999999	0.00044925769849	0.0003450009056399	-0.0879155999999999	0.0212434000000001	0.0077291527233599	0.00045128204356	-0.0682297	0.0010750999999999	1.1558400099999904e-06	0.00465529196209	0.00111888	-0.00050055	2.505503025e-07	1.2518924544e-06	0.0012018	-0.00073927	1.44432324e-06	5.465201329e-07	-0.00023878	-0.0001050189999999	1.1028990360999997e-08	5.70158884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5250.961465042289	34.00822325950321	1156.5592492682151	27572596.307359066	12162.579525707875	118.2241474008788	147928340.7191684	13976.949028664716	4636.004870737994	18.444304425984228	21492541.161506403	340.1923657583814	4851.270202529326	7850.865544745263	1.216152	47.056293	0.118558215	0.0682518	0.2819359425	0.1567307502	-0.1668778113	-0.1100141643	-0.0749461191	0.2101206295	0.0111817165	-0.06557821	-0.1186088709	0.2332760103	-0.0229681902	0.0253884372	-0.0229008885	-0.0813507725	0.0279140094	0.018721563	-0.1143941721	-0.0792393813	-0.166939762	0.0290021366	-0.1308398514	0.1510713053	0.0732687624	-0.206910297	-0.0053492166	0.0586627164	0.1808462634	0.0284132501	0.0034935015	-0.0011926174	0.3305906979	-0.0874074412	-0.0919057825	0.0908280417	-0.0691502568	-0.0433716662	0.1314795217	-0.0500555818	-0.0559976558	0.0538245815	-0.0929358884	0.078992103	0.2518184376	0.0136361803	-0.0219688036	-0.0734223888	0.0020230178	0.0263474754	-0.0785278743	0.0831833732	-0.0463106324	0.1420842132	-0.0586841454	0.0856567786	-0.1515583037	0.2129542068	-0.1815090314	-0.030951141	-0.1713508954	0.0613692884	-0.0196582572	-0.0727670363	-0.063452441	-0.2952820754	0.0475920017	0.13631073	0.0602709508	0.0546108525	0.0674467072	-0.1263144201	0.0995334855	0.0819629123	-0.0234643139	0.0636019964	-0.0903998123	-0.1424366568	-0.0338144442	0.1129482081	-0.00267858	0.01851712	7.1747908164e-06	0.0003428837330944	-0.0710042	0.0169113999999998	0.00504159641764	0.0002859954499599	-0.0690912	-0.0008615	7.42182250000002e-07	0.00477359391744	-4.55459e-05	-0.0011644259	1.35588767659081e-06	2.07442900681e-09	0.0007964279999999	-0.0004053720000001	6.342975591838407e-07	1.6432645838408114e-07	-0.000163214	7.556599999999997e-05	5.710220355999996e-09	2.6638809796000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
