global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4424.672556604732	-5.439923112608994	29.59276347109753	19577727.233171053	11045.55397330939	12.281543761491776	150.83631716543755	122004262.57729086	4292.546619021892	5.15992585897402	26.62483487010878	18425956.47647628	4543.060915661163	6000.704189495191	0.9203690000000002	39.067612	0.0420149999999999	0.0198491	-0.0675160302	0.0518339348	-0.118267275	-0.0809435732	-0.0159712097	0.0176423755	0.078438191	0.05225247	0.0136328826	0.15010952	-0.0115870425	-0.0493269559	0.0966819834	-0.0062475756	-0.0532705827	0.0741003758	-0.0540689046	-0.0293246579	-0.0323247462	-0.0750404153	-0.008612069	0.0921793194	0.049761847	-0.119076943	0.0394453036	-0.0687959532	-0.1812602379	0.0489348732	-0.0504849222	-0.1869478665	-0.0309922056	0.0123906268	0.0671540173	-0.0888789251	0.0955727955	0.023111539	-0.0067042652	-0.0960919748	0.2005912493	-0.0369426248	-0.1219630318	-0.0431620709	-0.0336833265	0.0688549265	-0.0337145815	0.0499186611	-0.0435264702	0.2305462137	0.1854982322	0.2316142334	-0.0556273534	0.1341545089	-0.0185102436	-0.034433599	0.0831057928	0.0403816231	-0.005695387	-0.0008471459	0.1031240722	-0.0499039748	-0.0190710473	0.0437291699	-0.0565476954	0.0841445668	-0.0127756535	-0.027607889	-0.0535393757	0.0577349033	0.0518102304	-0.0264807358	-0.0890002337	-0.0939318824	-0.0473126162	0.0424803467	0.1429031147	-0.1046610116	-0.2266470289	0.0421656285	0.0474227289	-0.024881287	-0.0175284864	0.0562294641	0.11244669	0.0824860797	0.1410901753	0.0900633743	0.0027219404	-0.1555552738	-0.0857751089	0.0405536997	-0.0035885371	0.0006881224	-0.0747995691	-0.072289923	-0.2698090143	-0.1906570502	0.0977777174	-0.0777837163	-0.1651703823	0.0361974949	-0.0002774663	0.075191164	-0.0496580244	0.0231082094	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0165107	0.0033357	1.1126894490000004e-05	0.00027260321449	-0.0363426	0.0132817999999999	0.0001764062112399	0.00132078457476	-0.0149861	0.0098077	0.00022458319321	9.619097929000002e-05	-0.00178401	-5.214999999999994e-05	2.719622499999993e-09	3.1826916801e-06	-0.0007870849999999	-0.0001904859999999	3.628491619596192e-08	6.195027972248426e-07	-0.00103522	6.915999999999997e-05	1.0716804484e-06	4.783105599999995e-09	0.0	0.0	0.0	0.0
4423.815616788007	-0.8569398167246618	0.734345849488097	19570144.611337453	11010.929293636998	-34.62467967239172	1198.8684424157366	121240563.90947336	4287.06869104445	-5.47792797744205	30.00769492604235	18378957.961733576	4538.250563709428	5952.075925724456	1.000715	42.478123	0.0423751	0.0224708	-0.0496110681	-0.0626968874	-0.0123564269	-0.0544725568	-0.0021168294	-0.0005563882	0.0791006853	-0.0679527936	0.0579375762	0.0363274448	-0.0350026929	0.0854035215	0.0439710948	-0.0059823182	0.102927405	-0.0195714088	-0.0236394802	-0.0509962255	-0.1213445459	-0.0147716752	0.1240323308	-0.1170001299	0.0137405066	0.0611484205	-0.1821268721	0.1354527607	-0.0391860042	-0.0006541239	0.1361004878	-0.0051646803	0.0074860325	0.169388851	-0.0399336107	0.1590899827	0.1733781762	-0.0353787153	0.0349332522	-0.1491409917	0.0776975022	-0.0369387322	0.0097014016	0.0780363799	-0.1523425001	-0.0152309465	-0.0263982476	0.0009942824	0.0845821987	0.0210766516	0.0247267599	0.0349830905	-0.168007166	-0.0017132468	0.0383207564	-0.1238967044	-0.0020948148	0.0607598807	0.0159554224	-0.0566870766	-0.0862114191	-0.0429224231	-0.0117731396	0.0184576745	0.0151819083	-0.0801740892	-0.1185784172	-0.0454957874	-0.0755988568	-0.0331042749	-0.1707833791	0.1213514645	0.0434760395	0.0982941188	-0.0351089546	0.0345146884	-0.0876875085	0.0116231043	-0.0141006864	-0.0837332428	0.0049659526	0.0169768185	0.2311427283	0.2578215442	0.0155975944	0.1279715794	0.0017969863	0.0492832443	0.1182663836	-0.0201405153	-0.0740768707	0.0237789335	0.0426825254	0.0277544672	-0.1163870748	0.0268131974	-0.009874169	-0.0418518909	0.0435711809	-0.104884491	0.0575057743	0.1758848	0.0217424527	-0.0978134332	0.0325658651	0.0547285405	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0177573	-0.0012466	1.5540115600000011e-06	0.00031532170329	-0.026634	0.0097086	9.425691396000002e-05	0.000709369956	-0.0148387	0.0001474	0.00022018701769	2.1726760000000195e-08	-0.00211289	-0.00032888	1.081620544000001e-07	4.4643041521e-06	-0.000640085	0.0001469999999999	2.160899999997061e-08	4.0970880722500006e-07	-0.00118479	-0.0001495699999999	1.4037273441e-06	2.2371184899999974e-08	0.0	0.0	0.0	0.0
4434.541409035345	10.725792247338177	115.04261933305972	19665157.508449186	10996.282537104333	-14.646756532665677	214.5274769271847	120918229.6358257	4297.594393417835	10.525702373384776	110.79041045307788	18469317.57033641	4549.173893096973	5972.958083682881	0.978589	41.538933	0.02643239	0.018134	-0.0447945362	-0.0962963334	0.0313713344	-0.0571448247	0.0436237177	-0.0380001178	0.0047304569	-0.1323237474	0.0429437921	0.0317113876	0.0246607373	0.0264226576	0.0850336925	-0.0818034036	-0.1054052307	0.0076023084	-0.2496942518	-0.1874113858	0.033002642	0.0217866401	0.0063410741	-0.0481261031	-0.1671015188	0.091057713	0.1162992054	0.0049394438	0.0989402706	-0.1284263853	0.0406942877	0.0037881984	0.0481520582	-0.1139455629	0.0042893448	0.0345339255	-0.0380264857	0.0263595559	-0.0406193613	-0.0747030967	0.1261859354	0.0356536566	0.0729544596	-0.0491857618	-0.0318609955	0.0537363869	-0.034627608	0.0211758789	-0.2121495988	0.1656644156	-0.0390498251	-0.0287779889	-0.0802518539	0.209128701	-0.1158494402	-0.0523608515	-0.1069272993	-0.0912539717	0.0713281607	-0.0158371543	0.0347460114	-0.0500983527	-0.0629166586	0.0555300418	0.0421169801	0.2500929097	0.074614976	-0.1346257554	-0.0196783141	0.031217385	-0.0979116906	-0.2084820311	0.1060171795	0.1494606081	0.0360874413	-0.0064742501	-0.0774256638	0.0398917431	0.0347903445	-0.0057415043	-0.0076369964	-0.0773322968	0.0779711706	-0.0953824232	0.0562196079	0.0374573831	0.0607694294	0.0827993521	-0.0220863735	0.0185325295	-0.1193771189	-0.0392254107	-0.0507898316	-0.002469442	0.1916856659	0.0943461832	-0.2158031636	-0.0990418075	0.0566268748	-0.0791008831	0.0237171016	-0.0595221125	-0.1268110171	-0.0389008655	-0.0393876772	0.1021030799	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0184992	-0.0007419	5.504156100000002e-07	0.00034222040064	-0.0245452	0.0020888	4.363085440000007e-06	0.00060246684304	0.00223619	0.01707489	5.000545716099999e-06	0.000291551868512	-0.00220678	-9.389000000000012e-05	8.815332100000023e-09	4.869877968400001e-06	-0.000623069	1.7016000000000015e-05	2.8954425600000046e-10	3.88214978761e-07	-0.00116516	1.963000000000008e-05	1.3575978255999998e-06	3.853369000000032e-10	0.0	0.0	0.0	0.0
4417.979147920161	-16.5622611151839	274.3084932475327	19518539.75145736	11021.51037908417	25.22784197983674	636.4440109596129	121473691.03626008	4292.401157615781	-5.193235802054005	26.969698095735502	18424707.697901297	4547.319879838885	5960.081857180568	0.994545	42.216194	0.06343237	0.0352647	-0.042103231	-0.0864943988	-0.0893545827	-0.0545672225	0.0251372113	0.0407325589	0.1155565607	-0.0148320168	0.0672854627	-0.0553989779	-0.0927522976	-0.0013304474	0.1590824284	0.0240536222	-0.1178223246	-0.0171833862	-0.0527879763	0.1033178103	-0.1137927876	-0.0334172195	-0.0864537687	0.0163378725	0.0209194735	-0.0516223469	0.166762366	-0.1196253288	-0.1268499556	-0.0762677956	-0.1407200158	0.0081470919	-0.0752119631	0.1523413708	0.0951047326	0.0124939541	-0.1716226073	-0.0281122705	0.0557784023	-0.0258642325	-0.1725175462	-0.0620457381	0.1242891788	-0.0092909281	-0.0176418658	-0.0008977495	0.1432654518	-0.1069717444	0.0020323475	-0.0143183593	0.0154632203	0.0936315537	0.2269865718	-0.0722645177	0.0170972686	-0.2475802066	-0.2258979955	-0.0681593947	0.0354429178	0.0053612149	-0.0058764551	0.007896333	0.0307624791	-0.1400805773	0.0839593588	0.1437637755	0.113516924	-0.0090985414	-0.0997055013	0.1662875609	0.0905046585	-0.0222838908	-0.0466223081	-0.0294110918	0.0823649658	0.0526292198	0.0145047863	-0.0817753732	-0.1577485242	0.0407272	0.0105276086	0.1685806702	-0.1602075878	-0.0025551615	0.0467607076	-0.033898553	-0.0636648399	-0.1658527995	0.1111630663	0.1352565969	0.0544358252	-0.0674585021	-0.0094815717	0.1537781631	0.053348566	-0.1711204123	0.0214387794	0.0940104968	-0.0632670094	0.0932150946	-0.0539504128	-0.0372986728	-0.0279750669	-0.3761699688	0.008163348	0.0419341089	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.0114152	0.007084	5.0183056e-05	0.00013030679104	-0.0332532	-0.0087079999999999	7.582926399999994e-05	0.0011057753102399	0.00611391	0.00387772	3.73798954881e-05	1.5036712398400004e-05	-0.00160555	0.00060123	3.614775129000002e-07	2.5777908025e-06	-0.00058354	3.952899999999995e-05	1.562541840999996e-09	3.405189316e-07	-0.000930666	0.0002344939999999	8.66139203556e-07	5.498743603599997e-08	0.0	0.0	0.0	0.0
4421.983269637459	4.004121717297494	16.03299072693343	19553936.03695359	11016.193984798372	-5.316394285797287	28.26404820205805	121356529.91070785	4297.075573081374	4.674415465593484	21.850159944979545	18464858.480772626	4548.833608070726	5911.605175269832	1.006751	42.734333	0.1123654799999999	0.0639571	0.0193141115	-0.108991552	0.0332817545	0.0264555937	-0.0108977373	0.0755248141	0.0035067067	-0.0083300475	0.1206974414	-0.0442900498	-0.14286387	0.0392569414	0.17042662	0.0126252414	0.1014068139	-0.0604848052	0.0936193985	0.0141157771	0.0700877076	0.0506068095	0.0831740791	0.0666749675	0.0222859116	0.0183183435	0.0771005717	0.0928475968	-0.056255916	-0.0764362359	0.0305025259	0.2318896622	0.1269692456	-0.0765074596	0.1290655228	0.1015945184	0.1686553326	-0.1325684745	-0.0434807643	-0.1790852251	-0.0451315959	0.1131720688	-0.0488546236	-0.0682664062	0.0586316312	0.0029068198	-0.0731712504	-0.1246242861	-0.2112112712	0.0235851922	-0.1010658595	-0.1626228832	0.0530443726	0.0260880073	0.0261468078	0.0811612898	-0.0777728452	0.0026780778	0.0027794149	0.0645932753	0.0016607175	0.0404031568	0.0677585965	-0.0446330978	0.1120500275	-0.1218423666	0.0165051262	0.0492330128	-0.0217594231	-0.0752758708	0.1354015532	-0.0430401303	-0.0116198427	0.2084152182	0.0039985784	0.0822444155	-0.0905700201	-0.1442520282	0.2423087966	0.0698185557	0.0892127308	0.0139829059	0.0716198041	0.0646812261	0.0950404709	0.1401486227	-0.164307818	0.1159285771	-0.0103701949	-0.0962367565	-0.0202339503	-0.0047370075	-0.1384546361	-0.0916792587	0.2014542601	0.0643956045	-0.0042358702	0.0443143321	-0.0793657786	0.0143419301	0.0674791314	-0.0355727439	-0.1321577206	0.0458719009	-0.0424564607	-0.0170693349	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.00630833	0.00510687	2.6080121196900004e-05	3.97950273889e-05	-0.0319555	0.0012976999999999	1.684025289999997e-06	0.0010211539802499	-0.0493795	-0.05549341	0.00243833502025	0.0030795185534281	-0.0017748	-0.0001692499999999	2.864556249999997e-08	3.14991504e-06	-0.000939406	-0.000355866	1.2664060995600004e-07	8.824836328360001e-07	-0.0014149	-0.0004842339999999	2.00194201e-06	2.3448256675599997e-07	0.0	0.0	0.0	0.0
4423.817838681702	1.8345690442429257	3.3656435780944025	19570164.26983844	11047.535926412227	31.341941613854942	982.317304126292	122048050.04536888	4281.891750754118	-15.183822327256166	230.5484604656829	18334596.96517617	4532.021682312957	5991.414530339953	0.988388	41.954876	0.12909923	0.0832245	0.0742825296	-0.0753191862	0.099690582	0.0960600935	-0.0153676107	0.0579853205	-0.1353235687	0.0097395431	0.0401263886	0.0531367804	-0.0724838663	-0.0331607805	-0.1098476538	0.0347262987	-0.1004386115	0.0712909239	0.0616819275	0.06559068	0.0904118796	0.0843034424	-0.0892826493	-0.0011858826	-0.0504887701	-0.1191271646	0.0375997489	-0.0086347667	-0.0782811937	0.0301004713	0.2300293177	-0.0516650116	0.0117652069	0.0262828932	-0.0462461395	-0.0567149999	0.0091784329	-0.0107468772	0.0227612336	-0.0414519871	-0.0659335895	-0.0919532937	-0.0301218343	0.0040709296	-0.0297788505	-0.0346876089	-0.0288463597	0.0406701464	0.0772080336	0.0032927334	-0.278778322	-0.0503684221	0.2790029015	-0.0524950671	-0.0049488115	0.0986036893	-0.0341470084	-0.1196391347	-0.1153943941	-0.0701807125	0.0726730174	0.0876699824	0.0658547667	0.0069950435	-0.0226797528	0.0375267463	0.1626325254	0.0316555406	0.0763628321	-0.0531402264	0.0126656756	-0.0321683756	-0.0545895711	-0.0529785996	-0.1428887967	0.1195251762	0.1153319788	0.0712932501	-0.0036530992	-0.1006200323	-0.1029601902	-0.0571680596	0.0046805293	0.0483927522	0.0625042538	0.0542589815	-0.0334344207	-0.082452714	0.0474918048	-0.0147606943	-0.015024008	0.0284571326	0.0436045872	-0.0234530959	0.0759701444	0.0259292509	0.0195173973	0.3465502309	0.0303059454	0.1699390919	-0.0336434477	-0.0457375819	0.0637887278	-0.0274408068	-0.1136624213	-0.1300840293	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	-0.0020239	0.00428443	1.835634042490001e-05	4.096171209999999e-06	-0.0611756	-0.0292201	0.00085381424401	0.0037424540353599	-0.126712	-0.0773325	0.016055930944	0.00598031555625	-0.00188698	-0.0001121799999999	1.2584352399999982e-08	3.5606935204e-06	-0.00108115	-0.0001417439999999	2.009136153599996e-08	1.1688853224999998e-06	-0.00152622	-0.00011132	2.3293474884e-06	1.2392142400000008e-08	0.0	0.0	0.0	0.0
4411.50603618284	-12.311802498861653	151.58048077097604	19461385.507277638	11018.419681202058	-29.116245210168927	847.7557351386849	121405572.27110086	4286.658427572846	4.766676818728229	22.721207894201065	18375440.474681307	4539.004727150536	5957.886028302659	0.955414	40.555202	0.1504098	0.0832317	0.1299039466	-0.1206240552	0.0329712355	0.1735552979	0.0125191178	0.0998848101	-0.1993226889	-0.0014782248	-0.0185549091	-0.1273549511	-0.1210438046	-0.1448654103	-0.0209936562	0.0987925006	0.0495566946	0.0282074873	-0.0320968482	-0.0240318122	0.0753956362	0.1160477319	-0.0256596059	0.0094704706	-0.0899871424	-0.0384637241	-0.0524569549	0.1366637114	-0.0408336662	0.0090980896	-0.0427544508	-0.0885000026	-0.1025938144	-0.1390799739	0.0750422943	0.0851063094	-0.1651303408	-0.0409989686	-0.2028575908	-0.1245192506	0.1899338061	0.0335112904	-0.0098956948	-0.0736405599	0.1466527963	-0.0651061523	0.0415097008	-0.1492554138	-0.0600757596	-0.1786322882	-0.0124357319	-0.1122384795	0.0421637462	-0.0328395018	0.0835016849	-0.018360922	-0.001370219	0.0115725658	0.012626194	0.0672468295	0.1566931039	0.1301516852	-0.0400379664	0.0678705786	0.0552396942	-0.0097916058	0.1053423509	-0.0216693767	0.0250295923	-0.0951783957	-0.0161937335	-0.0610547971	-0.0348636959	0.0211011599	-0.103449882	-0.1179986471	-0.0039852056	-0.0645944016	-0.0339238746	-0.0472095976	0.1069423998	0.0947831768	0.1757886255	-0.1912765837	0.151477177	-0.0636340522	0.0871726419	0.1553900507	0.0370244806	-0.0812638673	0.1491161185	-0.0886048516	-0.1237649994	-0.0210283779	0.1463997506	-0.0490558898	0.1970846663	0.0756326133	-0.0710632154	-0.0431491426	0.04393924	0.0666225707	0.1266915124	-0.0565072302	0.0297294271	0.0068407595	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.0183084	0.0203322999999999	0.0004134024232899	0.0003351975105599	-0.0458616	0.0153139999999999	0.0002345185959999	0.00210328635456	-0.202316	-0.075604	0.0409317638559999	0.005715964816	-0.00234635	-0.00045937	2.110207969000002e-07	5.5053583225e-06	-0.00120349	-0.00012234	1.4967075600000022e-08	1.4483881801e-06	-0.0017277	-0.0002014799999999	2.98494729e-06	4.0594190399999994e-08	0.0	0.0	0.0	0.0
4406.20553388904	-5.300502293799582	28.09532456657463	19414647.206874404	10986.664114592826	-31.75556660923212	1008.416010673378	120706788.36688176	4283.198746650219	-3.45968092262774	11.96939208639433	18345791.503306005	4533.491299522877	5917.928046153254	0.93548	39.709049	0.1330244	0.0868921	0.0979902386	-0.0965985653	0.0741453789	0.1302165823	-0.0290148603	0.0492295955	-0.1031699353	-0.065366428	-0.0166336804	-0.1569559362	-0.1359635779	0.0157044695	-0.0236301781	0.0674473596	0.0211219831	0.1115157432	-0.0633718695	0.031069875	0.0212095661	0.0943766319	-0.1147640775	0.0294953142	-0.0924341771	0.031657089	0.04881369	-0.1813155589	-0.0794799901	0.0629286866	0.0225462747	0.0207723015	0.0182901946	-0.0336420093	0.1835664704	0.1107689468	-0.1638717397	-0.0970264745	0.0455398365	0.0572600982	0.1062853625	0.055809791	0.1713520706	-0.1026106365	-0.0050309862	0.0872737351	0.0589160599	0.0404159502	0.1823076686	0.0649199339	-0.05037009	0.1253400023	-0.0743199175	-0.0290190373	0.0616578553	0.001659133	0.0725792203	0.0914619434	-0.0454319342	1.09114e-05	0.001611983	0.1097225146	-0.0217982272	0.0060198749	-0.0267631626	0.0089382848	0.2203025311	-0.0945770724	-0.0017013403	0.0192576215	0.0432001059	-0.0618870231	0.0716738903	-0.0772499956	0.1024949886	0.1061094927	0.1226862407	-0.0549133837	0.0296248824	0.0022588954	0.0456859817	0.2005321323	0.0943720382	-0.1230553495	0.0836465937	-0.0432758403	0.0925788003	0.0319842455	-0.0988479749	0.1642565122	-0.0676144522	-0.073761617	0.051497395	0.0453775062	-0.1797371305	0.0589898297	-0.02626134	0.0138223158	0.0419507101	0.0711100769	-0.029439965	0.0695173421	0.0375252791	0.0857642393	0.0565393224	-0.0232485229	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	-0.0115386	-0.029847	0.0008908434089999	0.00013313928996	-0.0404352	0.0054264	2.9445816960000053e-05	0.0016350053990399	-0.121195	0.081121	0.014688228025	0.006580616641	-0.00213076	0.0002155899999999	4.6479048099999946e-08	4.540138177600001e-06	-0.00123774	-3.424999999999999e-05	1.1730624999999992e-09	1.5320003076e-06	-0.00164494	8.276000000000008e-05	2.7058276036e-06	6.849217600000014e-09	0.0	0.0	0.0	0.0
4416.943367755773	10.737833866732217	115.30107614954134	19509388.713961706	11006.23087479072	19.566760197893014	382.8581046418504	121137118.06919648	4290.208932009339	7.010185359120442	49.1426987692266	18405892.680292714	4540.768042746206	5940.667935172051	0.993089	42.154415	0.11688075	0.0769851	0.0777985154	-0.1314539953	0.0127427637	0.0761521015	-0.0761509562	0.0708045433	-0.0320054594	-0.0826185392	0.0318098237	-0.0567253432	-0.1474572049	0.2350453556	0.0201539821	0.1309359648	0.0469044006	-0.1081078352	0.013312453	0.0818904521	-0.1385107718	-0.0443711387	0.0858833564	0.0743381781	-0.2116625584	-0.0579824284	0.0505904667	-0.0216103662	0.077468546	-0.0179755205	0.1020272905	-0.0649024763	-0.0177527093	0.0800671263	-0.0267373271	0.0808374833	0.056926891	0.2452080688	0.1857649952	0.2135140857	0.0476813826	0.0539224443	0.0071589755	0.0767765343	0.1401800102	-0.0881741725	0.1895632121	-0.2033670947	-0.0684746881	-0.0332525649	-0.1726900947	0.115594789	-0.0221086829	0.0637961385	0.2009987624	0.0582409754	0.0311287145	0.1851761465	-0.0931558082	-0.108595312	-0.0611097786	0.1114448317	-0.0014233629	-0.1794491407	0.0626279244	-0.0661149512	-0.0664404343	-0.008629078	-0.1164420348	-0.0204944728	-0.0622496333	-0.1312578888	0.0792185368	-0.011923375	-0.0239900741	0.0867586111	0.0812929914	0.1993146419	-0.0415201964	-0.0354346968	-0.0161432471	0.0041762944	-0.030516894	0.0261994067	-0.2746160094	0.1062123267	0.0826177369	0.0922347514	-0.0766904681	0.0606329923	0.2002207046	0.0096702629	-0.1185120023	0.2897709457	0.0883180922	-0.0116117691	0.1302573425	-0.031938775	0.1857903001	0.1372181947	-0.1010935682	0.089195494	-0.1255799776	0.1134820261	0.1713280414	-0.0263537662	0.0589646239	-0.0679725859	-0.1235913266	-0.0495350801	0.0764945617	0.0	-0.0073225	0.0042160999999999	1.7775499209999996e-05	5.361900625e-05	-0.0434324	-0.0029972	8.983207840000032e-06	0.00188637336976	-0.0481645	0.0730305	0.0023198190602499	0.00533345393025	-0.00187968	0.00025108	6.304116640000016e-08	3.5331969024e-06	-0.000845861	0.0003918789999999	1.5356915064099994e-07	7.154808313210001e-07	-0.00155516	8.977999999999981e-05	2.4185226256000005e-06	8.060448399999965e-09	0.0	0.0	0.0	0.0
4411.387086518903	-5.556281236869836	30.8722611831918	19460336.027105734	11017.22968865584	10.99881386512061	120.97390643956938	121379350.01259965	4282.059498668909	-8.149433340429823	66.41326377010918	18336033.55014063	4532.407203642298	5963.226528270874	1.044959	44.356171	0.0578751499999999	0.0294906	0.0841597715	0.030210911	-0.1411207233	0.0913591173	-0.0800799624	0.0334863548	-0.001437244	0.0029982516	-0.0450920107	-0.0140507095	-0.1238859393	0.0549134553	-0.0621568101	0.0917489863	-0.0086335677	0.0031991243	0.038067004	0.0966568317	-0.1405295458	0.0957936861	0.0950134433	0.0904009656	-0.0470710918	-0.2902811139	-0.1625678875	-0.0406971929	-0.0136719507	-0.17788189	0.0730990801	0.1174806294	-0.0448421213	0.0474213559	-0.0318489409	-0.1025384829	-0.1763797072	-0.1597437582	0.081572305	0.0080406317	0.0162524158	-0.1773397814	-0.0547848353	0.1576065601	-0.0920182901	-0.0310952629	-0.0940107088	0.0809401983	0.1717447548	-0.2091140635	0.0676595763	0.04074441	-0.0347667539	0.0608668972	-0.0147766509	-0.0692073558	-0.0980179064	-0.0559891731	0.1150657543	0.0684482681	-0.064157587	0.0977163687	0.0410299673	-0.1374119538	-0.0108394153	-0.0654842317	0.0081858301	-0.0471009687	-0.1338588074	-0.1358550931	-0.0752956818	-0.0258665795	-0.1815762013	-0.1390025937	-0.1540708571	0.1645397426	-0.1526882985	0.0547945819	0.007319491	-0.0962049038	0.0275098839	0.0646446747	-0.1873676793	0.0786183647	0.0579428072	-0.1776600304	0.0740004102	-0.0251909356	0.2132877964	0.0333215968	-0.1179410134	0.0945640084	0.0472716617	-0.097720886	-0.1691023218	0.0318380312	0.1684254549	0.0235054238	0.0667388771	-0.101255596	-0.0521849084	-0.0332039569	0.0419309402	-0.10810638	0.0528349792	0.0124503962	0.0563105911	-0.0729057878	-0.1225076612	-0.0383288409	0.0877058019	0.0	0.0027481	0.0100705999999999	0.0001014169843599	7.552053609999999e-06	-0.0434349	-2.4999999999955613e-06	6.249999999977807e-12	0.0018865905380099	-0.0241659	0.0239986	0.00058399072281	0.00057593280196	-0.00178404	9.563999999999992e-05	9.147009599999984e-09	3.1827987216e-06	-0.00107442	-0.0002285589999999	5.2239216480999966e-08	1.1543783364e-06	-0.00140329	0.00015187	1.9692228241e-06	2.306449690000004e-08	0.0	0.0	0.0	0.0
