global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
3888.9315680757486	7.917355922100796	62.68452479722455	15123788.7411761	11077.195675120634	34.07677102823618	1161.2263237108368	122704264.02491128	3796.493916038858	-2.844225503072721	8.089618712329273	14413366.054520063	4005.709941889769	6792.115169274686	1.809142	61.174732	0.033488105	0.0202614	0.1402420249	0.0529959428	-0.0578829714	0.0951564476	-0.0934351255	-0.001958628	-0.1191565158	0.0378940369	0.1120900927	-0.0762169638	-0.148919251	0.1038784673	-0.1330487794	-0.1553363766	0.0490985273	0.0566999108	-0.0557201229	-0.0512393863	0.1923859817	0.0457246508	0.08774565	-0.0414083773	0.0367358497	-0.0477262533	-0.0698740577	-0.0568537792	-0.1422594915	-0.1672647475	0.1073475687	0.1347861968	-0.0390595612	-0.0904535191	0.1404309584	0.1545867884	-0.0373205334	-0.0087398189	0.1521638674	-0.0499448871	0.0225246612	-0.0956120306	0.1393200272	0.0130695568	0.1102369013	0.1054127938	0.1495090614	-0.1808448748	-0.0040883246	-0.0680792601	-0.061856309	-0.0828566625	-0.0561450312	-0.0610073212	0.0617739709	0.0884558356	-0.0332437165	0.0333304255	0.1035081096	0.0779280572	0.0610851148	0.0968452521	0.0799973111	0.0831469443	-0.013371089	0.1140027606	0.1406163128	-0.12083134	0.093423972	-0.0959595067	0.0698127318	0.0106025026	0.0975875041	0.1105012836	0.1765294824	0.0630833951	-0.1214511675	0.0712788343	-0.126456305	0.1137887898	0.1762235171	0.0772765555	0.1665175701	-0.0471413255	-0.0049028781	-0.0402172744	0.0391020381	0.1195499345	0.0674419752	-0.0244858956	-0.0589301677	0.0393183787	0.0515088105	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00730843	0.00327957	1.07555793849e-05	5.34131490649e-05	-0.0190614	4.300000000002219e-06	1.849000000001908e-11	0.00036333696996	-0.0218734	-0.01675981	0.00047844562756	0.0002808912312361	0.000510274	0.0	0.0	2.60379555076e-07	-0.0	-6.7661e-05	4.5780109210000005e-09	0.0	0.000174158	0.0002012274999999	3.0331008964e-08	4.049250675624999e-08	0.0	0.0	1.0	0.0	0.0
3864.401996420601	-24.52957165514772	601.6998855850264	14933602.789939526	11051.748804087065	-25.44687103356955	647.543245399121	122141151.62863986	3785.239300406424	-11.254615632434252	126.66637303383344	14328036.561341314	3998.22698081747	6566.770435609396	1.836672	62.105652	0.037409127	0.0203813	0.0595035268	0.1867353346	0.0901535424	-0.0557094602	0.2135913877	-0.0386775286	-0.0501398819	0.1132337666	-0.0473579308	0.1431134774	-0.0165748006	-0.0445159556	0.2361793291	-0.1765305901	0.0098575387	-0.0087317433	-0.0817855775	-0.012091531	0.138290043	-0.0253143349	0.1018145332	-0.1585038271	-0.1479254462	-0.0588974712	0.0091386751	-0.1055632669	-0.1959736078	0.1067813461	0.1128124289	-0.0951886491	-0.0379362437	-0.0699821115	-0.2444786524	-0.0984729977	-0.1484444989	-0.0457577914	0.0988500842	0.0106453202	-0.040581865	0.1165664272	-0.0643005143	0.0349379828	-0.0990285304	-0.1486042366	-0.1098970536	0.1362495752	-0.0848977728	-0.1125104108	-0.0316032762	-0.127876928	-0.2482384586	0.0989021404	-0.1178856428	-0.1319335709	-0.0028577631	0.0247010369	0.0479005185	-0.0285190566	-0.0576338167	0.0441920575	0.134199626	0.1365189848	0.0695235456	0.0180225071	0.068707337	0.1832729071	-0.0410584087	0.0643409572	0.0022002756	0.113997569	-0.2910374918	0.0574891627	0.0009091038	0.0489248252	0.0664054026	0.0152306211	0.1674293703	-0.0382076356	0.0530556553	-0.1652035169	-0.1568703575	0.1503314907	-0.0680083194	0.0655500085	-0.0314809934	0.217868182	-0.073868644	-0.0309483724	0.0176245616	0.0491269828	-0.125158964	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.000988817	0.008297247	6.8844307779009e-05	9.777590594889998e-07	-0.0212969	-0.0022355	4.997460250000006e-06	0.00045355794961	-0.00511402	0.01675938	2.6153200560400005e-05	0.0002808768179844	0.000510274	0.0	0.0	2.60379555076e-07	-0.000114285	-0.000114285	1.3061061225e-08	1.3061061225e-08	0.000262213	8.805500000000002e-05	6.875565736900001e-08	7.753683025000005e-09	0.0	0.0	0.0	1.0	0.0
3871.819371773622	7.417375353021271	55.01745712760742	14990985.247641483	11041.061054347276	-10.68774973978907	114.22799450036132	121905029.20582418	3794.757843864617	9.518543458193108	90.6026695655108	14400187.093572035	4004.995290814891	6571.176583030071	1.446711	48.919434	0.062463498	0.0299268	-0.1037993106	-0.0386334284	0.0690489714	0.1851508897	-0.0755812166	-0.10482345	0.0212252676	-0.0415497552	-0.0466736984	-0.0810191248	0.0380736616	-0.1880842566	0.0208193109	0.1089727166	0.0038326247	0.0351536119	0.1998306618	0.0402064696	-0.058239402	0.011595331	0.0508297386	-0.1667736179	-0.0750957638	0.0862648261	0.0038751385	-0.0348878354	-0.0315234639	-0.1128231125	0.1990689841	-0.0279061921	-0.1192070396	0.0832111753	-0.0332155578	0.1228750312	0.1425990519	-0.0422004244	-0.1186678315	0.0898130493	-0.0302624091	-0.0497503139	-0.165527047	-0.129387101	0.0994500751	-0.0561599529	-0.0654755592	0.0067554357	0.1989842414	-0.0688806409	0.0380041602	0.052797215	0.1499022262	0.0038982448	0.0540148097	-0.0129405548	0.0878200657	0.0403412351	-0.0473337339	0.0568390939	0.0581602355	-0.0230907946	0.0438374597	0.0997641619	-0.1064672447	0.012530548	0.2426787205	0.0828923525	-0.0729964595	0.0183875658	0.0225728849	-0.0620638545	0.1077130788	-0.0831804687	-0.1653556197	-0.1251278406	0.019273901	-0.1114841208	0.0552862087	0.0603514852	-0.1813452963	0.0819592091	0.1437423132	0.0666337957	-0.1486566203	-0.0280509331	0.0408654574	-0.1717973441	-0.0237034407	0.120132468	-0.0560709091	0.0293990207	0.0112324385	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00818219	0.007193373	5.174461511712902e-05	6.694823319610001e-05	-0.0317262	-0.0104293	0.00010877029849	0.00100655176644	-0.0226149	-0.01750088	0.00051143370201	0.0003062808007744	0.000875476	0.000365202	1.3337250080400002e-07	7.66458226576e-07	-9.42851e-05	1.999989999999999e-05	3.9999600000999966e-10	8.88968008201e-09	0.00042381	0.0001615969999999	1.796149161e-07	2.6113590408999996e-08	0.0	0.0	0.0	0.0	0.0
3881.774643673125	9.955271899502804	99.10743859303018	15068174.384263616	11056.568125706091	15.507071358815663	240.46926212740112	122247698.71837991	3798.307040814272	3.5491969496551974	12.596798987441758	14427136.376299271	4012.39251109164	6789.785270084034	1.652726	55.885674	0.048604155	0.030548	0.0798890193	-0.1464735144	-0.0218404003	0.0303402668	-0.0465162494	0.0116851248	0.0994451971	0.093970979	0.1442861403	-0.0375433843	0.0111978134	0.1803423732	-0.0296842219	-0.0593932295	0.0569887735	0.091453315	0.0402459137	-0.0126507252	-0.0348622314	-0.171979178	0.0361315035	0.2438336491	-0.1527731705	-0.0834146533	0.0653038044	0.1240407512	0.0075552909	0.079780026	-0.2904501068	-0.0170501818	0.1502677028	0.0604854694	0.1880161184	-0.0274239252	0.0984399812	0.1051307757	-0.1537426578	-0.0020096987	0.0503346221	0.0282636638	0.1630451564	-0.0819266915	0.1083781767	-0.0510896533	-0.0948050459	0.0228519378	0.0537702759	0.0800121924	-0.025366316	-0.0142951939	-0.0534604204	0.0245216552	-0.1052775206	-0.1505654704	-0.1254419127	-0.18434803	-0.0627264106	-0.1015460264	-0.1073002873	-0.0311133096	-0.1154682547	-0.0737490771	0.1036417245	-0.0280318935	-0.3299033276	-0.1812401861	-0.0276254306	-0.0910404462	0.002827092	-0.0918374022	0.178769461	-0.1334556466	-0.0706505785	-0.0125435794	0.0513915812	0.1036253001	0.0828267154	0.1499428787	-0.0395865273	-0.053449807	0.0049909812	-0.090698052	0.0129733744	0.1755263551	-0.1095472671	0.122089689	0.0465297666	-0.0304124713	0.1472476159	-0.0030888654	0.1097925515	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00658213	-0.00160006	2.5601920036000013e-06	4.3324435336900006e-05	-0.0319093	-0.0001830999999999	3.3525609999999464e-08	0.00101820342649	-0.0511625	-0.0285476	0.00261760140625	0.00081496546576	0.000670982	-0.000204494	4.181779603600002e-08	4.5021684432400006e-07	-0.000161522	-6.723689999999999e-05	4.520800721609998e-09	2.6089356484e-08	0.000330073	-9.3737e-05	1.0894818532900001e-07	8.786625168999998e-09	0.0	0.0	0.0	0.0	1.0
3874.197433423281	-7.577210249844029	57.41411517034141	15009405.753143538	11072.507415942451	15.93929023635974	254.06097323891288	122600420.47610058	3788.599493209754	-9.707547604517911	94.23648049398147	14353486.119949209	4003.429735302478	6747.711335377259	1.150576	38.905834	0.0386464099999999	0.0184123	0.1386652958	0.0704278925	-0.0301726641	0.0626323753	0.0304105631	0.1101104013	-0.0605041449	0.0385944149	0.0869044617	0.0818979917	0.0597025972	-0.0976938843	0.1645094906	-0.0964026529	-0.0455611372	-0.0726844334	-0.0648352974	-0.1985945206	0.1293043921	0.1058616272	-0.028397495	-0.2094201277	0.19121674	0.0455510257	0.1373219073	0.0028691002	0.0783971248	0.0496796182	-0.0839080805	-0.000833022	0.1080601395	0.0441331812	-0.1284519266	-0.1447696051	-0.0220653217	0.1542249203	-0.1541035765	0.0325307906	0.036609534	-0.098405764	0.0668651627	-0.1672897062	-0.0155530436	-0.1188055226	0.0315784199	0.1399513316	-0.0011346147	-0.0936792203	-0.0109373553	-0.0108680969	-0.1035047717	0.0455081107	0.1289781557	0.0874910168	0.0171991575	-0.0410825371	-0.0367332414	-0.1354214258	-0.0577228715	-0.1496347914	-0.0440517336	-0.0728265118	0.0193104458	0.009782982	-0.0491852973	0.0002324475	-0.0605489287	0.0231305059	-0.0914156823	0.0944252156	0.0100585073	-0.190532155	-0.0132309352	-0.0640355655	0.23994412	-0.0041391059	-0.0133446463	0.0898406796	0.0118240251	-0.0553493677	-0.0391515588	0.1437397757	-0.0086017429	-0.0145386145	0.0009251278	0.0497165654	-0.1321767233	0.0897334597	-0.165772898	0.0180458625	0.0026887026	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00662159	3.945999999999984e-05	1.5570915999999875e-09	4.38454541281e-05	-0.0380989	-0.0061895999999999	3.8311148159999954e-05	0.0014515261812099	-0.0395809	0.0115815999999999	0.00156664764481	0.0001341334585599	0.000510274	-0.0001607079999999	2.5827061263999993e-08	2.60379555076e-07	4.603070000000001e-23	0.000161522	2.6089356484e-08	2.118825342490001e-45	0.000424558	9.4485e-05	1.80249495364e-07	8.927415225e-09	0.0	0.0	0.0	0.0	0.0
3877.122202507656	2.9247690843749297	8.554274196915365	15032076.573177816	11060.983206356274	-11.524209586177676	132.80740658614943	122345349.49129552	3784.604475343539	-3.995017866215221	15.96016775137882	14323231.034790345	3991.2406316300753	6685.298103216923	1.126979	38.107944	0.03008459	0.0198538	-0.0592706716	0.1559148848	-0.0612045895	-0.0136885742	-0.1626538656	-0.1516210871	-0.1620476398	0.0362612756	-0.0235992024	-0.0232492122	0.103462385	-0.0071392076	0.033081014	0.1039318014	-0.0554065965	-0.0287072131	0.0222268758	-0.1298028174	-0.0481774226	-0.18764669	-0.1033680244	-0.0530086288	0.1171874273	-0.0197957658	0.0383432399	0.004092185	-0.0770520108	0.0727461746	0.0495699765	-0.0729750602	0.2627650749	-0.0898396326	-0.1775608076	0.0226141115	-0.1377305377	-0.2290550328	0.132861902	0.0447756274	0.0388353552	-0.0257600823	0.0329929124	0.085532919	-0.1746344544	0.1492036534	-0.0465173377	-0.103034191	-0.1053036392	0.0542964546	-0.0539984359	-0.0643205647	0.1128616493	-0.0202430028	-0.0297777833	-0.1390366793	0.0418996526	0.0566352857	-0.1077687098	0.1502240809	-0.0890979901	0.0036560942	0.0738708203	0.0289452322	0.1140234954	-0.0222832544	0.0176463959	0.149119699	0.0389617718	-0.1240748401	-0.2508904254	-0.0699679278	-0.2415234348	0.0165787882	0.1691925966	-0.0738978015	-0.0614072579	0.0070091838	-0.0646569332	-0.1624497697	0.1136845889	-0.1209412093	0.0005653628	-0.0879263061	0.1127179688	-0.0040924238	-0.1511424221	-0.0193308256	0.0996347095	0.0212450086	0.0737606951	-0.1424323528	-0.0929902023	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.010609	-0.01723059	0.0002968932317481	0.000112550881	-0.0380956	3.299999999997749e-06	1.0889999999985144e-11	0.00145127473936	-0.0395884	-7.500000000000562e-06	0.00156724141456	5.625000000000842e-11	0.000399579	-0.000110695	1.2253383025000002e-08	1.59663377241e-07	1.8566e-24	-4.417410000000001e-23	1.951351110810001e-45	3.4469635600000003e-48	0.000278389	-0.000146169	7.7500435321e-08	2.1365376561000013e-08	0.0	0.0	0.0	0.0	0.0
3879.9705965373378	2.848394029681913	8.113348548327565	15054171.829994304	11046.6042742048	-14.378932151474146	206.7536898166969	122027465.99087974	3800.879945541733	16.275470198193943	264.8909301722992	14446688.360421326	4010.418752637378	6694.330235071857	1.16279	39.318863	0.00892707	0.00525425	-0.1537879261	-0.0726377451	0.0285385374	0.143042078	0.003834166	-0.0252981661	0.0474733028	-0.1388577597	-0.1158553865	-0.2034668413	-0.1403868786	0.0422698384	0.0451354767	0.0319507073	0.1090252348	0.012617039	0.0680025643	0.0016792354	0.1072246413	0.0381334462	-0.0328804973	-0.0296337042	-0.1314709631	-0.148927108	0.0359539421	-0.1520112261	0.0575056583	-0.0315598875	0.0278485642	0.0698577966	-0.0595017349	0.0012658941	-0.0253625141	-0.110462813	-0.032342249	-0.1663441493	0.0540267332	-0.0077012054	0.0811114752	-0.0994284885	0.0407672534	-0.0777488743	-0.1247985925	0.2024684202	-0.0866693752	0.1681304855	0.0990126866	0.1197611439	0.1362797214	0.0195830919	0.1383310181	0.0772803324	-0.1611224704	0.1830668858	0.1689142975	0.065429486	0.0471456159	-0.0959430818	0.0084338316	0.1367111441	0.0957552427	-0.0169227359	-0.0799362821	0.1021271876	0.0254274693	0.0326397751	-0.0142519624	0.0503108367	-0.0282815036	-0.1395888394	-0.0965703224	-0.0204225905	0.1388654258	-0.1387375735	0.0030017938	0.0532089909	-0.1275111895	-0.152250995	-0.2146387265	-0.0161396569	-0.0070044146	-0.0086469346	0.1217557485	0.2126694562	-0.0353479109	-0.2174411356	0.1786736864	0.0886035962	-0.1255976562	0.0218816531	0.0316399769	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0106062	2.8000000000007186e-06	7.840000000004023e-12	0.00011249147844	-0.0380937	1.8999999999991248e-06	3.6099999999966737e-12	0.00145112997969	-0.0395867	1.7000000000003124e-06	0.00156710681689	2.8900000000010627e-12	0.000339984	-5.9595000000000015e-05	3.5515640250000014e-09	1.1558912025600001e-07	-5.05004e-05	-5.05004e-05	2.5502904001600003e-09	2.5502904001600003e-09	0.000210071	-6.831799999999999e-05	4.4129825041e-08	4.667349123999999e-09	0.0	0.0	0.0	0.0	0.0
3877.9427134445527	-2.027883092785032	4.112309838003387	15038439.6887577	11050.615162269742	4.0108880649422645	16.087223069496304	122116095.46458592	3791.2404192713498	-9.639526270383158	92.92046671740702	14373503.9167168	4004.137771503423	6769.089848855529	1.257419	42.518642	0.04078831	0.0227843	0.1226145406	-0.1127485101	-0.0164420113	0.0888721418	-0.1139103523	-0.0157287618	0.0892946726	0.1267859476	0.1254542334	-0.0385949119	0.0691165665	-0.0871602617	-0.0442925753	-0.1107930077	-0.0940465331	-0.0412212968	0.0720567541	0.1327453611	0.1028859051	-0.0464696586	-0.0505758766	0.1409226431	-0.0445958228	0.0764219326	-0.1793356986	0.0262329203	0.123495232	-0.1232753662	0.1562975351	-0.0148745956	-0.0080805181	0.1655167457	0.1269068986	-0.0064874408	-0.0471985354	-0.0791299945	-0.0640047023	0.0301243378	0.1081700082	0.0597801945	0.0694052735	0.1554694419	-0.111845731	-0.1564213824	0.1473650489	-0.0792886327	0.102807024	0.0181837183	0.0365956363	0.0238989468	-0.0272741499	-0.0401574305	-0.1805566052	-0.0527839394	-0.1546694261	0.0316511904	0.0934001953	0.0433141594	0.0247725384	-0.0319745599	-0.0968385973	-0.2058936036	0.1172732875	0.0009525563	0.1459435492	-0.0186523445	-0.0813461446	0.0102734527	0.2364377574	-0.0579724269	0.0710219089	-0.0016076153	0.0281656112	-0.0857573725	-0.2120865228	0.0017802922	0.2097426348	-0.0863467033	0.1198312399	0.0958876578	0.0773677621	0.0036481893	-0.0174251352	0.01208467	-0.0311381355	-0.0515090569	-0.0146664591	-0.1758573961	0.1082115816	0.0740843529	-0.1124619182	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.00666209	0.01726829	0.000298193839524	4.43834431681e-05	-0.028572	0.0095217	9.066277089000002e-05	0.000816359184	-0.0396075	-2.0799999999994437e-05	0.0015687540562499	4.3263999999976846e-10	0.000110934	-0.0002290499999999	5.2463902499999996e-08	1.2306352356000001e-08	-2.84699e-24	5.05004e-05	2.5502904001600003e-09	8.1053520601e-48	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3877.580917604858	-0.3617958396948779	0.1308962296205218	15035633.772573331	11034.741118871863	-15.874043397878268	251.9852537977226	121765511.56052148	3790.631050079612	-0.6093691917376418	0.3713308118389868	14368883.757827664	4001.713038977518	6696.806248467378	1.230758	41.617134	0.03119516	0.0141151	-0.1069381585	0.1022685004	-0.149935849	-0.0935476617	-0.0068120409	-0.0829627323	-0.0127735757	-0.0234572323	-0.1137522808	0.0681302744	-0.0930685967	-0.1365148096	0.0553360827	0.0478397057	-0.0054601837	-0.1017835439	0.197762037	0.0486338248	-0.0341250468	0.0025674161	0.0660333348	0.014672136	0.1466056405	0.0504973987	-0.228943447	0.1478028517	-0.068159729	-0.0390005809	-0.3355268303	0.1579726331	0.0238187501	-0.0303122104	0.0089093302	0.0482973134	0.0782345585	0.0628984645	0.0319682105	-0.1567159151	0.0905905716	-0.0528162442	0.0239219255	0.0064943453	0.0749743746	0.0183501892	0.0025361179	-0.0184929878	-0.0078927762	0.147204065	0.0439349231	-0.1272548811	0.0710120501	-0.0677148844	-0.1130924444	0.1451768407	0.0105034558	0.0363670855	0.0229965566	0.0293807414	0.0957119145	0.033192674	-0.1904797141	0.0581409496	0.152776155	0.1465656712	-0.1718324961	-0.2513271859	0.0973723439	0.0589284251	-0.1225199254	0.0945249162	0.0571242727	-0.0708267167	0.0277108909	0.0752815758	-0.1286997471	-0.0203622961	-0.0294871926	0.0394789153	-0.1421856909	-0.0082550701	-0.037998532	-0.0915031387	0.0083105614	-0.0751283695	0.028125215	-0.0272796737	0.137722825	-0.0291007848	-0.1115964372	0.1308045362	-0.0436748358	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0126996	0.00603751	3.6451527000100006e-05	0.00016127984016	-0.034935	-0.006363	4.048776900000001e-05	0.001220454225	-0.031226	0.0083814999999999	0.000975063076	7.024954224999995e-05	0.000230852	0.000119918	1.4380326724e-08	5.329264590400001e-08	-8.834499999999998e-05	-8.834499999999998e-05	7.804839024999996e-09	7.804839024999996e-09	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3876.372619468565	-1.2082981362927967	1.459984386168646	15026264.684965584	11041.086314610073	6.345195738209441	40.26150895619125	121905587.00666983	3790.119132493433	-0.5119175861791518	0.2620596150394893	14365003.038492773	4000.868391719512	6727.529787754772	1.137643	38.468521	0.01985262	0.0110634	-0.0477407472	-0.0928699134	0.0699707405	0.0497496863	-0.0977697766	-0.0650033743	0.1441961446	-0.0585382743	0.1566713722	-0.0938262612	0.071317421	0.12103207	-0.0846240862	-0.094357328	0.0656026106	0.0320322638	-0.0088709134	0.0755646904	-0.1393074352	-0.0032822087	-0.0358753506	-0.0894998311	0.0763134204	0.1985300153	0.0352836203	-0.1146782164	0.0679464474	-0.0899956666	-0.1512737164	-0.0758569107	-0.0140348657	-0.2434007387	0.2535500543	-0.1848014968	-0.0611345443	0.0355842478	-0.024825886	0.0123789435	-0.157848204	-0.0479577618	0.0804860403	0.0904440436	-0.0188423418	-0.1046295397	0.0485548017	0.0618300225	-0.0492107212	0.0084070758	-0.2589508797	-0.1453625129	-0.0773237008	-0.0185289112	0.0149858058	-0.0348752779	0.1174446834	-0.004637012	0.0482447443	0.0337725892	-0.0091809185	-0.1549348105	0.1462584165	-0.0926036974	0.058624841	-0.0985992383	-0.0705582506	-0.1330398121	0.0649879653	0.3326164801	0.0539147003	-0.1697707227	0.1342155962	0.1229609052	0.133286997	0.1434068801	0.0654602659	0.02985905	0.0255984887	0.0279271332	0.0769075271	0.0097942401	-0.0375238161	0.0218310307	0.0507787954	-0.1133918025	-0.0315434025	0.2323997458	0.0294916937	0.1405055997	-0.1030012276	0.0667569176	0.0349793001	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0153383	0.0026386999999999	6.9627376899999945e-06	0.0002352634468899	-0.0344301	0.0005049	2.549240100000026e-07	0.00118543178601	-0.0396016	-0.0083756	0.00156828672256	7.015067536e-05	9.45246e-05	-0.0001363274	1.858515999076e-08	8.93490000516e-09	-0.000118686	-3.0341000000000013e-05	9.205762810000007e-10	1.4086366595999998e-08	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3873.2745129199625	-3.0981065486025727	9.598264186494143	15002255.452435372	11028.620335255684	-12.465979354388764	155.40064126404693	121630466.4992152	3791.231232923709	1.1121004302758593	1.2367673670197512	14373434.261496224	4003.28316374748	6796.528588073422	1.144185	38.689728	0.03650107	0.0202554	0.1612249219	-0.0385193936	-0.0011558039	-0.1129516162	0.0823835683	0.2504269382	-0.0007745643	0.1235481685	-0.025311748	0.0200799642	-0.0379095916	0.0908025292	0.018242784	-0.0845142026	0.1302119531	-0.0657577944	-0.0040882233	0.0304653992	-0.0475638759	-0.0051874377	0.0769155443	0.0659285291	0.1355824778	0.0695417145	-0.1282969201	0.0421273869	0.0919175517	0.198338443	0.0644002942	-0.0316545996	0.0482262403	0.0688463244	0.0304238626	-0.0366985666	0.1543431859	-0.0644360664	0.0850174003	0.019930835	0.1233477636	-0.0231755418	0.0141849638	0.0107611317	-0.1927438643	0.0430957371	-0.0327885687	-0.1077708197	-0.1176150453	0.0558818177	-0.1243240215	-0.0289799779	-0.0276964472	0.0748861125	0.1873102785	-0.0452253282	-0.2323846192	-0.1730004181	-0.0465553852	-0.1125358016	0.2466986543	-4.7688e-05	-0.0800801495	-0.0266925992	0.0759192954	-0.1542822262	0.0029301131	0.0059734886	0.0010076493	-0.1515679746	-0.0218224039	-0.0626255928	-0.0798214255	-0.017243383	-0.0105838124	-0.0369948122	-0.06321442	-0.0929678425	-0.0874913051	-0.1682238702	0.0683593503	-0.1847684229	0.0209233411	-0.0406139596	0.0582801609	-0.1770120045	-0.0437570151	0.0827856843	-0.1618919086	0.0505193866	0.0572141016	0.1603338937	0.0433995952	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0186988	0.0033605	1.1292960250000017e-05	0.00034964512144	-0.0250926	0.0093374999999999	8.718890624999998e-05	0.00062963857476	-0.0561199	-0.0165183	0.00314944317601	0.00027285423489	0.000186046	9.152139999999998e-05	8.376166657959996e-09	3.4613114115999994e-08	-0.00017286	-5.4174e-05	2.934822276e-09	2.98805796e-08	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
