global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
5196.558116333938	-7.804100518724226	60.90398490635174	27004216.25643613	12557.5409913276	-20.018486769222363	157691835.74887297	400.7398125295308	4520.537681940302	-7.476743917609383	55.9016996095089	20435260.9338422	5236.87934464493	9270.30998019063	1.179129	48.873672	0.1005444	0.05832	0.0778816666	0.1336305968	-0.1102658979	-0.0364424168	0.0412403395	0.1030394263	0.1117907426	0.0801213739	0.0098579653	0.0274045961	0.0112931217	-0.135501512	0.0709023304	0.0386878228	0.022586747	-0.0641493012	0.0826804608	-0.0484911475	-0.0188563826	-0.0528648044	-0.2068223441	-0.0993250255	0.0173472085	-0.0168764657	0.0054952828	0.02241223	0.0639337425	0.0022042342	0.239692406	-0.0586071638	0.1267339931	0.1234564563	-0.171235015	0.1181291226	0.2534194033	0.0149417558	0.1328390111	0.0616738979	0.0949865614	0.1045034232	0.0128795578	0.1154089318	-0.1730596409	0.2188509545	-0.0356686225	-0.159246036	-0.0531672943	0.0412816847	0.0371554235	0.081732718	-0.1248655812	0.0488018883	-0.0548531106	-0.1889509282	0.0422573153	0.0863804143	-0.1800688741	-0.0545664601	-0.0347120364	-0.1750994601	0.0494661406	-0.0164421214	-0.0151390988	0.0183814471	-0.065246761	-0.1022512203	0.2591966703	-0.2408400622	-0.059248608	0.0417149774	0.1580201591	-0.0954874361	-0.048662468	0.0296498586	0.1075518052	0.1098751927	-0.0332601342	0.1575537104	0.1257225249	0.1684980755	0.005305162	0.1433081659	0.1288125226	0.1057293165	0.0755974389	0.0404256961	0.0	0.0	0.0	0.0601663	1.3300000000000811e-05	0.00361998365569	1.7689000000002158e-10	0.277157	0.0141149999999999	0.0768160026489999	0.0001992332249999	0.134393	0.0522804000000001	0.00273324022416	0.018061478449	-0.00100685	0.0004763899999999	2.2694743209999995e-07	1.0137469225000005e-06	-0.000485322	-5.5196999999999993e-05	3.0467088089999994e-09	2.35537443684e-07	0.000957863	-0.000151127	9.17501526769e-07	2.2839370129000013e-08	0.0	0.0	0.0	0.0
5196.615514829188	0.0573984952497994	0.0032945872569412	27004812.80896343	12545.982260315164	-11.5587310124356	157401670.8761428	133.60426261784053	4531.744356453153	11.20667451285135	125.58955363699204	20536706.912245	5231.454398234931	9251.850684874393	1.158062	48.00045	0.0377716999999999	0.0200061	-0.1284342936	0.0315629204	-0.046653352	0.1590231574	-0.0601668664	0.0288321514	0.0855877815	-0.0786340054	-0.0101886127	-0.0307573446	-0.111202318	0.0675795767	-0.1053215287	0.1027502729	0.0074306462	0.0032952648	-0.167189498	0.0511763745	0.0843374917	-0.0377515362	0.0093447842	0.146055887	-0.0480973391	-0.0920088544	-0.1694917874	0.075241234	0.0139985142	0.0301157423	-0.0186486146	0.0763387492	0.0823698396	0.085673703	-0.0959698936	-0.1317199837	0.0727259606	-0.1734161798	-0.1182496893	0.0187952386	0.1167018141	0.0307089458	-0.0464590333	-0.1389615931	0.1269114613	-0.0989773874	-0.0815441586	0.0688430071	0.0539755415	-0.0504509261	-0.1309353223	-0.2632980161	-0.0195207841	-0.0317764538	-0.0373140871	0.0244608005	-0.0634886798	-0.1675687124	-0.0057457936	-0.0061826763	0.0499811491	0.0739478046	0.0746369409	-0.1312064737	0.0575695418	0.0045720785	0.0271767227	-0.1046008163	0.1292749233	-0.0817588513	-0.0517682356	-0.1071669285	-0.0805421862	-0.160659709	-0.0610408362	-0.2073345427	-0.1248648713	0.002567997	-0.0371261356	-0.0868914428	-0.1848909085	-0.1465910961	-0.0518279825	0.1419126191	0.1234426834	0.0944191267	0.0573232918	0.0153266538	0.0	0.0	0.0	0.0601682	1.8999999999991248e-06	0.00362021229124	3.6099999999966737e-12	0.26898	-0.0081769999999999	0.0723502404	6.686332899999984e-05	0.12459	-0.009803	9.609880900000012e-05	0.0155226681	-0.00132448	-0.0003176299999999	1.0088881689999997e-07	1.7542472704e-06	-0.000548588	-6.326600000000003e-05	4.0025867560000035e-09	3.0094879374400004e-07	0.000942963	-1.4899999999999984e-05	8.891792193690001e-07	2.2200999999999947e-10	0.0	0.0	0.0	0.0
5198.736056541602	2.1205417124137966	4.496697154086837	27026856.58558573	12551.41169750621	5.429437191045508	157537935.60029572	29.47878821150814	4529.779044893998	-1.9653115591554524	3.862449524550035	20518898.19556078	5213.98625726375	9203.219559076611	1.193229	49.458096	0.0531584499999999	0.0262469	-0.0189629641	-0.1440891444	0.1348458455	-0.083199957	0.0540279257	-0.0698776853	-0.1276601607	-0.0236596071	-0.0252303023	0.0245315183	0.0295926753	0.0884233784	-0.0332559653	-0.0357056951	-0.0397812778	-0.0250730422	-0.0131538109	0.0705444654	-0.1099840244	0.0069974216	0.0042426582	-0.0672582124	0.1453525772	-0.0618524503	-0.0140719192	0.0165218249	-0.0062382953	0.2234911575	0.0143300455	0.1572917921	0.0626664501	-0.1004617887	0.1268523396	0.0529962055	-0.262915466	0.0001829426	0.0004098255	-0.0380657957	0.2770086772	0.0721910922	0.19774649	-0.1582431376	0.016824168	0.1054209082	-0.005076694	0.0666219131	0.0286723915	0.0549476089	0.0818075989	-0.0734588439	0.1378204246	-0.0342549726	-0.0671825895	0.0147300385	-0.0024183332	0.055684634	-0.0150396824	-0.0171964578	-0.0403166376	0.0046516993	-0.1103538048	-0.167217693	-0.0022642745	0.2329638616	0.1148453466	0.1150199304	-0.1094292873	0.0764168118	-0.1245258949	0.2311652486	-0.2440814539	-0.1665575882	-0.0238529766	0.1018646267	-0.0730156242	0.1019558517	-0.0437713324	-0.1345752105	-0.025758635	0.0819407991	-0.1785832221	0.1403479523	0.1174845835	0.0820970517	0.0379577601	-0.0102279277	0.0	0.0	0.0	0.0601761	7.900000000005125e-06	0.00362116301121	6.241000000008098e-11	0.256796	-0.0121839999999999	0.065944185616	0.0001484498559999	0.107531	-0.017059	0.000291009481	0.011562915961	-0.00110314	0.00022134	4.89913956e-08	1.2169178596e-06	-0.000430124	0.000118464	1.4033719296000011e-08	1.85006655376e-07	0.00108131	0.000138347	1.1692313161e-06	1.9139892409000013e-08	0.0	0.0	0.0	0.0
5185.173931462387	-13.562125079214638	183.93123666426263	26886028.699517112	12548.205129171574	-3.206568334635449	157457451.9637678	10.282080484686755	4519.484613913707	-10.2944309802906	105.97530920796686	20425741.17540273	5230.17569168138	9198.020240787464	1.173984	48.660408	0.0523880499999999	0.0344771	0.1922116143	0.0613206498	-0.05611617	-0.0477588604	0.0003139298	0.0991632993	-0.0110548195	0.0983803809	0.029342868	0.142906778	0.0314207901	-0.0996658639	0.108079184	0.0013379283	0.069684063	0.0780190492	0.0783895434	0.0165435562	0.0232981283	0.0560904521	-0.1176934554	0.0618109921	0.0170291271	0.030085979	0.1969317496	0.0499977938	-0.0435598562	-0.0519899442	-0.054244904	0.0638821732	-0.0855208314	-0.1520588587	-0.2193754181	-0.087559201	0.0771737594	0.1081028012	-0.0087031262	0.0098105784	-0.031306007	-0.0497325668	-0.1590248966	0.1282560638	-0.0012005492	0.0207159806	0.0307448801	-0.197192636	-0.1143778239	0.0452689929	-0.0822323759	-0.1139421991	-0.0982091261	0.1304382297	0.032800618	-0.0061860837	0.0892576239	0.0112869531	-0.0643796328	-0.0332114249	-0.0279749175	-0.1076742781	-0.0074538387	0.0851037748	-0.0653801905	-0.026166	0.2196289278	0.0017885457	-0.0304177964	0.0710751842	0.11731499	-0.1809341447	0.1223215249	0.0702525678	0.081106272	-0.0675975691	-0.0059903078	-0.0036537619	-0.0289373939	0.0184892789	0.0531154977	-0.064784762	0.1122498203	0.1386160302	0.1109666161	0.0688951467	0.0178695464	-0.0354785145	0.0	0.0	0.0	0.0601761	0.0	0.00362116301121	0.0	0.267421	0.0106249999999999	0.071513991241	0.0001128906249999	0.136814	0.0292829999999999	0.0008574940889999	0.018718070596	-0.00135274	-0.0002496	6.230016e-08	1.8299055076e-06	-0.000430125	-1.000000000015745e-09	1.0000000000314906e-18	1.8500751562500001e-07	0.00108131	0.0	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0
5192.607843600547	7.43391213815994	55.26304967788169	26963176.217421927	12535.294603158894	-12.910526012679838	157133610.78798452	166.68168192408277	4523.250056842732	3.7654429290250846	14.178560451745009	20459791.07672778	5228.451276371723	9228.439999236163	1.098326	45.524494	0.0361079999999999	0.0245672	-0.0237078544	0.1182564759	-0.1296377118	-0.0346198454	-0.044878484	0.0761621514	0.1134576942	-0.0438788665	0.0175439211	0.0772435565	-0.0184008855	-0.1718286352	-0.024305361	0.0777689192	0.0617953332	0.0034726934	0.0702431529	0.0766769916	0.0399960741	0.1627285552	0.068734644	0.0465502837	0.1775683168	0.0842967481	0.0344723352	0.0060684341	-0.0347867937	0.0719747684	0.1551371149	-0.0070914458	-0.0203117309	-0.0722367345	-0.0170045094	-0.0496020201	-0.0063970396	0.0634621289	-0.0469357278	-0.0030568595	-0.1443922	-0.1047797443	-0.0090379823	-0.0660019845	0.1364695355	0.1442118513	0.0852303214	-0.0050196716	-0.0067955975	-0.1658343038	-0.0073897064	0.0165864687	-0.0599915855	-0.0577929468	-0.0608941837	0.0353369853	0.1376571081	-0.119706732	0.0387374387	0.0371809052	-0.1223852898	-0.0716828678	-0.1126366046	-0.0042396567	-0.0104710117	0.0956721815	0.0483722175	0.050400571	-0.0100040882	-0.0947156955	0.1049461961	-0.0456854742	0.0842746848	0.1035874484	0.1708829209	0.0931366995	0.0489864432	0.1376408769	0.02873558	-0.113770421	-0.0974186104	-0.063985786	0.1222007078	0.1367189167	0.1039198423	0.0549548959	-0.0025588877	-0.0596746081	0.0	0.0	0.0	0.0601761	0.0	0.00362116301121	0.0	0.286005	0.0185839999999999	0.081798860025	0.0003453650559999	0.120819	-0.0159949999999999	0.0002558400249999	0.0145972307609999	-0.00132216	3.0580000000000104e-05	9.351364000000062e-10	1.7481070656e-06	-0.000430125	0.0	0.0	1.8500751562500001e-07	0.00108131	0.0	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0
5190.112531257686	-2.4953123428613253	6.226583688436076	26937268.087118063	12537.139769115263	1.8451659563688736	157179873.59033152	3.40463740654266	4529.302888133502	6.052831290769973	36.63676663452409	20514584.652454484	5212.59380442144	9188.74470412301	1.176768	48.775818	0.0556452499999999	0.0339243	-0.1184665605	-0.1713092509	-0.1053106882	0.0687833744	0.0187037366	-0.10130791	-0.1109759422	-0.1157588363	-0.0079388287	0.0071751411	-0.1139158206	-0.0164397697	-0.1049356598	0.1045246289	0.119749231	-0.0473254362	-0.0751502537	0.0472615194	-0.0178120628	0.1197416186	0.014257477	-0.0657257649	0.1212409749	-0.1206560187	0.0256314092	-0.1586234765	0.0182392597	-0.1796599854	0.013052941	0.0115989598	0.1173733335	0.1365776785	0.0143583	-0.079437852	-0.0199984086	-0.0208623791	-0.0567621257	0.1877263803	-0.0968470842	-0.0289936345	0.0119957982	-0.1809646059	-0.0715756845	-0.0218490104	-0.0251463838	-0.0347667913	0.2009176195	0.0400100446	-0.1051185787	0.0459935267	0.1493061031	-0.024907299	-0.0468968105	-0.0917212571	0.0654219417	-0.0388544736	-0.0521192823	0.2822881973	-0.0154042322	0.0288505345	0.0073152001	0.1378492868	-0.0103461595	-0.0766325896	-0.0234131603	0.072274868	0.0582840704	-0.0115216663	-0.0838222571	-0.1343639075	0.0356812402	0.0496949289	0.0282390391	0.1366775574	-0.1415412732	0.0098554473	0.2249949881	-0.1435320216	-0.0102276993	-0.0084499154	-0.1494266332	0.1346588728	0.096377843	0.0404256961	-0.0229386027	-0.0820970517	0.0	0.0	0.0	0.0656926	0.0055165	0.00431551769476	3.0431772250000005e-05	0.281521	-0.0044839999999999	0.079254073441	2.010625599999989e-05	0.0896749	-0.0311440999999999	0.0009699549648099	0.00804158769001	-0.00125806	6.409999999999988e-05	4.108809999999985e-09	1.5827149636000003e-06	-0.000656038	-0.0002259129999999	5.1036683568999985e-08	4.3038585744400004e-07	0.00108131	0.0	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0
5194.732802426152	4.620271168466388	21.346905670161764	26985248.888602268	12545.538861469158	8.399092353894957	157390545.32463285	70.54475236925674	4536.898371945737	7.595483812235216	57.69137434192721	20583446.837363884	5253.27343579933	9220.69751707546	1.217435	50.461407	0.0400730499999999	0.0224928	0.1074815695	0.0335706982	0.0802635746	0.106736598	-0.1377697277	0.1118306545	-0.0026606197	0.0689821635	0.0159681207	-0.0517948633	0.0032597165	0.1350907095	0.0998124862	-0.037870877	0.0431424348	0.0835965118	0.0367234586	0.1053004702	0.0959428814	0.0292988313	0.0411805048	-0.0490090432	-0.2336538695	0.009435852	0.0866108138	-0.0399183744	-0.0494990282	-0.0316168714	0.0879834007	-0.0147244579	-0.0285113152	-0.0888341768	0.1868809853	0.0078286198	0.2526901924	-0.1370213991	0.0446259838	-0.0234668425	0.2172853723	-0.0480907217	0.0143368518	0.0400588891	0.0070755021	-0.1664000169	-0.1771123253	0.0257057632	0.0369495202	0.0315496642	0.0638110513	-0.0780045665	-0.1427576823	0.0996560354	-0.0798950853	0.1350163697	-0.0543048592	0.0986836864	0.0291800109	-0.0390307251	0.1441769203	0.0316475218	-0.0256016462	0.1414319777	-0.0137847725	-0.045193026	-0.1385447038	-0.0945808085	-0.0371402778	-0.2562195598	-0.0423660195	-0.0175273346	-0.1107457906	-0.0219084992	0.0607532665	-0.1908493197	-0.2217978904	-0.0920682179	-0.0673762575	0.0889340178	0.0590438133	0.0829490124	-0.0619325743	0.1324383533	0.0883765595	0.0254632561	-0.0428815872	-0.1020794049	0.0	0.0	0.0	0.0697381	0.0040454999999999	0.00486340259161	1.636607024999995e-05	0.293162	0.0116409999999999	0.0859439582439999	0.0001355128809999	0.108027	0.0183520999999999	0.0003367995744099	0.0116698327289999	-0.00129341	-3.5349999999999965e-05	1.2496224999999976e-09	1.6729094281e-06	-0.000685817	-2.977900000000007e-05	8.86788841000004e-10	4.703449574890001e-07	0.00102575	-5.556000000000007e-05	1.0521630625e-06	3.0869136000000082e-09	0.0	0.0	0.0	0.0
5198.122883208962	3.390080782809491	11.492647713974211	27020481.50894065	12550.87928742344	5.340425954282182	157524570.88747472	28.520149373170756	4526.2274334352005	-10.670938510536873	113.86892869565884	20486734.7791814	5225.050602112761	9247.797849096303	1.137427	47.145176	0.03066005	0.0198545	-0.0682527253	0.0786589306	0.0268227048	-0.130553567	-0.1316172187	0.0683356586	0.0632271501	-0.1083763497	0.0394550925	0.1488114398	-0.0304011411	-0.0730848847	0.2113646067	0.0417591036	-0.0760145671	-0.1075553806	0.0173610866	0.0708843452	0.0278999719	-0.0206082687	0.0509411435	-0.057174725	0.0074361352	0.1875580994	-0.2473816183	-0.0232909111	0.0374579509	0.0813488363	0.0657748055	0.102218627	0.0041295089	0.0427104775	-0.1178077934	-0.06959199	0.0529644121	-0.1359699224	0.0733120235	-0.1398157498	-0.1909006456	0.0672771285	-0.0622070158	0.0716013032	0.1289917293	0.0913462065	0.073661607	0.1572878916	0.0631993295	-0.1014186348	0.1251901658	-0.11486498	0.0459617661	-0.0582389971	-0.1135098516	-0.0528599142	-0.0946553154	-0.1044509631	0.1105306929	-0.0586546428	-0.1407712656	0.0305157143	-0.0403638147	-0.0927635362	-0.0540295721	-0.0947235656	0.0026251525	-0.0223635522	0.0741260624	-0.153157037	0.1544025436	-0.0779034516	0.0179927374	-0.0755146162	0.0392893508	-0.0629296584	0.2525505953	0.0875195411	-0.1471872549	-0.0016266957	-0.0381830589	-0.092023293	-0.0626434429	0.1300600045	0.0799541214	0.0102279277	-0.0620081443	-0.1190277518	0.0	0.0	0.0	0.0720296	0.0022915	0.00518826327616	5.250972250000009e-06	0.293475	0.000313	0.086127575625	9.796900000000485e-08	0.126471	0.018444	0.000340181136	0.015994913841	-0.00130843	-1.501999999999992e-05	2.256003999999976e-10	1.7119890648999998e-06	-0.000753828	-6.801099999999998e-05	4.6254961209999975e-09	5.68256653584e-07	0.00113495	0.0001092	1.2881115025e-06	1.1924640000000012e-08	0.0	0.0	0.0	0.0
5196.557996531413	-1.5648866775491117	2.448870313570697	27004215.01131457	12556.583505671231	5.704218247790777	157667789.33489484	32.53810581842929	4525.355916958212	-0.8715164769882904	0.7595409696620813	20478846.175148703	5207.60404585611	9213.8165710248	1.254647	52.003822	0.0775501	0.0471764	-0.0055617313	-0.1973401642	-0.1857088	0.0151478768	0.0175054792	-0.0537738804	-0.1843276214	-0.059665567	0.022200383	-0.1191072327	-0.019321292	-0.1018406849	0.0800416386	0.0980842322	0.1901203731	-0.1126720389	-0.2109197397	-0.0234391713	-0.0910044728	-0.1096508924	0.0118425942	0.0750880969	-0.0781938442	0.1510967682	-0.0787932424	0.0265947475	0.0053373058	-0.0220874469	-0.0024885415	0.1361995149	0.0957032438	-0.0200651981	-0.0150114065	0.16299063	0.0615644818	-0.0068208293	-0.1825220311	0.1660697689	0.0530604502	-0.0838908451	-0.0542139151	0.0244030668	0.148366945	0.0075480289	-0.0302512225	-0.1616775849	0.0404103157	-0.0225357999	-0.1639570936	0.1461080303	0.1806844236	0.0904481459	0.0914062476	-0.0232025845	-0.0191818909	-0.0937111596	0.0410934183	-0.1439414281	-0.0419158537	0.0407011276	0.038008763	0.0542451094	0.0133644761	-0.0889705206	0.1314306764	0.0129006228	0.1011443426	-0.1381659302	-0.0530199366	-0.0409387468	-0.1132894181	0.1776493364	0.0171882352	0.0810480668	-0.1659556511	0.1246266553	0.0043897704	-0.0817783748	0.1235159119	-0.0586626462	0.0977871426	0.1275266608	0.0711506655	-0.0051170129	-0.0799541214	-0.1324383533	0.0	0.0	0.0	0.0826288	0.0105992	0.00682751858944	0.00011234304064	0.293661	0.000186	0.086236782921	3.4596000000007254e-08	0.0817968	-0.0446742	0.0019957841456399	0.00669071649024	-0.00154079	-0.00023236	5.3991169600000024e-08	2.3740338241e-06	-0.000909642	-0.000155814	2.4278002596e-08	8.27448568164e-07	0.00108131	-5.363999999999998e-05	1.1692313161e-06	2.877249599999998e-09	0.0	0.0	0.0	0.0
5197.572385618118	1.0143890867047958	1.0289852192257898	27014758.70374001	12555.640431310598	-0.9430743606335454	157644106.64036137	0.8893892496843705	4533.311923078933	7.956006120721213	63.29803339295341	20550916.991929617	5249.670901649876	9253.975631923238	1.262919	52.346687	0.0707422999999999	0.0517673	0.124350037	0.0575648958	0.1166178159	0.0977648688	-0.1320173656	0.1224688219	-0.0079021965	0.0738426712	0.0511442833	-0.0525385513	-0.0814850508	0.1277250146	0.1970030317	-0.0083538615	-0.0688263368	-0.038147948	-0.1074032867	-0.0600572009	0.0892382889	-0.012375134	0.0138701468	-0.1104001732	0.0490721855	0.1407966895	-0.0377101828	0.2062824088	0.0054607297	-0.1105237075	-0.114228093	-0.0256880462	-0.0179559678	-0.0376637913	0.0147187442	0.0981633395	0.0188764069	-0.1494600214	-0.2114280642	-0.1149105594	-0.1119311373	0.0268766202	0.132463043	-0.0646723234	-0.1461401244	-0.0520760087	0.0355260502	-0.2265465728	0.082062166	-0.032113232	-0.0820002503	-0.0480509226	-0.1212337089	0.0712311659	0.0082070648	0.0349503001	-0.0306995168	0.0545153319	0.0383536064	-0.1262328857	-0.2041281007	0.0408519837	0.0990573846	0.036633138	0.1328593861	-0.1177134114	0.019944582	-0.0859316652	-0.0908364772	-0.067013359	-0.2564404866	-0.0678526365	-0.1402781056	0.0331577653	0.06561901	-0.0275471082	0.2025657687	-0.1180387751	0.2656384502	0.0484354181	-0.0393730691	-0.0677120244	0.09609513	0.1248413411	0.0620081443	-0.0204071147	-0.096377843	-0.1419126191	0.0	0.0	0.0	0.0706642	-0.0119646	0.00499342916164	0.00014315165316	0.291117	-0.0025439999999999	0.084749107689	6.4719359999999525e-06	0.132175	0.0503781999999999	0.0025379630352399	0.0174702306249999	-0.00149809	4.26999999999999e-05	1.8232899999999913e-09	2.2442736481e-06	-0.000835232	7.441000000000001e-05	5.536848100000002e-09	6.97612493824e-07	0.00108131	0.0	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0
5197.030751488469	-0.541634129648628	0.2933675304002268	27009128.6319168	12553.345150132782	-2.295281177815923	157586474.45836222	5.26831568523605	4534.883998574794	1.57207549586019	2.471421364684063	20565172.88052971	5239.696851417376	9257.639193525429	1.158016	47.998577	0.03665295	0.0208581	-0.0612570541	0.0931559027	0.0064604091	-0.1209663734	-0.1311956853	0.1088446167	0.1011120333	-0.1440104984	0.0344344694	0.0982126631	-0.0752248862	0.1410442567	0.1088734869	-0.1516625387	0.0458177703	-0.2395577907	0.0740121381	-0.0443031343	-0.0532379035	0.1324095553	0.0578570861	-0.1957498867	-0.1319469279	-0.0930838797	-0.0166029524	0.251018122	0.0138468703	0.0339336463	0.0895011716	-0.0868805929	-0.01936337	-0.135130025	-0.0834529719	-0.1171849658	-0.1343195172	0.0977053699	0.142650465	0.0458279848	-0.1043142432	0.0009491858	0.0793844259	0.0565331514	0.0148528361	-0.1401946316	-0.0044638242	-0.0529600932	-0.1831947198	0.0435234236	0.124553457	0.1055971152	-0.0257490801	-0.1415709838	-0.1640169876	-0.0861398915	0.0165454977	0.1896835429	0.1183774527	-0.0727115972	0.1125485829	-0.0691372704	0.0705812455	-0.0701172099	0.213194689	0.0725451562	0.0661180944	0.0144925091	-0.0960927982	0.1073637591	0.0916505535	-0.0885144858	0.1561563745	-0.0254107026	-0.0343262548	0.1345566706	0.0616194104	-0.1062174914	-0.0364363055	0.0310277906	0.0051824537	0.1806096009	0.1023317823	0.1220072456	0.052570126	-0.0354785145	-0.1109666161	-0.1471689549	0.0	0.0	0.0	0.0709553	0.0002911	0.00503465459809	8.473921000000145e-08	0.305381	0.0142639999999999	0.093257555161	0.0002034616959999	0.136682	0.004507	2.03130490000001e-05	0.018681969124	-0.00174433	-0.00024624	6.06341376e-08	3.0426871489000005e-06	-0.000940809	-0.000105577	1.1146502929000008e-08	8.851215744810001e-07	0.00108131	0.0	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0
5196.363257551675	-0.6674939367940169	0.445548155656775	27002191.104433056	12529.655077656496	-23.690072476285422	156992256.36504322	561.2195339316561	4520.59834838105	-14.285650193744004	204.0798014580181	20435809.427385475	5202.111190181768	9222.236604996711	1.175537	48.724812	0.1383682	0.0638554	-0.119891721	-0.0957668778	-0.0392561395	-0.1457826145	0.0293764697	-0.1154957291	-0.0592010813	-0.1654740395	0.0476793192	0.1421907343	0.0317784986	-0.1881223961	0.0890710285	0.1161392704	-0.036331251	-0.047885417	0.0913554868	-0.0121922592	-0.1602444571	-0.0786631017	-0.1372021131	-0.0364069741	0.1241917185	-0.0139038903	0.0190382604	0.0206262474	0.2525693512	0.0289069988	0.1441869953	-0.1631366212	-0.0581310899	0.1469287402	0.0458338098	0.08813288	-0.1525285723	-0.0183674384	0.0122247647	-0.0590201582	0.0252267514	-0.1987867315	-0.1245506293	0.1015721674	-0.0074594723	-0.0927518993	-0.083072951	0.0686092056	-0.1613313631	0.118687574	0.1315195388	-0.1389462995	0.2075323347	-0.0688140783	-0.0391054849	-0.1572780598	0.0148316779	-0.0140872183	-0.1042439844	0.0156759017	-0.1546717636	-0.1495700191	0.1854630102	0.0254418534	-0.0442670155	0.1566089825	-0.1513144191	0.0651107717	0.0291548915	0.1044870827	0.0570570733	0.1064795053	-0.0133143293	0.0418147111	-0.0184498684	-0.067122238	-0.0175647983	-0.0045910281	-0.0508582146	0.2135484987	0.0050161477	0.0424173385	0.2031475422	0.1190277518	0.0428815872	-0.0501696928	-0.1234426834	-0.1480511318	0.0	0.0	0.0	0.0738828	0.0029274999999999	0.00545866813584	8.570256249999997e-06	0.265083	-0.040298	0.070268996889	0.001623928804	0.0972469	-0.0394351	0.00155512711201	0.00945695955961	-0.00213917	-0.00039484	1.5589862560000002e-07	4.5760482889e-06	-0.00127641	-0.0003356009999999	1.1262803120099997e-07	1.6292224881e-06	0.000697599	-0.000383711	4.86644364801e-07	1.4723413152100005e-07	0.0	0.0	0.0	0.0
