global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5776.027246666075	2.843115829885392	8.083307622144899	33362490.75422888	12777.028307331226	-15.676403821606073	163252452.36634344	245.74963677806548	5019.036612933764	2.771381703237239	7.68055654503814	25190728.521969635	5725.566290147621	8443.369693977624	1.129968	58.061882	0.151585863	0.0859732	0.0457019352	-0.0407622647	0.1594498346	-0.1274343747	-0.027830089	-0.1335289714	-0.0178314145	-0.0505830926	0.0385538331	-0.0917886228	0.1783124136	0.0840731852	-0.1378125765	0.0210832288	0.0811805356	0.1443509044	0.0656245272	0.1272858212	0.0021650405	0.0614148465	0.0100076152	0.025537269	-0.0592333842	0.0971136845	-0.0109216559	0.1666667988	0.1179890891	0.0623031551	0.0489655288	0.1459928415	0.1991551333	0.0266063146	-0.0115518033	0.0099201032	-0.0360072236	-0.0523016773	-0.1663379702	-0.0669341992	0.002482428	0.0228133137	-0.0502403659	0.0751575676	0.0911251559	0.0457501685	0.0154757115	0.0751548834	-0.0301436197	-0.0550043581	0.0951651293	-0.0008516394	0.0053782364	0.0140444448	0.0810620751	0.0227946232	-0.0025823906	0.0544359737	0.0658270753	0.1546365089	0.021820261	0.0206989887	-0.058998434	-0.1504220581	-0.0221401624	-0.0319277487	0.0189160975	-0.0529165045	0.0203985297	-0.0308368324	-0.037951327	0.022782085	0.0088294419	0.2773253978	-0.0347858317	-0.0544356231	0.0066684866	-0.1008145718	-0.0888380287	-0.0198728048	-0.0893255258	-0.032317261	-0.0155836898	0.1138937036	0.0006819675	-0.0693614174	-0.0865422574	-0.0495265392	-0.1467028904	0.0042920133	0.0786141652	0.0960582176	0.0037592646	-0.0670613282	0.1046693371	-0.0526044151	-0.0410140316	0.0714509096	-0.0630442851	0.0364169272	0.050090058	-0.0076519157	-0.0520044328	-0.0105207581	-0.0572014793	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0787356	0.0091361	0.00619929470736	8.346832321000015e-05	-0.00751627	0.02719893	5.6494314712900005e-05	0.0007397817931449	0.000918617	-0.0390720829999999	0.0015266276699588	8.438571926890001e-07	-0.00354315	-0.00136758	1.8702750564000008e-06	1.25539119225e-05	-0.00189058	-0.0001518299999999	2.305234889999998e-08	3.5742927364e-06	0.00058256	-4.164999999999985e-06	3.393761536e-07	1.7347224999999872e-11	0.0
5767.927188680214	-8.100057985860985	65.61093937431032	33268984.053916443	12715.52433933027	-61.503968000955865	161684559.2241005	3782.738079862603	5014.974551042204	-4.062061891560006	16.500346810864055	25149969.74760096	5703.371653275302	8273.123432736056	1.20191	61.758526	0.1915847469999999	0.164598	-0.1087182539	-0.0397692888	0.0886986714	-0.0381319769	-0.1292205293	-0.0554711617	0.0343552785	-0.093623005	0.0739273677	-0.0572859534	-0.0935466014	-0.1230036107	-0.0063607268	-0.1381410279	-0.1928223483	-0.0927049372	-0.0549862078	0.1169703482	0.008713442	-0.2200673663	0.1404543247	-0.0833188038	0.0580731701	0.097690744	-0.0754737018	0.058119328	0.1082303394	0.0105628342	0.0808701373	0.125751879	0.005477238	-0.1068881322	-0.0489360744	0.0414703257	-0.0730670957	0.0509804531	0.1192466771	0.0210226128	-0.1544638365	-0.0500065759	-0.1516563291	-0.1071364925	0.0383117673	-0.1115037969	-0.1122008795	-0.0245757792	0.1241783142	-0.0508143324	0.0821894422	0.0404877386	0.0052300854	0.0948097784	0.029706644	0.0429982701	0.0430007584	-0.1371015415	-0.079885508	-0.1779592486	0.0735031378	0.1402130977	-0.0056941586	-0.0226626381	-0.1829848967	0.0719618525	-0.1522287572	-0.0790394139	0.0985582893	0.0203416346	0.1086049974	0.0574042589	0.0034313243	0.1695588693	0.0006776641	-0.035506921	-0.147693748	-0.0973309125	0.0055654247	-0.0988398471	0.0911864851	0.0151630596	0.025300397	-0.0616333137	-0.0640177265	0.0791130217	0.0919928007	-0.1897028839	0.054515798	-0.1024845111	0.0064839739	-0.0198246271	0.0618008251	0.0175537611	0.1703224048	0.0870630953	0.0709200156	-0.056507075	-0.0847107745	0.0428688836	-0.0458309201	-0.054712999	-0.0067030603	0.0714502925	-0.0672105065	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0747231	-0.0040125	0.00558354167361	1.6100156250000018e-05	-0.0118665	-0.00435023	0.00014081382225	1.89245010529e-05	-0.0149882	-0.015906817	0.0002530268270714	0.00022464613924	-0.00677181	-0.0032286599999999	1.0424245395599996e-05	4.58574106761e-05	-0.00196642	-7.583999999999998e-05	5.751705599999997e-09	3.8668076164e-06	0.000540756	-4.1804e-05	2.92417051536e-07	1.7475744159999994e-09	0.0
5773.620191251023	5.693002570808858	32.410278271236265	33334690.1128215	12666.719250031723	-48.80508929854659	160445776.55912423	2381.9367414391068	4990.478075828574	-24.49647521363022	600.0772978919997	24904871.42532567	5662.93770565722	8342.331592919358	1.161627	59.688652	0.2583548959999999	0.149507	-0.0229061081	0.005157014	-0.1520868277	-0.0634348518	-0.0004098899	0.1491658216	0.1185308551	-0.0434742358	0.1525877566	-0.0575282407	-0.1239010725	-0.0436869033	0.0181367649	-0.1801952532	0.0199028886	0.0638207097	-0.0477661906	-0.1864754556	0.0408662661	-0.1723138475	0.0623777256	0.1559812835	-0.1310931529	-9.17335e-05	0.0369513203	0.0260804976	0.131924911	-0.0109154297	0.0010596283	0.0429734936	0.1202289508	-0.0886553933	0.0531730223	0.0028795506	0.0321280457	-0.0457960982	-0.0196328091	0.098549646	0.1093081242	-0.0638779974	-0.0317867097	-0.1057605169	-0.1441848778	0.0509578752	-0.0384574874	0.0792657595	0.1793869032	0.1485100811	0.1298926726	-0.1095799355	0.0079151292	0.1284006547	-0.0996963359	-0.0543640664	0.0084265806	-0.0394533956	-0.0753117109	-0.0278056499	0.0376612211	-0.0426933462	-0.1307228339	0.1629982238	0.0402013922	0.0276815967	-0.1795580515	0.0881473825	-0.0852126242	-0.1268192888	-0.1466860904	0.0523413769	0.1146068176	0.15107759	0.1302751362	-0.0253717542	-0.067338697	-0.0118623298	0.0546779343	0.1044938716	-0.0393567491	0.060233162	-0.0279493382	-0.0013017963	0.1718709131	0.0831240746	0.0641530161	0.0027166799	-0.0202878876	-0.1153087658	-0.0402285716	-0.0973275108	-0.0512663039	-0.0676941487	0.0537488318	0.1821306355	-0.0130120589	0.0833897066	0.0866190336	-0.0479319778	-0.1726567169	0.0498983358	0.004089829	0.0351394683	0.0175329999	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0866423	0.0119192	0.00750688814929	0.00014206732864	0.12669	0.1385565	0.0160503561	0.01919790369225	0.000346996	0.015335196	0.0002351682363584	1.2040622401600002e-07	-0.00528558	0.0014862299999999	2.2088796128999995e-06	2.79373559364e-05	-0.00181725	0.0001491699999999	2.225168889999997e-08	3.3023975625000003e-06	0.000325276	-0.00021548	1.05804476176e-07	4.64316304e-08	0.0
5801.474852880668	27.8546616296444	775.8821745019839	33657110.46860676	12728.07673064792	61.35748061619597	162003937.26126102	3764.7404275668646	5017.089606407558	26.611530578983547	708.1735597561765	25171188.118722744	5690.962655546059	8485.254901816455	1.03743	53.306923	0.116255094	0.0840488	0.0152565819	0.0827921463	-0.1556974653	-0.0949948683	0.0447191652	0.1753541355	-0.0191813448	0.0314786491	0.1864787985	0.039306108	0.065438533	-0.1278756067	-0.0310767609	-0.1663235188	0.0568408679	-0.0928243833	0.090828016	-0.0438426727	-0.1283523863	-0.0746702748	0.0005996097	-0.0774709702	0.1499560806	-0.0754909985	-0.2319220702	-0.0510844447	-0.0865884646	0.0710760629	0.089631731	0.0977620413	-0.0341779987	0.1428276965	-0.0165507015	-0.0608962348	0.0564413241	0.0089539761	-0.0830546301	0.0941522503	0.0500731769	-0.1606553851	-0.0795951704	0.0883516813	-0.0805284184	0.0071060071	-0.0922788282	-0.0205533595	-0.1451437612	0.0719850936	0.0162999039	0.1439099741	0.0169852068	-0.1107489387	-0.0874346324	0.0736053991	-0.0290321779	-0.0873733463	-0.1326807091	0.0487283364	0.0252026739	-0.1178824593	0.1739494723	0.1163628672	0.0571403684	0.1039905507	-0.0477949367	-0.1164442795	0.0314754816	0.1457452361	0.1408197643	0.0468114292	0.009684223	-0.0661306926	-0.133787937	0.1227457305	0.0735801526	-0.1184638402	0.1546797635	0.0392242401	0.0145742794	0.0322286409	-0.1822080303	0.1054224848	0.1366296951	-0.0092299064	0.1033969458	0.0981763199	-0.1269082104	-0.1189863014	0.0416730629	0.009235995	0.0263035211	-0.0837329193	-0.0014091052	-0.0987279081	0.0247190628	-0.1004743585	-0.0826382326	0.0588171141	0.1080862978	-0.0568149441	-0.1390621559	-0.034669835	0.082309529	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0860024999999999	-0.0006398000000001	0.0073964300062499	4.093440400001369e-07	0.104646	-0.0220439999999999	0.010950785316	0.0004859379359999	0.00333919	0.002992194	8.953224933636001e-06	1.1150189856100002e-05	-0.00377887	0.0015067099999999	2.270175024099999e-06	1.42798584769e-05	-0.00157788	0.00023937	5.7297996900000015e-08	2.4897052944000003e-06	0.000390778	6.5502e-05	1.52707445284e-07	4.290512004e-09	0.0
5784.041351889705	-17.433500990962784	303.9269568019004	33455134.360370085	12803.053932203662	74.9772015557428	163918189.99091566	5621.58075313048	5026.19964384021	9.110037432652462	82.99278202432906	25262682.859739456	5723.262603771146	8460.099041754196	1.056336	54.2784	0.07270588	0.0421935	0.0611120424	0.0899576079	-0.0548068157	-0.0873254701	0.0879016133	0.0074637967	-0.0967256553	0.0634198549	0.0922121056	0.1325011256	0.0249459438	-0.090699988	-0.0673082903	-0.0172674073	0.0121567838	0.1139720619	-0.1025763085	0.0015340895	-0.0229062806	0.0678957953	-0.0470587774	0.0081341916	0.0172340384	0.1584742787	0.0673979862	0.0147880769	-0.100388361	-0.0673631256	-0.0645938175	0.0578024589	-0.1512664641	-0.1064442775	-0.0047312635	-0.2374752133	-0.0393310528	-0.0412761751	0.0030751257	0.0650330847	-0.1446460107	0.2690584382	0.0303933113	-0.0301751396	0.0892696463	0.0203855731	0.0164241739	0.1288743076	-0.0859785175	0.0667526954	-0.0644028188	0.0333599955	0.1009070073	-0.0755202773	0.085822924	0.0088601063	-0.1442247348	-0.0323909114	-0.0181260783	0.0897123575	-0.1365996609	0.0097747016	0.0891049518	-0.0521621004	0.0701806677	0.0501341373	-0.0106433458	0.0137660218	0.1227803582	-0.0716985431	-0.0877972246	-0.0320041136	-0.1442841584	-0.0907119526	0.0230525859	0.0698451225	-0.1759551007	0.022603855	0.1532679042	-0.0991396794	-0.0318272529	-0.1061390175	-0.0186263851	-0.1613122133	-0.0858337325	0.0797266552	-0.1404912509	0.0366626533	-0.0694841217	0.2371533302	-0.0441542038	0.0946200331	0.0389689082	-0.10277794	0.0572860752	-0.0049995943	0.0467479904	0.0515996608	-0.0281591704	-0.0089150697	0.1167808231	0.0171978178	0.0318672584	0.1021795122	0.117230888	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0785535	-0.0074489999999999	0.0061706523622499	5.548760099999851e-05	0.0804855	-0.0241605	0.00647791571025	0.00058372976025	-0.0081113899999999	-0.0114505799999999	0.0001311157823363	6.579464773209839e-05	-0.00323829	0.00054058	2.922267364000002e-07	1.04865221241e-05	-0.00154069	3.7190000000000096e-05	1.3830961000000071e-09	2.3737256761e-06	0.000375632	-1.5146000000000009e-05	1.41099399424e-07	2.2940131600000022e-10	0.0
5791.857169095072	7.815817205367239	61.08699858771456	33545609.46719798	12842.741195944203	39.68726374054131	164936001.42600235	1575.078903211285	5037.213149722098	11.013505881887795	121.29731181037704	25373516.31573322	5737.687724023773	8477.939419404052	1.077495	55.365612	0.09260171	0.0508355	0.1046748039	-0.1015338553	0.0214901963	-0.0220669153	0.053134666	-0.1622081767	-0.017066286	0.0961944135	0.0108656755	0.0892036063	-0.0400555787	0.0322771941	0.0405935971	0.0577555325	0.039357795	0.1707093718	0.0459987074	0.0753211532	0.1151082618	0.0648514489	-0.0685902108	0.0541729299	-0.0487873606	0.0767089775	0.032255091	0.0986025037	-0.1255816957	0.0629640603	0.0417563743	0.0677928076	0.0853366892	0.0414506124	-0.0624883015	-0.1615280861	0.0584604819	-0.0150789864	-0.2501130947	-0.1378252625	0.0251848955	-0.1933300678	0.0043061024	-0.0381967357	-0.0409937335	0.0345313722	0.0890361435	0.048804416	0.0468593218	0.1191899725	-0.1519812165	-0.0204376876	0.0382757715	-0.0180726617	-0.0064048106	0.0933756037	0.0153263141	-0.0874340866	0.0904364602	0.0245306776	0.2334688283	0.107041036	0.0260084733	-0.1059189468	-0.043095603	-0.07599813	0.0100704773	0.0927962812	0.065426064	-0.0491042705	-0.1262189868	0.0169981684	-0.0216949245	0.0260345	-0.0854498244	0.002359767	0.02594571	0.0552682921	0.0396468485	-0.0946379937	-0.0667789359	0.0492342356	-0.1669296714	0.1789730301	0.0422052716	-0.1160465346	-0.1640802323	0.1456467354	-0.1565992074	-0.1065634685	-0.0343709742	0.0243569143	0.0815893127	-0.0657736552	-0.0853009494	0.061066685	-0.0301456984	0.0084563137	0.0391443885	0.0349015639	0.0462525345	-0.0086545937	0.1026553235	0.0352099518	-0.1568920867	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0861341	0.0075806	0.00741908318281	5.7465496360000105e-05	0.0333143	-0.0471712	0.0011098425844899	0.00222512210944	-0.0166953	-0.00858391	7.36835108881017e-05	0.0002787330420899	-0.00368752	-0.00044923	2.018075929000001e-07	1.35978037504e-05	-0.0015151	2.559000000000003e-05	6.548481000000015e-10	2.29552801e-06	0.000486132	0.0001105	2.3632432142400002e-07	1.2210250000000008e-08	0.0
5792.054453506205	0.1972844111332961	0.0389211388762114	33547894.792381067	12788.291158932556	-54.45003701164751	163540390.76563257	2964.806530569784	5031.804255729859	-5.408893992239428	29.256134219283773	25319054.06798112	5712.978755842103	8454.606074331828	1.053667	54.141235	0.08782769	0.0512848	0.0677275132	-0.1372241017	-0.066602751	0.0764404834	0.0250233229	-0.0323113453	0.111542219	0.0448676537	-0.0969292957	0.0915485516	-0.0513320616	0.0371938983	0.0589756073	-0.0162587157	0.0086004516	-0.0488877468	0.0122183252	-0.0336352919	0.1183133398	0.0380422263	-0.0820343111	0.0563293856	0.1350332552	0.1546734981	-0.0455886366	-0.1232584582	0.0584021573	-0.0185440078	-0.0790485291	-0.0615994277	0.0251853278	0.0632181438	-0.0604862929	-0.159745803	0.2006943524	-0.077269377	-0.0751805785	-0.0374451668	0.1509700888	0.0132949697	0.0015900674	0.0879962169	-0.0939940008	0.0538473965	-0.0229228443	0.0378249966	-0.0291789701	-0.112895561	-0.05562919	-0.0774405841	-0.0202354082	0.0588973451	0.0337329682	0.064019798	0.1341050961	0.0205977062	0.0929984351	0.0067783814	0.0275447865	0.0096132324	-0.0657108706	0.0718701528	-0.0350339248	-0.1084697267	0.0528809946	0.0114738544	0.1338182584	0.1285819212	-0.1245088564	0.1015910571	-0.0642121807	-0.0401573268	0.0879630378	0.0368033845	0.10903987	0.0815533479	0.0382339256	0.0025122682	-0.0810657762	0.0645023841	-0.1261193332	-0.1193899867	0.1242046938	-0.1367768078	-0.1067314025	0.0780008299	0.0087695402	-0.0478974256	0.0989445823	0.1247812297	-0.0269929508	0.0998453587	-0.0517277051	0.0065969972	-0.0190065702	0.0082042426	-0.0241471303	-0.0086207727	-0.0296590511	0.0192823819	0.0646628838	-0.0462279801	-0.0868374146	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.0828326	-0.0033014999999999	0.00686123962276	1.0899902249999991e-05	-0.0079971899999999	-0.0413114899999998	6.395504789609842e-05	0.00170663920602	-0.0419109	-0.0252156	0.00063582648336	0.00175652353881	-0.00351153	0.00017599	3.0972480100000003e-08	1.23308429409e-05	-0.00162508	-0.00010998	1.2095600400000044e-08	2.6408850064000003e-06	0.00041212	-7.401200000000004e-05	1.698428944e-07	5.477776144000005e-09	0.0
5795.625555687535	3.571102181329479	12.752770789496164	33589275.58173845	12771.64568471945	-16.645474213106354	163114933.49601293	277.0718117791886	5015.547463307386	-16.256792422472245	264.283299867351	25155716.35668916	5700.189397580797	8415.885274706608	1.208759	62.110428	0.13976481	0.0831004	-0.0282790803	0.0875386444	0.1199775014	0.1480795745	-0.0422451672	0.0224390468	-0.0812406445	-0.0280625799	-0.2201073542	0.0498268056	0.1103032229	-0.0809130084	0.0627278167	-0.0326181526	-0.0231126842	-0.1449300529	-0.0106932706	0.0069341843	-0.0750264839	-0.0281042501	0.0318672499	-0.122254349	0.0567556349	0.1562297859	-0.0314926704	-0.1517879991	0.0838790954	-0.0196688736	-0.0176303628	-0.1135749177	-0.0498223189	0.0980866875	-0.0575377786	0.0719732255	0.087255343	-0.0618417328	0.0454591183	-0.0506936214	-0.060010687	0.1214675272	0.0105770389	-0.038879916	-0.0806352191	-0.1309167296	-0.1271039864	0.0302946775	-0.0457671493	-0.0069318564	-0.0483276001	-0.1419901349	0.1267562096	-0.0177173161	-0.0467555949	-0.1814035596	0.0820658027	-0.0654281868	0.0068689901	-0.0592615369	0.0196750523	0.0132057198	-0.0684034094	0.0559352797	-0.0011249987	0.046908894	0.0688967171	-0.1165404002	0.0409308581	0.0623723068	0.1020959069	0.1509930785	-0.1298992812	-0.0782100762	0.0664550279	0.0012930424	0.0817055629	-0.0814255377	-0.0788102846	-0.0311049371	0.0122344325	0.0485624407	0.0828200255	-0.2267096593	0.0332093451	-0.018883437	0.0350580189	-0.0799813135	-0.0231641655	0.0067610745	-0.1833172108	0.1511611465	-0.0417531609	0.0808638795	-0.0440789539	0.0463730769	0.0711640811	0.1080933398	-0.0394909974	0.0162536714	-0.0807972439	-0.0306798233	0.028652512	-0.0268122738	0.2334587272	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.0861452999999999	0.0033126999999998	0.0074210127120899	1.0973981289999277e-05	-0.081026	-0.0730288100000001	0.006565212676	0.0053332070900161	-0.0269706	0.0149403	0.00022321256409	0.00072741326436	-0.00304883	0.0004626999999999	2.1409128999999995e-07	9.295364368900002e-06	-0.00196642	-0.0003413399999999	1.1651299559999993e-07	3.8668076164e-06	0.00057774	0.00016562	3.337835076e-07	2.74299844e-08	0.0
5775.899582342668	-19.72597334486727	389.114024402414	33361015.985306203	12809.639554292144	37.993869572694166	164086865.51088583	1443.5341251068955	5027.659593561429	12.112130254042311	146.7036992908871	25277360.98873027	5733.916227059745	8289.934544615857	1.091981	56.109985	0.198583	0.124152	-0.0677891672	0.060146575	0.2158352806	0.1773996894	-0.0434980446	-0.0777529363	-0.1540510726	-0.0027149917	-0.1299572029	-0.0521512934	-0.1247614292	0.0589822434	0.0476935613	0.0311321521	-0.0751958832	-0.202993504	0.0531907241	0.1109426827	0.1385177774	-0.0240935298	-0.2167240635	0.0407641925	-0.0095931519	-0.0765407479	0.0118431578	0.1307516948	0.0249638039	0.0427865135	-0.0824603343	-0.1067793757	0.1418501459	-0.0707719154	0.0863983156	0.0370056576	-0.0642690653	-0.1040587081	0.0513382629	-0.0303559847	0.031151466	0.1547578863	-0.0590019824	-0.0450413674	0.1820855837	-0.0008347697	-0.0776969397	-0.1114922744	0.0004345084	0.0318951041	-0.0136333049	-0.1023929058	-0.0494609238	0.0135883327	0.1649514139	-0.0818748078	-0.0957782069	0.0477906127	0.0514398442	-0.039895288	-0.0058007881	-0.1012234238	0.063151504	-0.1298792429	-0.0455169705	-0.0659233341	-0.0007860945	0.1891652163	-0.0660637363	0.1504442529	-0.0403507716	-0.0979011426	0.0124527629	0.0972551298	-0.003425391	-0.059660519	-0.0017862851	0.0935834526	0.0019147176	0.0764909853	-0.0254662678	-0.0940399571	0.2076741916	-0.0898149666	0.0235282099	-0.0886974684	0.0144188502	-0.1430110768	-0.1086143355	0.095218759	-0.0860461563	-0.0528595429	-0.04981513	0.0685570128	0.1157592761	-0.0512963845	0.0235930639	-0.014215931	-0.0248905784	-0.0446429812	-0.0765399023	-0.064418695	0.0011990815	0.1276390327	0.0257387719	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.082718	-0.0034272999999998	0.006842267524	1.1746385289999294e-05	-0.112412	-0.031386	0.0126364577439999	0.0009850809959999	0.0365748	0.0635454	0.00403801786116	0.0013377159950399	-0.00501787	-0.0019690399999999	3.877118521599999e-06	2.51790193369e-05	-0.00196642	0.0	0.0	3.8668076164e-06	0.000542294	-3.544599999999996e-05	2.94082782436e-07	1.256418915999997e-09	0.0
5779.13523228462	3.2356499419520333	10.469430546854197	33398404.033033404	12762.620709626868	-47.01884466527554	162884487.37779662	2210.77175365731	5003.772244527471	-23.887349033957435	570.6054438701071	25037736.67510349	5693.07792585192	8442.655116941003	1.22922	63.161789	0.2449106	0.163349	0.0313466403	-0.0243347351	-0.0452396186	-0.0901670713	0.0235777496	-0.0708488082	0.0293529262	-0.0138581874	0.0744037357	-0.0723603721	-0.1315168536	-0.0182521029	-0.0888973066	-0.1992324452	0.0674662774	-0.0827515717	0.0332199285	-0.0015165122	0.0162181752	-0.0642225049	-0.0359391197	0.0723330026	-0.0976942584	-0.009874804	0.2246686348	0.0626561161	0.107768436	0.0916418012	0.050264696	0.0833672994	0.0938437601	-0.0672121127	-0.059878678	0.0635376129	0.0761685182	-0.0173144412	0.0022904504	-0.0018965209	-0.0805165035	-0.0178170172	0.0850370554	0.018522471	-0.1210537277	-0.1352430855	0.1016378859	-0.0737379627	-0.091125961	0.019113156	-0.0116501095	0.0174333273	-0.0744754054	-0.1103340183	-0.2747372499	0.0888197763	-0.1697047376	0.0734492269	-0.0384474004	-0.2341425407	-0.1642980928	-0.1507928054	0.0056812672	-0.0169176685	-0.055874754	-0.059607113	-0.0878574058	0.0053466754	-0.1429594396	-0.067599054	-0.1438090872	-0.0661699068	0.0497472091	0.1313506263	0.0208249535	-0.0556392286	-0.0392976304	-0.1085321887	-0.1371591944	-0.0943098584	0.0224684044	0.0169258946	-0.0010167321	-0.0522147754	0.019213117	-0.0686709667	0.1141396378	-0.0040257317	-0.0038185094	0.0461975829	-0.0968011908	-0.0322289371	0.0791962982	-0.0527189534	-0.2360491891	0.0190691515	0.0896895567	0.0790207917	0.2342889168	-0.0034125839	0.1618617784	-0.0015466008	-0.1215432225	0.020919883	-0.0759036914	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0909095	0.0081915	0.00826453719025	6.710067225000007e-05	0.0480943	0.1605063	0.0023130616924899	0.0257622723396899	0.0155691	-0.0210056999999999	0.0004412394324899	0.00024239687481	-0.00404348	0.0009743899999999	9.49435872099999e-07	1.6349730510400003e-05	-0.00189943	6.699000000000006e-05	4.4876601000000085e-09	3.6078343249e-06	0.000479532	-6.2762e-05	2.2995093902400005e-07	3.939068644000001e-09	0.0
