global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4074.888953793783	4.204261146096087	16604719.985750591	17.675811784573185	10579.377734375	-12.516346975473423	156.65894161044275	111923233.24658953	3874.4624594454313	-2.836076099746606	15011459.34965194	8.043327643553921	4010.409838951665	6905.0922102432505	1.005195	33.579308	0.083541565	0.040462	-0.1040871827	0.0145588598	-0.2089949034	-0.0477479848	-0.0029522786	-0.0925190251	0.0610396697	-0.0833759755	-0.0258979392	0.1347932441	0.0813725946	0.073916557	0.0154539675	0.0183887137	0.1499884101	-0.0456796346	-0.0044044137	0.0187507578	-0.059419256	-0.06612285	-0.0956092736	0.1234090125	0.0503198686	0.0842159047	-0.1829512652	-0.1626955354	-0.0392767062	-0.0881365117	0.0784635812	0.0292847423	-0.1610036678	0.0687784089	0.0263049873	0.1192557135	-0.0288410565	-0.0777900813	0.0498506563	-0.0475807953	-0.0388690771	0.0611624635	-0.0704268143	-0.1350520641	0.0167590296	0.0368362792	-0.0570439132	-0.0675426365	-0.0070303148	-0.1063724231	0.1020889309	0.1046909203	0.1125339641	-0.0122482806	-0.0355528394	-0.0553721545	-0.0508755592	-0.161580129	-0.0616047376	0.0390226814	0.2366998643	-0.0402611666	-0.0074566162	-0.0136826737	-0.0196675393	0.0340690653	0.0412448992	0.150959466	0.1840717654	-0.0136301336	0.0337880802	0.0252485298	0.0093998391	0.1265448028	-0.0510920494	0.1180331589	0.1240080963	0.0852035078	0.0957336532	-0.0380715488	0.0670737852	0.0378145569	0.0374212398	0.1516305163	-0.0327532383	-0.0486995237	-0.0704145725	0.0297143438	-0.0104685878	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00460716	-4.134999999999989e-05	1.709822499999991e-09	2.12259232656e-05	-0.0251055	-0.02904559	0.0008436462984481	0.00063028613025	0.037786	0.0118277	0.001427781796	0.00013989448729	-0.000454951	0.000228717	2.06980412401e-07	5.2311466089000016e-08	0.000322711	0.000491372	1.04142389521e-07	2.41446442384e-07	-3.09705e-05	0.0001324495	1.7542870050250003e-08	9.591718702499998e-10	0.0	0.0	0.0	0.0	0.0
4074.8893830085376	0.0004292147546038	16604723.4837557	1.842253055696779e-07	10581.452080946705	2.0743465717041545	4.302913699540779	111967128.14137135	3872.822133919884	-1.6403255255472686	14998751.280979764	2.690667829761923	4007.0713684715615	6863.091150907654	0.951596	31.788795	0.046706035	0.0232485	-0.1246555707	0.1096199085	-0.1484245629	-0.0287308039	-0.2008869985	-3.26278e-05	0.1036075774	-0.1414840743	0.0043958703	0.0044546443	0.0383772048	-0.098116101	-0.1052506591	0.2078182666	0.0478975295	-0.032154005	-0.0640817543	-0.1437622481	0.0522473699	0.0026040571	-0.0756138342	-0.0835667935	-0.066331046	0.0438953375	0.0877037298	-0.0573454295	0.0777576754	-0.2576316499	-0.0232895416	-0.0511178782	0.0743875832	0.0158804628	-0.0654087163	-0.0362606605	0.0326129346	-0.0917509386	0.0588514819	0.1302003166	0.2304639892	0.2227333607	-0.0035547558	-0.0754890513	0.0622720673	0.1332721518	0.0283022664	0.0116159882	0.0102645128	0.0858602592	-0.1075803377	-0.0843554172	-0.0977580276	-0.1122208797	0.1337723696	-0.0697195356	-0.0062563127	0.0232146093	-0.0812440933	0.1239655269	0.047185061	0.1319020192	-0.0670468859	0.0918413396	-0.2162002267	0.0015455542	0.0163756644	-0.1657034996	0.0917970046	0.1337354508	-0.01514152	0.030585821	-0.1740715766	-0.0566140704	-0.2625358251	0.0645267118	0.0633005191	-0.065235585	-0.0307047654	0.0547387509	0.0689356449	0.0993284449	-0.1019764347	-0.1084642933	0.0520495949	0.0052071714	0.017091875	0.0890638187	0.1285669082	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0145869	0.01919406	0.0003684119392836	0.00021277765161	-0.0198118	0.0052936999999999	2.8023259689999986e-05	0.00039250741924	0.0449053	0.0071193	0.00201648596809	5.068443249000003e-05	-0.000465281	-1.0330000000000018e-05	2.16486408961e-07	1.0670890000000036e-10	0.000188724	-0.000133987	3.5616748176e-08	1.7952516168999997e-08	-0.000188633	-0.0001576625	2.4857463906250004e-08	3.5582408689000003e-08	0.0	0.0	0.0	0.0	0.0
4087.247698818008	12.35831580947024	16705593.7514931	152.7279696466021	10602.021252324032	20.56917137732671	423.0908111498365	112402854.63473044	3882.377671404044	9.55553748416014	15072856.383416688	91.3082966111895	4019.259048915982	6893.479337013047	1.007415	33.653481	0.049492375	0.0236503	-0.0966402554	0.1889282303	-0.035352954	-0.1017303625	0.1243122324	0.0271194404	0.1176580555	-0.0624803908	0.120939959	0.0985577402	-0.0913822176	0.0052338665	-0.0583312983	0.018063947	0.1010800053	0.0086820811	-0.1900060129	-0.049572484	-0.0284449659	0.1525472071	0.113178963	0.0915939704	-0.0829423419	-0.1214118456	-0.052820971	-0.0589154799	-0.0305666651	-0.1096753044	-0.0415801127	0.0734072738	0.0836231665	-0.0384611866	-0.2308401774	-0.1455146335	-0.048605962	-0.1944886988	-0.0073530433	-0.1207875491	0.0384827619	-0.1740855333	-0.198192432	-0.1011855631	0.0599482951	0.1143957613	0.136306696	0.0252134586	-0.0221056306	-0.2051350515	-0.1487888449	0.0552056051	-0.0081614248	0.0877974733	-0.0099002969	-0.1029717904	0.0999272267	0.0144671076	0.1694517957	-0.0505083343	0.0268208259	0.0882097156	0.0072718906	-0.0989639997	-0.1677674815	-0.0915342304	0.0751499653	-0.0345804039	-0.0138313029	-0.0320604243	-0.2394840078	-0.160494147	0.0880990635	0.0139122382	-0.108695544	-0.0561891103	-0.0094624955	0.2331213903	0.1271537361	-0.0003910472	-0.1290588921	0.2109097213	0.0002488474	0.0840260128	0.0044848505	-0.0553657755	-0.1063546309	-0.213895656	0.0049461197	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0128889	-0.0016979999999999	2.8832039999999995e-06	0.00016612374321	-0.0280319	-0.0082200999999999	6.757004400999995e-05	0.0007857874176099	0.0366578	-0.0082475	0.0013437943008399	6.802125625000008e-05	-0.000130395	0.000334886	1.7002856025e-08	1.12148632996e-07	0.000322711	0.000133987	1.04142389521e-07	1.7952516168999997e-08	-3.09705e-05	0.0001576625	2.4857463906250004e-08	9.591718702499998e-10	0.0	0.0	0.0	0.0	0.0
4089.296776099965	2.049077281957125	16722348.123021567	4.198717707432798	10626.008250896748	23.9869985727164	575.3761005274987	112912051.34812576	3883.377854730494	1.000183326450042	15080623.562611217	1.000366686508671	4019.804167624081	6927.238114006324	1.03822	34.682533	0.02923888	0.0157927	-0.0865236719	-0.0166749467	0.084457099	-0.2208319353	0.1117049019	0.0470102997	-0.084147463	-0.0726699959	0.195492914	-0.0571865085	0.0696292694	-0.037712168	0.0598064225	-0.1154255254	0.1905196028	0.1317615259	-0.1891558428	0.0827056948	0.0411863135	0.0926004953	-0.0193251143	0.0021411257	0.1245983954	-0.1810873412	0.0592323871	-0.0166576687	0.0011758192	0.0520921646	-0.0563733066	-0.0896721277	-0.0224584697	0.097800828	-0.1053558465	-0.0337907376	0.1214733267	0.0181998564	-0.1665988478	0.0294463551	-0.0332331131	0.0395893549	0.1273897251	-0.1917502898	-0.1274914469	0.0060708397	-0.0012108013	-0.1978880814	-0.029658485	0.0426717089	0.0036301017	0.2353707583	0.1782247933	-0.0532387761	0.0153530429	-0.0886873739	0.0666728702	-0.0336594911	-0.0597296553	-0.1075548291	-0.0595788529	0.1613575737	-0.0104154965	0.0157610029	0.0039742814	-0.1236539844	-0.1069185348	-0.0506463802	-0.0229813625	-0.0469595765	-0.0674697284	0.0385501394	-0.0061472269	0.0506647624	0.14122123	-0.1184679248	0.1789886904	0.0813558358	-0.1814323441	-0.1299848716	0.1493563453	-0.0798765074	0.087576613	0.1495790063	-0.1636679816	-0.0579092842	0.1239158268	-0.0879667464	0.1561463519	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00948677	-0.0034021299999999	1.15744885369e-05	8.99988050329e-05	-0.0324482	-0.0044163	1.9503705690000043e-05	0.00105288568324	0.0302381	-0.0064196999999999	0.00091434269161	4.121254808999996e-05	0.000106178	0.000236573	1.1273767684e-08	5.5966784329000016e-08	0.000386153	6.344199999999998e-05	1.49114139409e-07	4.024887363999997e-09	-3.09705e-05	0.0	0.0	9.591718702499998e-10	0.0	0.0	0.0	0.0	0.0
4085.125352109246	-4.171423990719177	16688249.142445687	17.400778110347503	10601.607880460298	-24.40037043644952	595.3780774359598	112394089.6510379	3883.152019172022	-0.2258355584722267	15078869.60399975	0.0510016994704625	4018.783610138679	6926.534870825724	1.071851	35.805992	0.095376745	0.045106	-0.055453819	0.0054689403	-0.1947216363	-0.1799930962	-0.0801769165	0.0880087212	-0.1113818304	-0.0935662609	0.0274570642	0.1108718617	0.2297715302	-0.064905164	-0.0025994723	0.1744702959	0.0014608046	0.0194463286	0.1289676046	0.0714948802	0.1709454466	0.1108667369	-0.1630712137	0.0206242486	0.0638369568	-0.2098186704	0.0501996544	0.0279441788	0.0991718481	0.0998219776	0.043517138	-0.1863018646	0.1086794125	-0.0969551848	-0.0426840674	-0.0690596202	-0.0949547276	0.0058432162	-0.1285392304	0.0679392218	0.053687933	0.0823122857	0.0354182443	0.1619676258	-0.0880137191	-0.0975186716	0.1255334756	0.0312544659	0.0638681782	0.0551012841	0.0297572741	-0.1555594885	-0.0728397371	-0.0066140031	-0.0706312086	-0.036282247	0.1334722353	-0.1209086706	-0.0496543696	-0.18498689	-0.0601313522	0.109290735	-0.1514358826	0.1100776263	0.0726728463	0.0404155106	-0.1374754069	-0.1298361325	-0.0622226023	0.0632014683	-0.0950086015	-0.0280289159	-0.1742320307	0.1018960446	0.026946844	0.015749999	-0.1523065451	-0.1209895528	-0.0754340236	-0.051374826	-0.1877197577	-0.0298200327	-0.021695213	-0.067438267	0.1076354518	0.0554845289	0.0188963353	0.122190087	-0.0284126369	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0145658	-0.02405257	0.0005785261236049	0.00021216252964	-0.0313909	0.0010573	1.1178832900000083e-06	0.0009853886028099	0.0165003	-0.0137378	0.00027225990009	0.00018872714884	0.000304812	0.000198634	9.2910355344e-08	3.9455465956e-08	-0.000148621	-0.000534774	2.2088201641000005e-08	2.85983231076e-07	-0.000428144	-0.0003971734999999	1.5774678910224997e-07	1.83307284736e-07	0.0	0.0	0.0	0.0	0.0
4080.128953891807	-4.996398217438582	16647452.280386252	24.96399514722344	10575.306331223708	-26.30154923659029	691.7714922447833	111837103.99922024	3870.677892597925	-12.474126574096772	14982147.348246315	155.60383378658727	4007.320899789144	6878.230310808295	1.019834	34.068344	0.03431992	0.0182253	-0.0782453515	0.0791588033	0.0605550335	-0.1152432618	-0.1570520849	0.0081880485	0.0256606636	-0.0821131548	0.0742006763	0.0181211437	-0.0403644518	-0.0948962733	-0.0247598237	0.1106452728	0.068114322	0.0040347511	0.1342206694	-0.1156743436	0.2159397517	-0.0542638203	0.075423721	0.1005432637	-0.0255283807	0.2091310527	0.0241050515	-0.0577297912	-0.0443399597	0.0313011871	0.046080561	-0.1294066866	-0.0957749212	0.1286655749	-0.0077139767	-0.1916216042	0.0018323156	0.0085862118	0.0878991172	0.0536465759	0.1049591382	0.0682354032	-0.0462572244	0.1538050727	-0.0695331248	-0.1046439062	-0.0108627993	0.0716746697	-0.0156493182	0.0473271068	0.1094018413	0.1895523575	-0.1594356813	0.0854953711	-0.2262407352	-0.0922159478	-0.0944060762	-0.0450172429	0.0144042746	0.2243243119	0.0867870616	-0.0473531791	0.0709540014	0.0658113302	0.0298281154	-0.0273520575	-0.1172894353	-0.0440221461	-0.0842642919	-0.1184100921	0.0305840736	8.1478e-06	-0.0955104893	-0.0178061594	-0.0825228475	0.0268260548	-0.0252152008	-0.0521455613	0.0216353577	-0.0222578079	-0.0841552541	-0.1859456352	0.0211350747	-0.006742297	-0.2612013602	-0.068406704	-0.0902365448	0.0388226978	-0.2686190376	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.00458001	0.00998579	9.971600192410004e-05	2.09764916001e-05	-0.0296125	0.0017783999999999	3.1627065599999978e-06	0.00087690015625	0.0164938	-6.499999999999562e-06	0.0002720454384399	4.2249999999994296e-11	0.000512308	0.0002074959999999	2.62459486864e-07	4.3054590015999975e-08	8.43626e-05	0.0002329836	7.117048278760001e-09	5.4281357868960016e-08	-0.000438649	-1.0505000000000009e-05	1.1035502500000018e-10	1.92412945201e-07	0.0	0.0	0.0	0.0	0.0
4082.986103103669	2.8571492118617243	16670775.518137684	8.163301618842073	10617.55896043044	42.25262920673231	1785.284674881608	112732558.27821672	3889.829453011858	19.151560413932657	15130773.17351853	366.7822662885124	4028.609012421605	6948.618858601445	1.08664	36.300053	0.15512548	0.105954	0.04860841	-0.0269327226	0.0816411355	-0.2562398413	0.0438500405	-0.0135898149	0.0677301372	0.0744896963	0.1823421126	0.1071967024	-0.0030668294	0.1635907418	0.0261663861	0.0604221251	-0.294864555	0.1107262662	0.0163286012	-0.0560463277	0.244209222	0.109693795	-0.051046065	0.1966637372	0.1484133128	0.0931554426	0.1947057951	-0.0159071124	0.0033080184	-0.0677663142	-0.0838594326	-0.0767145036	0.0890311352	0.0364569981	-0.1393524667	0.0519045011	-0.1213970621	0.096826793	-0.1803319794	-0.1719801062	0.1026785278	-0.2108342289	-0.058531736	0.0376129082	0.2128547038	-0.0214994224	-0.1678342048	0.0909385587	-0.100028423	0.0241449442	-6.04908e-05	0.0620410367	-0.0141530623	-0.0379674811	0.0735880171	0.0573630588	0.1140845453	-0.2302742567	-0.0162844399	0.1280635675	-0.1553523686	0.0227608122	0.0592750626	-0.1633926679	-0.0522560132	0.0962103694	-0.068055526	-0.0569629402	-0.028496733	-0.0591381389	-0.1379412706	0.1410424116	0.0203127584	0.0634289051	-0.0090691317	-0.3052556339	-0.1018424361	0.0552740035	0.2297894148	0.1576570339	0.0210019829	-0.009199316	-0.0139342728	0.0046750235	-0.0361641739	-0.0793536127	-0.04772959	0.0367375492	0.1096453257	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0136837	0.01826371	0.000333563102964	0.00018724364569	0.0753126999999999	0.1049251999999999	0.0110092975950399	0.0056720027812899	0.0122398	-0.0042539999999999	0.00014981270404	1.8096515999999992e-05	0.000197005	-0.0003153029999999	3.8810970025e-08	9.941598180899997e-08	0.000322711	0.0002383484	1.04142389521e-07	5.680995978256e-08	-0.000438649	0.0	0.0	1.92412945201e-07	0.0	0.0	0.0	0.0	0.0
4061.167091952776	-21.819011150892948	16493078.148760168	476.0692476027908	10565.52087191068	-52.03808851976101	2707.962656790482	111630231.2947802	3876.8303189067024	-12.999134105155465	15029813.321594244	168.9774874838159	4018.495762766274	7299.233969933606	2.56453	85.67009	0.181033239	0.101607	0.3031960935	0.1341571961	-0.0326749889	0.0712194889	0.089405225	-0.0383109837	-0.1940927562	0.2104928335	-0.0183666498	0.1554877582	0.0887186075	-0.1059643897	0.1258416681	-0.0331075952	-0.2794754615	-0.0435506339	-0.1168160619	0.0470398714	-0.170905388	0.1249851419	-0.0235764998	-0.1197911826	0.1384367033	0.0278822799	0.0131680852	0.0610076378	0.0677784305	0.0297097165	0.1457323259	0.1749049717	-0.1910378312	-0.0269256463	0.0158083159	0.1537415063	-0.2010642142	-0.2077596324	0.0804572644	0.051877901	0.3090491224	-0.1254279597	0.1028453997	0.0038002978	-0.1597015902	-0.0468275941	-0.0816818134	-0.0880015727	-0.0032796938	0.0572797889	0.0658292256	0.1061504762	0.0622923418	-0.0773375779	-0.1531328789	0.1494666012	0.166969665	0.0257133957	-0.1776551203	-0.0112939532	-0.1413003732	-0.0816980874	0.0285249453	-0.0191178212	-0.0163533346	-0.0115921453	0.104780358	0.2372830574	0.2361553419	-0.1959476702	-0.0746190821	-0.1826911196	-0.0457417216	-0.07732554	-0.2798386779	-0.0431596137	-0.0939386515	-0.1159744792	-0.0643632359	-0.1364503039	0.0990744458	-0.0838695382	0.1434735446	0.0192597506	-0.1210820389	-0.0580589086	0.1221430766	-0.0504209193	-0.1676227657	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0277373	0.0140536	0.0001975036729599	0.0007693578112899	-0.00584491	-0.0811576099999999	0.006586557660912	3.41629729081e-05	-0.0416393	-0.0538791	0.0017338313044899	0.00290295741681	0.000387768	0.000190763	1.5036402182399998e-07	3.6390522169e-08	0.000322711	0.0	1.04142389521e-07	0.0	9.44658e-06	0.00044809558	2.007896488155364e-07	8.923787369640001e-11	0.0	1.0	0.0	0.0	0.0
4041.049779026898	-20.1173129258782	16330083.31657334	404.7062793577059	10494.513508605956	-71.00736330472319	5042.045643488948	110134813.7823129	3867.9681950706577	-8.862123836044702	14961177.95807816	78.53723888539167	4009.73974609375	7246.800490388363	1.199647	40.075138	0.066241634	0.0420514	0.3102691418	-0.1885607381	0.073590515	0.0930326526	-0.1969275781	0.1293486973	-0.1490589346	0.2893513809	-0.0841298803	-0.175655182	0.0354884375	0.0274024774	0.1995864575	-0.0783652567	-0.180382199	-0.1060984867	0.1721288365	0.0934011409	-0.0205979444	-0.1239778978	-0.1706346758	-0.0956539826	-0.040281415	0.093770215	-0.0826576634	0.1506255992	-0.2058886786	0.1853609931	0.0598362337	-0.0093555732	0.0477906368	0.0693973576	0.0424477611	0.0201847571	-0.0185647388	-0.0704758893	-0.0380190981	0.0611756154	0.0673050764	0.0027217411	0.1229336646	0.0573065287	0.2829722348	0.1313914633	-0.1948628392	-0.0116850285	0.096361937	-0.0586757921	-0.1111507621	-0.1798818675	0.0668163015	-0.1542801659	-0.0453568101	0.2654927164	-0.0371326645	0.0051188971	-0.0594575556	-0.0262164972	0.1183672892	-0.1702378585	0.0836763918	-0.0339691339	0.2089807626	-0.1369644786	-0.0322773123	-0.1205563223	0.0171921809	-0.0791958644	0.0340986205	-0.1088570972	-0.0247886705	-0.0578344288	-0.0574459338	-0.037045221	-0.0069063178	-0.1454738655	0.0908281373	0.2828123823	0.2178690221	0.0619512852	-0.0068575414	-0.0600169243	0.2426692488	0.0858064077	0.0543947729	-0.0552517209	0.0473814053	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0310212	0.0032838999999999	1.0783999209999996e-05	0.0009623148494399	-0.0452881	-0.0394431899999999	0.001555765237376	0.00205101200161	-0.0416289	1.0399999999993748e-05	0.00173296531521	1.0815999999986993e-10	0.000771877	0.000384109	5.95794103129e-07	1.4753972388100006e-07	0.000322711	0.0	1.04142389521e-07	0.0	-7.65273e-05	-8.597388e-05	7.391508042254401e-09	5.85642764529e-09	0.0	0.0	0.0	0.0	0.0
4035.6733190044806	-5.376460022417177	16286659.13772464	28.906322372650116	10485.430378371018	-9.083130234937926	82.5032548648435	109944250.2196658	3864.238853327525	-3.729341743132864	14932341.915566023	13.907989837073265	4006.253655520112	7210.204887745767	1.137148	37.987316	0.094733985	0.045216	0.2870083238	0.0245786955	0.0624976321	0.2417604358	0.0827825916	-0.0872735609	-0.1685773123	0.2557659099	-0.2231044156	0.1353855802	0.0169909922	0.1744387683	0.2464000768	0.0271293063	0.1212380707	-0.2085437903	0.0215994895	0.022289663	0.0827057379	-0.093589618	-0.1769100311	-0.3428127276	0.0726960682	0.0943588142	-0.0879530654	-0.0945686955	-0.0058150057	0.0001126235	-0.0511390623	-0.0242319798	-0.0200271357	-0.0399653123	-0.0190902705	-0.0062452234	-0.0225292301	0.0107839347	-0.0402676944	0.0922377273	-0.1604487481	-0.0775764715	0.0791246467	-0.0934504631	-0.0035403244	0.0069243704	0.0072732737	0.1291763843	0.0002672636	-0.008993235	-0.0890516063	-0.1396353091	0.0440505374	0.0825588935	0.0112149982	0.2223256953	0.0052740699	0.1970408378	-0.2710350934	0.0245968945	0.1520564032	0.0007001189	-0.0302540894	-0.0262189464	0.0002733242	0.0183235555	-0.0085044317	0.0773529713	-0.0287287773	0.025949462	-0.0748288126	0.0052272952	-0.0392362738	-0.0477522079	0.1908749201	0.007397994	0.1029243182	-0.0596866263	0.0356789889	-0.0545412216	-0.0669017358	0.0503366985	-0.0786096239	-0.0526591831	0.0948856582	0.1320092251	-0.0614915899	-0.0459875787	0.0701201055	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0177616	-0.0132596	0.00017581699216	0.0003154744345599	-0.0575886	-0.0123004999999999	0.0001513023002499	0.0033164468499599	-0.0231978	0.0184311	0.00053813792484	0.00033970544721	0.000296629	-0.000475248	8.798876364100001e-08	2.25860661504e-07	-0.000146043	-0.000468754	2.1328557849e-08	2.19730312516e-07	-0.000147381	-7.08537e-05	5.02024680369e-09	2.1721159161e-08	0.0	0.0	0.0	0.0	0.0
4059.7533610671367	24.080042062656048	16481597.352695912	579.8484257392845	10513.043813382665	27.61343501164629	762.501793142413	110524090.22210352	3860.550616662801	-3.6882366647237177	14903851.063815534	13.603089695012333	3997.7267311175374	7218.713926155551	1.142035	38.150566	0.02337535	0.0129172	0.2413963108	0.1122913407	-0.1370763517	0.1763368936	0.0114168737	0.2835087685	-0.0944689066	0.1482618269	-0.0902284173	0.1842926566	-0.0296693424	-0.0304524138	-0.0710248517	-0.0145753314	-0.0529773239	-0.2201996635	-0.1615301503	-0.0045733994	-0.1693087369	-0.1316824854	-0.0872549238	-0.1843818344	0.1241173887	-0.0140721188	0.0599773159	-0.0938453113	-0.1057243712	-0.0444822623	-0.1842958627	0.0716131796	-0.0458627837	-0.1041225474	-0.1007899707	-0.1273681547	0.0721828468	-0.1044973751	0.0015332979	-0.0326883112	-0.0347989395	-0.076738626	0.0313276653	-0.0143655899	0.0472195797	-0.1072197448	0.0245716551	0.0969807859	0.2387139692	-0.0712237129	0.1039669008	0.1196192094	0.1595117713	-0.1619947273	0.1255939364	0.1132635138	-0.1151111954	0.1001884459	-0.2143085448	0.0430845125	0.0212349152	0.1640467733	0.0142712728	-0.1338864548	-0.0522806188	-0.1105136769	0.0369118014	0.0583799001	-0.1498065318	0.1309115541	-0.0785014012	-0.0916288206	0.0545905345	0.0252233973	0.0130993055	-0.0317109773	0.0711210598	-0.0329938452	0.1059199116	0.0803374171	-0.0921030802	-0.032105509	0.2822135661	0.0792047696	-0.0517905095	0.1306179127	0.1664496153	-0.054429965	0.0854387144	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0177787	1.710000000000253e-05	2.9241000000008647e-10	0.00031608217369	-0.0654508	-0.0078622	6.18141888400001e-05	0.00428380722064	-0.0228014	0.0003964	0.0005199038419599	1.571329600000013e-07	0.000464008	0.000167379	2.1530342406400002e-07	2.8015729641e-08	-0.000146042	9.999999999886402e-10	2.1328265764000004e-08	9.999999999772805e-19	-0.000281994	-0.0001346129999999	1.8120659768999995e-08	7.9520616036e-08	0.0	0.0	0.0	0.0	0.0
4060.306555990264	0.5531949231271938	16486089.328617517	0.3060246229737018	10524.460253084622	11.416439701957644	130.3350954684347	110764263.61875804	3875.1418043353433	14.59118767254222	15016724.00370738	212.902757695348	4014.903683904628	6827.919060845414	2.529094	84.48631299999998	0.0783780899999999	0.0477562	0.1319456832	0.0303412562	0.126501683	-0.0990932828	-0.12228156	-0.1112860488	0.0639166391	0.159549882	0.0906582444	-0.1450226564	-0.0088670396	0.0959036427	0.0081003075	-0.1275631538	-0.0472971835	0.0585502807	-0.038418651	0.2274194894	0.0095683495	-0.0515264948	-0.1789390803	0.0914424823	-0.0610557389	0.0273108448	-0.01975937	-0.0722711319	0.0090416662	-0.0159711475	0.1161568414	-0.0708930049	-0.0095489085	0.1021053754	-0.0639190554	0.2818287124	0.0003228611	0.2698703238	-0.0494598345	0.0513639746	-0.2339814794	-0.0273749311	-0.0793720437	0.0042359085	-0.1146248211	0.0098555364	0.044237137	-0.1445965944	-0.1089128483	0.0692885245	0.2314363596	-0.1179094721	0.1582035986	-0.0417041592	0.0892812285	0.2016176558	-0.0071328819	-0.1033451703	0.0816215401	0.0443141723	0.1199393714	0.0358547509	0.049509248	0.0208065635	0.0719593618	0.0912170913	-0.070109542	0.0441994783	0.1536381629	-0.0442020695	-0.0284753209	0.3004778382	0.1095518269	-0.0494070931	0.2914283353	0.061516107	-0.1177959551	0.1699151393	-0.1176684151	-0.102879837	0.0527853359	-0.0587393243	-0.1069500585	0.0766290036	-0.0424431296	0.0973885986	0.3110237	0.0548529479	0.0008480669	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.017753	-2.570000000000003e-05	6.604900000000013e-10	0.000315169009	-0.05954	0.0059108	3.493755664000001e-05	0.0035450116	0.00432109	0.02712249	1.86718187881e-05	0.0007356294638	0.000464008	0.0	2.1530342406400002e-07	0.0	0.000603684	0.0007497259999999	3.644343718559999e-07	5.620890750759999e-07	-0.00043865	-0.000156656	2.4541102336000008e-08	1.924138225e-07	0.0	0.0	1.0	0.0	0.0
