global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5830.722502046612	-4.498570106586158	20.237133003870596	33997324.895872705	12900.403658171546	20.815707349960576	166420414.5437658	433.2936724792027	5735.290000933062	-8.271856609803763	68.42361177315419	32893551.394802768	5833.910873878093	8574.37596039148	1.060915	35.820679	0.0452838699999999	0.0260045	-0.1242008504	0.0508384821	0.0541168024	0.038250903	-0.0484804343	0.0419814139	-0.0835042843	0.1391385594	0.0728780538	-0.0365668031	-0.0676325288	-0.0094302503	-0.0281659996	0.0793660726	-0.0533488793	-0.0897346494	0.0359257607	0.0731132552	-0.0225610653	-0.1111955181	0.0852165741	0.0960237374	0.0146837164	0.0051853705	0.0459843005	0.0418325627	0.0291000479	0.0190237375	-0.1027959861	-0.0891836569	0.172957748	-0.0126195434	0.0685612472	0.0234037862	-0.053772074	-0.0058675706	-0.029682046	-0.067874162	-0.0415327705	0.2189717476	0.1012346433	-0.1328317426	-0.0051352083	0.1065951035	-0.0611931548	-0.0364381157	-0.1870121198	0.1751452578	-0.0111088078	-0.0538952788	-0.0569603479	0.1943751046	0.0374203821	-0.0999492461	0.0444039717	0.0857385378	0.0415369948	-0.1164109544	0.1060760288	0.0759274187	-0.0170875784	-0.0650077147	-0.0798494124	-0.0611825709	0.0401422845	0.0157444605	0.0779321155	-0.1248489431	-0.1264848573	0.0205110227	0.0333400142	-0.0587721685	0.0811586842	0.0195654071	0.0275267036	0.0787041668	0.1638156406	0.1020750554	0.0041138575	0.0623615847	-0.0225847841	0.0127705748	0.0335983486	-0.0215352634	0.0754994993	0.0086974727	-0.1605548031	-0.0142105551	-0.1072885975	0.007167155	-0.0171940332	-0.1458460988	-0.0766399239	-0.2358711309	-0.0772904692	0.0856123294	0.0230413453	0.0674454833	0.1755306069	-0.0985952422	0.1296369506	-0.0767218548	-0.1031366415	-0.0543982783	0.1551561405	-0.0915934951	-0.0271282311	0.0665165275	0.0406122008	0.0055666366	-0.0038845025	-0.0945169827	0.0409784736	0.0978604691	0.0313147767	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.072283	-0.0010235999999999	0.005224832089	1.047756959999999e-06	0.00890567	0.0132781699999999	0.0001763097985488	7.931095814889998e-05	0.0261136	0.0024647	6.0747460900000014e-06	0.00068192010496	0.000296547	-9.685500000000002e-05	9.380891025000003e-09	8.794012320899998e-08	0.000104343	-0.0004003699999999	1.6029613689999994e-07	1.0887461649e-08	0.000521231	-7.312299999999992e-05	2.716817553610001e-07	5.346973128999988e-09
5859.484398929614	28.76189688300201	827.2467123084407	34333557.42129954	12872.65556581288	-27.748092358666327	165705261.31605333	769.9566295450766	5749.003244211382	13.713243278319167	188.05304121036588	33051038.30195299	5847.73948446107	8600.409946921307	1.025528	34.625854	0.0349095	0.0171299	-0.0888712371	0.064124892	-0.0922509544	0.1045332927	-0.114054267	-0.1096999186	0.0598831274	0.0962787899	0.0684681195	-0.0305167544	0.0974491339	0.0642240448	0.1328992333	0.0661695475	-0.0784179106	-0.0086517209	0.0587496393	0.0701161943	0.0410608319	-0.1489273303	0.036915003	-0.0241100992	0.0017203529	-0.0738403485	0.0466235424	0.1128533963	0.0466957188	0.0471873434	-0.0033788358	-0.0321968566	-0.0169153251	-0.0384358723	-0.0964373936	0.0025931214	-0.0572309269	-0.0463314653	-0.2249174492	0.0122247761	-0.0913085758	-0.0021589603	0.088832742	0.1511025096	-0.0250789509	0.066670488	0.0712020077	0.0782342016	0.0946863107	0.0057954902	-0.0841439353	0.1263968006	0.0004708665	0.0347386852	-0.0380883943	-0.203836589	-0.022721366	0.0764972724	0.0528219169	0.0032784665	-0.0662194547	-0.0299610499	-0.0724752139	0.1196128412	-0.0001714619	-0.0225594515	-0.1719975642	-0.0755501541	0.0713553443	-0.1006697046	-0.0123883351	0.0693667982	-0.0693148328	-0.0586310088	0.1072667289	0.0196451987	0.0109157693	-0.0233127273	-0.0492503367	-0.0320346569	-0.0359780682	-0.0795110916	-0.0616577204	0.0488771466	0.1403893057	0.0040223148	0.1704103095	-0.1456799292	0.0752716202	0.0763586338	0.0615386267	-0.1334384113	-0.0108756862	-0.0891323395	-0.0876166922	0.0331616862	0.0934992359	-0.1149310451	-0.106581023	0.0518054298	0.0053528619	0.0418120089	0.1441041075	0.0250590488	-0.0934243466	0.0038691216	0.0025096477	0.0934637637	0.012411696	0.0700912828	-0.1167445703	-0.0818105186	0.0581841939	0.0188561706	0.1817671717	0.0594068896	0.0926673537	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0679489	-0.0043340999999999	0.00461705301121	1.8784422809999945e-05	0.00733777	-0.0015678999999999	2.4583104099999963e-06	5.384286857290001e-05	0.0297139	0.0036003	1.2962160090000003e-05	0.00088291585321	0.000552445	0.000255898	6.548378640400005e-08	3.051954780250001e-07	0.00021513	0.000110787	1.2273759369000004e-08	4.62809169e-08	0.000379772	-0.000141459	1.44226771984e-07	2.0010648681000007e-08
5854.232421401659	-5.251977527955205	27.583267954146468	34272037.24379033	12941.97529316131	69.3197273484293	167494724.48879775	4805.224599660576	5755.71526356128	6.712019349898583	45.05120375341299	33128258.195192296	5858.298175064929	8692.339097500299	1.142014	38.558884	0.079711185	0.0405446	0.0034488878	-0.0880517545	-0.0833560669	-0.1351831629	0.089118865	0.0077973849	-0.0102498175	-0.0644122322	0.0174011199	0.0771926954	-0.0377776534	-0.064379171	-0.0812980907	0.0294039635	-0.0049977533	-0.0078104586	-0.0695599733	0.0234527743	-0.0291453791	-0.1143972521	-0.0844827687	-0.0743276401	0.0282730908	0.0615086539	-0.173745845	-0.101176019	-0.0926792051	0.0598510617	0.0951104853	0.0602674478	-0.0203911069	0.0198403964	-0.1209894586	-0.0201029777	-0.1163005724	-0.0958626536	0.0570011775	0.0667253876	0.0001314937	-0.1013274214	-0.0447009798	-0.0325635244	0.0283656011	0.1165548913	0.0381013108	0.0125841316	0.2747956078	-0.0845718932	-0.0771872826	-0.1266744819	-0.0760983357	0.1371878832	-0.0623582662	-0.10907342	-0.0860597878	0.021611092	-0.0743478099	0.01268401	0.1019896436	0.0544943815	-0.1081230853	-0.0243322261	-0.0438436758	-0.145726584	0.0578992516	-0.0446984492	0.1260631042	0.0594907859	0.1019079672	0.0023204788	-0.0135723811	0.0582876262	-0.1829418771	-0.0779126233	-0.1410430084	-0.0861822722	-0.0647625781	0.0456342501	-0.042079703	-0.0441036441	-0.0050499644	0.1129604987	0.0896834636	-0.0699038272	-0.103366959	-0.0069489822	0.0539023449	-0.0991631737	0.0377350001	-0.0166357108	0.0111292745	-0.0504547409	0.0307277432	0.0994861622	0.1649913946	-0.1809675392	0.1373423382	-0.0341188933	0.1855623824	0.0375175106	0.0850998165	0.150036152	0.0034879637	0.0131094983	-0.0248897786	-0.0843447514	-0.0174865232	0.1832423856	0.0006634073	-0.026111667	-0.1063957683	-0.0943704725	0.0381730358	0.0799160326	-0.0813624169	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0775866999999999	0.0096377999999998	0.0060196960168899	9.28871888399979e-05	0.0301524	0.02281463	0.0005205073420368	0.00090916722576	-0.000364255	-0.030078155	0.000904695408204	1.32681705025e-07	0.000311012	-0.000241433	5.8289893489000025e-08	9.6728464144e-08	0.00021513	0.0	0.0	4.62809169e-08	0.000481951	0.0001021789999999	2.32276766401e-07	1.0440548040999997e-08
5840.855478911366	-13.376942490293004	178.9425903886064	34115592.72552892	12957.983887267052	16.008594105742304	167909346.42267254	256.2750852424073	5730.039146076751	-25.67611748452873	659.263009079322	32833348.615571987	5829.90261665966	8575.157408177944	1.067133	36.030621	0.0624341049999999	0.03335	-0.0186095208	-0.1913560185	0.0492608087	-0.0256071758	0.0854444274	0.1656455937	-0.1087060871	0.0591560183	-0.1243040569	0.1008533029	-0.0645901901	0.0328081693	-0.0930065399	0.0252856179	-0.1580152581	0.1314878882	0.0618259442	0.0310951454	-0.0497188054	0.1162021523	-0.054793964	-0.0302486588	0.1185700348	-0.1314111335	0.0422905905	0.1860381023	-0.1468850032	0.0309004043	0.0998652	-0.1221731282	-0.1734409646	0.0352658277	0.1016411727	0.1558660712	-0.0734597569	-0.0205113663	0.0305973275	-0.0583387728	-0.0149430233	0.1390656879	0.0208565289	-0.0343535087	-0.126233831	0.0040740265	0.0471603439	-0.0126067686	-0.1214349217	-0.0028921365	0.1432935498	-0.0632395896	0.0603466848	-0.011356005	0.0398307962	0.0128573438	-0.1841575821	-0.0222730981	-0.0192644654	0.1377573411	0.1103043868	-0.134736945	0.0655012685	0.032832679	-0.0966951346	0.025375251	0.1571734675	-0.0531448394	0.1806274457	-0.0846346905	-0.015874418	0.1490368993	-0.2146873518	0.0722576992	0.0513164935	0.1606137301	0.0023765818	-0.101527807	0.0285554138	-0.1135811215	-0.1365235869	0.0993981234	-0.0692782069	-0.1321295814	0.0140667429	-0.0720861816	0.0372442352	0.0466951821	-0.1311387214	0.0280434707	-0.0208998827	0.075926799	-0.0649255749	-0.1105778712	-0.0075168733	0.0502930542	-0.0807169017	0.1652824805	-0.0217923119	-0.0358225946	-0.0216834639	-0.0289166576	0.0493831379	0.1580586947	0.0409341996	-0.1076623289	-0.1472657214	-0.0171558844	-0.1377160701	-0.098065893	0.0317323597	-0.0135246973	-0.0726260513	-0.0754325568	-0.0746105023	0.2426499003	-0.0251381	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0716609	-0.0059257999999998	0.00513528458881	3.511510563999879e-05	0.0220983	-0.0080540999999999	6.486852680999996e-05	0.00048833486289	0.0127129	0.013077155	0.000171011982894	0.0001616178264099	-0.000201987	-0.000512999	2.63167974001e-07	4.079874816899999e-08	0.000363289	0.0001481589999999	2.1951089280999992e-08	1.31978897521e-07	0.000528334	4.638299999999999e-05	2.79136815556e-07	2.1513826889999993e-09
5849.57140191059	8.715922999223949	75.967313728401	34217485.58605023	12909.712802001255	-48.2710852657965	166660684.6301551	2330.097672737796	5735.869167170157	5.830021093405776	33.98914594955628	32900195.102893274	5837.205183375627	8675.48826940043	1.11078	37.504314	0.06294039	0.0360255	0.1335176166	-0.056299519	-0.0048567731	0.1161598092	0.0515437621	0.0053893853	0.0949325794	0.0207672423	-0.0748624182	0.0123401447	-0.0812961492	0.0204493045	0.0562118145	-0.0593033148	-0.0341980087	0.0523667815	0.0389162216	0.0516403627	0.0978750294	-0.0485207248	-0.135780313	-0.0401354676	-0.058141267	0.0965680345	0.1321003137	0.08924275	0.0435138257	-0.0451027262	-0.1240197012	0.0100030137	0.0267192158	-0.0484297886	-0.0066523924	-0.0788704784	-0.0625064737	0.1379700008	0.0696012633	0.0003387804	-0.1337222908	-0.1115698946	-0.0223959453	-0.0773203715	-0.0238824131	0.1023452622	0.1105712736	-0.1927216133	0.0328347042	-0.0244824917	0.2159738635	-0.0123914921	-0.0614301332	0.1322640008	-0.1760537356	0.1152160735	-0.1028780238	-0.1105878182	0.0268774062	0.1483278025	-0.0640431789	-0.0835365863	0.0672008321	-0.0847429048	-0.0838151077	0.0213718758	-0.0325459324	0.0847651124	-0.0997594653	0.0965864189	0.048039071	-0.0099344144	0.0776410181	-0.089491129	0.0704849085	0.1455027072	0.0566509248	0.1245121371	-0.0104581409	-0.0240202833	0.1042629987	0.0526455578	-0.0669579102	0.118534382	-0.1218791265	-0.0698518668	0.0571649643	0.0413894433	0.1578571717	-0.1324876058	-0.0424776234	0.0308496106	0.0824257092	-0.141804737	0.1857350513	0.0342834701	0.0048040796	0.1308054971	0.0143733595	-0.1187998039	0.1616559401	0.1686975229	-0.0574113236	0.022170251	0.1528907519	-0.1002432477	-0.1155284478	0.0859983138	-0.0139442152	-0.0810829598	0.1065428642	0.0475787508	0.103122612	-0.0491372608	-0.0684402959	-0.1110473801	-0.0207837182	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0732986999999999	0.0016377999999998	0.0053726994216899	2.6823888399996647e-06	0.00861882	-0.01347948	0.0001816963810704	7.428405819239999e-05	0.00482654	-0.0078863599999999	6.219467404959997e-05	2.32954883716e-05	0.000288428	0.000490415	2.40506872225e-07	8.319071118400003e-08	0.000628671	0.000265382	7.042760592400002e-08	3.95227226241e-07	0.000485396	-4.293799999999996e-05	2.3560927681600001e-07	1.8436718439999967e-09
5849.623194618301	0.0517927077107742	0.0026824845720136	34218091.519016415	12896.95292593706	-12.75987606419585	166331394.77383646	162.8144371736382	5734.091290856286	-1.7778763138712748	3.1608441874245115	32879802.931873903	5835.68933785227	8682.256433027293	1.048134	35.389137	0.0356926699999999	0.0183372	0.1642169776	0.0310073064	0.057167218	-0.0312254535	-0.119657898	-0.0145379252	0.0893991229	-0.0688992569	-0.0909531982	-0.0470832957	0.0218658487	-0.0071058398	0.0620587753	0.1197615648	-0.0101934183	0.0537675235	-0.2136065713	-0.0943572807	0.0998339558	-0.0268136096	-0.1150208168	-0.0107243619	-0.040913375	-0.1519747154	0.0530406377	-0.0141895683	-0.0394997152	0.1192208263	0.0096573258	0.1522436031	0.1405660695	0.0655918195	-0.0772747132	-0.013606799	0.0395934825	0.0028503434	-0.0248607771	-0.1234979189	-0.0219041472	0.0025514862	0.002179801	0.1331854567	0.0338570347	0.0078320965	-0.2976061709	-0.1137863997	0.052692507	-0.0875030412	0.0704153512	-0.0623474599	-0.0149454208	0.0220688971	0.0888742338	0.0607019156	-0.1269213192	-0.0541385688	-0.0827207457	0.0620840385	-0.0709516829	-0.0186882525	-0.0830026251	-0.2189300319	0.0487503365	-0.152816402	-0.0972455872	0.0239468106	-0.0363189683	-0.0455863584	0.0341847534	-0.0599187301	-0.0695541138	0.064552945	0.1530000874	-0.043456747	-0.0855724519	-0.0154106346	-0.0703705214	0.1791532965	0.0173522456	-0.0797989228	0.0822610398	0.0215417996	0.0196081633	-0.0189789826	0.0915822808	0.0582308833	-0.0095535072	0.0711100489	0.0471305608	-0.1473527848	-0.1140971905	0.1503289216	0.2479615709	-0.0805195182	0.0204785187	0.0818400691	0.0575552815	-0.0087434346	0.0418194663	-0.0906457907	-0.0641590306	0.0986457205	0.0875634844	0.0368702763	-0.0876637798	0.0007508883	-0.0110870068	0.0784171313	0.1923762175	0.0263806017	-0.0256335818	-0.0218773589	0.1279334368	-0.1223446704	0.0261602982	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0730856	-0.0002130999999998	0.00534150492736	4.5411609999955985e-08	0.00808606	-0.0005327599999999	2.838332175999983e-07	6.538436632360002e-05	0.0187418	0.0139152599999999	0.0001936344608675	0.00035125506724	0.00046414	0.0001757119999999	3.0874706943999984e-08	2.1542593960000003e-07	0.000867472	0.0002388009999999	5.702591760099999e-08	7.52507670784e-07	0.000479278	-6.118000000000052e-06	2.2970740128400001e-07	3.742992400000064e-11
5842.08472839376	-7.538466224540571	56.828473018538965	34129953.97373159	12942.420548933502	45.46762299644252	167506249.66545618	2067.304740946628	5752.29881366246	18.207522806173984	331.51388673734573	33088941.64166254	5852.796737330153	8675.167432324892	1.077484	36.380093	0.072948675	0.039191	-0.01207552	0.0621726045	0.0964144249	-0.0951438253	0.0822320402	-0.0327193523	-0.0627409601	-0.0841950604	0.0764894276	-0.0151501638	-0.1236778019	-0.0046736978	-0.0770131708	0.0647219114	0.0369019797	-0.1157866355	-0.0083793235	-0.1059227046	-0.0273180184	0.125375472	-0.0411911159	0.0024426355	0.0096557343	0.0204860151	-0.0653453778	0.0936579578	-0.2537095063	0.0503374513	-0.0384652334	-0.0060417001	0.0405713499	0.1168713621	0.0349991207	0.0568987964	-0.0182105931	-0.167943472	-0.091368697	0.0960203988	0.1996178668	-0.0732144648	0.0430114768	-0.0968769723	-0.1129771675	0.0533362529	-0.0595979503	0.0560199541	0.0374356755	0.1810221377	-0.0158053642	-0.1020394004	-0.0449650322	-0.0630294629	-0.0478443974	-0.0024629462	0.0581954101	-0.0097372931	-0.1565554747	0.0748302903	-0.1093083504	-0.0216954462	-0.1623850264	0.0572120523	0.0566849063	0.278060473	0.0629909184	0.0115755823	0.1144327537	-0.0223940913	0.010461015	0.0083063456	-0.1233150861	0.070055637	-0.119515856	0.1472708046	-0.0985782526	0.0409024009	0.0145362471	0.1395746394	-0.1429837718	0.0431189439	0.0407814429	-0.0228084327	0.1314330977	0.1234813292	-0.0777425992	-0.0611580348	0.0097035488	0.0938022419	-0.1063225892	0.1688168086	-0.1003328251	-0.0486420889	-0.1137499513	-0.1469215785	0.0758854955	-0.027278521	0.1065488225	-0.055307845	-0.0036818552	0.0276171143	-0.0587822285	0.0305347774	0.0032684739	0.1420531501	-0.1637845773	0.0489433165	0.0213028479	0.158973262	-0.0584320504	-0.0997264341	0.1108572602	0.2160460557	-0.1596733921	0.1265603219	-0.0377067123	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0769911	0.0039055	0.00592762947921	1.5252930250000048e-05	-0.0105567	-0.01864276	0.0003475525004176	0.00011144391489	0.0187555	1.3700000000001903e-05	1.876900000000522e-10	0.00035176878025	-8.94813e-05	-0.0005536213	3.064965438136901e-07	8.00690304969e-09	0.00046513	-0.000402342	1.6187908496399997e-07	2.1634591690000002e-07	0.000531049	5.177100000000005e-05	2.82013040401e-07	2.680236441000004e-09
5838.298789732258	-3.7859386615018593	14.33333154865449	34085732.75818915	12889.966945326143	-52.45360360735867	166151247.8516006	2751.380531397911	5730.247343090085	-22.051470572374456	486.2673544042966	32835734.612990983	5829.2477950440125	8595.759491503239	1.035183	34.951847	0.03101612	0.016882	-0.1260333438	0.0808101218	0.002916231	0.0813074951	-0.0148413125	0.0155573938	-0.0174816795	0.1043666562	0.1337117203	-0.0429333919	-0.0187449891	-0.0151201651	-0.0200280782	0.0432926442	0.0227831169	-0.0893665354	-0.0289259247	0.0523511958	0.0102065213	0.0155514217	0.2539387711	0.0651302413	0.0619498323	-0.0406403159	0.0514901741	0.0296155349	-0.0578470289	-0.1184607646	0.0101876361	-0.0643228241	-0.1130015952	-0.0574964551	-0.1839451864	-0.0370566334	0.0608655464	-0.0870988007	0.0629572459	-0.1089435232	-0.1493476986	0.0110517865	-0.0960812254	-0.048482003	-0.0509134203	-0.1312858998	0.0096346041	-0.0538321361	0.0146442633	0.0343162025	-0.0229176732	0.0047080205	0.0085007185	-0.0090347984	0.2040307679	-0.0125675075	0.0744328747	0.0448202846	-0.1486825032	-0.1724223842	-0.0172503749	-0.041994325	0.0044386293	0.013550784	0.1049635006	0.0270211291	-0.0481149869	0.0176872709	0.0152873776	0.0194293271	-0.0756259249	0.0295266817	-0.0043979987	0.0737050662	0.0019558167	0.0672597541	0.1023625607	0.0365134912	0.025895578	-0.150722114	-0.0249026603	-0.1957586317	0.0617640393	-0.0407627351	0.071036002	-0.1550533604	0.0512483774	0.0454150389	0.0294234396	-0.079685525	0.0315366215	0.1636784228	0.0105687007	0.0842724192	0.013685329	0.0018064143	0.0294215048	0.0392462386	0.0080145951	0.0885201221	-0.0377120784	-0.1848098264	0.0231846799	-0.0472243347	-0.0196295361	0.2087279391	0.0567186366	-0.0696774889	-0.0155850871	-0.0491858103	-0.0082459545	-0.0315848177	-0.0332547622	0.0601491641	0.1014913427	0.028409038	0.0173731744	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0738203	-0.0031708	0.00544943669209	1.0053972640000008e-05	-0.0131937	-0.0026369999999999	6.953768999999994e-06	0.00017407371969	0.0148483	-0.0039072	1.526621184000001e-05	0.00022047201289	-7.29799e-05	1.6501399999999998e-05	2.7229620195999987e-10	5.326065804010001e-09	0.00021513	-0.00025	6.25e-08	4.62809169e-08	0.000371528	-0.000159521	1.38033054784e-07	2.544694944100001e-08
5853.020709381535	14.72191964927697	216.73491815976732	34257851.42444913	12910.158057773448	20.19111244730448	166672181.07669267	407.6810218596938	5735.781598244549	5.534255154463608	30.62798011470701	32899190.542760797	5836.954390145856	8684.1588225505	1.15287	38.925426	0.061265055	0.0341738	0.1409620856	-0.0350014967	-0.062039174	0.0526419418	-0.0157243562	-0.066284987	0.0737471799	-0.0621616077	-0.1293507115	0.0525136535	0.0381550054	-0.0394027919	0.0754987947	-0.040429394	0.0671938147	-0.0139962889	0.0688827555	0.0572620813	-0.1222684768	0.0014500823	-0.0691579696	0.0123646763	-0.1298914781	0.0486074645	0.0451054043	-0.0673374464	0.0332543151	0.0218090748	-0.057368435	0.0496478469	-0.1116278334	0.0334281869	0.1230550953	0.1873180329	0.0604139157	0.0650949062	0.1297120034	0.1257495944	-0.0531933689	0.0717003312	0.0601341104	-0.1019209458	-0.1551216175	-0.2346809044	-0.1711554801	-0.0185591746	0.0815212386	-0.0340206731	-0.0682782929	0.0961815125	-0.0132460511	-0.0211138631	0.0232656638	-0.0728542961	-0.1308079721	0.0261391929	-0.0558293452	-0.1464585564	0.0513222467	0.0713757356	0.1990247918	0.0939602066	0.0502239335	0.0308982982	-0.0676558259	0.0932748896	-0.1589165158	0.0394624603	0.0103368716	-0.1175093746	0.0609012108	-0.0835589163	0.0287662581	-0.0137566769	-0.0558358951	0.0241017532	-0.0666301313	-0.0462543091	-0.0397624803	0.0957943229	-0.0720365956	-0.2222357808	-0.1297589686	-0.0693420079	-0.0755816452	-0.0699539064	-0.1122421478	-0.0805124369	-0.1485674421	0.0942913474	-0.1872953996	0.1757048597	0.0494975665	0.0418305604	0.111007368	-0.0297770241	-0.0876567478	0.1435892274	-0.0316500849	-0.0103832197	0.0835124257	0.1126238634	-0.0193859161	0.0471360957	0.0971968619	-0.1278414	0.0985169562	-0.2059657324	-0.0552465493	0.0759959822	0.083642198	0.0244576245	0.0250330231	-0.1555394048	-0.0101620734	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0777307	0.0039103999999999	0.00604206172249	1.5291228159999957e-05	-0.00260308	0.0105906199999999	0.0001121612319843	6.776025486399999e-06	-0.00343929	-0.01828759	0.0003344359480081	1.1828715704099998e-05	0.000375021	0.0004480009	2.0070480640081002e-07	1.4064075044100004e-07	0.00021513	0.0	0.0	4.62809169e-08	0.00025	-0.0001215279999999	6.25e-08	1.4769054783999997e-08
5826.727532983979	-26.293176397556635	691.3311250730293	33950753.74363356	12896.256183108351	-13.90187466509633	166313423.5403604	193.2621192040472	5728.376093570234	-7.405504674315125	54.84149948130317	32814292.66938697	5831.303166277779	8689.741815855428	1.090063	36.804825	0.04043725	0.0191253	0.0738953233	0.0569975571	0.0752998996	-0.0701318604	0.0293483323	0.0953634505	0.0041445169	-0.102923432	-0.0189272226	-0.1270224525	-0.0732126056	-0.0247502876	-0.0742020296	-0.0019995771	-0.0973471545	0.0355714909	0.0420715139	0.0843809823	-0.0306524616	0.0225761368	0.0979773309	-0.0303408071	-0.0154308408	-0.0372000029	-0.1166404786	-0.1515491436	0.0708587152	-0.179068215	-0.0142776381	-0.1014567829	0.0125742866	0.0505442187	-0.0434971722	-0.0923564166	0.0283240215	0.0362376466	0.0162576592	0.0751587119	0.0166952725	0.1307705105	-0.1124200855	-0.0811331465	-0.205613301	-0.0022137215	0.0532951891	-0.0730688521	0.0892263107	-0.0380416496	-0.0979172721	-0.0704287259	0.0074930731	-0.0573657168	0.0649200236	0.0213834714	0.1209612685	0.0199185776	-0.0679870743	-0.0552744776	-0.0496104837	-0.138290656	-0.1126785193	0.0917747304	-0.1047792312	-0.0239005927	0.0754763884	0.0303145535	-0.0712703862	0.0870517952	0.0561349648	-0.0476858222	0.0433051372	0.0756658588	-0.076952276	-0.1623056221	0.1230318464	0.057231477	0.1070608171	-0.0707972125	-0.0121929723	-0.0398005586	0.0288331376	0.089185723	-0.0750705896	0.0123757159	-0.0064864303	-0.0705026256	-0.1344492587	-0.0512377376	0.0013884452	0.2026397744	-0.0916320731	-0.0578012318	0.0825203633	0.079449835	0.0725429155	-0.1154466718	0.1055384301	0.0096108248	-0.0618640751	-0.0356736608	-0.0294615679	-0.1038725954	0.0172884478	0.14414457	-0.039138902	0.0946149684	-0.1166303159	0.0105158738	-0.1103385874	-0.0257000665	-0.0017026134	-0.1108679881	-0.1027747739	-0.0507780971	-0.0139055684	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.069871	-0.0078596999999999	0.004881956641	6.177488408999996e-05	0.00160584	0.00420892	1.7715007566399996e-05	2.5787221056000005e-06	0.00094479	0.00438408	1.92201574464e-05	8.926281441e-07	0.00011174	-0.000263281	6.931688496100001e-08	1.24858276e-08	0.000369846	0.000154716	2.3937040656e-08	1.36786063716e-07	0.000311694	6.1694e-05	9.7153149636e-08	3.806149636e-09
