global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4092.24259952577	-33.77568240697383	16746449.493373431	1140.7967220567614	9554.64026726234	-75.49939267952868	91291150.63679098	5700.158294977669	3960.003416692198	-11.993214007608003	15681627.06021388	143.83718223228482	4022.095955845647	7593.22916542265	1.175046	41.515091	0.08259808	0.0419363	0.1974133498	0.0773992743	-0.1710531206	0.0142587158	-0.0429137614	0.139074208	-0.0901479488	0.1938112648	-0.1734860799	-0.0124124721	0.0410180448	0.0073776877	-0.088478994	0.0530471592	0.0259331314	-0.002972981	-0.0627694798	-0.0812376338	-0.0569983681	-0.2089297258	0.0516910943	-0.1583293104	-0.0009234207	-0.0901505705	-0.2063485086	0.0700396049	-0.1444055642	0.0383164004	0.0317539444	-0.0414260968	0.0254842258	0.1220388066	0.0753658187	0.0349715785	-0.0393579713	-0.0478887802	0.1177522324	-0.091768476	-0.0779444195	-0.0515841107	-0.132265834	0.0588233348	-0.0046176665	0.1586131314	-0.1756507941	0.0278792944	-0.2245043973	-0.024800954	0.0702383091	-0.1640426943	0.0520138228	-0.1114700175	-0.0168172633	-0.0845601126	0.2099149345	-0.0496750098	0.1380424969	-0.0660493322	-0.0112668976	-0.1908045486	0.0261090905	-0.0465085338	-0.0918608405	-0.0377526018	0.1047852254	-0.1316470564	0.0121295856	-0.0626312577	-0.0057410413	0.0975618677	0.1045647456	-0.1745984619	-0.1443870753	0.1167330089	-0.0146806988	-0.1734858435	-0.0551763247	-0.0457837499	-0.1189025025	0.0065964957	0.1249046411	0.1673547601	-0.1130302723	-0.0690914236	-0.0227703448	0.0357338041	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.0834953999999999	0.0127224999999999	0.0001618620062499	0.0069714818211599	0.0047621	0.0107287299999999	2.267759641e-05	0.0001151056474128	0.143767	0.038082	0.020668950289	0.001450238724	0.00126468	0.00014541	1.5994155024e-06	2.1144068100000037e-08	0.0007385049999999	-0.0001440070000001	5.453896350248524e-07	2.07380160490288e-08	0.0014455	-0.00013188	2.08947025e-06	1.7392334400000005e-08
4119.683243970521	27.440644444751342	16971790.030651476	752.9889675432627	9591.29161894994	36.65135168759844	91992874.91973937	1343.3215805280247	3970.525444080627	10.522027388429253	15765072.30209166	110.71306036285527	4031.718852492262	7564.756755003674	1.226636	43.337795	0.0759053799999999	0.038255	-0.1104946157	0.0085829624	0.0168932879	-0.0849440602	0.042840569	0.0845532412	-0.0339944156	-0.1198204818	0.0702431043	-0.0411622028	0.0801412792	0.1403918091	-0.0583903105	-0.2316417555	0.0581167889	0.1277509439	0.1016392932	0.1211843651	0.0335764148	0.0937966766	-0.0752521281	0.0728671869	-0.1138506592	0.0353784591	-0.1608195078	-0.1450428488	0.0231900279	-0.1230407944	0.111890605	0.1621011246	-0.1990522998	0.1097950457	0.1613420897	0.1828625536	-0.1442487309	-0.128533684	-0.0415578728	0.0068114041	0.0892826193	0.095955116	0.201948366	-0.1217832722	0.0485824563	-0.1699889945	0.102793065	-0.1044985324	-0.0329768045	0.1058898173	0.0178883429	0.055769361	-0.1261972296	0.1426668365	-0.1246925439	0.0517961986	-0.0733746251	-0.1261253288	-0.0197317238	0.1711233643	-0.0242341993	0.0209866237	0.1815724335	0.119759194	0.032649325	-0.1742691769	0.0023032678	0.2349289287	-0.0390343698	-0.2499072163	0.0304375719	0.1699818766	-0.0128409326	-0.1059477444	0.1061496206	-0.203127041	0.0370177516	0.1483120368	0.0874364463	0.0228458003	0.0430636801	0.0661377145	-0.1109729279	0.1287044067	0.0480236491	0.0905347303	-0.0264434041	-0.0844461336	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.0586533	-0.0248420999999999	0.0006171299324099	0.0034402096008899	-0.00906118	-0.01382328	8.21049829924e-05	0.0001910830699584	0.156369	0.012602	0.024451264161	0.000158810404	0.000917782	-0.000346898	8.42323799524e-07	1.20338222404e-07	0.000641363	-9.714199999989995e-05	4.113464977690001e-07	9.436568163980566e-09	0.00139678	-4.8719999999999927e-05	1.9509943684e-06	2.373638399999993e-09
4104.638014786819	-15.04522918370185	16848053.23243308	226.35892119011385	9572.815392349969	-18.476226599970687	91638794.53601249	341.3709493734644	3974.215190333946	3.689746253318845	15794386.379081082	13.614227413880451	4038.174170701877	7584.161103808404	1.081898	38.224098	0.05760297	0.0338717	-0.1239204584	-0.0953370026	-0.1412360133	0.0806159686	0.0872481974	0.0940257612	-0.0753410186	-0.0988588286	0.1006083274	0.1102609013	-0.0207111916	0.1608031933	-0.2375701683	0.1634845499	-0.0684712981	0.1009072072	0.1586152375	-0.2009194158	0.0447646289	-0.0006883362	-0.0843585894	-0.0252660958	0.0618761152	0.0098575953	0.1854228856	0.0585680399	0.085290883	0.0400363564	0.0221336271	-0.0024472583	-0.093957081	0.0092085488	-0.0475259651	-0.091238494	0.165181048	-0.0094325484	-0.1553221868	0.0467945291	-0.0553142137	-0.0184452238	-0.0914967028	0.0830724722	0.0110414127	0.1605621599	0.0233117379	-0.0664108979	0.094740195	0.4034325857	0.1308431992	-0.1021638341	-0.12290288	0.1049522403	0.2986231765	-0.0057922187	-0.0109824552	0.1275826787	0.0656219522	-0.003681252	-0.0049829795	0.0686953053	-0.1401073663	-0.0084739376	0.0731546526	0.0597847404	-0.0279193418	0.1017223655	0.0310813815	0.0231051997	0.0196766908	-0.0368806902	0.1510416214	0.1220743578	0.0052621962	0.1640783482	0.001694932	-0.024684368	-0.076613239	-0.1347761516	-0.098794653	-0.1478180266	-0.1383138387	0.1734326772	0.2671378416	0.1032131867	0.0625592166	-0.1478154706	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.0562969	-0.0023564	5.552620960000007e-06	0.0031693409496099	-0.0157037	-0.00664252	0.00024660619369	4.412307195040001e-05	0.144099	-0.01227	0.020764521801	0.0001505529	0.00145873	0.000540948	2.1278932129000004e-06	2.926247387040001e-07	0.000681366	4.0002999999999935e-05	4.64259625956e-07	1.6002400089999946e-09	0.00125105	-0.0001457299999999	1.5651261025000002e-06	2.1237232899999983e-08
4104.008905706809	-0.6291090800104939	16842889.0981208	0.39577823455165	9588.268688882175	15.453296532206878	91934896.45019832	238.8043737123171	3962.008611143025	-12.20657919092082	15697512.234771485	149.0005755442212	4024.6768971208567	7559.655740168422	1.117124	39.468674	0.0478201	0.0202306	0.0772962619	-0.0644180831	-0.1666343245	0.0677220936	-0.1508392356	-0.0642295246	-0.0856331774	0.1079360536	-0.1200247238	0.1471622452	0.0411080848	0.0029793587	0.0249556149	-0.1174646288	0.0234854956	0.0310223537	-0.0147669937	0.0167723593	0.1109018263	-0.0990625771	-0.0645163423	-0.0288393418	0.0862486387	0.0150815128	0.001315986	-0.0372842629	0.0333443958	0.0405462869	0.1374335278	0.0918110869	0.0472500868	0.1740497322	0.0124443961	0.0182157544	0.0284360955	-0.0177252925	-0.0979239408	0.0367644911	-0.0343050107	0.1020853649	0.2552677172	0.0732764297	0.2452801012	-0.0953667242	-0.0306935151	0.0026285066	0.0664095374	0.0046263377	0.0674057289	-0.1381711071	-0.008245392	-0.0347773214	0.0122930784	0.1125773524	0.0747098048	0.0783343385	0.0385969845	-0.0198788702	-0.0860608149	0.0182837773	0.0448438062	0.0095817417	0.0114982456	-0.0494768028	0.1309168983	0.0917146409	0.0248048432	-0.1848454098	0.0142917071	-0.0331477439	0.0391821782	0.1222085189	0.0327119536	-0.0385117214	0.0628031167	0.0603479845	0.1833053665	-0.1865159816	0.0454834849	0.2419606719	0.0099763906	0.0538666337	0.1103234363	-0.2087870718	-0.0036037668	-0.0394904479	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.0571317	0.0008348	6.96891040000006e-07	0.00326403114489	-0.00908945	0.00661425	8.261810130250001e-05	4.37483030625e-05	0.130625	-0.013474	0.0170628906249999	0.000181548676	0.00131289	-0.00014584	1.7236801520999998e-06	2.1269305600000048e-08	0.000852787	0.000171421	7.27245667369e-07	2.9385159241000017e-08	0.00147173	0.00022068	2.1659891929000003e-06	4.86996624e-08
4118.435404400118	14.42649869330944	16961510.18021637	208.123864548059	9601.354609848951	13.08592096677603	92186010.34406772	171.2413275487085	3974.04952990962	12.04091876659504	15793069.666174872	144.98372474374065	4036.598546076278	7613.212450940462	1.101019	38.899647	0.09716765	0.0640391	0.2231498366	-0.0151279031	-0.0615927324	-0.1071870164	0.0579811795	0.040543909	-0.0136574103	0.1941685622	0.0193141342	-0.0537337271	0.132054914	0.1292489396	-0.0967513903	-0.0101451185	-0.0751424737	0.0447022328	-0.070681832	-0.0833907028	0.1434000288	0.2217073385	0.0172183875	-0.0702347685	-0.1394573599	-0.0281773697	0.0305936513	-0.1060998852	0.0552144014	0.0301165213	0.079564749	-0.0833665544	0.0022819821	-0.1460288217	0.2303242371	0.0162188559	0.0779058896	0.107762203	-0.0872310202	-0.0750800409	-0.1103837617	0.0653307872	0.0386418491	0.00806999	0.0076485983	0.1905194702	-0.0795655697	-0.1291279981	-0.1754802442	0.0944991646	-0.0422579268	0.0503725519	0.0302685081	-0.1196818921	0.1070083596	0.0823583503	-0.2064577239	-0.1466768533	0.105048631	0.0533277513	0.0527747907	-4.91105e-05	0.0217681111	0.0388394784	0.1607233633	0.0738821757	0.0677633103	-0.0310617796	-0.1774773304	0.0124237278	0.2160211489	-0.0418235672	-0.0084088718	0.0129063263	-0.1359270855	-0.0370319283	0.0450187638	-0.1163735671	0.0456820101	-0.0440113572	-0.1202507642	-0.0377984169	0.0010495324	0.1710036139	-0.089073032	0.1033960389	0.0512825043	-0.0488585093	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.0595935	0.0024618	6.06045924e-06	0.00355138524225	-0.0139265	-0.0048370499999999	0.00019394740225	2.339705270249999e-05	0.173296	0.042671	0.030031503616	0.001820814241	0.00057369	-0.0007392	3.291202161e-07	5.4641664e-07	0.000660631	-0.000192156	4.36433318161e-07	3.6923928336000034e-08	0.00148433	1.259999999999998e-05	2.2032355489e-06	1.5875999999999949e-10
4105.55876203084	-12.87664236927867	16855612.748488203	165.80791870630262	9554.030629039618	-47.32398080933308	91279501.26062717	2239.559159642125	3967.184033362694	-6.865496546925897	15738549.154567894	47.135042835851415	4029.456739217253	7541.92568852987	1.142599	40.368694	0.08722035	0.042152	-0.0732600703	0.0539903218	-0.0547879415	-0.301889327	0.0518437321	0.0314694759	-0.1343624641	-0.0274330432	0.1418378088	-0.2109594203	0.0998197956	-0.0726321058	-0.1430184306	-0.0635911096	-0.116934008	-0.0103769503	0.2488078224	0.136154825	-0.0389159485	0.1447580431	0.0883117809	-0.0931496044	-0.0387668388	0.0645566358	-0.0545958434	0.1036424181	0.022120437	-0.0402569944	-0.0881964478	-0.1161138955	0.1770188958	0.0681318365	-0.1120536423	-0.1228054452	0.0419245085	-0.0040990707	0.037136453	-0.124698823	-0.0052565239	-0.0168189696	0.2045631243	0.0951903745	-0.0962225747	0.1393199845	0.1025577767	-0.0009869544	0.0097530319	-0.0116967489	-0.0632541523	0.03173202	-0.0026098563	0.2611763047	-0.0765381773	-0.0012951092	-0.1027857095	-0.1234326888	0.0439487355	-0.0320570209	-0.0074652266	-0.0179863183	-0.16900145	0.034315426	-0.042070149	-0.0503687954	-0.0045370836	-0.2559598913	0.1482993501	0.0664882988	-0.0037842196	-0.0545338927	0.0966525272	0.0518092218	-0.093371234	-0.0319016472	-0.0629302566	0.0094786585	0.2231206593	-0.041941722	0.0348203659	-0.1348581112	-0.0190636393	-0.0266150207	-0.0570002617	-0.0356414812	0.0819340768	-0.0213730377	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.043843	-0.0157505	0.00024807825025	0.001922208649	-0.018372	-0.0044455	0.000337530384	1.976247025e-05	0.206885	0.033589	0.042801403225	0.001128220921	0.00101303	0.00043934	1.0262297809e-06	1.930196356000001e-07	0.000848558	0.000187927	7.20050679364e-07	3.531655732900002e-08	0.00144289	-4.144000000000001e-05	2.0819315521000003e-06	1.7172736000000007e-09
4116.694891649878	11.136129619038002	16947176.830936197	124.01338289201549	9600.12557604512	46.09494700550204	92162411.07583566	2124.744139440041	3972.1982790479474	5.014245685253172	15778359.168071477	25.142659792080057	4034.141945855381	7601.159738802797	1.088243	38.448261	0.0647562	0.0299911	-0.1044311293	-0.1265421003	-0.0299408061	0.0556841507	0.0534763721	-0.0771997744	-0.0507905343	-0.0780878579	0.1250128238	0.0434521232	-0.0998807283	0.1762164175	0.0683125224	0.0014897195	-0.0619718682	-0.0664805189	-0.0382651263	-0.0193184529	0.0588677941	0.2631023273	0.1681009107	-0.1465611439	-0.1346856865	0.0758378909	0.069477876	-0.0998268772	0.0840805373	0.0153268424	-0.0608711967	0.0055764108	-0.0283577747	-0.0053063215	0.0283762731	-0.152698514	-0.0121293739	-0.1123118246	0.0108404518	0.0820687293	0.0595261864	-0.0409398528	-0.1738514714	-0.2265501108	0.1571357262	-0.0985936298	-0.0473238177	0.1018824407	-0.0402318923	-0.0494425283	0.1034939569	-0.1001413432	0.0575583298	0.0018150077	0.0619164741	0.011291178	-0.2597876442	-0.1767596095	0.1108864694	-0.1156457467	0.0717219536	0.1382886848	0.0600356095	0.0875638723	0.0036402906	0.0812660359	-0.0670818957	-0.0131115502	0.0793762172	0.057791855	0.0849480544	-0.0137913357	0.0053629907	-0.011184274	0.1345558623	0.0420887959	0.0025241428	0.1015067299	-0.2371702802	0.1046878337	-0.1142413411	0.1834464552	0.0988298511	0.0606753214	0.0270714852	-0.1361193776	-0.0598655496	0.0481881228	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.0540042	0.0101612	0.00010324998544	0.00291645361764	-0.0121332	0.0062387999999999	0.00014721454224	3.892262543999999e-05	0.218207	0.0113219999999999	0.047614294849	0.0001281876839999	0.000898177	-0.000114853	8.06721923329e-07	1.3191211609000013e-08	0.000414567	-0.000433991	1.7186579748900005e-07	1.88348188081e-07	0.00125105	-0.0001918399999999	1.5651261025000002e-06	3.6802585599999996e-08
4118.742435239389	2.047543589511406	16964039.247841693	4.192434750949253	9619.930891807677	19.805315762556347	92543070.36315563	392.2505324545629	3967.852495659722	-4.3457833882253	15743853.427313086	18.88583325737497	4029.4403833553815	7641.345267696806	1.141889	40.343632	0.11746416	0.0729205	0.1355206787	0.0310599835	-0.0021718183	0.1303276943	0.1512435555	0.0623574771	0.0612589356	0.124978479	-0.0952972512	-0.0037946687	0.1619988821	0.0290406786	0.0891270253	0.090123503	0.1434372218	0.0423075102	-0.0889010199	0.1702016765	-0.1804944536	-0.1203759795	-0.0434933325	-0.1828317335	0.0691887169	0.0768136025	-0.1783718702	0.0308444179	0.1335671313	0.0077424749	-0.0920156932	0.1465851868	0.0568614194	-0.0549238669	0.0311019381	0.1342125165	0.058123011	0.0570051762	-0.1030148128	0.0257862569	-0.0285804278	-0.3080680865	0.0018615425	-0.151271244	0.0853816729	0.0400263677	-0.0758443217	-0.0674236058	0.1609962303	-0.0495670657	0.0642450694	0.0358796613	-0.2331831405	-0.030175102	-0.2201105826	-0.1346452639	0.0651559279	0.092223516	0.1275399946	-0.067856746	-0.1232681136	-0.0241258271	-0.0273170917	0.1774965976	-0.1932967127	-0.0888893759	-0.0033724645	0.0317133055	-0.239907533	0.0074301466	-0.02527996	0.0324027571	0.0771822841	0.0791252269	-0.0759533853	0.1579520025	-0.0731431132	0.1884052886	0.0072730878	0.1173829807	-0.1438609002	0.0667240822	-0.0205012614	-0.1268593087	0.0460355014	0.0650282249	-0.1314282721	-0.2379979743	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.0597235	0.0057192999999999	3.2710392489999963e-05	0.00356689645225	-0.00272354	0.00940966	7.4176701316e-06	8.85417013156e-05	0.162787	-0.05542	0.0264996073689999	0.0030713764	0.00156091	0.000662733	2.4364400281e-06	4.39215029289e-07	0.000690138	0.0002755709999999	4.76290459044e-07	7.593937604099997e-08	0.00125105	0.0	1.5651261025000002e-06	0.0
4130.376754290321	11.63431905093148	17060012.132381845	135.3573797788672	9641.590088545065	21.6591967373879	92960259.43553042	469.1208033088747	3970.841485874949	2.9889902152267496	15767582.105945572	8.93406250672125	4031.343783696086	7634.790769805598	1.186056	41.904079	0.06842214	0.0431623	-0.0518449748	0.1654501709	0.1687064254	-0.2061247667	-0.0333582332	-0.0688106039	0.0936823287	-0.0726080352	0.0698053985	-0.179133181	0.0253783782	-0.2088127271	0.0150684963	0.0602367037	-0.2126571678	-0.1143211691	0.0348421719	0.076210799	-0.1079685154	0.0012487785	0.15129553	0.2443570506	-0.0458062058	0.0647154619	-0.0776686099	-0.0358667692	-0.030600023	0.1120876726	0.0537754487	-0.1413455485	-0.0716058457	0.1207863447	-0.2539460905	-0.1873675439	0.0625895443	-0.0432665757	0.1180811122	-0.1013936005	0.0809478854	0.0344829045	-0.0474041368	-0.0473849371	-0.0283004191	-0.0156927256	-0.0572289975	0.1099417669	-0.0323053313	0.1451510869	0.0274551876	-0.0956872219	-0.1715313303	0.0543049431	-0.1282047115	-0.06578783	0.0737980723	-0.1596340261	-0.2478884872	0.0276261097	0.0490781751	0.0375501639	0.0221163575	0.0291943143	0.0315870894	0.1376925987	0.0681483629	-0.0464851652	0.3410306544	0.0940346565	-0.1585942843	-0.1104200947	0.0856684511	-0.0487249919	-0.0425877093	-0.0379964355	-0.0757994868	-0.018372723	-0.0434384072	0.0421187453	0.0158621037	0.0224309726	0.0684664993	0.1078159795	0.1165188055	0.0075582961	0.0714343575	-0.1902270842	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.0376892	-0.0220343	0.0004855103764899	0.0014204757966399	-0.00132165	0.00140189	1.7467587225e-06	1.9652955721e-06	0.195913	0.033126	0.038381903569	0.001097331876	0.00135229	-0.00020862	1.8286882441e-06	4.3522304400000035e-08	0.000718717	2.857900000000004e-05	5.16554126089e-07	8.167592410000021e-10	0.00125105	0.0	1.5651261025000002e-06	0.0
4122.324087951433	-8.05266633888732	16993555.886104617	64.84543516544892	9616.560962892278	-25.02912565278712	92478244.75302364	626.4571309430061	3971.21157306347	0.3700871885212109	15770521.35803324	0.1369645271075343	4032.074833859576	7624.833076895454	1.138843	40.236015	0.0409094	0.0226577	-0.0721269886	-0.117508331	0.0803606976	0.056238216	0.0850677168	-0.1557612214	0.028249595	-0.0426308591	0.0768304785	0.0988254739	0.0715545816	0.1103165796	0.097652457	0.103405746	0.0417850017	-0.049563797	-0.0406201382	0.0426609271	-0.1220099505	0.1321731887	-0.195702516	0.1142468062	-0.0732009005	-0.2217288247	-0.0312841963	-0.1541778798	-0.0186995815	-0.0536654915	0.0538337675	-0.0258309703	0.0978217233	-0.0611637738	0.0543602538	0.0355500164	-0.0631689584	0.0485357976	0.0363221549	-0.0249935097	0.1257019183	-0.010831775	0.14336229	0.230695716	-0.0389394378	-0.1399112437	-0.0416926548	0.0046865778	-0.0890685909	-0.0714434197	0.0095515174	-0.0504940207	0.0792865862	-0.0071551074	-0.0553374539	-0.0970432065	-0.1266964525	0.099873828	-0.0808024935	0.2138987406	0.0786146293	-0.145251174	0.1464441	0.0413644634	0.1374045292	-0.0350527595	0.0288249202	-0.0480668222	-0.0881560558	-0.0045309716	0.0370287138	0.0535458114	-0.1333735781	0.0253477192	0.0075732674	-0.0252874223	-0.1534092285	-0.0494365832	0.111833051	-0.0949242048	0.2419618988	0.0845997225	0.0354322419	0.0238068121	-0.0970112476	-0.0513699705	0.0004583575	0.1045633044	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0377418	5.259999999999987e-05	2.766759999999986e-09	0.00142444346724	-0.0162839	-0.01496225	0.00026516539921	0.0002238689250625	0.181943	-0.01397	0.033103255249	0.0001951609	0.00134621	-6.079999999999888e-06	1.8122813641e-06	3.696639999999864e-11	0.000548736	-0.000169981	3.01111197696e-07	2.889354036100001e-08	0.00118862	-6.243000000000004e-05	1.4128175044e-06	3.897504900000005e-09
4115.319616659299	-7.00447129213444	16935855.54726084	49.06261808233551	9604.467487757149	-12.093475135128756	92245795.72338413	146.2521408439775	3971.035137261285	-0.1764358021850967	15769120.061363751	0.0311295922926985	4033.690963988868	7647.646812684325	1.098262	38.802265	0.04351725	0.0204105	0.1655714191	-0.1001182733	0.0192000559	0.0435701672	-0.084310868	-0.0279827442	0.0128425438	0.173312382	0.0073835033	0.0865724532	-0.1883257976	-0.1089897845	0.0398011581	0.0066071065	-0.0461489785	-0.034046901	-0.072616507	0.0688606094	-0.0096518883	0.0248563379	-0.0617468203	0.1470198544	0.048994871	-0.0478733085	-0.08599953	0.1029200431	-0.093393702	-0.0953185381	-0.1492779658	0.0215307237	-0.1718799121	0.0478227223	0.0705117433	-0.046986056	-0.1053370663	0.0729919285	-0.1072039635	-0.0818340604	0.1962597791	0.0787564929	-0.1410340941	0.0211507987	-0.1222858533	-0.0089858008	-0.0276108926	0.2783956128	0.1105850222	-0.0213045812	-0.1431565323	0.1062067149	0.1090284285	-0.0996250001	-0.0915422816	0.0176340916	-0.0100469144	-0.0103751258	-0.1304514826	0.1084674491	-0.0494692636	-0.1161811555	-0.0348198612	-0.1146381026	-0.0587585761	-0.0626739074	-0.2155320179	0.1050735231	0.0784194717	-0.0524442152	0.055633071	0.0491467844	-0.0613619031	0.0565958221	-0.0819724213	-0.11114199	-0.1217067514	-0.0703590016	-0.1575867206	0.0349771562	-0.0119107397	-0.1206480394	0.176905485	-0.1387811404	0.147782273	-0.0145733239	0.1426987115	0.1938040607	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.0398567	0.0021149	4.472802010000012e-06	0.00158855653489	-0.0139485	0.0023353999999999	0.00019456065225	5.454093159999998e-06	0.191175	0.009232	0.036547880625	8.522982400000033e-05	0.0016433	0.00029709	2.70043489e-06	8.826246810000005e-08	0.0007300749999999	0.0001813389999999	5.33009505624854e-07	3.288383292096374e-08	0.00107035	-0.0001182699999999	1.1456491225e-06	1.3987792899999993e-08
4105.136907243253	-10.182709416046237	16852149.027210698	103.6875710516367	9571.444483909863	-33.02300384728551	91612549.50856856	1090.5187830978334	3966.248933919271	-4.786203342013778	15731130.605815755	22.907742431103856	4028.919661198333	7581.764824486941	0.964249	34.067486	0.0600084999999999	0.031913	0.0850108927	-0.1225042807	-0.0251994758	-0.099317206	-0.0631169936	-0.1431698445	-0.0508063962	0.1372453253	0.0783796118	0.0633952957	0.010302778	-0.1090273224	0.1341299697	-0.0335870574	-0.129850621	-0.1916807902	-0.1569418663	-0.0443408169	-0.0306323288	-0.0366443339	-0.0300722128	0.1639658393	0.1498119101	-0.0991537757	0.0222008184	-0.0671735921	0.0252245765	-0.0051703847	0.0337006566	0.1085523669	-0.0683876315	0.0785441308	0.0629938239	-0.0762623677	0.0721706999	-0.1474157803	-0.0905946093	0.0185483463	0.0409040631	0.1319265517	-0.0907706553	0.1301967773	-0.0209088149	0.0170166317	0.0607231771	-0.0844003341	0.050312914	-0.0255383515	0.1817318919	-0.0892802817	-0.0006851881	-0.1600186226	0.0175544706	-0.0229978336	0.0048421883	0.1295548318	-0.1883113951	-0.0269358141	-0.022396764	-0.0721122768	0.0802594912	-0.0133302011	0.0292003335	0.0010605339	-0.0042756217	0.1507337852	0.0626179964	-0.0711716952	0.1079956548	0.0088806534	0.1083593107	0.0510681682	0.1103726572	-0.0200587946	-0.0258814857	-0.1711700086	-0.0794512896	-0.0996900735	0.0477113242	-0.0557721242	-0.1095950902	0.046599216	0.0420575413	-0.1514697167	-0.1294193031	-0.0874255844	-0.0578311484	-0.101035011	0.1375186448	-0.0074275545	-0.1316604456	0.0	0.0377557	-0.0021009999999999	4.414200999999994e-06	0.00142549288249	-0.0162783	-0.0023297999999999	0.0002649830508899	5.427968039999991e-06	0.210581	0.0194059999999999	0.044344357561	0.0003765928359999	0.00131303	-0.00033027	1.7240477809e-06	1.0907827290000009e-07	0.00058244	-0.0001476349999998	3.392363536000001e-07	2.1796093224970457e-08	0.000824821	-0.000245529	6.80329682041e-07	6.028448984100003e-08
