global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
6058.764584049691	-1.1478991117182886	1.317672370683636	36708628.28493482	12049.742510688737	39.04789670738319	1524.738237270467	145196294.5738993	5856.110732478775	29.91297857964128	34294032.9110531	894.7862875060778	5871.563322370247	9059.129507575715	1.252474	42.537453	0.18130845	0.0954301	-0.0324221635	-0.1401894146	0.03418616	-0.0647610806	0.0715132174	-0.0326610305	-0.0174228205	0.069609593	-0.1738205804	-0.0590494575	-0.0594307342	-0.0783839499	0.0550712824	-0.0699016694	0.0591584023	0.1328083758	0.0122113308	0.014646983	-0.2070518151	-0.073090552	0.1222055019	0.0556910739	-0.0286739077	0.0036453703	0.0293746615	-0.0218139269	-0.0143580684	0.0346664815	0.0832677366	-0.1187547594	-0.0353864994	0.1314516793	0.0433147069	0.2185891434	0.0395986107	-0.1348323312	-0.0706319445	0.0091079983	0.116960156	-0.0481086439	0.0303581252	0.074480902	0.0062985409	0.204260421	-0.0207928032	0.0005433056	-0.0510614471	-0.0408199523	-0.0706949269	0.1098094425	-0.0581289388	-0.018187285	-0.0503320269	0.0963809569	0.0559266447	0.0888287029	0.1248568505	0.0771222123	-0.0598837667	-0.1380739318	-0.0454003568	0.0405250349	0.1721523892	0.0409957399	-0.1368451588	-0.0472558254	0.0003657032	0.0301787662	0.0475289523	0.0397967627	0.0494596863	0.086190518	-0.0439677839	0.1119531376	0.0166583239	-0.1292095521	-0.0606163002	-0.2275579248	0.0643020262	0.0921668767	0.1196569436	0.0195566717	-0.0997967919	0.0380006294	-0.0358452778	0.1078173857	-0.0298546278	-0.1862344773	-0.0803970963	0.0284828808	0.066509708	0.0442887351	-0.0439589625	0.1214729046	-0.035741283	0.091860568	0.0533188931	-0.0514748382	-0.0523358599	-0.0733833146	0.0793355877	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0239632	0.0742362	0.00057423495424	0.00551101339044	-0.0237464	0.0176054999999999	0.00056389151296	0.0003099536302499	0.039763	-0.0517363999999999	0.0026766550849599	0.001581096169	0.00102661	-0.00046666	2.1777155560000002e-07	1.0539280921e-06	-0.000171498	-5.0779e-05	2.5785068409999997e-09	2.9411564004e-08	0.000351018	0.0002371679999999	5.6248660223999994e-08	1.23213636324e-07	0.0	0.0
6053.72387583714	-5.040708212550271	25.40873928407175	36647572.76488065	11958.721677742562	-91.02083294617478	8284.792030215456	143011024.16570988	5845.311213451531	-10.79951902724406	34167663.18210221	116.62961121980648	5858.626135699481	9022.03113445001	1.134694	38.537308	0.13600915	0.0673149	0.0770527287	-0.0048055087	0.042484967	-0.1855701261	-0.0678057184	0.0293767751	-0.0252587806	0.2002637092	-0.0512726982	0.0188914261	-0.0232291506	-0.0603533922	0.1536588762	-0.0306326107	-0.0165623518	-0.0324126167	-0.0185395218	-0.1154890753	0.1144664738	0.0035262758	0.1044827826	0.0322507345	-0.0263221976	0.002153772	-0.106981519	0.1289697479	0.0016697247	0.0632379834	-0.2165082512	-0.1500734458	-0.0468664347	-0.0610665275	-0.2501700836	0.1363198224	-0.0544549658	0.0966695196	-0.0795133526	-0.1125621568	0.108413649	-0.04407718	-0.0428781124	0.0137269464	0.1558302208	-0.1353887429	-0.044847022	-0.196099939	0.0015327542	0.0625710897	-0.0095614764	-0.0148466433	0.0394381675	-0.0186169526	-0.0269867263	-0.0219913625	0.0490036968	-0.0123687968	0.0294856481	0.0301877224	0.0177547285	0.0427761527	-0.0199173082	0.069118827	-0.1404345174	-0.0093239763	-0.0889248532	-0.0099407506	0.0549375703	0.0014548101	-0.1001089373	-0.1301274202	-0.068382354	-0.0587242593	0.1913929887	0.1836808282	-0.0857125172	0.0173793436	0.2352154511	-0.062055607	-0.0610438023	0.1348822248	-0.0964737563	0.1264001762	-0.1295835563	0.0194218672	-0.0158620075	-0.000217948	-0.1688395473	0.095177127	0.0539047568	0.1617487143	0.0209434486	-0.0711928589	0.0539903746	-0.0101071269	0.0034416105	-0.0517467973	0.0030571858	0.0578199934	-0.0832363639	-0.016591867	-0.0534094834	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0234605	-0.0474237	0.0005503950602499	0.00224900732169	-0.0128786	0.0108678	0.00016585833796	0.00011810907684	0.0175274	-0.0222356	0.00049442190736	0.0003072097507599	0.000816286	-0.000210324	4.4236184976000006e-08	6.663228337960001e-07	-0.00053607	-0.000364572	1.3291274318400008e-07	2.873710449e-07	-0.000183727	-0.000534745	2.85952215025e-07	3.3755610529000004e-08	0.0	0.0
6072.530358458352	18.806482621211217	353.6837885819195	36875624.95439832	12048.278021102553	89.55634335999093	8020.338636012592	145161003.27378285	5843.466870657948	-1.8443427935835643	34146105.06847699	3.4016003402436263	5854.616378604836	8974.537534217749	0.993988	33.758556	0.08066395	0.0437064	0.1044414441	-0.0036533053	-0.0148095106	-0.1164143912	-0.1036758703	-0.0285286935	0.0601776846	0.104325348	0.0354404614	0.0341029516	-0.026363262	-0.023922481	-0.0974454451	-0.0073107519	-0.0090249271	-0.0347649204	0.0331705565	0.1577503018	0.0518018741	-0.0403198434	0.0846320428	-0.1119678001	-0.0096476768	0.1243533184	-0.0517782158	0.1036743667	0.2212238154	0.0212705553	0.0683344313	0.0861339755	-0.091680964	-0.0249356551	-0.0231559815	0.0585970836	-0.0734308633	-0.0283876561	-0.1573250484	0.0993945066	0.1071962618	0.0090673879	-0.1043058355	0.0521270628	-0.0825650668	0.0429413916	0.0134085737	-0.0052272229	-0.1758036239	0.0755021486	0.0817731425	-0.0497886139	-0.0003299682	0.021865138	-0.0097607298	-0.1972472844	0.0452149086	-0.0704332096	-0.0805068297	0.0097838662	-0.001386431	0.0290215859	0.0402049238	-0.1391821274	0.0484055548	0.0100750163	-0.1106006909	0.1148100553	0.0352828915	-0.1500463848	-0.022736848	-0.038627971	-0.2337224758	0.0262235705	-0.07288972	-0.1365777794	-0.087393465	-0.037131561	0.0329649706	-0.0184184783	-0.0987483844	0.1295327078	0.1022449552	-0.093920898	-0.1380765641	-0.0194714621	0.081862616	0.0226000874	0.0457302723	-0.0268955532	-0.0274975338	-0.0124865974	0.0890946881	-0.1361778686	-0.0578895866	-0.1089906235	-0.0155391618	-0.0248925026	0.0413352672	0.167773821	-0.0486223081	0.0534678282	-0.0776103758	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0359892	-0.0125287	0.0012952225166399	0.00015696832369	0.023997	0.0368756	0.000575856009	0.00135980987536	0.0243098	0.0067824	4.600094976000001e-05	0.00059096637604	0.000939229	0.0001229429999999	1.511498124899998e-08	8.82151114441e-07	-0.000171498	0.000364572	1.3291274318400008e-07	2.9411564004e-08	-0.000185757	-2.029999999999979e-06	4.120899999999914e-12	3.4505663049e-08	0.0	0.0
6073.7721303034405	1.241771845088806	1.5419973152552575	36890707.89085079	12040.435166700468	-7.842854402084413	61.51036517229485	144972079.00351733	5842.304850417283	-1.1620202406647877	34132525.96520931	1.350291039714651	5855.681920601845	9101.068205213973	1.043085	35.42601	0.0836693	0.044795	0.0500109755	0.0862785614	-0.0518354709	-0.0863531807	0.0077042927	-0.0173667773	-0.015857937	0.0639654845	0.0391752873	0.0766932207	0.0049777867	0.0193644239	0.037354621	0.0235852123	0.0074012721	0.0013176391	-0.0831528057	-0.0366861329	-0.0211464753	-0.1193127332	-0.055807015	0.0983545757	0.1812861289	0.1987293827	-0.008654237	0.0092429321	-0.1342633522	0.0506725236	-0.0166544488	0.0302363743	0.1131623069	0.003168551	0.0138840713	0.0648934748	-0.019561472	0.0905233887	-0.0125595115	-0.191455535	0.0069975476	0.0250976664	-0.1110723785	-0.0614758829	-0.0989140762	0.0972707657	0.1138121306	0.1566760382	0.0167599404	0.1462533419	0.1263394699	-0.0435719707	0.0336023664	0.0679622611	0.0576893794	-0.0470564971	-0.0445294862	0.0166253699	0.0199475597	-0.0267384836	-0.0061569785	-0.0004094475	0.052260112	0.0756482067	0.0127092402	-0.1068749161	-0.0187200105	-0.1302612398	-0.1567208204	-0.2053353183	0.0538160817	-0.0574640647	0.097327522	0.038196995	0.0686331227	-0.0007042573	0.1162271704	0.0525829969	-0.0197990756	-0.0050185582	-0.0248549671	0.0641401294	-0.0743658605	0.1758317999	-0.0503289303	-0.0149268779	0.1014290305	-0.1022596986	0.1195162496	-0.0585669127	-0.1299622175	-0.1116205317	-0.1278226498	-0.1336770814	-0.0914280474	-0.0903561472	-0.0017978068	-0.0317357466	-0.005829004	-0.0082994206	0.0823743764	0.0141085532	0.0650151126	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0396465	-0.0036573	0.00157184496225	1.3375843290000016e-05	-0.0119993	-0.0359963	0.00014398320049	0.00129573361369	-0.00118165	-0.02549145	0.0006498140231024	1.3962967225e-06	0.00070117	-0.000238059	5.6672087481e-08	4.916393689e-07	-0.000301894	-0.000130396	1.7003116815999997e-08	9.1139987236e-08	-0.000183727	2.029999999999979e-06	4.120899999999914e-12	3.3755610529000004e-08	0.0	0.0
6080.781530166881	7.009399863440194	49.13168644559541	36975904.01761867	12107.71656541674	67.28139871627172	4526.786613217931	146596800.42846695	5846.374555031686	4.069704614403236	34180095.437721945	16.562495648494988	5857.368941964984	9152.785918902073	1.100109	37.362724	0.1763881699999999	0.0931562	-0.0906326036	0.1023535314	-0.1004529985	-0.0052586606	0.1026757515	-0.0947157733	-0.0641952001	-0.0840561705	0.0529214504	0.0688678716	0.0511867044	-0.0691610107	-0.1200823059	0.0518767308	0.0685522892	-0.0006337048	-0.0123654031	0.0861487986	-0.0477087363	-0.0700981762	-0.0131503468	0.2035481932	-0.0012664906	0.007204242	-0.0910483804	-0.0619983023	0.0376385828	0.0356338863	0.077096305	-0.1063872757	-0.0652619007	0.1291934179	-0.0665488922	-0.0704142057	0.1440066832	0.0415084602	0.021229818	-0.1618620118	-0.0200747705	0.0661900796	0.0307583958	-0.0964467867	-0.0022721103	0.0369649011	0.2082815487	0.1330350185	-0.0716329862	-0.0474885512	0.0100686221	-0.0006004744	0.0087237511	0.0860390502	0.114416502	-0.0418146644	0.0008042324	0.0558276488	-0.0699017148	-0.0474304554	-0.0705628984	-0.0100600839	0.0524302122	-0.0528577395	0.0703247637	-0.0195283564	-0.0507049761	-0.1945494634	0.0134928806	-0.023299352	-0.0584808955	0.0780791652	0.0140325616	0.152605267	-0.0603364872	0.0881307552	-0.0282370205	-0.1399751893	0.0696229913	0.0831553875	0.1340709286	-0.0139525973	-0.0500752075	0.1212584152	0.028266847	-0.0603421474	-0.042914523	-0.1091145003	0.0631656059	0.0105186491	-0.2013354565	-0.1799750582	0.0015221812	-0.0052653164	-0.0406073771	-0.0330606139	0.1151929169	-0.0549194396	-0.0435842111	0.0453354348	0.0144774042	-0.0484613195	-0.111033712	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0330882	0.0727347	0.0010948289792399	0.00529033658409	0.0225517	0.034551	0.00050857917289	0.001193771601	0.00910008	0.01028173	0.0001057139717928	8.28114560064e-05	0.00021686	-0.0004843099999999	2.3455617609999997e-07	4.7028259600000006e-08	-1.43862e-05	0.0002875078	8.266073506084e-08	2.0696275043999999e-10	0.00022087	0.000404597	1.6369873240900005e-07	4.87835569e-08	0.0	0.0
6089.026723060432	8.245192893551575	67.9832058518734	37076246.43414407	12100.479239733906	-7.237325682834125	52.37888303941044	146421597.83123124	5849.3134935007465	2.938938469060304	34214468.345249906	8.637359324922523	5862.350845554131	9266.239777662924	1.073108	36.445675	0.11312151	0.0597497	-0.1606064373	0.0127721208	-0.0105983607	0.0301751412	-0.0160060309	-0.0747411603	-0.0988912733	-0.1555635905	-0.0433292345	0.0608381628	0.0754039229	-0.0257913709	-0.0657185256	0.066283321	0.047457334	0.1905202921	-0.1047531072	0.0418670482	0.0089863381	-0.1182804191	0.1374274169	-0.0172618141	0.0008499237	0.0170149891	0.0838361666	-0.226751894	0.0870674157	0.0052864571	-0.018046246	-0.0761209596	0.091016098	-0.0113905322	0.0335995998	-0.1008146931	-0.1469381679	0.0668935822	-0.1098130276	0.0682621532	-0.0482580105	-0.0404143597	0.0873608855	-0.034090303	-0.0197728121	0.0420510042	0.0510959888	0.1456400531	0.0661959666	0.0330182537	-0.0019669955	0.0452549152	0.0051113148	-0.0499539673	0.0955911503	-0.0766383338	-0.0999442148	0.0431572832	0.0206528426	-0.0544995055	-0.050747689	-0.2061468638	0.0989293043	0.0174454776	0.0185048807	-0.030483013	-0.1708550775	0.0548510191	-0.0032982417	-0.0210820105	0.0472391022	0.2650609163	0.02368687	0.0031528352	0.0341497303	0.0632353549	0.0262381659	0.0372095112	-0.0130689234	0.0880454457	-0.1898239753	0.0340074413	0.0394115165	-0.0416365574	0.0824033261	0.0509895828	-0.0616522124	0.0112683956	0.0341576273	-0.0453756371	-0.0355066841	-0.1250944336	-0.1058715813	-0.0143544951	-0.012210613	0.0524084495	-0.02066468	0.0190973666	-0.0934612282	0.0493149901	0.1422940131	-0.0057691426	0.045941023	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0315554	-0.0015328	0.0009957432691599	2.3494758400000027e-06	-0.00848242	-0.03103412	7.195144905639999e-05	0.0009631166041743	-0.0167156	-0.02581568	0.0006664493338624	0.00027941128336	0.000920017	0.0007031569999999	4.944297666489999e-07	8.464312802889999e-07	0.00019103	0.0002054162	4.219581522244e-08	3.64924609e-08	0.000407075	0.000186205	3.467230202500001e-08	1.6571005562500002e-07	0.0	0.0
6089.144537744852	0.1178146844194998	0.0138802998648663	37077681.201547965	12119.351229051212	18.871989317305637	356.151980792498	146878674.2131051	5851.174692435628	1.8611989348810312	34236245.28139916	3.4640614752022847	5863.795524683997	9228.076039642096	1.063825	36.130413	0.08137432	0.0378265	-0.1594497094	-0.0880506694	0.0623947674	0.023669713	-0.0682559033	-0.0424800261	-0.0183817713	-0.1596105894	-0.1162973592	0.0033504036	0.1666151155	-0.0914923195	-0.0202361914	0.0378982913	0.0350961558	0.0459356676	0.1071014103	0.0741512037	0.1352917178	-0.0645044544	-0.0766203056	-0.1693327779	-2.0528e-06	-0.0811933794	0.0088743519	0.0121944658	0.0043749109	-0.0360262749	0.0190133183	0.0627681577	-0.0712441621	0.0522367351	0.0343025354	0.0438399813	-0.0147813231	0.0831445091	-0.011623747	0.1200358099	-0.1483262576	-0.0831665733	0.0352416073	-0.023755231	0.115413368	-0.2037130346	0.0037169795	-0.0041135435	0.0106291328	0.0424583426	0.0985600659	-0.2456172907	0.0812640593	0.0476272	-0.0323049107	-0.0976140226	0.0061323025	-0.0150165659	-0.0585936326	-0.0450480009	-0.0387249314	-0.0400092374	-0.0253137439	-0.1689056771	-0.0446128632	-0.1358726243	0.0593753482	0.1580859972	-0.0116068807	0.0515212704	-0.0106168591	-0.0192959618	-0.0201970072	-0.0426931585	-0.0440347557	-0.082649231	-0.0380761612	-0.0713285423	-0.019498667	-0.0199133978	-0.0389206898	0.0581275593	-0.0674455983	-0.0639973925	0.1707741398	0.0502750802	-0.014292697	0.0359873114	-0.0974503654	0.1842327042	0.0923844701	0.0073144006	-0.0493951889	-0.0597279564	0.0613745069	-0.2478666809	0.0232503412	-0.1283666379	0.0242209568	0.0850897439	0.0021174569	0.0267519437	0.0192620783	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0474175	0.0158621	0.00224841930625	0.00025160621641	0.0152966	0.0237790199999999	0.00023398597156	0.0005654417921603	-0.0337682	-0.0170525999999999	0.0002907911667599	0.00114029133124	0.000966736	4.671900000000008e-05	2.1826649610000073e-09	9.34578493696e-07	-0.000171498	-0.000362528	1.31426550784e-07	2.9411564004e-08	0.00032271	-8.436500000000004e-05	7.117453225000006e-09	1.0414174410000001e-07	0.0	0.0
6078.559839888911	-10.584697855941158	112.03582870156536	36948889.7271103	12099.11341457163	-20.237814479582084	409.5691349099823	146388545.41866717	5845.386714917758	-5.7879775178698765	34168545.846937016	33.500683747367134	5860.942621917809	9152.016655423811	1.234068	41.912323	0.29508945	0.142302	0.0046837776	-0.1164675357	0.1139149986	0.0621507111	0.1279333893	0.0428760037	0.1246446187	-0.0860133805	-0.1197397276	0.002142267	0.1976608805	-0.00095235	0.1217064333	0.0743691634	-0.1459094888	0.034767605	0.0249518324	0.0215710659	-0.1405485767	0.1330031969	-0.1341606685	-0.03519964	0.0597958432	-0.2369797275	0.065248829	-0.0804201798	0.0746382094	-0.0417316232	-0.047405321	0.0112503185	0.0484194845	0.0664362259	0.1566921377	0.1699824317	0.0259154892	-0.1877901647	0.1404331621	-0.0842696866	-0.0968170469	-0.0855817548	-0.0644301972	-0.0371818839	-0.1448061031	-0.1577901726	-0.0338056491	0.0192734184	-0.1048038756	0.114324295	0.0650215316	-0.0004110387	0.0544387734	-0.0432321555	0.0529612567	0.1165086275	-0.0086178516	-0.1116610461	0.0749504985	-0.072449306	0.1500466724	-0.0409629003	-0.0414642009	0.0232749864	0.1053774479	0.1028285442	0.2047705596	0.0225287434	-0.1126004565	0.196806196	-0.0509589031	0.1400727673	-0.0381900086	-0.0885870408	0.0009042835	0.0037956195	0.0748193172	-0.0382261584	-0.1591305451	-0.2153678485	0.0930231566	-0.0777776071	0.0893584962	0.0810003245	0.0421868742	0.0608994289	0.1078779652	-0.0264691921	0.16334318	0.1663307966	0.0789605987	-0.0242671472	0.0544273627	-0.1232111901	-0.063767399	-0.0294671919	-0.0605249988	-0.0559801269	-0.0831644016	-0.1294374028	-0.0514304416	0.1041554739	-0.0277307256	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.045018	-0.0924355	0.002026620324	0.00854432166025	-0.0124875	-0.0277841	0.00015593765625	0.00077195621281	-0.116051	-0.0822828	0.00677045917584	0.013467834601	-0.000235196	-0.001201932	1.4446405326239998e-06	5.531715841599999e-08	-0.000171498	0.0	0.0	2.9411564004e-08	-0.000327099	-0.000649809	4.22251736481e-07	1.0699375580100001e-07	0.0	0.0
6075.358257869199	-3.201582019711168	10.25012742893784	36909977.96145947	12047.088244226064	-52.02517034556513	2706.6183494850693	145132335.16416985	5829.708396493853	-15.678318423904784	33985499.98815093	245.8096686013522	5844.054006942069	9006.934630455715	1.145251	38.89587	0.28101325	0.159881	0.0994163628	-0.0558964912	0.0861262137	0.0813894241	0.0806587713	0.1236983697	0.0885717682	0.0190400856	0.0021538427	0.1246655519	0.1942279538	0.1095605647	0.1720671705	0.007902908	-0.1230090187	-0.1349417962	0.1495773866	-0.1647388333	-0.0107024805	0.1713975944	-0.1243917907	-0.0567326434	-0.019768961	0.0540672207	0.0725954378	-0.074189124	0.2084404777	-0.0152510901	-0.0354960443	0.0209259914	-0.0169768781	0.0119906618	-0.1455637585	-0.1469443244	0.0460342633	0.0861271494	0.0187183445	-0.1554849319	0.0525136238	-0.0645301819	0.1050760754	-0.0994931539	0.0187428648	0.2959248321	-0.1950562503	0.0740202613	0.0627796413	-0.1142933551	0.1294619779	-0.0183514119	0.0637776357	0.01367245	-0.1032991835	-0.0529934218	-0.0216751945	0.1346728866	-0.0795723806	-0.0062014385	0.1299860239	0.1422061354	-0.1952002009	0.0614648198	-0.0778382538	0.0917875261	0.1874899104	0.0737208686	0.0392976822	-0.0744445906	0.0460649251	0.1914764991	-0.143683013	-0.0221663745	0.0044291814	0.0079505028	0.0021035438	0.0009824884	0.1378235137	0.123958505	0.0638632057	-0.0633699195	-0.08380664	0.1587878114	0.0066572072	0.1013366076	-0.1335539307	-0.000979779	0.0054447512	-0.3374692808	0.0182681905	0.0281013878	-0.0058880249	0.1303031172	-0.0950750559	-0.1019150943	-0.0390404181	-0.048661612	0.0723593751	-0.0038525696	0.0759367527	-0.107263491	0.0798943614	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0898792999999999	0.1348972999999999	0.0080782885684899	0.0181972815472899	0.0354395	0.047927	0.0012559581602499	0.002296997329	-0.0965415	0.0195095	0.0003806205902499	0.00932026122225	-0.0007359419999999	-0.0005007459999999	2.507465565158998e-07	5.416106273638528e-07	-0.000535951	-0.000364453	1.3282598920900002e-07	2.87243474401e-07	0.000381291	0.00070839	5.018163921e-07	1.4538282668100001e-07	0.0	0.0
6104.437665832752	29.079407963552512	845.6119675107212	37264159.216037616	12115.066097699308	67.97785347324316	4620.988562829717	146774826.55162314	5856.5261661278255	26.817769633972603	34298898.73453989	719.192768140823	5869.580837911815	9069.907865907464	1.023751	34.769386	0.1018868	0.0478487	0.0970158852	-0.0464407515	0.0463960472	0.1110309328	-0.0361147736	0.1057755745	0.1372163242	-0.0297828111	0.0562621656	-0.0058122553	0.0988223444	0.0546158102	-0.0042012222	0.024593513	-0.1031243801	0.027688239	0.032736979	0.0026640767	-0.0149267233	0.2419533769	-0.1779685331	-0.0973804433	0.004719735	-0.290052192	-0.0753704517	-0.0958979519	-0.1164088932	-0.0450702832	0.0192971581	-0.0196555689	-0.0937884494	-0.21379385	-0.0887951841	0.0869936273	0.1797291986	0.0250966052	-0.0074405209	0.1768351916	0.1972156542	0.0163439997	-0.0117589925	0.0681613322	0.0412541513	0.1019146932	0.1025652242	0.1118402008	0.1048070789	0.1061297562	0.0219339693	0.0593230813	-0.1046160874	-0.031799403	0.0296774066	0.0040204843	0.0459955894	-0.0718431843	0.0312200047	-0.0302403348	0.1055988392	-0.0174283796	-0.0249795575	-0.0263551411	-0.0135236133	0.1039328933	0.2965322965	0.0804051832	-0.0284406579	0.2381335791	-0.1485879126	-0.0027488082	0.1446012149	-0.01514899	-0.0351180912	-0.0221995839	-0.2185252563	0.1446876735	0.0400266302	-0.0188298294	0.1568217553	0.1269314343	-0.0351733456	-0.1930908364	-0.1631376899	0.0133926394	-0.0334364034	0.0500382456	-0.0416435238	-0.0844827043	-0.1037738332	-0.0491302111	-0.1905730252	-0.0577326395	-0.0505296573	0.0397386732	-0.0357402895	0.1063035837	-0.0460978432	0.0125536893	-0.0636747822	0.0600885964	-0.0121450642	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0743785	-0.0155007999999998	0.00553216126225	0.0002402748006399	0.0436005	0.008161	0.00190100360025	6.660192100000003e-05	-0.0631814	0.0333601	0.00111289627201	0.00399188930596	-0.000517802	0.0002181399999998	4.7585059599956356e-08	2.681189112040001e-07	-0.000361298	0.0001746529999999	3.0503670409e-08	1.30536244804e-07	-0.000123214	-0.000504505	2.5452529502500004e-07	1.5181689795999996e-08	0.0	0.0
6088.8957096081285	-15.54195622462339	241.55240328810976	37074650.96248428	12118.066656943914	3.000559244606848	9.003355780395616	146847539.50213587	5856.8341418761065	0.3079757482810237	34302506.165445626	0.0948490615292564	5869.92525552701	9062.718736912522	0.98172	33.341908	0.07078095	0.0378691	0.1130298418	-0.0173223789	0.0340381415	0.1374333512	-0.0797590289	0.0891520612	0.0815307869	0.0231004917	0.0673566675	-0.0018288231	0.0540909906	0.1230211926	-0.0253142336	-0.0380686871	-0.0558357305	0.046061257	0.0120975889	-0.0160854051	-0.0400205189	0.1533572831	-0.148427769	-0.122244251	-0.1103013152	0.1220636691	-0.0629588375	0.077989596	-0.0160517424	0.007463332	0.006366086	-0.2248653107	0.0681280228	0.119479168	0.048477443	-0.1271941903	0.1388943594	0.1167045096	0.0976725573	-0.0269421002	-0.072225002	-0.1373471301	0.0157564953	-0.0868339145	-0.1237640244	-0.0456883074	0.084394356	-0.1498024776	0.0336030685	0.003175349	0.0113355443	-0.0810108323	-0.1447548524	-0.0756725889	-0.062222494	0.0488768707	-0.0272744184	0.0384624441	0.1494977004	0.0373138538	0.0547885498	-0.0449152857	-0.0242257527	0.0177290874	0.030902029	0.0674070578	0.2049218697	0.1226220456	0.1123160585	-0.1040051486	0.0308765884	-0.0773868364	-0.0051269432	0.1031136493	-0.0265892971	0.243991469	0.074649217	-0.0860358346	-0.0283246685	0.1405081201	0.1000159374	-0.0364804584	-0.121161092	0.0067305973	0.0987159554	0.1047726804	0.0071340393	-0.0361999265	0.1379809803	0.1336048911	-0.0532356626	0.1417253723	0.0126032925	0.0196421718	0.0782460625	-0.0872740124	-0.0531392029	0.1410933104	0.0116047944	-0.0248517731	-0.0316684254	-0.0584987546	-0.0369480176	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0898747	0.0154962	0.00807746170009	0.00024013221444	0.0686091	0.0250086	0.00470720860281	0.00062543007396	-0.0624574	0.0007239999999999	5.241759999999934e-07	0.00390092681476	-0.000570057	-5.2254999999999966e-05	2.730585024999996e-09	3.24964983249e-07	-0.000171498	0.0001898	3.602404000000001e-08	2.9411564004e-08	0.000225774	0.000348988	1.21792624144e-07	5.0973899076000006e-08	0.0	0.0
