global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5395.744740344798	2.044223456173313	4.178849538769165	29114061.302958548	10895.616912845908	24.97060774523743	118714467.9114938	623.5312511665115	4982.953218798654	6.868386699145049	24829822.78073587	47.17473584899262	5039.317021805527	9297.89238387646	1.030443	31.744898	0.0510769913	0.0224258	-0.1125294326	-0.0635231384	-0.0445844006	-0.0353274854	0.0753385975	0.0776697572	0.0593908203	0.0582512367	-0.0915629368	0.1093334855	-0.0837252736	0.0478258226	0.0159339279	0.0508503549	-0.0480091885	0.0938753012	-0.0326966326	-0.1280433739	-0.0394864854	0.0050803161	0.1179451135	0.0694677489	-0.1091792789	0.0637326124	0.0346221819	-0.0132966275	0.1019959049	0.148387131	0.0457088111	0.0140478379	0.0780380999	0.0901726019	0.0944326308	-0.0377755019	-0.0021569478	0.0736824498	0.0953167016	0.10112162	-0.016592106	0.0448987474	-0.0830323888	-0.1684460851	-0.0688471347	-0.0986511869	-0.0162848822	-0.08594832	-0.1571041823	0.0491376676	0.1500388599	0.0190565892	0.098668931	-0.110214643	-0.0748583389	-0.1577274241	-0.0408312035	-0.114560805	-0.0148783044	0.0905454089	0.0070867517	-0.1351502966	0.0991971509	0.045801536	-0.0345014691	-0.0432072191	0.0368025569	0.1230692783	-0.0636595102	0.1001606113	0.0150136385	-0.0227646606	0.1723519368	0.0297071226	-0.008222924	0.1126664686	-0.0430929031	-0.1393046317	0.0233498501	0.0306715808	0.1308628856	0.0532783467	-0.0830148992	-0.0281106918	0.066413759	0.1060338912	-0.0170977333	-0.0934139389	0.0055514751	0.0041833391	-0.0504866997	-0.1610706823	-0.1394655357	-0.0430257068	0.0654892261	0.107398772	-0.1069312568	-0.0834580528	-0.0615529839	-0.1623569103	0.1378373972	0.0431996994	0.0777811851	-0.0860281007	-0.0156852575	0.1349119698	-0.0247055987	0.0170982016	-0.1701086891	0.0225226579	0.0296860726	-0.0694237573	0.1006776679	0.0724971434	-0.0577162156	-0.0419945156	-0.0536251112	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	-0.0137311	-0.0138110862999999	0.00018854310721	0.000190746104786	-0.00980133	0.01248747	0.0001559369070009	9.60660697689e-05	0.00167451	-0.00491197	2.41274492809e-05	2.8039837401e-06	0.00111763	5.637000000000003e-05	3.1775769000000037e-09	1.2490968169000002e-06	-0.0002633	0.0001417349999999	6.932689000000002e-08	2.0088810225e-08	0.000275686	0.0001992243	3.969032171049001e-08	7.600277059599998e-08
5395.402841990474	-0.341898354323348	0.1168944846890136	29110371.827358887	10865.450087393152	-30.1668254527558	118058005.60163184	910.0373578970352	4973.364149246003	-9.58906955265138	24734350.96100542	91.95025488558576	5029.210683640359	9310.39810671953	1.080284	33.280334	0.0446511899999999	0.0254083	-0.0474714704	-0.1128747309	0.0989311872	-0.0079635029	0.1113789533	0.0513147873	0.0744538791	0.0035836415	-0.0060305103	-0.0967176735	0.0130015057	-0.0362239716	0.049510503	-0.0304013226	0.2294791386	0.0955190906	-0.100886515	-0.0195687169	-0.0049419479	-0.0103088712	-0.1538205816	-0.0989448117	0.0212285063	0.0029803069	0.090975816	0.0310056466	0.0375843895	0.1031973958	0.1002722619	0.0047958436	0.0678668394	-0.0050594884	0.0220125583	0.0408815661	0.2023220521	-0.1445411509	0.0764600786	0.0166402107	0.026708414	-0.0975206882	0.1315518984	-0.0269094475	0.0815415595	0.1392277341	-0.1390844099	0.0720584504	0.0013434642	-0.0347250963	0.064476105	-0.0480451275	-0.0091873863	0.0448873431	-0.074860903	0.0311671902	0.0460337634	-0.0311906214	-0.2309005427	-0.0770912999	0.0150064641	0.0292054508	0.0885690506	-0.0025067104	-0.0055178403	0.0763833856	0.0774408342	0.0236250608	-0.1126994458	0.0023178418	-0.1338323244	0.0159141432	-0.0226447749	-0.0603899142	-0.0070382497	0.0425385562	-0.0381076921	-0.1106466208	-0.0130306753	0.0292986091	0.0126188269	0.0084579932	-0.0241153476	0.1491472484	-0.1887205874	0.0700743028	-0.0607499782	-0.0320585703	-0.0789172235	-0.0465360634	0.0392876539	-0.0374627605	0.2077154108	-0.1223293444	-0.0782461119	-0.0071970889	0.0449755498	-0.1105804897	0.0145805635	-0.034541622	-0.0007011937	-0.1146563932	-0.0195809185	-0.156914346	-0.0015505572	-0.0851378025	0.1686773473	0.0459615818	0.0077467358	0.0759205368	0.0305001516	-0.0325470925	-0.0716173552	0.1247384122	0.0299270473	0.0230502203	-0.0766799713	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.0129683	0.0007627999999999	0.00016817680489	5.818638399999988e-07	-0.0206382	-0.0108368699999999	0.0001174377513968	0.00042593529924	0.00656573	0.00489122	2.39240330884e-05	4.31088104329e-05	0.0011757	5.806999999999991e-05	3.3721248999999893e-09	1.38227049e-06	-0.000195301	6.799900000000001e-05	3.8142480601e-08	4.623864001000001e-09	-0.000161451	-0.000437137	1.91088756769e-07	2.6066425401000002e-08
5385.0987134629	-10.304128527573994	106.1750647127642	28999288.153739784	10851.80922745836	-13.640859934792388	117761763.5091504	186.0730597606242	4966.580840974698	-6.783308271305032	24666925.24993694	46.013271103555255	5022.497249902625	9277.206778782373	1.047303	32.264301	0.03021363	0.0164866	0.0312369628	-0.097422525	0.1107020391	0.0777656729	0.0192202466	0.0714400131	0.0615540237	-0.0662302017	-0.0204056322	0.0562265208	0.0294104758	0.1206593789	-0.030369959	0.0246961007	0.0971131036	0.1105419722	0.0247508915	0.0411840643	0.0551361423	-0.0174526264	0.0047341268	-0.0632359401	0.0802285786	0.0400707024	0.1683212424	0.1013862625	0.1203188685	0.0320734368	0.0049161662	-0.0140104447	-0.0455806184	-0.132074695	0.0950322658	0.0168040398	0.0021592823	-0.0111908051	-0.0542503038	-0.0336825563	0.0331729782	0.0254932788	-0.01875202	-0.0242001781	0.1737982498	0.0441529377	-0.0384295541	0.0184363307	0.1318147987	-0.0408299636	-0.1070816249	-0.0808148344	0.0026216837	-0.1189445773	-0.0051450064	0.1388326838	-0.0989824863	0.0998517215	0.042519942	-0.1032563952	0.0204933878	0.1049359481	0.0220060778	-0.0483859295	-0.0195622578	-0.0800748569	0.2211273236	-0.0615287178	0.0493677973	0.1490101235	-0.1497221216	-0.0593418135	-0.0055495315	-0.1214015588	0.043312613	0.1522349359	0.0316824458	-0.0084559878	0.0028108464	-0.0073646097	-0.1285561659	0.1080908844	-0.0480379011	-0.0034686909	-0.0028850173	-0.0272457588	0.0123735938	0.022367955	0.0665356416	0.0514469091	-0.0968660163	0.0378491638	0.1462440626	-0.0331089785	0.0253214604	-0.0836971089	0.1173021824	0.0317325452	0.1729725398	0.0089707928	0.0002858471	0.0460444821	-0.0312685191	0.0623536619	0.1545799515	-0.0832185175	-0.0064515941	-0.0266382731	0.093452772	0.0926651018	-0.0027723436	-0.0346602201	0.0267520995	0.0578623015	0.2260423551	0.0395451879	0.1254962708	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	-0.0136955	-0.0007271999999999	0.0001875667202499	5.288198399999986e-07	-0.0311118	-0.0104736	0.00010969629696	0.0009679440992399	0.00660486	3.913000000000007e-05	1.5311569000000051e-09	4.36241756196e-05	0.00104667	-0.00012903	1.6648740900000007e-08	1.0955180889e-06	-0.000405035	-0.000209734	1.64053351225e-07	4.3988350756e-08	-0.000202161	-4.070999999999998e-05	1.6573040999999983e-09	4.0869069921e-08
5394.041091176605	8.942377713704445	79.96611917455795	29095679.293301698	10873.51122629848	21.701998840120723	118233246.38843907	470.9767536566012	4969.147547532419	2.566706557720863	24692427.34914745	6.587982553447283	5026.424498279978	9297.63030904365	1.001551	30.854807	0.03494843	0.021801	0.0362934649	-0.1061231273	0.1003741345	0.0548041591	0.054607342	0.0466424113	0.0568968459	-0.0741122728	-0.0982652104	-0.082345288	0.0959984381	-0.0148310345	0.0160009097	-0.03961031	0.0557713203	0.0072815307	-0.0392460084	-0.0543622063	0.0228015185	-0.1384788966	0.024176969	0.0193769759	0.0192514458	-0.0051127523	0.1184830236	-0.1241766071	-0.0243777375	-0.0866850717	0.1411361344	0.0266097669	-0.0231379433	-0.1087462217	-0.0890645003	-0.0223979728	-0.0685288539	-0.00677106	0.0613698808	-0.0030850867	-0.0137999162	0.1242540783	-0.0943679213	-0.0327388987	0.092797779	0.0474853396	-0.130547125	-0.0109164168	0.1109398206	0.0168356778	0.0825118479	-0.03845914	-0.2326578046	0.1034593621	-0.0202747682	0.2112153158	-0.1285121394	-0.042837297	0.0559140532	-0.03217969	0.0325719548	-0.0434433959	-0.0318990925	0.0167362865	0.104553682	-0.0441690643	-0.1799836967	-0.0097616167	-0.1162994846	-0.0322932606	-0.0401131493	-0.0771441848	-3.07242e-05	-0.0501213605	-0.1501632815	-0.0019869623	-0.1647033065	0.0234076823	0.0081373752	-0.0207248376	-0.122856074	-0.0435154758	0.0480171015	-0.061403718	0.0183166916	0.0177969161	-0.017277794	0.0256322801	0.1263007913	0.062313943	-0.0533805338	-0.0410765637	0.046567611	-0.1439819438	0.035810202	-0.0568782279	0.0665626772	-0.1633063436	-0.0548904394	0.1031774973	-0.226634616	0.0439292748	0.0240573804	0.0096420862	0.2001922874	-0.1018827645	-0.0530777726	-0.0842858637	0.0145954732	-0.0564426698	0.033849134	0.1118179598	0.0063525246	-0.0404207519	-0.1581458785	0.0671869662	-0.0328528137	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0203689	-0.0066733999999999	0.0004148920872099	4.453426755999999e-05	-0.0343312	-0.0032194	1.0364536360000004e-05	0.00117863129344	0.00655978	-4.507999999999943e-05	2.0322063999999483e-09	4.30307136484e-05	0.00107599	2.932e-05	8.596623999999997e-10	1.1577544801e-06	-1.408e-05	0.000390955	1.9824640000000003e-10	1.5284581202500004e-07	-0.000282097	-7.993599999999999e-05	6.389764095999998e-09	7.9578717409e-08
5387.919540394364	-6.121550782240774	37.47338397955264	29029676.973763414	10863.753337498369	-9.757888800111688	118021136.57800694	95.21639383534507	4968.555391235575	-0.5921562968433136	24686542.6757761	0.3506490798911865	5026.900069528392	9278.62924132467	1.123865	34.622948	0.02375393	0.0132326	0.1128161861	-0.0118011554	-0.0593048037	0.1152798562	-0.0187512718	-0.0259635651	0.1011462883	-0.0306340597	0.005989696	0.0500704768	-0.0522350315	0.165690394	-0.039122565	-0.0757204519	0.0463497892	0.1603461255	-0.1237864177	0.0408648613	0.0663852896	-0.0438165478	-0.1155123174	0.0771344574	0.0950645885	0.0096045427	-0.0811201312	0.075466009	-0.1408098599	0.0334657779	-0.0127442515	0.0043738494	-0.0018454488	-0.1500159504	-0.1185376326	0.1068289539	0.1003359731	-0.1261700692	0.0896965351	0.1594561228	0.1276970795	0.0068325328	-0.002862156	0.0475648913	0.0226863813	0.0193140702	0.1703666332	0.0908806465	-0.0029611087	0.0786384757	-0.0217610496	0.1095507891	-0.0199166451	0.0307332605	0.0140862177	-0.0431324431	-0.094207321	0.0961495722	0.0259648011	-0.0099602603	0.0078295322	0.0621650277	0.089497579	0.1379630264	0.0072509188	0.0282717174	-0.0292050893	0.0855161629	0.0255519644	-0.0508697771	0.0298272107	-0.0922133711	-0.070611353	0.0295805523	0.0827880652	-0.1225065814	0.0384699157	-0.0593793907	0.0729048651	0.0198230479	-0.1521183824	-0.0435967312	0.1538303457	0.078907416	-0.1265642649	0.0425198601	-0.0551582081	-0.225330691	0.0424169882	-0.0049510247	0.022254836	0.0169380564	0.0439558567	0.1573809912	-0.0322616337	-0.085874151	-0.0851535512	0.060717132	-0.0644158471	0.0102552846	-0.0169072842	0.1082374683	0.0307812605	0.0067274487	0.0172909437	-0.045259881	0.0550760121	0.0111787357	-0.0784344668	0.1055566891	-0.1537652193	0.0660241064	-0.0142794744	0.0138908591	-0.0492179959	-0.0761502226	-0.0418247214	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0237526	-0.0033837	0.0005641860067599	1.144942569e-05	-0.0353933	-0.0010621	1.128056410000007e-06	0.00125268568489	0.00664306	8.327999999999981e-05	6.9355583999999685e-09	4.41302461636e-05	0.00125544	0.00017945	3.2202302500000025e-08	1.5761295936000002e-06	-0.000189498	-0.000175418	3.5909492004e-08	3.0771474724e-08	-0.000252468	2.9628999999999983e-05	8.77877640999999e-10	6.3740091024e-08
5383.797599745541	-4.121940648822601	16.990394712416087	28985276.59502585	10858.084048258846	-5.669289239522186	117897989.1990532	32.14084048136205	4968.031088899585	-0.5243023359907966	24681332.90027279	0.2748929395254061	5026.112412668498	9255.793723325156	1.004993	30.960867	0.02105704	0.00940604	0.1290736296	0.0008201642	-0.0768791138	0.113890886	-0.0590116718	-0.0183285143	0.0208061743	-0.030096105	-0.0247857728	0.0108427386	-0.0019767019	0.0089171499	0.1672380244	-0.1027405882	-0.1155285942	0.0851758416	-0.1048714787	0.0538217241	-0.0244625029	0.1309776653	0.0075270913	-0.110371254	0.168208804	-0.021979515	-0.0721282925	-0.0112306735	-0.0742340281	-0.1576518567	-0.0832396587	-0.0610964773	-0.0869975726	-0.002842536	-0.034016013	-0.0163847676	-0.0627817108	-0.0316435202	-0.0852901237	0.1058278859	0.0208304073	-0.0194922262	-0.0973913377	0.0110622256	0.0205874208	0.0464294262	0.1269280774	-0.1107069441	0.0852902298	0.0284872548	-0.039485307	0.0090751822	-0.0538598766	-0.0826470227	0.1680287183	-0.0172044993	0.0316970451	-0.0924850951	0.1016613715	-0.0179144629	-0.0912265207	-0.123607773	0.1469865139	-0.0753459592	-0.0444804193	-0.1456259375	0.108046692	0.0143147324	0.0318532549	-0.0264539629	-0.0736571432	0.0079665326	-0.2031990326	0.0539886587	0.016188708	-0.0850846613	0.0386319171	0.1582617701	-0.0271004502	-0.0107748766	-0.0405689877	-0.0383697514	0.0244340852	-0.0831389768	0.0381050876	-0.0198015636	0.1298223432	-0.0971587658	0.0816572288	-0.0667974193	0.008362632	-0.0013739836	0.0274767135	0.1041261265	0.1349032559	-0.0492076021	0.0225170073	0.0277095894	0.0675070294	-0.0447864477	-0.1062297133	0.0083234757	0.0068211191	0.188165453	0.0289557008	0.1992746761	0.0871396206	0.0143275767	-0.0981899771	-0.0047650164	0.1155927526	-0.0502922019	0.1437203956	-0.0269048111	0.1167148899	-0.0387887774	-0.0063333628	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0197749	0.0039776999999999	0.00039104667001	1.582209728999998e-05	-0.0297519	0.0056414	3.182539396000001e-05	0.00088517555361	0.0100847	0.00344164	1.1844885889600002e-05	0.00010170117409	0.00117564	-7.98000000000001e-05	6.3680400000000156e-09	1.3821294095999995e-06	-0.000178066	1.1431999999999997e-05	3.1707500356e-08	1.3069062399999989e-10	-0.000321162	-6.8694e-05	4.7188656360000005e-09	1.03145030244e-07
5393.618379782804	9.82078003726292	96.4477205403019	29091119.226730883	10869.27881299216	11.194764733312695	118141221.91456024	125.32275743422166	4976.242201093338	8.211112193753252	24762986.443942267	67.42236345840334	5034.37626513892	9261.215717599043	1.019875	31.419319	0.03861016	0.019006	0.1174878007	0.0239032275	-0.0744014842	0.1421464987	-0.0153272076	-0.0048873377	0.1026623742	0.063468683	0.0225216246	0.0926245004	-0.0709868949	0.0019874191	-0.0082965286	0.0621387098	-0.0030641396	-0.0603366275	0.0168430066	0.0012431759	0.024418114	0.1010042901	-0.0749969359	0.1739563953	0.0288504364	0.0879795529	-0.0802049834	0.0599766953	-0.1620690378	-0.1184447565	0.2349492023	-0.0852053389	0.0079071003	0.0251403215	0.0902649705	0.0367203287	-0.0315767335	0.1603591105	0.0423477858	-0.2257922561	0.0778671212	-0.1422344647	-0.0379211947	0.1083373489	-0.068242267	0.0057062732	-0.0467930939	-0.1207646881	-0.1372763634	-0.2090571178	-0.0284271179	0.019021579	-0.021478386	0.0419846223	-0.1231911427	-0.1030733639	-0.0448410927	0.01699105	0.0409581904	-0.0008358772	-0.1533835165	0.0837281176	-0.0282920364	-0.0612585314	-0.0362103085	-0.0866096124	0.0228202583	-0.0041740725	-0.000235718	-0.0606656707	0.0641803351	-0.1936007284	0.0394756905	0.0496003383	0.0775302617	-0.2090789444	-0.1578253009	0.0375309596	-0.1929803221	0.0345376204	-0.015128605	0.103453885	-0.0291256396	0.0418549698	0.0985047864	-0.0794861109	-0.1789638234	0.1332526146	-0.0264936399	-0.0855562584	0.056510678	0.0869642745	-0.0524113885	-0.0095448915	0.0379985415	0.259398536	0.1352986205	0.087363732	-0.0302053598	0.0487006696	0.0360346745	0.1469668971	-0.0229269061	-0.1102845665	-0.0083426307	0.1099223832	0.04723476	0.0743352719	0.126985712	-0.0466093654	-0.025542666	-0.0444214206	0.0454548347	-0.075125566	0.0303137423	0.0044494445	-0.0787451948	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0249209	-0.0051459999999999	0.00062105125681	2.6481315999999977e-05	-0.039958	-0.0102061	0.0001041644772099	0.001596641764	0.00656389	-0.00352081	1.23961030561e-05	4.30846519321e-05	0.0008933689999999	-0.000282271	7.96769174410564e-08	7.981081701608213e-07	-0.000229266	-5.12e-05	5.2562898756e-08	2.6214399999999996e-09	-0.000382436	-6.1274e-05	3.754503076e-09	1.46257294096e-07
5390.859147646321	-2.7592321364836607	7.613361983004187	29061362.34976201	10879.788570147137	10.509757154977706	118369799.33110428	110.45499545660508	4978.207095213631	1.9648941202931385	24782545.882835336	3.8608089039625457	5036.475656834564	9291.381622833913	1.027616	31.65781	0.04797129	0.0248504	0.1094114382	0.0621842262	-0.0528911905	0.1062778136	-0.0285274286	-0.0573842827	0.0679930447	-0.0048276196	0.0351174418	-0.0479974189	-0.0539412251	-0.0668115742	0.0925436098	0.0613087676	0.0094989015	-0.0412236831	0.0073056861	-0.1532556124	0.0212270658	0.1081869731	0.0537245597	0.0603995983	0.0335463116	0.0031920938	-0.1061326067	-0.0013371369	-0.1220023448	-0.0515775835	0.0197104395	-0.0642640008	0.1403970468	0.0838863116	0.0150997704	0.1560602484	0.0188923237	0.0052145613	0.1355813247	-0.1568239077	-0.0022590585	0.14780597	0.0871164664	-0.0567045211	0.0640829939	0.0672595517	-0.1278224209	-0.0777174471	0.0404087707	-0.1787760607	-0.1620471782	0.0423348221	-0.0415384006	0.01344478	0.0152207842	-0.019289287	-0.0830723828	-0.0535507335	-0.0704029366	0.0254694426	0.0952011686	0.0255008513	-0.0198960604	0.1705915188	0.0338508104	-0.049156585	0.0137585045	-0.0077134265	-0.0500836449	0.0680529325	0.0663361338	-0.0603093078	-0.0457217098	0.0700336574	0.0231252081	-0.1391737263	-0.004258078	0.0178541371	-0.0567672713	0.1223715852	0.1134088436	0.0842371288	0.1133615509	-0.0056543139	-0.0662175374	0.0616913057	-0.153010995	0.1161892304	0.0338372226	0.1716693894	-0.0306883114	-0.0502093581	0.0724982656	-0.1097358697	0.0296090895	0.0609286694	0.1731146763	0.1782808209	0.0461462132	0.0011351724	-0.0576813723	-0.0328195771	0.0997517248	-0.0778073053	0.0270492489	-0.0323823125	0.0066968907	-0.0043567204	-0.0182334081	0.0320041955	-0.0600830562	0.0812345043	0.070977124	0.1936805823	-0.0613096793	0.0660080828	0.0154212445	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0197617	0.0051591999999999	0.00039052478689	2.6617344639999996e-05	-0.0489467	-0.0089887	8.079672769000004e-05	0.00239577944089	0.00657023	6.3399999999996445e-06	4.019559999999549e-11	4.31679222529e-05	0.00128239	0.0003890210000001	1.513373384410778e-07	1.6445241121e-06	-0.000405035	-0.000175769	1.64053351225e-07	3.0894741361e-08	-0.000270885	0.0001115509999999	1.2443625600999995e-08	7.337868322500002e-08
5376.315024457668	-14.54412318865252	211.5315193267	28904763.242209256	10844.97050539173	-34.81806475540725	117613385.26281656	1212.2976333117324	4970.8188427836285	-7.388252430002467	24709039.96777277	54.58627396943736	5029.455013823031	9270.132042977064	1.071056	32.996071	0.05291847	0.0274832	0.0665266	0.1202605319	0.095185986	0.0147563866	-0.1285991132	0.0033150205	0.0609221889	-0.0599103044	0.0865279221	-0.0645643598	-0.1416618828	-0.0322645864	-0.0571714619	0.0970028962	0.0783398079	0.1590343569	0.0104697251	0.0085937649	0.0594692606	-0.0244589257	0.1247862457	0.1061863369	0.0802797621	-0.0160186349	-0.0208012641	0.0179304563	-0.0063343843	0.0288920466	-0.0277236833	0.079363427	-0.0789095311	0.034747134	-0.1914346767	-0.0286320631	0.2446836869	0.066796853	-0.0605620142	0.0170627862	-0.1906878476	0.1214162244	0.1096677158	0.0671935109	0.0029487741	-0.1066413341	0.0297754813	0.0277980996	-0.1720103456	-0.0828001035	-0.0225078008	-0.0627879127	-0.0256522574	-0.0212963672	0.040572403	-0.1602063369	0.0063630741	0.0446585585	0.096584787	-0.0053834242	-0.1033412814	-0.0934379125	-0.0014496849	0.0576213249	-0.046787075	-0.1083015652	-0.0324632599	0.0600939899	0.0728688326	0.0909794349	0.1066593302	-0.0786774161	-0.0584200686	-0.009712252	0.0305112448	-0.0045473251	0.0609285246	-0.0132385238	0.042165526	-0.0947293049	0.0099022602	-0.2037765676	0.0378256757	0.2175058149	0.0351349422	0.1797841075	0.0899589097	0.0942495107	-0.0281083867	0.1612697762	-0.1013767969	0.1088398348	-0.0678230178	0.040001059	-0.1023980189	0.1312863081	-0.0209415412	-0.0150883295	0.0672782735	-0.0302227579	0.0217342324	0.0884677326	0.0025247273	0.039894864	-0.1036130648	0.1245174345	0.0710040563	1.49564e-05	-0.0577385641	-0.0487972374	-0.0320706128	-0.0290996426	0.1365079731	-0.0094344408	-0.0664184636	-0.0211250629	0.0784251136	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0358901	-0.0161284	0.00128809927801	0.00026012528656	-0.0300696	0.0188771	0.00035634490441	0.0009041808441599	0.0154357	0.00886547	7.85965583209e-05	0.00023826083449	0.00115671	-0.0001256799999999	1.5795462399999995e-08	1.3379780241e-06	-0.000351649	5.338599999999999e-05	1.23657019201e-07	2.8500649959999993e-09	-0.000269001	1.884000000000011e-06	3.549456000000042e-12	7.2361538001e-08
5377.048409379119	0.7333849214510337	0.5378534430117389	28912649.596806515	10858.345183744514	13.37467835278403	117903660.12934768	178.88202104042975	4971.748181070567	0.9293382869382184	24718279.97597849	0.8636696515692626	5029.716026213552	9244.720098128531	1.020008	31.42342	0.02263655	0.00998645	0.0244776203	0.1536570767	0.1624659108	-0.0473767233	-0.1679707296	0.0197257571	0.0681506672	0.0144621667	-0.1333981689	-0.07667769	0.0227635979	-0.0301238513	0.0680694833	-0.0779664964	0.0358350981	0.0549887932	0.0770573045	-0.0382525691	-0.0006303718	0.0024866849	0.021431106	0.033281462	0.0243586842	-0.2162619466	0.004047052	0.031028843	0.0821433952	0.02281422	-0.0454765435	-0.1742490036	-0.1160776141	0.0543137707	-0.0204091594	0.0996729246	-0.0899730699	0.116017805	-0.0556279993	0.0319307149	0.0530147944	-0.011490942	0.0855488794	-0.087371024	-0.213257635	0.0009524434	-0.0757086723	0.0191813073	-0.1098722855	-0.1472378788	0.0535701703	-0.0030740894	-0.0537652397	0.0773017086	-0.0334022633	0.0647250055	0.0677380841	0.021005321	-0.094378685	-0.2238068109	0.1914079397	0.0077915638	0.1334795079	0.0175931804	0.0426147679	0.1956094614	0.0144726404	-0.0701791569	-0.0589089311	-0.0622645535	0.1334571015	0.0680158744	-0.0954572731	-0.1398447897	0.0492955018	0.1101052895	0.0729577175	-0.0087031939	-0.2093692762	0.0477205567	0.0073184076	0.0066981152	0.1212670772	-0.0492935314	0.1373903198	-0.0588690216	0.0433834105	-0.0424571936	-0.0989237143	0.0133892895	0.1343102337	-0.1228304818	-0.1135164614	-0.0642220559	-0.1032232974	0.1338333167	0.0786381122	-0.0584171998	-0.0399535472	-0.0021526194	-0.075299606	-0.0529734566	-0.0868050866	-0.0531651879	2.69113e-05	-0.0435915049	0.1305052321	-0.1271192372	-0.0574966736	0.2185259585	0.0179670857	0.0129623171	-0.2505310213	0.0511180581	0.0069813553	0.0440172853	-0.0132316822	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0297386	0.0061515	0.00088438432996	3.784095225000001e-05	-0.0360571	-0.0059875	3.585015625000004e-05	0.00130011446041	0.0194245	0.0039888	1.5910525440000004e-05	0.00037731120025	0.00118355	2.683999999999998e-05	7.203855999999988e-10	1.4007906025e-06	-0.000405035	-5.338599999999999e-05	1.64053351225e-07	2.8500649959999993e-09	-0.00031895	-4.994899999999998e-05	2.4949026009999982e-09	1.0172910250000001e-07
