global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4762.003984692447	-5.885528846543821	34.63944980349944	22676681.950226743	10625.823319257315	-35.33810312734568	112908121.21207257	1248.7815326389182	4392.628269896732	-3.258098113750748	19295183.117495958	10.61520331882618	4454.341345222807	8906.509344958273	1.317364	35.589943	0.03480792	0.0165422	0.1248370969	0.1064498097	-0.1561121281	-0.0137847243	0.1097099695	-0.1407652888	-0.0539468367	-0.0715173977	0.0958660383	0.0721452283	-0.1976067447	0.049482824	0.1659161099	-0.060553457	0.0658589741	0.0079059812	0.0287685034	-0.052498046	-0.1790274206	0.2577371518	-0.0219641836	-0.0793585307	0.0976847253	-0.0367917436	-0.0707177993	-0.0261248153	0.3178493218	0.0093258831	0.058567285	0.0766170781	0.1383376014	0.0743002317	0.0222114572	-0.015660321	0.0339827259	-0.0845347492	0.0241327714	0.0924468656	-0.1644072039	-0.0467335924	0.0707704965	0.0342110355	-0.0878204797	0.0776661185	-0.0828820651	0.0416426461	-0.1724498651	0.0389948045	-0.019186796	-0.0563247916	0.0097829033	0.0248701829	-0.1723684783	-0.1216952033	-0.1189512187	-0.1833090541	-0.1189447705	0.0455723326	-0.0656582481	0.3090425456	0.0635012015	0.011842507	0.0294445059	0.0140537894	0.1416939195	-0.0458562378	-0.1116639126	-0.0301045703	-0.0918795826	-0.0023547233	-0.0653768503	-0.2003938876	0.0116361275	0.017837941	0.0923466153	0.1135962237	-0.0318555815	-0.0058344993	0.0977086992	0.099612615	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.00827572	-0.0096693799999999	6.848754151840001e-05	9.349690958439996e-05	-0.0244964	-0.0034226	1.1714190760000008e-05	0.00060007361296	-0.00540535	-0.00855229	7.314166424410001e-05	2.92178086225e-05	0.000356172	2.081299999999995e-05	4.3318096899999797e-10	1.26858493584e-07	-0.00019101	-0.00019101	3.64848201e-08	3.64848201e-08	0.000298593	-5.145000000000003e-05	2.6471025000000034e-09	8.9157779649e-08	0.0	0.0
4751.689120074603	-10.31486461784425	106.3964320844552	22578549.49383536	10608.680381214552	-17.14293804276349	112544099.43076652	293.8803247380277	4388.432966954992	-4.19530294174001	19258343.90545739	17.600566772972385	4449.874261844881	8821.102283542663	1.202325	32.482056	0.0376726399999999	0.0208107	0.120631134	0.0348278754	-0.1949127333	0.0016415218	0.0611295722	-0.239939336	-0.1402169375	0.0553794943	0.0474329692	0.0007058527	-0.0128902231	-0.0277809855	0.0616004125	0.0846360945	0.0641685736	-0.1161817555	0.1565594109	0.0492764603	0.3094857889	0.0590314611	-0.2014927308	0.1121879287	-0.0059878823	0.0026876205	0.0640879424	-0.1078496602	-0.0290386261	0.0515818925	0.1271414651	0.0440681052	0.0481177877	0.0218162539	0.0710406926	-0.0912022585	0.1929365584	-0.1366137842	-0.1161805352	0.1133291795	0.1220652856	0.117507871	-0.0746937732	0.045529815	-0.0507984894	-0.122578878	0.202519413	0.0614981839	-0.041165534	-0.0367126805	-0.1179464294	-0.0160901469	0.2136339958	-0.1161191043	0.2491588109	-0.1807973708	-0.0926754863	0.1523439494	0.0665870464	0.0419291937	0.0822955407	-0.0062722951	-0.1219287388	-0.0568058757	-0.0965985299	0.0520450709	0.0705379139	-0.0889559705	-0.0471941732	-0.054930468	-0.0953858595	-0.174370033	-0.1480883069	0.054648088	0.1667494044	0.0317032002	0.0161931293	-0.062653163	-0.0622504442	-0.0223778392	-0.2768503621	0.1262317012	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0110919	0.0028161799999999	0.00012303024561	7.930869792399999e-06	-0.0288889	-0.0043924999999999	1.929405624999997e-05	0.0008345685432099	-0.00230359	0.00310176	9.6209150976e-06	5.3065268881e-06	0.000712406	0.000356234	1.26902662756e-07	5.07522308836e-07	-0.0	0.00019101	0.0	3.64848201e-08	0.000298593	0.0	0.0	8.9157779649e-08	0.0	0.0
4762.409126614282	10.720006539679162	114.918540210764	22680540.68925901	10643.860109404655	35.17972819010356	113291758.02857567	1237.613275529567	4388.925752089209	0.4927851342172289	19262669.257351827	0.2428371885054923	4449.567833827667	8873.119366654159	1.160777	31.359585	0.053230295	0.0269969	0.1355221679	0.0038254296	-0.1547250941	-0.0393285225	0.081789372	-0.158527857	0.0750424763	-0.1361440857	-0.0989199514	0.004387875	-0.1368759174	-0.0205845069	-0.1277870457	-0.0285407437	0.0987713407	-0.0922466889	-0.0164388195	-0.2073648718	0.0989770415	-0.0807400898	0.0942036459	-0.0982669125	-0.0226937622	-0.1538108703	0.0020966382	-0.0045661065	0.0683041263	-0.0442911309	0.0513862901	-0.0268567105	0.047331671	0.0183299958	0.1359669546	0.2980938815	0.1162436097	0.035214566	0.1242532214	0.0485588158	-0.066945834	-0.0960397108	-0.0088598737	0.1303547032	0.0463356107	0.1276885119	0.1299632573	0.0292997471	0.1179299404	0.0856903673	-0.0489856372	-0.0775503467	0.0284312094	-0.2061172085	0.0362987061	0.0485883739	0.1136358587	-0.0795220819	0.0161489676	-0.1703692976	0.0101425848	0.065920504	0.0687605744	0.1211993391	-0.0300034487	0.0398839217	0.0532051682	-0.231502095	-0.1101690899	0.1751577024	-0.0144531587	0.0408497833	0.1976354413	-0.104975148	0.0002564865	-0.0089042952	-0.0319038226	0.0944573912	-0.1195639613	0.1368687174	-0.0544057984	0.0945709621	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0179598	0.0068679	0.00032255441604	4.716805041000002e-05	-0.0143565	0.0145324	0.0002111906497599	0.0002061090922499	-0.00362705	-0.00132346	1.7515463716000007e-06	1.31554917025e-05	0.0002813	-0.0004311059999999	1.8585238323599998e-07	7.912969000000002e-08	-8.397869999999998e-05	-8.397869999999998e-05	7.052422053689997e-09	7.052422053689997e-09	0.000203547	-9.5046e-05	9.033742116e-09	4.1431381209e-08	0.0	0.0
4769.970512574948	7.561385960665575	57.17455764615046	22752618.69083451	10631.750169484629	-12.10993992002659	113034111.66633645	146.65064486665364	4396.367474733795	7.441722644585752	19328046.9728972	55.37923591894036	4455.351394802624	8888.225646801298	1.144442	30.918274	0.040404875	0.0249032	0.0934357605	-0.0714510272	-0.1306436833	-0.031623235	-0.0225685231	-0.1253405473	0.0154707951	0.0242943362	-0.0057787809	0.2578374379	-0.0745757428	0.0498828873	-0.0600739116	-0.2003673995	-0.0163447224	0.0871571298	0.0826839182	-0.0298564853	0.0971069929	0.0168282392	0.1261201493	0.11040097	0.1090592599	-0.1044251333	-0.0994311206	-0.080448248	-0.0364397077	-0.0960283249	-0.0189179942	0.0512942787	-0.1912640275	-0.0862166968	0.0060395939	-0.0039660327	0.0496562036	0.0550976505	0.1692771345	-0.026110313	-0.1111533198	0.0376647016	-0.0854857261	-0.0271303831	-0.0117456843	0.1192517631	-0.0740857024	0.0819411029	0.0306784823	0.1837888319	0.1272720148	-0.0829794141	0.0898784714	0.0296692614	0.0670147504	0.0444988077	-0.0463914886	0.0597065427	-0.1490681116	-0.1317034906	-0.0815059615	-0.0193838226	-0.022737224	0.1128419053	0.0078318895	0.074664224	-0.0552978635	0.0041127684	0.1552504967	-0.0538890854	0.0556802099	-0.0067477675	0.1624356213	-0.1147896296	-0.0600970131	0.0525089741	0.0735407161	-0.0165474991	-0.0671041952	0.1600792603	0.0430001278	0.1079475021	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0179591	-7.000000000027817e-07	0.0003225292728099	4.900000000038944e-13	-0.0194957	-0.0051392	2.641137664000002e-05	0.00038008231849	-0.00455361	-0.0009265599999999	8.58513433599999e-07	2.07353640321e-05	0.000712406	0.0004311059999999	1.8585238323599998e-07	5.07522308836e-07	-0.000128875	-4.489630000000002e-05	1.6608765625e-08	2.0156777536900013e-09	0.000414313	0.0002107659999999	4.442230675599999e-08	1.71655261969e-07	0.0	0.0
4761.941873951248	-8.028638623699408	64.45903814995792	22676090.41089033	10643.486420539812	11.736251055182947	113283803.18421537	137.73958883028286	4385.856309228807	-10.51116550498773	19235735.56520213	110.48460027324396	4446.761415843628	8838.821368313455	1.157426	31.269058	0.03744036	0.0175299	0.0575758188	-0.1183036395	-0.1115579867	-0.0277423082	-0.068148822	-0.1504408147	-0.005862547	-0.0027048999	-0.1308572231	-0.1089050463	0.0538578873	-0.0231754571	0.0586101967	0.0741746128	-0.0783476459	0.051115616	0.1568669061	-0.1646212448	0.0730972343	0.1000791625	0.0015521242	-0.0708658079	0.0415051495	0.1883230212	0.165999673	0.0307714728	-0.0546217013	0.0793971021	-0.1075844211	-0.0993463573	0.0180368296	-0.0841644389	0.054860799	-0.1821555015	-0.0743149407	-0.0078172903	0.1571855933	-0.0274418356	-0.0201713872	-0.0910831911	-0.0184605166	0.0095327791	0.1542603816	0.1094145521	0.0642032286	-0.0517303897	0.0159837872	-0.1094246815	0.0826697879	-0.0997508535	0.1910467453	-0.0767287452	-0.0548340848	-0.0715902788	-0.0374379905	-0.1043774337	-0.0027535679	0.1662957779	0.1744299803	-0.1134745614	-0.0415811809	-0.028246471	0.1056156994	-0.0730450029	-0.0992959029	-0.0020403296	0.0871117663	-0.1722158794	-0.0579780982	0.0536794851	0.0522106637	-0.1026404366	-0.0472162002	-0.0503452053	-0.1224572022	0.0107324458	-0.0010123921	0.1302328915	0.002865995	-0.1647382202	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0179595	4.000000000010939e-07	0.00032254364025	1.6000000000087514e-13	-0.0113831	0.0081126	6.581427876000002e-05	0.00012957496561	0.0062703	0.0108239099999999	0.000117157027688	3.931666209000001e-05	0.000592361	-0.0001200449999999	1.4410802024999986e-08	3.508915543210001e-07	-0.000263179	-0.000134304	6.9263186041e-08	1.8037564416e-08	0.000298593	-0.0001157199999999	1.3391118399999997e-08	8.9157779649e-08	0.0	0.0
4762.025634958692	0.0837610074431722	0.0070159063678951	22676888.14800373	10665.653414710094	22.166994170282123	113756162.76271708	491.37563054532166	4390.240349398121	4.384040169314176	19274210.325483337	19.219808206160263	4451.21316900583	8903.908559648973	1.250493	33.78336	0.082383521	0.0376857	-0.0240992552	-0.1303913534	0.0185502686	-0.0328185947	-0.1474165627	0.0252124164	-0.0089770001	-0.014314727	-0.1600089281	-0.1655161672	-0.0583930682	-0.2147618814	-0.0200018624	0.1334013306	-0.0342582871	-0.0602203414	-0.1802540382	0.1862635961	-0.0340390925	-0.1131021696	0.0443557664	-0.0702328638	0.0717386532	0.0728596764	-0.0268157246	0.1325924	-0.0914860828	-0.0103767378	0.0664282458	0.0115067664	0.0740448757	0.1441802946	0.12421382	0.017821231	0.0599728186	0.0270711586	-0.078978739	0.0027584004	-0.0966670546	0.0975535955	0.00617043	0.0641826852	-0.0617508927	-0.0109879161	-0.08949379	-0.0427842751	0.0452231222	-0.1317280011	-0.035761523	0.0857118973	-0.1883401351	0.0174385446	0.1063972448	0.1097982707	0.1274476112	-0.0099587968	-0.0996272721	0.0614384616	0.010912046	-0.085701355	0.1167206226	-0.0774380876	-0.0750913629	0.0044324477	0.0619547467	-0.0660999367	-0.1708094534	-0.0197671256	0.072223295	-0.0849902877	-0.0858671722	0.0514879108	-0.0050476529	0.1825230176	-0.0110616535	0.0319004311	-0.0707728491	-0.0817659294	0.0743514788	-0.0825470974	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0106581	-0.0073013999999999	0.00011359509561	5.331044195999999e-05	0.00384261	0.01522571	0.0002318222450041	1.4765651612100002e-05	-0.000338301	-0.006608601	4.367360717720101e-05	1.14447566601e-07	6.90715e-05	-0.0005232895	2.7383190081025e-07	4.77087211225e-09	-0.000415266	-0.000152087	1.72445850756e-07	2.313045556900001e-08	-9.09867e-05	-0.0003895797	1.5177234265209e-07	8.278579576889999e-09	0.0	0.0
4765.133548704663	3.107913745971018	9.659127852395606	22706497.73699069	10615.014243691654	-50.63917101843981	112678527.3937767	2564.3256414347943	4389.70251732151	-0.5378320766112665	19269488.1905788	0.2892633426319873	4452.222692401287	8919.389800643343	1.131311	30.563524	0.043491799	0.0250799	-0.0793361995	-0.0909220064	0.0895859706	0.0716634607	-0.1371206872	0.105335654	-0.0067312834	0.1596006255	0.1003180797	0.0693562789	-0.0153257661	-0.0757764588	-0.0224733209	0.0295998584	-0.1627455146	-0.0943259731	-0.2775060156	-0.0575282914	-0.1715778972	-0.1565641166	0.1021412788	-0.0909386803	0.1525269125	0.0953086081	0.1970422754	-0.0205629307	0.0036756099	-0.1003449074	0.127128379	0.0340669311	0.1319498666	0.0284157612	-0.0169160134	0.1672220625	0.0169719147	-0.0107580279	0.0935382263	-0.1088373353	0.1750842821	0.0402557274	0.1552614186	-0.1266705155	-0.0879958788	0.0342862094	0.1094851038	-0.1367486855	0.0372693852	-0.1017969021	0.1140976207	0.1420900993	-0.2676123976	-0.1004629041	-0.1473705269	0.1360994396	0.1800996106	-0.037292334	-0.1093101386	0.0855149664	0.1977742594	0.0288332088	-0.0537636775	0.0652590689	-0.1351543544	-0.0119571755	0.1310340116	-0.0175167954	-0.0531197206	0.0408226509	-0.1197873162	0.1331292968	0.1788851148	0.2040884661	0.0194480289	-0.0404758351	0.1455085173	0.1036079317	0.0950425854	-0.0037484319	-0.1443819958	0.0111153598	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0113902	0.0007320999999999	0.00012973665604	5.359704099999991e-07	-0.00639657	-0.01023918	0.0001048408070724	4.09161077649e-05	-0.00226836	-0.001930059	3.725127743481e-06	5.145457089600001e-06	0.000476134	0.0004070625	1.6569987890625004e-07	2.2670358595600002e-07	-0.000415266	0.0	1.72445850756e-07	0.0	0.00011376	0.0002047466999999	4.192121116088999e-08	1.2941337599999998e-08	0.0	0.0
4757.355406836825	-7.778141867837803	60.49949091621135	22632430.46695957	10603.444216712049	-11.570026979605244	112433029.2569242	133.86552430879328	4388.974344173804	-0.728173147706002	19263095.79381587	0.5302361330400671	4450.777398056558	8836.495080389112	1.109148	29.964771	0.03140206	0.0203755	-0.0811374319	-0.0819254381	0.1355570501	-0.0049519113	-0.0804075056	0.1089369907	0.0106895134	0.0457975496	0.0861681863	-0.1583376915	-0.0744424203	0.1087843503	0.0329336709	0.0093818798	-0.0191900873	0.1535879495	-0.099762168	0.0423891538	0.0071533779	-0.1108603066	-0.0346365064	0.2734787687	0.0760356754	0.0034017694	0.1193635977	0.1123938301	0.1401384796	0.1570735266	-0.0320308052	-0.0168721201	-0.0136086116	-0.0164294198	-0.1279564008	-0.0842558956	0.0050886813	-0.0362385033	-0.0064553838	-0.0540677942	-0.0744681016	0.0771289944	0.0516974982	-0.0409535925	-0.0473860838	0.0089343686	0.0527289055	0.1419758019	0.017314706	-0.0552196107	0.0587872251	-0.0840012345	-0.1029366403	0.0985267101	-0.0152737166	0.0450620498	-0.0535862516	0.2976076919	-0.0034567597	0.0568578627	0.1414978528	0.1595690992	0.0371203855	-0.1328719719	0.0796935877	0.0191201225	-0.0812360674	0.1298050111	0.0494625578	-0.0059904116	-0.0877253338	-0.005494691	-0.0190346832	0.0125029469	-0.0686212035	0.077487582	0.0656372936	0.028056145	0.0337199764	-0.0266617817	0.0147772328	0.0744838127	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.00816361	-0.0032265899999999	6.66445282321e-05	1.04108830281e-05	0.0119486	0.01834517	0.0003365452623289	0.00014276904196	0.00568804	0.0079564	6.330430096e-05	3.23537990416e-05	0.000509004	3.286999999999995e-05	1.0804368999999966e-09	2.59085072016e-07	-0.000415266	0.0	1.72445850756e-07	0.0	0.000109152	-4.607999999999994e-06	2.1233663999999944e-11	1.1914159104e-08	0.0	0.0
4768.653224729777	11.29781789295248	127.6406891423172	22740053.577725705	10658.949512029098	55.50529531704888	113613204.69998534	3080.837808232808	4390.495142460186	1.52079828638216	19276447.595966488	2.312827427862914	4453.981447223581	8907.729163857626	1.163638	31.436888	0.0389003907	0.0180681	-0.1011314544	0.0978635343	0.1373094594	0.0405155799	0.1059154316	0.1884069353	0.0068407111	0.009176863	-0.0390911142	0.0499338676	-0.0414693828	-0.1404543391	-0.0104705033	0.140623079	0.1668250135	-0.1739535757	-0.0212626623	0.1790342552	-0.017324726	0.0951996862	0.0228092566	-0.0222229143	0.2053460995	0.0960022765	0.1341636674	0.0087682442	-0.0187084401	0.0010776213	-0.0106159497	-0.1825743227	0.0329924369	0.1097146577	-0.0425561898	-0.0913971785	0.0093746317	-0.0675398789	0.0135011153	-0.1243261676	-0.0072229461	0.0330360074	0.034988112	-0.0095336891	0.0381875737	0.0093650163	-0.0135553334	0.138985351	-0.0521707874	-0.0401921212	-0.2796181121	0.1285576713	-0.0533187909	0.0032654476	0.0825325569	0.0200322587	-0.0337865696	-0.063672954	-0.1750846252	0.1386380475	0.1580720213	0.0139641142	-0.0404278996	-0.0212538314	-0.012965647	-0.10701974	-0.1591203527	0.0359927198	-0.1143300136	-0.0937374803	-0.0944057217	0.0110293643	-0.0157643313	0.0550979941	-0.078219654	0.0061321538	0.0172654927	0.0304761345	-0.007912202	0.0478433533	0.0374186293	0.1027091404	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0105726	0.0024089899999999	0.00011177987076	5.803232820099999e-06	2.86593e-05	-0.0119199407	0.0001420849862915	8.213554764899999e-10	0.00156797	-0.00412007	1.69749768049e-05	2.4585299209e-06	0.000319072	-0.0001899319999999	3.6074164623999996e-08	1.01806941184e-07	-0.000284929	0.000130337	8.118453504100001e-08	1.6987733569e-08	2.03932e-05	-8.875880000000001e-05	7.878124577440002e-09	4.1588260624e-10	0.0	0.0
4761.928012987826	-6.7252117419511706	45.228472974077896	22675958.400878187	10641.477225179726	-17.472286849371812	113241037.5340188	305.2808077467312	4383.093159331972	-7.401983128213942	19211505.643382728	54.789354230363855	4447.564179840387	8924.497377600477	1.232385	33.294159	0.0671971293	0.0322208	-0.0445374847	0.2126428862	0.0960728871	0.0245265088	0.1710120046	0.0383456597	0.058203105	0.1647738762	0.0905190681	-0.1708514733	0.1274351131	-0.0417574014	-0.2110100609	-0.0512077712	0.0531768736	-0.0202544262	0.0633733945	-0.0045093554	0.1622252905	0.0015720325	-0.2276526299	-0.0421746681	-0.0596917455	0.0282330317	-0.0781899959	-0.1752111185	0.1061892468	-0.1623537526	-0.1284374587	-0.0189048458	-0.0364108106	-0.028094237	-0.2430443316	0.0664089577	0.1312063462	-0.1827895339	-0.0453249923	-0.1717946359	-0.0529427378	-0.1222246853	-0.013312129	-0.2472588963	-0.0506926352	-0.0098668499	-0.1027051626	-0.1036247724	0.1179507243	0.1463187536	-0.0913698304	0.0906297315	0.0744539269	0.0128573868	0.1571890656	-0.2390334814	0.0624564311	0.0234254692	0.1123642578	0.0361844224	-0.1505840901	0.0646189465	-0.1202834452	0.2266153081	0.0777795192	-0.0442616791	-0.0507856952	0.1374851693	0.0597560079	0.1527378767	-0.2395885799	-0.0027658782	-0.0206975739	0.0813723719	-0.1808158203	-0.0850720382	0.1907170089	-0.0838140115	0.077193585	-0.0297927962	0.1096295031	-0.0958944547	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0179663	0.0073937	0.00032278793569	5.466679969000002e-05	-0.0113683	-0.0113969593	0.0001298906812858	0.00012923824489	-0.0087379099999999	-0.0103058799999999	0.0001062111625743	7.635107116809824e-05	0.00076132	0.000442248	1.95583293504e-07	5.796081424e-07	-0.000243365	4.156400000000001e-05	5.9226523225e-08	1.7275660960000011e-09	0.000298593	0.0002781997999999	7.739512872003998e-08	8.9157779649e-08	0.0	0.0
4765.071462706203	3.143449718377269	9.881276131966132	22705906.04469704	10637.85110792602	-3.6261172537051607	113163876.19440286	13.148726337618257	4391.113601208683	8.02044187671072	19281878.65871989	64.32748789769498	4451.810588122503	8913.786353706839	1.236466	33.404408	0.069092245	0.0417481	0.0923940753	0.0972843969	-0.0192348922	-0.0175058863	0.1194498746	0.0060207362	0.1968519921	-0.0915909064	0.0495815445	-0.0454125079	-0.0202419416	0.0413346516	-0.0096568195	-0.1443708966	0.1107265112	0.055628369	0.1891848275	0.0470399491	-0.0546851006	-0.1589509115	-0.0235515615	0.1607653308	0.0860250654	0.0887218429	-0.1758577024	0.0913315939	0.0981093815	0.0936290607	-0.0310978609	0.0467123512	-0.0710230834	-0.0915117108	-0.121440677	0.1288514582	-0.1654957573	0.0444019227	-0.0421159524	0.0077417142	0.1840173519	-0.0781188761	-0.0516733663	0.1731075196	-0.052590649	0.0997789212	0.1103757383	-0.2741433655	-0.0263502153	0.1794404711	-0.0367379864	-0.0590182345	0.1497862502	0.1190431491	-0.022386018	0.1072859966	0.0793251555	0.1929987911	-0.0446122417	0.1117611926	-0.1275062406	0.0668213756	0.1219968242	-0.1100056849	0.0856305363	-0.0225887146	0.0245216664	0.0826097022	0.0907977385	0.1647956696	0.1219039116	0.1547195166	0.0380816988	0.0355299532	0.0994727996	-0.2114768588	-0.0112991898	0.0432841273	-0.2317628058	0.0214473641	-0.1708498301	-0.2085004845	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00119324	-0.01677306	1.4238216976e-06	0.0002813355417636	-0.0114231	-5.480000000000068e-05	3.003040000000075e-09	0.00013048721361	-0.00111255	0.0076253599999998	5.8146115129598457e-05	1.2377675024999998e-06	6.90715e-05	-0.0006922485	4.792079857522499e-07	4.77087211225e-09	-0.000185856	5.7509e-05	3.4542452736e-08	3.3072850809999994e-09	0.00015557	-0.000143023	2.0455578529e-08	2.42020249e-08	0.0	0.0
4758.785008993037	-6.286453713166338	39.51950028778284	22646034.76181686	10600.982338425803	-36.86876950021724	112380826.5396158	1359.306164460149	4386.053599802484	-5.060001406198353	19237466.18034033	25.60361423072931	4445.500379986648	8856.675771108972	1.320599	35.677349	0.040499955	0.0222491	0.0607888482	-0.0773682025	-0.0459020215	-0.0421431933	-0.0467816771	-0.0840856119	0.0301485397	-0.0111194118	-0.0440409582	0.0946783948	0.0948227985	-0.1260061436	0.103836816	-0.0588846502	0.1625819425	0.0390177705	0.1044004669	-0.191240527	0.0960272948	-0.0882653727	0.0328606052	-0.0986523111	-0.0656076556	-0.012820572	-0.1225740417	0.17347754	0.0083442708	0.0133573478	-0.0107877055	-0.0347846944	-0.0873223951	0.149518947	0.0929387605	-0.1138351848	0.0953746575	-0.0772882003	-0.0742880954	-0.0805823186	0.1087861636	-0.152414399	0.0232953379	-0.0086146973	-0.0214162809	-0.0908062902	0.1174810189	0.0035218701	-0.0755846121	0.0637686126	-0.0413973777	-0.2404087467	0.1375025027	-0.1126744368	0.00563001	0.0183078221	0.1013055179	-0.0684556914	0.093554493	-0.0359350216	-0.0800770925	-0.0194528141	0.1929018736	-0.0237906635	0.0074537973	0.0629867318	-0.1109664484	-0.0145327256	-0.0892049794	-0.1315349581	-0.0446486757	-0.0934485216	-0.0426374473	0.1137729541	-0.0480325112	-0.1645422927	-0.0114455858	0.0169695986	0.0113136068	-0.05331813	-0.1171524049	0.0911180315	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00131339	0.00012015	1.7249932921e-06	1.4436022500000018e-08	-0.011414	9.099999999999732e-06	8.280999999999515e-11	0.000130279396	0.00652119	0.00763374	5.82739863876e-05	4.252591901609999e-05	0.000432262	0.0003631905	1.3190733929025e-07	1.86850436644e-07	-0.000277964	-9.2108e-05	7.726398529600001e-08	8.483883664e-09	-4.38708e-05	-0.0001994408	3.977663270464e-08	1.92464709264e-09	0.0	0.0
