global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
5231.759542164879	17.595394192690037	309.5978967961503	27371307.90703327	11183.149432418544	62.15924963819998	3863.772315584065	125062831.2278032	4992.174664223031	7.618843717299569	58.04677958863512	24921807.87811033	5142.916480279738	7686.207078417315	1.020863	34.041759	0.066714517	0.0310512	-0.0399460307	0.0305187661	0.0298548587	-0.1385798195	0.028882023	0.0107955405	0.0333683199	-0.0134312681	0.0422177362	0.0504629444	0.0023624375	-0.0310347968	-0.0801564172	0.0558763987	0.075384206	-0.0941025818	-0.4042582314	-0.1866880597	-0.0508299864	0.056829406	0.1156620692	0.0163311626	-0.1711031603	0.0353114653	0.1618813573	-0.0830436429	0.1322420923	-0.0226890263	0.0174744315	0.0721109725	0.0008931851	0.0653837372	0.0899138183	0.0179232181	-0.1746501181	0.0504246783	-0.1184461198	-0.0276450636	0.0107739907	0.0777638429	0.0345793667	-0.1379962356	-0.0057921217	-0.1472082954	0.0521467618	0.0105305322	0.0194501499	0.035121569	-0.0564765954	0.2548306538	0.3574871248	0.0362766366	0.1982257475	-0.0027351666	0.0781424234	0.1322802035	-0.0536722884	0.0557040702	0.0533900549	0.0895887355	0.1472383704	0.0956686768	0.0096156549	0.0050972193	0.0028454421	0.0898761376	0.081717886	0.0089724344	0.1287268606	0.0826794976	0.1171644712	-0.0208198961	0.0919163599	0.1301755948	0.0729020016	0.1212964164	-0.0520156941	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00160374	-0.0067586199999999	2.5719819876e-06	4.567894430439999e-05	-0.0348928	-1.659999999999856e-05	0.00121750749184	2.7555999999995216e-10	0.0339011	-0.0220444999999999	0.00114928458121	0.0004859599802499	-0.000552411	-0.000271968	3.051579129210001e-07	7.396659302400004e-08	6.82941e-05	7.139794e-05	4.66408409481e-09	5.097665836243601e-09	0.00135036	0.00041453	1.8234721296e-06	1.718351209000001e-07	0.0	0.0	0.0	0.0	0.0
5233.338392305702	1.5788501408223965	2.492767767174901	27387830.728380825	11155.006287985983	-28.143144432560803	792.0365785519781	124434165.28500682	4987.265207136784	-4.90945708624713	24.10276888170216	24872814.246317107	5137.739113189607	7681.464683363899	1.095469	36.529583	0.1109997	0.06563	-0.0537493401	0.0445000073	-0.0229769987	0.0900268997	-0.072347725	0.0022528209	0.0065816563	-0.0569904091	-0.0282974629	0.0008133675	-0.0474189038	0.1423549136	-0.0014524337	0.0347986549	0.1416763962	0.0678716914	0.1680719226	-0.2203224634	0.0312681776	-0.0918631502	0.1571191003	0.1690100813	0.0119296377	-0.0611391032	0.1184487688	0.0375261744	-0.0618170468	0.1420665194	-0.0733370087	0.1322313749	0.088352143	0.2134249111	-0.1187426267	-0.0184781517	0.0856555006	-0.1760796392	0.0006005762	-0.0951153547	0.0248079342	-0.0152652413	0.2308845015	-0.0239190703	0.0938502681	0.0069001908	-0.0077515965	-0.1406245559	-0.0188611294	-0.0458170875	-0.1539275742	-0.0627886439	-0.0467956588	0.2966521281	-0.032233535	0.1579590457	0.1474177477	0.0003549998	-0.076519983	0.0744447018	0.0919267897	0.0420501782	-0.1766915513	0.1039641432	-0.0572727646	-0.086018215	0.2602140586	0.0356640941	-0.025129773	0.0411683666	-0.2116039995	0.0902552107	-0.0261975135	0.0792861581	0.0694054527	0.163273141	-0.0224251413	-0.0916693353	-0.1078462476	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0116355	0.01003176	0.00013538486025	0.0001006362086976	0.0264807	0.0613735	0.0007012274724899	0.0037667065022499	0.0143993	-0.0195018	0.00020733984049	0.00038032020324	-0.0007877929999999	-0.0002353819999998	6.206178108488425e-07	5.54046859239529e-08	-2.71467e-05	-9.54408e-05	7.3694332089e-10	9.10894630464e-09	0.00142139	7.102999999999992e-05	2.0203495321e-06	5.045260899999989e-09	0.0	0.0	0.0	0.0	0.0
5280.440213893255	47.10182158755288	2218.581596865662	27883048.85250104	11288.74160647857	133.73531849258688	17885.13541231365	127435687.05784038	5007.224066097079	19.9588589602954	398.356050996964	25072292.84810177	5154.235271733527	7864.456348884795	1.18369	39.471394	0.0443935649999999	0.0243233	0.1192634959	-0.046107465	-0.1412548931	-0.0960482275	-0.1920592566	-0.0150604496	-0.1591958176	-0.1063123364	-0.0031332099	0.0487864223	0.0338242204	-0.0734902027	-0.0042505587	0.1115803902	0.0590848315	0.2021305897	-0.0010720521	0.1515861037	-0.0616403246	0.0862094893	0.0097041823	0.1353369985	-0.0022079499	-0.1307398365	-0.117148936	0.0279934628	0.0341970524	-0.0033437882	-0.1612273759	-0.1419341398	-0.3331437441	-0.0835862098	0.0972122954	0.040287042	-0.1635951528	0.0417785134	-0.0810626612	-0.1008893936	-0.0746502598	-0.0102499374	-0.0316167026	-0.0097787871	-0.1951813387	0.021480787	0.0048149934	0.0838717891	-0.0056024653	0.0736669593	-0.1352001126	-0.1641692026	-0.0195550973	-0.0728243554	0.1425524435	0.1248870546	0.0180565724	-0.1278312673	0.0321078871	-0.1027398683	-0.0630141875	-0.031158861	0.0315135748	-0.2151206774	-0.2562491279	-0.1414060547	-0.2379897166	0.0663298603	0.0340978441	-0.0221955268	0.1673732496	0.0656596254	-0.0228339225	0.0334588502	-0.0761750694	0.0486349011	-0.1184914997	0.1873001832	0.0822811459	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00593417	-0.00570133	3.52143735889e-05	3.25051637689e-05	0.0115673	-0.0149133999999999	0.00013380242929	0.0002224094995599	0.00635772	-0.00804158	4.04206035984e-05	6.46670088964e-05	-0.000513228	0.0002745649999999	2.63402979984e-07	7.538593922494507e-08	-5.66068e-05	-2.9460100000000003e-05	3.20432980624e-09	8.6789749201e-10	0.00143211	1.071999999999987e-05	2.0509390521e-06	1.1491839999999722e-10	0.0	0.0	0.0	0.0	0.0
5255.378881611028	-25.06133228222643	628.0703757601647	27619007.18928318	11220.816591910268	-67.92501456830178	4613.8076041040085	125906724.98928878	4990.558218249084	-16.665847847994883	277.7504844925157	24905671.32973348	5143.814628712942	7850.285552085425	1.14546	38.196583	0.047136015	0.0275354	-1.70958e-05	0.0048465192	-0.0636022461	0.0218234912	0.1851857972	-0.0150037372	-0.0230767915	-0.0252553123	-0.0035116443	-0.0191816983	-0.075675277	-0.0184135623	0.0628248805	-0.1967947201	0.0680065101	-0.0251594964	0.0136519334	0.3297078398	0.0543800322	-0.0178359879	-0.1702904887	-0.1355301264	0.2332558176	-0.0332093931	0.1590395184	-0.1186629922	0.0991071663	-0.0483038097	-0.1110854222	0.1676962953	0.1622908602	0.060573916	-0.0020322275	0.0760525861	-0.0479615757	0.0652987652	-0.2065008335	-0.1341549008	0.1192956655	-0.2774191456	-0.0410026992	0.0174030699	0.1083658669	0.026606578	-0.0368758816	0.0190605545	-0.1300505865	-0.0458145974	-0.001448742	-0.0073676798	-0.1380660059	-0.2990034595	-0.1427098001	-0.0873996879	-0.0748713983	-0.1059194454	0.1027968198	0.263868525	-0.1698028848	0.0720177617	0.0857060633	0.2078096618	0.1019621387	-0.1292637896	0.0983514815	0.0125976557	-0.0086111636	0.0575404144	0.090723508	0.0053911817	0.1901484441	0.2443937775	-0.1684731922	0.0963301578	0.0175694784	-0.1090929613	-0.1354325139	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00877352	0.00283935	7.69746531904e-05	8.0619084225e-06	0.0331156	0.0215483	0.00109664296336	0.0004643292328899	-0.00816352	-0.01452124	6.66430587904e-05	0.0002108664111376	-0.000503843	9.384999999999992e-06	2.53857768649e-07	8.807822499999986e-11	-7.16343e-05	-1.5027500000000005e-05	5.1314729364900015e-09	2.258257562500001e-10	0.00157224	0.00014013	2.4719386176e-06	1.9636416900000007e-08	0.0	0.0	0.0	0.0	0.0
5271.919386480671	16.540504869642973	273.5883013426829	27793134.017550737	11262.059930993875	41.24333908360677	1701.0130187653658	126833993.88929775	5004.220014737622	13.66179648853722	186.6446832942079	25042217.9559006	5153.815311017974	7807.555308954082	1.087946	36.278725	0.022053345	0.0124523	0.0768144473	-0.048664497	-0.0947690326	-0.0836168982	-0.1699016702	0.0120989024	-0.1181450887	-0.0620522669	0.0200359	-0.0268299452	0.0279630028	-0.0331138972	0.0607473865	-0.0381808439	-0.1133456506	0.1168654808	0.0508973788	-0.0838261198	0.1857734294	0.1294529057	-0.0225727706	-0.1575919476	-0.03268741	-0.1305648122	-0.0498018109	-0.0107721382	0.0416823956	-0.0618047651	-0.0512577843	-0.1508607258	0.0296634881	-0.118863832	0.0442783642	-0.090045179	0.0489172823	0.0399566335	-0.1502084914	-0.0249106396	-0.1721595598	-0.0832308515	-0.0374260483	0.0246524556	-0.0778906808	0.1021034745	-0.0305431237	0.0367511404	-0.0503634791	0.0401677562	0.0371173818	-0.1285806986	0.0795295313	0.1134598688	-0.2086336768	-0.0195805732	-0.1283597686	0.015993362	-0.0897347381	-0.1151013628	-0.1742786647	-0.0011593282	0.1445059052	-0.1634552976	0.0222236995	-0.0246549089	-0.0172276241	-0.1119872732	0.1198999427	0.1035402348	0.1488087175	0.0541483275	-0.0610408976	0.0333195373	-0.1262111764	-0.0223629624	-0.1716759414	-0.0233789385	-0.1031573471	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0146293	0.00585578	0.0002140164184899	3.42901594084e-05	0.0333418	0.0002261999999999	0.0011116756272399	5.116643999999813e-08	-0.00634904	0.00181448	4.03103089216e-05	3.292337670400001e-06	-0.000646014	-0.0001421709999999	4.17334088196e-07	2.021259324099999e-08	-0.000107611	-3.597669999999999e-05	1.1580127321e-08	1.294322942889999e-09	0.00167723	0.00010499	2.8131004729000003e-06	1.1022900100000025e-08	0.0	0.0	0.0	0.0	0.0
5253.500432212611	-18.418954268060588	339.25787632890734	27599266.79125809	11266.4153843101	4.355453316224157	18.969973589808006	126932115.61181928	5007.165941305175	2.945926567553215	8.678483341415868	25071710.76376654	5159.303388220824	7907.255659767766	1.122824	37.441776	0.12341756	0.0675498	0.0433088526	-0.001820108	-0.0611266965	0.0566290971	0.1109552397	-0.0230263593	-0.0335555551	0.0105358336	-0.1292829107	-0.0487457472	-0.0902796305	-0.1079666821	-0.0111601296	-0.0403181707	-0.0629353139	-0.1205382656	0.1375181069	0.1096108065	-0.1153538921	0.1084040431	-0.0462251784	-0.2152129027	0.0816729531	0.0253332989	0.1579516376	-0.1520563928	0.0381684903	0.0017438203	0.0975070314	-0.0653994589	0.0097281222	0.2321606173	-0.1467408766	-0.0490883362	-0.0218988263	-0.2297239686	0.085586039	0.2063213316	-0.1808314406	0.2709125086	-0.0107645017	0.0627081261	0.0117598358	0.0567700243	0.0243847001	0.0964079535	-0.0244341165	-0.0412854395	0.1072708779	0.0233963985	-0.1972089554	-0.0658222161	0.0690380727	-0.0770214837	-0.1923402219	0.0820062262	-0.014850303	0.1773098483	-0.1061633348	0.0811174633	0.0966798786	-0.0617001648	0.0208539081	0.0225236805	0.2413441999	0.0934489136	-0.0356416545	-0.0626591602	-0.1290766637	0.2404430894	-0.085707829	-0.343888497	0.1189987118	-0.1374194915	-0.0293412153	-0.0460125165	0.0860020795	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.020634	0.0060047	0.000425761956	3.605642209e-05	0.0832803	0.0499385	0.00693560836809	0.00249385378225	0.00127027	0.00761931	1.6135858729e-06	5.805388487610001e-05	-0.00140868	-0.000762666	1.9843793424e-06	5.816594275560001e-07	-0.000247306	-0.0001396949999999	6.1160257636e-08	1.9514693025e-08	0.00138249	-0.0002947399999999	1.9112786001000004e-06	8.687166759999998e-08	0.0	0.0	0.0	0.0	0.0
5241.087171975057	-12.413260237553914	154.08902972523703	27468994.7442415	11144.646550449756	-121.76883386034388	14827.648899708029	124203146.73445164	4979.063394439094	-28.10254686608096	789.7531403602766	24791072.28584335	5129.728660963847	7755.20626941832	1.03729	34.58955	0.13350993	0.0770101	0.0028055669	0.0284197439	-0.0113766703	-0.1425187281	0.0746951292	0.0030240915	-0.0299539519	0.0572511452	0.0764246338	0.0595348188	-0.242516783	0.2185503525	0.0558688967	0.0324303706	-0.1471277747	0.0249178596	-0.1695309092	0.0463915776	-0.0288044089	-0.0107724735	-0.0351394683	0.0888269532	0.0843785069	-0.0387253873	-0.1258966347	-0.0629590452	-0.0945261723	-0.1093071604	0.0952926473	0.2664626848	0.0096117887	0.0279394483	-0.0365189043	-0.1334296936	-0.0026362556	0.0300597729	0.2204021898	0.0408084056	0.0039407635	0.1414157342	-0.2035286749	0.0193136313	-0.1425569891	0.0648663193	-0.0760431301	-0.182184831	0.1197603376	0.0650487128	0.1110449824	-0.0424045418	0.1578472338	-0.0921791754	-0.0023107163	0.1031967352	-0.0103816745	-0.1072959648	0.1733867541	-0.0805510746	-0.0733378273	0.0712034039	-0.0309416644	0.2360388382	-0.0039953254	0.0367405541	0.0329013663	0.0022613559	0.0273889902	-0.1991285399	-0.0550579579	-0.0875756203	-0.100458888	-0.0583075906	0.07858275	-0.26908213	-0.0141788196	0.1524147342	-0.0003409092	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0113667	-0.0092673	0.00012920186889	8.588284928999998e-05	0.0294585	-0.0538218	0.0008678032222499	0.00289678615524	0.0518088	0.05053853	0.00268415175744	0.0025541430145609	-0.00150218	-9.350000000000004e-05	2.2565447524000003e-06	8.74225000000001e-09	-0.000341132	-9.382600000000005e-05	1.16371041424e-07	8.803318276000006e-09	0.00117217	-0.00021032	1.3739825088999998e-06	4.423450240000007e-08	0.0	0.0	0.0	0.0	0.0
5267.054788636127	25.96761666107068	674.3171150563155	27741866.14649476	11280.78528629968	136.13873584992507	18533.755398815672	127256116.67559536	5009.049474335878	29.98607989678385	899.1649875763045	25090576.636344533	5160.083948398265	7899.749079691351	1.20396	40.147327	0.19407127	0.110326	0.0387619197	-0.017829003	-0.1530429081	0.0894524652	0.0374875111	-0.0466715611	-0.084455585	-0.0533584537	-0.0936802213	-0.0066352684	0.0493805325	-0.1418850356	0.0144622613	-0.1197254928	-0.1416836333	0.0352902438	-0.0103572345	-0.0741006137	-0.034813058	0.0136613861	0.063022968	-0.0661302001	-0.0066583435	-0.0950711569	-0.076202381	0.1304788155	-0.158677745	0.2667242416	0.3360980879	-0.1126347093	-0.0780965351	-0.0162210675	-0.010621381	-0.1218284777	-0.190147839	0.0817856337	-0.0780267091	0.1384945784	0.0211032305	-0.2267614751	0.0328206415	-0.002268878	0.2618953199	-0.1078616266	0.0058098921	0.1137787685	-0.1148835874	-0.0148647575	0.1618143325	-0.0438797838	0.0754159914	0.0246953827	0.0086117199	-0.0467128057	-0.0903778718	0.1034910518	-0.1013414639	-0.0508245012	-0.0151342897	-0.1010363607	-0.2648870221	-0.0605428897	-0.1629804481	0.3673958929	0.0144635187	0.0112378849	0.003113381	-0.1598734532	0.150361778	-0.0055479384	0.1025231142	-0.0345220467	-0.1574151974	0.1212053176	0.1543598139	-0.2248366598	-0.0303075206	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00946948	-0.0018972199999999	8.967105147040001e-05	3.5994437283999995e-06	-0.0232858	-0.0527442999999999	0.00054222848164	0.0027819611824899	-0.0301203	-0.0819291	0.0009072324720899	0.00671237742681	-0.00102834	0.00047384	1.0574831556e-06	2.245243456000001e-07	0.000227921	0.000569053	5.1947982241e-08	3.23821316809e-07	0.00127929	0.00010712	1.6365829041e-06	1.147469440000001e-08	0.0	0.0	0.0	0.0	0.0
5191.095104335828	-75.95968430029916	5769.8736390011145	26947468.3822594	11118.581064119251	-162.2042221804295	26310.209693158136	123622844.87939118	4992.545665259049	-16.503809076828475	272.3757140444059	24925512.21969692	5147.638705882859	7696.327109588035	1.289633	43.004204	0.06477207	0.0395057	-0.1362721198	0.0350428204	0.0719965835	0.1440941803	-0.09456319	0.0287526147	0.1773442317	0.093710765	-0.076890254	-0.0235624023	0.0680489222	-0.0496818642	-0.0360801665	0.1360542244	0.088294241	0.1685521655	0.2087363194	-0.1676381286	-0.1620667718	-0.02087303	-0.0195055776	-0.0252417453	-0.0019330836	0.1178629169	0.0699145509	0.1864263199	-0.1162476403	-0.0846880834	-0.0462618828	-0.1697352111	0.0636648722	0.1272713798	-0.0975832758	0.0152724955	-0.1074912652	0.0867151242	0.0702616082	-0.1035455582	0.0700019177	-0.0689054309	-0.0482184645	0.1188251864	0.0651822024	0.0740503369	0.0763323361	0.0312138292	0.070143218	-0.1609407985	-0.1177255365	-0.2400604873	-0.0984975898	0.1800079772	0.1141883506	-0.0659224952	-0.0342204442	0.0332382205	-0.0979246031	-0.0259159544	0.1853078535	-0.0608044934	-0.0322336631	-0.104260222	0.1271744211	-0.0509649314	0.0999952409	0.1096468611	-0.1167316814	-0.1111624876	0.1336954244	0.0128729873	-0.025674832	0.1404064552	-0.0183436271	-0.0358123542	0.0705440065	-0.0769710456	0.1105633342	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0098169	0.0003474199999999	9.637152561e-05	1.2070065639999954e-07	-0.0559162	-0.0326304	0.00312662142244	0.00106474300416	-0.0300759	4.44e-05	0.0009045597608099	1.9713599999999997e-09	-0.000820145	0.000208195	6.72637821025e-07	4.3345158025e-08	0.000172049	-5.5872e-05	2.9600858401e-08	3.1216803839999997e-09	0.00165022	0.00037093	2.7232260484e-06	1.375890649e-07	0.0	0.0	0.0	0.0	0.0
5176.960138285548	-14.134966050280129	199.79726524257177	26800916.27339752	11051.926138781626	-66.65492533762517	4442.879071764386	122145071.37708454	4988.525083684123	-4.020581574925927	16.165076200633848	24885382.51054569	5142.332359873305	7532.801794494585	1.115275	37.190041	0.0800092899999999	0.0493211	-0.2354829878	0.079057129	0.1979331491	-0.0704595108	0.0386665571	0.0157884813	0.2944398591	0.1140254893	0.0765601372	0.0335666849	-0.0182722086	0.0371844695	-0.0821983244	0.1717498667	0.2877273744	-0.1990839351	-0.0442036182	0.2179492689	-0.1246150965	-0.0245896009	-0.1114924675	0.1005347913	0.0894960269	-0.1177207841	0.0653909236	0.1904394645	-0.2345796201	0.1505981442	0.1165875605	-0.0046867633	0.0323159172	-0.2027500449	-0.0332233392	0.0104427787	0.1209619415	-0.0030341138	0.0653077854	-0.0307824454	0.041859676	0.0045318731	0.1130431248	0.0275673273	-0.2062638383	-0.1737670268	0.0810451189	-0.0630606421	0.1110366492	-0.165537794	-0.2386207428	0.1967822256	-0.095817448	-0.2153191855	0.1340485922	-0.0357880472	-0.0715558261	-0.1835383227	-0.1238287558	0.0194703208	0.0586524975	0.0406849748	-0.2833435914	-0.0027411868	-0.0557305822	0.1218189527	-0.0716401215	-0.1621426149	-0.1058524165	0.0086636424	-0.077769721	-0.1044877892	-0.0880445816	0.0729210926	-0.0368863074	0.023563357	-0.2554881928	0.109187798	0.0100484851	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.00245561	-0.0073612899999999	6.0300204721e-06	5.41885904641e-05	-0.0874889999999999	-0.0315727999999999	0.0076543251209999	0.0009968416998399	-0.0306441	-0.0005682	0.00093906086481	3.228512400000016e-07	-0.00151682	-0.000696675	2.3007429124000004e-06	4.853560556250002e-07	0.000171074	-9.74999999999983e-07	2.9266313476000004e-08	9.50624999999967e-13	0.00176271	0.00011249	3.1071465441e-06	1.2654000100000009e-08	0.0	0.0	0.0	0.0	0.0
5208.018592096794	31.05845381124618	964.6275531453124	27123457.65562588	11063.80373652047	11.877597738843178	141.0773280457726	122407753.1202443	4978.547584382729	-9.977499301394346	99.55049230932464	24785936.049963105	5128.060869412688	7550.805138554597	1.195065	39.850719	0.14968121	0.0823006	-0.1596979352	0.0400126653	0.0718243317	-0.1466509197	-0.0464663175	0.0462970448	0.1440290723	-0.0099567646	0.0253690638	0.0930126326	-0.1114850445	0.1936494978	-0.0466435989	0.0859799686	0.0875065882	0.0346405459	-0.1703892606	-0.0052541032	-0.1343295773	-0.0402233114	-0.0042701216	-0.0996551379	-0.1972081903	-0.0692838108	0.0340182178	-0.0260027168	0.0630191657	0.0875975953	-0.0888512961	-0.1626851736	0.0833030244	-0.0939999271	0.0473631243	0.0679229607	0.0605591671	-0.1853675488	-0.1174079505	0.2018155026	0.0426182418	-0.3560485212	0.0127121061	-0.0398601688	0.0807424498	0.0988675995	-0.0271656394	-0.2016682689	-0.0157189292	0.0444940627	-0.10276616	0.0348434711	0.1026332869	-0.0863500287	0.2187144299	-0.0893125753	0.0955767806	0.1036469553	-0.1600322039	-0.0552975877	-0.0707921088	-0.0249121082	0.0072191537	-0.1634439547	0.1134428327	-0.0445907142	-0.0281352025	-0.0966082262	0.0491444035	0.0981436097	-0.1071305236	0.0348679914	0.1495215473	-0.067266158	-0.3430093709	0.0819435655	0.0817517446	-0.1003624016	-0.168321529	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0051159	-0.00757151	2.617243281e-05	5.73277636801e-05	-0.0374473	0.0500416999999999	0.00140230027729	0.0025041717388899	-0.0703327	-0.0396886	0.0049466886892899	0.0015751849699599	-0.0014236	9.32200000000002e-05	2.02663696e-06	8.689968400000037e-09	0.000128794	-4.228000000000001e-05	1.6587894436e-08	1.7875984000000004e-09	0.000850622	-0.000912088	7.23557786884e-07	8.319045197440001e-07	0.0	0.0	0.0	0.0	0.0
5273.424724630763	65.40613253396896	4277.962173051113	27809008.32634704	11293.920738710176	230.1170021897069	52953.83469677757	127552645.6522678	4993.329851449534	14.782267066804708	218.51541963433905	24933343.00537702	5143.976360063749	7928.303864987555	1.319477	43.999371	0.12780025	0.0734533	0.0369035487	-0.0325879218	-0.1552847155	0.0515774517	0.0825348321	-0.0176146807	-0.0973042732	-0.1334546608	-0.1199679879	-0.0332966436	0.097331692	-0.0182398498	-0.0389219934	-0.0708599642	0.1113042555	-0.0081955182	-0.0233861127	-0.2532273527	0.1261411149	0.0845236903	-0.1391043416	0.0172691434	-0.0215051671	-0.099406773	-0.0226343128	0.1358473667	-0.0647044673	-0.2200113904	0.1196900898	0.0904906999	0.2630272365	-0.0506441987	0.2721642006	-0.0944129424	-0.0108474377	0.1072578967	-0.1886974833	-0.0140483648	0.1611260683	0.1872291557	0.0797747078	-0.0220149949	-0.048682324	0.1196216438	0.0623209097	-0.0109373946	-0.0805217244	-0.0958339749	-0.0982852647	0.0506225076	0.1281375583	0.2208114153	-0.0985189483	-0.1344611985	-0.0599290732	-0.1501248697	-0.0805071027	-0.1425871175	-0.0252874561	0.0088537614	0.0758307458	0.1759477621	0.241315886	0.1443786684	-0.1002860206	0.0689627893	0.1401564682	-0.0705079465	0.081694846	-0.1710812177	0.1566483926	0.025359171	0.2561160825	0.0597591546	-0.1631296033	0.0130798959	-0.1868970158	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0149757	0.0200916	0.00022427159049	0.00040367239056	-0.034606	0.0028413	0.001197575236	8.072985690000028e-06	-0.108017	-0.0376843	0.011667672289	0.00142010646649	-0.000624134	0.0007994659999999	3.8954324995600004e-07	6.391458851559998e-07	0.000226431	9.7637e-05	5.1270997761e-08	9.532983769e-09	0.00129718	0.000446558	1.6826759524e-06	1.99414047364e-07	0.0	0.0	0.0	0.0	0.0
5237.68421595473	-35.74050867603364	1277.383960421636	27433335.94606131	11185.226022033516	-108.6947166766604	11814.541433419474	125109281.1639757	4981.6677370579455	-11.662114391588148	136.00491208248738	24817013.44244403	5133.3211981362265	7817.893303826909	1.15716	38.586723	0.06813493	0.0370181	-0.0810765279	0.0264388312	-0.0039715512	0.2400186786	-0.0533312545	-0.0250203314	0.0698840223	0.0019026933	-0.0567085351	-0.0760707004	0.0850025103	0.1215910418	-0.0420578944	-0.1155493699	0.0726009964	-0.1165492887	0.0891038164	0.065513067	0.0184887445	-0.0888628642	-0.0611850535	0.0510580802	-0.0291205192	0.2663273981	-0.0850511818	0.0944730809	0.0669769812	-0.0050934501	-0.0393491318	0.043921057	-0.013861164	0.2338403258	-0.036374157	0.0859931731	0.1993549416	-0.0140765305	-0.0698024583	0.0924549561	-0.1024457003	-0.054202467	-0.0592407364	0.019663527	0.1019925322	0.0439703554	0.0186882016	-0.1323126897	-0.0460430208	-0.0940811929	0.0272624163	0.0860077301	-0.1609159483	-0.0498784467	-0.0839042989	-0.0452631725	0.0684867501	0.0010277109	0.1636762501	-0.0456166058	0.2147207727	-0.1245571048	0.0493278888	0.0094693642	-0.002708531	-0.0619057625	0.1667439918	0.1150669406	0.0398904656	0.1952264254	-0.1177112809	-0.0284766432	0.056293728	-0.1088064542	-0.0810944333	-0.0405754963	0.078274562	-0.1084531176	0.15561113	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0182074	0.0032316999999999	0.0003315094147599	1.0443884889999992e-05	-0.00428346	0.03032254	1.83480295716e-05	0.0009194564320515	-0.105494	0.0025229999999999	0.011128984036	6.365528999999987e-06	-0.000910442	-0.000286308	8.28904635364e-07	8.197227086399998e-08	5.89352e-05	-0.0001674958	3.4733577990399996e-09	2.8054843017640002e-08	0.00148453	0.0001873499999999	2.2038293209e-06	3.510002249999999e-08	0.0	0.0	0.0	0.0	0.0
