global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
6057.128064371081	9.979850207746496	99.59741016905777	36688800.38819175	12070.674320761986	-42.7618574929711	1828.5764562491688	145701178.5579028	5767.649178483571	5.668490483792084	32.131784364841415	33265777.04606221	5894.080618507045	8118.353548185163	1.203031	41.096142	0.061076475	0.0312864	-0.0354869028	-0.1612096878	-0.0719194519	0.0703814369	0.0885428043	-0.0034197435	-0.1529568898	0.0617716496	-0.0278499082	-0.0410965636	-0.0663170563	0.0343428629	0.0268231464	-0.190271967	0.0058229565	-0.0769234756	-0.0988795637	0.014358399	-0.0052013845	0.1098296908	-0.0806976581	-0.0064207346	-0.0233467484	0.1066042663	0.0127821757	-0.1104280927	-0.0229999885	-0.0096887651	0.1357996243	0.0694028398	0.0324296292	0.0305361564	-0.0096373331	0.1104279359	0.1316597762	0.0014688068	0.0282698206	-0.1369731028	0.0239554276	0.2119402721	-0.0201887042	-0.0239702273	-0.0878019323	-0.0421806023	0.0714783333	0.0193536048	0.0442913642	-0.0356322977	0.0356823971	0.1339784616	0.0756570679	0.1234201863	0.005152939	-0.0505202359	-0.0193093125	0.2284885628	0.1444192237	0.1006371999	0.1765698685	-0.0852678212	-0.11706172	0.0121330863	0.1023490807	0.0117148811	-0.0083218383	-0.0828525357	0.0311583384	-0.0239476663	-0.1100224853	-0.0661134033	0.0699205402	-0.0486240334	0.0501675422	-0.060770349	-0.1027641933	0.0230893428	0.0497987973	0.02254206	0.0222876718	-0.0285986864	0.1253715031	0.0658010361	0.0147803499	-0.0748367884	-0.0942038209	-0.1750531816	-0.0260953003	-0.0002701953	-0.2033537162	0.0308135725	0.1018901511	0.0562565342	0.0145258127	-0.0957514622	-0.0366795839	-0.098824867	0.0490270191	0.1123981969	-0.050499463	0.0338422169	-0.0391149542	-0.2132651404	0.1581077291	-0.1892536734	-0.0304216686	-0.0182183943	0.1754403925	-0.0008164118	0.0351440055	-0.0598296046	-0.091048131	0.0279289429	-0.0106214884	-0.0075987792	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0420001	0.0070512999999999	0.0017640084000099	4.972083168999995e-05	0.0167499	-0.0266931999999999	0.00028055915001	0.0007125269262399	0.0037117	-0.007592	1.377671689e-05	5.7638464e-05	-0.000472187	-0.000309295	2.22960562969e-07	9.5663397025e-08	-0.0	-7.26205e-05	0.0	5.27373702025e-09	0.000396391	1.2884000000000007e-05	1.57125824881e-07	1.6599745600000018e-10	0.0	0.0
6070.584478675612	13.45641430453179	181.0750859352078	36851995.91273726	12134.696436832084	64.02211607009849	4098.831346093163	147250857.6140653	5774.7400281345	7.090849650929158	50.28014877208216	33347622.39253885	5899.734546876094	8117.183733330567	1.104251	37.721756	0.0580305	0.0317694	-0.0038702081	0.0541034338	-0.0772079505	0.0858106382	0.0454065506	0.0845289028	-0.072559678	0.0279611736	0.052020251	0.1246983345	-0.0812916864	-0.023119785	0.0765695598	0.0407242269	0.0364241648	-0.1838322536	0.0332739774	-0.0794697507	0.0588721864	-0.0926300383	-0.1724288831	0.1341525115	-0.0481003751	-0.031263498	-0.1415353255	0.1068070022	0.0285465984	-0.2425525764	-0.0530541678	0.0804497322	0.005988518	-0.0640223069	-0.0646893602	-0.0292056372	-0.1276726521	-0.0430785951	-0.0815275068	-0.0009308533	-0.135542855	-0.0191460258	-0.1010555573	-0.0115618362	0.096366489	0.0305165054	0.0162356294	0.0382614394	-0.0997875376	-0.0356974967	-0.2258145285	-0.0497637341	-0.0106774922	0.0689797057	-0.0514848696	-0.0460427938	-0.0496205716	-0.2554886985	0.1657180712	0.0390652163	-0.0716416164	0.0072839069	0.1294682978	-0.0754130828	0.093421303	-0.0227123194	-0.207404428	-0.1522564972	0.2009015393	0.0128126185	0.0244440768	-0.0478397882	-0.0130698518	-0.0397228863	-0.0023722258	0.2951383392	-0.0219072777	0.0069972072	0.1074371217	0.0100185575	-0.1033708783	0.0067619542	-0.0983821442	-0.0697251886	0.0024402956	-0.0809825296	0.1847317561	0.022377631	0.0465679961	0.0791843909	0.094544994	0.0494340882	0.0494026747	-0.0003822413	0.0456292276	-0.0625055314	-0.1034767622	0.2079619492	-0.042001074	0.0377255271	-0.0721605883	-0.0171273402	0.144664031	0.1611864436	0.0604899851	-0.0362806725	0.196199219	0.0474907786	-0.1525280791	-0.078384047	0.0656522727	-0.2604007189	-0.0867527238	0.0258752191	-0.1098832116	-0.0767224806	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.036076	-0.0059241	0.0013014777759999	3.509496081000001e-05	0.0389287	0.0221787999999999	0.0015154436836899	0.0004918991694399	-0.011181	-0.0148927	0.000125014761	0.00022179251329	-0.000226551	0.000245636	5.1325355601e-08	6.033704449600001e-08	-0.0	0.0	0.0	0.0	0.000341329	-5.506199999999998e-05	1.1650548624100001e-07	3.0318238439999982e-09	0.0	0.0
6085.037005377696	14.45252670208356	208.8755280744383	37027675.35681596	12148.51976245087	13.82332561878502	191.08433116295825	147586532.41865933	5769.466401538897	-5.273626595602764	27.811137469848795	33286742.55848619	5888.472541652091	8207.39786662711	1.143337	39.056946	0.1070824899999999	0.0593337	-0.0098085754	0.09032817	-0.1683360586	0.0640852169	-0.0116962035	-0.0768733602	-0.0509239727	-0.1382509408	0.1921392765	0.0474963184	-0.0613029704	-0.0114639942	-0.0164979151	0.0212372485	-0.0167342154	-0.037106579	0.0094253912	0.0497456454	0.0365564871	-0.0620508544	0.0346068451	-0.0079083442	-0.0519568768	-0.0784149282	-0.0229917254	0.028145641	-0.059333358	0.0726153492	0.029014053	-0.0153596844	0.0331999317	0.0096083215	-0.0685096906	-0.0153402456	0.0528841682	0.0155932375	-0.0779420277	0.078730263	0.1850493919	-0.1778806443	-0.0100163402	0.0913758262	0.0097397752	-0.0549072519	-0.1148089159	0.0113938638	0.0597493305	-0.0331889996	-0.0696160478	-0.0317499195	-0.1548374542	0.0906976927	-0.0043957248	-0.0252326992	-0.0505777179	0.0639076619	0.1212971482	-0.2636788314	0.0346576799	-0.1924349046	0.0242824591	-0.1238834499	0.0707173611	-0.0333186813	-0.0051426176	-0.1023208163	0.0909936917	-0.1815334878	0.1543048362	-0.0340254259	-0.0518407021	0.0509261089	0.1116922435	-0.0568760682	-0.0001474912	-0.0041220656	0.025294432	-0.0391702036	-0.0412165747	-0.0691614366	-0.033313256	0.0200920515	0.1668844206	0.1533625236	-0.1233255765	0.0711325234	0.1132703988	0.0532281992	0.0344107019	0.01611455	-0.0167685738	-0.1239862669	0.0196037227	0.1139764068	0.0477545393	0.074376012	0.0240514636	-0.0006706969	-0.1208227858	0.0349124011	-0.0500699908	-0.0327296735	0.1996350696	0.1097783678	-0.1203554468	0.1708487998	0.0565383776	-0.1677239961	0.0636884005	-0.0094340796	-0.0790072333	-0.1028491926	-0.0622521842	-0.2148845448	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0238078	-0.0122681999999999	0.00056681134084	0.0001505087312399	-0.0080862899999999	-0.0470149899999998	6.53880859640984e-05	0.0022104092847	-0.0138444	-0.0026634	0.0001916674113599	7.093699559999999e-06	-0.0008925479999999	-0.0006659969999999	7.966419323038215e-07	4.4355200400886694e-07	5.5715e-05	5.5715e-05	3.1041612249999997e-09	3.1041612249999997e-09	0.000160323	-0.000181006	2.5703464329000002e-08	3.2763172036000014e-08	0.0	0.0
6064.79820837579	-20.23879700190628	409.6089040843705	36781777.30831819	12099.310670195266	-49.20909225560354	2421.5347606205	146393318.693901	5767.923177224623	-1.5432243142740845	2.381541284166718	33268937.77836499	5891.865553695151	8176.677093813551	1.152645	39.374939	0.08929649	0.0542557	-0.1280421591	0.0830413704	-0.1295913726	-0.046360237	-0.0419170862	0.0022088555	0.1010538124	-0.0584437635	0.062006207	0.0704355911	0.0789771448	0.0328252959	-0.1898095421	-0.0407035327	-0.0547069482	0.0863196362	0.0320245271	-0.158897124	0.0270887809	-0.1167997145	-0.1356704877	0.0345628714	-0.0520565401	-0.0955153327	0.0411143631	0.131920724	0.0309419254	0.0576590535	-0.1015830725	-0.0344460119	0.0710722614	-0.0115677663	-0.1010897936	-0.0629582433	0.0022750918	-0.0750991299	-0.0459968052	-0.040122974	-0.0121047114	-0.1091786621	0.083676014	-0.0111232217	-0.0093469315	-0.1661476556	-0.0533959036	-0.0293949662	-0.076704414	0.018409521	-0.0879920533	0.020918859	0.0918356855	0.2158472113	0.1089670987	-0.1983282367	0.0653624817	-0.0242458821	-0.1140870317	0.0008847438	0.0169292515	0.0489375634	0.0522543964	-0.0175879218	-0.13382698	0.1696147963	-0.0400743623	0.0754766948	-0.0958041681	-0.0027420058	0.1135324959	-0.0375362091	-0.0987550651	0.0709683365	-0.0554403384	0.0382202266	0.0871944387	0.0749291893	-0.0762126422	-0.0708935846	-0.0837376851	0.0058024087	-0.0683376786	0.0500568376	0.0884077544	-0.0497973547	-0.0624190073	0.06709824	-0.0710957582	-0.01969036	-0.0414000338	0.0201487254	-0.1171738475	-0.0956174472	0.0204973499	-0.0831819258	0.0608893898	0.0487942292	-0.0063192303	0.2264419524	-0.0218474892	0.2248573974	0.0449698312	0.0428162946	-0.0520693542	0.0137910027	0.0229705058	-0.1210698231	-0.0306831212	0.0443237628	-0.1004479009	-0.0725949702	0.1289726453	-0.0577801949	0.1903688191	-0.0351233562	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0259361	0.0021282999999999	0.00067268128321	4.529660889999999e-06	-0.0051953	0.0028909899999999	2.699114209e-05	8.357823180099426e-06	0.0139747	0.0278191	0.0001952922400899	0.00077390232481	0.000149177	0.0010417249999999	2.2253777329000005e-08	1.0851909756247918e-06	-0.0	-5.5715e-05	0.0	3.1041612249999997e-09	0.000128601	-3.1722000000000006e-05	1.6538217201e-08	1.0062852840000003e-09	0.0	0.0
6055.391186507635	-9.407021868154516	88.49206042793728	36667762.421634346	12136.047131500822	36.73646130555608	1349.567589254619	147283639.9780093	5757.62444768491	-10.29872953971335	106.06383013216434	33150239.28057896	5880.484825800723	8270.59046297815	1.11688	38.153179	0.053875385	0.0357733	0.1215864584	0.0789180864	-0.0495289861	-0.0395540756	0.0293261034	-0.0176165261	0.1210962373	-0.0430668117	0.0421375442	0.0461659872	-0.02719141	0.1598116984	-0.0521764624	0.0604975221	0.0093335801	0.0774952344	-0.0409836624	-0.0083803378	0.0638605641	-0.0687251944	-0.1462073944	0.0035056021	0.0532250229	0.0399104033	0.066318864	0.0585126999	-0.0197348484	0.0530817291	-0.0433813749	-0.0895035395	-0.0777427788	0.0556991691	0.0423963308	0.0927809439	-0.0863901779	-0.0890873691	0.0865978409	-0.0917738467	0.0679470067	0.0278122992	0.1077767953	-0.0485740446	-0.0732135568	-0.0673732813	0.1155045168	-0.0505584724	0.0056595701	-0.054906968	-0.0621848819	0.1772646703	-0.021611768	-0.0629788269	-0.0540699837	0.0552377959	0.166207583	-0.0390340349	-0.0671333997	-0.0760536877	-0.0349305632	-0.1526717402	-0.0622700382	-0.0050780761	-0.0613193286	0.0752973031	-0.0306812113	-0.1138824803	-0.0972489265	0.0528961832	0.0717422616	0.0123120032	0.0802893361	0.0847753244	-0.0186665318	-0.0455443168	0.0682051895	-0.044192451	-0.0737029542	-0.0461647837	0.0873921326	-0.0637438109	-0.0827307722	-0.0246110833	-0.097738322	-0.0346630855	-0.1689204656	-0.0313563202	-0.0982890201	0.0127036496	-0.0637070309	0.0255733371	0.0103345639	0.0587104314	0.0584997025	-0.1273836343	-0.051909377	0.0226199184	0.1674281293	-0.0971793117	0.0180699753	-0.077972303	-0.1415136744	0.0835854643	-0.049776106	-0.0286344848	-0.0568138383	0.0579179619	0.0648749706	0.0601129092	-0.1431189456	-0.1099071331	-0.1595735677	-0.1052216042	0.0411365962	0.0176074256	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0282779	0.0023418	0.00079963962841	5.484027240000007e-06	-0.0385552	-0.0333599	0.0014865034470399	0.00111288292801	0.0130961	-0.0008786	0.0001715078352099	7.719379600000003e-07	2.09663e-05	-0.0001282107	4.3958573569e-10	1.6437983594490004e-08	-0.0	0.0	0.0	0.0	0.000346292	0.000217691	1.19918149264e-07	4.7389371481e-08	0.0	0.0
6022.583990787424	-32.807195720210984	1076.31209102423	36271517.926088974	12019.71500403323	-116.33212746759092	13533.16388113582	144473548.77818158	5737.06859791843	-20.555849766479696	422.54295962208334	32913956.09722174	5859.9234239114085	8034.527360900508	1.208804	41.293343	0.1413974149999999	0.0984392	-0.0555508676	-0.0408938429	0.140585087	-0.0753776106	0.0368525942	-0.1727731923	-0.068538908	0.0684050949	-0.0534883524	-0.0870310863	0.1016440405	-0.0143718473	0.13278578	-0.0426833602	-0.0594790983	0.0006548854	-0.0428350102	0.0862930871	0.1368179712	0.0851887799	0.016979771	0.0309556159	0.1366578932	0.157900414	-0.0362935775	-0.0579380124	0.0295210673	0.1594433174	-0.0394834434	-0.1274693286	-0.1700200894	0.0588751661	0.0186511436	-0.012035922	0.0823589834	0.0861138812	-0.0825389543	0.149132014	-0.0913769254	0.0310802484	0.00690011	0.1360342049	0.0121084366	-0.0095188683	0.1876826279	-0.0355419352	0.1935762769	0.0282162544	-0.094523842	-0.1135217474	0.0176191292	0.0883445299	0.1075966664	-0.0676666757	-0.1212545269	-0.0998235104	-0.0372538657	-0.1356451508	-0.0642222335	0.218390376	-0.0270437972	0.0019329951	-0.0121052287	0.0907547616	0.0958778492	0.212406088	0.0609083817	-0.0667169336	0.0664493665	0.1012760017	0.1781829162	-0.0533937309	-0.0658827444	-0.186567773	0.0491821017	-0.1690434824	-0.0235668918	-0.0952394529	0.0432650251	-0.0211296739	0.0877304265	-0.0501978534	0.0784956879	0.1013519903	0.1002611516	0.0068635457	0.0337788812	0.026016625	-0.1253177989	-0.1249376435	-0.0983543465	0.2313306626	0.0569470524	0.1088590031	0.1325689879	0.0585611984	-0.0542657472	0.1182433328	0.002486501	0.0478451647	0.1378133285	0.0689502139	-0.031632972	0.2305163993	0.0369085413	-0.0477499598	0.0083719135	-0.0547923549	0.0574804679	-0.0068730494	0.204569758	0.0864319182	0.0265945847	0.0666446321	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0385332	0.0102552999999999	0.0014848075022399	0.0001051711780899	0.0430845	0.0816397	0.0018562741402499	0.0066650406160899	0.0168404	0.0037442999999999	0.00028359907216	1.4019782489999991e-05	-0.000894196	-0.0009151623	7.995864864159999e-07	8.375220353412899e-07	-3.7545100000000004e-23	-3.7545100000000004e-23	1.4096345340100006e-45	1.4096345340100006e-45	0.000346292	0.0	1.19918149264e-07	0.0	0.0	0.0
6065.091674548687	42.50768376126234	1806.9031787474864	36785337.020679794	12099.4668315909	79.75182755766946	6360.353998788246	146397097.60876834	5759.799171163736	22.730573245306005	516.6789600602211	33175286.49213846	5880.037227686935	8090.324592218333	1.122208	38.33519	0.0475761	0.0246781	0.0251357851	0.0513965741	0.0165593501	-0.0343023257	-0.0354508479	-0.1597070454	0.0072981768	-0.0073962686	0.0127313492	0.1081796182	0.1028380168	0.0645662979	0.1527668805	-0.0373096801	-0.1052830008	-0.1006177895	0.0775712268	-0.1154419178	0.1105315367	0.0124935564	0.187651848	-0.0772261449	0.0947331255	-0.0412989556	-0.0624249318	-0.011280485	0.0201754317	0.1433267172	-0.0262397111	-0.0572325032	-0.0874558518	0.0656333922	-0.0914462607	-0.0379176602	-0.1209074775	0.0492960585	0.1139723754	0.0956132152	0.0925843013	-0.070425105	-0.0170627219	-0.0321435069	0.068662686	0.0080386449	0.1605542609	0.1724509436	0.1596001861	0.0602355572	0.108582022	0.0313861301	-0.084304265	-0.0482205682	-0.1048789239	0.1180361622	0.0048946303	0.0309499856	-0.0566775336	0.1894895862	-0.0354532411	-0.0357754844	0.0598639964	0.0176471247	0.080684209	0.0969209151	-0.0084561567	0.0039618423	0.018621003	0.0386444095	0.0890087049	0.1123214893	-0.0009917918	-0.0374557507	0.0067970532	-0.1110782856	0.0695292632	-0.0310857526	-0.0138380932	-0.1257205396	-0.0261156849	-0.0046521923	-0.0829283562	-0.0733550366	-0.1129856021	0.1600987158	-0.0475113586	0.0433395015	0.0489176256	-0.0268770298	-0.0045231421	0.0719269982	-0.0564758016	0.1656960414	-0.0301490636	0.210933092	-0.1054728105	-0.1081364624	0.0517419538	-0.0875446797	-0.0745317405	-0.1388047121	-0.0240707212	-0.0374953275	-0.1068003968	-0.1837774749	0.0217239208	-0.0246750079	-0.0422718685	-0.0164049357	0.059896414	-0.0408114752	0.0856492163	-0.0251172696	0.0657648381	0.0648318825	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0280931	-0.0104400999999999	0.0007892222676099	0.0001089956880099	0.0354971	-0.0075874	0.0012600441084099	5.7568638760000014e-05	0.0264172	0.0095768	0.0006978684558399	9.171509824e-05	-0.00049476	0.000399436	2.447874576e-07	1.59549118096e-07	-0.0	3.7545100000000004e-23	0.0	1.4096345340100006e-45	0.000346292	0.0	1.19918149264e-07	0.0	0.0	0.0
6047.615748410867	-17.475926137819442	305.4079943745208	36573656.24042713	12114.17236769152	14.70553610062052	216.25279200665335	146753172.1541408	5781.771435909786	21.972264746050318	482.7804180705255	33428880.93710231	5907.510472400451	8243.302314438555	1.176234	40.180756	0.027123575	0.0173644	0.0243767229	-0.1342836419	0.0174313497	0.1079803219	-0.0400095349	-0.2112776655	0.0605367104	-0.0342372512	-0.0266395936	0.0199738618	0.0321704419	-0.0041961439	0.0493056778	-0.0094356174	0.0541959827	0.2441533769	0.1488189744	0.1537430727	0.0495271573	0.0531940703	0.1594055336	0.0564810506	-0.0122419563	0.0289680774	0.0214818059	-0.0378014493	0.117475858	0.0023574365	0.1356829109	-0.048719479	0.1179431481	-0.0436615615	0.1317026671	-0.0334108775	0.0170763151	0.0305087149	0.0534816463	-0.0583086461	0.0572248761	-0.0613535047	0.0836830159	0.0664992989	-0.0464096915	-0.0541218658	0.1413741461	0.039645194	-0.0057032579	0.0135166899	-0.0759088524	-0.0275264075	0.0991691341	0.0599366046	0.0624268856	-0.0430010626	-0.0868674524	-0.0833303063	0.2089831421	0.1182727343	-0.0324920827	-0.1051459819	-0.0171457939	-0.1461412388	-0.049053335	0.0007451818	0.0719477858	-0.0850051609	-0.0473985431	0.1370736329	0.0036591288	0.0082872074	0.0038852798	-0.0396679959	-0.0684187695	-0.0683180591	-0.1753360489	0.0857031425	-0.1487128975	0.1216788163	0.0445571085	0.0525090814	0.0018983542	-0.0020276071	0.040259752	0.0199148369	-0.1224149965	0.0765273217	-0.0296749636	0.0232252386	-0.0488395646	-0.0504713023	-0.051615015	0.0762073665	-0.0384335518	-0.0619688725	-0.0328141318	0.0314558879	-0.0675842767	0.1092848222	0.0366875051	0.0032711934	0.1387579313	0.0645114948	0.1003641637	-0.1255400354	0.180718435	0.1009216903	0.0595391581	-0.1105696065	-0.108515361	-0.0382485376	-0.0425176335	-0.1041018299	-0.0502015503	0.0773790336	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0300794	0.0019863	0.0009047703043599	3.94538769e-06	0.0355026	5.5000000000055005e-06	0.00126043460676	3.0250000000060506e-11	0.0112439	-0.0151732999999999	0.0001264252872099	0.0002302290328899	-0.000419406	7.535400000000002e-05	1.75901392836e-07	5.6782253160000035e-09	6.28935e-05	6.28935e-05	3.955592342250001e-09	3.955592342250001e-09	0.00028537	-6.0921999999999984e-05	8.143603690000002e-08	3.711490083999998e-09	0.0	0.0
6015.890865655689	-31.72488275517844	1006.4681858298184	36190942.907479554	12016.693179624195	-97.4791880673256	9502.192106265033	144400914.97322664	5763.515420617531	-18.256015292255142	333.2820943510536	33218110.00369608	5892.787769564963	8099.044824823472	1.204075	41.13179	0.047882225	0.0252264	-0.0501501506	0.0442304076	0.1346342364	-0.059165426	-0.1558744484	0.056405828	0.1122876395	0.1009298463	-0.1470312712	-0.0577903557	0.0444857467	-0.0863050656	-0.0585023138	0.1565979321	-0.003942866	0.1595531607	-0.0643716196	-0.0094149311	-0.0651505216	-0.1372476809	0.0858550854	0.0794916901	0.073071546	-0.1212947025	0.0692509059	0.0206775669	-0.0819678025	-0.1340941032	0.011650337	-0.0564676734	0.1012320869	0.0011072776	-0.0585907346	-0.0018243947	-0.0871162572	0.0786008131	0.0572027532	0.1992920282	-0.0242520906	-0.0043597896	0.0338547288	-0.1359194478	0.0601519579	-0.0211000141	-0.0378805262	-0.0965106058	-0.0111639618	0.0624631204	0.0027483124	-0.0517692653	-0.0424267419	0.1073727816	-0.0475037587	0.0672881441	0.0884442891	0.0675145266	-0.0801976462	0.1213549392	-0.0948153097	0.0047710761	0.0632422026	-0.0354793853	-0.1584237774	-0.1274288766	0.0844630196	0.1198599669	-0.1465141153	0.0790213713	-0.0899636958	0.0685948227	-0.1023429458	0.0824693343	0.0962516686	0.1103881044	-0.0188415516	0.0425046264	-0.1135321915	0.0038417993	-0.0343336369	0.0186081915	0.0192832121	-0.0249375869	-0.0902151138	0.1497766059	0.127364659	-0.006801605	-0.0910026266	-0.0792468939	0.1084460358	0.1304528442	-0.1088200723	-0.025185125	-0.0054345511	-0.0087471442	0.1215007925	-0.0080978698	0.0192401353	0.0738182988	-0.1291716909	-0.0152940363	-0.0587440399	-0.0004431377	-0.1516467219	-0.0419939054	0.0803936666	-0.0052797038	-0.1014823946	0.0739773277	-0.1539023903	0.1927087536	0.0501275649	-0.049538184	-0.0864852789	0.0382077851	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0464427	0.0163633	0.00215692438329	0.00026775758689	0.0355621	5.9499999999997055e-05	0.00126466295641	3.5402499999996493e-09	0.0172164	0.0059725	0.00029640442896	3.567075625e-05	-0.000114311	0.000305095	1.3067004721e-08	9.308295902500003e-08	8.28895e-25	-6.28935e-05	6.87066921025e-49	3.955592342250001e-09	0.00042712	0.00014175	1.8243149440000005e-07	2.0093062500000002e-08	0.0	0.0
6022.731387824537	6.840522168848111	46.79274354250246	36273293.36988687	12042.461837974	25.768658349805264	664.0237531489886	145020887.11906013	5732.231727580517	-31.283693037014014	978.6694500341192	32858480.57868072	5857.70017132914	8054.259160711302	1.165245	39.805351	0.0492556	0.0309554	0.1392195236	0.0440537929	0.1562072327	-0.0499614146	-0.1165610976	0.0830376255	-0.0078749252	0.0638698794	-0.1704088171	-0.0265759692	0.0335694346	-0.0467124041	0.0525191739	0.0756173209	-0.0498366608	0.0386301141	-0.0181853424	-0.1415105177	0.1190084185	-0.0080247546	0.0701266817	-0.0249418801	0.1584222204	0.0129872513	0.1558993963	-0.0364176881	0.3070757999	0.0641395277	-0.0603985222	0.0102754757	0.0463516026	0.0958025579	0.0116869844	0.0463524653	0.0015118985	-0.1240029018	-0.1793161786	-0.0318304701	-0.0136995923	0.0836505321	0.0048069904	0.0420670309	-0.1137198017	0.0744583859	-0.1844174283	0.0839711354	-0.1299264209	0.0039157982	-0.0533045237	0.0378975643	-0.0667788171	0.1591476434	-0.0701015335	0.0100249999	0.0598999054	-0.065079352	-0.0651733048	0.0830827357	0.0056553529	-0.0625970187	-0.0960861719	-0.0774498662	0.0436852942	0.1010987919	0.0013257367	0.1898055665	-0.0232476753	-0.0507174304	-0.1041112111	0.1904082715	0.0050624159	0.0558921933	-0.3061045951	-0.0504530226	-0.0305275824	0.0631507499	-0.046402815	-0.0772428388	0.026153158	-0.0920093509	-0.0792597557	0.0418299528	0.1372081491	-0.1159026864	0.065340892	-0.0961008273	-0.0366253746	0.0322024013	0.0147992117	-0.1114494306	0.0975471474	-0.1900849455	-0.0372240167	0.0415713022	-0.0637756269	0.0650915167	0.1127843603	0.0790218978	-0.157278994	0.0408731403	-0.0965441629	0.0895066927	-0.0797279734	-0.0684862055	-0.0162560135	-0.061281418	0.1429127193	-0.1296489402	-0.0036816922	0.0127763049	0.0903955122	0.0395499628	0.091413003	0.0050817571	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0390324	-0.0074103	0.00152352824976	5.491254609000002e-05	0.0630894	0.0275273	0.00398027239236	0.00075775224529	0.0221812	0.0049648	0.00049200563344	2.4649239040000017e-05	-0.00027593	-0.000161619	7.613736490000002e-08	2.6120701161000013e-08	-0.0	-8.28895e-25	0.0	6.87066921025e-49	0.000452565	2.544499999999997e-05	2.0481507922500003e-07	6.474480249999984e-10	0.0	0.0
