global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
3959.28522132497	1.0549071471996283	15675939.463802315	1.1128290892128587	10254.48427985354	-1.2413464813726025	1.5409410868161404	105154447.84576336	3737.7544301638272	-2.295236591116918	5.268111009202011	13970808.180209316	4044.326962832298	7332.041967569704	0.952504	32.784805	0.0617249649999999	0.0356474	0.0411381039	-0.136364693	-0.032668216	-0.0524919875	-0.0542946488	0.0244387305	-0.1559215141	-0.0221453447	-0.0347770574	0.0286763548	-0.0149813111	0.004376027	0.0198440849	0.0907418569	0.0140396191	-0.062868612	-0.0370189468	-0.1189396702	-0.0293537212	-0.095244318	0.0176858391	0.0537299022	0.0836792473	0.1244338388	0.0416199011	-0.1993834536	0.0361359839	-0.0501789829	-0.0360293225	0.081654731	-0.0416573105	-0.1129572741	0.0113748317	-0.0846215105	-0.1023065965	0.0192581798	-0.0702576919	-0.0017091672	0.1910481048	0.0621792327	0.1566757706	-0.0786885521	-0.0905241313	0.0052513867	0.004459641	0.002682383	-0.0756318159	0.0463092916	0.0446264971	0.0534173899	-0.0716338562	-0.0273125791	0.0168447928	-0.0022183179	-0.1640169918	-0.0619757885	0.1944701922	-0.0167120046	-0.2006740178	0.1199900663	0.0369056592	0.0482581689	0.069054995	-0.0600612345	-0.075168013	-0.1107139552	0.04815025	0.0244522977	0.1020288681	0.0339998293	-0.0352615943	0.0746695498	0.0679551469	-0.1590530102	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.030564	-0.0045849999999999	2.1022224999999988e-05	0.000934158096	-0.0314897	0.0126789	0.00099160120609	0.00016075450521	0.290932	-3.999999999998449e-05	0.084641428624	1.5999999999987595e-09	-0.0031276	-0.0006276999999999	9.78188176e-06	3.940072899999996e-07	0.000190454	0.0001281583	1.6424549858890004e-08	3.6272726116e-08	-0.000420315	-0.0001325629999999	1.7572948968999995e-08	1.76664699225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3959.849793352349	0.5645720273791994	15680410.385912642	0.3187415740990595	10249.958639784558	-4.525640068981375	20.48141803396974	105061652.1172941	3738.8006711338426	1.046240970015333	1.0946201673386249	13978630.458470872	4046.360346771344	7314.332971405751	0.993086	34.181614	0.0336695499999999	0.023138	0.0354683679	-0.1234313732	-0.0580720265	-0.0504478645	-0.0695915978	0.1206258988	-0.0979269731	-0.0427791172	-0.038655254	-0.001727852	0.043466787	0.1139079889	-0.0548218204	0.1280599535	-0.0919317075	0.2397285452	0.0855434283	0.054003761	-0.1342294298	0.1018881422	-0.114073411	-0.0796493469	0.0736252372	-0.0138958686	-0.0228331165	0.0034398559	0.1753877218	-0.0125444372	-0.1534374853	0.0228371711	0.0467747237	0.1267631736	-0.0432980801	-0.1196304614	0.1508931765	0.0568766815	0.1817441399	0.0294905747	-0.0623927464	0.0775242986	-0.1039942167	-0.0229891362	0.0412888623	-0.0622103547	-0.0285619013	-0.0473204241	-0.1756262171	0.0908598782	0.1476613792	-0.1183896942	0.1037612856	-0.1634425053	0.0555156869	-0.2132110992	-0.0001976507	-0.0477208848	-0.0675503285	0.1827722524	0.0297917826	0.0380853548	-0.0436546728	-0.0401618668	0.1056144029	0.0783862996	-0.0291828799	-0.0222519993	0.0828166917	-0.1133987938	-0.2260472577	0.0051682667	0.005708699	-0.0709705376	-0.0354427464	0.0581896226	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.030539	-2.500000000000072e-05	6.250000000000358e-10	0.000932630521	-0.0314855	4.200000000002813e-06	0.0009913367102499	1.7640000000023626e-11	0.312218	0.0212859999999999	0.097480079524	0.0004530937959999	-0.0031276	0.0	9.78188176e-06	0.0	0.000290078	9.962399999999998e-05	9.924941375999995e-09	8.4145246084e-08	-0.000567778	-0.000147463	2.1745336369000005e-08	3.22371857284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3959.170523291425	-0.6792700609239546	15675031.232499696	0.461407815667633	10228.841007069845	-21.11763271471318	445.9544114735244	104629188.34791364	3735.790856772672	-3.0098143611703563	9.05898248870732	13956133.325546296	4043.749819810887	7337.27863145173	1.008013	34.695381	0.0866816	0.0498134	0.0772570695	-0.1159179468	-0.008931211	-0.0702356354	-0.0650264804	0.1304188092	-0.0629078128	0.0157063553	0.074362763	0.0302912599	0.0971712797	-0.0417149336	-0.0233727548	0.0850158761	-0.080048209	0.2401959724	0.0585376118	-0.0248578078	0.0434112879	0.0722896095	-0.080314831	-0.0580106016	-0.140984671	0.0609815691	-0.1424347611	-0.0362716676	-0.1053819878	-0.0468121709	0.0595432254	-0.0038044329	0.2561008934	-0.0537939122	-0.0570688548	-0.1642761928	-0.1223999135	-0.1628234894	-0.0757007202	0.1150095717	-0.0833967199	-0.0253551626	-0.0339177995	0.0037329144	0.1094883001	0.0232413637	-0.0356193059	-0.0007405452	-0.0687803087	0.0128722363	0.1991834135	-0.1773541142	0.0366814623	-0.0208746169	-0.0624129005	-0.0209839735	0.1711330928	-0.06244504	0.0360326863	-0.0893204386	0.1149094909	0.1172920877	0.032607185	-0.0944030748	0.1401111283	0.2493068167	0.0643796729	-0.1037343601	-0.1455383248	-0.0614954249	0.1144053246	-0.0550210787	0.1104457138	0.0201078219	-0.103232431	-0.0444180619	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0262724	-0.0042665999999999	1.820387555999999e-05	0.00069023900176	-0.0405627	-0.0090772	0.00164533263129	8.239555984000001e-05	0.290992	-0.021226	0.0846763440639999	0.000450543076	-0.00234111	0.0007864899999999	5.4807960321e-06	6.185665200999999e-07	0.000190454	-9.962399999999998e-05	9.924941375999995e-09	3.6272726116e-08	-0.0007238999999999	-0.0001561219999999	2.4374078883968777e-08	5.240312099998553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3955.228396406228	-3.9421268851970126	15643831.667738182	15.5403643789931	10237.655169812644	8.814162742799454	77.68946485655398	104809583.37599155	3733.190954980653	-2.599901792019409	6.759489328145735	13936714.706349358	4041.518231805274	7353.64047563789	1.038332	35.73896	0.0425433	0.0237539	0.0656255403	-0.0732590448	-0.1130574676	-0.0760465437	-0.0422274139	0.0866179689	-0.0644217408	0.1220953968	0.0286726314	0.0306299515	-0.0249187518	0.038774303	-0.0136221033	0.0751866336	0.006399935	0.1162648404	-0.1486651208	0.0871068932	0.1892048768	-0.1572693548	0.0441441462	-0.0415991371	-0.0359282226	-0.0394239357	0.0283871812	0.0682281545	-0.0766283097	0.0901890878	-0.0513838595	-0.1289595288	-0.0976108644	-0.0460722344	-0.1941575891	0.0088403893	0.0603633414	-0.0086448659	-0.0342362833	-0.0285347996	0.0645108382	0.0274813977	-0.1644389482	0.0484473748	-0.1587259016	-0.0199038629	-0.0840529488	0.0199382487	0.0026306251	0.0449569867	0.1545662968	0.099108273	0.0352561592	0.0291446026	-0.1022768731	0.2054810093	0.0529470409	-0.0601440225	-0.0284371267	0.0261166882	0.0541893959	-0.0168972942	-0.0214719195	-0.1766391085	-0.1094732154	0.0427639365	-0.2194975133	0.03949676	0.060158227	0.1180750064	-0.0291566915	-0.0325606044	-0.0925242481	0.1058315084	-0.0873409791	0.1033043047	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.026977	0.0007045999999999	4.964611599999995e-07	0.000727758529	-0.0535315	-0.0129688	0.00286562149225	0.00016818977344	0.291022	3.0000000000030003e-05	0.084693804484	9.000000000018e-10	-0.00209111	0.0002499999999999	4.372741032100001e-06	6.249999999999989e-08	0.000170888	-1.9565999999999995e-05	3.8282835599999976e-10	2.9202708544e-08	-0.000416668	0.0003072319999999	9.439150182393857e-08	1.7361222222399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3947.530632863052	-7.697763543176279	15582998.097392166	59.25556356665383	10211.205975811656	-26.449194000988427	699.5598633019222	104268727.48045167	3732.1571893207097	-1.0337656599431284	1.0686714396776518	13928997.28579826	4043.3130607735175	7365.740736095232	1.180158	40.620564	0.0566738	0.0300229	0.1199636101	0.1178442484	0.0443610147	-0.1113989984	-0.1003243803	-0.0736608063	0.0653258119	0.1907452384	0.0186557647	0.0918508653	-0.1181335338	0.0768082007	-0.0080789085	0.0012276516	-0.0663533895	0.080247078	-0.1149583271	0.0273755966	0.0117398476	0.0210721204	0.0712476088	0.0924009877	-0.0845506284	0.1264964372	-0.0049161746	0.0965719221	0.0745787973	-0.1167414908	0.1500770588	0.0522106959	-0.0472092317	-0.0934666267	-0.0216821618	-0.0829155383	0.0094565661	0.1131317677	0.2228128931	0.1223257033	-0.063270162	-0.1113126025	-0.1112775859	-0.0164013425	-0.0443482035	0.0028036459	-0.1003518019	0.136889107	0.0723265773	0.0385193181	0.0072026581	-0.0496942094	0.0961781459	0.018892997	-0.0444655293	0.0152191724	0.043283854	-0.1201473288	0.0752504177	-0.0326888382	0.0875991884	-0.094776857	0.1793408262	0.1352473443	0.0379967873	0.030519955	-0.0452301856	-0.0586618582	-0.0301160832	-0.0705165457	-0.1438041911	0.2062354621	0.0547351384	-0.0433285609	-0.0471595432	0.1101989182	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0264535	-0.0005234999999999	2.740522499999997e-07	0.00069978766225	-0.0445702	0.0089613	0.0019865027280399	8.03048976900001e-05	0.307885	0.016863	0.094793173225	0.000284360769	-0.00238585	-0.0002947399999999	5.6922802225e-06	8.687166759999998e-08	0.00016634	-4.547999999999998e-06	2.068430399999998e-11	2.7668995600000003e-08	-0.0007238999999999	-0.0003072319999999	9.439150182393857e-08	5.240312099998553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3946.9070881866223	-0.6235446764294466	15578075.562777802	0.3888079635035032	10241.835415119078	30.629439307422217	938.1625522870612	104895192.67038736	3736.749423901689	4.592234580979493	21.088618446743904	13963296.257029606	4045.061956099683	7333.1851897206525	1.099652	37.849586	0.0596299999999999	0.0298127	0.0957984355	0.0013347985	0.1552445519	-0.1161278467	-0.1076961739	-0.0925364957	0.0928231427	0.0390630741	0.1519930742	0.1192634308	-0.1715537112	0.0966152837	-0.0484535651	-0.0454287087	0.0294417778	0.0637445789	0.0887448481	-0.0953927424	-0.1248254748	0.177926637	0.0186763053	0.0370239627	-0.032163029	-0.0119257652	0.0599831211	0.085685743	-0.0051599135	0.1680990918	0.0541397711	-0.0331566665	0.195776377	-0.0371419074	0.0251601108	-0.0597408464	0.0998289874	0.0464784557	0.0973401407	-0.081957647	0.0236660102	0.0386340098	0.1175512436	0.0565278756	0.0546513541	-0.0770119997	-0.0487483471	0.074953905	0.0332383715	-0.1191005683	0.0226049056	-0.15855786	-0.0152786675	-0.0689637135	0.0482369802	-0.1622591816	-0.0484011136	0.0900368863	0.0138122769	0.0002957045	0.1427932965	0.0222689293	-0.0700887642	-0.03659914	-0.0530992352	0.0613944616	0.0466112906	-0.1477424788	-0.0260331237	0.0357309288	-0.1066373354	0.0453362897	-0.1180330829	-0.1025616937	0.1002125912	-0.1225547592	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0295438	0.0030902999999999	9.549954089999982e-06	0.0008728361184399	-0.0313531	0.0132170999999999	0.00098301687961	0.0001746917324099	0.321079	0.0131939999999999	0.103091724241	0.0001740816359999	-0.00265966	-0.0002738099999999	7.073791315599999e-06	7.497191609999988e-08	0.00016634	0.0	0.0	2.7668995600000003e-08	-0.000395138	0.0003287619999999	1.0808445264393425e-07	1.56134039044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3965.211792453384	18.304704266761743	15722904.55901138	335.06219829360566	10249.870542037776	8.035126918697642	64.56326459957947	105059846.12853377	3738.073220118291	1.3237962166017496	1.7524364230891063	13973191.398965528	4038.259519817886	7337.079699318664	1.133833	39.026066	0.064784	0.0322656	0.1772070856	-0.1442103463	0.1044752802	-0.1599364379	-0.0616565437	0.0382465289	-0.0331745207	-0.083111637	0.1319380515	0.0963177238	-0.0658276013	0.2295171545	0.0301237894	0.0759579864	0.0924066724	0.0612355757	0.1776879937	0.0498562581	-0.1089310576	0.0174908565	0.1885871061	0.0749790577	0.0735692269	0.1709878987	0.0251200058	0.0252606202	0.0085586227	0.135605391	-0.0892394662	0.0090348241	0.0443788001	-0.0405334101	0.0163052089	0.1022929205	-0.0543887362	0.0093909285	0.0210139611	0.0111611814	0.1323554614	-0.1427366104	0.0174532907	0.0297881377	0.075430484	-0.2177420792	-0.0130890708	0.0120806173	-0.1429095521	-0.1005677107	0.0770323844	-0.034809325	0.0553248903	-0.0723427343	0.1208604781	-0.0165190741	-0.2030116152	-0.0917759229	0.0376243081	-0.0016938819	0.039649822	-0.0582071728	-0.0640892551	0.0319404797	-0.0503118431	-0.1319527536	0.0302390404	-0.0934609492	-0.152167948	0.0413002861	0.0565215058	0.0112045863	-0.0955193164	-0.0790032058	0.1313592151	0.1588089337	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0239264	-0.0056173999999999	3.1555182759999976e-05	0.00057247261696	-0.0240012	0.0073519	0.00057605760144	5.405043361000002e-05	0.308476	-0.012603	0.0951574425759999	0.000158835609	-0.00318235	-0.00052269	1.01273515225e-05	2.7320483610000013e-07	0.00016634	0.0	0.0	2.7668995600000003e-08	-0.000656682	-0.000261544	6.8405263936e-08	4.31231249124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3945.372829892838	-19.83896256054595	15565966.766856622	393.584435478744	10244.010509863132	-5.860032174643493	34.339977087856944	104939751.3261863	3734.8324110243057	-3.2408090939852627	10.50284358365758	13948973.138437629	4039.616620060527	7252.985328218038	2.200564	75.742508	0.7335830399999999	0.41369	-0.1461869676	-0.0128904142	-0.2564914282	0.1213237719	0.0918372454	0.4185997888	0.2456116278	-0.1727962623	-0.1312143399	-0.4088482597	-0.3626614225	-0.100770203	-0.0366764961	-0.0320107768	0.0505838419	-0.2531731622	0.0361891118	0.0571476706	-0.0447793246	0.0699634387	0.0834766556	-0.090596538	0.1326281118	0.0179059887	0.2075850375	0.0164628209	-0.2706094146	-0.0688211628	-0.1042871811	0.1286702717	0.1820015649	-0.1696893112	0.1737804628	-0.1079142022	0.223683712	0.0043945979	-0.084056634	-0.1559388869	-0.0341371251	0.1505062524	-0.232231893	-0.0459984744	0.1112498465	-0.0207163722	0.0734855457	-0.1942307411	-0.0231272391	-0.10362348	-0.230467282	0.1983160567	0.0996411155	0.0899410669	-0.0451258674	-0.0657914646	-0.0779002912	0.2486540859	0.1035640238	-0.2974012724	0.0952943737	-0.0752657734	-0.0177145729	-0.2014983528	0.3650686379	-0.0820426988	0.0475195603	-0.1371788588	0.0887327072	0.0308061034	-0.1468746671	-0.0987033708	-0.1216631203	0.0879159072	-0.1397476107	0.0846800354	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0405175	-0.0644439	0.00415301624721	0.0016416678062499	-0.0508697	-0.0268684999999999	0.0025877263780899	0.0007219162922499	-0.00619174	-0.31466774	3.83376442276e-05	0.0990157865967075	0.0008308239999999	0.0040131739999999	6.902685189758339e-07	1.6105565554275197e-05	-0.00103142	-0.00119776	1.4346290176e-06	1.0638272163999998e-06	0.000684442	0.001341124	1.798613583376e-06	4.68460851364e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3962.2186782743634	16.84584838152523	15699176.854466245	283.78260769333616	10304.021099648824	60.01058978569199	3601.2708864266	106172850.82200816	3723.604948284487	-11.227462739818748	126.0559195740183	13865233.810888715	4045.363047108309	7422.610475256313	1.931049	66.465912	0.22835896	0.165573	-0.358525372	0.1247005938	-0.1504130554	0.3648826558	0.206642373	-0.0926074532	-0.1017319654	0.1066498828	-0.1624893214	-0.0234078131	0.1090229006	-0.2797936115	0.0080394602	0.0148132372	-0.0658239152	-0.08012029	-0.0850699314	-0.04279961	0.1228557985	-0.101962093	-0.1056213874	-0.2365552515	0.1438088662	-0.106273711	0.0490841347	-0.1254483117	0.1518959404	0.012679922	0.0366964333	-0.0656403819	0.0545841033	0.117628066	-0.0279557609	0.0082752923	-0.0610407103	0.0519471047	0.0211487632	0.1332546493	-0.0059653111	0.060638746	-0.0621569031	0.1209947528	0.1405571976	0.339360169	0.1519106508	-0.0228096553	0.0455001892	0.1841447644	-0.0357848433	0.1567505228	-0.1476756402	0.0177623025	-0.1274741047	0.0220981869	-0.0306587585	0.0583433885	-0.071849765	0.197405724	-0.0045768334	0.1340467332	0.0852485344	-0.0198824271	-0.0790046689	0.032264088	0.0683909678	0.025658478	-0.0824515664	-0.0303048606	-0.1049070468	0.0099360489	0.0502621343	0.0725996662	-0.0415429543	0.118522825	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0554188	-0.0149013	0.0002220487416899	0.0030712433934399	-0.0311129	0.0197567999999999	0.0009680125464099	0.0003903311462399	-0.16618	-0.15998826	0.0276157924	0.0255962433378275	0.00111492	0.000284096	1.2430466063999995e-06	8.071053721605677e-08	-0.00079266	0.0002387599999999	5.7006337599999937e-08	6.283098756e-07	0.000533046	-0.0001513959999999	2.2920748815999982e-08	2.841380381160001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3961.743428945956	-0.4752493284072443	15695410.996796465	0.2258619241515367	10262.692502207872	-41.32859744095185	1708.052966436252	105322857.39487368	3734.422385120572	10.817436836085108	117.016939702691	13945910.55048962	4045.92197603089	7415.792203263878	1.304527	44.901283	0.1756136199999999	0.0881315	-0.2062140131	0.2143774669	0.0591482244	0.2519847186	0.1102991095	-0.1951096113	-0.0047737777	0.0937847841	-0.1293631783	-0.0194216077	0.1757824518	-0.1107191432	0.0668844921	-0.0479203647	-0.1911853471	-0.0812854713	-0.0700781922	-0.1665750191	0.0025115372	-0.0011916587	-0.0881785668	-0.0894082451	0.0260607822	0.1098290499	0.0207316338	0.1054780185	0.0706209758	0.2132608362	0.3229812219	-0.0856166392	0.0381393713	0.1061950644	0.0327090257	0.1206732141	0.0418738026	-0.0401449152	0.0524539565	0.0371467683	0.071304535	0.1151254873	-0.0265002097	-0.1155639601	0.0898365958	0.162581937	0.1258518595	0.0918466341	0.1234249225	0.1554834901	-0.1239915331	-0.0709608225	-0.0751719795	0.0413385627	-0.0058065797	-0.0368346374	-0.063674156	-0.0313146186	0.0853514077	0.1379170249	0.2741246201	0.0415096717	0.0012776991	0.0527354077	-0.1833693651	0.0310560778	0.2359962535	0.0637120604	-0.0424991812	0.0733188025	-0.0546541473	0.079999993	-0.0845697959	0.1000894327	-0.056645094	-0.085187192	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0394846	0.0159341999999999	0.0002538987296399	0.00155903363716	-0.00534528	0.0257676199999999	2.85720182784e-05	0.0006639702404643	-0.100558	0.065622	0.010111911364	0.004306246884	0.000411955	-0.000702965	1.6970692202499997e-07	4.941597912249999e-07	-0.000265107	0.000527553	2.7831216780900004e-07	7.0281721449e-08	0.000397768	-0.000135278	1.8300137284000005e-08	1.58219381824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3959.216234470473	-2.527194475483157	15675393.19129455	6.386711916912587	10296.18777775183	33.49527554395718	1121.9334837656158	106011482.75472616	3729.276970872322	-5.145414248249836	26.47528778609242	13907506.725478644	4041.398426667822	7376.886676326746	1.192643	41.050289	0.20873498	0.110621	-0.1510882444	0.0863848846	0.08145242	0.1556224054	0.0437227422	-0.1397427569	0.042369057	-0.025433038	-0.0476742795	-0.0817926569	0.0616299631	-0.2060793149	0.0463473267	-0.0532855197	-0.029286698	-0.0236721153	-0.1155531745	-0.0268876575	-0.0035168403	-0.0698501238	0.0725798034	0.1496931863	0.0980079862	-0.0436730345	-0.0712517071	0.0349647962	-0.1364009604	-0.1111356092	-0.1974084267	0.0639365961	0.1213506584	0.1099280437	0.0315634514	0.2924379921	-0.1673499551	-0.0787382369	0.0882480864	-0.049981861	-0.1034560562	-0.0564847617	0.0425191334	0.0972132596	-0.0865134842	0.1173067502	0.1281242969	-0.0274580065	0.1661158153	-0.0207762986	-0.0211142207	0.0004233701	0.0306348451	-0.0255134498	-0.0147736802	0.0894502843	-0.1297489814	-0.026358988	-0.0282660221	-0.0546984681	-0.269932009	-0.1741231981	-0.1950033759	-0.1075089337	0.080307474	0.0440136374	0.1465282538	0.1290944438	-0.0435265277	0.0807271208	0.1754151788	0.0732868326	0.1022016188	-0.0940640508	0.0199245206	0.0614535351	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0141411	0.0253435	0.00064229299225	0.00019997070921	0.0123436	0.01768888	0.0001523644609599	0.0003128964756544	-0.00680476	0.0937532399999999	4.63047586576e-05	0.0087896700104975	-0.000218595	-0.00063055	4.7783774025e-08	3.975933025e-07	7.79137e-05	0.0003430207	1.1766320062849e-07	6.070544647690001e-09	-6.76485e-05	-0.0004654165	2.1661251847225002e-07	4.576319552249999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3966.901983401617	7.685748931144189	15736311.345915684	59.07073663258405	10286.273448734748	-9.9143290170814	98.29391985894225	105807421.46214543	3719.48417913577	-9.792791736552315	95.89876999548734	13834562.558841292	4026.689021920995	7395.405212529678	1.174313	40.419365	0.123880265	0.0831236	-0.006365275	-0.0251724776	0.1019763368	0.0139350223	0.0425227744	-0.0177478646	0.0432994762	-0.0723350719	0.2079434925	-0.022885874	0.1217384294	-0.0167135254	-0.0307340923	-0.0892439173	0.2738040231	-0.079956021	0.0588032794	0.032017917	-0.0378786585	-0.0380407489	-0.0028898737	0.1478447469	-0.1644649008	-0.0798344752	0.0367716268	0.1487892947	0.0350957599	0.0285201428	-0.0694217731	0.002507567	-0.0688049749	-0.1243633345	0.0024582236	0.0416883613	0.0067418609	0.1173108383	-0.1994936822	-0.0030736587	0.0997586609	-0.1502279455	0.0850085471	0.1840313029	-0.0595035994	-0.0698514762	0.0216545622	-0.0540603352	0.0692716624	-0.2572244984	-0.0188990596	0.0329654078	-0.098861229	0.0675947904	0.1007443855	0.0734979902	0.1372132979	0.0359195209	-0.054497602	0.0770536195	-0.0370274588	-0.1549442863	0.0114572379	0.1189183369	-0.0397668788	-0.1102140834	-0.1488660834	-0.0892254832	-0.0343944101	0.0833384505	0.1014285489	-0.1199268301	0.0339509059	0.0552277948	0.2352466225	0.010807772	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00868499	0.02282609	0.0005210303846881	7.54290513001e-05	0.00964276	-0.0027008399999999	9.29828204176e-05	7.294536705599997e-06	0.0696232	0.0764279599999999	0.0048473899782399	0.0058412330697615	-0.000462712	-0.000244117	2.14102394944e-07	5.9593109689e-08	-6.14636e-05	-0.0001393773	1.9426031755290003e-08	3.77777412496e-09	-1.26353e-05	5.50132e-05	3.0264521742399996e-09	1.5965080609000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3964.78034014402	-2.121643257597043	15719483.145592531	4.501370112506993	10311.616446588096	25.342997853347697	642.267540194786	106329433.74154612	3727.7710829912608	8.286903855490891	68.67277551014979	13896277.247185836	4036.79116540069	7419.353551352638	1.019679	35.096939	0.063693655	0.0297661	0.0025809534	-0.0683256568	0.1268772032	-0.0057915482	0.0138072488	-0.1226235346	-0.0555283786	-0.1149267913	0.0807808591	0.0175264121	-0.1044168979	-0.0409823948	0.0070699916	0.0843033459	-0.0160503473	0.0792598104	0.1534145047	0.000289707	0.1419933344	0.0770743621	-0.0361174728	-0.0023168874	-0.1283087552	-0.0967890012	-0.0868406336	-0.0761186506	-0.0465901378	-0.0092104246	-0.0437611702	-0.142227071	0.0897959036	-0.0057982694	0.0384212673	0.1248823698	0.0910176112	-0.1657621955	0.0618941872	-0.0075877892	-0.0550984793	0.1112005451	-0.0100412489	0.1244936598	0.0022885078	-0.0403651097	0.0893378252	0.0112040873	-0.105493451	-0.1320745148	0.0283104705	-0.1284598568	-0.0110522345	-0.0953432255	-0.0587305852	0.0805238481	0.14488677	0.04549902	-0.0874046755	0.0364056925	0.0215324885	0.1065106489	-0.0278001536	-0.2161536438	0.0673063386	0.0431131264	0.1265447362	0.1742151147	-0.0310478229	0.029419356	0.0133649889	-0.0162706993	-0.0277409748	0.0784139371	0.0464495012	0.0085236492	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0186874	0.01000241	0.0001000482058081	0.00034921891876	0.00266661	-0.00697615	7.110808892099999e-06	4.8666668822500005e-05	0.0916864	0.0220632	0.00840639594496	0.00048678479424	-0.000602499	-0.000139787	3.630050450010001e-07	1.9540405369000012e-08	4.33326e-05	0.0001047962	1.0982243534440001e-08	1.87771422276e-09	-0.00026109	-0.0002484547	6.172973795209003e-08	6.816798810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
