global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4315.587454146173	-5.934995801702826	35.22417516623017	18624295.074383844	10903.092845222489	14.76727014232165	218.07226745630447	118877433.59154184	4155.893199445653	9.899604454579276	98.00216835712584	17271448.28519863	4296.8027403920205	8436.20818547508	1.130114	43.858574	0.1228149	0.0718806	0.1420516761	0.060693202	-0.0086918	0.0690201882	-0.0965438493	-0.1034761244	-0.0337484521	0.1040884992	0.0042261728	0.0722665254	0.2095490292	0.0243580589	-0.0018373561	-0.1365882974	0.0895311613	0.1119845099	-0.1452083711	0.2270409895	0.063476723	-0.0421702382	0.0208920067	0.0211137018	-0.0365203947	-0.0297078053	0.1651068575	-0.0152262046	0.135034706	-0.0393119592	-0.0066442842	0.0937807656	0.0979806897	-0.0499688958	0.2196529372	-0.0134413191	0.0413063611	-0.0594503127	-0.136837815	0.0429641094	0.0287467911	-0.1468374429	0.1290250844	0.0134060569	-0.0081685593	0.1548187276	-0.2279259732	-0.079231673	0.1878497717	-0.1440848931	0.0832899395	0.1239919216	-0.014341943	-0.2362314932	-0.064419677	-0.0736573696	0.0567154862	-0.0343320756	-0.0178902558	-0.0934210581	-0.0963097566	-0.0569729919	0.0465701462	-0.0391301552	0.1676171907	0.0228396056	-0.1186578828	-0.030675487	0.0345614797	0.0806084812	-0.1405138362	0.1591803382	0.0577094732	-0.0711661615	-0.1073481147	0.0064222162	-0.0703095673	0.015753953	0.1483826241	0.0689129518	0.2453763152	-0.1370180317	0.1538540758	0.1369753898	0.1113901212	0.0722277248	0.0242616299	-0.0266616684	0.0432189	-0.0036433	1.3273634890000016e-05	0.0018678733172099	-0.03588	-0.0001676	0.0012873744	2.808976000000129e-08	-0.246707	0.0176959999999999	0.0003131484159999	0.060864343849	0.00536115	0.00080642	2.8741929322500005e-05	6.503132164000006e-07	-0.00296267	0.0011229	8.7774135289e-06	1.26090441e-06	0.00116931	-9.683999999999996e-05	9.37798559999999e-09	1.3672858761e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4323.578553602612	7.99109945643977	63.85767052271199	18693331.50917246	10901.03503895739	-2.0578062650984066	4.234566624678253	118832564.92057677	4148.4930466932265	-7.400152752426948	54.76226075925213	17209994.55846205	4285.972303351721	8496.103711818334	1.09731	42.585487	0.1000495499999999	0.0568077	0.1596511831	-0.0798617284	0.0900791083	0.0974802388	-0.0425968259	-0.1006748916	-0.1257483542	0.0319123524	0.0261759264	0.0227591302	0.1417663851	0.0410440645	-0.0672864239	-0.0861187619	0.0855867791	-0.0697945101	-0.0625025525	-0.0848168773	-0.1967461085	-0.0317621739	0.0776946584	-0.0134357902	0.0945315963	0.2589285623	0.0322188641	0.1326969621	-0.0292263032	-0.0375026108	-0.0763994474	0.0829938519	0.0225987795	0.1106459407	-0.0006706812	0.087078362	-0.2397604423	0.1252030959	-0.0573681567	0.0399189591	0.1077653597	0.0123268435	0.1213010627	0.1288097907	0.0308249546	-0.0568994487	0.0954947	0.0930691638	0.0008625866	-0.1222032963	0.0603748901	-0.1318406058	0.0598781883	0.1080614677	-0.0268577541	-0.1552388096	0.0781149004	-0.0461331797	-0.0399671762	-0.1806204103	0.1479826421	-0.0673488677	-0.0575504803	-0.0501909201	-0.0695790404	-0.1489099106	0.0559460312	-0.0318742137	0.0367492507	0.0693624551	-0.1299406022	-0.3022616094	-0.0510537092	-0.0658876668	-0.0629828394	0.0373348155	-0.0870667756	-0.001151239	0.0220479279	0.1099077778	-0.0611745526	0.0421437351	-0.0526395572	0.1352233646	0.1048512105	0.0591801496	0.0048740753	-0.0501431783	0.03097	-0.0122488999999999	0.0001500355512099	0.0009591409	-0.0260377	0.0098423	0.00067796182129	9.687086929000004e-05	-0.246752	-4.499999999998949e-05	2.024999999999054e-09	0.060886549504	0.00505482	-0.00030633	2.55512052324e-05	9.38380689000003e-08	-0.00397496	-0.0010122899999999	1.5800307001599995e-05	1.0247310440999989e-06	0.000929663	-0.000239647	5.743068460900004e-08	8.642732935689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4317.341775863905	-6.236777738707133	38.89739656203286	18639440.009619694	10920.38240806744	19.34736911004984	374.32069148051073	119254751.93842883	4151.220072402269	2.727025709042209	7.436669217777164	17232628.089515496	4291.718073085143	8507.09576140755	1.19631	46.427551	0.0612783499999999	0.0318344	0.2225730147	0.0455581284	-0.072743027	-0.1635574651	-0.1166625174	-0.1399699729	-0.0368775235	0.1789111354	-0.0295903792	0.0080283462	-0.1029392867	0.0031899406	0.1008565042	-0.1541309743	0.0530345216	-0.0357961068	0.1599758158	-0.0043247278	-0.0605969719	-0.1470126608	-0.0589662819	0.0517153085	0.0200144539	0.1179135688	-0.1033481562	-0.1068254799	-0.1343526755	-0.0392537005	0.0859360031	-0.1056403614	-0.015296377	0.0912999298	-0.0183958876	0.1697652436	-0.0527311646	0.0807335238	0.1418268862	-0.0238233068	0.0269469084	0.1036981047	0.0630387234	-0.0451349657	-0.0845984819	-0.0125014488	0.0230136213	0.1162052739	-0.0659810114	-0.1521694852	0.005506495	-0.0018542517	-0.1289774353	0.1042059299	0.0215539937	-0.1139064845	0.041605851	0.0164938552	0.0537290053	0.0272043444	0.0262228868	0.1599085043	0.0365050771	0.1051290897	-0.1765160048	0.0306063248	0.0325102627	0.1075880264	0.0970786078	-0.063474689	-0.0672969728	-0.1896371768	-0.1024795006	0.0703805167	0.1370421048	0.0530168228	-0.0198068502	0.0995592593	0.0338113687	-0.0471356349	-0.0576504891	-0.0458510914	-0.1340836925	0.1333203122	0.097844009	0.0455381471	-0.0146004572	-0.0722277248	0.0259289	-0.0050411	2.541268921e-05	0.00067230785521	-0.0222828	0.0037549	0.0004965231758399	1.4099274010000016e-05	-0.271927	-0.0251749999999999	0.0006337806249999	0.0739442933289999	0.00470457	-0.0003502499999999	2.21329788849e-05	1.2267506249999994e-07	-0.00403409	-5.913000000000012e-05	1.62738821281e-05	3.496356900000014e-09	0.0007928959999999	-0.000136767	1.870521228902734e-08	6.286840668158414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4305.154097425263	-12.187678438642251	148.53950572374524	18534351.80257753	10858.699907217007	-61.68250085043292	3804.730911163657	117911363.67499463	4146.212986839598	-5.007085562670909	25.070905831907453	17191082.132237338	4285.837241689291	8415.24987136498	1.194409	46.353809	0.0506240999999999	0.0247108	0.182034018	-0.0207549805	-0.0742331665	0.0362074355	0.0209133029	-0.1177237418	-0.1130915456	0.1493909802	0.1415431306	0.1636933731	-0.1137355717	0.0670579219	-0.1053700937	-0.195095515	0.0814410956	-0.0066174233	-0.0004657344	0.0380208418	0.0769754638	-0.1686723205	-0.0611358359	0.0957677284	-0.0382191574	-0.0429059164	0.0023108688	-0.0069952616	-0.0187641659	-0.0551433919	-0.1622908888	-0.0843632525	0.1056546787	0.0050823145	-0.1026647203	-0.0237368738	-0.0805196996	-0.0779297542	-0.1125708079	-0.0598805961	-0.0603413695	0.0678749109	0.060242238	-0.1235596528	0.0693561465	-0.0662466384	-0.081787855	0.0336162052	0.0498980935	-0.1756103574	0.0076578644	0.0344234888	-0.1513245427	-0.0473136902	-0.1131219752	-0.0748136731	-0.0714102197	-0.0486622911	0.0914571986	0.1103024055	-0.0691271771	-0.0052221416	-0.0742099695	-0.0624089545	0.0302433083	-0.1552509651	0.1262265678	0.071982317	0.0413650854	-0.011277294	0.0480275724	-0.0067002934	0.082284062	-0.0773822631	-0.0414591304	-0.0806857942	0.0491965935	0.1811172964	0.0025325128	0.0332741914	-0.0196881708	-0.1111431252	0.0819460992	0.1312683579	0.0903998123	0.0314387426	-0.0338144442	-0.0923000435	0.0259796	5.069999999999728e-05	2.5704899999997236e-09	0.0006749396161599	-0.0357888	-0.013506	0.00128083820544	0.000182412036	-0.274317	-0.00239	5.712100000000015e-06	0.0752498164889999	0.0049123	0.0002077299999999	2.413069129e-05	4.315175289999989e-08	-0.00373056	0.0003035299999999	1.39170779136e-05	9.213046089999987e-08	0.000975184	0.0001822880000001	3.3228914944036476e-08	9.50983833856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4321.839132059376	16.685034634113435	278.39038074156485	18678293.483399745	10917.69937271148	58.99946549447304	3480.936928633515	119196159.59290466	4156.727528250111	10.51454141051363	110.55558107340596	17278383.74411228	4297.853894847745	8472.181880382228	1.306549	50.705837	0.0896550799999999	0.0443794	0.2843482545	0.0963990416	0.0052417338	0.093411663	-0.2801443179	-0.1556227618	-0.0542230833	0.2578174223	-0.069834449	0.0561720863	0.2221077354	0.1461758471	0.0216641538	-0.1693237147	0.1770160007	0.0667148386	-0.0052097063	0.0039667864	-0.087248389	-0.0729122829	-0.062744319	0.0507254083	0.1198047362	-0.0831329129	0.0553783591	0.010092495	0.1637970304	0.1069248445	0.0578144022	-0.0008338006	-0.0847003561	0.2055458246	-0.1100898182	0.0968491792	-0.0529138371	0.0260499911	-0.0802545396	-0.0475854352	-0.0819086282	-0.0043551162	-0.1409517389	0.0419958777	0.1218697212	0.0489555392	0.0669776292	0.1156272862	0.1361311445	-0.1941660568	0.1474535117	0.0769884318	-0.0641628436	-0.0407994587	-0.0340312549	-0.1073414087	0.1894527932	0.063108404	-0.0092859073	0.1018163136	-0.0374510994	-0.0264280689	0.0736913123	-0.2418466815	-0.1541018593	-0.0404402706	-0.0593687942	-0.0309977808	-0.0213979426	-0.0626768562	0.042561512	-0.0604952724	-0.0417938745	-0.0998100881	-0.0220290799	-0.1145416442	0.0345367314	-0.0512613478	-0.2037948813	-0.0492582527	-0.0027872044	-0.0028782176	0.045747101	0.1290697937	0.0825518681	0.0170235557	-0.0524250117	-0.1098009299	0.0496671	0.0236875	0.00056109765625	0.0024668208224099	-0.00390702	0.03188178	1.5264805280399998e-05	0.0010164478959684	-0.27191	0.0024069999999999	5.793648999999964e-06	0.0739350481	0.00460258	-0.0003097199999999	2.1183742656400004e-05	9.592647839999967e-08	-0.00348854	0.0002420199999999	1.21699113316e-05	5.857368039999996e-08	0.00105702	8.183600000000006e-05	6.697130896000011e-09	1.1172912804000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4318.172513760239	-3.6666182991375535	13.444089751570369	18646613.85859442	10952.25827148796	34.55889877648042	1194.3174846430195	119951961.24537644	4157.943921305861	1.2163930557499043	1.47961206607659	17288497.652724363	4302.151226990912	8338.478614916505	2.887425	112.058029	0.97564372	0.434244	0.2657571744	-0.4996032198	0.1145288308	0.1650118307	0.6063249654	-0.2823855601	-0.5749207457	-0.5549810795	0.2071134505	-0.2390135142	-0.0982170385	0.0109293038	0.0605080974	-0.0868892497	0.3289898636	0.2369540894	-0.1136090588	-0.1302668291	0.0589642519	0.3405470802	-0.1264651036	-0.1115849258	-0.1773116459	-0.0942892068	-0.1290789363	0.1263928319	0.0863513497	0.1334216287	-0.0360039399	0.0466270951	0.0904552293	-0.1411943554	0.0375284439	-0.0443316002	-0.1475567899	-0.0173088076	0.0736554488	-0.165817424	-0.1145089063	0.0729394253	0.0239659481	0.0815472888	-0.2737929867	0.0350292267	-0.0908084154	0.0690162345	-0.1385884114	-0.2117676626	0.4926404595	0.1023613212	0.2480519344	0.0496455462	0.135341528	0.2051770423	-0.3263220631	0.1800014872	0.1368306375	-0.0163561778	0.0440649919	-0.1003310012	-0.0809277972	-0.0917799162	0.0702483169	0.113973902	0.0158502794	0.0598933091	-0.1207013414	0.0631994129	-0.1124826684	-0.0044309986	-0.0734751083	0.0564988431	0.0821204738	-0.007170519	-0.1302146991	0.0050130588	0.0998285866	-0.1085986534	-0.0176010421	-0.121911697	-0.091497338	0.1267270749	0.0743352272	0.002437378	-0.0701000536	-0.1242428182	0.167921	0.1182539	0.0139839848652099	0.0281974622409999	0.171319	0.17522602	0.029350199761	0.0307041580850404	-0.0135249	0.2583851	0.0667628599020099	0.0001829229200099	0.00075864	-0.00384394	5.755346496e-07	1.47758747236e-05	0.000501104	0.003989644	2.5110521881600004e-07	1.5917259246736004e-05	0.00169901	0.0006419899999999	4.121511600999998e-07	2.8866349801e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4300.809596468558	-17.362917291680787	301.4708968777477	18496963.185076043	10857.54898531143	-94.70928617653044	8969.84888806794	117886369.96843728	4168.7503901862365	10.806468880375178	116.77976966251715	17378479.8156779	4305.006015817545	8053.988188265952	2.954415	114.657845	2.0797451	1.20984	-0.3281244001	-0.5791207779	-0.2891647362	0.0971849522	-0.1949628296	0.7016871741	-0.3782336199	0.0088241002	0.0733507657	0.0554128284	0.0071216501	0.2138568808	-0.1479113557	0.5176676983	0.1857068733	0.1887759602	0.072620208	-0.2656098075	0.1477643041	-0.1260560917	0.0508703289	0.0035767204	0.057725438	0.0590157164	-0.0629577431	-0.0655240192	-0.1259302656	-0.0084530226	-0.1673933402	0.0726347354	0.1329823629	0.1181150354	-0.0367271229	-0.085941501	-0.0819934387	0.0788287073	0.0508875697	0.1377680242	-0.0006142309	0.0007491955	-0.0865527472	0.0195698074	0.155390382	-0.042004364	-0.1014007681	0.0413669301	0.0210094023	0.5542970703	0.2950319254	0.121207061	-0.0201025245	0.2412109246	-0.207994936	-0.038899216	-0.058262161	-0.04229872	-0.0408834376	0.1097979507	0.0851719941	0.1169230804	-0.0815855792	0.0333468894	-0.0216598671	-0.2137704274	0.0030780788	-0.0531938718	0.0630816565	0.1616226733	0.0386430556	-0.0759400169	0.0261696175	0.0017060835	0.047895145	-0.0691267834	0.051191831	-0.0810228978	-0.1182090712	0.0813220681	0.0372209011	-0.0650750885	0.0284858476	0.1242428182	0.0657865872	-0.0121732817	-0.0865241584	-0.1352233646	0.0799929	-0.0879280999999999	0.0077313507696099	0.00639886405041	-0.0411982	-0.2125172	0.0016972916832399	0.04516356029584	0.963668	0.9771929	0.9549059638104098	0.928656014224	-0.0116831	-0.01244174	0.00013649482561	0.0001547968942276	-0.00166254	-0.002163644	2.7640392515999995e-06	4.681355358736e-06	0.000262256	-0.001436754	2.064262056516e-06	6.8778209536e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.383298204839	11.573701736280782	133.9505718803888	18596649.71063605	10913.41558067486	55.86659536342995	3121.076477501213	119102639.6365168	4157.591554771492	-11.158835414744315	124.51960781335195	17285567.536307234	4293.967561788788	8113.652981695316	2.032944	78.89649199999998	0.8291740500000001	0.569869	-0.4385122893	-0.1508810309	-0.0767561569	-0.1627294559	-0.3036749016	0.4771968983	0.0808043952	-0.0251002937	-0.1139405484	-0.0323146669	-0.0515323414	-0.2397901939	0.2791771548	0.3111761054	-0.0953864777	0.1341576727	0.0690176507	-0.1293959976	0.1397133811	-0.2539702564	-0.0103933771	-0.1192068999	-0.0020422302	0.1968814033	-0.0235399215	-0.0507760429	0.1649741929	-0.1082101622	0.0298226078	0.0512825336	-0.0829229686	-0.0897734461	0.101477947	-0.0486582507	-0.0452843033	-0.0218982136	0.0367937456	-0.2160326006	0.0444085526	0.0542528742	-0.0923863704	-0.1262731299	-0.031819784	0.0835798916	0.0530761517	-0.0873807615	-0.1841353455	0.3740747023	-0.0644129896	0.1446269543	-0.0460122311	0.1153430181	-0.1933719595	-0.0760240333	-0.0543628921	0.0670578699	0.0104936437	-0.021368545	0.0336098601	-0.0193194068	0.0947249444	-0.0411325618	0.1336585685	0.0876128893	0.1231400473	-0.001705957	-0.1468632742	-0.0941179356	-0.1970809389	0.0257374361	-0.1733233436	0.0425993694	-0.0608520455	0.0583808964	0.0715132679	0.1018601601	-0.0450817054	-0.1066737451	0.0135461201	0.0520458111	-0.0851174995	0.121619798	0.0569441283	-0.0266616684	-0.1014042376	-0.1424366568	0.0551909	-0.024802	0.000615139204	0.00304603544281	0.014299	0.0554972	0.000204461401	0.0030799392078399	0.449541	-0.514127	0.264326572129	0.202087110681	-0.00727721	0.00440589	5.29577853841e-05	1.94118666921e-05	-0.0014054	0.0002571399999999	1.97514916e-06	6.612097959999996e-08	0.000294183	3.192700000000001e-05	1.0193333290000002e-09	8.6543637489e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4289.843137399285	-22.54016080555357	508.0588491402133	18402754.143491745	10902.962116607248	-10.453464067612003	109.2749110128553	118874582.9161728	4158.771911229341	1.1803564578485748	1.3932413675848343	17295383.809630144	4300.194174230062	7977.329007415085	1.584237	61.482601	0.60146847	0.390796	-0.2773444702	0.0131707975	-0.0051157695	0.1030979559	0.1661413947	0.0831273737	0.1397406054	-0.2584584157	0.1841554975	0.0452750895	0.0383309796	-0.2839015461	0.1084350216	0.2619756155	-0.081599764	-0.1136959467	-0.0609269519	-0.0265067173	0.0712403492	0.3332252874	0.0332339872	0.062772323	-0.06330289	-0.092847716	0.1539374714	-0.0193806601	0.0211168969	0.0347315373	0.0164510639	0.010718649	-0.0050645583	-0.0797234156	-0.1406814144	0.0561665656	0.057847296	-0.1203615665	0.0793881541	0.0439630581	0.0511853721	-0.1357543245	0.0349669725	-0.025502264	-0.0310251423	0.0561740906	0.1096999908	0.1399176628	-0.0614986741	0.1702705927	0.0883342721	-0.128478484	0.1677350492	-0.0887257092	0.1220891618	0.373421559	0.0501786781	-0.0696510518	-0.0408212885	-0.0667029261	-0.1225600418	0.0163500557	-0.0458329627	-0.0246627226	0.0315226084	0.0301242862	-0.0734579319	0.008062009	-0.0246247882	-0.034500751	0.1250148831	-0.06521924	0.0923915113	0.1168089993	-0.1473219016	-0.0072007375	0.0428947408	-0.0245699548	0.0505085983	-0.1138046925	-0.033328199	-0.0423854063	-0.1299485126	0.118860944	0.0478473431	-0.0408822555	-0.1144747557	-0.1456817361	0.0393548	-0.0158361	0.0002507820632099	0.00154880028304	0.00468648	-0.00961252	2.19630947904e-05	9.24005407504e-05	0.142369	-0.307172	0.094354637584	0.0202689321609999	-0.00273064	0.00454657	7.4563948096e-06	2.06712987649e-05	-0.000945807	0.000459593	8.94550881249e-07	2.11225725649e-07	0.000664977	0.000370794	1.37488190436e-07	4.4219441052900005e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4310.420054333764	20.576916934478504	423.40951052842826	18579721.044802688	10900.30867353764	-2.653443069608329	7.040760123652472	118816729.1783999	4141.861469312871	-16.91044191646961	285.9630458102924	17155016.430978574	4277.973770000578	8300.24178164865	1.983381	76.97298399999998	0.332079534	0.171435	-0.1047768551	0.1963286908	0.0235090566	0.1312212645	-0.042132565	0.0006402212	0.1913431955	0.0024751769	0.0671844079	-0.0378864433	0.0523433889	-0.1568834476	-0.0265085741	0.0325467773	-0.2543126619	-0.0503916333	0.0989035327	-0.0030822834	0.0040130995	-0.1119735712	0.0940749268	0.129818313	-0.0511234427	-0.2170449577	0.0662320569	0.1406534741	-0.2877451583	0.1556084338	0.0830702621	0.0061856617	0.1544558782	0.0119695065	0.1427587496	-0.0012042875	-0.004860406	0.148191803	-0.204594112	-0.0149434534	-0.0674724997	0.0536284906	-0.1622410845	0.2006712611	-0.1559737172	0.1610632899	-0.0389838524	-0.1123679057	0.0143679158	0.031373774	-0.2135325075	-0.0389458223	0.0459173323	0.0557101376	0.0864373068	0.0483767562	-0.0924295285	-0.2491036478	-0.0438760074	0.1956266479	-0.1445666334	-0.1382124726	-0.1989290922	0.137052469	-0.1859654592	0.0159050025	-0.0927326733	0.085933459	-0.0078636136	0.1348157053	-0.1770553856	0.0904126758	-0.0735947673	-0.2656884946	0.1361443914	0.1350360307	-0.1097205581	-0.154239865	-0.0053729885	-0.1052373457	0.1426778367	0.1125620349	-0.0163595592	0.1159693376	0.03853686	-0.0546922061	-0.125502469	-0.1448681963	0.00977468	-0.02958012	0.0008749834992144	9.55443691024e-05	-0.0146062	-0.01929268	0.00021334107844	0.0003722075015823	0.0112091	-0.1311599	0.0172029193680099	0.0001256439228099	-0.000975381	0.001755259	9.51368095161e-07	3.080934157081e-06	-0.000322604	0.000623203	1.0407334081600001e-07	3.88381979209e-07	2.50232e-06	-0.00066247468	4.388727016411024e-07	6.2616053824e-12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4299.073480964324	-11.346573369440192	128.74472722808937	18482032.794730708	10847.335982649294	-52.972690888345824	2806.105979952237	117664697.92047814	4154.941969434472	13.08050012160129	171.09948343121135	17263542.76936801	4291.352830436739	8036.001131313046	1.863248	72.31076799999998	0.0961501639999999	0.0438457	-0.0899558232	0.0617878965	0.0832630642	-0.0685606612	0.1355797594	-0.0325426892	0.1252000554	-0.0857878935	-0.0815266151	0.1054363031	-0.13411944	-0.0454855238	-0.0064890969	-0.0017465753	0.0482828756	-0.2706605822	0.067645515	0.1346688342	0.0940136066	0.0820158077	0.1185939023	-0.0541927009	-0.08465981	0.1764859599	0.0007300236	-0.0008295678	0.0204849821	-0.0052956668	0.041041293	-0.0382192071	-0.0657295275	0.0273432621	0.0340671742	0.0577078014	0.1227029144	0.026572126	-0.0405904671	-0.1294687193	0.0345818228	0.0558583969	-0.0458747892	0.1388409989	0.0625255552	0.1012295144	-0.1448210325	-0.0557121688	0.0498000965	0.017612878	-0.0563150973	-0.2054567695	-0.2101979178	-0.0727349025	0.0097465621	0.0703784108	-0.0509105408	0.0043099464	-0.0924489111	-0.2243833767	0.0237283094	0.0115884996	0.1040820912	0.0552363036	-0.0433732124	0.0199358186	-0.0122835885	0.0129781497	0.0449075916	-0.0945015531	0.0029878966	0.055362687	-0.0935462235	-0.0211118193	-0.0810759197	0.1039717144	-0.0713279844	-0.0029033443	-0.1432574416	0.0518492303	0.1659392619	-0.0389229947	0.005529441	0.1129482081	0.029054262	-0.0679528079	-0.1342905879	-0.1400187021	-0.0111964	-0.02097108	0.0004397861963664	0.00012535937296	0.00257821	0.01718441	6.647166804100001e-06	0.0002953039470481	0.0313347	0.0201256	0.00040503977536	0.00098186342409	-0.000456921	0.00051846	2.08776800241e-07	2.688007716e-07	-0.00012052	0.000202084	1.4525070400000002e-08	4.0837943056e-08	3.93398e-05	3.683748e-05	1.3569999327504e-09	1.5476198640399996e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4326.703331147849	27.629850183525377	763.4086211640573	18720361.715765893	10932.000693125268	84.66471047597406	7168.113199980512	119508639.15449136	4162.751670905959	7.809701471486733	60.99143707374204	17328501.473630354	4297.997647796085	8074.346959503766	1.212345	47.049854	0.08992475	0.0486226	-0.1472279505	0.0712175187	0.2116073291	0.0333460308	-0.0432475026	0.0183948619	0.1514004194	-0.1027401905	-0.0837183716	-0.0682175404	0.2643095486	-0.1243198693	0.0758709021	0.1169462301	0.0484908904	-0.2297407623	-0.0471085468	0.0393620385	-0.170197911	-0.0940941015	-0.1543670369	-0.00102582	0.1240052198	-0.0363750896	0.0010941774	-0.0299647081	-0.0248058954	-0.1285939093	-0.0717120292	-0.0527289518	-0.0625861361	0.0176498819	0.0527322651	0.0419343784	-0.0018347748	0.0352641626	0.0761988643	-0.1171746031	-0.0860513018	0.0546750019	0.2340274859	0.0332493297	-0.1090313143	0.1777952091	-0.0470085024	-0.2100629514	0.1053084992	0.0705868433	0.008208831	-0.2693121299	-0.0101566457	-0.0199986933	0.0775323513	-0.1214749586	0.147980428	0.0554327194	0.1227161238	0.0992026082	0.0338856669	-0.0148588663	-0.0557080548	0.0119853331	0.0791780365	-0.0199970285	0.0756557144	0.0075437493	0.0605785449	-0.1053553278	-0.034658753	-0.0253735668	-0.1550770016	0.085459694	0.0517368497	0.0100078034	-0.134676183	0.1494392058	0.1760666323	0.0004731972	0.1388392111	0.1481869538	0.1146188185	0.1098009299	0.0194419006	-0.0805308666	-0.140682288	-0.1312683579	0.0253665	0.0365629	0.00133684565641	0.00064345932225	0.0167987	0.0142204899999999	0.00028219632169	0.00020222233584	0.0446381	0.0133034	0.00017698045156	0.00199255997161	-0.000478121	-2.1200000000000027e-05	2.2859969064100005e-07	4.494400000000011e-10	-0.000101279	1.9241e-05	1.0257435841000002e-08	3.7021608100000005e-10	0.000515658	0.0004763182	2.2687902765124e-07	2.65903172964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
