global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4521.229527292808	4.52470768970943	20.47297967731565	20441516.438464344	11448.809906742536	33.672704667784274	131075248.28072605	1133.8510396438207	4412.417593948841	0.5590047454834348	0.3124863054729997	19469429.023389284	4875.418355942072	8109.907196114572	1.11762	47.609493	0.290539435	0.135954	0.0538419753	-0.0640623126	0.086425788	0.0617522397	-0.0188888456	0.1114052138	-0.0996019908	0.1511891017	0.0345439313	0.0451469525	0.1067684355	-0.0217704762	-0.0788851012	0.0013611705	-0.0164465949	-0.0639676105	-0.0055795056	0.0180815663	0.021441595	-0.0880131349	-0.0175600267	0.2539634328	-0.0145533241	-0.0297948285	-0.0748483009	-0.0834723703	0.094167654	0.028180373	-0.0132621426	0.0310265668	-0.0382742788	-0.1715496392	-0.1463159815	0.2024570882	-0.029865946	0.0333189444	0.0742968064	0.0011826438	0.0333335934	-0.0529246932	0.022570615	-0.115834037	0.0218961601	-0.0336993623	-0.0047754123	0.0032013706	-0.0272324618	-0.0332435538	-0.1201997222	-0.0415133333	-0.183040605	-0.0484703386	0.1163679921	0.0084403854	-0.1126812766	-0.0969033984	0.0210419696	0.0244153267	0.0122109282	-0.0425245543	0.017470734	0.0209085394	-0.0094401065	-0.0041066621	-0.1995835065	0.0454055386	-0.1515231124	0.1826205142	0.0839498917	-0.1210787343	0.0488080606	0.0583989627	0.0355340506	0.0091375406	0.0192741155	-0.0468331677	-0.0338642406	-0.0913392607	0.0703353968	0.0800506566	-0.1716073512	0.0491597218	-0.0189514557	0.0064553635	0.0775633435	-0.0394779091	0.0879387218	-0.0343516296	0.0341465237	-0.1647508744	-0.1221908443	-0.0466046517	-0.0941585085	-0.0744552275	-0.0242115573	-0.1097781464	0.0524914484	-0.0202457153	-0.0279022672	-0.1165678808	0.0090876187	-0.0702742557	0.0810317715	-0.0627471084	-0.0714886632	-0.0072708583	0.0797968397	-0.0082181768	-0.0520429784	0.0966939655	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	-0.0332316	-0.0525125	0.00110433923856	0.00275756265625	0.0435026	0.002578	0.00189247620676	6.6460840000000205e-06	-0.00257374	-0.08867844	0.0078638657208336	6.624137587600001e-06	0.00141836	-0.0016189199999999	2.6209019663999998e-06	2.0117450896e-06	-7.89831e-05	0.0007276959	5.295413228768101e-07	6.238330085610001e-09	0.000223656	-0.000588794	3.46678374436e-07	5.0022006336e-08	0.0
4507.465728758778	-13.763798534029776	189.44215008536017	20317247.2959349	11415.44667529501	-33.36323144752532	130312422.7965039	1113.1052126211423	4412.321884069443	-0.0957098793987825	0.0091603810145294	19468584.40863812	4883.862965293865	8028.266981376691	1.064956	45.366058	0.050915995	0.0304328	-0.0216793631	-0.1352772299	0.0483672216	-0.1176026764	-0.0373635184	0.0088066796	-0.1132352947	0.099883038	-0.1008987167	0.0016116452	-0.0557601914	-0.0796114455	0.0058592523	0.0025890518	-0.0552572748	-0.1324379549	0.0315180004	-0.0267877497	-0.0381271016	0.0228133595	0.0724843524	0.1642652679	0.0166844761	0.0072211025	0.013707458	-0.0771889153	0.023180982	0.0672086082	-0.061031417	-0.0220470067	-0.0358213224	0.0381334399	-0.0687380149	-0.1244116296	-0.0597489898	-0.1414361098	0.0852342753	-0.0718761911	-0.067329291	-0.0955570536	-0.0414826389	-0.06194767	-0.1219145516	0.1003150498	-0.1123434928	0.0576862148	0.0483485705	0.0344020535	0.0138409833	-0.1398809895	0.0737223291	0.1059669338	0.0580552077	0.0092737755	0.0343455958	0.0341580516	0.0326414651	0.1676823011	0.2005858489	-0.0740254393	-0.1768771307	0.166312919	-0.0113710834	-0.0111315765	0.1161060976	0.0619681189	-0.0655990144	0.0189592952	0.1225538537	-0.0899876017	-0.0127801384	0.0535163905	-0.0686682255	-0.0248180366	-0.0401815421	0.0756100044	-0.0400722964	-0.0171147447	0.0083543493	-0.0040422998	0.0869494124	0.1704200892	-0.0228294381	-0.0191638901	0.2090308361	-0.0605803882	0.0332439891	-0.0520599748	0.0650551811	0.0169914069	0.198463721	0.057577065	-0.0848408206	0.0358759982	0.0742595742	-0.0337242303	-0.102112833	0.0004605668	0.0745854056	0.0284995716	-0.1348035772	0.1289286302	-0.0248599036	-0.1878913533	0.0872669619	0.0177864712	-0.1875895629	-0.1170606915	-0.0485439161	0.0435820907	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.0287328	0.0044988	0.0008255737958399	2.023920144000001e-05	0.0164369	-0.0270657	0.00027017168161	0.00073255211649	0.00482045	0.00739419	5.4674045756100005e-05	2.3236738202500005e-05	0.00140633	-1.2030000000000114e-05	1.4472090000000274e-10	1.9777640689e-06	0.000128376	0.0002073591	4.2997796352810015e-08	1.6480397376e-08	0.000203899	-1.9756999999999997e-05	3.903390489999997e-10	4.1574802201e-08	0.0
4502.4627030144575	-5.003025744320439	25.030266598333085	20272170.39203625	11480.556476998145	65.10980170313451	131803177.02154404	4239.286277821498	4415.323090004921	3.001205935478538	9.007237067151603	19495077.989130605	4888.239215486014	8043.182031240356	1.157334	49.301273	0.1480289099999999	0.0638826	-0.1520903225	0.0219633542	0.0054699144	0.0474893567	-0.1133090157	-0.0768917224	0.0178730686	-0.0439283121	-0.0459245176	-0.0477133893	-0.0320574727	-0.0461828121	-0.0133850817	-0.0112892755	0.171435439	-0.0198020172	0.0233542791	-0.0730834562	0.0116475664	0.0035182394	-0.046032689	-0.1982891449	0.0496075379	0.0336455968	-0.0710578226	-0.0882041043	0.0684459442	-0.0663938537	0.0518806446	0.1015149372	-0.0905387112	0.0644161041	-0.03384605	-0.009564307	-0.064610476	0.0981309428	-0.1198487114	0.073490784	-0.1293947165	0.0928147256	0.0004583157	-0.0748907573	0.0351618071	-0.1532618054	-0.0130437881	0.0126402838	-0.0571427594	-0.0375689921	0.0556937035	0.0876053318	-0.1057844189	0.077142702	-0.1510498678	0.0606490782	-0.065143592	0.0388745414	-0.1406433329	-0.0732906646	-0.0151851672	0.0527607255	-0.0340849491	0.0412493294	0.0766383546	0.0896005601	0.1268970701	0.0048240313	0.0510326855	-0.1214720594	-0.039652364	0.0466048111	0.0926616222	0.0812342218	-0.0743887763	-0.0115144147	-0.0412035393	-0.1382321117	-0.1243170861	0.1062130707	0.0169006555	-0.0299996845	-0.0853223653	0.0114901535	0.0038158601	0.0512788487	-0.2100367224	-0.0403277828	0.0485103263	-0.1018930127	-0.0735458871	-0.0372672149	0.0218847288	-0.0982331897	0.0918473822	0.0434681319	-0.0517729321	0.0100518658	-0.0096645101	0.0771070951	0.0113655638	0.0967010782	0.1741924133	0.0981880617	-0.0172198317	0.0344288834	0.0068370168	-0.1767622605	-0.0549144811	-0.0267138009	0.0129390409	0.1864282535	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.00235736	0.03109016	5.557146169600001e-06	0.0009665980488256	0.0529381	0.0365012	0.00280244243161	0.0013323376014399	-0.0132267	-0.0180471499999999	0.0003256996231224	0.0001749455928899	0.00172154	0.00031521	9.93573441e-08	2.9636999716e-06	-0.000370005	-0.000498381	2.48383621161e-07	1.36903700025e-07	0.000638116	0.000434217	1.88544403089e-07	4.07192029456e-07	0.0
4505.618853186642	3.156150172184425	9.961283909379777	20300601.25019091	11501.045622482896	20.48914548475113	132274050.41043298	419.8050826952978	4419.7520708251	4.428980820179277	19.615871105515897	19534208.367562763	4898.350287755829	8127.564080656244	1.246635	53.105415	0.10688301	0.0528384	0.0850909199	0.1092055668	-0.0143793865	0.0460115904	-0.0604484686	0.0831081605	0.126204645	-0.0896922572	-0.0431568279	0.0527339587	-0.1455489705	0.045561315	-0.0287695007	0.1306899329	0.0289362311	-0.1083076344	0.1111402153	-0.0462558266	0.0037087807	-0.0560694601	-0.0428097135	0.0213643507	0.0442041227	-0.0236379352	-0.0769559551	0.07083648	0.0303136467	0.1022782431	0.0178968794	-0.0706164987	0.0520331815	-0.0536725604	-0.0459229071	0.0264486495	-0.1277763999	0.0565129558	-0.0719447448	0.0383492	0.0001211787	0.2111527697	-0.1362690893	0.0056877415	-0.0554238947	0.0665705538	-0.0242112542	0.139551654	0.0045316946	0.0427325018	0.0503250315	0.1615502976	0.0041933255	-4.38092e-05	-0.0029344144	-0.0967371294	-0.01256123	-0.0342775681	-0.009167009	-0.0440487112	-0.2434717202	0.0434922276	0.0231408764	0.0472686747	-0.2189603132	-0.0253635424	-0.1034342497	-0.0913174405	0.0135716139	0.0149859791	-0.1176494863	-0.0794265795	-0.0374419078	0.047877527	0.0593618672	0.0121957228	0.0057567019	-0.0451267692	0.0124056056	-0.1346590818	-0.1495402981	-0.0300139163	0.0431582005	0.0721827466	-0.0070332387	0.1652024289	-0.1844252451	-0.0596038566	-0.1364054314	-0.0390919336	0.0985752233	0.0222882166	0.1457356653	-0.0397088357	0.0029579634	-0.1120440435	-0.0765252707	0.0917046293	0.2017059054	0.118792276	-0.0100099476	-0.0688656088	-0.0008396857	-0.0782805	-0.0849163093	0.1532854342	0.0650041101	-0.0166071473	-0.0569970771	0.0519372174	-0.0440070164	0.020230345	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0273506	-0.02970796	0.00074805532036	0.0008825628873615	0.046793	-0.0061451	0.002189584849	3.776225401000001e-05	-0.00324975	0.0099769499999999	9.953953130249996e-05	1.05608750625e-05	0.00239571	0.00067417	4.5450518890000027e-07	5.739426404100001e-06	-0.000286388	8.361700000000002e-05	6.991802689000004e-09	8.2018086544e-08	0.000174843	-0.000463273	2.14621872529e-07	3.0570074649e-08	0.0
4506.753791645309	1.1349384586674205	1.2880853049623802	20310829.73850937	11421.173948173411	-79.87167430948466	130443214.35443504	6379.484357000392	4405.785317575932	-13.966753249168503	195.070196323159	19410944.26456765	4873.909624972535	7994.297313947356	1.282959	54.65276	0.1570321999999999	0.0817963	-0.0103752267	-0.1321600132	-0.033295517	0.038390384	0.0088916616	0.0112234606	-0.1649972182	-0.0078863881	0.0299810564	0.0238423761	-0.0727497664	0.1049028203	0.0808781322	0.0562894614	-0.0330813187	-0.1392371763	-0.0224365026	0.0693854515	0.0568021597	-0.0110092843	0.1272227666	0.0584362053	-0.1610294906	-0.031386148	0.0363739671	0.0449775448	0.0405952206	-0.0963428055	-0.0126630003	0.1543331588	-0.0172258242	0.0159379448	-0.0487891832	-0.1668734336	0.1137063674	-0.0697918672	0.1190478361	-0.1422343168	0.0453786031	0.0180517302	0.0457300462	0.2909547114	0.011185529	-0.0494632507	0.0498942847	0.0849739577	-0.0265178282	-0.2371297597	2.99909e-05	-0.0952196028	0.0171535491	0.0284130142	-0.0661909663	0.0213011038	-0.0520799491	0.0428469726	0.0253726065	0.134441319	-0.1109159665	-0.007521814	0.0763206673	0.066457746	0.0241062365	-0.2019144736	-0.0139168988	0.01516536	-0.1102382237	0.0071822735	0.1306652896	0.1160388942	-0.1370690701	0.01136819	0.0835525361	-0.0020767438	-0.1178514255	-0.0263998826	-0.0755535208	0.1053311229	0.1012743286	0.0568094523	0.1132623025	0.0224091845	0.0094607191	-0.1873859705	0.1033727107	0.021253938	-0.1123147532	0.0611088731	-0.0010704281	0.2807555541	0.037758313	-0.0375121484	0.0811952607	0.0037559806	0.0514472951	-0.2194121204	-0.0077800596	-0.109241009	-0.0233407095	0.0316873638	0.0982005446	-0.0380425099	-0.1060697852	-0.1113927601	-0.0692320593	-0.0516478712	-0.0395847755	0.2480740733	-0.1218657028	0.001105198	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0500786	-0.022728	0.00250786617796	0.000516561984	0.0146254	-0.0321676	0.00021390232516	0.00103475448976	-0.069267	-0.06601725	0.0043582772975625	0.0047979172889999	0.0024111	1.5389999999999675e-05	2.3685209999999003e-10	5.813403209999999e-06	0.000348436	0.000634824	4.03001510976e-07	1.21407646096e-07	0.000247016	7.217300000000003e-05	5.2089419290000045e-09	6.101690425600003e-08	0.0
4517.108769873576	10.3549782282671	107.22557410788566	20404271.63886877	11478.75884124916	57.58489307574928	131761904.53555577	3316.019910545477	4409.1735457229615	3.388228147029622	11.480089976323786	19440811.356303196	4875.958409362403	8087.368474652259	1.21755	51.866421	0.21841935	0.122758	-0.0938057751	0.0719477364	0.106029009	0.0140211057	-0.0650280716	-0.1129576303	0.0084577526	-0.0410805406	0.1604097767	0.0026948939	-0.0450431642	0.2022914292	0.0228687735	0.0125405657	-0.0754976916	0.0629371974	-0.0326720132	0.0608335282	0.0702125623	0.130634546	0.0224045954	0.0167427776	-0.133361365	-0.0471221544	0.0304919533	0.1422833885	-0.0297911688	-0.0917004497	0.1857432902	0.1322850307	0.0143223351	-0.1064650321	-0.189483348	0.1166148146	-0.0425736118	-0.1738336331	-0.1453331791	0.1295128658	0.1210573172	0.0395934995	-0.0728243127	-0.0434541115	-0.1441821374	0.069870263	0.0424854616	-0.0016016894	-0.0190510556	0.0558746035	-0.0406371298	-0.0498984302	0.0649057672	-0.0857720219	0.0382006337	0.0059574326	0.0257488581	0.0890768509	-0.0831701699	-0.0235825541	0.0736357149	-0.1569520427	0.0688842424	-0.1226274337	0.0122889976	0.0463414645	-0.0286333599	0.0700695583	-0.0159507544	-0.0661379058	0.009795363	0.082790462	-0.1077036972	-0.143692624	0.1592909307	-0.0645235085	-0.0511801709	-0.0577259015	-0.0940750291	-0.0957235744	-0.1431591605	-0.0053200277	-0.2332714829	0.0469937411	-0.0685124224	-0.2093306702	-0.0706603723	-0.0384936679	0.0115199105	0.1380762595	0.0992352399	-0.1570532015	-0.0268501538	0.1064048729	-0.0280255652	-0.0019429701	-0.058845469	-0.0526385572	-0.0654431801	-0.0389610923	0.0280022353	0.0615947779	-0.146389633	0.0287102713	-0.0753310752	0.0512354717	-0.0728943745	-0.0216393171	0.0119807926	-0.055858002	0.0139613465	-0.1751145548	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.100875	-0.0507964	0.010175765625	0.00258027425296	0.115224	0.1005986	0.0132765701759999	0.01012007832196	-0.0855029	-0.0162359	0.00026360444881	0.00731074590841	0.00151598	-0.0008951199999999	8.012398143999994e-07	2.2981953604000003e-06	0.000322391	-2.6044999999999985e-05	6.783420249999993e-10	1.03935956881e-07	0.000152412	-9.460400000000004e-05	8.949916816000006e-09	2.3229417744e-08	0.0
4521.764019465825	4.655249592248765	21.671348766132294	20446349.847735737	11452.990486287512	-25.768354961648583	131170991.07899226	664.0081174295192	4404.482039346695	-4.691506376266261	22.010232078546984	19399462.034927625	4872.1338964386205	8073.135980729306	1.166731	49.701565	0.2170172	0.118577	0.0853341319	0.0568739776	0.0206468709	-0.0569456517	0.1424731306	0.0377598314	0.0297333076	0.036824141	0.1399993946	0.0236159329	-0.0057192457	0.1474916894	0.0326152396	0.0731441266	0.0910242021	0.0816603376	-0.0144228662	0.125514749	0.1497621677	0.0303551565	0.05179898	-0.1516128959	0.121040407	0.0442923674	0.0125488769	0.0231588407	0.0354609332	0.0563398944	0.0024899406	-0.0473446196	-0.0048668026	-0.1107154028	0.1839415289	-0.0817814991	-0.104860627	0.143333763	-0.0165181026	0.0811388162	0.1768372784	0.0930989313	-0.0684667827	0.1578369186	-0.0772439097	0.0266285207	0.2214248371	0.0290149799	-0.0492287924	0.0902109615	0.0649505192	0.1025841193	-0.062476807	0.0932713361	-0.0415748843	0.0072724484	-0.0723365934	-0.0332163141	-0.2021679724	-0.0051153674	-0.0013492399	-0.0424644061	-0.0784326055	0.2104547467	0.1365531077	-0.0113941379	0.003778307	-0.0288257161	0.123942065	0.0996671978	-0.0174869253	0.0240660928	0.0134210416	-0.0311193173	-0.0236620198	0.0717620464	0.0888754554	-0.1543017082	0.0491946458	-0.0452404051	0.0253531933	-0.0584423874	0.1054465601	-0.1177264745	0.1532747753	0.0741568832	-0.1815000105	0.0923212603	-0.1138580696	0.1695161842	-0.009362711	-0.0506916532	-0.0879214245	0.1516266977	0.1156220858	-0.0182234461	-0.0962573701	0.0039909578	-0.0605825494	-0.1918278637	0.1124866899	-0.0447167836	0.0593587984	0.0627488748	-0.0029916918	-0.050124549	-0.0247701675	-0.238724065	-0.1170428655	-0.0513380428	-0.0385338771	-0.0757286212	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0942343	0.0066407	0.00888010329649	4.409889649000018e-05	0.0244153	-0.0908086999999999	0.00059610687409	0.0082462199956899	-0.142231	-0.0567280999999999	0.0032180773296099	0.020229657361	0.0023968	0.00088082	7.758438724e-07	5.744650240000001e-06	0.000519017	0.0001966259999999	3.866178387599999e-08	2.69378646289e-07	0.00033176	0.000179348	3.2165705104000016e-08	1.1006469760000001e-07	0.0
4512.597116927287	-9.166902538538125	84.03210215105672	20363532.739700463	11410.71644440014	-42.27404188737273	130204449.77450375	1787.0946174953442	4417.150435183048	12.668395836352827	160.4882530665217	19511217.96703779	4887.429568090631	8010.84397384022	1.197703	51.020939	0.08337115	0.0372495	0.0268594189	-0.1518982563	-0.0243926171	-0.1000575454	0.1551870342	-0.0453285196	-0.1041309237	0.0254737004	-0.034064845	-0.0002423555	-0.0223717048	0.1425761465	0.0914258963	-0.1468664397	0.0409464544	-0.1646505214	-0.1259963279	0.0024280333	-0.0019506421	-0.0068080902	0.0559299929	-0.1480583347	-0.0419897379	0.1768062349	0.0388961659	-0.0677506579	-0.0331795224	0.0612574127	0.0299595318	0.108241152	-0.0525356232	-0.0296649585	0.1277121007	-0.1313362304	0.081442331	-0.0889853232	0.1563763779	0.0667913867	0.1200247707	0.0246082988	0.0668027095	-0.1235051093	0.0542682588	0.1679556639	-0.1180727539	-0.1366133979	0.0717664811	0.0335245156	-0.0953299636	0.086464893	0.1231738599	-0.055877248	0.1569188062	-0.0096505973	-0.0515602766	0.0707026352	0.0944191189	-0.052759038	0.0855946459	0.0178120403	-0.1162497807	0.1652021555	-0.0717752482	0.0221308563	0.1019948486	-0.0790620213	0.0489289054	-0.1016335993	0.1506314954	0.0871856995	0.1407886566	-0.0614252823	-0.0068578146	0.0072907348	0.0760587147	-0.0811204872	-0.1058131401	0.0423880669	-0.0056900195	-0.0633893439	0.2111911705	-0.0781073685	0.1299643802	-0.0874598422	0.1050551401	0.0739423781	0.0220472988	0.0429060995	-0.0721420189	-0.0338308193	-0.0526734377	0.0554908832	-0.1980313483	-0.0890245322	0.136023731	-0.0318954122	-0.0281234437	0.1647464732	0.0672492213	-0.0163028899	-0.1218777033	-0.035933855	-0.0165286812	0.0085157622	0.0021267126	0.1120629097	-0.1964336961	-0.1510497082	0.0891723501	-0.0058233866	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0795552999999999	0.014679	0.0063290457580899	0.000215473041	0.0363476	0.0119323	0.00132114802576	0.00014237978329	-0.159602	-0.0173709999999999	0.0003017516409999	0.0254727984039999	0.00197312	-0.00042368	1.7950474240000004e-07	3.893202534400001e-06	0.000536841	1.782400000000005e-05	3.176949760000018e-10	2.8819825928100004e-07	0.000678033	0.0003462729999999	1.1990499052899998e-07	4.59728749089e-07	0.0
4499.869267600433	-12.727849326854084	161.99814848709997	20248823.425494857	11474.428234469146	63.71179006900638	131662503.30798271	4059.1921937971406	4412.4813185215	-4.669116661548287	21.800650399147823	19469991.386301234	4879.228588607143	8037.337870613913	1.254368	53.434826	0.1036427999999999	0.0496283	-0.1055656077	0.075272086	0.0314628292	-0.1583163169	0.0214912663	-0.1341163177	0.1266389462	0.0522163504	-0.0388796853	-0.1235887777	-0.0295691526	0.0581214783	-0.0469540625	-0.2717599024	0.1178318113	0.0783811245	-0.0953485235	-0.0703029011	0.072067986	0.1901818365	-0.1142830299	-0.1077284886	0.0060000485	0.2104837973	0.0651498117	0.0911594514	0.0065836803	-0.1206999648	-0.0908631041	-0.0417118372	-0.009544246	-0.0733171188	-0.0094462222	0.1573267076	-0.0688716943	-0.0044596645	0.0059737832	-0.114915131	-0.1233718621	-0.0767494252	0.1666542213	-0.0451680013	0.0375762308	-0.0686164865	-0.0691953287	-0.0945618426	0.0526908429	-0.0295109614	-0.055585196	0.0314240125	-0.0461918442	-0.0339000548	-0.0845224446	0.0726265502	0.0637487372	0.1185440795	0.1278571353	0.0435860724	0.0072284851	-0.1385609789	0.0059212736	-0.1046604748	-0.0169036091	-0.1607155666	0.0683288715	0.0693105536	0.1510772078	-0.0884542258	-0.0061732414	0.0517174865	0.1701924585	-0.2132284677	0.1019164662	0.0760234221	0.0394000173	0.0107726798	0.0516758717	0.016148572	0.1587754596	0.0063857201	-0.1938650194	0.0001656961	-0.0402201865	0.0142500845	0.0635245933	0.0612262857	0.052248755	-0.1348011126	-0.0154896565	0.0277740398	-0.006588055	-0.033698538	-0.0005277879	0.0368994512	0.0309994425	0.001988765	-0.0196123	0.0413512293	-0.1020940814	0.1261039846	0.0927540688	0.0139703115	0.025675399	0.0379102017	-0.1454892487	0.1873007812	-0.0731331351	0.0131515772	-0.0801409494	-0.0554351182	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0873391	-0.0077838000000001	0.00762811838881	6.058754244000163e-05	0.0692352	0.0328875999999999	0.0047935129190399	0.0010815942337599	-0.136834	0.0227679999999999	0.0005183818239999	0.018723543556	0.00232946	0.00035634	1.2697819560000008e-07	5.426383891600001e-06	0.000586761	4.991999999999996e-05	2.4920063999999955e-09	3.44288471121e-07	0.000280225	-0.000397808	1.5825120486399997e-07	7.8526050625e-08	0.0
4498.289881508328	-1.579386092104869	2.49446042793429	20234611.85808021	11456.478787694126	-17.94944677501917	131250906.21288548	322.18263952924605	4411.542918829918	-0.9383996915821626	0.8805939811614979	19461710.92467839	4890.512156664127	8073.98965944333	1.23914	52.786118	0.1937742599999999	0.108163	0.0761728913	0.0881061615	-0.1450522775	0.0214329829	0.0684720724	-0.0206969319	0.1267325331	-0.212025117	-0.0538002871	0.0704132647	-0.2160589142	0.0495385721	-0.0458282678	-0.140041203	-0.0196072555	-0.0021717701	-0.0233867055	-0.0710710839	-0.0294493606	-0.0639634749	-0.0044557184	-0.0834017975	0.0611250952	0.0697992075	-0.056549219	0.0899330303	-0.1369119977	0.0145074516	0.014352433	0.0050370111	0.0659913482	-0.1618733936	-0.0157935633	-0.1303359418	-0.1029648258	0.0447772857	0.0166961625	0.0182681037	-0.1081512758	-0.0532940046	0.047599389	-0.0492789985	0.1574027535	0.0088015315	-0.0113505433	-0.0638977596	-0.1595819865	0.150835355	0.0894430272	-0.1237268364	0.0458434364	-0.0452870016	-0.0093008111	0.0661077694	0.2979655768	-0.0561815718	0.0093429878	0.0310273193	-0.1060127909	-0.013488536	0.096216629	0.0370121932	-0.1025020527	-0.0873629644	0.0356069788	-0.1764093792	0.1010488748	-0.1021798911	-0.1269537326	-0.0538497053	-0.0121753887	-0.007938088	0.1310121935	-0.0774662254	0.0693520552	-0.070920268	-0.0253316228	-0.1161751046	0.0431477107	0.0464928227	0.1266545566	0.082257324	0.0093285918	0.0282154359	0.0538891916	-0.0304805826	0.0946878697	-0.2107858838	-0.0732772687	0.0726109671	0.0320599512	0.1086295819	0.1339578904	0.112238891	-0.0015996159	0.1935368633	-0.0346557337	0.0689800343	-0.1665454005	-0.016401469	-0.1188077319	0.0272771844	0.0687315459	0.0215965347	-0.0983868242	0.035114733	-0.0254926004	0.0599880128	-0.094937531	-0.0381217076	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0448705	0.0424686	0.00201336177025	0.00180358198596	0.0938599	0.0246247	0.00880968082801	0.00060637585009	-0.136952	-0.0001179999999999	1.39239999999951e-08	0.0187558503039999	0.0041692	0.0018397399999999	3.384643267599998e-06	1.7382228639999997e-05	0.000238798	-0.0003479629999999	1.2107824936899997e-07	5.7024484804e-08	-6.33312e-05	-0.0003435562	1.1803086255843999e-07	4.0108408934399995e-09	0.0
