global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4822.504746175788	-10.263162835773985	23256552.026888	105.33251139361226	10438.076262774452	-52.86091497112284	2794.2763315842785	108953436.06749548	4551.234542447235	-6.878571903340344	47.3147514294232	20713735.86036489	4598.798399989181	9122.473764544042	1.208668	37.426857	0.13988715	0.0987748	0.0966694759	0.03803552	-0.0911226776	0.1391921735	0.0803508151	-0.0269467851	0.0242359637	-0.1623034569	-0.055788549	0.0458916543	-0.0661576156	-0.078668927	-0.0189487661	0.1938599716	0.1141104728	0.0426406935	-0.0181292634	0.1353470216	-0.1384274573	0.0078924721	-0.076575426	-0.1100896677	-0.1466029351	0.0469095785	-0.0762273403	-0.0133104209	0.1265203876	-0.0022342307	-0.0682527228	0.0464411859	-0.1054197508	-0.133186543	-0.1599155478	0.0302280172	-0.0588053296	-0.0974330564	0.053487893	-0.0238182006	-0.1465743382	0.1760803293	0.0789576468	-0.2299998965	-0.1774976986	-0.1116380557	0.0193367285	-0.0005613579	-0.0628918056	0.1485968124	0.1070348905	-0.0882645097	0.0166009466	0.1791941707	0.0031748801	0.0910245771	0.1181931006	-0.1461339985	-0.0896066248	0.0413518677	-0.0410884419	-0.0580583672	0.0646671863	-0.0811844505	0.0484913136	0.0903848917	0.1183652864	0.0749309033	-0.1371724494	0.0668237049	-0.0113132087	0.0093731152	0.0259700334	0.0109171926	0.1402041413	-0.1607298133	-0.1836707669	-0.1513006588	0.1560824884	-0.2028913713	0.0521454523	-0.0150354192	-0.0528417312	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0132042	0.0043204	0.00017435089764	1.8665856160000017e-05	-0.0116321	0.0116644	0.00013605822736	0.00013530575041	-0.0466116	0.0448699999999999	0.0020133168999999	0.00217264125456	0.00150351	-0.00149819	2.2605423201e-06	2.2445732761e-06	-0.000656307	0.0	4.30738878249e-07	0.0	0.000343317	-8.245700000000003e-05	1.17866562489e-07	6.7991568490000046e-09	0.0
4852.813802836728	30.30905666094077	23549801.80500267	918.638915676118	10486.164176730934	48.08791395648223	2312.447468686038	109959639.14135514	4549.062927474348	-2.171614972887255	4.715911590468114	20693973.518121485	4596.044320242746	9175.390904111067	1.238968	38.365101	0.06618874	0.0465854	0.0233699598	0.102996283	0.2247702561	0.170371326	0.0690023373	0.0328479827	0.1349909411	-0.0395060073	-0.1333453294	0.0589714484	0.2698538087	0.0961547593	-0.0381882557	0.0445907437	-0.2080376133	0.1355681915	-0.0471514111	0.0851709954	0.2475870459	0.0410616059	-0.0787454756	-0.1912156045	-0.0584222599	-0.0491332647	0.1648936835	-0.110532667	0.0472837855	0.1241942459	-0.0652372728	0.0391552571	-0.0355057398	-0.0014333346	0.0758675374	-0.0751390183	-0.0472394062	0.0168817005	-0.0707643923	-0.1377249099	-0.0218415277	-0.1352987612	0.1795758886	-0.0340329383	0.0318801524	0.1727672722	-0.1636588448	0.0066142613	0.0469675841	0.1469643466	-0.1998106256	0.1261665303	-0.064022729	0.1073704003	0.1941197619	-0.1139064841	0.0155834556	-0.0017253459	-0.0502774376	-0.2543433618	0.0034006107	-0.0801678298	0.118434598	0.1069813378	-0.0364847752	0.0039223452	0.0661225054	0.0049200321	0.0430008094	0.0661589018	0.0781754014	-0.1155159699	-0.171769151	-0.079411005	0.0102753093	-0.0106739843	-0.0898621715	-0.0376421801	0.0640756896	0.197914273	-0.2000034874	0.0899987026	0.0643266842	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.0182887	-0.0050845	0.00033447654769	2.585214025000002e-05	-0.00269646	0.00893564	7.98456622096e-05	7.270896531599999e-06	-0.0342639	0.0123477	0.00015246569529	0.00117401484321	0.000710289	-0.000793221	5.045104635210001e-07	6.29199554841e-07	-0.000656307	0.0	4.30738878249e-07	0.0	0.00034012	-3.1969999999999763e-06	1.1568161440000001e-07	1.0220808999999848e-11	0.0
4860.983840127069	8.170037290340588	23629163.893976506	66.74950932555578	10538.960718370725	52.79654163979103	2787.474809122188	111069693.0233612	4552.014024664594	2.9510971902464007	8.7089746262802	20720831.68074316	4599.148669540361	9253.842528472696	1.134602	35.133366	0.10241236	0.0573117	0.1159175942	0.0382701221	0.0544714833	0.0316683407	-0.1351815445	-0.0728305576	0.1496829344	0.0027949542	0.0426566966	0.0541795524	0.055302945	-0.1379326644	-0.1969529211	-0.027396143	0.0192645016	-0.0575820812	0.0515466466	0.2488381983	-0.0948271786	0.0291987056	0.0487107143	-0.0262301033	0.044685807	-0.0586848801	-0.0748901874	-0.0391785166	-0.261528591	-0.1068002739	0.1157173185	0.0182289045	0.1377204574	0.0067197936	-0.074525121	-0.1296976868	-0.0780003955	0.0186506719	0.013840973	0.0358091879	0.1219900165	0.0201859202	-0.0307452033	-0.0404827704	0.1720682331	-0.128255166	0.2453532476	0.0052856612	-0.1086453839	0.0137667714	-0.0471990288	-0.0044870353	0.1415502342	0.1990593058	0.0390367539	0.0013864224	-0.086896469	-0.1502795666	0.0358272957	0.1003197102	0.0562083629	0.2420042941	-0.1582243577	0.0702426109	0.0047361231	-0.1082276083	-0.1128662357	-0.1026883923	-0.0480211496	-0.0408196982	0.0986608949	0.0396096066	0.0223119173	-0.0518580715	-0.0345431021	0.1681187949	0.0251842028	-0.0794012914	-0.1379831457	-0.0423525149	0.2391460695	-0.1182176201	-0.1330610667	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.0137289	0.0045598	0.00018848269521	2.079177604000001e-05	0.0222197	0.02491616	0.0006208150291456	0.0004937150680899	-0.0694203	-0.0351564	0.00123597246096	0.00481917805209	0.00127038	0.000560091	1.6138653444e-06	3.13701928281e-07	-0.000575318	8.098899999999995e-05	3.309908011240001e-07	6.5592181209999934e-09	0.00045464	0.00011452	2.0669752960000002e-07	1.3114830400000002e-08	0.0
4847.059473228893	-13.924366898176231	23493985.537017956	193.88799351502595	10508.264428374963	-30.696289995761617	942.2622195038948	110423621.2966506	4557.254894499112	5.24086983451798	27.46671662236052	20768572.173436116	4604.259557429277	9294.011739812397	1.173639	36.342163	0.0489611799999999	0.0231935	-0.0717813672	0.0459038132	0.0839194296	-0.0080684469	0.0744033705	-0.1552411257	-0.0136728406	0.0635506503	-0.0652327741	-0.0179326122	0.0237695584	0.0984354073	-0.1626332396	-0.0439162261	-0.1232859495	0.1488057507	0.2528109071	0.1448991892	-0.1017503744	0.0898101104	0.0541017254	-0.0583106961	0.2971387231	0.082784959	-0.0492475388	-0.0250000161	-0.1167703973	0.0600023833	0.0472157209	0.0454994195	-0.0117736788	0.0585492147	-0.056195463	-0.0408560346	0.0893933877	0.074441445	-0.006700346	0.0623041401	-0.1083608963	0.0374440071	-0.0505540193	-0.0614540687	-0.033952677	-0.1134849198	-0.0742406978	0.1484540017	-0.0302101591	0.0736941413	-0.2383357822	0.0400818987	0.1484738824	0.1180596018	-0.1741436302	0.0397376943	-0.1352556621	-0.0512902531	0.2580136786	0.0224213323	-0.1675526225	0.0151408499	-0.0303438945	0.1616049886	0.017395058	-0.0609000345	-0.0665164991	0.008562119	-0.0690391496	-0.0069922135	-0.0384330101	0.027466303	-0.0545058209	-0.0194455343	0.0477309067	-0.0737691469	0.0673744852	0.0072561212	0.0188279882	-0.1427511518	-0.0560483949	-0.1404688337	0.0011718943	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00421328	0.01794218	1.7751728358399997e-05	0.0003219218231524	0.0306867	0.008467	7.169008900000004e-05	0.00094167355689	-0.0709315	-0.0015111999999999	2.2837254399999706e-06	0.0050312776922499	0.00148806	0.00021768	2.2143225636e-06	4.7384582400000016e-08	-0.000656307	-8.098899999999995e-05	4.30738878249e-07	6.5592181209999934e-09	0.000332493	-0.000122147	1.10551595049e-07	1.4919889609000005e-08	0.0
4840.686537837495	-6.372935391397732	23432246.157601155	40.61430550292977	10497.784459012	-10.479969362962947	109.829757848642	110203478.54787388	4550.873368256825	-6.381526242286782	40.723877180994855	20710448.413909223	4601.093794842156	9278.618713882572	1.168713	36.189625	0.0430841699999999	0.0211034	-0.0064034362	-0.1184762639	0.0641676387	-0.1082587715	-0.0140925332	-0.0642368057	-0.0100255813	-0.0054229199	0.1241729979	-0.1222713874	-0.0768786967	0.0824206498	-0.1681262493	0.0299062755	-0.0413109047	0.0846321519	0.0185089517	0.1091702541	0.0204531067	0.0851796074	0.053641987	-0.1594161412	-0.066316799	0.1261451154	0.0782172778	0.1233308262	-0.0592773897	0.0613376973	0.0918531478	-0.0407879938	-0.062821046	0.1033935962	0.1266565289	-0.0112025204	-0.1569264992	0.0575112099	0.2029598426	0.1626704138	0.1034367587	0.1401362038	-0.0358687268	-0.0457297844	0.0212036097	-0.1879215081	-0.2151927827	-0.0529911822	-0.1022037681	0.0234369057	-0.0323522503	0.0168720221	-0.004572539	0.1101887108	-0.0071337057	-0.0253325154	-0.0667724452	-0.0888537767	-0.086726742	-0.0639484876	-0.1626079164	-0.1889348028	-0.046181979	0.0660302099	-0.069425867	-0.1274435416	-0.0436211949	-0.0005420467	0.1363899972	0.1089862686	0.0079220019	0.2362860573	0.1577751839	-0.1032032361	0.0354671962	0.0109082219	-0.0193303952	-0.0430720587	-0.1052168199	-0.1861689105	-0.1593944077	0.0025938296	-0.1761198428	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0096054	0.00539212	9.226370916e-05	2.9074958094400003e-05	0.0287051	-0.0019816	3.92673856e-06	0.00082398276601	-0.0630842	0.0078472999999999	6.15801172899998e-05	0.00397961628964	0.00160633	0.0001182699999999	2.5802960689e-06	1.3987792899999993e-08	-0.00030611	0.0003501969999999	9.370333210000001e-08	1.2263793880899998e-07	0.000421289	8.879599999999998e-05	1.77484421521e-07	7.884729615999996e-09	0.0
4828.169034992834	-12.517502844661069	23311216.230463635	156.6878774660979	10434.72283543578	-63.06162357622088	3976.7683680689775	108883440.65236492	4544.284894396854	-6.5884738599716	43.40798780352908	20650525.201443423	4593.198874782195	9188.356800528638	1.169096	36.201469	0.07816027	0.0398431	0.0882687406	-0.0930273968	-0.1316759317	-0.1107475261	0.0161044895	0.1607956444	-0.0228693831	-0.0251195492	0.0004504658	-0.1305254148	-0.2175341812	-0.0462866336	0.0933033134	-0.0801302391	-0.0396359868	-0.0589428587	-0.1530116093	-0.1224365561	-0.1083465331	-0.1900447542	0.0792003281	-0.1437390184	0.1189578457	0.1045640441	0.1538787507	-0.2233715023	0.0189173363	0.0311941451	0.0056694834	0.2413729137	0.0844883284	0.0316935526	0.1645949958	0.1092235133	-0.0738953694	0.0741257346	0.0446782396	-0.009887533	-0.1528705499	0.116324273	-0.0542380978	0.0381074265	0.008781997	-0.0376008039	-0.0283202704	-0.1048128349	0.017671414	-0.1111277024	0.0757294164	0.1005243434	-0.1413521092	-0.1160686951	-0.0989663082	-0.1045205585	0.0712898432	-0.1059651306	0.0343120246	-0.2146936947	-0.1078012899	0.1997442298	0.1169257291	0.1242209356	0.0441380004	-0.1625956012	0.184782001	-0.1995884686	0.0223794047	0.0075982463	-0.0519499437	0.0573283238	-0.03962128	0.0075194528	0.0042626602	-0.1978684678	0.0705336458	0.0213906195	-0.0773420771	-0.1209928368	0.0989637597	0.1682121727	0.0011674415	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0200256	0.0104202	0.00040102465536	0.00010858056804	0.00889938	-0.01980572	0.0003922665447183	7.91989643844e-05	-0.0538764	0.0092078	8.478358084000017e-05	0.0029026664769599	0.00225288	0.00064655	5.075468294400001e-06	4.180269025000001e-07	-0.000185812	0.000120298	3.4526099343999994e-08	1.4471608804000004e-08	0.000413606	-7.682999999999974e-06	1.71069923236e-07	5.902848899999959e-11	0.0
4826.372114268962	-1.7969207238720628	23293867.785393048	3.2289240878808982	10479.66678229749	44.94394686171108	2019.9583595083093	109823415.86798944	4554.045598055056	9.760703658202146	95.27133590324075	20739331.309164632	4605.56939323581	9218.812987686008	1.299653	40.244225	0.05324351	0.0269709	-0.1246864495	0.0538366021	-0.0007640906	0.029969628	0.0410463954	0.0414396474	-0.0617269353	0.0420277666	-0.0938043582	-0.0944775998	-0.096262818	0.0763653482	0.0335248084	0.18458321	0.0306248649	-0.0266173697	-0.0714327296	-0.0355399446	-0.0700944792	0.1128938936	0.036635285	0.115001512	0.0364781363	0.1189540747	-0.1160568023	0.022450173	0.1853950437	0.0593996118	0.0717432854	0.1112598771	-0.2084891065	0.1190477285	-0.1438792241	0.0269821591	-0.0335492425	0.1643423324	-0.1135470428	0.0277698011	0.1837130717	-0.0028741112	7.88894e-05	0.1372060482	-0.0301683794	0.0557713198	-0.0705750755	0.1502175362	0.1642324732	0.0798242943	0.2027888046	0.0077089143	-0.0864849516	-0.0041816642	-0.0690656433	0.1084113249	-0.0640061423	0.0683447983	0.0349726809	0.1498478147	-0.0846974571	-0.1750426976	0.1425485288	-0.086991047	0.0410673868	-0.0832389442	-0.0001088245	0.0763734843	-0.1877504824	0.1666632488	-0.0466356661	0.1218944297	-0.140551035	0.0923784306	-0.0438839048	0.1478140999	-0.0531972589	0.1594405647	-0.0626999627	0.061771641	-0.1615540876	-0.0899928571	0.1613452953	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00827941	-0.01174619	6.854862994809999e-05	0.0001379729795161	0.0305469	0.0216475199999999	0.0004686151221503	0.0009331130996099	-0.0622869	-0.0084105	7.073651025000002e-05	0.00387965791161	0.00219935	-5.3529999999999984e-05	4.8371404225e-06	2.865460899999998e-09	-0.000327349	-0.000141537	1.07157367801e-07	2.0032722369000006e-08	0.000379887	-3.3719000000000034e-05	1.44314132769e-07	1.136970961000002e-09	0.0
4835.422063745682	9.04994947672003	23381306.53455855	81.90158553118515	10491.52388845088	11.857106153389395	140.59096633274467	110072073.50193548	4556.674714846672	2.6291167916160703	6.912255103957579	20763284.456923	4606.101832798549	9222.423223748749	1.231536	38.13496	0.02924439	0.0145371	0.0527994297	-0.1187987747	-0.0200480845	-0.1478986569	0.0870479267	0.0404692921	-0.0021159032	0.0263550724	0.096812215	-0.1154079596	-0.0892113158	0.0239803702	0.0151163255	0.0890113739	0.0996763543	-0.2146377778	0.0841408444	-0.0442011193	-0.0007196753	-0.1056840541	0.0372552716	0.0717264897	0.1222215074	-0.17285958	0.2209215141	0.1758679508	0.0133598854	-0.0669533449	-0.0083284742	-0.1536092783	-0.0072205318	-0.0768874597	0.040215727	-0.3014217784	0.073050437	-0.0270682092	-0.2275448459	-0.0533475687	-0.015070546	0.0199189253	0.0134963975	-0.0411029791	-0.0574618138	-0.175740176	0.0407194613	0.1535471789	0.1289737308	0.0034039266	0.2355591237	-0.0124303212	0.1559347088	-0.0947665011	-0.0800163724	-0.0831048714	-0.0300889786	0.0822019963	0.0797494573	-0.1366101863	0.1365703354	-0.0084463357	-0.2007451019	-0.0727575843	-0.1305223942	0.0401455405	-0.1021967643	0.0762861949	0.0359384759	-0.0521697688	0.293894336	-0.1551527802	-0.1411466912	0.05727816	0.0227653345	0.052208672	0.0076608714	0.0312562462	0.0731438173	-0.1816824226	-0.0118130185	-0.1901975875	0.1231698789	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.013421	0.00514159	0.000180123241	2.643594772810001e-05	0.020888	-0.0096588999999999	9.329434920999997e-05	0.000436308544	-0.0538808	0.0084061	7.066251720999999e-05	0.0029031406086399	0.00217547	-2.3879999999999995e-05	4.7326697209e-06	5.702543999999996e-10	-0.000254925	7.242400000000002e-05	6.4986755625e-08	5.245235776000004e-09	0.000404339	2.4452e-05	1.6349002692099997e-07	5.97900304e-10	0.0
4822.110171328494	-13.311892417187664	23252746.50442972	177.20647972677844	10443.485473352835	-48.038415098044425	2307.6893251320225	109066388.8321317	4544.9313767632175	-11.743338083454546	137.9059893423139	20656401.219486795	4593.995409373291	9160.915321069648	1.264991	39.170918	0.06433717	0.0382672	-0.1295564937	0.09685919	-0.0366307273	-0.0673895859	0.1247929661	0.0209349121	-0.0721157056	-0.0124424557	-0.2117853966	-0.0794860315	-0.0019637224	0.0115186796	0.0099369833	-0.0545279004	0.1755091265	-0.0198581038	-0.0988530567	-0.0195032933	-0.1231969514	0.077957589	0.0668211203	-0.1205531661	0.0417376087	-0.1541737541	-0.0976315954	0.0004426024	0.2903413176	0.0931092706	0.0537289677	0.0509374219	0.1132393765	0.1197532358	0.1749172609	-0.0124196457	0.0295034804	-0.1516837744	-0.0141910928	-0.074999387	-0.0301174873	0.0108237011	-0.156431082	-0.0454155497	0.310277887	0.1585875808	0.0783163288	-0.0244357451	0.1081274475	-0.1209584886	0.1176501266	-0.1057161457	-0.074702818	-0.0062557952	-0.062227606	0.0634773338	-0.0718589628	-0.1996463324	0.068015013	-0.0013727515	0.1461590393	-0.1690545545	0.1756514306	-0.0691935705	0.0119461117	-0.0860168167	0.0606034614	-0.1439557891	0.0481608334	-0.0515121834	-0.0138701359	-0.2285875225	0.0275298886	0.002524722	-0.0974880422	0.0222378836	0.1739091131	-0.232985852	-0.2412652931	0.1006624244	0.0453542411	0.0173044352	0.1425461533	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0148694	0.0014483999999999	0.00022109905636	2.097862559999997e-06	-0.00769787	-0.02858587	0.0008171519636569	5.92572025369e-05	-0.0473151	0.0065657	4.310841649000001e-05	0.00223871868801	0.0017637	-0.00041177	3.11063769e-06	1.695545329000001e-07	-0.000254925	0.0	6.4986755625e-08	0.0	0.000261365	-0.0001429739999999	6.8311663225e-08	2.0441564675999997e-08	0.0
4823.761575491136	1.6514041626414837	23268675.73718473	2.72713570838962	10419.499720582176	-23.98575277065902	575.3163359751768	108565974.42721206	4536.067992524951	-8.863384238266917	78.55958015515841	20575912.832809336	4585.0254719458935	9100.489379150207	1.284966	39.789448	0.18111501	0.105815	0.1555609444	-0.0056871687	-0.0356528235	0.1259537967	0.0855548912	-0.0760103311	0.0457768184	-0.2064054195	0.0698782121	0.0258695394	0.028545429	-0.0558807358	-0.1442088898	-0.1338542667	-0.1910023184	0.0798407655	0.1339562779	0.0402783327	-0.0069999407	0.0770267546	-0.0313517977	-0.2091777587	0.0080592275	0.0447046802	-0.0279627506	0.0565546596	0.0925851035	0.0492240291	-0.0175001359	-0.2941825151	0.0622939744	0.0688979597	-0.1581543616	0.0182635045	0.0538471669	0.0339003037	0.0341200041	-0.0182773755	-0.0527288223	0.1254538646	0.0183445289	-0.0564796098	-0.0238388614	0.1023311036	0.04607487	0.1226574782	0.092436613	-0.0345474323	-0.2285396925	0.1295161899	0.1052081321	0.0297310962	-0.0387677741	0.0121708609	-0.0039106786	-0.1495527971	0.0477227766	-0.0432134961	-0.0977869159	-0.1684679666	0.0511823753	-0.1165182276	-0.0884147055	0.2188288898	-0.2511274624	-0.0210729597	0.0123819518	-0.0176429912	-0.0627847573	0.0435523693	0.0156446667	0.0212389582	0.0166236836	-0.0948276414	-0.0984002454	-0.0639503385	-0.0284295044	0.0232008449	0.009609587	-0.0571818312	0.1488295013	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0176993	0.0028299	0.00031326522049	8.008334010000009e-06	-0.0178993	-0.01020143	0.0001040691740449	0.00032038494049	-0.00605488	0.04126022	0.0017024057544484	3.66615718144e-05	0.000194098	-0.001569602	3.7674033604e-08	2.463650438404e-06	0.000396798	0.000651723	1.5744865280400002e-07	4.24742868729e-07	-5.37792e-05	-0.0003151442	2.89220235264e-09	9.931586679364e-08	0.0
4837.576526327776	13.814950836640492	23402146.648077518	190.85286661879385	10414.018056233725	-5.481664348451886	30.048644029088443	108451772.07556204	4545.7668606765965	9.698868151645913	94.06804342301136	20663996.35162556	4593.875448955391	9077.071855881566	1.137949	35.236988	0.0546663	0.0281367	0.1970935631	0.1312732608	-0.0336006606	0.1045252143	0.0250332843	0.2678154883	0.1730181803	-0.20988627	-0.1174881756	-0.002839877	-0.0214935695	-0.1091345327	0.1641469191	-0.0453999106	-0.0877347501	-0.0494860265	-0.0247735872	0.0691599518	0.1034242042	-0.0691167644	-0.0625514668	-0.0869845537	-0.0747585818	-0.087291732	-0.1164190633	-0.0830053497	-0.0797957143	0.0453573433	0.0337135902	0.1301086731	0.0244960829	0.0583279629	-0.0407951344	-0.1430194345	0.0425985208	-0.1419927287	0.099462425	0.1575783352	-0.0447393985	-0.2052229374	0.0096596685	0.2179367138	-0.1572835258	0.0050305967	-0.1329348207	0.0666926514	-0.0797569625	-0.0265796829	-0.0537000568	0.088255676	0.0393223645	0.0379486865	0.1150353179	-0.0708179013	0.1012031352	-0.0456800913	-0.0186161211	0.0357808467	0.0705666862	-0.0250523342	0.0746934274	0.1785713197	0.1215125582	-0.0664066952	-0.0580851107	-0.0504236784	-0.0752151111	-0.0370316448	0.0837711023	-0.0653393659	0.1623511296	-0.089702296	0.1031088336	-0.0029765009	0.1162299861	0.2448157793	0.1503865056	0.1075457632	-0.1556024509	-0.0782015148	-0.1242496269	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0147496	-0.0029497	0.00021755070016	8.700730090000007e-06	-0.00690216	0.0109971399999999	0.0001209370881795	4.76398126656e-05	0.00626589	0.01232077	0.0001518013733929	3.926137749209999e-05	-5.27718e-05	-0.0002468698	2.78486287524e-09	6.094469815203999e-08	7.569399999999998e-05	-0.000321104	5.7295816359999984e-09	1.03107778816e-07	-5.37792e-05	0.0	2.89220235264e-09	0.0	0.0
4845.372407992007	7.7958816642303645	23477633.77213026	60.7757709226832	10480.352054234309	66.33399800058396	4400.199290741477	109837779.18069328	4551.474832881451	5.707972204854741	32.580946691394296	20715923.154353235	4600.361798967634	9172.52695962458	1.117189	34.594154	0.085119655	0.0448019	0.142720823	-0.0434452581	0.0586028743	-0.0833555986	0.0270395257	0.0788259056	0.1149463294	-0.0557555954	0.033245864	-0.1668884328	0.0620266182	-0.0602080627	0.1097608263	0.1238737559	-0.0436284249	-0.1201868518	-0.0313842853	0.035255306	0.1179612098	-0.0923233381	0.0224952203	-0.0366670186	-0.0872740877	0.0193289367	-0.1254624578	0.0859686329	0.0891172871	0.089541641	-0.0219547642	0.080432532	0.0320678694	-0.0981063673	-0.1103914002	-0.0767601382	-0.1523789985	0.0529338107	0.0394116483	0.0613055486	0.0104158522	-0.1163244568	-0.0170189252	0.1256349501	0.0370911497	-0.052267544	0.2214098679	-0.1239121202	0.0704894647	0.0707613972	0.1250049187	0.0757558784	0.035483822	-0.0136238631	0.1068054607	-0.1465280913	0.0523529837	-0.034961911	-0.0649282192	0.1212859342	-0.0075404097	-0.1215227845	0.06525928	-0.0341992542	-0.0220536828	0.0526171653	0.0779601588	-0.0713095261	-0.1624200949	0.0498465817	0.1423966823	0.0879014779	0.0356549224	0.0032067065	-0.0412094	0.0508732292	0.0914823428	0.0883795824	0.0194617685	0.1118183901	0.218804473	-0.0218519254	0.0111829991	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00892329	-0.0058263099999999	7.962510442410001e-05	3.39458882161e-05	0.0140327	0.02093486	0.0004382683632195	0.00019691666929	-0.0112732	-0.01753909	0.0003076196780281	0.00012708503824	0.000506541	0.0005593128	2.56583784681e-07	3.128308082438401e-07	5.93661e-05	-1.6327899999999983e-05	3.52433382921e-09	2.6660031840999944e-10	0.000186968	0.0002407472	3.4957033024000004e-08	5.795921430784e-08	0.0
4849.727181041423	4.354773049416508	23519853.730531987	18.96404831192435	10517.090402212349	36.73834797804011	1349.706212155564	110609190.5283071	4549.020451935888	-2.454380945563571	6.023985825945529	20693587.07213099	4596.383511824093	9231.421015150638	1.25133	38.747879	0.1593563149999999	0.0869259	-0.0774476308	0.0707483582	0.0869918462	-0.0769296124	0.032900056	-0.1304978977	0.0206075894	0.1239008798	-0.0980481247	0.0347853824	0.0464660201	0.0824672389	-0.0644391466	0.1038190391	-0.1773860347	0.0559594254	-0.0584074351	-0.1386958132	-0.0951298122	-0.0521867438	-0.2241384609	0.1118087514	0.1086398851	0.1947538142	0.093385168	-0.0578547938	-0.0706230672	-0.2135495853	0.0734415593	-0.0611284248	0.0039434108	-0.033840766	0.0808752922	-0.0221145511	0.0019013328	-0.2220028424	-0.0343269471	-0.0422022453	0.0677942497	-0.1017945504	0.0234251394	0.0086111584	0.1017199934	0.1410008322	0.0153054274	-0.0301983282	-0.0573148431	0.1551680511	-0.0533606554	0.1306108264	-0.118324281	-0.0827525327	-0.0312142987	0.1079729463	0.1827472128	0.1398332422	0.1128695701	-0.054689288	-0.1413179326	0.2221524837	-0.0870266245	-0.1812650008	-0.0010840087	-0.1275828045	-0.0280594001	0.0255885895	0.0927664375	0.0229479249	0.0267045422	-0.185311571	0.1113345108	0.0262480292	-0.0112544172	0.0915253968	-0.0059671401	-0.0575665982	-0.0096429574	0.1683360382	-0.0034350215	0.0763066971	-0.0225675656	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0192104	0.0102871099999999	0.0003690394681599	0.000105824632152	0.0497245	0.0356917999999999	0.0012739045872399	0.0024725259002499	-0.0245526	-0.0132794	0.00017634246436	0.00060283016676	0.00184652	0.0013399789999999	3.4096361104e-06	1.7955437204409994e-06	-0.000254925	-0.0003142911	6.4986755625e-08	9.877889553921e-08	0.000534658	0.00034769	2.85859176964e-07	1.208883361e-07	0.0
