global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
5366.593740403343	-10.828626262506075	28800328.374536343	117.25914673303632	10469.333819880936	-32.022272472824625	1025.4259343238218	109606950.63210276	5088.739771001446	-6.030088689437434	36.36196960248128	25895272.456971847	5143.962975428792	7348.194562572217	1.019861	38.463829	0.1288195599999999	0.0818963999999999	-0.0701569202	0.0630043472	0.1277915064	-0.0566872584	0.0564804977	0.0322056994	0.1366598292	-0.0097629183	-0.0984252691	-0.0224502328	-0.0892530552	0.0196965574	0.0978565678	-0.0043150085	0.1246554574	-0.0306641302	0.0295264632	-0.0703133994	0.0264096888	-0.0691083251	0.0259782008	-0.0305091256	-0.0486057213	-0.1155877737	0.0442468138	-0.0479795542	-0.0801360601	-0.0011150074	0.0363131179	0.0099943903	-0.1021533097	-0.0227300881	-0.1777268365	-0.1455586321	0.0515873943	0.0735055659	0.0391145695	0.1029600485	0.0543046931	-0.1021444181	-0.1218361368	0.1481630287	0.0502660632	0.005737751	0.0636872297	-0.0791812753	-0.0463248221	0.0886232739	0.0999779663	-0.0300959991	-0.1059646657	0.0207728999	0.0726241	0.0212369994	0.030974983	-0.064533963	-0.0949112662	0.0392742579	0.1013204964	0.1015462951	-0.0730058453	0.0088536051	-0.03575682	0.0687669312	-0.0673411404	0.0207919995	0.0440560813	0.032840797	-0.0219641953	-0.1124712388	0.0190499393	0.0054163616	-0.1023413807	-0.0127895168	-0.0277919163	0.0841854649	0.2326609273	-0.039234056	-0.1005083967	-0.0209906436	0.1015105392	0.0501379099	0.0232541447	0.0258053913	0.0929289478	0.099266887	-0.0328427626	-0.1306008366	-0.1220033593	-0.0435969274	-0.0725724438	-0.0333375793	-0.0828377317	0.0200150041	0.0168224121	-0.1558469711	-0.030115634	-0.0312678801	0.0198320382	-0.0011369504	0.0401507871	0.1029323127	0.0551276695	-0.0603536513	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	0.0405624	0.0103556999999999	0.0016453082937599	0.0001072405224899	0.377692	0.073406	0.005388440836	0.142651246864	0.439981	0.03319	0.0011015760999999	0.193583280361	0.0302468	-9.559999999999776e-05	0.00091486891024	9.139359999999574e-09	0.0010108	5.638600000000007e-05	1.02171664e-06	3.1793809960000074e-09	1.15951e-05	-8.537120000000001e-05	1.3444634401e-10	7.288241789440001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5388.011928440865	21.41818803752176	29030672.541021045	458.73877881064016	10490.967878726213	21.63405884527674	468.0325021208968	110060407.03246516	5086.134626093588	-2.6051449078577207	6.786779990937012	25868765.43474816	5142.371371935009	7324.485778693112	0.971875	36.654049	0.1014147349999999	0.0745042	-0.0631344371	0.0957021373	0.1302362861	0.0172831622	-0.0128811053	-0.0184645558	0.0989958237	-0.0693947203	-0.0847790499	-0.0488819837	-0.0817737399	-0.0347494822	0.0103937485	0.1226431185	0.0968316502	-0.0339696996	-0.0053888901	-0.0211055208	-0.0634239846	0.0120157212	0.0183201192	-0.1405050344	-0.1679878797	-0.1216022363	0.0657046975	-0.0391672145	0.0049187557	-0.0765909451	-0.0285080474	0.0733049255	-0.0668056738	0.0177369265	-0.1643665419	-0.0533634305	-0.1051061659	0.0002791467	0.0115614058	-0.0063365055	-0.0056206402	-0.1061968253	0.1528718171	-0.1333548627	-0.0070069027	-0.005957998	-0.1006597229	0.2136093762	0.1163738923	-0.0434755989	-0.0270089004	0.019583639	0.0369922445	0.0337669654	-0.0883381133	-0.0231062384	-0.0075323943	0.0224528533	0.0131720659	-0.1095685603	0.0642326335	0.099387362	-0.045118355	-0.016986103	-0.0146147703	-0.0098205883	0.0118402357	0.0402566044	0.1358378238	0.1475422412	-0.0439955859	-0.1532791313	0.0024331602	-0.0757504285	-0.0481760711	0.0309365573	-0.0149656847	0.0177698361	0.0822577999	0.0355557663	-0.1169653149	-0.1111770471	-0.0266157907	0.0493408426	-0.0586675044	0.0960699421	-0.1031442528	0.1243187611	0.0277576344	0.135284447	0.2097682205	0.0304878417	0.1429712626	0.0586446377	0.0717946153	-0.0237177399	-0.0400820568	0.017217887	-2.98814e-05	0.0432188268	-0.0206960645	0.0375330635	-0.0192480898	-0.0370065253	-0.1326386546	0.1156946203	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	0.029465	-0.0110973999999999	0.000868186225	0.0001231522867599	0.450432	0.0727399999999999	0.0052911075999999	0.202888986624	0.450938	0.0109569999999999	0.0001200558489999	0.203345079844	0.0302651	1.8299999999998876e-05	0.00091597627801	3.3488999999995876e-10	0.000931527	-7.927300000000004e-05	8.67742551729e-07	6.2842085290000065e-09	-2.32386e-05	-3.4833700000000005e-05	5.400325299600001e-10	1.2133866556900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5407.674144700268	19.662216259403067	29242939.655259773	386.6027482315344	10558.678496736924	67.71061801071119	4584.727791392446	111485691.59745473	5091.568753703574	5.434127609985808	29.52974288161007	25924072.373690564	5149.61172591311	7442.030999650297	0.988396	37.27713	0.1381767799999999	0.0678312	-0.0165092417	0.0996149472	-0.0034486138	-0.0260940019	0.0161330229	-0.1129949008	0.0208318398	-0.0387283246	-0.1036472891	-0.0407956778	0.0111325275	-0.0394579241	-0.0157092618	0.1136126864	0.1386488695	-0.1173035149	-0.0825076409	0.1032292522	0.027866857	0.0909331719	0.0101993723	-0.0945856802	-0.1525846351	0.0928635656	-0.0169476164	-0.019599134	-0.138458959	-0.0922484351	0.133018976	0.0616863618	0.0004284191	0.0704301093	-0.0375382289	-0.0306554323	-0.0672049879	-0.0716777217	0.0506845752	-0.069461976	0.0423862027	-0.0820971866	0.0223099882	0.0360517837	-0.0223265311	0.0374287772	0.0570832229	-0.0327136118	-0.0276282157	0.0628620308	-0.1112149261	0.0731267632	0.0047322063	0.0189109926	0.0695561484	-0.0669867402	0.0383438974	0.1049335736	0.1758742452	0.0012014536	0.0621390095	0.1451197929	-0.0578273433	-0.0731268404	0.1469735178	-0.0010025424	0.1043108379	0.0097982293	0.080803881	0.1339537325	-0.0053702467	0.0510244097	-0.0592314717	-0.011814904	-0.1067479333	-0.1547813418	-0.0051863235	-0.1075004617	0.0641174116	0.0585920557	-0.015045372	-0.0834373623	-0.0786691092	-0.0709117462	-0.0169009831	0.0117296297	0.0248243413	0.084510219	0.0404020508	-0.0022469785	-0.0397494653	-0.0247015446	-0.0723701808	0.0231707943	-0.0303403417	-0.1194693717	-0.0225474006	0.0293076573	-0.1001879727	0.0300002628	0.0931122738	0.043493594	-0.0634533719	-0.1865171471	0.0233335861	0.0390589953	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.0260477	-0.0034173	0.00067848267529	1.167793929000001e-05	0.498335	0.0479029999999999	0.0022946974089999	0.2483377722249999	0.41127	-0.0396679999999999	0.0015735502239999	0.1691430129	0.0296971	-0.0005679999999999	0.00088191774841	3.22623999999999e-07	0.00102793	9.6403e-05	1.0566400849e-06	9.293538409000002e-09	0.000256128	0.0002793666	6.5601552384e-08	7.804569719556001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5432.247055286765	24.572910586497528	29509308.06967173	603.8279346920023	10604.738144856923	46.05964811999911	2121.4911849381374	112460471.12098344	5108.244387465031	16.675633761456993	278.0767613462443	26094160.722067986	5165.827954572887	7483.782647090782	0.959826	36.199638	0.17467125	0.144065	-0.0025915632	0.0692375802	-0.0350095214	0.0022395124	-0.0294468712	-0.1266833523	-0.0451253562	-0.0557007125	-0.0156626951	-0.0453247434	-0.0114021269	-0.0146948715	-0.0912054944	0.044217896	0.0189421291	-0.0488569824	-0.0219205437	0.058738303	-0.1004903134	-0.0722686726	0.0335780061	0.0841530362	0.0392089824	0.0916879294	0.028533712	0.134781649	0.0778121836	-0.1668310131	0.0228081331	-0.0275396785	-0.0742593086	0.059956487	-0.0671801927	-0.1164492815	-0.0113159264	0.0730884884	0.1105803427	-0.1294764842	0.0914615981	-0.0398649716	-0.0389259367	0.0545486471	0.0636276104	0.0414007763	0.0865924731	0.1701270453	0.0572607847	0.0679050191	0.0983724013	-0.0331647897	0.0780920329	0.0502826871	0.0319357587	-0.0102009969	0.0423318706	-0.0686459555	0.0533479818	-0.0275285438	-0.0143616665	0.0424436269	0.0068862748	-0.0382900827	0.0623293413	-0.0566989643	-0.0402681458	0.1246160405	-0.10179389	-0.0219508158	0.0721983338	0.0575013107	-0.1113538388	-0.144875927	0.056107802	0.0193164937	0.0909356608	0.0067123674	0.1025601987	0.0565622343	-0.0270438669	-0.0853239334	0.0892635472	-0.105079449	-0.0335220265	0.1232284126	0.0114452916	0.1072240837	0.0446921165	-0.0971245175	-0.0047594718	0.1249528312	0.1398239741	0.0860795975	-0.1006580717	0.0492717629	0.0677825762	-0.0121781013	-0.0565738078	0.0296718806	0.0658188821	0.0322827892	0.0589443952	-0.0130725458	-0.0659925529	0.0196394782	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.0214572	-0.0045905	0.00046041143184	2.1072690250000007e-05	0.354675	-0.1436599999999999	0.0206381955999999	0.125794355625	0.402147	-0.009123	8.322912900000087e-05	0.161722209609	0.0294832	-0.0002138999999999	0.00086925908224	4.5753209999999795e-08	0.000966689	-6.124100000000007e-05	9.34487622721e-07	3.750460081000009e-09	0.000185314	-7.081399999999999e-05	3.4341278596e-08	5.014622595999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5434.420433833127	2.1733785463620734	29532925.45166304	4.72357430578692	10639.681196463627	34.9430516067041	1221.0168555887865	113202815.96238168	5107.645325358203	-0.5990621068276596	0.3588754078367942	26088040.769653503	5164.414325033197	7544.803842235095	0.896602	33.815159	0.08403329	0.0459885	0.0218077015	0.0498692033	-0.0942289881	-0.0495395207	-0.0547200754	-0.0851905934	-0.0518946511	-0.0523972179	0.0413369518	-0.1149698482	0.0514172207	-0.0071650755	-0.0073562551	0.0855219474	0.0210296742	-0.0162306126	0.0325284618	-0.0509854132	0.0138293972	-0.0670743259	0.0294817777	0.0821367517	-0.0282141817	0.1014209924	-0.0341576355	0.1288285313	0.1056231509	-0.0841196889	-0.1577861647	0.0310228948	-0.0253641007	0.0257203695	0.1720921963	-0.0564463785	-0.127074891	-0.0351043666	0.0566389217	-0.0391112769	-0.0862114927	-0.1024131117	-0.0342841271	0.0812754571	-0.1314700553	0.0758906972	0.0688474182	-0.0943974658	0.1227478492	0.0318952451	-0.0394021168	0.0395431411	0.0688263381	0.0003877162	-0.0359846467	-0.0754176601	0.1915198346	0.0829650324	-0.1261786305	-0.0703465501	0.1242804428	0.0131626493	-0.0155509782	0.0067330924	0.013329163	0.0645118319	-0.051830954	0.059859073	-0.105608208	0.0220208187	-0.0023341019	0.0605611858	-0.070543643	-0.0962505472	0.0286481349	0.1831319624	0.085535364	-0.0486374138	-0.0560362008	0.054838115	0.151102675	-0.137544953	-0.0442475172	-0.0187995972	0.0569944201	-0.0632474428	0.0190896591	0.07145004	0.0353242736	0.0929710216	-0.1478949167	0.1664853548	-0.0289547731	-0.1600414495	0.0314557371	-0.0633530491	-0.001647265	-0.0143416494	0.0503714194	0.0609331644	0.0718245593	0.1416171844	-0.138506412	0.1069863897	0.0518046572	0.0868971311	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.0214252	-3.200000000000078e-05	0.0004590391950399	1.0240000000000496e-09	0.3143	-0.0403749999999999	0.0016301406249999	0.09878449	0.389942	-0.0122049999999999	0.0001489620249999	0.152054763364	0.029081	-0.0004022	0.000845704561	1.617648400000015e-07	0.00107976	0.0001130709999999	1.1658816575999998e-06	1.2785051040999993e-08	7.21592e-05	-0.0001131548	5.20695014464e-09	1.280400876304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5432.160104916873	-2.260328916254366	29508363.405450493	5.109086809655637	10642.00042555257	2.3192290889419382	5.378823566994453	113252173.05746108	5108.3554606274265	0.7101352692234286	0.5042921005950315	26095295.512122046	5165.575550153424	7489.789537178365	1.040759	39.252003	0.14672554	0.106736	0.0210678298	0.0681969554	0.0972379957	0.0705846617	-0.0286863972	0.002526713	-0.045597036	-0.0156810643	-0.0673388715	0.0120152991	-0.1027425744	0.0129784572	-0.0587809431	-0.025013409	0.0066405617	0.0226408665	-0.0639826875	0.011461884	0.1058795898	-0.0161394187	-0.0004276187	0.0572537875	-0.0914699685	0.0708959858	-0.1139062583	0.0018166456	-0.1448363057	-0.1249145091	-0.2100827648	0.0651933562	-0.0624279436	-0.0556004213	0.0910475733	-0.0093152461	-0.0100926168	0.1220325339	0.0331077449	-0.0369725834	-0.0361969646	0.0769768003	-0.0841425145	0.0065744472	-0.1172895778	-0.0683857837	0.07422626	-0.1819588027	0.0680680122	-0.0737279427	0.1164601613	-0.1811579614	0.1040773412	0.044293654	0.0622722959	0.020184518	0.0526133757	0.0512635819	-0.028091437	0.1099847261	-0.0185901459	-0.0158919713	-0.0314887965	-0.0740617045	0.0805190678	0.0658646453	0.0122445268	-0.0240925507	-0.0595243219	0.0612619942	-0.0735090435	0.08620159	0.0073473131	-0.0430658544	-0.221800233	0.0927176545	0.0576166343	0.0050125837	-0.0874368267	0.0399382608	0.0304290829	-0.1011166219	0.1269397058	-0.0811788558	0.0071897718	-0.0187303471	-0.0103282151	-0.0944200476	-0.1131809344	0.078152571	-0.1991768383	0.0491259992	-0.0162409978	-0.1487158779	-0.0103909776	0.2260472479	0.0093263206	0.0730290561	-0.0113435992	-0.004976377	0.0561152125	0.0370796838	-0.0519466324	0.0416945035	0.0370524854	-0.1186330077	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.0278957	0.0064705	0.00077817007849	4.186737025000001e-05	0.417645	0.1033449999999999	0.0106801890249999	0.1744273460249999	0.409787	0.019845	0.000393824025	0.167925385369	0.0291474	6.640000000000118e-05	0.00084957092676	4.408960000000157e-09	0.00109555	1.5790000000000118e-05	1.2002298025e-06	2.4932410000000366e-10	0.00033127	0.0002591108	1.097398129e-07	6.713840667664002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5453.054629534623	20.894524617749997	29735804.792688984	436.5811590017605	10679.0150802257	37.01465467313028	1370.0846605710854	114041363.0836879	5120.806649367322	12.45118873989577	155.0321010365072	26222660.74020458	5175.964505072461	7551.583462629516	1.017235	38.364807	0.3021988999999999	0.206186	0.0686979084	0.0713669778	0.0320292861	0.0721731055	-0.0640721694	-0.0050014266	-0.082641456	-0.0161997268	-0.0346459297	-0.0032697171	-0.0793708429	-0.0088127742	0.0508242259	0.0497529713	-0.0653098999	0.0704897925	0.163600928	-0.0128241456	0.1079106605	0.0355140957	-0.0497878553	0.0833088365	0.0690291307	0.0705641535	-0.0194037924	0.1305267975	0.1299861844	-0.0037154886	0.1759552993	0.0714118548	0.0227918406	0.0499060605	-0.0134965725	-0.0433450325	-0.0908693034	-0.1242293199	-0.0238775593	0.1075778582	0.0813452355	0.1899857418	0.0053733575	0.094100908	0.0413991183	0.084379356	-0.1477123431	-0.0481619756	0.0342677869	-0.0036858015	0.0203897218	-0.1030966126	0.0561887341	-0.0339401381	0.035288582	0.0887462681	-0.1085543803	0.123111781	-0.2152495086	-0.0585676149	-0.0954486685	-0.0944189355	-0.007463892	0.1278996896	-0.0049577918	-0.0058627057	-0.0265564938	-0.1312408002	-0.1121477143	-0.0184782371	0.0417035139	0.0947592277	-0.0588834995	-0.0489886312	0.165304484	0.0077543884	-0.0305182308	-0.1316430115	0.1494074858	0.0023505217	-0.0140503585	-0.0775494394	-0.0746870995	0.0903645887	0.1003347004	0.0180860505	0.1496159458	-0.1756489433	0.1253308615	-0.0460641278	0.1094036518	0.0110955042	-0.0549155401	-0.0648558935	-0.0015072283	0.1423885638	-0.01338459	0.0997435008	-0.0102236062	-0.0781492472	-0.0610061622	-0.1884869856	-0.1104484138	0.1378572101	-0.0167588131	0.0584553969	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0214569	-0.0064387999999999	0.00046039855761	4.145814543999998e-05	0.221461	-0.196184	0.038488161856	0.049044974521	0.390593	-0.0191939999999999	0.0003684096359999	0.152562891649	0.0277451	-0.0014022999999999	0.00076979057401	1.9664452899999963e-06	0.00123351	0.0001379599999999	1.5215469200999998e-06	1.9032961599999974e-08	0.000263888	-6.7382e-05	6.963687654399999e-08	4.540333924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5442.193470428329	-10.8611591062936	29617469.769572742	117.96477713222436	10623.67368402267	-55.34139620302994	3062.670133700737	112862442.5445958	5111.107199556721	-9.699449810601436	94.07932662837624	26123416.805360544	5169.595344585693	7563.127148388251	0.971229	36.629707	0.0900477099999999	0.0423363	0.036198262	0.0388749514	-0.0341977118	-0.0010527068	-0.0634998903	-0.0667116674	-0.0190462221	-0.0419315408	0.0539717176	-0.0912574631	-0.0207649746	-0.025838812	-0.0154996899	0.0228468024	0.0299227078	0.0675618983	0.0741950478	0.0907296914	-0.1291412737	0.0239960236	0.0081210624	0.028489033	-0.0347300694	0.0468383586	0.0817425089	0.0677022329	0.0585563668	-0.1600080057	0.0156241978	0.063444157	0.1098665762	-0.0654433983	0.0202508358	-0.0803734213	0.0525555437	-0.0886501461	-0.1217851024	0.0012032459	0.00561408	0.0463810986	0.0260655077	-0.0703442552	0.0142055286	-0.1515452968	0.1075895387	0.0425721387	-0.0626098717	0.0361596463	0.1121907527	-0.0807096014	0.0092614011	-0.0564500142	-0.0954209211	-0.086122509	-0.029319107	0.0603874354	-0.0852085933	0.0826970419	-0.1219050584	-0.0361762257	-0.0585076616	0.0134527805	0.0278363163	-0.1459269796	-0.0063984243	0.0834385453	-0.0440322087	0.0483356061	0.0695758398	-0.0198391268	-0.0792560657	-0.1804717081	0.0244194266	-0.0058261003	0.0194976778	-0.1046673125	0.0041065983	-0.1238785758	0.0010070571	0.0360657461	-0.1213966918	0.0694280724	-0.0877219588	0.0499974928	-0.0678895312	-0.0669165935	-0.0681634025	-0.0052536348	-0.0937267744	-0.0355017827	0.1067572751	0.0403647964	-0.1035963932	0.0418945871	0.0228078973	-0.0124885348	0.1291760246	-0.0404833807	-0.0972986482	-0.0071588852	-0.087777506	0.029338558	0.031245183	-0.0753369837	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0244173	0.0029603999999999	0.0005962045392899	8.76396815999999e-06	0.216047	-0.005414	2.9311396000000025e-05	0.046676306209	0.409916	0.0193229999999999	0.0003733783289999	0.168031127056	0.0284329	0.0006877999999999	0.00080842980241	4.730688399999984e-07	0.00145761	0.0002241	2.1246269121e-06	5.022081000000004e-08	-7.12182e-05	-0.0003351062	5.072032011239999e-09	1.1229616527844001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5433.267686735969	-8.92578369236071	29520397.755729225	79.6696145228124	10655.833660722648	32.15997669997887	1034.2641013431837	113546791.00498983	5094.759710874015	-16.34748868270617	267.24038623120634	25956576.511545077	5147.398312184655	7575.728618640122	0.93679	35.330845	0.0758913099999999	0.0445298	0.0458562051	0.0373580196	-0.1249616527	-0.1047487833	-0.0488547006	-0.0332712848	-0.0490117142	-0.0776734888	0.0253069492	-0.0870432634	0.1126654814	0.0028669929	0.0152439432	-0.033489246	0.090445643	0.0384038884	0.1511739349	0.1534933069	0.0440968739	-0.0733870106	-0.0574019324	-0.0844166216	0.0383618551	0.0004329695	0.1134228248	0.1258924571	0.1382207195	0.0313195097	-0.0974442461	-0.0520034833	0.0413789067	-0.1436375043	-0.0746253088	0.1352982558	-0.002958779	-0.0542971783	-0.0085600158	-0.0982837769	0.128704417	-0.0180651611	0.1261932915	0.0330538232	-0.0714989289	-0.1118672985	-0.0134912447	-0.0815062453	-0.0962453402	0.0836748228	-0.1196990543	-0.0755870492	-0.1040402505	-0.0597207857	0.048666376	-0.0157737533	-0.0536503666	-0.1474451709	-0.0619826239	0.0968709767	-0.0035930271	0.026625164	-0.1071553847	0.1311855932	0.0633184069	-0.113123046	-0.130664943	-0.0831233867	0.0555221969	-0.0458649793	0.0675069223	-0.0543269725	-0.1398627197	0.0547871546	0.1353371156	0.0949424314	0.040222152	0.0660759811	-0.1767821882	-0.1015227617	-0.1406312223	-0.0448677601	-0.063318847	-0.1015750175	-0.032295903	0.083992989	0.0393090433	0.0202327864	0.0337503989	0.0552077596	-0.067660513	-0.1780339488	-0.0734332155	-0.0249813681	-0.0963657669	-0.0375473678	-0.1399170727	0.0138933571	-0.0233041588	-0.0818185688	-0.0648498689	0.0128633462	0.0772387733	0.066640064	-0.0885818839	-0.1193073162	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0212615	-0.0031558	0.0004520513822499	9.95907364e-06	0.256152	0.040105	0.001608411025	0.0656138471039999	0.418041	0.0081249999999999	6.601562499999989e-05	0.174758277681	0.0282353	-0.0001975999999999	0.00079723216609	3.9045759999999676e-08	0.00164137	0.00018376	2.6940954769000003e-06	3.3767737600000024e-08	3.7532e-05	0.0001087502	1.4086510239999999e-09	1.182660600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5428.432625502416	-4.835061233552551	29467880.76961905	23.37781713220272	10647.980895979312	-7.852764743336593	61.66591411419022	113379497.16114038	5081.679295488265	-13.080415385749802	171.09726666376014	25823464.462194107	5136.966786335241	7527.914741977807	1.043387	39.351105	0.13074925	0.0848426999999999	0.085987374	0.0630475985	0.0830132462	0.0038655267	-0.0207149517	0.0685260914	-0.0372742079	-0.0157725481	-0.0616168094	-0.0375998464	-0.0947378859	0.0450457555	0.0949409439	-0.1297027105	0.1626565474	0.0508217021	-0.0119373701	0.1057244502	-0.0186860286	-0.0259183682	-0.1022131359	0.0180047926	0.1038320521	-0.1174503053	0.092933589	-0.0488765212	-0.0867750092	0.1549387175	0.1343654701	-0.0124197028	-0.0604979867	-0.0627281656	-0.0506021844	0.1558191272	0.0884293053	-0.0590344666	0.0501948822	-0.1377032587	0.1004078428	0.0326402318	0.1186353249	-0.0444981564	-0.0198936396	0.0264789221	0.1092942304	0.0110509764	0.0998835439	0.0601116517	0.036662032	-0.0184576304	-0.1684649215	-0.05445615	-0.0764254867	-0.061725995	0.0238303906	0.0106240068	0.0296938555	-0.1299137728	0.0119924891	0.069062945	-0.1480241042	-0.0382823686	0.0133280896	-0.0940306293	-0.0406635988	-0.0742221248	-0.0092405486	-0.1247414476	0.019759758	-0.1184665077	0.0177389696	0.1282196852	0.0453985814	-0.1866212942	-0.1774722128	0.1069243336	-0.0618931982	-0.0203803713	-0.0977466811	0.0520182434	-0.0601920299	-0.1376719939	0.001129096	0.1218424959	-0.0279134712	-0.0273729099	0.0139225118	0.021989736	-0.0336272504	0.0848573653	0.0323562209	-0.0195166642	-0.016638914	-0.0279148026	-0.0684024338	-0.1202660344	0.0201979925	-0.0888053563	-0.0555278274	0.0052218282	-0.0108043282	-0.0540266809	-0.0818351129	0.1374223489	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0271054	0.0058439	0.00073470270916	3.415116721000003e-05	0.280426	0.024274	0.000589227076	0.078638741476	0.427036	0.008995	8.091002500000055e-05	0.182359745296	0.0267632	-0.0014721	0.00071626887424	2.167078410000001e-06	0.00184633	0.0002049599999999	3.4089344689e-06	4.200860159999996e-08	-0.000118135	-0.000155667	1.3955878225000002e-08	2.4232214889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
