global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
5341.123183537778	35.075342226871726	1230.2796323321709	28527596.861724723	14019.138420038638	32.451320110818415	1053.0881769348075	196536242.04020345	4797.076831968055	1.0573853896767105	1.118063862301769	23011946.131804667	5143.837306586625	9650.658465619614	1.972749	72.23438299999998	0.410744605	0.273213	-0.0837029221	0.0039615921	0.0716072997	-0.1033003011	-0.0630791023	0.0444109515	-0.1285565879	-0.1573679153	0.1275870924	-0.0508002247	0.0866470173	-0.0836384061	0.2607156975	0.1898071423	0.000637036	0.0514344788	-0.0706067345	-0.1222646626	-0.1050545653	0.0280486934	0.1206789388	0.1343102465	0.1607937072	-0.0768635069	0.136245566	-0.070066191	0.0094202823	-0.1653952746	0.0557939544	0.0901450184	0.0380401859	-0.1725906912	0.0217845786	0.077114277	-0.1821227518	0.1669276796	-0.10728702	-0.0348534338	-0.0144374035	-0.0414157089	-0.1011037329	-0.2290965834	0.1439236398	0.043303062	-0.0724928107	0.0596862444	0.0462434844	-0.3198127024	-0.121376673	-0.1562167368	-0.0014969912	0.0070855085	-0.1199571483	-0.1520888957	0.0418350438	0.1227163579	0.0863434093	0.0229157927	0.0526562868	-0.0630487718	-0.0607919299	0.1901047555	-0.1187771185	-0.0191690133	-0.0011258174	-0.1715479029	-0.0875199459	-0.0124359207	-0.0957167803	0.2021743839	0.1077661868	-0.0592513164	-0.0896076578	0.0906010624	0.0060655615	-0.0658706389	-0.2553545812	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0584082	-0.0013063	0.00341151782724	1.7064196900000086e-06	-0.0692412	-0.0809978	0.00656064360484	0.00479434377744	-0.178401	-0.2451808	0.031826916801	0.06011362468864	-0.000179988	0.001108192	1.228089508864e-06	3.2395680144000007e-08	0.00118546	-0.00014677	2.1541432900000018e-08	1.4053154115999998e-06	-3.08479e-05	0.0004102321	9.5159293441e-10	1.6829037587041e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5324.127111840977	-16.996071696800755	288.86645312279165	28346329.503040142	14015.1864551312	-3.9519649074391054	15.618026629630178	196425451.37209305	4796.200627063717	-0.8762049043380102	0.7677350343859817	23003540.45504639	5151.432683656902	9777.879612353632	1.149322	42.083694	0.117996835	0.0736242	-0.1807018861	-0.0004104837	0.0203984198	-0.0857331174	-0.1931802254	0.0660659807	-0.1461031382	-0.0188754536	-0.0573565924	0.0997708549	0.2013376418	-0.0358700555	0.0633470836	0.0313783512	-0.1535343841	0.2668394858	0.0122545484	0.1687496031	-0.1080667895	-0.1957672067	0.1449106777	-0.1381011221	-0.015844411	0.0541576777	-0.0432995523	-0.0964630737	-0.0114566319	0.0829299472	-0.0763507084	-0.1633971867	-0.1404202471	-0.0441603952	0.1397851647	-0.1172268762	0.0618081566	-0.0054025875	0.1940322221	-0.0151494137	0.0144595356	-0.0987018241	0.1788043162	-0.0946214854	0.1921367407	-0.1472169868	-0.1957679424	0.0249791878	0.0330058272	0.0440399096	-0.1252190173	-0.1623349241	0.2701003093	-0.0035712709	0.0046523376	0.2021560551	0.2222849917	0.0756540284	-0.0312216095	0.0080229017	0.0075513731	0.0872955894	-0.0644246689	-0.0996636309	0.0901118734	0.070495386	0.153316274	0.1111838756	-0.1092641229	-0.0170192023	-0.0428528009	-0.0931822776	-0.1384618741	-0.055757927	-0.023228731	0.0966959557	0.0599690266	0.2086408591	-0.1852562398	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.0565145	0.0018936999999999	0.00319388871025	3.586099689999993e-06	-0.0471109	0.0221303	0.00048975017809	0.00221943689881	-0.23948	-0.0610789999999999	0.0573506704	0.0037306442409999	0.000329177	0.000509165	2.59248997225e-07	1.08357497329e-07	0.00131776	0.0001323	1.7503290000000034e-08	1.7364914176e-06	-4.72596e-05	-1.6411699999999997e-05	2.2334697921599996e-09	2.6934389688999986e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5301.067940561832	-23.05917127914472	531.7253800809327	28101321.310452465	13990.916691443404	-24.269763687794693	589.0214294613979	195745749.86690965	4782.591015205345	-13.609611858371863	185.22153493553608	22873176.81872289	5131.434244715397	9616.200776341122	1.023988	37.494434	0.0439603199999999	0.0236953	-0.1653355564	0.0683845014	-0.1181236413	-0.1516406384	-0.1817331165	0.0594483243	-0.1077699307	0.0318101011	-0.0342731142	0.1314542984	0.1667864525	-0.0259951451	-0.0893844417	0.0364341509	0.1349564129	-0.0036257204	-0.0469043526	0.0859081891	-0.0945780297	-0.0916806349	0.0790329069	0.0149646912	-0.0526592153	-0.3032711687	0.0113797569	-0.0496107624	0.0773801323	-0.1458336784	-0.2461782552	-0.0478321884	-0.0140155497	-0.0095396633	-0.0526927431	0.0413323469	-0.0083717429	-0.1686978096	0.0638421898	-0.0338883858	-0.1495835474	0.1163493443	0.1534385004	-0.0520709981	0.0367713798	-0.0778870742	-0.1318405158	0.0420306145	0.0733561348	0.0892415161	0.0339835144	-0.0717807385	-0.0980279977	-0.0238592184	-0.0283815611	0.1359680347	0.1723190579	0.0734970498	-0.0292358829	-0.1031827951	0.0666027134	-0.2057914	-0.0546296196	-0.0075403051	-0.3021918113	-0.0188606824	0.05690888	-0.039738789	0.0092879283	-0.0195653734	0.0038702676	-0.1629223409	-0.097394005	0.1830760842	0.0011324197	0.0578736728	-0.2076884137	0.0751550151	-0.0637493906	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.0519774	0.0045371	0.00270165011076	2.0585276410000025e-05	-0.0436532	0.0034576999999999	1.195568928999996e-05	0.00190560187024	-0.232248	0.0072319999999999	0.053939133504	5.230182399999983e-05	0.000772097	0.00044292	1.961781264e-07	5.96133777409e-07	0.00127254	-4.522000000000011e-05	2.0448484000000103e-09	1.6193580516e-06	-0.00013379	-8.65304e-05	1.78997641e-08	7.48751012416e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5296.614450463912	-4.453490097919712	19.83357405226893	28054124.63686313	13989.688416960344	-1.2282744830608865	1.5086582057384874	195711382.0036344	4784.905893169592	2.314877964246989	5.358659989356284	22895324.40648909	5133.656196000761	9614.62681241109	0.957844	35.072529	0.117565	0.0739009999999999	-0.0978100036	0.0838467897	-0.1070145808	-0.0656768129	-0.0969012197	0.0448989409	-0.0798363265	0.0122017812	0.0905826856	0.0937792536	0.1128901514	0.0047803944	-0.13066586	-0.2012479312	0.1642521235	0.165623533	-0.0469999469	0.1277371083	-0.098950679	0.0544564273	-0.0956198635	-0.1780552249	0.0303128741	-0.1127941469	-0.0227421627	-0.1386307153	-0.1639623813	0.2549582219	0.0102475243	0.1206792882	0.0114600993	-0.0019752872	0.038817217	0.1949139305	0.0734703518	-0.150378947	-0.0999962865	-0.0855798057	0.1443407575	0.0934584821	-0.1268745134	-0.0105245585	0.00480436	0.1526578482	-0.1031457604	0.0137221608	0.0842951514	0.2074342653	-0.0366912784	-0.0291496287	-0.0790406274	-0.119066545	0.2353865213	0.0542524696	0.2115039744	-0.0546897749	-0.0603469321	0.1681664577	0.0822983002	-0.1422166113	-0.0181281331	-0.13546125	0.2045617191	-0.118066263	-0.0965400362	-0.0385681852	-0.0904192484	0.0747648243	0.1879648231	0.1047533321	-0.004972789	0.1208762368	0.0536661776	-0.0357075764	-0.0384553885	-0.0850372778	0.0154481681	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.0519679	9.500000000002562e-06	0.0027006626304099	9.025000000004867e-11	-0.0234199	0.0202333	0.00040938642889	0.00054849171601	-0.161186	0.071062	0.0259809265959999	0.005049807844	0.00123498	0.000462883	2.142606716890001e-07	1.5251756004000003e-06	0.00131126	3.872000000000012e-05	1.499238400000009e-09	1.7194027876000005e-06	-0.000157391	-2.3600999999999996e-05	2.4771926881e-08	5.570072009999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5278.433410850455	-18.18103961345696	330.55020142609123	27861859.27278237	13970.017708050273	-19.67070891007097	386.9367890247455	195161394.7632382	4788.8777941635335	3.9719009939417447	15.77599750567542	22933350.52743259	5145.269626949922	9635.646076501052	1.06957	39.163486	0.05422133	0.0252827	-0.1543889498	0.0520853576	-0.023273536	-0.0332634352	-0.1455633149	0.052434607	0.0396353386	0.0564939493	-0.0442030463	0.0872633834	0.1224417308	-0.0909619875	0.0534862964	-0.1741437244	0.2067009513	0.0374129216	-0.0316138054	0.1301925127	0.1298326709	0.1023591669	-0.0365029542	0.0612111418	-0.0185586326	0.0372945641	0.1581934194	0.0471614545	0.089139954	0.0787432019	0.1699838868	-0.1135555228	0.2181269455	0.0202303245	-0.1178761302	-0.2221518828	0.0556309624	0.0933487674	-0.0790254102	-0.2156893561	0.0842821963	0.0583805876	-0.0793684123	-0.1866952345	-0.0290247746	-0.0156626345	-0.1637438368	0.0639472792	-0.0615167708	0.1346308497	-0.1393315254	0.0494875868	-0.1704671548	-0.1164190442	0.1925220903	0.0482303928	-0.0591949228	0.0517604071	0.0939891632	-0.0004019042	0.1279435288	0.1270834887	0.0602564395	0.0885343161	0.0681251343	0.2025398414	-0.1148946318	-0.1061961388	0.2370552624	-0.1898829414	0.0320555775	0.0559465794	0.0157446006	-0.1700906793	-0.0857215861	0.0705374023	0.0518298484	-0.2105161947	-0.0641406817	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0519869	-1.9000000000005124e-05	0.00270263777161	3.610000000001947e-10	-0.00912217	0.01429773	0.0002044250831529	8.321398550890001e-05	-0.172928	-0.011742	0.029904093184	0.000137874564	0.00102815	-0.00020683	4.277864890000003e-08	1.0570924225e-06	0.0010219	-0.00028936	8.372920960000002e-08	1.04427961e-06	-0.000224453	-6.7062e-05	5.0379149209e-08	4.4973118440000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5253.986298834844	-24.44711201561131	597.6612859038469	27604372.028344262	13908.216917751146	-61.80079029912668	3819.33768159663	193438497.8312192	4769.913014596104	-18.964779567429105	359.6628640411765	22752070.16681329	5126.527719570971	9543.943227276966	1.061742	38.876854	0.0401334299999999	0.0217719	-0.1560178036	0.0825415595	0.0414096746	0.1088524402	-0.1321599852	0.101964274	0.1553025618	0.0217650425	0.0709364328	-0.0605898999	0.1241948843	-0.1319215105	0.1461592836	0.1606649851	0.1549213066	-0.1996355929	0.0601715819	-0.0796732787	-0.0147240464	0.1170906322	-0.1075587667	0.2728023469	0.1365476866	-0.0926674258	0.0576712024	0.0962934687	-0.1240880497	0.1431600439	-0.0341811616	-0.000865848	-0.1754485839	0.0154732895	0.1906231377	-0.0645861927	0.2406982341	0.0546368354	0.1612978986	-0.1777293994	0.0851393368	-0.0249425473	0.0926657782	0.109341652	-0.0659508588	0.1814749823	-0.1574082762	0.0846235292	-0.0528630318	-0.1750845997	0.0044282218	0.041866507	-0.2557623053	0.1358875953	-0.0020312229	-0.1840862071	-0.0303990866	-0.034922915	0.3834462142	0.0435436186	0.0510047776	-0.0424412615	0.1315762184	-0.0712857667	0.0349863394	-0.0625272815	0.160197372	0.1333481181	-0.107951681	-0.0598710411	0.1903873329	-0.138855347	-0.0619617546	-0.1269463486	0.0143589242	0.2087347773	0.0621128986	-0.0003114455	0.124328798	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0579342	-0.0059472999999999	0.0033563715296399	3.537037728999995e-05	-0.0234379	-0.01431573	0.0002049401254329	0.00054933515641	-0.172947	-1.899999999999125e-05	0.0299106648089999	3.6099999999966736e-10	0.00118111	0.0001529599999999	2.3396761599999985e-08	1.3950208321e-06	0.00099446	-2.7440000000000103e-05	7.529536000000057e-10	9.889506916e-07	-0.000441081	-0.000216628	1.9455244856100002e-07	4.6927690384000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5262.69721870447	8.710919869626196	75.88012497504846	27695982.01575977	13926.91235204282	18.69543429167425	349.5192633543093	193958887.66148287	4782.473057514495	12.560042918390536	157.75467811181227	22872048.545852043	5137.044638836618	9483.914325791038	1.081489	39.599907	0.0798256299999999	0.0378659	-0.1461488635	0.1416237967	-0.1184611624	0.0813559186	-0.1346076935	0.0738688523	0.1657182618	-0.0578188685	0.1908024681	0.0239007832	0.1646159102	-0.0222804831	0.0368936851	-0.0501319239	-0.175214124	-0.1939417813	0.2765217022	-0.248160367	0.099096417	-0.1540489674	0.0298940299	-0.0102290096	-0.0911871691	0.171073867	-0.1871643616	0.0157079542	0.0925562828	-0.0573917837	-0.0732612883	0.2282354456	-0.0862447471	0.0303667062	-0.0671572259	0.0616936038	0.1153945602	-0.0111634627	-0.1173884423	0.0292577	-0.0249864648	0.0799145997	0.2048155763	-0.1421438748	0.0408635542	-0.1107369245	-0.1832625512	0.037101298	-0.0164169751	-0.0250247707	-0.0099069031	0.2215280226	0.1258358867	0.3246487568	-0.2111584943	-0.0764107297	-0.1213617175	-0.1296874642	-0.094838363	-0.0824048369	-0.2068628636	0.0788392213	-0.1211223629	0.0233630378	0.0610778815	-0.2475091345	-0.0060817226	0.0003337465	0.0802458286	-0.0305518752	0.0767737099	0.0521296925	0.0976094977	0.096998406	0.1424004349	0.0402473854	-0.0496691462	0.0754222097	-0.1632101998	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0412435	0.0166906999999999	0.00170102629225	0.0002785794664899	0.00441653	0.02785443	0.0007758692706249	1.95057372409e-05	-0.156783	0.0161639999999999	0.024580909089	0.0002612748959999	0.00137244	0.0001913299999999	3.6607168899999994e-08	1.8835915536e-06	0.00118546	0.0001909999999999	3.6481e-08	1.4053154115999998e-06	-0.000441081	0.0	1.9455244856100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5270.902901133966	8.205682429495937	67.33322413373834	27782417.39318246	13958.71187545113	31.79952340831005	1011.2096889956588	194845637.2218604	4782.977638175201	0.5045806607058694	0.2546016431583717	22876875.08728402	5140.01940414586	9619.555722563577	1.187875	43.495346	0.04667192	0.0333392	-0.1737207359	0.018704659	0.1313701455	0.0786375985	-0.1654958823	0.0948724539	0.075438855	0.001668479	-0.1107294545	0.0159130482	0.211587585	-0.0579084673	-0.0206726228	-0.0934597909	-0.0505740222	-0.0067945806	-0.1117865631	-0.1297987787	-0.0457777638	-0.0634494874	0.1339865448	0.0874289545	-0.0891505409	-0.0460856331	-0.2069797991	0.1539327526	-0.0452544763	-0.0750953753	0.1841807915	-0.275127043	-0.1448846006	0.0306754277	0.0894961753	0.0214325552	-0.2173127142	-0.3328058734	-0.0101321249	0.1733637599	0.1155864151	0.1660865479	-0.0583920126	0.0731607283	-0.1077336583	0.1773679215	-0.2067542991	0.0362553477	-0.008720713	0.0871905593	-0.0264507107	0.0566389858	0.0395740096	-0.0894959343	-0.1203100534	-0.0783507367	0.0934083667	0.0237963945	0.0860014727	-0.1248930819	-0.2041690066	-0.1292742961	0.0489304694	0.107711098	0.0618942509	0.2949565453	0.1179154495	0.2066715669	-0.0844489605	0.0154260689	-0.0850144982	0.16002119	-0.2055539269	0.1645129927	0.2409264274	-0.2811740134	-0.0848526033	-0.0845147861	0.0668704743	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0466748	-0.0054313	0.00217853695504	2.949901969e-05	0.00198091	-0.00243562	5.9322447844000015e-06	3.9240044281e-06	-0.124614	0.032169	0.015528648996	0.001034844561	0.00130749	-6.495000000000003e-05	4.218502500000005e-09	1.7095301000999997e-06	0.00125323	6.776999999999998e-05	4.592772899999998e-09	1.5705854328999998e-06	-0.000441081	0.0	1.9455244856100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5282.302345792886	11.399444658919492	129.94733853176814	27902718.072369024	13941.640039779	-17.071835672129964	291.44757321620915	194369326.99876904	4780.109102717786	-2.868535457414509	8.22849567044427	22849443.03388544	5137.564577483416	9537.95008424734	1.228561	44.985126	0.16342404	0.0986671	-0.0404423637	0.0445462394	0.026721888	-0.0662891436	-0.0389151417	0.0424685804	0.1539823548	-0.1112217913	0.1321955624	-0.0323912019	0.0488385389	-0.0306380809	-0.2166225708	0.2051454265	0.1886818019	-0.1008376931	-0.0114528285	-0.0408497347	-0.0480913544	0.2417556647	0.05080132	-0.1780348662	-0.1676148171	0.0268403518	-0.055221385	-0.310120514	-0.0112483236	0.0549456333	0.0876594913	-0.0476303475	-0.0376235529	-0.0350192805	-0.2959733342	-0.1605901929	0.1875592729	0.1095338284	0.1222291394	0.1661328598	0.1325898732	0.004236559	0.0734783135	0.0391870789	0.1022787767	-0.0576147467	-0.1003318677	0.0085601517	-0.0838005593	-0.0219092733	0.3366268436	-0.0774793012	-0.2152071296	-0.0190956651	0.0435868517	-0.1151355674	0.0950206608	0.1432902522	-0.2132199637	0.0099957344	0.1506911254	0.0116263254	-0.2644937337	0.0360955102	0.246481364	-0.0121353122	-0.0010931881	0.0401364132	0.2902933046	0.0972854755	-0.0569007109	-0.2019469069	0.0649588511	-0.1333804917	0.1280265317	-0.033025072	0.1541898602	0.1739386154	-0.0476519139	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0570788	-0.0104039999999999	0.00325798940944	0.0001082432159999	0.0187622	0.01678129	0.0002816116940641	0.00035202014884	-0.0441475	0.0804665	0.00194900175625	0.0064748576222499	0.000599134	-0.0007083559999999	5.017682227359999e-07	3.58961549956e-07	0.000846141	-0.0004070889999999	1.6572145392099992e-07	7.159545918810001e-07	-0.000441081	0.0	1.9455244856100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5264.870549934064	-17.431795858821715	303.8675068636339	27718861.90756301	13907.113847696057	-34.52619208294345	1192.0579397483073	193407815.57277945	4783.577607096025	3.468504378238322	12.030522621858408	22882614.72311053	5119.307870594944	9226.40408048371	1.918941	70.26413	0.225277454	0.117236	0.0887492509	-0.0386869848	-0.1160247748	0.1443908894	0.0530535351	-0.0881072969	0.0843212738	0.1846626325	-0.1610358227	0.0629330445	-0.0684162324	0.1134261785	0.0161506808	-0.2200332117	0.1405353226	0.0128261073	0.2940955307	0.0551911892	-0.0018394174	0.0041574825	0.0164877863	0.0858718987	0.1689970294	-0.0459676887	0.0499956351	-0.0498854442	-0.1091019134	-0.2240816749	-0.135852665	-0.1094642958	0.0061309405	0.0630467384	-0.0634671915	0.0955997605	-0.046904933	0.0998182509	0.1996346427	0.1783514421	-0.1334943781	0.01025401	-0.0947148318	-0.1142501051	-0.0647721731	0.191886519	0.1114503236	-0.0675993104	0.097737837	0.157203661	-0.1760353558	0.0442650642	-0.0762483953	0.2689034548	0.1568542193	0.0193282389	-0.0678966186	0.0085739447	0.0202258396	0.0724927651	0.0564482143	-0.1446615081	-0.0456590388	-0.0466664429	-0.2211280613	0.0218412736	0.0956461018	0.0066883383	0.0343748668	0.140408047	-0.1502318277	-0.0701752974	0.0174984209	-0.0007590589	0.1768848496	0.0577484361	-0.0223847494	-0.2273833707	-0.1660275079	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.000496004	0.057574804	2.46019968016e-07	0.0033148580556384	0.0187279	-3.4300000000001e-05	1.1764900000000684e-09	0.00035073423841	0.0350368	0.0791843	0.00122757735424	0.0062701533664899	0.000239462	-0.000359672	1.29363947584e-07	5.7342049444e-08	0.000224492	-0.000621649	3.864474792010001e-07	5.0396658064e-08	0.000347279	0.00078836	1.2060270384099997e-07	6.215114896e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5270.962703017573	6.092153083509402	37.11432919291311	27783047.816602323	13940.351937415082	33.23808971902508	1104.770608169961	194333412.13899243	4785.890195840772	2.3125887447477	5.348066702333742	22904744.966644827	5128.373050307155	9258.362017427911	1.007304	36.883541	0.097969311	0.042838	0.0176587685	-0.0537347411	0.0669525616	0.088217472	-0.0101819121	-0.0103209989	0.0323511473	0.0015664336	-0.1167725066	-0.033634614	-0.0499999707	0.0029162893	0.0248105665	0.1559085007	0.0129720044	0.1344076856	0.0952403678	0.0619231784	0.0360579695	0.0165367304	0.1595788163	-0.1957218486	-0.1092827854	0.1754736341	0.2700265217	0.1778960011	-0.1440295773	0.016413183	-0.0708004594	0.151448234	-0.0416003175	0.1120464764	0.0938014167	0.1499835212	-0.0170762208	-0.0466894308	-0.097133382	-0.0609458987	-0.0221057106	0.0351901835	0.107063529	0.2938826366	-0.1521696883	0.0504213966	0.0295734832	-0.0048858361	0.0136080355	-0.0621996573	-0.0067120341	-0.2186431184	0.0734729059	0.0815720773	0.0716886062	0.0859811474	-0.1238924488	0.1529625744	-0.1764283844	-0.1260882619	0.0703257381	0.0775468446	0.2806077997	-0.0926750545	0.1436361554	-0.1832667376	0.0959545576	0.0011505164	-0.0707562687	-0.0192136735	0.1389291137	0.162670175	0.0459574942	0.1268275359	0.0252399916	0.0200362405	-0.0843241231	0.0175613674	0.3217559108	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00736483	0.006868826	5.42407209289e-05	4.7180770618276e-05	-0.0036828	-0.0224107	0.0005022394744899	1.356301584e-05	0.00629443	-0.02874237	3.96198490249e-05	0.0008261238332169	5.83176e-05	-0.0001811444	3.281329365136e-08	3.40094246976e-09	-3.13672e-05	-0.0002558592	6.546393022464e-08	9.8390123584e-10	-1.46657e-05	-0.0003619446999999	2.1508275649e-10	1.3100396585809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5294.2535291205	23.290826102926985	542.462580556785	28029120.43060487	13947.543961128567	7.192023713485469	51.72520509533731	194533982.547614	4793.466663696166	7.576467855393275	57.402865163807576	22977322.65596645	5133.786010627782	9552.862217497006	1.733599	63.477638	0.100087405	0.0455839	-0.0084279069	0.003042667	-0.0866031316	-0.1191865864	-0.0160273936	-0.0186336319	-0.0763794692	0.0326917623	-0.024446636	0.0456447908	0.0355833183	-0.0050319005	0.1268251683	-0.0692566064	-0.13058324	0.0649621552	-0.055474489	0.0325978874	-0.0163610251	-0.2106127429	-0.1777585713	0.1883987239	-0.0654950824	-0.0173621825	0.132904972	-0.1473319877	-0.0084261226	0.0328792056	-0.0574339924	0.1180542122	0.0800882437	-0.0754119147	0.1285094156	-0.0797395547	0.0314346269	-0.0478047812	-0.0017808774	0.0112556978	0.1383388685	-0.1513107806	-0.030217543	0.233712463	0.085411633	-0.1718675288	-0.0007259432	0.0056404588	0.0547706548	-0.023641842	-0.1661221808	0.0272284143	0.1492776948	-0.0483407646	-0.0686656035	0.1536955874	0.0197252139	-0.2249892666	0.1846617106	-0.0794577372	0.1980903146	-0.0130156989	-0.1295684734	0.0054434828	-0.0389356434	-0.0719805033	-0.0355378548	-0.0670128885	-0.1032080795	-0.1250336329	0.0002687148	-0.015023022	-0.0285916624	-0.0058435158	-0.1248558285	-0.1033772642	0.1920675367	0.2498439507	0.1516178758	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0162348	-0.02359963	0.00026356873104	0.0005569425361369	-0.0135672	-0.0098844	9.770136336e-05	0.00018406891584	-0.0169047	-0.02319913	0.00028576888209	0.0005381996327569	0.000319456	0.0002611384	6.819326395456003e-08	1.0205213593600001e-07	0.000284761	0.0003161282	9.993703883524001e-08	8.108882712100002e-08	-0.000305484	-0.0002908183	9.332047425600003e-08	8.457528361489001e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
