global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4042.7809159503895	0.4563817645966992	0.2082843150563969	16344077.53437267	9611.596377934791	-8.14064014275209	66.27002193378678	92382784.9323292	3848.100562383088	-1.9280785788951107	14807877.938213035	3.717487006394189	4251.442478192198	7103.729370162125	1.211425	42.560337	0.05919128	0.0412734	0.0171224172	0.1224085688	0.0715757493	0.0482844764	-0.0368303621	-0.0731278974	-0.119246768	0.0199180915	0.0502982171	0.0941394796	-0.0239781502	-0.0373291308	-0.1977154243	0.0411733886	0.0886314072	-0.0770828786	-0.0504906702	-0.1078677891	-0.0329711851	-0.1994848429	-0.0738462024	-0.0156694503	0.0812996995	-0.006364321	0.0064111485	-0.1165893257	-0.2560583215	-0.0308844329	-0.0872776492	0.0693947341	0.0583232506	0.0972516709	-0.0223437414	-0.1131634899	0.0630011438	-0.0679073257	-0.0010251612	-0.2014592916	0.028220661	-0.1484486726	0.0349535649	0.1070877942	-0.1229534626	-0.0514816726	-0.1091405731	0.2555849702	-0.0630461465	0.0398716135	-0.1083338465	0.0212284158	0.0341448438	0.1308306999	0.0726089539	0.0126586373	0.0128740417	0.0979897168	-0.0594790041	-0.1524780449	0.0129353115	-0.010047993	-0.023283367	-0.0793347357	-0.2265694	0.0723917158	0.2037861186	-0.0628235336	0.0343559266	-0.0116841762	0.1104551865	-0.0618853974	-0.1741282606	0.1656898306	0.0484045936	0.0816143941	0.0163298321	-0.0460628734	-0.009884528	0.1607122017	-0.07333696	-0.0616557109	0.1951816103	0.1937158908	0.0710642588	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00858649	0.01372378	7.37278105201e-05	0.0001883421374884	-0.00610625	1.9810000000000317e-05	3.72862890625e-05	3.9243610000001234e-10	-0.00153824	3.585999999999997e-05	1.285939599999998e-09	2.3661822976e-06	0.000670046	0.0007242603	5.2455298215609e-07	4.48961642116e-07	-0.0	6.85307e-05	0.0	4.69645684249e-09	-6.90774e-05	0.0001154455999999	4.7716871907600005e-09	1.3327686559359996e-08	0.0	0.0	0.0
4041.3395258550486	-1.441390095340921	2.0776054069469096	16332425.16323831	9631.5077723514	19.91139441660925	396.4636276137782	92765941.96886544	3853.7530337051608	5.65247132207287	14851412.44479173	31.950432046856218	4265.744601273614	7143.950171480628	1.228216	43.150249	0.0838407249999999	0.0526652	-0.1229661629	-0.1730620117	0.0926730473	-0.1053866275	0.0165772529	-0.0487727386	0.1925949334	0.0984221202	0.0425997584	-0.0060588878	0.0154432605	0.1485822665	0.0906745553	-0.0383421646	0.0689125393	0.0055491456	0.0152472381	0.0722529328	-0.2248873968	0.0073628187	0.0278226411	-0.0024978093	0.1822951479	0.0108424894	0.0252120208	0.1702022817	0.1305397402	0.0403844182	0.081245423	0.056119256	0.131730005	-0.0068231058	0.0887205004	-0.0646265811	-0.0107767323	0.1922892855	-0.0427726764	-0.0445316262	-0.0650667594	-0.0945683929	0.0683235635	0.0285074667	-0.0798232725	0.0344218183	-0.1260163768	-0.1034620299	0.1836259421	-0.0649341799	-0.0129925892	0.0459292296	-0.1069468513	-0.0141407211	-0.1040380675	-0.0938036901	0.1597464923	-0.1007021013	-0.0663652528	-0.046295451	-0.2156822232	0.0823855847	-0.0363129875	0.1433925242	0.0973298579	-0.1163386868	0.0213377616	0.0720375293	0.0355482068	0.0087792011	0.1248543218	-0.1380917084	-0.1290379509	-0.1176025198	0.0128501823	0.0316777995	0.089983811	-0.0501897446	-0.0695465345	-0.0241063274	-0.1214634064	0.0319601748	-0.081910386	0.0615364718	-0.1533336156	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0359158	0.0273293099999999	0.0012899446896399	0.000746891185076	-0.00613746	-3.1210000000000265e-05	3.76684152516e-05	9.740641000000167e-10	0.0335352	0.03507344	0.0012301461934336	0.00112460963904	0.000263428	-0.000406618	1.6533819792399997e-07	6.939431118400001e-08	1.6543600000000002e-24	1.6543600000000002e-24	2.7369070096000004e-48	2.7369070096000004e-48	-4.75601e-05	2.1517300000000005e-05	2.26196311201e-09	4.6299419929000014e-10	0.0	0.0	0.0
4050.29497918441	8.955453329361262	80.20014433436772	16404889.418406438	9603.7613940801	-27.746378271300276	769.861507174084	92232232.91442336	3860.461603556888	6.708569851727134	14903163.79253702	45.00490945550222	4262.489624258943	7078.074855724554	1.335035	46.903049	0.036578875	0.0227745	0.1054055112	0.1196371737	-0.144914776	0.167804087	0.0627924998	0.1042271133	-0.1588913568	-0.0390302821	-0.1484435983	-0.1227511883	0.1482712296	-0.0097942788	-0.1876592547	0.06931312	0.1369737933	-0.1471400218	0.0708664617	-0.1308170654	0.0636335338	-0.0881771813	-0.1321478297	-0.0771197425	-0.248102979	0.0755818968	0.0423026963	0.0111481388	-0.0454285812	-0.1037822345	0.1569985568	0.0108718987	-0.1080792562	-0.0163938852	-0.0102586856	-0.0392337341	0.0405091791	0.0199170051	0.0009288642	-0.0527055147	-0.0017516562	-0.1165211169	-0.1488671815	-0.0423624632	-0.0621883585	0.078638388	-0.0658207339	-0.0890154622	-0.0194938346	0.03338992	0.1449718907	0.1077494141	0.0634208254	-0.0260958323	0.1653908963	0.1469318128	0.0177073279	0.154935623	0.1287503751	0.0226730496	0.1181278687	0.0140454848	0.077768896	0.1696306705	-0.1051217082	-0.0401725874	-0.0636374512	-0.0098187388	0.1111374188	0.0879507483	-0.0461922466	-0.0146709744	-0.1116592079	0.0803904974	0.0329546456	0.0790767636	-0.0726075916	-0.117506035	0.0516808041	-0.1093692288	0.0790964677	0.1215859214	-0.0837527525	-0.0284748998	0.118853234	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0286978	-0.0072179999999999	0.0008235637248399	5.2099523999999984e-05	-0.00613063	6.830000000000204e-06	3.75846241969e-05	4.664890000000279e-11	0.0159667	-0.0175685	0.00030865219225	0.00025493550889	0.000416583	0.0001531549999999	2.3456454024999996e-08	1.73541395889e-07	-0.0	-1.6543600000000002e-24	0.0	2.7369070096000004e-48	-0.000130116	-8.255590000000001e-05	1.6930173456e-08	6.815476624810001e-09	0.0	0.0	0.0
4051.7162014642313	1.4212222798214498	2.0198727686608797	16416404.17720774	9653.61886004894	49.85746596884019	2485.7669128340576	93192357.0950926	3860.200373603928	-0.2612299529600932	14901146.924371904	0.0682410883235325	4261.132763043861	7137.026614124238	1.225983	43.071793	0.05541229	0.0328851	-0.0791531995	-0.0375080839	0.1400151248	0.0249979778	-0.1019580946	-0.0526126705	-0.0558706511	0.19369747	0.0023280097	0.0400070219	-0.009098237	0.0864549119	0.0541280852	-0.0038658479	0.0902940225	-0.03976132	-0.0644448952	-0.0523854732	0.135266552	-0.1113659583	0.1350262655	0.0579082368	0.0572385038	-0.0009117398	-0.1238692509	-0.0115290982	-0.0926578658	0.121206415	0.1140964371	0.0791619062	0.0788550851	0.1216919468	0.0764173538	0.2778251076	0.0044066422	-0.014468822	-0.0693206179	0.0037557018	0.1945730126	-0.1335055436	0.0745918536	0.1135085668	0.0818131301	-0.0176536717	-0.0310282711	0.1238409114	-0.0439737493	-0.0302517159	0.1242106863	-0.0882481924	0.0270770619	0.0689895679	-0.0036266456	-0.0995868971	-0.1543253825	-0.0044443391	-0.0942235508	-0.1432315081	0.1493215552	-0.0813493496	0.008380762	-0.0236046997	0.0309260619	0.010114636	-0.0502313897	-0.0521053777	-0.0495541317	-0.0484230833	0.1304185622	0.1917673703	-0.0191897807	-0.1059852072	0.0323721593	0.2687566256	0.1922208108	-0.1085937941	0.0421152541	0.1285746608	-0.0768049293	-0.1767759357	-0.0077169522	0.0708280329	0.0755415185	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0276785	-0.0010192999999999	0.00076609936225	1.0389724899999946e-06	-0.00815622	-0.00202559	6.652392468840001e-05	4.103014848100003e-06	0.0159935	2.6800000000000435e-05	7.182400000000233e-10	0.00025579204225	0.000924234	0.000507651	2.57709537801e-07	8.542084867560001e-07	0.000293982	0.000293982	8.642541632399998e-08	8.642541632399998e-08	0.000115063	0.000245179	1.3239493969000001e-08	6.0112742041e-08	0.0	0.0	0.0
4050.6284345887498	-1.0877668754815204	1.1832367753948294	16407590.715098906	9611.825854631432	-41.79300541750854	1746.655301827898	92387196.25976126	3853.477997427927	-6.72237617600058	14849292.676661149	45.19034145166018	4259.845098661073	7096.252254246418	1.171126	41.144531	0.1827558	0.0998801	0.1123201727	0.1025933885	-0.0490322894	0.1175552047	-0.0590132853	0.0986437662	-0.1059440312	-0.0022941231	-0.1048961871	-0.0596386082	-0.1563398179	0.087503176	-0.0647568517	0.1230820774	0.058858836	0.0335676148	-0.0415649458	0.0075119056	0.0190348168	-0.1371764039	-0.0700389449	0.0858692638	-0.1010972878	-0.2601140002	-0.100115841	-0.2268849662	0.2604121952	-0.0229557203	0.1236348057	-0.0467379281	0.0443483537	-0.0818545468	-0.0042208526	0.0861382864	0.0303498599	-0.0301238258	-0.1252093008	-0.1034478841	-0.1526250353	-0.191599098	-0.0446640442	-0.0351531899	0.1817011482	-0.1024717718	0.0348604321	-0.0112407265	0.0723010894	0.055493723	0.0180638879	0.1398794649	0.0389001057	-0.1655721295	0.107873355	0.0259129837	0.0288033898	0.1830452137	-0.1071431318	-0.0493805359	0.033321624	-0.2414276757	-0.3052029335	0.073773545	0.1149439077	-0.0732395153	-0.0297597411	0.0803724685	0.1793983985	-0.0132989303	-0.0899198849	0.0952526749	0.0284968773	-0.0239386547	0.0712972552	-0.0121352662	0.1430164627	0.1840717875	0.0601049276	-0.0553136662	-0.0204895905	0.1724454125	0.0358800071	-0.0048407922	0.1013727089	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0284331	-0.0561116	0.00080844117561	0.0031485116545599	-0.00611467	0.00204155	3.73891892089e-05	4.167926402500002e-06	0.0536361	0.0376426	0.00141696533476	0.00287683122321	-0.000146373	-0.001070607	1.1461993484489998e-06	2.1425055129e-08	0.000540873	0.000246891	2.92543602129e-07	6.0955165881e-08	-0.00030664	-0.000421703	9.40280896e-08	1.77833420209e-07	0.0	0.0	0.0
4045.844829630397	-4.783604958352953	22.88287639757896	16368860.385447014	9636.02968118762	24.203826556187774	585.8252199620207	92853068.01672876	3856.246072946468	2.768075518540627	14870633.775115054	7.66224207634396	4258.726328407606	7117.064556201715	1.188973	41.771523	0.134525805	0.072955	-0.0736541209	-0.1332147643	0.0139429481	0.0271477645	0.0322382214	0.0066955183	0.1189777317	0.119473368	0.0077232513	0.0016452816	0.0337444303	0.1343783574	0.0344515781	0.0403868565	0.0517542201	-0.3017410772	-0.017366296	-0.0498623577	0.0443485217	0.0608258978	0.0206438278	-0.0559720295	0.0492484423	-0.0719156898	0.0613047135	-0.1139023206	-0.0887972633	0.028593495	0.0898759005	-0.1329086854	0.091198057	-0.0891354979	0.0672721286	0.0545980919	0.0328888241	-0.095215865	-0.0534995225	0.0269102451	-0.0311961894	0.0833287774	0.1887605414	0.1079271061	0.0810404366	0.0836315744	-0.0165553825	0.1281786087	-0.165499622	-0.2730480867	-0.0728332051	0.0482290297	-0.0104508503	0.0970358509	-0.013050139	-0.0697920382	-0.0446595315	-0.1031818666	0.0446825529	0.0282570855	0.0065021494	-0.101317111	-0.0630383913	0.0283671089	-0.016084344	-0.0210448523	0.1041000101	-0.1393203329	0.1463532362	-0.0058855745	-0.0453020275	0.1074236073	0.0824941178	-0.0253518529	-0.1181246164	-0.1127113328	0.0665021827	-0.0859068248	0.0550695162	0.0258083147	-0.0908306732	-0.1833467069	-0.1659656818	0.0015242325	0.1166159986	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0247569	0.05319	0.0006129040976099	0.0028291761	0.00578136	0.01189603	3.34241234496e-05	0.0001415155297609	0.0849228	0.0312867	0.00097885759689	0.00721188195984	-0.000272928	-0.000126555	1.6016168025000012e-08	7.448969318400001e-08	0.000238331	-0.000302542	5.6801665561e-08	9.1531661764e-08	2.73245e-05	0.0003339645	7.466283002499998e-10	1.1153228726025003e-07	0.0	0.0	0.0
4046.094878533516	0.2500489031190227	0.0625244539510264	16370883.766095148	9620.588205837932	-15.441475349687607	238.43916097501003	92555717.42630792	3861.166511643101	4.920438696633028	14908606.830634153	24.210716967323727	4261.323706133189	7091.357042991678	1.112754	39.093777	0.06803309	0.0317674	0.0728882725	0.03092153	0.160381946	0.0838206356	-0.0410494194	0.051970364	-0.1532224771	0.0974816932	0.0607012531	0.0052903321	-0.0339206042	0.1854260699	0.145649042	0.1888179119	-0.0191022564	-0.0725994249	-0.003473194	0.0732737757	-0.0980098667	-0.0525349849	0.1250947244	-0.050899228	0.0994342987	0.0380886535	-0.0440692579	-0.240748689	-0.0548532431	-0.0656308438	0.117915931	-0.0325097174	-0.0265820559	-0.2901067066	-0.1508868385	0.0701687405	0.081262634	-0.0319713909	0.0301024084	-0.0536440778	0.0852246356	-0.0687463957	0.0029349864	-0.1655845011	-0.0296668154	-0.0385671772	0.2335810009	-0.1255246144	-0.0267012048	-0.132762996	0.0015136403	-0.1092224562	0.0840498902	0.1033919088	-0.1352283563	-0.0066205607	0.1056036961	0.0076472612	0.0234996977	-0.0760506556	0.1127453565	-0.0045102534	-0.1999884367	-0.1778355352	0.0142099439	-0.1849476208	0.1116773479	0.1104963312	0.1220918197	0.1555348388	-0.0676635605	0.1793072123	0.0081307171	0.0426239301	-3.31784e-05	0.0639921319	0.0010267468	-0.0060014139	-0.0547973716	0.0226643211	0.2562665544	-0.0364229435	-0.0773890967	-0.1696728686	-0.1286758936	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0311852	0.0064283	0.00097251669904	4.1323040890000015e-05	-0.0129602	-0.01874156	0.00016796678404	0.0003512460712336	0.0766223999999999	-0.0083004000000001	6.889664016000183e-05	0.0058709921817599	-6.09075e-05	0.0002120205	4.495269242025002e-08	3.70972355625e-09	0.000653633	0.000415302	4.2723609868900004e-07	1.7247575120400006e-07	9.12586e-05	6.393410000000001e-05	8.32813207396e-09	4.087569142810001e-09	0.0	0.0	0.0
4041.7538331155824	-4.341045417933401	18.844675320560576	16335774.047504503	9612.13751742867	-8.450688409262511	71.41413459044375	92393187.65395978	3863.8567848742846	2.69027323118371	14929389.254019044	7.237570058423639	4275.534464021052	7134.083618843119	1.154761	40.569576	0.058875935	0.0274898	-0.0632806949	-0.1669956662	-0.0528881317	-0.1118034112	0.0340654923	0.0259326335	0.2070622225	0.0221693043	0.0017475869	-0.0228201981	-0.0169707019	-0.0189750224	0.0564964477	0.1549672788	0.0421487567	-0.034248135	0.1602523926	0.1534049518	0.0111762736	0.0634255615	0.1224255781	-0.0316774897	0.0490555331	-0.2071032589	0.0425687527	0.0035266901	0.0447675942	-0.084340701	-0.0976708107	0.1596504417	-0.1029442877	0.091292968	-0.0423619016	0.0477055185	-0.2289649106	-0.0687885431	-0.0010313109	0.0955868795	-0.1204334543	0.0933022512	0.0369357284	0.1618674965	-0.0387383039	-0.0282155439	-0.0410966479	-0.05346856	-0.1226924057	0.0356498711	-0.1014137691	0.1254805715	-0.1397243782	-0.1194149596	-0.1944628308	0.0490407002	-0.0137414377	-0.0531447399	0.0259449466	0.0132191566	-0.0462173707	-0.1687227306	-0.0262610102	-0.0376604056	-0.0734790782	0.1160667628	-0.1205202279	0.1244818857	-0.1337634046	0.007709763	-0.0355885567	-0.1023548896	0.1403134457	0.0688285387	0.1233258111	-0.1296987476	-0.0147128497	-0.0400532375	-0.011028737	0.0992070109	-0.2656930822	-0.1493140735	-0.021857592	-0.176885178	-0.0425037434	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0426693	0.0114841	0.00182066916249	0.00013188455281	-0.00618276	0.00677744	3.82265212176e-05	4.59336929536e-05	0.0864781	0.0098557000000001	9.713482249000209e-05	0.00747846177961	-0.000284608	-0.0002237005	5.004191370025e-08	8.1001713664e-08	0.000481907	-0.000171726	2.3223435664900001e-07	2.948981907600001e-08	0.000311006	0.0002197474	9.672473203600001e-08	4.828891980676001e-08	0.0	0.0	0.0
4036.432890758914	-5.320942356668638	28.3124275629904	16292790.48160036	9597.507222976974	-14.63029445169559	214.0455157433148	92112144.89509518	3853.804123053752	-10.052661820532649	14851806.2188661	101.05600967799478	4251.758795264143	7047.499076735911	1.182001	41.526592	0.03365466	0.0207132	0.095531747	0.1020936877	0.0448756276	-0.0146719599	0.1032035798	0.0151499973	-0.1053995015	-0.0527536555	0.0387368602	-0.040679266	0.1159510528	0.0124408196	0.1073824001	0.1253358047	-0.0895694304	-0.0448065118	-0.0448499026	0.0626585197	-0.0106660324	-0.1536541093	-0.1407422192	-0.1302147227	0.1928602036	0.1106672198	-0.0807880471	-0.0302489628	0.0031357921	0.1018481425	0.0004075089	0.004798467	-0.1151091832	-0.1590571878	0.2365792411	-0.269891951	0.1429771559	0.0544983244	-0.1483121522	0.1260129245	-0.0800571206	0.2553681485	-0.0643463392	-0.0510633748	0.0107125825	-0.0988726945	0.0868632872	-0.1628791649	-0.1108018734	0.0394445753	0.0884694191	-0.0190279772	0.1081987537	0.0603229374	-0.0088661919	0.0455973511	0.050389338	0.0645737704	0.0042134612	-0.1811561747	-0.1644371193	0.1635045384	0.0799432619	-0.1746392367	0.0770286837	0.1109088401	-0.0796229003	0.0260258499	0.323010465	0.0254498027	0.1182756106	-0.106163264	-0.0188415657	-0.1278736583	-0.17090877	-0.187595945	-0.1058174277	0.0668350433	-0.0706095787	0.0703654217	0.1043722462	0.0471558726	-0.0886166271	-0.15852397	0.0294964262	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0302773	-0.012392	0.00091671489529	0.000153561664	-0.00618176	1.0000000000001327e-06	3.82141566976e-05	1.0000000000002655e-12	0.0836293	-0.0028487999999999	8.115661439999991e-06	0.00699385981849	-0.000384322	-9.9714e-05	9.942881795999998e-09	1.47703399684e-07	0.00049975	1.784299999999997e-05	2.497500625e-07	3.18372648999999e-10	6.03058e-05	-0.0002507002	3.6367895136399995e-09	6.285059028004003e-08	0.0	0.0	0.0
4039.839596621956	3.4067058630421343	11.605644837285652	16320303.966434648	9609.99358330208	12.486360325106943	155.90919416840478	92351976.67110716	3860.928869800836	7.124746747083918	14906771.73766156	50.76201621008288	4269.31084808644	7153.213459933616	1.167286	41.009624	0.02120402	0.0117941	-0.106553254	-0.1122699744	0.0165826106	-0.0729992069	-0.0690983477	-0.0549723174	0.128083156	0.0505747298	0.0385817397	-0.0138534029	-0.0411970061	-0.0179254156	0.033769067	0.0793079255	-0.1363291931	0.2303894484	0.1312997376	0.0331050098	0.0030099065	0.1621453951	0.1150059279	-0.050722588	-0.0002204042	0.063082111	-0.0477977748	0.1327719884	0.0821903295	-0.1288271196	0.0209138328	-0.0205567835	-0.0033261179	-0.0438720406	0.06015598	0.0209611612	0.153862213	-0.2023848686	0.0090767787	0.0577375416	0.0461172267	0.0921680368	0.0470716893	0.0473723512	-0.0402103636	0.0366436233	0.0151936851	0.2235327094	0.2231384144	0.0399651453	0.0621202758	0.1197220437	-0.1483980451	-0.002735352	-0.0695971332	0.0223582313	-0.0327903763	-0.112898831	0.1453600547	0.08359208	-0.0518960556	0.0734196809	0.075710927	-0.032342233	0.0487858762	-0.1281648764	-0.1337483537	0.0094671652	0.0253053918	-0.0771325625	0.018009734	0.1158465883	0.0605780155	0.0818238062	-0.1271515969	-0.0870303745	0.0167695856	-0.0001422159	0.126330795	0.0095858873	-0.0435275747	-0.0766059356	0.2059284803	0.1952638488	-0.0687338732	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0343711	0.0040938	0.00118137251521	1.6759198440000014e-05	-0.00618787	-6.110000000000143e-06	3.82897351369e-05	3.733210000000175e-11	0.0766045999999999	-0.0070247000000001	4.9346410090001486e-05	0.0058682647411599	-0.000405655	-2.1333000000000007e-05	4.550968890000003e-10	1.64555979025e-07	0.000530204	3.045400000000007e-05	2.811162816160001e-07	9.274461160000043e-10	0.000210107	0.0001498012	4.4144951449000006e-08	2.2440399521440003e-08	0.0	0.0	0.0
4023.396032313896	-16.443564308060104	270.3908071533082	16187715.6328392	9566.379315510449	-43.6142677916323	1902.2043550002147	91515613.20822616	3846.7190470950704	-14.20982270576542	14797247.427284006	201.91906132928645	4249.746931285797	7049.366870520626	1.201242	42.202583	0.0404789899999999	0.0299949	0.0923352089	0.1016724364	-0.0690998826	-0.088272379	0.145138717	0.0291940046	-0.0054606173	-0.2401566093	0.1008660975	-0.0346942586	-0.1075089613	-0.0445719728	-0.2580190955	0.1021537137	0.0564870906	0.0643348807	-0.0297991688	-0.0090929137	-0.0533478398	-0.0006352672	0.111118488	0.1760178194	-0.236006111	-0.0609410702	0.1269936635	0.0788930129	0.032537065	0.079397153	-0.0642676716	-0.1791794759	-0.1545084888	-0.0253914872	0.1024503585	-0.1390648048	-0.077607509	0.0775758828	-0.0065455543	-0.0468098789	0.0889891921	0.0167412631	0.0415148927	0.0596995793	-0.1513913132	0.0677985086	-0.0024199047	-0.1178849063	-0.2991136497	-0.0071540227	-0.1084115374	0.0052127175	0.0080418456	-0.0859320407	-0.006727027	0.0181452714	0.0081558328	0.1708057044	-0.1842089759	0.3561309289	0.0033746949	-0.033986621	0.0928876946	0.0140661797	0.0104890731	0.0709009915	-0.0240670233	-0.0718164629	0.0698551376	0.102617337	-0.0546179517	-0.1826854543	0.0166769197	-0.0022306027	-0.0093080023	0.1032479362	-0.0157360408	-0.1734931152	-0.0483092264	-0.0182573131	-0.045408683	-0.0422162889	0.0383473922	-0.1901550766	-0.0150905897	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0441518	0.0097806999999999	0.0019493814432399	9.566209248999992e-05	-0.00618931	-1.4400000000001215e-06	3.83075582761e-05	2.0736000000003506e-12	0.0765794	-2.5199999999891972e-05	6.350399999945555e-10	0.00586440450436	-0.000389388	1.6266999999999985e-05	2.6461528899999946e-10	1.51623014544e-07	-0.0	-0.000530204	0.0	2.811162816160001e-07	0.000143145	-6.6962e-05	2.0490491025000003e-08	4.483909444e-09	0.0	0.0	0.0
4042.725355093776	19.329322779880385	373.6227191288028	16343628.296718098	9603.589386856602	37.2100713461532	1384.5894095858114	92228929.11134475	3850.362607456261	3.643560361190339	14825292.208897376	13.275532105637472	4255.028463499799	7103.537364979689	1.157399	40.662258	0.05272775	0.0341729	-0.0648811437	-0.0894834048	-0.0051110196	0.0216567499	0.075404263	-0.0130127618	0.0616875286	0.0426164273	-0.0050509459	-0.0768223424	0.2085093914	-0.0012160234	0.0317966687	0.1176913177	-0.1015256405	0.2919819937	-0.1260703365	0.0262520649	-0.1220618123	-0.1104147367	-0.008898652	0.0089084101	-0.0424226703	0.0389560931	0.0083151353	0.0706116529	0.1296422819	-0.105447882	-0.1566341643	-0.105730464	0.2175581191	0.1115542743	0.0252505564	-0.0643139815	0.0386635236	-0.226899455	-0.1032557951	0.0261888826	0.0582054829	0.1460399887	-0.0490095356	0.1148097805	0.2205464306	0.229545388	0.0071292724	0.0016633892	0.0136649466	-0.0187761455	-0.0955061285	-0.0547474362	-0.0209217181	0.0376778905	-0.0163479177	-0.1331132783	0.1160711842	0.1309220429	-0.0073628871	0.0179330576	-0.0943927585	0.0704513844	0.0922470441	0.0122237497	-0.08389079	-0.0450226667	0.0118689824	-0.0192604695	0.0399648665	-0.4039428158	-0.0714057144	0.0696450297	0.1368610649	-0.0053492142	-0.0326922337	-0.0257930902	-0.0028382297	0.0699985477	0.2751078055	-0.1320322317	-0.0887645218	0.0333160219	-0.0859093452	0.0703785849	0.0153008535	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0446126	0.0004608	0.00199028407876	2.1233664000000397e-07	-0.00331866	0.0028706499999999	1.10135041956e-05	8.240631422499999e-06	0.0950588	0.0184793999999999	0.0003414882243599	0.00903617545744	-0.000416004	-2.6615999999999977e-05	7.084114559999987e-10	1.73059328016e-07	0.000570583	0.000570583	3.2556495988900004e-07	3.2556495988900004e-07	0.000122006	-2.1139000000000016e-05	1.4885464036e-08	4.468573210000007e-10	0.0	0.0	0.0
