global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
5277.485902080992	-50.928904509547465	27851857.446663614	2593.753314542604	13056.643313132156	-61.3176592129621	170475934.60635862	3759.855331356956	4828.546464673991	-18.70214195984317	23314860.9615157	349.7701138861267	5395.612614284646	9485.060248549653	1.242575	69.553864	0.228068135	0.129275	0.0774174923	-0.0544688484	0.0310422949	0.0997015122	0.0182883273	0.0012529261	0.0809762258	-0.0084581981	-0.0807062995	0.0521468668	0.0291286738	0.0488979348	0.0624803363	-0.1332431333	-0.1107777457	-0.0878397427	-0.115881865	0.0501128761	-0.1054551624	0.0438036393	-0.0497181579	0.0054609991	0.2450327182	-0.0160064734	-0.0784210013	-0.0959007659	-0.1466197497	0.1261167636	0.0980992887	-0.0613033028	0.0049538197	-0.0877134747	-0.0225346367	0.1731886677	-0.1390992872	-0.0377724398	-0.0095686504	-0.0832426976	0.000358163	-0.0650141982	-0.0218772963	-0.0848903796	-0.0740078211	-0.0112760286	-0.0627448141	-0.078790274	-0.1110792887	-0.0848298882	-0.0665490623	-0.18413015	0.0132195252	0.0929998933	0.1479337702	-0.0536574129	-0.0422013878	0.2389554741	-0.1242300096	-0.1000935103	-0.1226512391	0.0691922736	-0.0273769299	-0.0059829068	-0.1785147709	-0.0372621849	-0.0087579186	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.107637	0.0256162999999999	0.0006561948256899	0.011585723769	0.117983	-0.0998979999999999	0.013919988289	0.0099796104039999	-0.126199	0.070414	0.015926187601	0.004958131396	0.000473167	5.5793e-05	2.2388700988900002e-07	3.112858849e-09	-0.000641375	-4.1065999999999976e-05	1.686416355999998e-09	4.11361890625e-07	-9.69593e-05	0.0005459377	2.980479722812901e-07	9.40110585649e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5269.740337184296	-7.7455648966961235	27770163.221347254	59.99377556893123	13044.405768350563	-12.237544781592078	170156521.84937745	149.7575022814715	4820.052143344722	-8.494321329269042	23232902.66456205	72.15349484487498	5370.4895419995055	9393.351549506271	0.830709	46.499416	0.153739065	0.0709151	-0.0449573902	-0.0127693461	-0.0342469658	-0.014436643	-0.0449614189	-0.0284011256	0.0411155674	-0.0648464716	0.0253963796	0.1216589372	0.0561406033	0.0342675602	0.1362985618	-0.1173991544	0.0667591567	-0.1568806455	-0.1242972462	0.0958342479	0.0358493244	0.131186445	-0.2582326843	-0.118351888	0.0494755804	0.0918533147	0.096642343	0.0730256857	-0.0220768764	-0.0311471552	-0.176123354	0.0959162287	0.0235779221	0.2099298372	-0.0978288824	0.0216993213	0.0546641893	0.0295964434	-0.0623654338	0.0262008586	0.0409888984	-0.0718940854	-0.1060630373	-0.0349992322	-0.0728162282	-0.0641288446	-0.1100897404	0.0938914934	-0.1390741217	0.0005412949	0.0841619175	-0.3169588448	0.0450366297	0.0442699678	-0.0543895679	-0.0749580382	-0.0417964331	-0.1436977256	0.077846259	0.0556123286	0.1484290496	-0.1321223448	0.0165084765	0.0359620206	-0.1540953282	-0.0214607838	-0.0879881676	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.116622	0.008985	8.073022500000013e-05	0.013600690884	0.0920463	-0.0259367	0.00847252134369	0.00067271240689	-0.138154	-0.0119549999999999	0.019086527716	0.0001429220249999	-0.000251971	-0.000725138	6.348938484099999e-08	5.258251190439999e-07	0.000155936	0.000797311	6.35704830721e-07	2.4316036096e-08	0.000517839	0.0006147982999999	3.779769496828899e-07	2.68157229921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5271.743693295306	2.003356111010362	27791281.567798834	4.013435707522562	13024.093750393413	-20.3120179571506	169627018.01903674	412.5780734916085	4825.761836464647	5.70969311992485	23287977.30227864	32.60059552371717	5386.08876737647	9476.312163489009	0.979491	54.827568	0.20399365	0.118041	0.0928618973	-0.0237181103	0.0875045675	0.0934181735	0.0391740167	0.0588805934	0.0736116922	-0.034354711	-0.0813548212	0.0803742087	0.0356279664	-0.0758317446	0.0967468927	0.0575970275	0.0652214187	0.0682537429	0.0466103155	0.1430972298	0.0863032258	0.1042272995	-0.0426913881	-0.0290589025	-0.045543619	0.0979209893	-0.1134384646	0.0539108326	0.0398084317	0.0444475117	0.1881734357	0.0545504266	-0.0850891958	-0.0873455685	-0.0248556049	0.2134659187	-0.0751632773	-0.0719416182	0.0141664258	-0.0743002467	0.0222661737	-0.0958722105	-0.0724031798	0.0202038006	-0.0114999572	-0.1229218509	0.0446254209	0.0639427601	0.0910151529	-0.0122104169	0.1868876496	-0.0812949616	0.0519318873	-0.0314405175	-0.0735990045	-0.1490080398	0.0667225835	0.1041070919	-0.1790439799	-0.0281764295	-0.1642240976	0.0416499485	-0.0836395499	0.0989221441	-0.0328103001	-0.1346927981	0.1215103904	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.104546	-0.012076	0.000145829776	0.010929866116	0.115166	0.0231197	0.013263207556	0.00053452052809	-0.13162	0.006534	0.0173238243999999	4.269315600000016e-05	0.00143272	0.0016846909999999	2.0526865984e-06	2.838183765481e-06	0.00153408	0.001378144	1.899280884736e-06	2.3534014464e-06	0.000335395	-0.0001824439999999	3.3285813135999995e-08	1.12489806025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5297.528303313248	25.784610017942214	28063806.12440494	664.846113777366	13072.066224493374	47.97247409996089	170878915.37754044	2301.3582712714187	4828.232365809769	2.470529345122486	23311827.778253004	6.10351524511134	5366.9968046240765	9563.267249038994	1.205872	67.499382	0.35541035	0.19078	-0.0847769478	0.1110181056	0.132702619	-0.1523159914	0.0320755485	0.1480618332	-0.0169196559	-0.2060580304	0.0593691322	-0.0180209225	-0.0371525944	0.0322002309	-0.0824971022	0.1390829085	-0.0462902372	0.0989139348	-0.0721006895	-0.0109383491	-0.0195350669	-0.0088052142	-0.1321494653	0.0795258967	-0.0883946023	0.0421299672	0.014423994	0.0964772323	0.1474529567	0.0569212979	-0.2103761543	0.0488520306	-0.0313053215	-0.0945318046	0.0439322555	-0.1304414612	-0.1257173414	0.0491653349	0.0477056735	0.1065149223	0.1580923716	-0.0552755072	0.0493341476	-0.073828859	0.1310517142	0.0064316093	0.0959843499	-0.0761935043	0.1279502942	0.0185573317	-0.0313156094	-0.0762908026	0.0554851684	-0.1087318064	-0.0060207526	0.0140143948	0.0040834078	-0.1387317017	0.0516862874	0.231613092	0.1695684616	0.0807742518	-0.1131783213	0.0335323824	0.0596185433	0.0361966697	0.0021205666	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0455656	-0.0589804	0.00347868758416	0.00207622390336	0.244192	0.1290259999999999	0.0596297328639999	0.0166477086759999	-0.259833	-0.128213	0.0675131878889999	0.016438573369	0.00127669	-0.0001560299999999	1.6299373561e-06	2.4345360899999982e-08	0.00198115	0.00044707	1.9987158490000015e-07	3.9249553225e-06	0.000516114	0.000180719	3.2659356961000015e-08	2.66373660996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5319.034821574317	21.506518261068777	28292131.433120128	462.5303277136848	13183.606387115537	111.54016262216282	173807477.37039357	12441.207877778528	4824.192983894313	-4.039381915456033	23272837.94585512	16.316606258913254	5388.46612706371	9459.488804534758	1.355155	75.855591	0.39503364	0.225647	-0.0448993639	-0.1555093212	-0.0005527486	0.0895897191	-0.1213258562	0.0386241333	-0.2192426038	0.0048867471	-0.0681339447	0.0590565237	0.1454940181	-0.0188002773	-0.2129291741	0.0642276913	-0.0210349505	0.0022933121	-0.1993369117	0.1785105027	0.0893106368	-0.0315468258	0.1177938706	0.1037112341	-0.0081521994	-0.0776869028	0.1461272558	0.0467212731	0.0843034345	-0.1566241145	-0.0182938793	-0.0194105855	0.0853996012	-0.1986673482	0.0180010263	-0.1118665085	0.1084748962	-0.014524634	-0.0086354535	-0.1005485382	0.0167049623	-0.0231040243	-0.1620535228	0.0302964243	0.1574384655	0.0977762498	-0.0160536409	-0.0592346401	0.0461255476	-0.2908935934	0.1024928681	0.0641651883	-0.0436505786	0.0169848969	0.1024217224	0.0713267334	0.0008382914	-0.2459196745	0.0116968995	-0.0057826847	-0.0008124707	0.1071337718	-0.0406492596	-0.0765994455	0.0671790253	0.1166611139	0.0791946549	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0707589	0.0251933	0.00063470236489	0.00500682192921	0.278196	0.034004	0.077393014416	0.001156272016	-0.070544	0.1892889999999999	0.0049764559359999	0.0358303255209999	9.05862e-05	-0.0011861038	8.20585963044e-09	1.40684222437444e-06	0.000632746	-0.001348404	1.8181933472160003e-06	4.00367500516e-07	0.000119675	-0.000396439	1.5716388072100006e-07	1.4322105624999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5331.916539877091	12.88171830277406	28429333.98821489	165.93866643202423	13224.040558367144	40.43417125160704	174875248.6893392	1634.9222048042852	4827.123430173548	2.9304462792342747	23301120.61013044	8.587515395478004	5377.014913922642	9567.436661551086	1.297121	72.607094	0.14981079	0.0736387	0.1641067709	-0.0203887885	0.0001949875	0.1120646722	0.0790602911	-0.0203600855	-0.1348799984	0.1130349617	0.0345128036	0.1062141967	-0.003403348	-0.1141294835	-0.0281904669	0.0794027504	0.1105542032	-0.000445605	-0.0147817634	-0.0401350577	0.0027657389	-0.0277298082	-0.0647989047	0.0261473744	-0.1499272903	0.0083755964	0.0003561026	-0.2004811762	-0.1031156421	0.0431445828	-0.0132370364	0.0107940422	0.0277163166	-0.0924109517	-0.0119055885	0.0219643221	0.0970296925	-0.0215569418	0.2053275593	-0.0258160381	-0.1170539165	-0.0506492155	-0.0863648814	0.1353638348	0.0747139377	0.0038537714	0.0350677302	0.1073260396	0.0518710542	0.0268013857	-0.0060533751	-0.0456401971	0.0191633789	-0.1029770184	-0.0531943378	0.0641680028	-0.0484841135	0.1186334257	0.1277176003	-0.1015113344	0.0261675672	0.041799308	-0.0443886204	-0.0059946171	0.0922159982	0.0952000612	0.066079987	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0230325	-0.0477264	0.00227780925696	0.00053049605625	0.238891	-0.039305	0.0570689098809999	0.001544883025	-0.0904683	-0.0199243	0.00818451330489	0.00039697773049	0.000283882	0.0001932958	8.0588989924e-08	3.7363266297640006e-08	0.00106864	0.000435894	1.9000357923600002e-07	1.1419914496e-06	-0.000108237	-0.0002279119999999	5.1943879744e-08	1.1715248169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5326.169927299591	-5.7466125774999455	28368086.09447053	33.02355611588057	13141.980782889968	-82.05977547717521	172711658.89784923	6733.8067513644055	4855.415035488621	28.29160531507296	23575055.16684896	800.4149313038644	5368.184608529351	9473.721121752806	1.355997	75.90269499999998	0.2176981	0.0981544	0.0090169717	0.2116772837	-0.0853426419	-0.1439302173	0.1484473577	-0.0693043347	-0.0330343646	0.0221180309	0.1631284225	-0.080089947	-0.2117713943	-0.0053905239	0.192498056	0.1108820572	-0.0480867144	-0.1007623421	0.030313979	-0.06826362	-0.058474489	-0.035583683	0.0356414553	0.0225467133	0.2134978702	-0.0260765784	-0.0287420089	-0.1575231611	-0.3113256133	-0.0652985934	-0.0380312203	0.0072642452	0.043964429	-0.0955437089	0.0697976403	0.1200910761	-0.0298599546	-0.0655548948	-0.0366330875	0.1683912616	-0.0891959346	0.004903342	0.1928379842	0.0362814321	-0.0085315489	-0.1993570945	0.0738812439	-0.0151079306	-0.1204228316	0.0675083628	-0.1192843529	0.0005110787	-0.0328220226	0.163412986	0.1710007218	0.0466833981	-0.0058696155	0.1670673481	0.0312578026	-0.3019967841	0.0893915934	0.066069796	-0.1008984282	-0.0093993595	-0.0291951557	-0.0080806049	-0.0239763853	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0299807	0.0069481999999999	4.8277483239999975e-05	0.00089884237249	0.192335	-0.0465559999999999	0.036992752225	0.0021674611359999	-0.14267	-0.0522016999999999	0.0203547288999999	0.0027250174828899	-0.000995018	-0.0012789	9.90060820324e-07	1.6355852100000004e-06	0.000642356	-0.000426284	1.817180486560001e-07	4.12621230736e-07	-0.000642897	-0.00053466	2.858613156000001e-07	4.133165526090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5264.245421964216	-61.924505335375216	27712279.862671204	3834.6443610309134	13018.008529915996	-123.972252973972	169468546.08496565	15369.119507442509	4839.60924611698	-15.805789371640458	23421817.655100964	249.82297766066245	5422.910065180058	9426.723854810754	1.454165	81.39772	0.1740837499999999	0.0801928999999999	-0.0411447914	-0.1452121189	0.0259880024	0.1053247722	-0.0887813893	0.0069343284	0.1263120918	0.0398609389	-0.1978108014	-0.0803922887	-0.0852264284	0.0606510738	0.0590794549	0.0343132688	0.0129719188	0.1156315898	0.0287654163	-0.1563778469	0.0210919102	-0.0521668516	-0.068283228	0.0209427805	0.0100309369	-0.0431540238	-0.0823573287	0.0133874058	0.0492496587	0.0843994792	0.0616708098	-0.1560362275	0.0106737445	0.1379584539	0.0828611264	0.2095844026	0.0788929495	-0.0336183893	0.0264555169	-0.1818012366	0.0235545853	0.0061385227	0.1478250858	-0.0647089392	-0.0194524874	-0.0470629591	-0.0080877601	-0.0124274773	0.1114640292	0.156234122	-0.0559485356	-0.009047756	0.0100947244	-0.0365821351	-0.0010831717	0.0530850172	0.0797358083	0.0918223053	-0.0879923646	0.053383597	-0.0816878701	0.0317607592	0.1562633759	-0.0989635373	0.0019221766	-0.132616214	-0.0034989821	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0139147	-0.0160659999999999	0.0002581163559999	0.00019361887609	0.176101	-0.016234	0.031011562201	0.0002635427559999	-0.104302	0.0383679999999999	0.010878907204	0.0014721034239999	0.000250044	0.001245062	6.252200193599999e-08	1.5501793838440002e-06	-0.000180897	-0.0008232529999999	6.777455020089999e-07	3.2723724609000014e-08	-0.000642897	0.0	0.0	4.133165526090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5218.56019477858	-45.685227185636	27233370.50652745	2087.139983003174	12977.78547359347	-40.223056322525736	168422915.7986137	1617.8942599250774	4810.540869542687	-29.068376574293325	23141303.45754051	844.970516664925	5383.084436878773	9316.535951828457	0.938459	52.530758	0.264007255	0.167896	0.0623088619	-0.1147685504	-0.0498341543	0.1341842595	-0.0337125862	-0.0960870804	0.1931165391	0.061382594	-0.1055434052	0.1243436676	0.1210466188	-0.0026172281	-0.0754898131	-0.0355785662	0.271840133	0.0031465675	-0.1363424306	-0.2121132397	-0.1860704626	-0.0163737084	-0.0828831968	-0.0663747997	-0.0443329266	-0.0134624813	-0.1981507111	0.0613804246	0.0131323036	-0.0610449468	-0.0626292307	0.0767969497	-0.036958531	0.0259859164	0.185376026	0.0347612758	-0.0946528311	0.1021185885	-0.0247153734	-0.1194538913	-0.0428580229	-0.0521445074	-0.1113862248	-0.0693713532	-0.0495075795	0.1336086025	-0.0257466964	0.2635214277	0.1496857077	-0.0146204426	-0.2612897967	-0.1312670075	-0.0557980737	-0.0229357135	-0.064600681	0.0459152415	0.1889118518	0.0550954622	0.0110037865	0.0622584243	0.0700097751	-0.0053093952	-0.077092706	0.0116596552	0.0896348067	-0.217997538	-0.065616334	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00279148	-0.01112322	0.0001237260231683	7.792360590399998e-06	0.0381606	-0.1379404	0.00145623139236	0.01902755395216	-0.0155109	0.0887911	0.00024058801881	0.00788385943921	7.63243e-05	-0.0001737197	5.8253987704900006e-09	3.0178534168089995e-08	0.000168434	0.000349331	1.2203214756100005e-07	2.8370012356e-08	-0.000642897	0.0	0.0	4.133165526090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5233.438896111703	14.87870133312299	27388882.67933488	221.37575336027584	12990.330666276852	12.545192683381174	168748690.8192128	157.38185946316054	4817.5788335215575	7.037963978870721	23209065.81719493	49.53293696788179	5336.182635889363	9307.785343863496	1.097939	61.457783	0.191943145	0.0925995	-0.0409939633	0.1164924313	-0.1050950636	-0.1136132734	0.0290871276	-0.1188969042	0.1518919872	0.0100234741	0.2262543534	-0.0024085197	0.1624517087	-0.0680216442	-0.0114666179	-0.0258919169	-0.0216417284	0.1913702577	0.0311392826	-0.1702586213	-0.0437533623	-0.1560582292	-0.0552326516	0.0467541203	0.1653226274	-0.0827628413	0.0246533588	-0.1033309501	0.0442372345	0.0155725823	-0.170656105	-0.1268830483	0.0585252739	0.0947144544	-0.0592035228	-0.0424712687	0.0415012699	0.1450674726	-0.0307018324	0.1775692432	-0.0672412396	0.0592337123	-0.1389354203	-0.0195832504	-0.0176987544	0.0779908777	-0.0674194902	-0.0902376059	0.192161787	0.1693606904	-0.14486382	0.0274991361	0.0562409018	0.0646157279	0.172251275	0.0940946885	-0.0392846239	0.0175609667	0.1559207201	0.0762654755	0.0214808074	0.009795801	0.1198391314	-0.1532861974	-0.0661221124	0.0258705523	0.007608224	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0033397	-0.00613118	3.75913681924e-05	1.115359609e-05	-0.0156396	-0.0538002	0.00024459708816	0.00289446152004	-0.0646801	-0.0491692	0.00418351533601	0.00241761022864	-0.0010541	-0.0011304243	1.11112681e-06	1.2778590980304904e-06	0.00051275	0.000344316	1.18553507856e-07	2.629125625e-07	-0.000460786	0.000182111	3.3164416321000015e-08	2.1232373779600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5258.670692503983	25.23179639228056	27653617.452200323	636.6435491815022	13061.60522163068	71.27455535382796	170605530.96572983	5080.062240885886	4830.2291017411935	12.650268219636018	23331113.17530754	160.02928602873305	5392.797255948819	8883.265864503568	1.732317	96.967422	0.23057219	0.128075	0.0082421921	-0.1263866892	-0.0702344611	0.1097680515	-0.0524597251	-0.0656410645	0.0299928944	0.0244157287	-0.0728986494	-0.0473880983	0.1333019134	0.1821980774	0.0572713463	0.0289008811	-0.0821044748	-0.1873901811	-0.0375308768	0.0483619252	0.1850990876	0.0892200521	0.1620705376	0.0826790593	-0.0319158644	0.2200729539	0.1393004053	-0.0905446479	0.1566026229	0.2149277022	-0.0992181284	-0.0011271117	0.1328997865	-0.0101649822	0.1063877279	0.090091107	0.0827735968	-0.0153142086	-0.135110182	-0.0917420846	0.0097381631	0.0732691823	-0.0928416349	-0.1428627712	0.1229837292	-0.105255322	-0.1814929737	-0.0552180737	-0.1748846961	-0.0229743764	0.1100881005	0.0732083501	-0.132012229	-0.0335671717	0.0069327836	-0.2231097999	-0.2062455216	-0.0321462503	0.0734719798	0.1510409915	-0.0446844272	0.100339834	-0.1682886161	-0.1155351635	0.0392098314	-0.1302085166	0.027021683	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00782098	0.01116068	0.0001245607780623	6.11677281604e-05	-0.00966063	0.00597897	9.33277719969e-05	3.57480822609e-05	0.0596677	0.1243478	0.0035602344232899	0.01546237536484	5.15159e-05	0.0011056159	2.65388795281e-09	1.22238651833281e-06	0.000203731	-0.000309019	9.5492742361e-08	4.1506320360999993e-08	-9.37261e-05	0.0003670598999999	1.3473297018800996e-07	8.784581821209999e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5310.7372336721655	52.06654116818208	28203929.965111885	2710.924709218	13140.251136119414	78.64591448873398	172666199.92028755	6185.179865769257	4832.878120890039	2.649019148845582	23356710.931377634	7.017302450950572	5367.904266586113	9108.02369724025	1.210344	67.749718	0.164506985	0.0758063999999999	-0.1055364563	0.049002741	-0.0972487641	-0.1222756274	-0.0712739348	-0.071317481	-0.081719641	0.0336041151	0.0687480797	-0.1172087825	0.0657273546	-0.0408084332	-0.0341432539	-0.0700271832	0.1124530711	-0.0440822488	0.0383363189	-0.1277321714	-0.0206571858	0.2157252264	0.0064037236	0.0061143005	-0.2090254092	0.169533737	0.0096715714	0.2235242667	-0.1601857331	0.162583002	0.1908198843	-0.0144627484	0.0902016614	-0.0297070062	0.1730790903	-0.0857488226	-0.0002726529	-0.0561774819	-0.1082806154	0.0735989932	0.0001590848	0.1737506471	-0.0207055581	0.0227913538	-0.0115567287	0.0645975526	-0.0227063212	0.1241335462	0.0158591592	0.0624128277	-0.0067445873	-0.0692652943	-0.1431519716	-0.2235308079	-0.1855042815	-0.2181524825	-0.0732891929	0.0314561287	-0.2965200338	-0.0702203331	0.0337573061	0.0178365565	-0.0350981326	-0.0563445696	0.1400335382	0.0144077251	-0.1353858722	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0366801	-0.04450108	0.0019803461211664	0.00134542973601	-0.0235974	-0.01393677	0.00055683728676	0.0001942335580329	0.0176738	-0.0419939	0.00031236320644	0.00176348763721	-0.0008526659999999	-0.0009041818999999	7.270393075558294e-07	8.175449082874292e-07	0.000523976	0.000320245	1.0255686002500002e-07	2.74550848576e-07	-3.66483e-05	5.70778e-05	3.2578752528399998e-09	1.34309789289e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
