global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
5910.443153457262	-35.55212477294481	34933338.27024983	1263.9535758710358	12387.877276268066	-301.97967307142426	153459503.4118787	91191.72294832428	5497.388068705344	18.717886389575146	30221275.57794388	350.3592708930423	6206.811708261655	8414.84511354646	1.685197	119.194008	0.5513598000000001	0.285616	0.1516142101	-0.0678020413	0.1628224641	-0.073739074	-0.242352768	0.0786173211	0.1010364466	0.038361378	0.16262244	-0.0811140484	-0.0204487806	-0.2436249247	-0.0495087013	-0.0870005694	0.2058488559	0.0619806494	0.0544434406	-0.171899515	-0.0902601046	-0.1900972398	-0.0641320663	-0.0878779394	-0.0839631434	-0.0485217625	-0.0559116921	-0.0717125147	0.2097711443	0.144533029	-0.0120855657	0.0798771473	0.1091164208	0.092365746	0.1651415195	0.1128888837	-0.043782121	0.3949618811	-0.1211316117	0.1114640751	-0.0800781199	-0.1023239946	0.1060796636	-0.1185726248	0.1101622556	-0.087574073	0.1062486592	0.1216320681	0.1362185183	0.1602979459	-0.0310734331	-0.0260665958	-0.0064754016	-0.1049249434	0.2297711523	0.0034707841	-0.0266799342	0.1875315379	-0.2097806284	-0.0676897114	0.0575352273	-0.0713803144	-0.1491872632	0.0619881345	0.0693993086	0.2024849364	0.1011220467	-0.158450862	-0.1337182198	-0.0153681869	0.1394388984	0.1969652019	0.0190251425	-0.2852612071	-0.1687869747	-0.1148932311	0.0256012029	-0.1875727928	-0.0870631365	0.1525492728	-0.1530857314	-0.016780975	-0.0310129565	-0.0078704843	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.262361	0.12729	0.0162027441	0.068833294321	0.480494	0.071961	0.2308744840359999	0.005178385521	0.167705	-0.110047	0.028124967025	0.012110342209	0.0090847	0.00296368	8.253177408999999e-05	8.7833991424e-06	0.000436534	-0.000471816	2.226103378560001e-07	1.9056193315600002e-07	-0.00360418	0.00140574	1.976104947600001e-06	1.29901134724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5935.508194841991	25.06504138472883	35230257.53103643	628.2562996181689	12618.634051230392	230.75677496232677	159229925.31887114	53248.68919101391	5493.8867420502365	-3.501326655107732	30182791.534475364	12.2592883457679	6182.850523896399	8489.067896581837	1.31541	93.038979	0.7494490999999999	0.366875	0.0517549732	-0.152591196	0.0610126823	-0.0590810859	-0.0198781782	0.0632191547	-0.0167271804	0.0936919952	-0.0301296072	-0.1415043664	-0.0494280353	-0.1976269929	-0.0592942756	0.0138344127	0.2247003979	-0.0489660799	0.053396393	-0.0063946077	-0.1760232714	-0.037782478	0.0325392551	-0.0038993108	0.1882000411	0.196004149	0.1472065234	0.0842575279	-0.0282617089	-0.0869753124	-0.1281502976	0.0062724591	0.0202338282	0.0552476108	0.0383154683	0.0999111718	0.2125728455	-0.1654535512	-0.0846524131	0.0442888466	0.0389173088	-0.0058170741	-0.1104891839	0.0814589558	-0.0390437327	-0.0363096171	0.0475083268	-0.05627803	0.0586202418	-0.0651878308	-0.1648139034	0.0387918727	0.1568575243	-0.0484292604	0.1618864822	-0.0669631739	-0.1155315188	0.1899188604	-0.0156377521	0.0355685388	0.0371114449	0.0286197729	0.1671788888	0.0036233836	-0.1578640785	-0.0685017544	0.0457285388	0.0196780745	-0.0958469937	-0.0451743133	-0.1911620933	-0.14917749	-0.1044084881	-0.1430724877	0.1311544667	-0.0943909043	0.0664451525	0.1438414666	0.0906107657	-0.0904587454	0.022326811	0.0568151934	0.0394812035	-0.0240564186	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0877972999999999	0.1745637000000001	0.03047248535769	0.0077083658872899	0.431927	-0.0485669999999999	0.186560933329	0.0023587534889999	0.323286	0.155581	0.104513837796	0.024205447561	0.0072325799999999	-0.00185212	5.231021345639855e-05	3.4303484944003683e-06	-0.00247782	-0.002914354	8.493459237316001e-06	6.1395919524e-06	-0.000955906	0.002648274	7.013355179076e-06	9.13756280836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5945.115074049614	9.606879207623024	35344393.24369195	92.29212810985958	12544.83234372762	-73.80170750277284	157372818.5322346	5446.692030324837	5530.389766336195	36.50302428595842	30585210.967596117	1332.47078202127	6225.54814020105	8649.63050677648	1.266815	89.60184499999998	0.9482314	0.574072	-0.0476226303	-0.0468312648	-0.0963259404	0.058507889	-0.0027180699	-0.1044416287	-0.0510590218	-0.0234460742	0.0308164113	-0.0375244567	0.0086217877	0.0658285132	0.0169698851	0.0281238818	-0.0717773737	0.0281326073	-0.0014162016	-0.0678725525	-0.0719817172	0.049684286	0.1704507589	0.0992700612	-0.0745884134	0.1547537524	0.0038054465	0.1323233491	0.052619166	-0.003506308	-0.0325775893	-0.067509842	0.0587059277	0.003402247	-0.0188111611	-0.0309832952	0.0272440423	0.1202484456	-0.0598464245	-0.0313157749	-0.105264425	-0.0097685079	0.1101376742	-0.0289236061	-0.1795959824	-0.0900000832	0.0971500478	0.1837994369	-0.0481807313	-0.0938957632	0.0996212783	0.0301557693	-0.039368228	0.0153682267	-0.0534721717	-0.0118987099	-0.0504687107	0.0204301789	-0.0357565228	0.0403454968	-0.0848695734	-0.1175413613	0.1953766336	-0.1254080863	0.0582618646	0.0727837382	0.0501280099	0.0818958935	-0.0421665416	0.04864198	-0.0416356561	-0.0526283036	-0.0324797186	-0.0255507893	-0.1242689194	-0.0911901282	-0.0415170293	-0.0462202623	0.0283251806	0.1067668514	0.0027869171	-0.1362671521	0.0068927702	-0.2266734622	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.194728	-0.1069307000000001	0.01143417460249	0.037918993984	0.172428	-0.259499	0.029731415184	0.067339731001	0.410644	0.0873579999999999	0.168628494736	0.0076314201639999	-0.00132438	-0.0085569599999999	1.7539823844e-06	7.322156444159829e-05	-0.00124359	0.00123423	1.5233236929e-06	1.5465160881e-06	-0.00105359	-9.768400000000012e-05	9.542163856000025e-09	1.1100518881000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5907.835512961327	-37.27956108828676	34902520.44820703	1389.765674935304	12573.744942296547	28.912598568927933	158099061.873928	835.9383560079735	5504.381922501473	-26.007843834721825	30298220.34876101	676.4079409312781	6205.742908185643	8522.35885709569	0.808027	57.151768	0.24479565	0.142263	-0.0462343465	-0.0673179102	-0.0323227909	0.039038816	-0.0186946438	-0.0342006039	-0.0793029563	0.0454249083	-0.0042601766	0.007519726	-0.002788929	0.0304552982	0.0521208824	0.0673808381	-0.0328014383	0.0569786638	-0.0409069941	0.0419270382	-0.044758924	0.0627048193	0.032416285	0.0248050809	-0.0420718741	0.1502135001	0.1784138905	-0.0036844722	0.1007405342	-0.0778078365	-0.0369607998	-0.047574206	0.1068462897	-0.0453032983	0.0750316204	-0.0931663931	0.1129231319	-0.042759003	-0.0059436447	0.050612753	0.0169108291	0.0217299639	-0.09045018	0.0141952969	-0.0494368838	-0.094683543	0.0045335583	-0.0256371132	-0.1214774367	-0.0898677905	-0.0513737908	0.0523568991	-0.0246574029	0.0691064571	-0.0265904093	-0.026589821	0.013862701	-0.0218430629	0.0125306063	0.005963714	-0.0098412452	-0.151258769	0.1402045519	0.0667125577	-0.0909161996	0.0190179287	0.0559363994	0.0927351537	-0.0438177302	0.0617860376	-0.2287984456	-0.0195547769	0.0310022849	-0.0072668813	-0.0230976171	-0.0067702574	0.0147662751	0.0687065401	0.1194109408	-0.0590350971	-0.0395771919	-0.0500019794	-0.036767798	-0.130267488	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.21812	-0.0233919999999999	0.0005471856639999	0.0475763344	0.0438389	-0.1285891	0.00192184915321	0.01653515663881	0.402826	-0.0078179999999999	0.162268786276	6.112112399999987e-05	-0.000652319	0.000672061	4.255200777610001e-07	4.516659877209999e-07	-0.00163398	-0.00039039	1.524043521e-07	2.6698906404e-06	-0.00169107	-0.00063748	4.063807503999999e-07	2.8597177449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5945.221462083382	37.38594912205463	35345658.23321687	1397.709191756857	12575.13987049482	1.3949281982731918	158134142.76250848	1.945824678337693	5512.888852744813	8.50693024334032	30391943.502718024	72.36786216505821	6213.917033154472	8640.141986892657	1.047868	74.115707	0.62789755	0.29268	0.0132014279	-0.0499608144	-0.023088236	-0.0063701868	0.0953408427	0.1330730151	-0.0160767853	0.0626977342	-0.0708957145	-0.050845187	0.0339697878	-0.0030660881	-0.2225341862	0.0469800661	0.0282767293	-0.0425705156	0.0357837109	0.1071170386	-0.1757023296	-0.0635483859	0.0307103068	0.0102884927	-0.0835350596	-0.0294687299	0.0644745155	0.0425399163	-0.0259188501	-0.0426474114	-0.2280025797	0.100453814	-0.0162345128	-0.2159595004	0.0703480999	-0.0088173427	0.1069344577	0.0427134077	0.0987001993	0.0013405799	-0.0213679888	0.0100207621	-0.0428718347	0.0012970368	0.066451724	-0.0061941132	0.0604676359	-0.0305707839	0.1309357713	-0.132806093	0.0046698487	0.0625878359	0.0950565809	-0.0696801166	0.0163768642	-0.1305822025	-0.053437869	-0.0041018484	-0.0445091482	-0.1592284678	-0.0694011038	-0.0809802649	0.0533023474	-0.0744958385	-0.0694021062	-0.138986812	0.0990310375	-0.0576067078	-0.0378986933	0.0940982128	-0.1726089224	0.1291286997	0.0041216588	-0.0560066128	-0.0476740222	0.0521147981	-0.068431607	-0.0591207242	-0.1143119272	-0.0953569713	-0.087302036	0.0684930737	0.1316567542	0.0586427978	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.174634	0.043486	0.0018910321959999	0.030497033956	0.194137	0.1502981	0.037689174769	0.0225895188636099	0.641829	0.2390029999999999	0.411944465241	0.0571224340089999	0.00183673	0.002489049	3.3735770929e-06	6.195364924401001e-06	-0.00302652	-0.00139254	1.9391676516e-06	9.1598233104e-06	-0.00167045	2.0620000000000057e-05	4.2518440000000236e-10	2.7904032025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5958.322848102492	13.101386019109668	35501611.16222019	171.6463156217223	12664.262245086651	89.12237459183052	160383538.21232718	7942.797652886558	5509.3386887865245	-3.550163958288977	30352812.78776002	12.603664130734057	6197.696491329929	8487.72069971177	0.979243	69.261909	0.4268076	0.230089	0.023013688	-0.0238741959	-0.0348944621	-0.1471218092	0.1514502327	0.1270342841	-0.0224079352	0.0322029781	-0.2041661795	0.035534629	0.0683231564	-0.0278117756	-0.1471839607	0.0128323271	-0.0559548105	-0.119019659	-0.0156231894	0.1262592212	-0.1237823485	-0.0779965811	0.0467675348	-0.1344438191	0.0367975923	-0.0175023291	0.1218215302	-0.0079764473	0.1424934463	-0.1017488101	-0.2116010568	0.1593255354	-0.0505610836	-0.0164026652	-0.1367758612	-0.0830996763	0.068449025	-0.0357269897	-0.0079885949	-0.1162212227	0.064824644	0.1039660896	0.0865591443	0.0304682345	0.0115684353	0.0279363733	0.1215625466	0.0029990204	-0.0255646586	0.0121358139	0.0656023778	0.0001140149	0.130423045	-0.0500222615	-0.1112311342	-0.1141874802	-0.0421792556	-0.0026506546	0.0035710614	-0.1302220759	-0.1368240183	0.0143059982	-0.020709746	0.0006701346	-0.2808312184	-0.0575898886	0.2151847064	-0.0554054663	-0.0193946753	-0.022957407	-0.0825426556	-0.0880441198	0.0396407224	0.0705481472	-0.0975819474	0.0969869968	0.0528872068	-0.0134580531	-0.0109194369	0.0606408927	0.003168697	0.0463628789	0.1267316589	-0.0275551815	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.129519	0.045115	0.002035363225	0.016775171361	0.0117999	-0.1823371	0.00013923764001	0.03324681803641	0.779158	0.137329	0.607087188964	0.018859254241	0.00221353	0.0003768	4.8997150609e-06	1.4197824000000005e-07	-0.00322725	-0.00020073	4.029253290000004e-08	1.04151425625e-05	-0.00233345	-0.000663	4.3956899999999993e-07	5.4449889025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5947.919575104926	-10.403272997566091	35377747.27191636	108.22808906188776	12429.691489227778	-234.57075585887287	154497230.51738146	55023.43950420294	5531.273677526207	21.93498873968292	30594988.49569429	481.14373101001655	6255.025348177604	8590.841425988436	1.285112	90.896004	0.37334345	0.169647	-0.0097803959	0.0048071988	0.0401221755	0.0489344271	0.092839194	0.0673487122	-0.0278622512	0.00909856	0.0076819483	0.1162872311	0.1730617339	-0.0138198152	0.2207662621	-0.0011896681	-0.0616960432	0.0140292866	0.0167073066	-0.0878671417	-0.0524580428	0.1906783234	0.078950357	0.1802134278	0.1035795609	-0.1633615278	-0.1157930344	-0.1515647052	0.0583066998	0.1553520696	-0.2206082117	-0.1962760359	-0.3947035981	0.0719709414	-0.0665961169	-0.040931461	-0.1732198421	0.0470323925	-0.097726321	-0.1377137053	-0.0742506963	0.0831103821	-0.1547602884	0.0209606698	-0.0386930466	0.0338028909	-0.0526031321	0.0218524076	-0.0427113537	-0.0651026723	-0.1448903509	-0.0207899031	-0.1455046387	0.1107965685	-0.0450890552	0.0192245313	-0.2982665814	-0.0142989843	0.1619801819	0.1272157809	0.0850820625	0.1715502066	-0.0347031504	0.0087926745	0.1538460684	-0.1417397327	0.366095637	0.1297652456	0.2913421903	-0.0628997676	0.2619458042	0.0550373755	0.0664676359	0.0435913583	-0.0977075554	-0.1338501863	-0.0274111765	0.0451123768	0.0887858566	-0.121298994	0.0862916633	0.0055956324	-0.047469689	-0.0109233781	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0814893	0.0480296999999999	0.0023068520820899	0.00664050601449	0.056986	0.0451861	0.003247404196	0.00204178363321	0.641463	-0.137695	0.411474780369	0.018959913025	-0.000148353	-0.002361883	2.2008612609e-08	5.578491305689e-06	-0.00356275	-0.0003354999999999	1.1256024999999992e-07	1.26931875625e-05	-0.00218218	0.0001512699999999	2.2882612899999932e-08	4.7619095524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5915.588125003942	-32.3314501009836	34994182.86468765	1045.3226656323925	12612.111773934424	182.42028470664627	159065363.39821532	33277.16027245388	5481.261199238605	-50.01247828760279	30044224.334278625	2501.247984467941	6169.614000979896	8496.073246708978	1.216657	86.054169	0.42744555	0.20454	-0.053100165	-0.0699186677	-0.0228477218	-0.0380603941	-0.0419363638	0.0309859193	-0.0872222183	0.0150729973	-0.0263115056	-0.0241867167	-0.030830805	0.0075384948	-0.0361877322	0.0731070994	0.0046349801	-0.028678017	0.0648921924	0.0781145876	0.125308993	-0.0521589908	-0.0673199798	-0.0580543619	0.0912829872	-0.0418977582	-0.0705721711	-0.0423597201	0.0672857533	-0.0041044969	-0.169398813	-0.0387779939	0.1336873967	-0.0323281849	-0.061861672	0.0146250957	0.0171835205	-0.0213849409	0.0650098765	-0.0005185203	-0.0305931823	-0.0552203498	-0.0556514156	-0.0283259994	0.1021287541	-0.1273332957	-0.1726870254	-0.0560598493	0.0873573998	0.0686573489	0.0714283381	0.0647213662	0.0473964393	-0.0035523781	0.0021445051	0.002372209	0.1043815182	-0.0724112523	0.0536917525	-0.0007128928	0.0449791322	0.1155651803	-0.1098816474	-0.0421881429	-0.0809783671	-0.0165610943	0.1184827208	-0.0113642852	-0.1172688328	0.1421695791	-0.0136184326	-0.0867678488	-0.0209505842	-0.0294810564	0.0497809568	0.0363355036	-0.0590927652	-0.0100973223	-0.0004043196	0.027593602	-0.1277438946	-0.0032751163	-0.1836352522	0.1655613802	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0788596	0.0026296999999999	6.915322089999993e-06	0.00621883651216	0.103059	0.0460729999999999	0.010621157481	0.0021227213289999	0.554697	-0.086766	0.307688761809	0.007528338756	-0.00368954	-0.003541187	1.36127054116e-05	1.2540005368969e-05	-0.00484548	-0.00128273	1.6453962529000004e-06	2.34786764304e-05	-0.00116656	0.00101562	1.0314839844000002e-06	1.3608622336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5916.538057073822	0.949932069879651	35005422.58080287	0.902370937385838	12693.79621311822	81.6844391837949	161132462.30017444	6672.347604771087	5480.672511746203	-0.588687492401732	30037771.181010436	0.3465529637102393	6145.831285681232	8512.507870968488	1.176742	83.23098	0.4352787	0.219518	-0.0286651544	-0.079200163	0.0282717859	-0.1320627731	0.0362148818	-0.0791560297	-0.0399759816	0.0186547534	-0.1477127099	-0.0006327875	-0.0831537775	0.0204106739	-0.1619698784	0.0376539155	0.0560115475	-0.0657561231	-0.0847545142	0.139685375	-0.0774627041	-0.0909647194	-0.0907117514	-0.0789235531	0.1172009595	-0.0078893352	0.0881889066	0.0501144588	-0.1128334467	-0.0286168954	-0.1088059803	-0.1450287094	-0.0622889244	0.0641257991	-0.0792868333	-0.0584031354	-0.0529856459	0.0171072234	-0.0472753761	-0.2671840307	0.1149266051	-0.0668527885	-0.0565679847	-0.0331130223	0.0038391592	0.1186902172	0.0874744825	0.0662557858	0.0177775343	0.1078033751	0.0454478203	0.0106765982	0.2643055519	0.0387551135	-0.04879206	-0.1203444985	0.036856834	0.0739652032	0.0077058555	-0.0146668161	0.0831029817	0.0993796237	-0.0004748514	0.0370391432	-0.0040610671	-0.1628977383	0.0700666077	0.1102153553	0.00213776	-0.0078262951	0.0938139452	-0.0510851966	0.028627804	0.0662385003	-0.1044512889	0.0468578024	0.058428557	0.1943514397	-0.0569232067	-0.0396769986	0.0134237045	0.0055865612	0.0031078018	0.0300526046	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.02482	0.1036796	0.01074945945616	0.0006160323999999	0.0625302	-0.0405288	0.0039100259120399	0.00164258362944	0.541018	-0.0136789999999999	0.292700476324	0.0001871150409999	-0.00113194	0.0025576	1.2812881635999997e-06	6.54131776e-06	-0.0032378	0.00160768	2.584634982400001e-06	1.048334884e-05	0.000215986	0.001382546	1.9114334421160003e-06	4.6649952196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5916.495448857656	-0.0426082161657177	35004918.39635336	0.0018154600848245	12611.2389978827	-82.55721523551983	159043349.06171745	6815.693787443948	5488.669950123923	7.997438377719845	30125497.821393345	63.95902060542623	6198.87043909529	8776.232789861626	1.311358	92.752373	0.89221925	0.547308	-0.0239356568	-0.0979837174	0.1352450479	0.1107553955	-0.019714109	-0.0042614632	-0.0347630543	0.0787540103	0.1065670529	0.0293398742	-0.095832459	-0.1103241325	0.0893146169	0.0442509173	0.1984643502	0.0497123591	0.0196969873	-0.0399144443	-0.0503629811	0.1472590326	-0.2246026585	0.0818416979	0.0557104024	-0.0537644255	0.1037482731	0.1089517219	-0.1730806573	0.0051170852	-0.0032629748	-0.0206391665	-0.0431404604	-0.156502086	0.2096527068	-0.0698144686	-0.2026014477	-0.0534145717	-0.041871872	0.1246806832	-0.0296365014	0.1215404819	-0.0333058747	0.0340495692	-0.0668736253	-0.1421280162	-0.0850153824	0.0315065637	0.0376636879	0.0127665928	-0.030945707	0.0297689096	-0.0201073919	0.0922162364	0.1662476941	0.0715746788	-0.0079694213	0.1255510876	0.1760031915	-0.1180483536	0.136748143	0.0412367547	0.0917960576	0.0572225957	0.1035161862	-0.1984807001	-0.0975642528	-0.0446264952	0.0498701528	-0.010520717	-0.1426404532	0.2068397225	0.066389881	0.0995593021	0.1323429063	-0.0561635201	0.0518545195	-0.0856901294	0.1831691754	-0.0099061443	-0.0496545011	-0.1735263003	-0.0472559761	0.0579055546	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.0182268	-0.0065931999999999	4.347028623999996e-05	0.00033221623824	0.365489	0.3029588	0.133582209121	0.09178403449744	0.250668	-0.29035	0.062834446224	0.0843031225	0.0038455	0.00497744	1.478787025e-05	2.47749089536e-05	-0.00303807	0.0001997299999999	3.989207289999998e-08	9.2298693249e-06	-0.000453189	-0.0006691749999999	4.477951806249999e-07	2.05380269721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
