global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3974.474002835149	-7.423769470191019	15796443.59921245	55.11235314654024	10881.833420988802	-18.789823127513955	118414298.60214885	353.0574531632583	3945.884941034401	-5.462322792309806	29.836970287387192	15570007.967882058	4122.128428019885	7740.72141836556	1.229781	43.19101	0.0722912	0.039829	0.1848417182	-0.0215671393	-0.0247763855	0.1526651864	0.0799058405	-0.0948803932	-0.1166893439	0.1633621737	0.0783961848	-0.1262243811	0.163009102	-0.0384399646	-0.0919431492	0.0884718171	0.0326588762	-0.0763907975	-0.0042998205	-0.1394544094	0.2885254078	0.143858737	-0.0647120701	0.0446445032	0.0546179307	0.1292075948	0.0139361436	0.0050219551	0.1017537487	-0.0914988973	-0.1296651593	0.1729727849	0.0895088005	0.175937783	-0.0776359516	-0.1793908781	-0.1155743935	0.0819314433	0.0091334765	0.1204173623	-0.0857666886	0.0944969006	0.0297146572	0.0145604619	-0.0609093717	-0.0998710926	0.055643732	0.1882802892	-0.0023903477	0.07449653	-0.0740671258	-0.1395738103	0.1435996262	-0.0071506103	0.0199382875	-0.0671993909	-0.2003926958	-0.2959017857	0.0858223668	-0.0133321778	-0.0528951736	-0.0397684711	-0.0835120252	-0.0819555276	0.1506132172	0.0224874774	0.060624206	0.186574961	0.2208153118	0.0588833417	0.0271432493	-0.0656806149	-0.0941869316	-0.1856854439	0.051733524	0.130102944	0.067158782	0.0907780043	-0.0111967869	-0.0472791979	-0.0411950589	-0.027375449	0.202174483	-0.181662983	0.0564129317	-0.1507254184	0.0496401666	-0.142918846	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.0138414	0.0007393	5.4656449e-07	0.00019158435396	-0.0665053	0.0121143999999999	0.0001467586873599	0.00442295492809	-0.18109	0.0216149999999999	0.0004672082249999	0.0327935881	0.000215165	-0.000483597	4.6295977225e-08	2.33866058409e-07	-0.000349306	-3.716900000000004e-05	1.2201468163600001e-07	1.3815345610000028e-09	-0.000185474	0.0002356839999999	3.4400604676e-08	5.5546947855999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3992.764535682349	18.29053284720021	15942168.637402683	334.54359183450987	10884.841002790445	3.007581801643028	118479763.65602808	9.04554829357432	3939.6812318951897	-6.203709139211242	38.48600708393308	15521088.2089472	4113.178550702006	7799.786657323256	1.294056	45.448433	0.11683622	0.0543425	-0.0756844078	0.1168664142	-0.2113086419	-0.061971903	-0.002689709	0.1462200121	0.0322941403	0.0977743657	0.1614786413	-0.0011960471	-0.0548273644	-0.02470206	0.0779333762	-0.0756069867	-0.033750038	-0.0411508446	0.2463020584	-0.0365303133	-0.0728403323	0.0436094919	0.2130619774	-0.062133371	-0.0221966156	-0.0301704959	0.110920447	0.0980646692	-0.0421935107	0.0921146311	0.040499785	0.0516523235	-0.0634042668	0.1534667058	-0.1580818306	-0.0792836027	0.0839181843	0.0956985257	-0.1166702473	-0.155059859	-0.0102097088	0.0499274969	0.0138189672	0.023269425	0.0574697384	0.058040518	0.1206958106	-0.0572428326	-0.0137832448	0.0419911962	0.1226491747	-0.066197164	0.0396720989	-0.0611123729	0.0871792168	-0.1225267717	0.0210694705	0.0751585956	0.1007647307	-0.1020590051	0.0768502837	-0.010458151	0.0866237138	0.1216960727	-0.0240818699	-0.0718362669	-0.0134080246	-0.0389295604	0.0990023568	0.1435367799	-0.0795885427	0.0949777714	-0.1108519842	-0.1405627831	0.0132594099	-0.0853141613	-0.0567315984	-0.125436848	0.157734861	0.0630220312	0.1192383932	-0.0168622375	-0.0031821565	0.0348729684	0.0624974265	-0.0047705728	-0.1965167922	-0.0377374566	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.0300051	0.0161637	0.00026126519769	0.00090030602601	-0.0879448	-0.0214395	0.00045965216025	0.00773428784704	-0.211873	-0.030783	0.000947593089	0.044890168129	0.000273588	5.842300000000002e-05	7.4850393744e-08	3.413246929000002e-09	4.56674e-05	0.0003949734	2.08551142276e-09	1.5600398670756005e-07	0.00033013	0.000515604	1.0898581689999998e-07	2.6584748481600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3975.2356122382657	-17.528923444083375	15802498.17280734	307.2631571085358	10863.52943136372	-21.311571426724186	118016271.70610575	454.18307667636674	3937.429157614261	-2.252074280928809	5.071838566821014	15503348.371230949	4111.595352791944	7783.665738497868	1.186904	41.685139	0.0742520396	0.0453254	-0.1328376523	-0.0807362518	0.0393312607	-0.1230010658	-0.1071819937	0.142536022	-0.0936261809	0.0812360216	-0.1903927444	0.0405581803	-0.0270790091	-0.1143632158	0.2277085266	0.0858977357	0.0812309701	-0.0477996615	0.2225936951	-0.1019994813	0.0418757597	0.1334596337	0.0135481559	-0.1618236785	-0.0330319278	0.1285348463	0.0741253691	0.1203945835	-0.0298027615	0.1559190675	-0.136660762	0.1172254736	0.1062429721	-0.1397005592	-0.1361085609	0.2042780495	-0.103704017	0.2152832454	-0.0405449922	0.057259924	-0.0191449971	-0.0116500259	-0.0563929912	-0.0706726268	0.0883630748	0.0318892755	-0.0077459653	-0.1613997976	0.0443415584	0.097946495	-0.0011314802	0.255390142	-0.1181646321	0.0778718257	0.0819201622	-0.0193418815	-0.0641658746	-0.118432186	0.0154764801	-0.0738598264	0.064343118	-0.2080066368	0.0241828944	0.0915499873	0.0132001118	-0.16856408	0.125120633	-0.0391126469	0.0997538547	-0.1504532269	0.2155408849	0.2017223097	0.0351110723	-0.0182307232	-0.0535502322	0.1741829629	-0.1469190257	-0.0463527877	0.0018349421	0.1106705426	0.0566324455	0.0266268803	-0.087929236	0.2318978012	-0.0248800512	0.0223316555	-0.1338982488	0.1286486473	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.0378939	0.0078888	6.223316544000002e-05	0.00143594765721	-0.0709932	0.0169515999999999	0.0002873567425599	0.00504003444624	-0.253954	-0.042081	0.001770810561	0.064492634116	0.000173363	-0.000100225	3.0054729769e-08	1.0045050625000002e-08	3.70608e-07	-4.5296792e-05	1.37350289664e-13	2.051799365491264e-09	0.000329039	-1.0909999999999937e-06	1.08266663521e-07	1.1902809999999857e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.263311652316	20.027699414050403	15962128.929435031	401.1087438195548	10889.919478709564	26.390047345843413	118590346.25277798	696.434598915857	3945.101070561213	7.671912946952034	58.85824826561024	15563822.456943229	4119.97941454612	7842.538173311269	1.234678	43.362999	0.0332992803999999	0.0246947	0.0825406335	0.0785285349	-0.0129178504	-0.0458425231	0.0045428224	0.0008522733	0.0611109321	0.1192790061	0.0915482598	0.1486649589	-0.0494239446	-0.2025895053	0.1518692938	0.0266686035	0.0125871863	-0.0360999169	-0.1885343433	0.0641788439	0.0365657872	0.0637484563	0.0024094423	0.0379447652	0.0381402049	0.0448534533	-0.0629257266	-0.0365202957	-0.0399490859	-0.0834018503	-0.0168262437	0.0018138419	-0.0964080449	-0.0593844252	-0.0445932387	-0.122115539	0.1154634235	-0.0172407075	0.2461830633	0.0426010368	-0.2079633737	0.1122326901	-0.1453404075	-0.1766250611	-0.02661261	0.0773874203	-0.2248894025	-0.0616422497	-0.1389580576	0.0008742539	0.1754595121	0.0138169982	0.0409013824	0.1032865673	0.0614769476	-0.038683709	0.0969616808	-0.0638159421	0.075952619	0.0440105345	-0.0075381396	-0.0051949708	0.0576113531	-0.1462929614	-0.0265006023	0.0064397262	-0.1687482175	0.0340341218	0.0737681886	0.1133190551	-0.0505379364	-0.1003843182	0.233045093	0.0161418214	-0.1474297408	0.1046357787	-0.0782890302	0.0629057776	-0.0116606762	0.1404856034	-0.2350354478	-0.131325781	-0.1683561068	-0.1543894555	0.0512259033	0.03569027	-0.1774565799	0.050421661	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.0479167	0.0100227999999999	0.0001004565198399	0.00229601013889	-0.0727565	-0.0017632999999999	3.109226889999984e-06	0.00529350829225	-0.253972	-1.799999999996249e-05	3.2399999999864965e-10	0.0645017767839999	0.000160355	-1.3008000000000008e-05	2.5713726025e-08	1.6920806400000018e-10	-3.4791e-05	-3.5161608e-05	1.210413681e-09	1.236338677145664e-09	0.000710773	0.000381734	5.051982575290001e-07	1.4572084675600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.761112527077	-17.502199125239258	15822583.468332648	306.3269742195259	10879.058979249105	-10.860499460459325	118353924.27398056	117.95044853063725	3936.651084490334	-8.449986070878822	71.40226459804612	15497221.761018924	4116.565471640066	7858.708583255029	1.115085	39.162796	0.11299995	0.0643549	-0.0176780229	0.1906492094	0.0835291786	-0.2310924636	-0.1005825378	0.0062969866	0.1427506846	0.1276164073	-0.122128372	0.1982824744	-0.0415153955	0.0022015593	0.0604005156	-0.0121897513	-0.1279679563	0.0676284564	-0.0408682235	0.0055075089	-0.0251517417	0.0402927856	-0.0021967175	0.1328851198	-0.0299098135	0.0317764243	-0.0351860675	-0.0381251641	-0.0084542211	0.0882862891	0.0786726135	0.0213244565	0.0411838296	0.111154556	0.1848710013	0.0940039871	0.0082033413	-0.0513697706	0.1427282501	0.1105481141	-0.0531549573	0.2022033283	-0.1188914902	-0.0098902786	-0.1911797301	0.0134609041	0.0143560208	0.1063563297	0.1855134138	-0.0934442386	-0.2729728626	0.2072425926	-0.0291963686	-0.0675918476	-0.0914308237	0.0186269662	-0.0708452488	0.0739456401	0.0775374664	-0.0402782799	0.0145610608	0.0498202016	-0.1248091514	-0.0207501154	-0.0930481371	-0.0764340281	-0.0688477087	0.0756719989	-0.028657379	-0.0235636805	-0.1271520245	-0.0576947984	0.2379961174	-0.0687843031	0.0250604128	0.0223246722	-0.0854638267	0.2400280102	-0.0332396093	0.0229843552	0.0388541424	-0.0162404445	0.1357580286	0.1641958431	-0.2581613203	0.0179165475	0.218285016	-0.0016271808	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.045476	-0.0024406999999999	5.957016489999986e-06	0.002068066576	-0.077239	-0.0044825	2.0092806250000004e-05	0.005965863121	-0.308773	-0.054801	0.003003149601	0.095340765529	0.000332688	0.000172333	1.10681305344e-07	2.9698662889e-08	0.000372137	0.000406928	1.38485946769e-07	1.65590397184e-07	0.000264519	-0.000446254	6.9970301361e-08	1.9914263251600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.9272399691417	0.1661274420648624	15823905.126488514	0.0275983270070142	10893.441355189205	14.382375940100246	118667064.55894642	206.85273768237445	3931.981020123771	-4.670064366563111	21.809501187842507	15460474.74261357	4112.516990352076	7796.241361167766	1.242711	43.645153	0.1000244999999999	0.0605034	-0.1402008869	-0.0432013663	0.1813028742	0.1189405756	-0.1298030954	-0.0639835579	0.0533501159	-0.2719569416	-0.0221311424	-0.0048247779	0.072716395	0.1148036815	-0.1047616421	-0.0507897406	-0.0473148522	-0.0959658355	-0.0988102048	0.0204438218	-0.3105282844	0.0468585485	-0.0864585379	0.095428257	-0.0807992775	0.0274167439	-0.1607500608	-0.064066378	-0.1682765959	0.2058564039	0.0072090319	0.0102498261	-0.0028771934	0.1031544755	0.0737889785	0.0759440307	0.0527290502	-0.1107765494	-0.1753874012	-0.0249635319	-0.1224357282	0.0436570465	0.0456023544	0.0252829124	-0.0785559487	0.1151715474	0.0979217463	-0.0590717863	0.0189211341	-0.0675291724	0.1555276133	-0.021585855	-0.059670591	-0.0665203532	-0.0946217514	0.2746961462	0.0749018865	0.2093832363	-0.1500802448	-0.1365474075	0.0536531228	-0.0416942826	-0.0224695044	-0.0560606652	-0.2080901468	-0.1617589552	0.0514460199	0.0446784346	0.0057980512	0.0338415497	-0.1359781824	0.0482683892	0.0668638263	-0.0165743446	0.2066835944	-0.0848699557	0.0189531417	0.0253714095	0.0112917478	-0.0249834559	0.0922226842	-0.1539405558	-0.0368739003	-0.0785792936	0.116788968	0.0687104385	-0.0417083526	0.0106749059	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.0388783	-0.0065977	4.352964529000007e-05	0.0015115222108899	-0.0956381	-0.0183991	0.00033852688081	0.00914664617161	-0.351402	-0.0426289999999999	0.0018172316409999	0.123483365604	0.000911629	0.0005789409999999	8.310674336409999e-07	3.35172681481e-07	0.000303104	-6.903299999999997e-05	9.1872034816e-08	4.7655550889999975e-09	0.000264519	0.0	6.9970301361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3986.807757236741	8.880517267599316	15894636.093163053	78.86358694012962	10898.441810806076	5.000455616871477	118776033.90352602	25.004556376301505	3944.226449573531	12.245429449760197	149.95054240905426	15556922.285515424	4118.153430292316	7799.066409599243	1.135424	39.877129	0.11674575	0.0601766	0.0679248491	-0.1334475124	0.095443389	-0.0291344134	0.0163056417	-0.1437568716	-0.0758205341	-0.2915992293	0.0625278185	0.0876652029	-0.2506375318	-0.0483210381	-0.1161257259	0.0012444884	-0.1329197885	0.0767873807	-0.0626247223	0.1660973633	-0.005241001	0.0546706749	-0.0475819966	-0.0627362711	0.1737975273	-0.1866517682	-0.0374805579	0.0187090786	-0.0192539719	-0.0447739294	0.0062189953	-0.0868803409	-0.1348660517	-0.018774355	0.0581006838	-0.1270554486	0.0017449228	-0.0987013748	0.0159360552	-0.1048800365	-0.0494095505	0.0033631971	0.0883990567	0.2459904697	0.1028872842	-0.1698141074	0.1134380152	0.0017404783	-0.0171240444	-0.038847964	-0.0628891792	-0.1114013537	-0.1863935506	-0.0922165483	0.0414490932	0.0808323891	0.2298591321	-0.1008173371	-0.0288627851	0.0132173461	-0.2070632136	0.0827490765	0.098671168	0.0248291788	-0.0262986952	-0.0008217877	-0.0839066303	-0.0759736955	-0.0453015911	0.0658407794	-0.0162211858	-0.1558703556	-0.0027082557	-0.0897147974	0.0368245598	-0.1605269264	0.1803277344	-0.0736089756	0.1112316627	-0.0003028972	0.0922233115	0.2126186804	0.0504741941	0.0472974765	0.0113047188	-0.0697845401	0.1094653449	0.1337085129	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.0526945	0.0138162	0.00019088738244	0.00277671033025	-0.0767150999999999	0.0189230000000001	0.000358079929	0.0058852065680099	-0.372122	-0.02072	0.0004293184	0.138474782884	-0.000184999	-0.0010966279999999	3.4224630001e-08	1.2025929703839997e-06	0.000134001	-0.000169103	1.7956268000999997e-08	2.8595824609000003e-08	0.000264519	0.0	6.9970301361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3981.6786491754215	-5.1291080613195845	15853764.86529941	26.307749504693547	10884.477410584816	-13.964400221260805	118471848.50153112	195.0044735395488	3940.896270104264	-3.330179469267023	11.09009529752759	15530663.4117217	4115.881694930265	7820.834420707561	1.045307	36.71212	0.04856306	0.0273738	0.1470786667	0.0310322705	0.0735421384	-0.0719894206	-0.0322325103	-0.2024607607	-0.0902112192	-0.0120753452	-0.0132062971	0.1190447524	-0.2443741078	-0.1144574653	-0.1737894779	0.0346594539	0.089447304	0.0048989175	0.0150933206	0.0582847998	0.0031157158	-0.0363172799	-0.033454537	0.0282219915	-0.0410375885	-0.1499177791	0.0238337752	0.108624882	-0.022811932	0.0658365889	0.0461505358	-0.1785634588	-0.0004201083	-0.1803459928	-0.1515959193	-0.0248822083	-0.0318874066	-0.0186152418	0.2666801764	-0.1327283589	-0.016035935	0.0664116951	0.0287287138	0.1125991339	0.0022767716	0.0346230163	-0.0024200611	0.0407189344	-0.0194546798	-0.1559863149	-0.0358606898	0.1065443202	0.0155728609	-0.0752252728	0.0683438568	-0.054355611	0.1405781866	-0.0321680092	-0.0399561389	0.094122081	-0.0051677438	0.1579753358	0.0564918812	0.0105604496	0.0050587974	-0.1703519925	-0.1862733733	-0.0431432271	-0.0688742367	-0.0201946351	0.1499796146	0.0291858324	0.0992853669	-0.0521945455	-0.2248339997	-0.1343274145	-0.0032643799	0.0088501142	0.0641039858	-0.0239428369	0.0389508408	-0.0109353943	-0.004460337	-0.0450631917	-0.0846212217	0.0999800109	0.0596159594	-0.0523788114	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.0514609	-0.0012336	1.5217689600000034e-06	0.00264822422881	-0.0796246	-0.0029095000000001	8.46519025000062e-06	0.00634007692516	-0.357134	0.014988	0.000224640144	0.127544693956	-0.000177662	7.337000000000001e-06	3.1563786244000005e-08	5.383156900000002e-11	-3.66962e-05	-0.0001706972	1.3466110944400002e-09	2.913753408784e-08	0.000675124	0.000410605	4.557924153760001e-07	1.6859646602500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3983.983573747125	2.3049245717033955	15872125.115886914	5.312677281242081	10880.641086264606	-3.8363243202093145	118388350.44810943	14.71738428982946	3934.5783840755694	-6.317886028694829	39.91568387157732	15480907.06043472	4116.18255119961	7846.808089754626	1.202739	42.241272	0.06111881	0.0307986	-0.1022967417	0.0620580944	0.1036867795	0.0642350927	-0.1192338181	-0.0421685234	0.1394116659	-0.0598716848	-0.1875522886	0.012982428	0.038465403	0.1144299672	0.0401347905	0.0168376242	0.249673996	-0.073980555	0.1583017836	-0.040954391	0.003885146	-0.2104358446	-0.0078400834	0.1550619282	-0.0400316901	-0.1291664763	-0.1380057544	-0.1132681856	-0.0291248985	0.054757419	-0.050505808	0.1850069055	-0.0055589565	-0.0545979803	0.0845058032	-0.0797484736	-0.0485579046	-0.0603729211	-0.0054954023	-0.0093179791	0.1587100002	0.0410040793	-0.1793761471	-0.1315200934	0.0790562484	-0.1157853771	-0.1232610486	0.1372005887	0.0536055134	0.1187299368	0.0023194079	-0.0007148218	0.0703396524	-0.0396163785	-0.1482110809	0.0095702269	-0.1478397067	0.171850705	-0.1201492737	0.0288848479	-0.0325103463	0.1883770953	-0.0557898141	-0.0661687322	-0.0626093994	0.0506711266	0.044743178	-0.0072748326	0.1610652818	-0.0549925772	0.0168106595	-0.1241330103	-0.0552973601	0.1048583232	-0.0327144168	-0.0303869201	-0.108594265	0.0564613249	-0.0463487353	0.1283022534	-0.2036828058	0.1458211325	0.0863966011	0.0490725621	-0.1519989667	0.0255234207	-0.0093669395	-0.1372196774	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.054026	0.0025651	6.579738010000004e-06	0.0029188086759999	-0.0992676	-0.0196429999999999	0.0003858474489999	0.00985405640976	-0.357081	5.300000000002525e-05	2.809000000002676e-09	0.1275068405609999	0.000127961	0.000305623	1.6374017521e-08	9.340541812899998e-08	0.000153646	0.0001903422	2.3607093316000005e-08	3.6230153100840013e-08	0.000956313	0.0002811889999999	9.14534553969e-07	7.906725372099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3981.946151142743	-2.0374226043818453	15855895.150600504	4.151090868846102	10879.237511242623	-1.4035750219827603	118357808.8260286	1.9700228423339063	3941.653863914004	7.075479838434603	50.06241494409456	15536635.182908198	4122.62942118861	7794.554272375942	1.133865	39.822365	0.06412615	0.0359319	0.0485686133	-0.105768276	0.1624172479	0.1013666878	-0.044289524	-0.2178242421	-0.0878362271	-0.1116845579	-0.0475929858	0.0141580321	0.055997093	0.1750933115	-0.02635392	-0.1266811618	0.0048329812	0.0279232703	-0.1027488247	0.1270773864	0.0658056956	-0.1767791561	-0.1224964725	-0.1302307101	0.0994623455	0.0030856615	-0.0865557736	-0.0569174335	0.0978804766	0.1807436403	0.0141009912	0.0818591762	-0.0637611306	0.0220118781	-0.0181727925	-0.0418515951	0.027474764	0.1579042719	-0.0964242062	-0.055669868	-0.0186546021	-0.122953643	-0.0551445267	0.1111341946	-0.1905837704	-0.0969761467	-0.0453486041	-0.2072686428	-0.0509633741	-0.007851047	0.0700264217	-0.1179673132	-0.0134030927	0.0513249455	-0.1567065225	-0.00932545	0.1511473171	-0.0624426874	-0.1963872471	0.09946165	-0.163675249	-0.0554519853	-0.0748957277	-0.0539812993	0.0449253675	-0.038540697	0.0506144936	-0.1916649743	0.0754548323	0.0271126547	-0.0883618792	0.0406078232	-0.1622666073	-0.1283045468	0.0406074891	0.0499429193	-0.0849854252	0.0428591894	-0.1619112454	-0.1256981463	0.0625393009	0.0434257431	-0.1221552192	-0.0680920009	0.2095157649	0.031578303	-0.0019949625	0.0383598422	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0561606	0.0021346	4.556517160000002e-06	0.0031540129923599	-0.125178	-0.0259104	0.00067134882816	0.015669531684	-0.381155	-0.024074	0.000579557476	0.145279134025	0.000138964	1.100299999999999e-05	1.9310993296e-08	1.2106600899999976e-10	0.000328046	0.0001744	1.0761417811600003e-07	3.0415360000000014e-08	0.000901573	-5.4739999999999954e-05	8.12833874329e-07	2.9964675999999944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3974.562553796218	-7.383597346525221	15797147.494039113	54.517509775614286	10851.18562524969	-28.05188599293433	117748229.47362548	786.9083077605853	3943.148017187988	1.494153273984011	2.23249400615714	15548416.285453562	4126.485583758297	7808.931757216112	1.185318	41.629425	0.0294967	0.0163067	0.1278318135	0.1539408298	0.1094400582	0.0685477388	-0.0816972304	-0.1445690917	0.0695073762	0.0822278125	-0.0208511394	-0.0174783205	0.0155994177	-0.0115601458	0.136952269	-0.0586082654	0.0443319116	0.0284844696	-0.167891909	0.1407031471	0.2072719524	-0.042850459	0.0938262419	-0.151922439	0.0415054191	0.0774189086	0.0141405432	0.1529717735	-0.0747527807	-0.0201961997	0.106079996	-0.1408425732	-0.1766012643	-0.1829674062	-0.022383314	0.0064574501	0.0260561012	-0.049118158	-0.1318880848	0.1758251381	-0.0596349763	0.0072738473	0.1258138098	-0.0484511856	-0.0880299791	-0.0322297478	0.0372169605	0.01127836	-0.0483904954	0.0030341831	0.0734897845	0.0358956187	-0.0845968629	0.110800681	-0.1982559518	-0.0811598593	0.0695871468	-0.1153699433	0.0797319061	0.125806213	0.0025961804	-0.1454878895	0.2005502978	0.0990745677	-0.0157630286	-0.079613419	-0.0802966329	-0.215725002	-0.1044074738	0.0881235266	0.0826855481	-0.0507177534	-0.0084426438	0.1890285745	0.1425636426	0.1179914646	0.0762749922	0.0582047923	0.0563513447	-0.0806669736	0.0414454834	-0.0425055845	-0.0034932077	-0.1293825787	0.0200919342	0.0486763735	-0.0455462508	0.0885382902	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.0561094	-5.120000000000125e-05	2.6214400000001274e-09	0.0031482647683599	-0.112675	0.012503	0.000156325009	0.012695655625	-0.375207	0.005948	3.5378704000000107e-05	0.140780292849	0.000126026	-1.293799999999999e-05	1.5882552676000002e-08	1.6739184399999975e-10	0.00015733	-0.000170716	2.4752728900000005e-08	2.9143952656000006e-08	0.000865337	-3.623600000000004e-05	7.48808123569e-07	1.3130476960000027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3992.513017228789	17.95046343257127	15940160.192741329	322.2191374440783	10898.762448727826	47.57682347813716	118783022.91379976	2263.554132269823	3935.2684723929074	-7.879544795080619	62.08722617768208	15486337.949809607	4113.798618944847	7781.083306755248	1.377535	48.380264	0.244626985	0.150577	-0.1198075736	-0.0865964016	-0.0924022778	0.0039665133	0.0717008812	0.2123352728	0.0315946731	-0.0343066592	0.1797072304	-0.1317258232	0.2214747437	-0.0349583676	-0.0355516443	-0.0114266138	0.1122641695	0.3239406167	-0.0714415987	-0.177641046	0.1490971805	-0.0813025679	-0.1400656892	0.0588865619	-0.0602365822	0.0796201297	-0.0463037553	0.0118774946	-0.020238415	-0.1570772243	0.0580480653	0.0647759453	0.0600042842	0.0540086762	-0.0332304416	0.012430129	-0.1764778084	-0.0388723868	-0.066379271	0.1577347051	0.1185680984	-0.0877169908	0.0003346557	0.0052978624	0.0614425411	0.1333492387	-0.1292555969	0.0158906783	0.0595379623	0.0106953985	0.093730225	-0.0927555006	-0.0211264337	-0.1401609814	0.0226069197	0.0793167377	-0.3075135091	-0.0623372628	-0.0582619202	0.1303914963	0.0666629115	-0.0421090355	-0.0144756109	0.0154897645	0.0381422706	0.1857131998	0.0150743372	0.1077055614	-0.0032776999	-0.0006202343	0.1170379153	0.0032319463	-0.1211615944	0.0247585703	-0.0095208316	0.0012671001	0.0919923612	0.0769964347	-0.0911278654	-0.0565355236	-0.1221150776	-0.153325718	-0.0228074327	0.1350365018	0.0232306658	0.0512475263	-0.0770986592	-0.0134406291	-0.0578311484	-0.101035011	0.1375186448	-0.0074275545	-0.1316604456	0.0	0.0386605	-0.0174488999999999	0.0003044641112099	0.00149463426025	-0.0515181	0.0611569	0.00374016641761	0.0026541146276099	-0.24136	0.133847	0.017915019409	0.0582546495999999	-4.10039e-05	-0.0001670299	1.68131981521e-09	2.789898749401e-08	-8.68698e-05	-0.0002441998	7.54636215204e-09	5.963354232004e-08	0.000633083	-0.000232254	4.00794084889e-07	5.394192051599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
