global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5020.955984021377	9.194085901543986	84.53121556496988	25209998.993480075	11601.81116552596	3.577032332379531	134602022.32052284	12.795160306888548	4859.870618457512	5.497023168103624	30.217263710668004	23618342.4281466	5173.029921242043	8873.011192128075	1.190259	37.702938	0.0880018399999999	0.0511393	0.1182571336	-0.0872849846	0.0582947976	0.0711253079	0.0112652418	-0.1296925129	0.064798308	-0.007590311	-0.1350975773	0.0177472815	-0.0734636673	-0.0300531837	0.0848487914	-0.0874312296	0.1169784445	-0.2517357074	0.0310907584	-0.0883616268	-0.0614037931	-0.0647370974	-0.1228477689	-0.0158252486	-0.0673801894	-0.0743283792	0.3434264104	-0.1871107952	-0.0307037757	-0.0331208623	-0.063598937	-0.1022877212	-0.1696575442	0.1053139981	0.0378830854	0.0536409952	0.0175316244	0.1091145754	0.2118898849	0.0826886578	0.2856905401	-0.0417776368	-0.0101063767	-0.1687275909	-0.10009478	0.067019236	0.1018324493	-0.0610975753	0.0340031023	0.1830971618	0.1135445647	-0.1057088603	-0.0734708403	-0.0138096277	0.112303004	0.045521823	-0.0437280842	0.1875232901	0.041672588	0.1792808116	0.0248464839	0.2094135863	0.2311525298	0.1326079904	-0.0579107121	-0.0494527881	0.050093832	0.0389634455	-0.1011109214	-0.0454328654	0.0488406624	-0.3269773762	-0.1218889012	0.1287374027	0.1688492338	0.1310799491	0.1170194653	0.0201584143	-0.0455142684	-0.1626094244	0.0510262121	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00603729	0.00236498	3.64488705441e-05	5.5931304004e-06	-0.0242826	0.0150985999999999	0.0002279677219599	0.00058964466276	0.00942071	0.04432651	0.0019648394887801	8.874977690410001e-05	0.00102437	0.0002402159999999	1.0493338968999998e-06	5.770372665599996e-08	-0.000409028	0.0	1.6730390478399998e-07	0.0	0.0	0.000284019	8.066679236099999e-08	0.0
5033.129977670035	12.173993648658325	148.20612135757324	25332397.372120768	11618.15671061659	16.345545090629457	134981565.35244527	267.17684430980074	4860.661673770397	0.7910553128849642	0.6257685080435287	23626031.90686044	5164.368194580078	8866.363384199962	1.011569	32.042698	0.14524954	0.0819308	0.0635846029	0.077420719	0.0208511049	0.0428705578	0.1139759885	0.0196350561	0.0419854854	-0.0354233091	-0.1475938262	-0.034571196	-0.0580021582	-0.0135912466	0.1170791409	-0.0239210396	0.1091009558	-0.0425185398	-0.1329641688	-0.1371500566	-0.0525835808	-0.0376637161	0.13082083	0.1047130662	0.0291034765	-0.2017176136	0.0399405964	0.0931993468	-0.085487265	-0.1210684342	0.1760692408	0.2055985443	-0.0561865514	-0.0816132361	-0.1432180135	-0.0605065395	-0.1914347208	0.1562939694	-0.0377899038	-0.1510929527	-0.3403864716	0.0620590029	0.0409057168	-0.1860245513	0.062179876	-0.0846853934	-0.050553653	-0.2074724841	-0.0621855612	-0.0270690314	0.0102799098	-0.1507954247	-0.1671639868	0.1562365046	-0.0638160551	-0.0414797334	0.087322256	0.1513930302	0.0693401029	0.0023126738	0.2113738351	-0.0122945705	-0.0004402529	-0.1206952241	-0.0109491345	0.0559822378	-0.0608830688	0.1541685304	0.0674895628	-0.2681169669	0.1368261077	0.2566097413	0.1363379937	-0.0872090014	-0.007197936	-0.0548596773	-0.3166795432	-0.0039988435	0.0601110863	0.0699289638	-0.1236309391	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.00710137	0.01313866	5.04294558769e-05	0.0001726243865956	0.0510233	0.0753059	0.00567097857481	0.00260337714289	0.00944259	2.1880000000000163e-05	4.787344000000072e-10	8.916250590810001e-05	0.000397966	-0.0006264039999999	1.58376937156e-07	3.923819712159999e-07	-0.000469917	-6.0889000000000006e-05	2.20821986889e-07	3.7074703210000006e-09	-0.000448369	-0.000448369	2.01034760161e-07	2.01034760161e-07
5039.877300443319	6.747322773283486	45.52636460686995	25400363.203523837	11688.010134343049	69.85342372645937	136609580.9005058	4879.500806308277	4867.309808920874	6.648135150477174	44.19770097901015	23690704.77601736	5173.659510633681	8957.035430158385	1.038849	32.906837	0.0556527899999999	0.0535316	0.0720699797	0.0990435718	0.0535081629	-0.1226143498	-0.0799689864	-0.0501508253	-0.1240257154	-0.0046802344	0.0640811211	-0.1630136338	0.0061035912	0.0250797695	-0.0199969082	0.0625134699	0.1356171839	0.0108048348	0.1483368944	0.085539474	-0.0404649217	-0.1325742612	0.0615743364	0.0825824149	0.1097674912	0.1854747449	-0.1135913729	-0.0680624268	-0.1361131977	-0.1414136974	-0.2343959894	0.0089081581	-0.1081747048	-0.0490996332	0.074650217	-0.1497117394	-0.0156792367	0.0930149118	-0.035746653	-0.1487277725	0.0897176689	-0.1560155963	0.1071161518	0.134647029	0.0630994093	-0.1614228366	-0.1025827537	-0.092409462	0.0939917012	-0.006623612	-0.1009738633	-0.1119718235	0.0865687779	-0.0742107974	-0.0033952241	0.2029176945	-0.0381105363	-0.1301677345	0.085994112	-0.0645742763	-0.0169300353	0.1681297511	-0.0277718539	-0.0135318734	0.2620239366	-0.2485464734	0.080727321	0.0527590174	-0.051834302	-0.0534347247	-0.0439075654	0.0421564667	0.0958423016	0.0144342887	0.1813557397	-0.2305909158	0.0910134845	0.0044483743	-0.0135779654	0.14381932	-0.0528423525	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00709598	-5.390000000000082e-06	5.03529321604e-05	2.9052100000000885e-11	0.0511031	7.979999999999793e-05	6.368039999999669e-09	0.00261152682961	0.00937264	-6.995000000000091e-05	4.893002500000128e-09	8.78463805696e-05	0.00144703	0.001049064	2.0938958209e-06	1.100535276096e-06	-0.000409028	6.0889000000000006e-05	1.6730390478399998e-07	3.7074703210000006e-09	-0.000448369	0.0	0.0	2.01034760161e-07
5044.696417926171	4.819117482852562	23.22389331353521	25448961.949037146	11665.281604280552	-22.72853006249716	136078794.90716624	516.5860788018371	4866.188882341056	-1.120926579817933	1.2564763973423292	23679794.2386197	5172.866260895906	8887.329676822597	1.082659	34.294582	0.03253116	0.0233913	-0.1500606439	0.0796568228	0.1124416281	-0.0644259361	-0.0341607109	0.0083018646	-0.0155407207	0.1505988374	0.1119954933	-0.084553183	-0.0709281837	0.1388442777	0.0497683208	-0.034027383	0.0700544591	0.0525368564	-0.15320023	0.0486293929	-0.018086714	-0.0145289898	-0.0629606585	0.1730305248	-0.042222699	0.1113653183	-0.0257245782	0.0817566768	-0.0798016817	-0.2621671342	0.0312070704	0.0010663917	-0.0302974112	0.0363510851	0.0477493403	0.0547434966	0.1397607642	-0.1824303939	-0.0861367681	-0.1914339727	0.1295593432	0.0340272196	-0.1180682368	-0.103790059	-0.0482677469	-0.0802039044	0.1610364842	-0.0160903727	0.0868637242	0.0323975614	-0.1219482774	-0.0539199336	0.0593928738	0.148237996	-0.0796889956	-0.0569080419	-0.1111874118	0.0494587157	0.2105707185	-0.1273189811	0.0794053114	0.0487033302	-0.0821299406	0.016694911	0.0149707079	-0.0935990599	-0.080979059	0.0829939574	-0.0624374927	0.1448276093	-0.1838822987	0.1791463662	-0.1201103349	-0.0192705985	0.1309486902	0.1655699219	0.0499890463	-0.0408082067	0.0386127465	-0.2062137378	-0.0946684667	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00709598	0.0	5.03529321604e-05	0.0	0.0511241	2.1000000000000185e-05	4.410000000000078e-10	0.00261367360081	0.0238203	0.01444766	0.0002087348794755	0.00056740669209	0.00108578	-0.00036125	1.1789182084e-06	1.3050156250000001e-07	-0.000409028	0.0	1.6730390478399998e-07	0.0	-0.000448369	0.0	0.0	2.01034760161e-07
5053.725838973062	9.029421046891002	81.5304444420382	25540144.855503984	11689.010118262964	23.72851398241255	136632957.54485396	563.0423758135479	4870.376098512546	4.187216171490036	17.532779266787674	23720563.34096229	5176.308052345558	8957.003437164081	1.105258	35.01041	0.03730731	0.0230287	0.0297174334	-0.09916311	-0.017368973	-0.1536171604	-0.0436701321	-0.0494977453	-0.0177407554	-0.1122451232	0.2817310785	-0.016863479	-0.0495582914	0.087848373	0.0101251181	0.0795646474	0.0799055718	-0.0816515353	0.0413252869	0.1970840229	-0.1406995159	-0.3324180376	0.066930923	-0.0780644069	-0.1254098975	0.1739066321	-0.1117910265	0.0406494021	0.1385493858	0.0112010804	-0.0551285181	0.0152283372	0.0612775119	0.0488649396	-0.1042173539	0.1445338568	-0.0471572692	0.1398112848	0.0286460528	0.0008565168	-0.0746263228	0.1768058071	0.1227241918	-0.0167864481	0.1206193195	0.0419380262	-0.2657712723	0.1555331104	-0.0466395458	0.0979338225	0.0098924725	0.0193925726	-0.0085009597	-0.0843675383	-0.0144431465	0.3967600629	0.0434286961	-0.0691223066	0.144045845	-0.18118191	-0.0877119254	-0.0244159733	-0.0860167771	0.1955499527	-0.019961725	0.1789179892	-0.0145492516	0.0429821666	0.0497727655	-0.0764330652	0.1159264068	0.0444662744	-0.0528593178	-0.0258232875	0.015773476	0.0617727253	-0.1195500315	-0.0078382919	0.0253096973	0.2497103402	0.1612905724	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00706107	-3.4909999999999976e-05	4.98587095449e-05	1.2187080999999984e-09	0.0510916	-3.249999999999781e-05	1.0562499999998575e-09	0.00261035159056	0.0260121	0.0021918	4.803987240000003e-06	0.00067662934641	0.000753496	-0.0003322839999999	5.677562220159999e-07	1.1041265665599997e-07	-0.000113273	0.000295755	1.2830772529e-08	8.7471020025e-08	-0.000521292	-7.292300000000002e-05	5.317763929000003e-09	2.71745349264e-07
5026.001060966866	-27.72477800619617	768.6633154928592	25260686.664840065	11671.927416058505	-17.082702204459565	136233889.60573816	291.8187146062477	4849.274043642241	-21.10205487030544	445.2967197493815	23515458.75034237	5159.048983651621	8926.669158935547	0.975123	30.888239	0.07330998	0.0367163	0.0580302653	-0.1986880516	-0.022130293	-0.0669619312	-0.0242263465	-0.1199674562	0.0031090448	-0.0903011395	0.1794182917	0.0644051414	-0.0277951737	0.0446485322	-0.0985295562	-0.0407698752	0.0817467891	0.104731713	-0.0018870586	-0.0053117763	0.1139043335	0.0513645527	0.0097620288	-0.1675883777	0.0562268139	0.0175712286	0.044991883	-0.1332008137	0.1096892039	0.1315428377	-0.0980558474	-0.1354229509	0.0893601205	-0.0655175387	0.0366563237	0.017033553	-0.0394673332	0.0338552865	-0.1112375935	0.1551074466	0.0182085106	0.1459187156	0.1880108192	0.1533557323	0.0241721172	-0.0652614686	0.0782692809	-0.1581766661	-0.0948792135	0.0950888619	-0.1094828339	0.0353099956	-0.0329901506	-0.0467226599	0.0843990485	-0.0056787829	0.0679646434	-0.1465975822	-0.1285582865	0.0927805125	-0.0581397269	-0.0384746991	0.0842588229	-0.0461172644	-0.0275139276	-0.0324235487	0.0488671504	-0.1234204757	0.1109209642	0.1535980386	0.0334774194	-0.1693904687	0.0301957086	-0.2209363781	-0.0644139991	0.035534522	0.0526980481	0.1272424061	0.0854666464	0.1049083078	-0.0485826385	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00704859	-1.247999999999961e-05	4.968262098810001e-05	1.5575039999999026e-10	0.0241655	-0.0269261	0.00072501486121	0.0005839713902499	0.0319493	0.0059372	3.525034384e-05	0.00102075777049	0.00118717	0.000433674	1.4093726089e-06	1.88073138276e-07	0.000188814	0.000302087	3.5650726596000014e-08	9.125655556900004e-08	-0.000448369	7.292300000000002e-05	5.317763929000003e-09	2.01034760161e-07
5029.94083124713	3.939770280263474	15.521789861247331	25300304.765847065	11609.678474664011	-62.24894139449316	134784634.2850769	3874.930704735044	4852.338586004849	3.064542362608336	9.39141989222108	23545189.75323154	5157.811636691623	8889.15779416196	0.952375	30.167665	0.05898297	0.0372687	0.0870644145	-0.0802380085	0.0600974146	-0.0417762544	0.0014612742	-0.1287099186	0.0488743986	-0.0893074182	0.0128409658	0.014819515	-0.0405237689	0.1397076934	0.0793532545	-0.0525686546	-0.0468543454	0.0322972951	-0.1778342465	-0.0104355148	-0.1053065228	-0.0830187186	-0.338036246	-0.0182757893	-0.0520253534	-0.0529188998	-0.0092352797	-0.0447665213	-0.0712101819	0.0672988249	-0.1503386525	0.0174979478	-0.0009780574	-0.0317781851	-0.0476512444	-0.2108082054	0.0323534112	-0.0573134354	-0.0728243689	0.0182091022	-0.0497967298	0.1236636527	-0.1102276974	0.1446811549	-0.0522044168	0.0303339648	-0.0621763582	-0.0447426928	-0.019059726	0.0706542492	0.0533797979	0.1050799788	-0.1724704005	0.1314187915	-0.0228982544	0.0436551207	-0.2689149606	0.0728289102	-0.1957061942	-0.0724136136	-0.1000137544	0.0094177668	0.0371073777	0.0788599365	0.1002145034	-0.085133209	-0.0939982711	0.0178542648	-0.0010831918	-0.0066302178	-0.1157021401	-0.0027976094	0.0584345485	-0.1188828179	-0.1645512322	0.0195809565	0.1111594161	-0.0919151273	-0.0724359076	0.0996949708	-0.0533231819	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00704261	-5.980000000000048e-06	4.95983556121e-05	3.5760400000000575e-11	-0.00821444	-0.0323799399999999	0.0010484605144035	6.74770245136e-05	0.0354072	0.0034579	1.195707241e-05	0.00125366981184	0.00162183	0.00043466	2.6303325489000004e-06	1.889293156000001e-07	0.000160691	-2.8123000000000012e-05	2.5821597481e-08	7.909031290000008e-10	-0.000448369	0.0	0.0	2.01034760161e-07
5028.228905731664	-1.711925515465737	2.9306889705026284	25283085.928435445	11632.942867462763	23.264392798751945	135325359.7576528	541.2319722946212	4860.077301175724	7.738715170874457	59.88771249592247	23620351.37340351	5169.922195321542	8898.755520944806	0.987052	31.266092	0.07208103	0.0431113	0.1368231871	0.0080498974	0.0144989144	0.0316967991	-0.0968691066	-0.097134437	-0.0912207587	-0.0821638286	0.0559812173	0.0068526134	0.103655631	-0.1066205087	-0.0140033124	0.08299258	0.0829372493	0.0996656294	-0.0860184055	-0.0293690578	-0.1315442838	-0.067740689	-0.0867741489	-0.0524082329	-0.0410364385	-0.0209084824	-0.0167089251	-0.0170376338	0.1581533297	0.0403623214	-0.0128377029	0.0235920278	0.0410524294	0.0913900776	0.1539321372	0.1518099675	0.1073930624	0.0016618845	0.1451137763	0.0500049232	-0.0230302807	-0.2839924574	-0.1266048049	0.1697782604	0.321638201	-0.0507056548	0.0687814205	-0.1025511071	-0.1126952581	0.1590331502	-0.113501204	0.0830726228	-0.1398602123	-0.0158514018	0.0355447602	0.0388702498	-0.0842417854	-0.0759976596	0.0254343436	-0.090429164	0.0208503674	-0.1194010963	0.0989501625	0.1317188082	0.0237943548	0.1175775567	0.0703501645	-0.0563377991	-0.1321608361	0.143719293	0.0384533258	-0.0345278878	-0.0737118828	0.1700162844	0.0160320642	-0.3763216096	-0.0210156596	-0.2308020961	0.0384952283	-0.0893014648	-0.1181788443	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.016304	0.0092613899999999	0.0002658204159999	8.577334473209996e-05	0.0289852	0.03719964	0.0013838132161296	0.00084014181904	0.0346516	-0.0007556	5.709313600000032e-07	0.0012007333825599	0.00114396	-0.00047787	1.3086444816000002e-06	2.2835973690000002e-07	0.000141273	-1.9418e-05	1.9958060529e-08	3.770587239999999e-10	-0.000448369	0.0	0.0	2.01034760161e-07
5013.700584885743	-14.528320845920462	211.07210660200704	25137193.554883644	11601.77895815582	-31.163909306942514	134601274.99390715	971.1892432913382	4845.39606729141	-14.68123388431377	215.5386283659228	23477863.04892306	5152.242567274306	8844.89364922408	0.915021	28.984432	0.0820564	0.0613642	0.1062374587	-0.0052614601	0.0157044165	0.0468628624	-0.0163042413	-0.0932886674	-0.0334022642	-0.0531268526	0.0540623111	0.0173605436	0.1958493706	-0.0082426449	-0.0189524621	-0.0648229454	-0.0960811163	0.026700251	-0.0437315047	0.030672218	0.0414593082	0.02618669	-0.1744067964	0.133732204	-0.1569907222	-0.1718916013	0.0309075217	0.1181816467	0.0746088973	0.2147454544	0.064934519	-0.0006734925	0.132306373	-0.3017653657	0.1178568694	-0.0123591001	0.041286023	-0.0231540426	0.0631815445	-0.0847755011	-0.0565753734	-0.0376038429	0.036810985	-0.1447562532	0.1201535905	0.0195518538	0.0178414639	0.0162490841	0.0954947163	0.0645353051	0.0245886819	0.1311446766	-0.0184923494	0.0284076529	-0.0282643114	-0.0566952311	-0.0859200365	0.2599933477	-0.0955683918	0.0459406781	-0.0983905937	-0.2396026292	-0.0450308293	-0.0948733786	-0.0268320267	-0.0529154455	-0.007360845	-0.052877546	0.051361966	0.2022532688	0.1834769792	0.0518070727	-0.0679399122	-0.0356686268	0.0050944536	-0.1309134087	-0.1682078759	0.0375627895	0.0306390996	-0.0902360349	0.0034247756	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0187721	0.0024681	0.00035239173841	6.091517610000004e-06	-0.0313218	-0.060307	0.003636934249	0.0009810551552399	0.022247	-0.0124045999999999	0.0001538741011599	0.0004949290089999	0.00122689	8.292999999999994e-05	1.5052590721e-06	6.8773848999999905e-09	0.000195877	5.460400000000001e-05	3.8367799129e-08	2.9815968160000007e-09	-0.000448369	0.0	0.0	2.01034760161e-07
5007.465706368161	-6.234878517582729	38.87371012901461	25074712.800453182	11588.897107694373	-12.881850461448266	134302536.172727	165.94207131111492	4842.223949112916	-3.172118178494202	10.062333738333374	23447132.77336268	5150.610066053602	8766.890574287334	0.942046	29.840485	0.01262235	0.00704454	0.1008920929	0.1143473152	0.110346211	0.1907001316	-0.0337971483	-0.09539921	-0.042498935	0.0134845245	-0.0729003401	-0.0736111386	0.2854977832	0.0004483016	0.0109566137	0.0921046705	-0.205336403	0.0950151216	-0.0920915225	0.2762503476	0.0588992726	0.1270725523	-0.1155442431	-0.0692579534	-0.0110245178	0.0114812727	0.0293646291	0.0805584315	0.013142318	-0.1117974281	0.178513817	-0.0108297349	0.0741562726	0.0458097869	0.0972619261	0.0011941448	0.1243530673	0.0123550648	-0.0323503168	-0.0410786639	0.0139114181	-0.046633326	0.0400900495	0.0050501161	-0.0430264543	-0.0430805194	-0.1825396761	0.0229033523	-0.1155712267	0.0751767566	-0.0476628604	0.285944982	0.2014530565	0.0365030382	-0.1589072457	-0.1160560301	-0.0320296706	0.0065457326	-0.0903583635	-0.0618605773	0.0370818188	-0.0244942497	-0.0666085531	-0.0055556516	-0.1716293881	-0.0154566833	-0.1043165042	0.0386298059	-0.1183136711	0.1210867647	-0.0362940962	0.024711126	0.0682029528	0.0785782224	0.1062003426	-0.026081539	-0.0462779708	0.0650560862	-0.0974038888	0.0804660335	-0.0885329921	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0213429	0.0025708	0.00045551938041	6.609012640000008e-06	-0.0313158	5.999999999999062e-06	3.599999999998874e-11	0.00098067932964	0.0229118	0.0006648	4.419590400000002e-07	0.00052495057924	0.00113703	-8.985999999999998e-05	1.2928372209e-06	8.074819599999997e-09	0.000293632	9.7755e-05	8.6219751424e-08	9.556040024999998e-09	-0.000448369	0.0	0.0	2.01034760161e-07
5019.416055315168	11.950348947007114	142.81083995523406	25194537.53635568	11578.940952636029	-9.956155058343938	134071873.58463174	99.1250235457876	4847.603439616687	5.379490503771194	28.938918080164456	23499259.107783534	5146.757544397425	8770.530140469838	1.174762	37.212032	0.10114857	0.0446155	-0.090887792	-0.0932308357	-0.0402127248	0.1257626095	0.1098513243	0.166491045	0.1751221695	0.003042217	0.0571656733	0.049301702	0.2662271429	-0.0258863243	-0.0259189467	0.0633536573	-0.0891388295	0.0068440452	0.0938456742	0.0226324578	0.0918545842	0.0841253425	0.0036490526	-0.1025979742	-0.0178516934	-0.113473831	0.0341176258	0.1681415575	0.0373086549	-0.1042939516	0.1378339361	-0.0260582617	-0.0177175301	0.0227970151	0.0725847253	-0.1367833063	-0.0163791067	-0.0456927563	-0.0773955365	0.1968987366	0.1012385953	0.148179206	0.1305742666	-0.0484256093	-0.0066492504	-0.1562508793	0.0930474948	0.041786249	0.1733848459	-0.0211419249	0.066656766	0.016141326	0.0923222681	-0.1139929671	-0.0074333074	-0.129193386	0.0751579224	0.0345351096	-0.0577225392	-0.0501277762	0.161974833	-0.1382128137	-0.080078608	-0.0479249476	-0.1713120443	-0.1100296586	-0.0576554219	0.0010189219	-0.0704468122	0.0157259818	-0.0785819993	-0.1514659458	0.1096305931	-0.0675132482	-0.0411643095	0.1646422201	0.0794273524	0.0167352615	0.1826964251	0.1207370205	-0.0119597965	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0382939	0.0169509999999999	0.00146642277721	0.0002873364009999	-0.0252419	0.0060738999999999	3.689226120999996e-05	0.00063715351561	0.00944965	-0.0134621499999999	0.0001812294826224	8.929588512250001e-05	0.000642073	-0.000494957	4.1225773732900005e-07	2.449824318490001e-07	-7.57557e-05	-0.0003693877	5.7389260824900015e-09	1.3644727291129004e-07	-1.94833e-05	0.0004288857	1.8394294366449001e-07	3.7959897889e-10
5025.793627401723	6.377572086555119	40.67342571920702	25258601.58523177	11633.72859403702	54.78764140099156	135343640.99971458	3001.6856502836445	4850.71403507928	3.110595462592755	9.675804131902638	23529426.650115103	5148.42182119864	8906.215189237462	1.097595	34.7677	0.101396005	0.0563689	0.1224552854	0.0003145968	0.055003399	-0.0169058396	0.140593562	0.0967061323	0.1388843148	-0.2108960774	-0.0201611719	-0.1681684635	0.1167510734	-0.1426026198	0.0881865347	-0.030582617	-0.0843448642	0.1061803076	-0.1067204663	0.0222370404	-0.0512275172	0.066828054	0.1210554259	-0.191545094	-0.1926208962	0.156955788	0.0288828122	0.1300107332	-0.2333685233	0.1405120547	-0.0614781797	0.0569981911	-0.0315311104	-0.1386465378	-0.2053039311	-0.0920239125	0.0850007131	-0.103506671	-0.1384438889	-0.0444548304	-0.0117752803	-0.2717859269	-0.0970492596	-0.0759538477	-0.062857727	-0.0596367515	0.0276477394	0.0326709125	0.0743497079	-0.0501672123	0.0153826008	0.1353379924	-0.1804253581	-0.0540988642	-0.1317262583	-0.1111239976	0.1828756235	0.0700744389	-0.1403239027	-0.0755534854	-0.100802664	0.2233929935	-0.2970869876	0.0226589261	0.091695368	0.024766185	0.0079531542	0.1387621758	0.2101791633	0.0760638893	-0.1506478324	0.0087140386	0.1259394421	0.0558844556	0.0015556212	-0.0805291231	-0.0271500342	0.0072292191	-0.0061426125	-0.2212943762	-0.0017075397	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0260114	-0.0122824999999999	0.00067659292996	0.0001508598062499	-0.0386193	-0.0133774	0.00017895483076	0.00149145033249	-0.0402766	-0.04972625	0.0024726999390625	0.00162220450756	0.00102554	0.0003834669999999	1.0517322915999998e-06	1.47046940089e-07	-1.04478e-05	6.53079e-05	1.0915652484e-10	4.265121802409999e-09	-9.09055e-05	-7.142220000000001e-05	5.101130652840001e-09	8.263809930250001e-09
5024.060641916355	-1.7329854853678626	3.003238692495686	25241185.333652977	11572.564483037411	-61.164110999608965	133924248.71405897	3741.0484743724874	4844.958609144089	-5.755425935190942	33.124927695468536	23473623.924319424	5139.075601309317	8795.39467639595	1.157814	36.67519	0.12965306	0.0767983	-0.1104046695	0.0775939507	0.0328515255	0.0760868117	0.01128881	0.1359570687	0.0898804842	0.0826529581	-0.0513060762	0.0091327792	0.0177326209	0.0709180227	0.152469516	0.0692287144	0.0266453075	-0.0807527474	0.2508765975	-0.1028297811	0.0476742229	0.0538827968	0.0263330759	0.1946558939	0.0542730613	0.0244226806	-0.02797852	0.1756299891	0.0496786199	-0.0927263109	-0.0917360728	-0.017496361	-0.0172600747	0.0192294718	0.1009164331	-0.1370024101	0.0105221194	0.0797322149	-0.0593421853	0.022638487	-0.023610517	-0.223855033	-0.1197834832	-0.0165930867	0.0624998492	-0.0048841945	0.0405712659	-0.0785232588	-0.1375885152	-0.1433462245	0.096313834	-0.194051466	0.0699559464	-0.1434635259	0.058536982	-0.0317757813	-0.0341027338	0.0534258842	0.0746410581	0.0821215885	-0.0047639177	-0.1366564578	-0.1170963861	0.0391846871	0.1010422348	-0.1687273268	0.0134878544	0.0214972319	-0.0840128216	0.0120460026	-0.0788460108	0.0130800618	0.1744382421	0.0665554227	0.068562543	-0.0917447218	-0.0181430383	-0.1268464605	0.0179428699	-0.1072487018	0.1236256932	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0255411	-0.0004702999999999	0.00065234778921	2.211820899999999e-07	0.00478033	0.04339963	0.0018835278841369	2.28515549089e-05	0.0179467	0.0582233	0.00338995266289	0.00032208404089	0.000964699	-6.084099999999996e-05	9.30644160601e-07	3.701627280999993e-09	1.04743e-05	2.09221e-05	1.0971096049000002e-10	4.3773426841e-10	0.000378528	0.0004694335	2.2036781092225e-07	1.43283446784e-07
