global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
5461.835329737535	1.353205558180889	1.831165282691652	29831645.169169128	11286.38123004718	-32.62646461054646	127382401.2699613	1064.4861929832407	5264.695101844693	-7.113626262081198	50.603678596571314	27717014.51538751	5452.099656070738	8265.88033336887	1.262098	49.202999	0.3419780999999999	0.306837	-0.1004813339	-0.0679452306	0.1148626416	-0.0293208465	-0.0893523072	-0.0002211999	-0.1790350779	-0.0445177723	-0.0383252918	-0.073367832	0.1704445276	0.1298103982	-0.0871726721	0.1434845113	0.0628496943	0.0845154021	-0.0346751905	-0.0582274853	-0.14591015	0.0164856186	0.086978926	0.0973849351	-0.1452416303	0.0823951636	0.1427585882	-0.0970960195	-0.0947223421	0.0876262394	0.1446798616	-0.0179062682	-0.1967007393	-0.0714843889	-0.1101236648	-0.1296921617	0.0457752102	0.0150766465	0.0315678842	0.0417762152	0.0181538058	0.0782941617	-0.1080127394	0.0060614607	0.0304844745	-0.0404943583	-0.1052047849	-0.0300882273	-0.1270872039	-0.1459731923	-0.0700766494	0.008171856	0.0751885448	0.0118803096	-0.1150181161	-0.0879270538	0.1354837236	-0.076358663	-3.39816e-05	-0.0472079608	0.1699291786	-0.047460474	0.090469843	0.0864692173	0.055988821	0.0616002621	0.0075060898	-0.0212004367	0.0670286944	0.0222751694	-0.1609705872	0.05117318	0.1428296735	-0.1649551304	0.0658143794	0.183178464	0.0848887139	0.0201898088	-0.0714024293	-0.0842504665	0.0204653451	0.0698067657	-0.0951951225	-0.0052124507	0.0946137929	0.0635544152	-0.0659111837	-0.1242210371	0.0936471186	0.0632593972	0.0757549314	-0.0420767577	-0.1370580781	-0.0406376394	0.0528014503	-0.0508623191	-0.113876031	-0.0835879656	0.0586227856	0.0286094875	0.1541443125	0.1342619745	-0.0386146639	0.031443329	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	0.0269063	-0.0044536999999999	0.00072394897969	1.9835443689999985e-05	-0.256834	-0.3047359	0.09286396874881	0.065963703556	0.0387227	-0.01181	0.0001394761	0.0014994474952899	-0.00217665	-0.00026612	4.7378052225e-06	7.081985440000008e-08	-0.000901947	1.530300000000004e-05	8.135083908089999e-07	2.3418180900000115e-10	0.000257813	-0.0001381469999999	1.9084593608999998e-08	6.646754296900003e-08	0.0	0.0	0.0
5487.981150851992	26.14582111445725	683.6039617491984	30117937.11210676	11293.652042448852	7.270812401671719	127546576.45590912	52.86471298030328	5274.921988237833	10.226886393139466	104.58920529818116	27824801.98199497	5464.008175017972	8206.387019503705	1.287798	50.204903	0.1884012	0.110717	0.1169148038	-0.0796893726	0.0662061308	0.0356124506	-0.1775930827	-0.1178946222	-0.0292389547	-0.1350787504	-0.0625829957	-0.1068694468	-0.1702645203	0.2122143681	0.1128573933	-0.0711569831	0.0318348617	-0.0288653017	-0.0174624488	-0.0594503923	-0.011709315	-0.0388688655	-0.0264841308	-0.0439581435	0.0366678407	0.076730483	-0.0905855468	0.1710444312	0.0205959308	-0.1667290977	0.1504222033	-0.0781951155	0.1926641285	-0.0257163727	-0.087599487	-0.1541736053	0.0426725504	0.1245549873	-0.0804821366	0.0671077699	-0.0285979755	-0.0149063426	-0.0747427313	0.147742798	0.1301911249	0.0892015526	0.0050531769	0.1037462097	-0.0048553504	0.0616428222	0.0737943845	0.0995887657	0.1425431407	0.0083728443	0.040145104	0.0352528958	0.0014670994	-0.0691723867	0.0977562152	-0.0301946247	0.1091427614	-0.0302827227	-0.0036152734	0.0651414328	-0.0157939643	0.0777925724	-0.0152188375	-0.0216907312	0.0024976554	0.017989065	0.1065030546	0.1020092155	-0.106196412	-0.0992932944	-0.2624647351	-0.0178668656	-0.1500957522	0.1206957709	0.0502843271	-0.2039759286	-0.1009524282	-0.0666793724	0.0252101603	0.1259634949	-0.0195482058	0.0110509462	0.0595199701	-0.086067335	0.1000596191	-0.099308145	-0.0800490083	0.1130701016	0.0248589689	0.0824071518	-0.0875239197	-0.0573722369	-0.0175858458	0.1521012324	-0.0120598514	0.0420338451	0.102582161	0.0556550557	0.0567473134	0.0815827478	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.0151092	-0.0117971	0.00022828792464	0.00013917156841	-0.172838	0.083996	0.007055328016	0.0298729742439999	0.0573045	0.0185818	0.00034528329124	0.00328380572025	-0.000992137	0.001184513	9.843358267689998e-07	1.4030710471690003e-06	-0.00119796	-0.000296013	1.4351081616e-06	8.762369616900009e-08	0.000257813	0.0	0.0	6.646754296900003e-08	0.0	0.0	0.0
5491.0279972521175	3.046846400125105	9.283272985955312	30151388.4666066	11351.144521577657	57.49247912880492	128848481.94974244	3305.385156376069	5304.539905138826	29.617916900992896	877.2210015541206	28138143.605210222	5493.306352867442	8395.267710799822	1.452156	56.612415	0.40623434	0.27046	-0.1425385458	-0.0748415463	-0.1252431561	-0.0698971993	0.0344969056	0.2230129129	-0.007012739	0.0019504099	0.0251968422	0.0670526274	0.0174537534	0.0354713157	-0.0513144839	-0.0040260527	-0.0728512594	-0.2735239501	-0.0591165098	0.0800098413	0.0135157315	0.1682872587	0.0624484352	-0.1445833765	-0.1046168672	0.0946228567	0.0249340507	-0.0529762242	0.0033224334	0.0775383044	-0.0369894852	-0.1637635203	-0.0012056257	-0.0352651453	0.0264895243	0.0403181741	0.050610248	-0.0711854974	-0.0949993611	0.0158291523	-0.0507051375	0.0283626462	-0.0381076901	-0.0204981721	-0.1714590346	-0.123472445	0.0604589935	-0.0869556407	0.0589537552	0.0670620034	-0.0214521759	0.0532551727	0.0373517908	-0.0027553617	-0.0258179539	-0.0900736223	-0.0285372779	0.1293936945	0.109258757	0.0803721576	-0.0530045586	-0.1251026558	-0.2361572395	-0.1694651189	-0.0079174256	0.009921856	0.1274709238	0.1587888139	0.0843469228	0.1110781454	-0.037105601	-0.0015495393	0.0205217546	-0.0428570865	0.1371749416	-0.0164774719	0.0061548046	0.0612245853	-0.1160822728	-0.0809200086	-0.0030383663	-0.0035411702	0.0419839492	-0.0038030862	-0.1538860004	-0.0265660231	-0.0926651187	0.0317707148	-0.0571066546	0.1100561214	-0.0034411699	-0.0646715029	-0.0666047776	0.0185598844	-0.1042642863	0.0286157828	-0.0529686298	0.0776300453	0.0620798172	-0.0104821856	-0.0104322835	-0.1867730343	-0.0337315119	0.0202504162	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0150454	-6.379999999999927e-05	0.00022636406116	4.070439999999907e-09	0.0780456999999999	0.2508836999999999	0.0629426309256899	0.0060911312884899	0.0645578	0.0072532999999999	5.261036088999996e-05	0.00416770954084	-0.00345218	-0.002460043	1.19175467524e-05	6.051811561849002e-06	-0.000858892	0.000339068	7.376954676639999e-07	1.1496710862400007e-07	9.62532e-05	-0.0001615598	2.610156897604001e-08	9.26467851024e-09	0.0	0.0	0.0
5470.897712686205	-20.13028456591292	405.2283567046318	29930721.782675147	11295.168075465825	-55.97644611183205	127580821.85302234	3133.362519310837	5287.712735915375	-16.827169223451165	283.15362407466205	27959905.977561656	5485.242517214021	8325.685118951895	1.288666	50.238762	0.5949893	0.379471	0.0232579197	-0.0819510263	0.0908793034	0.0909780314	0.0438238325	-0.1023416122	0.0026104201	-0.0319306539	-0.0430381372	0.0029955283	0.0163259506	0.1646284239	-0.2084677584	0.03318747	0.100920651	-0.1514238437	0.1198371622	0.1671205697	0.0582915841	0.0395063853	-0.0052032075	0.080565219	0.0381623307	-0.0532475561	-0.0709335586	-0.0252148744	-0.0427474829	0.1702576956	-0.0694221039	-0.0777542825	-0.2086262034	-0.0257303243	-0.1382608257	0.0421080264	0.0102738829	0.0934885165	-0.1158779122	0.1057186421	-0.1692876074	0.0092866384	-0.0674152312	0.0321896018	-0.0478708568	-0.0294863222	0.0913797216	-0.0323476346	0.0051906445	-0.0855453538	-0.1019998778	0.1189367576	-0.0117002071	0.0128138114	0.009756873	0.1484018397	0.0575451857	-0.0239883597	-0.1533307903	0.0752426809	-0.0452173978	0.1579967811	-0.1830957437	-0.1139156879	0.0872342295	0.054679843	0.0556021203	-0.1328149423	-0.0339403441	-0.0131338339	0.0106676687	-0.0912648725	0.0043592789	-0.0448107098	0.2451846522	0.0579350035	0.0753988165	0.0624963078	-0.1401413328	-0.0939677697	0.0726688154	-0.1334914752	0.0253821972	-0.0119098534	-0.022359007	0.0772460872	-0.0123897403	0.0618637177	0.1187312987	-0.0689690836	-0.0281231091	-0.0538476716	-0.0587348599	-0.0691045328	-0.0853940897	-0.1509119798	-0.0206286728	-0.0069317646	-0.0234960031	0.0957935816	-0.1168941292	0.1306553449	-0.1032656067	-0.0362917222	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0240569	-0.0391023	0.0005787344376099	0.00152898986529	-0.283621	-0.3616666999999999	0.1308028018888899	0.080440871641	0.0349431	-0.0296147	0.00087703045609	0.0012210202376099	-0.000714864	0.002737316	5.110305384959999e-07	7.492898883856001e-06	-0.00139695	-0.000538058	1.9514693025000003e-06	2.8950641136400013e-07	7.95152e-05	-1.6738e-05	2.8016064400000003e-10	6.32266703104e-09	0.0	1.0	0.0
5453.574214582925	-17.323498103279235	300.1035865343192	29741471.713963773	11289.443002133485	-5.725073332339889	127451523.29842073	32.77646466066936	5270.088777721332	-17.623958194042643	310.60390242536283	27773835.72506432	5459.841032250834	8105.09825276648	1.219636	47.547607	0.34597314	0.188384	0.0979208527	0.0235512608	-0.181745132	-0.0483689201	-0.083312428	0.0800377214	0.0773589799	-0.0047785218	0.019196832	0.0270518304	0.1137989384	0.1401633627	0.0586880138	0.1726521774	-0.060916796	0.0037925978	-0.0860415495	-0.0187831575	0.1035318437	-0.0869468501	0.0603566534	-0.0823788663	0.0096409563	0.1666623172	-0.0521830203	0.0510155537	0.1263282968	0.1472528577	-0.0385620069	0.0219231178	-0.1997430254	-0.107998818	0.1586059744	-0.0522073068	-0.0275049107	0.0159986127	0.0304431068	0.1028630075	0.0669686683	0.1020648573	-0.0211564856	-0.032112209	0.0305524124	-0.0034280518	0.0367037462	-0.05942987	-0.0525273891	-0.1287033157	0.2162496506	-0.1129262211	0.0144740088	0.006218694	-0.1827848647	-0.0195976025	-0.0103151402	0.1921212935	-0.0806874687	0.0110801499	-0.0343228345	-0.0615016431	0.0041897828	-0.0399235453	-0.1192263762	0.0118794371	-0.1265128142	0.1039439047	0.0535860228	0.0409144674	0.1192047928	0.0376634924	-0.1362165649	0.0280217673	0.0882360907	0.0275336176	0.1570879697	-0.0375848826	-0.1967748416	0.064985154	0.003899715	0.0810426635	-0.1068487597	0.0136670609	0.05796372	0.1569818648	0.0064722742	0.0010179027	0.0842765068	0.0322290036	0.0459769618	-0.1339312798	0.0959874803	0.0744816862	0.0781992527	-0.0068191541	-0.1980742288	-0.0624907563	0.1027914835	-0.0406780518	0.0688307595	0.0093567663	0.0201009545	0.2901214562	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0198474	0.0439043	0.00039391928676	0.00192758755849	-0.111142	0.172479	0.029749005441	0.012352544164	0.0722977999999999	0.0373546999999999	0.0013953736120899	0.0052269718848399	-0.00192652	-0.001211656	3.7114793104e-06	1.468110262336e-06	-0.000942201	0.000454749	8.877427244010001e-07	2.067966530010001e-07	0.000257813	0.0001782978	3.1790105484840004e-08	6.646754296900003e-08	0.0	0.0	0.0
5491.653525873793	38.079311290867736	1450.033948386807	30158258.448242065	11292.566235017775	3.123232884290701	127522052.17226352	9.75458364951481	5269.498682663811	-0.590095057520557	0.3482121769101895	27767616.366595645	5457.163712648693	8326.765457339143	1.299318	50.654015	0.1566312999999999	0.119046	-0.1587231467	-0.0207070205	-9.5166e-05	0.1171172928	0.0595416165	-0.0059745107	-0.1309993541	0.0442768885	0.0809637757	0.1715529719	-0.0399925785	0.0602757087	0.1192341783	0.0125811659	0.0530422795	0.0443361911	-0.0963698332	-0.2005174314	0.0387187874	0.068457398	0.1373405799	0.0489895081	0.0485225087	0.1528870376	0.0923963046	0.0484565124	0.098558082	-0.0578264861	-0.0282451133	0.0089314071	-0.1141656853	-0.0267059241	0.1339949812	-0.0235822971	-0.1637602258	-0.1495827402	-0.0120359939	-0.0243553798	-0.1979765184	-0.1332217818	-0.0199811896	-0.1679744884	0.0124628982	0.0460535591	-0.0701170997	-0.0538867841	0.1151429174	-0.0119983961	-0.0926895319	0.0452025581	-0.0090390012	0.0709827413	-0.04945408	0.056317118	0.0852790374	-0.0294334578	0.0280262727	0.074359679	0.1173102507	-0.0093110354	0.0177840481	0.1308125897	-0.137159949	0.0069354714	-0.0150205262	0.1621209665	0.1485420351	-0.1571953979	-0.0066395625	-0.0548786087	-0.0623229021	0.0903970106	0.0187882102	0.1659405775	0.0559468436	-0.0381924924	-0.1118765543	0.1235797051	-0.1240492991	0.0502842813	-0.1297791753	-0.0352991367	-0.1737421456	-0.0253374122	0.0422201923	0.1207229535	0.0657343908	0.043734983	0.080299406	0.0943499737	-0.0327489514	-0.0724222115	-0.0162347219	-0.0497485613	0.0659637584	0.0114183232	-0.0118172887	0.0325222286	0.0144003468	0.0127701318	0.0683296228	-0.1374839498	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0198547	7.29999999999828e-06	0.0003942091120899	5.3289999999974885e-11	-0.224823	-0.1136809999999999	0.0129233697609999	0.050545381329	0.0360318	-0.0362659999999998	0.0013152227559999	0.00129829061124	-0.0018261	0.0001004199999999	3.33464121e-06	1.0084176399999988e-08	-0.000909081	3.312000000000009e-05	8.26428264561e-07	1.096934400000006e-09	0.000257813	0.0	0.0	6.646754296900003e-08	0.0	0.0	0.0
5456.629723200612	-35.02380267318131	1226.6667536899422	29774807.936116382	11229.86495325971	-62.701281758065306	126109866.86845072	3931.450734104293	5285.07140903661	15.57272637279857	242.5098066820561	27931979.79861622	5474.035288900761	8168.434317297101	1.290387	50.305828	0.1881221	0.125215	0.1224559185	0.1421153309	0.056523284	-0.0616342814	-0.0769476922	-0.0767597447	0.0503289441	0.0476125874	-0.00437231	-0.1567960657	-0.0324036579	0.1274199266	0.0834907631	-0.0092684189	0.0295251835	-0.0330277622	-0.0190403511	-0.0663369845	0.1599439081	0.076543669	-0.0840875319	-0.0630517471	0.081495546	0.0008416115	0.0363972481	0.1257999378	0.0215481609	0.0580613969	0.0785588088	-0.1912539609	0.1873675903	-0.0458999379	-0.0279841518	-0.0644128138	-0.0922717578	0.0552027518	-0.1485667793	-0.1872036725	0.1190335291	0.0878517289	-0.0199480526	0.1782789634	0.0021091925	-0.0557232283	0.175337543	0.0102449074	0.1148565993	-0.0449937945	0.0653572429	-0.0289380411	-0.0393824425	0.1201870922	-0.0220067976	-0.003467741	0.0453959794	-0.187848127	-0.0659762654	-0.0767837532	-0.0179049631	0.0151806383	-0.0601368473	0.0471285431	-0.153476239	-0.0465010356	0.0738304409	0.0465332522	0.011811651	-0.0177926508	0.0031312452	0.0675616217	-0.1330631148	-0.1188142011	-0.0369880699	-0.1891370757	-0.1519901921	0.1115961354	-0.0505509545	-0.0501709279	-0.2121184266	-0.1128684471	0.1485248067	-0.0703692828	0.0740005615	-0.0585217516	-0.0698795997	-0.0189527459	0.0261353051	-0.0347495998	-0.1838774086	-0.1655422472	0.1625937408	-0.0824194023	-0.0791290257	0.0546878186	-0.0188572563	-0.0225788975	0.0060912806	-0.0481599468	-0.0382208306	0.1337482037	-0.0053073409	-0.2123340318	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0266302	0.0067755	0.00070916755204	4.5907400250000006e-05	-0.118946	0.105877	0.011209939129	0.014148150916	0.0170103	-0.0190215	0.00036181746225	0.00028935030609	-0.0007564549999999	0.001069645	5.722241670248487e-07	1.1441404260252135e-06	-0.000849765	5.9315999999999904e-05	7.22100555225e-07	3.518387855999988e-09	0.000257814	9.999999999615351e-10	9.999999999230705e-19	6.6468058596e-08	0.0	0.0	0.0
5453.04854841312	-3.5811747874913635	12.824812858563812	29735738.47135044	11248.991553592765	19.12660033305474	126539810.97280136	365.8268403004097	5266.051999191116	-19.01940984549401	361.7379508708745	27731303.65818475	5453.1069644359	8230.680547351514	1.232929	48.065826	0.4091619	0.199885	-0.0263822968	-0.0986635602	0.0472189558	-0.1448432733	-0.0597193582	0.0863673532	-0.008543397	-0.0108472621	-0.0932435422	-0.1154123843	0.1702201692	0.0989897524	0.0131419703	0.0094181713	-0.1553555976	-0.0074595803	0.0505157294	-0.1007952217	-0.0307958048	-0.037939698	-0.0885400571	-0.0429405421	0.0666850292	0.0361235185	-0.0382700993	-0.0843706005	0.0092418737	-0.0134864098	0.0203876561	0.0209742288	0.0387672872	-0.0615651937	0.0487310454	-0.1084120593	0.0742372031	-0.0997299757	-0.0849484565	0.1246315331	-0.1035006385	-0.0507089235	0.1046331882	-0.098615753	-0.1061883298	0.0718424968	0.0905163069	-0.0060091924	0.0415757312	0.0038931809	-0.010079526	0.0996557318	0.0377251563	0.0904155504	-0.1157913916	-0.0063366104	0.0247857345	0.081312433	0.3175412683	-0.0424438042	-0.0874787268	-0.1160134338	0.0108204693	0.1307612009	0.0396331912	-0.0661478511	-0.02042181	-0.0031261566	-0.0138367627	-0.0203757631	0.0790456556	0.1310111596	0.0379077821	-0.0287817525	0.0138470894	-0.0561362203	0.0397937784	-0.0161944185	-0.0218497644	-0.0669013196	-0.0300150807	0.0393418307	-0.0051351664	0.0181043259	-0.1996066001	0.1105389558	0.0554599877	0.0662145368	-0.1141679812	-0.0242648988	0.0302534059	0.0480764956	-0.0125488831	-0.0105126596	-0.0498512717	-0.1500975746	-0.0703318114	0.110435915	0.1340920786	-0.0030758344	0.0008593165	-0.2111700069	0.1996669168	-0.1109701639	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0274299	-0.0540601	0.00075239941401	0.0029224944120099	0.0305988	0.1495448	0.02236364720704	0.0009362865614399	0.0709408	0.0539305	0.00290849883025	0.0050325971046399	-0.00305063	-0.0022941750000001	9.3063433969e-06	5.263238930625459e-06	-0.00158812	-0.0007383549999999	2.5221251344e-06	5.451681060249999e-07	0.000257814	0.0	0.0	6.6468058596e-08	0.0	0.0	0.0
5479.738917812206	26.690369399085284	712.3758186596282	30027538.607385684	11322.045906771473	73.05435317870797	128188723.51504068	5336.9385183594	5270.7359902677845	4.683991076668463	21.939772406309785	27780657.879104123	5465.103731917457	8361.210620820548	1.142349	44.534576	0.42943387	0.264489	0.0186160905	-0.0441220508	0.0255928275	0.075181049	0.1406858763	-0.0301658578	0.0109040917	0.037685854	-0.084270747	0.1298016167	-0.011814924	0.0831115835	-0.0257254373	0.0030293466	0.1010392191	-0.0061013753	-0.1638252339	-0.0779327638	0.1631035992	-0.1781158144	-0.0882296127	0.0833459871	0.0611304346	-0.1101889446	-0.1144284681	0.0363257716	-0.0157122544	-0.0182512397	-0.0600462497	0.0211920546	-0.0871526163	0.0381584449	-0.1824476773	0.0942991464	-0.066612427	-0.00523407	0.0796204821	-0.0221430681	-0.0896428369	-0.0389201101	0.0780535216	-0.0100540478	-0.1057038018	-0.1061684933	-0.1725030939	-0.0462587559	0.0537604295	0.1100955994	0.0436066828	0.0433559248	-0.0477444133	0.1191047971	0.2878342422	-0.0421093431	-0.1164300918	0.1300399427	0.0188697979	0.0830451457	-0.0091849886	0.113733737	-0.0323408727	0.0197488172	-0.256235781	-0.0747014413	-0.1490655098	-0.1875941517	-0.1480797547	-0.0404999546	0.0734586479	-0.129959306	-0.0019135574	0.090561666	0.0782014585	0.1441574246	0.0131017179	0.0379807441	0.0073785359	-0.0527390577	0.0646799586	0.0055839737	-0.0203771492	0.0468602511	-0.0135581157	-0.1279871269	-0.0670966907	0.000990474	-0.0625002211	0.0281855551	-0.0323739571	0.0203492232	-0.0072219418	0.1288474007	0.0871385301	-0.0071058888	0.2329857379	0.1478262797	-0.0632711654	-0.1269056219	-0.1637073794	-0.1473464153	-0.0959501765	0.1086307254	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0296264	-0.0021965	0.00087772357696	4.824612250000002e-06	-0.212296	-0.2428948	0.05899788386704	0.045069591616	0.00686483	-0.06407597	0.0041057299314409	4.71258909289e-05	-0.000965465	0.002085165	9.32122666225e-07	4.347913077225e-06	-0.00187184	-0.00028372	3.5037849856000003e-06	8.049703840000006e-08	0.000294261	3.6447e-05	1.328383809e-09	8.6589536121e-08	0.0	0.0	0.0
5456.6656004850265	-23.07331732717921	532.3779724807084	29775199.475516614	11263.89784579749	-58.14806097398287	126875394.68056132	3381.196995034029	5269.179181710102	-1.556808557682416	2.423652885273204	27764249.24896714	5464.060855701959	8179.069936931312	1.063525	41.461609	0.19638187	0.0975112	0.1169070645	0.0935912008	-0.1414967144	0.0237483299	0.0716673535	-0.0079394562	0.1616370073	0.102402184	0.015047902	0.1050686145	0.0275879433	0.0505674058	0.1073207524	0.057693968	-0.0031326421	0.0922625932	0.0006770678	0.0474020239	-0.0021457267	-0.0387412725	-0.0655844695	-0.0407349689	0.1327985791	-0.0639462862	-0.0004083999	0.0191409346	0.0341981986	0.1214098846	-0.0807454401	0.0564323289	0.1416489122	0.0936211848	-0.1699029447	0.2501736254	0.0420763847	-0.1068492732	-0.0228387446	0.0869742956	0.0841691128	0.1506465893	-0.133820296	-0.0058975135	0.0855777067	0.0480608494	0.0222027994	-0.0198543347	0.0654315151	-0.10264753	-0.0423218371	0.0469256219	0.0779884231	-0.0344619471	-0.0138074717	0.0964618549	-0.0238818826	-0.0726563967	0.0222945002	-0.052885917	-0.1044761492	0.0909955039	0.0723764569	-0.0528648102	0.0070164782	-0.1027545307	-0.022993225	0.0069328452	-0.1122920059	-0.0413118071	0.0382844891	-0.0244545523	-0.1384994312	0.0296661237	0.1291671351	-0.0025886969	-0.0938276714	-0.0723905846	0.2180070826	0.0161821319	0.1194319367	0.0487292935	0.2393226502	-0.0867442419	0.0766920496	0.056482016	-0.098781045	-0.1044137137	0.1101466374	-0.044320976	0.0278783647	-0.0230354999	-0.0317234426	-0.048742855	-0.0325721305	-0.0108137732	-0.1078082592	0.1047247571	-0.0992673408	0.0377277055	-0.0108709232	0.0503297613	0.0625422422	-0.0582201419	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0206042	0.0502306	0.00042453305764	0.00252311317636	-0.140113	0.072183	0.005210385489	0.0196316527689999	0.020656	0.01379117	0.0001901963699689	0.000426670336	-0.000901398	6.406700000000001e-05	8.125183544039999e-07	4.104580489000001e-09	-0.00124447	0.00062737	1.5487055808999998e-06	3.935931169000002e-07	0.000806366	0.000512105	2.62251531025e-07	6.50226125956e-07	0.0	0.0	0.0
