global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
7681.150137998584	-37.68602265325262	1420.2363034214698	59000067.44247566	14637.19526422614	-14.60833938538417	213.40357959856635	214247485.2030841	6706.45487680707	12.3135676971051	151.6239494311902	44976537.01464933	8964.350612780298	10931.495995612746	1.068212	59.066288	0.27914455	0.139107	-0.0846005264	-0.0346200479	0.0082775238	-0.0627428893	-0.0231811878	0.0241275201	0.0519104769	0.0222864583	-0.0419518674	0.0721003048	0.069001206	0.0513662395	-0.0367604957	-0.102265614	0.0827183354	-0.0858712463	-0.0973142297	0.0371621863	-0.2034140818	0.0620181751	0.1368938888	-0.0652239982	-0.0229801195	-0.0753392723	-0.142484793	0.1093970711	-0.0497034602	-0.1072897973	0.1197718553	0.0075143806	-0.0485703545	0.124447436	-0.0209088024	0.212937473	0.1427251777	-0.1399745253	-0.0243574099	-0.0585617729	-0.0264902567	0.0058259875	0.0596506531	0.1203661651	-0.0216604498	0.0437284682	0.0737131466	0.1671653761	0.1016783068	-0.0396540155	0.1115590389	-0.0320201127	-0.0083061134	-0.1234086785	-0.0221705598	0.0501725569	0.0886782824	0.0243806017	-0.0647687082	0.0383851867	-0.107994829	-0.1604017123	-0.0077646005	-0.0066636906	-0.0010298128	0.0567308057	-0.2574625988	-0.1204706991	0.067222763	-0.0664574721	-0.0868394907	0.0394820623	0.0562686539	-0.0564321122	0.0347387994	0.162577326	0.0934513675	0.0970674576	0.0024012309	-0.0219608446	0.0697648059	-0.0547529766	0.0757392356	0.235678617	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0610694	2.8800000000002435e-05	8.294400000001402e-10	0.00372947161636	-0.0435064	0.0279540999999999	0.00189280684096	0.0007814317068099	-0.11872	-0.1090224	0.01188588370176	0.0140944384	-0.00174041	-0.001977057	3.908754381249e-06	3.0290269681e-06	-0.00113697	-0.0002052879999999	1.2927007808999998e-06	4.2143162943999996e-08	0.00107622	-0.00066044	4.361809936e-07	1.1582494883999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7645.777954824362	-35.3721831742223	1251.1913425107352	58457920.5344782	14519.784767292962	-117.41049693317836	13785.224790095886	210824149.68851277	6656.084198337256	-50.370678469814266	2537.2052495094104	44303456.855354905	8955.05905763137	11018.052098498218	1.201168	66.417992	0.5798392499999999	0.307168	-0.202117452	-0.0411115147	0.0273446307	-0.19813419	-0.0695878058	-0.0419045045	-0.033619464	-0.0801535375	-0.0812601987	-0.0406188457	-0.0192914196	0.2173821356	0.0574452259	0.0096329025	-0.0612832412	0.1714890363	-0.0307884519	0.0486199912	0.0531688556	-0.0059163803	0.0375223801	-0.0859391722	0.0500350326	-0.069036946	-0.1276320341	-0.0133712871	0.070860132	-0.1019547943	-0.0887306232	-0.0160160719	-0.1900271641	-0.0084614702	0.1070385472	0.1358914539	-0.0652717706	0.1033978126	0.007324395	0.0778129837	0.0261517994	0.0647979861	0.0597418021	0.0138779418	0.0665290497	-0.1908946797	-0.0183721334	-0.1394860186	0.0053129192	0.0781293187	-0.0185315196	-0.1864133032	0.0735306858	-0.0401207458	-0.1108766525	-0.0844459947	-0.0159941823	-0.134658029	0.1143965714	-0.0427098104	-0.0461049943	-0.0681229752	0.0693007462	-0.0435987506	-0.0965001806	-0.0142653785	-0.1230160002	0.0315690074	0.080894165	0.0008718536	0.0124702504	0.0867658219	-0.0313036766	-0.0148935754	-0.0387533722	0.0056227872	-0.1507706544	-0.0198860437	-0.0804792734	-0.0082005653	-0.0670202547	-0.0395167514	-0.1098524021	-0.1678153209	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0153061	-0.0457633	0.00209427962689	0.00023427669721	-0.0034505	0.0400559	1.190595025e-05	0.00160447512481	-0.418198	-0.299478	0.089687072484	0.174889567204	-0.00434714	-0.00260673	6.795041292900001e-06	1.88976261796e-05	-0.000556623	0.0005803469999999	3.09829164129e-07	3.368026404089999e-07	0.000372456	-0.000703764	4.952837676959999e-07	1.38723471936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7684.186995847261	38.409041022899146	1475.2544322987494	59046729.78714815	14660.869873872954	141.0851065799925	19905.007298687844	214941105.4586356	6687.640760719432	31.556562382176708	995.81662938021	44724538.94443599	8965.581780799452	10915.517670697454	1.098293	60.729603	0.38417694	0.198942	-0.126957328	-0.0720022972	-0.0492359848	-0.1195395097	-0.0540777339	0.0285483834	0.0708740739	6.95191e-05	-0.0429426362	0.0588537319	0.0533572941	0.1142979919	-0.036393616	0.0078440327	0.1292881762	0.0027208431	0.0152711997	-0.2064009985	-0.0033563095	-0.0870512112	0.0253262505	-0.0347026218	0.0752177598	-0.0109334101	0.0627168581	0.0401054251	-0.0989711569	-0.1314699201	-0.060409616	-0.0734711692	-0.0037223933	0.1378998635	0.068432207	-0.1528723041	-0.1002687515	0.1292014595	-0.0852945811	0.0183981228	0.0111524127	-0.0445980919	-0.0332230736	0.0783221701	-0.1229929803	0.2209714978	-0.1984454725	0.0317895948	-0.0272458653	-0.0573647584	0.0247483275	-0.109879718	0.025797384	-0.1099614351	-0.0038736182	0.0045893086	-0.0788692722	-0.0396753885	-0.096102476	0.1075913567	0.0989093283	-0.0766229356	-0.0045613231	-0.0174242775	-0.0707555885	-0.0611198076	0.0409403147	-0.014645767	0.1079730218	-0.1658679422	0.0291404451	-0.0031184291	-0.0740873061	0.061286846	0.0790080469	0.0855749449	-0.008298605	-0.0416356238	-0.0927372262	-0.0208628335	0.1036013395	0.2504984592	-0.14306467	0.057527344	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.00390359	-0.01920969	0.0003690121898961	1.5238014888100002e-05	-0.0169199	-0.0134694	0.00028628301601	0.00018142473636	-0.231516	0.186682	0.034850169124	0.053599658256	-0.0020393	0.00230784	5.326125465600001e-06	4.15874449e-06	-4.6051e-05	0.000510572	2.120694601e-09	2.6068376718400005e-07	0.000850361	0.000477905	2.28393189025e-07	7.23113830321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7665.6962490470705	-18.49074680019021	341.90771722874445	58762898.982654326	14582.786378289404	-78.08349558355076	6097.032282546391	212657658.55482295	6679.101084074627	-8.539676644805695	72.92607719783986	44610391.291286856	8968.12296893797	10964.689704570455	0.8656249999999999	47.864323	0.11701005	0.0645935	-0.1639295138	-0.0418944495	-0.0536718888	-0.1455153052	-0.0636292068	0.0656579485	-0.0019916873	-0.0525690251	-0.0027359926	0.0221882034	0.0087567943	0.1415544769	-0.0169273345	-0.0299318978	0.1304771556	-0.1168904534	0.0652844303	0.1143846482	0.0181404579	0.0049818739	0.1464445362	-0.0146712677	-0.0731449174	0.0393256592	0.0021763731	-0.0639604411	-0.0825599514	0.0478178221	-0.1071147094	-0.091420729	0.0194044551	-0.1383587561	0.0556435097	-0.0598953957	0.0394150176	-0.0912849158	0.0513817416	0.0620296155	-0.1107526828	0.0812380065	0.1987405096	0.099702162	0.0184721272	-0.0074444918	-0.017643713	-0.0169326117	-0.0973759252	-0.0330783643	0.0161477354	-0.1500711473	0.0539856848	-0.028423123	0.0186174944	0.0384277809	-0.0191291673	-0.0176339793	-0.0262763705	0.0419079854	-0.0166848793	0.0387402878	-0.0578845627	-0.1315455561	0.1361149647	0.1093409073	-0.058809495	-0.0612820682	-0.0022922598	0.0369954476	0.0186283058	0.0483353926	-0.133837996	0.0257815026	0.0259299318	-0.0185720979	-0.0807713002	0.1913540359	0.0430656542	-0.1371511274	-0.0552665707	-0.0113013871	0.1640278432	0.0007909134	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.00713942	-0.0032358299999999	1.0470595788899996e-05	5.09713179364e-05	0.0282756	0.0451955	0.00079950955536	0.00204263322025	-0.276874	-0.045358	0.002057348164	0.076659211876	-0.0023894	-0.0003500999999999	1.2257000999999992e-07	5.709232359999999e-06	-7.721439999999998e-05	-3.116339999999999e-05	5.9620635673599984e-09	9.71157499559999e-10	0.00076721	-8.315099999999995e-05	6.914088800999992e-09	5.886111841000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7680.667374038241	14.971124991170656	224.13458350125453	58992651.310615495	14713.532120138394	130.7457418489903	17094.44901164281	216488027.45034423	6714.624623104861	35.52353903023413	1261.9218252325677	45086183.829206094	9027.07521837919	10753.248928033949	1.107448	61.235825	0.35207506	0.223712	-0.0640247616	-0.126380544	-0.0998709415	-0.0449467563	-0.0537131777	0.1044063915	0.1211424945	-0.0936926713	0.0107312368	0.0608930774	0.1133996995	0.0746653785	-0.0224146419	0.1030607217	0.0168009632	-0.024618898	-0.0173543537	0.0199773884	0.000895165	0.1383883112	0.0479708822	-0.0174697398	0.0147757301	-0.0910809993	-0.0053313337	0.1157219105	-0.0018564105	-0.0654857922	-0.1133635286	-0.0255505364	-0.0460045369	0.0837724851	0.1594978929	-0.1023894167	0.1993650774	-0.0534373973	-0.0282662646	-0.0041772669	-0.0935987339	0.1335917542	-0.1500717397	-0.2221183641	-0.0251430783	-0.1605039008	0.1758537088	-0.0141673363	0.0167727544	0.1109252497	0.2565812942	-0.1422754848	-0.0755648066	0.0190412446	0.1109486909	0.0963401454	-0.0952346138	0.0249742191	0.1105912943	-0.0255886467	0.0906599902	-0.0013790855	-0.0628439859	0.0119128099	-0.0963963271	0.1240227255	-0.0899719148	-0.0891763619	0.0683825906	0.0413485552	0.0155960684	-0.1560919196	0.0341976432	0.0834374786	-0.0231192063	0.2278088831	-0.0907588132	-0.0571212511	0.1470885042	-0.0228861664	0.0962930758	-0.0682759694	0.0485221232	0.0387089103	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0306356	-0.02349618	0.0005520704745923	0.0009385399873599	0.07523	0.0469544	0.0056595529	0.00220471567936	-0.0519403	0.2249337	0.05059516939569	0.00269779476409	-0.00152257	0.0008668299999999	7.513942488999997e-07	2.3182194049e-06	-0.000131366	-5.415160000000002e-05	1.7257025956000002e-08	2.932395782560002e-09	0.000554376	-0.000212834	4.529831155600003e-08	3.07332749376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7696.620638167919	15.953264129678246	254.5066363912786	59237969.24787235	14695.199692298567	-18.332427839826774	336.0779105024559	215948893.9965319	6689.473570097238	-25.151053007622977	632.5754673922607	44749056.645029485	9010.110816252078	10901.007820280483	1.481386	81.91256	0.6696493500000001	0.452491	-0.1020054667	0.2044788984	-0.1214010292	-0.1066755397	0.151685436	0.108074555	-0.0887548729	-0.0323362638	0.0399800364	0.1217258036	0.040852945	0.1053138907	0.0845492707	0.1413283421	-0.2029157022	-0.0988047378	-0.0357394928	-0.0567617606	-0.0930925008	-0.0345885802	-0.0215958799	0.1206980829	-0.0229392616	-0.0568456387	0.0246809967	0.0657869737	-0.1838210195	0.0600625394	0.0603834359	0.1470971658	0.0319503785	-0.0614414286	0.1445166362	-0.0243659742	-0.1208460926	0.0720129748	0.1389902746	0.0863215222	0.0927548585	-0.1317738809	-0.1619325882	-0.0085418654	0.0920405991	0.0335198441	-0.0306966102	0.0330716146	0.015220179	-0.1428917405	0.0055791941	-0.1202723956	-0.0649918375	0.0853626221	0.1257880111	-0.1515386412	-0.0288399993	0.1932276355	0.0076458973	0.0038471526	-0.0233654827	-0.0905650524	0.0032515476	0.0742286511	0.0590974519	-0.150742056	0.0592202541	-0.0384734201	0.0048637322	-0.0962204414	-0.1056836858	-0.0309140503	-0.0137428838	0.1063417521	-0.3046584103	-0.0158476739	0.1252380444	-0.1473771805	0.0517501882	-0.0310613074	-0.0895180921	0.0893498586	-0.0089918456	-0.0720954665	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0305281	0.0001074999999999	1.1556249999999991e-08	0.0009319648896099	-0.0746770999999999	-0.1499070999999999	0.0055766692644099	0.0224721386304099	-0.226416	-0.1744757	0.03044176989049	0.051264205056	0.00486953	0.0063921	4.085894241000001e-05	2.3712322420900003e-05	-0.000335452	-0.000204086	1.1252804430400003e-07	4.1651095396000013e-08	0.000861371	0.000306995	9.424593002500001e-08	7.41959999641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7692.528800813104	-4.091837354815652	16.743132938264754	59174999.35133909	14609.088457021924	-86.11123527664313	7415.144840869388	213425465.5450912	6681.587136309111	-7.886433788126851	62.195837894508834	44643606.660091385	8935.933391121287	10927.571532174965	1.083601	59.917221	0.3374178209999999	0.206248	-0.0432547845	0.1350325559	-0.0135197167	-0.0426106783	0.0898638963	0.0961884432	-0.0762193198	0.0645116895	0.0786579062	-0.0479298551	0.0232197882	0.01855909	-0.0382012106	0.1666577186	-0.0351720336	-0.13107468	0.044038642	0.0688926088	-0.0419779824	-0.0926448118	0.0707546607	-0.0096290731	-0.2707736111	-0.014044693	-0.0636003595	0.0553872993	0.0381340143	-0.0956255863	-0.0043302482	-0.2727971046	-0.0578414294	-0.1108607095	-0.1253408944	-0.0322960508	0.0039842942	-0.0407311142	0.0017213327	-0.0040379921	0.1314019207	-0.0555734774	0.0216264337	0.049627977	0.0241096594	-0.0126182572	0.0069870427	0.0546912512	0.0129576927	-0.1593246472	-0.1126111049	-0.011428638	-0.0128600091	-0.0136266465	0.1030689459	-0.0582608949	-0.0748894994	0.1516026847	0.013453983	0.016226966	-0.0074334646	-0.0122700847	0.0015232826	-0.0894979985	0.161723733	-0.0225802803	-0.0011191948	-0.226432342	-0.0061054074	0.0248683429	-0.0871997855	0.0859165118	-0.1036174594	-0.1823320156	0.0753646304	-0.1319862813	-0.123106841	0.019105331	0.0369524335	0.0407550514	0.0635785936	-0.1419830462	-0.050005862	0.0039137179	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.000576121	0.0311042209999999	0.0009674725640168	3.31915406641e-07	0.124611	0.1992880999999999	0.015527901321	0.0397157468016099	-0.199096	0.02732	0.0007463824	0.039639217216	0.00574278	0.0008732499999999	7.625655624999998e-07	3.29795221284e-05	-0.000582043	-0.0002465909999999	3.38774053849e-07	6.080712128099999e-08	0.00133564	0.0004742689999999	2.2493108436099997e-07	1.7839342095999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7673.481254530915	-19.047546282188705	362.8090193721208	58882314.56363735	14644.000709541266	34.912252519341564	1218.8653759742713	214446756.78104508	6677.322410845163	-4.264725463947798	18.18788328284476	44586634.57837506	8937.309270665255	10888.279619387988	0.918082	50.764908	0.277118579	0.184127	0.0242949283	0.0714885244	0.016050062	0.0223744108	0.0602801677	0.0544838289	-0.0549901447	0.0781937341	0.0723118134	-0.0761583135	0.0290370516	-0.0626728458	-0.0159622726	0.0364556209	-0.1346746776	0.0303851995	0.0867254407	-0.2230551789	0.1615065386	-0.0073156829	0.0723562975	0.1202555842	0.0050256353	0.0368075059	-0.0827497377	0.0682464236	0.1090103865	0.0413731579	-0.0047510707	-0.0585180525	-0.0712935122	0.1048453288	0.0910458144	-0.0328362423	0.0927214397	-0.0991933681	0.1340823272	0.0236283767	-0.1604469138	0.101643907	-0.07127124	0.0371358034	-0.1295399077	0.0078555264	0.1432314291	0.0108670333	-0.0607044009	0.1132528707	-0.0365333863	0.0360942941	-0.0408874909	0.0436204591	0.1034028213	-0.0911776205	-0.0416422077	0.0543985156	0.0665578335	0.0189850044	0.0753837653	0.0183219658	-0.1431835017	-0.0664808318	-0.037541405	-0.1312621084	0.0931782722	0.0572883354	0.1831612931	0.0256063467	0.1286241248	-0.0981487847	0.0497351607	-0.1271725532	-0.0106012812	0.1459351876	-0.104025004	-0.0851500258	-0.0188464983	0.102145347	-0.0112625701	0.0408905779	0.177292481	0.1066317937	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.0344807	0.033904579	0.0011495204771672	0.00118891867249	0.124854	0.000243	0.015588521316	5.9049000000003456e-08	-0.0428918	0.1562042	0.0243997520976399	0.00183970650724	0.00467956	-0.00106322	1.1304367684000005e-06	2.1898281793600003e-05	-0.000974829	-0.000392786	9.50291579241e-07	1.5428084179600004e-07	0.00161497	0.00027933	7.80252489000001e-08	2.6081281009000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7646.20207798481	-27.27917654610519	744.1534730335756	58464406.21737923	14577.02520616167	-66.97550337959547	4485.718052950204	212489663.8610727	6678.879727379178	1.557316534014717	2.4252347871156115	44607434.41279656	8899.036880550148	10681.602231444436	0.894347	49.452503	0.22148445	0.117003	0.0895522255	0.0393215458	0.034821004	0.0819175577	0.0373742509	0.0096406683	-0.0471099593	0.0459273278	0.0696301523	-0.1367833905	0.0581829377	-0.0851168694	-0.013654821	0.1388780911	-0.1919489538	0.2311099122	-0.063451368	0.0491642957	0.0065135195	0.0649127304	-0.0612104776	0.0107468674	0.0905333807	0.0960507522	-0.0108140818	0.0088791731	-0.057011506	0.0812452591	0.082362284	-0.0588109751	0.0877548449	-0.13257219	-0.0501662647	-0.1147407006	0.0094938964	-0.1007564029	0.0492849134	-0.1667199231	-0.1879576954	-0.0302937267	0.0206109251	0.0241360213	0.0299632687	0.1499377418	-0.0167178043	-0.0924099501	0.0315249152	0.0561216159	-0.0176269341	0.0965381829	-0.0497175774	-0.0401806263	-0.0375002332	-0.0590952288	-0.0407349592	0.0294831555	0.2408349514	-0.1357353109	0.0179617323	-0.0027466518	0.0831147825	0.2073090141	0.0022564177	-0.0439051671	0.1053552172	-0.0017040116	0.0525323511	-0.0040744001	0.0892837716	-0.0363642003	-0.1173093125	-0.1301871317	-0.0225176706	-0.1339752444	0.0258453449	0.0765999673	-0.014121049	-0.0202717933	0.0695234671	0.0790478578	0.1086739654	0.0935201532	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.0576041	0.0231233999999999	0.0005346916275599	0.00331823233681	0.124682	-0.000172	0.015545601124	2.9584000000001885e-08	0.0309082	0.0738	0.00544644	0.00095531682724	0.00376775	-0.00091181	8.313974761000005e-07	1.4195940062499998e-05	-0.00200087	-0.001026041	4.0034807569e-06	1.0527601336810003e-06	0.0021649	0.0005499299999999	3.024230048999999e-07	4.68679201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7639.572046558277	-6.630031426532696	43.95731671681118	58363061.05455463	14564.84621550474	-12.178990656930182	148.32781342159268	212134745.28130275	6634.713653022285	-44.16607435689275	1950.6421240985796	44019425.25760032	8864.567312176885	10558.74448628273	0.8713119999999999	48.178772	0.3255765	0.157005	0.1127054275	-0.0633223818	0.052963946	0.1169643699	-0.0172089877	-0.0537912092	-0.0085237011	0.056614204	-0.0303495071	-0.1186559041	-0.0701037665	-0.1018842246	-0.0128110748	-0.0188075435	0.0141488475	0.2189461519	0.0134261287	0.100421475	0.1319053734	0.0272313973	-0.0188549578	-0.1245540322	-0.0034411698	-0.0193285473	-0.078654314	-0.1551825374	-0.0369781746	-0.1171437285	0.0671185782	0.02420877	0.0491541311	0.1907874047	0.047009376	0.0046683602	0.0084439211	0.0274493896	0.095654009	-0.1040703592	0.0055647325	-0.0021760309	0.1318315096	-0.0789601908	-0.0249748617	-0.0472819791	-0.0116313883	0.0061954395	0.0323070366	-0.0707641989	-0.0300402593	0.1078328507	0.0225894926	0.0471735829	-0.0297417184	-0.0119853416	-0.0026422218	-0.1664817029	0.0307300506	-0.1158669748	0.0415054513	0.0858432929	0.090019419	0.1353468294	0.0467740024	0.0635230937	-0.0496598306	0.0766067065	0.009538947	-0.1264290403	0.1321674858	0.0174204221	0.0455973215	-0.1025169155	0.0967163875	0.1639569898	-0.0223675141	-0.0441286452	-0.0390668083	-0.09248242	-0.1642727229	0.015364651	-0.0484047109	0.0088254262	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0903759	0.0327718	0.0010739908752399	0.00816780330081	0.0521011	-0.0725809	0.0027145246212099	0.00526798704481	0.126772	0.0958638	0.00918986815044	0.0160711399839999	0.00251476	-0.0012529899999999	1.5699839400999996e-06	6.3240178576e-06	-0.0028382	-0.0008373299999999	8.05537924e-06	7.011215288999997e-07	0.00256178	0.00039688	1.5751373440000006e-07	6.5627167684e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7651.357396090106	11.785349531828617	138.89446358737297	58543270.002702765	14545.33544640968	-19.510769095060823	380.6701106807805	211566783.24858183	6642.871970577648	8.158317555363283	66.55814533414873	44127748.01748617	8879.619998897253	10667.325929259228	1.077108	59.558186	0.3021469	0.189262	0.1384828175	0.0997516021	-0.0253652664	0.1064430445	0.0360004582	-0.1217856746	-0.0612990173	-0.0024434107	-0.0174988555	0.0712412637	-0.0572183765	-0.1169546833	0.1131220422	-0.0857215989	0.0471305286	-0.0683914599	0.0135730542	0.0134178834	0.1553535406	-0.0566086884	0.0219309303	-0.0322081563	0.0606832056	-0.1005876632	-0.0819787819	0.0473961904	-0.0651416932	0.1143091485	0.1999658032	0.2477999338	0.003563071	-0.1074172737	0.0063672324	0.0209388075	0.043337821	-0.1122403358	-0.1031870536	-0.0766310091	-0.0496518711	-0.1542921433	0.1038272439	0.1352344714	-0.1117930574	0.0057163602	0.0753444228	0.2013391053	0.0394571471	0.0982319263	-0.0807468939	0.107072685	-0.0362353049	0.1031750819	-0.0815433534	0.004684635	0.1232215125	0.0126242679	-0.0523598664	-0.0290651309	0.0060872439	0.0602129581	0.0979171058	-0.1194450775	-0.0047807217	0.0830130332	-0.0161150119	0.0370655267	0.0258542021	-0.0984195402	-0.035329386	-0.2646230885	0.053019814	0.0053401627	-0.1067337175	-0.0289988281	0.1540973426	-0.0536982382	-0.0241094821	-0.0650578843	0.0190480256	-0.1040649622	0.1594347794	-0.026901866	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.110396	0.0200201	0.00040080440401	0.0121872768159999	-0.0819296999999999	-0.1340307999999999	0.0067124757420899	0.0179642553486399	0.136249	0.009477	8.981352900000025e-05	0.018563790001	0.00482759	0.0023128299999999	5.349182608899999e-06	2.33056252081e-05	-0.00256777	0.0002704299999999	6.5934427729e-06	7.313238489999994e-08	0.0027509	0.00018912	3.576637440000003e-08	7.567450810000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
