global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5597.8114534938	32.70518440119304	1069.6290867160403	31335493.068866376	12460.73893094968	2.7105904172458395	155270014.70528495	7.347300410064975	5256.910168130916	13.33676052033934	177.86918117688205	27635104.51579821	5275.418740345974	7564.192548529789	1.108035	36.385044	0.1620570699999999	0.0797705999999999	-0.0038595466	-0.0929943094	0.0951625058	-0.1794697771	-0.0090714087	0.0398382804	-0.0654702114	-0.0061848024	-0.0946626904	0.0280501091	0.0725562161	0.2055234891	0.0716415763	0.1280279786	0.0032792764	-0.1362057813	-0.0386659867	-0.0306804854	-0.225327364	0.0565104163	-0.0879403121	-0.0292627665	-0.0583286413	0.0739659028	0.0226101542	0.0630086048	0.0181194394	-0.0560550404	0.0874380275	-0.140647638	-0.0303102298	0.192587467	0.1713745711	-0.0115278553	0.0249968789	-0.0690858042	0.1129935021	-0.0347287961	-0.0285099639	-0.0581847735	0.1366099378	0.1495288942	0.0419990747	0.0485455961	-0.2134950115	0.0831238962	-0.072835422	0.0669823239	0.117771529	-0.0668904889	-0.0172593251	0.1056028146	0.1213209093	-0.0218667382	0.0205126807	-0.0018742768	0.1039087126	-0.0411132463	0.0528732198	0.0618545671	0.1263383392	-0.0352044287	0.11494588	0.1287921715	0.014210511	0.1545334118	-0.1468163182	0.0147199393	-0.0753470361	0.0552862125	-0.0429260663	0.0348424945	-0.083732721	-0.0435374834	0.0721343107	0.0425914722	0.1083107682	-0.177766155	0.0752222632	-0.130398829	-0.0060262676	-0.1067489806	-0.0108722117	-0.1068309491	0.0207763976	0.0299348735	0.0423887973	-0.1838509428	0.1391980437	-0.04306685	-0.0391590061	-0.2002632558	-0.0729433027	-0.1265574937	-0.0597265154	-0.1130729712	0.1376064227	0.0007093144	-0.1210955732	0.0865078212	-0.0604201269	-0.046410024	-0.0817269955	0.0021689024	0.0750483748	0.0163991649	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0348364	0.0496821999999999	0.0012135747649599	0.0024683209968399	-0.0384624	0.0151012	0.00022804624144	0.00147935621376	0.00115137	0.01157477	1.3256528769000005e-06	0.0001339753005529	-0.000103961	-0.001051523	1.0807889521000001e-08	1.105700619529e-06	-0.00119484	-0.0003544199999999	1.4276426255999998e-06	1.2561353639999994e-07	0.000311432	-0.0003080349999999	9.6989890624e-08	9.488556122499997e-08	0.0
5580.141558374511	-17.669895119289322	312.2251935266846	31137979.81149832	12618.946163718836	158.2072327691567	159237802.28283432	25029.528500474127	5268.808758763546	11.898590632630658	141.57645904292605	27760345.736423463	5289.649266024163	7605.163452246346	1.230203	40.396736	0.0674877699999999	0.0365718	-0.0084826337	0.1362692214	-0.0244298327	-0.1718335107	-0.0495734339	-0.1258911499	-0.0108307124	0.1789860594	0.01981379	-0.0850908264	0.0027494414	-0.0947411059	0.0871075352	0.2217587346	0.0171404439	-0.0235474585	0.16723679	-0.0354965076	-0.067328824	-0.1154141858	-0.1115032843	0.1499429562	-0.073747534	-0.0435990816	0.0354461645	0.1169790104	-0.0022102439	-0.0441535381	0.0625251328	0.069833156	-0.0836023941	0.2798374478	-0.0087091249	-0.0369015236	0.0556494573	-0.0114268307	-0.1222905394	-0.0517021672	-0.0470362773	0.0321625332	-0.1107921598	0.0937810014	0.1310042955	0.0551922596	0.0333005134	-0.0039731446	0.0303864152	-0.1178500801	0.137692908	-0.0360578755	0.0614018176	-0.1146738195	-0.0105936341	-0.0660962236	0.0146706842	-0.0267201003	0.0403679195	-0.0420721875	0.0631799498	0.072714413	0.2190553921	-0.06668342	-0.0664726089	0.0662288848	0.1644936882	0.0867831577	0.049870408	0.1193683696	-0.1069112971	-0.1298516797	0.0793641344	0.066617436	-0.1514714445	-0.0028370924	0.0971657899	0.1084903844	-0.1048138785	-0.2239214607	0.0022014376	0.005705256	0.0249222911	-0.1150463338	0.0528887285	0.1307222123	0.0022078089	0.0752622688	-0.0164372484	0.1085853626	0.0707268688	-0.1433969538	-0.0352563218	0.0125808205	-0.0105915629	0.0591907963	0.0909440019	-0.1241753077	0.0423320343	0.016256631	0.1058255703	0.0664359925	0.0292086291	0.0862828762	0.00037494	-0.0165358027	0.071758697	-0.0181761658	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0314206	-0.0034157999999999	0.00098725410436	1.1667689639999975e-05	-0.028774	0.0096884	9.386509456e-05	0.000827943076	-0.0104289	-0.01158027	0.0001087619552099	0.0001341026532729	0.000433235	0.000537196	1.8769256522500006e-07	2.88579542416e-07	-0.00098137	0.0002134699999999	9.630870769e-07	4.556944089999995e-08	0.000416832	0.0001054	1.73748916224e-07	1.1109160000000003e-08	0.0
5554.157621554877	-25.98393681963444	675.1649726467541	30848666.885076124	12476.353005254194	-142.59315846464233	155659384.31171536	20332.8088409226	5243.116776478998	-25.69198228454843	660.0779537095503	27490273.53179552	5262.749357584462	7520.766351880408	1.141411	37.481037	0.13429015	0.0764375999999999	-0.0797130546	-0.047424194	-0.0956481491	0.0291438952	-0.0753292207	-0.0264033036	0.0970490247	-0.1311525277	0.0447900755	-0.058761495	0.1222034132	0.0515166227	-0.0656222724	-0.1910312213	-0.1024308096	-0.1988264001	0.1409490943	-0.0270908547	-0.0463876512	0.0925025674	-0.049020624	-0.2444232527	0.0064348675	0.0228168401	0.1502967274	-0.0259800464	0.080762139	-0.0906159441	0.0257873159	0.0462072805	-0.069348166	-0.150276853	0.0574928528	-0.0615337889	-0.0623945217	-0.0273529257	-0.0399329408	0.0115514658	-0.067290925	0.0207630259	-0.0482195351	-0.012671103	0.0721912935	0.1120717533	-0.0618882553	-0.1518933542	-0.0659133807	-0.0558218335	0.0544277015	0.0048526026	-0.0103174964	0.1178818647	-0.1203253561	0.1774915599	-0.0413705874	-0.1244186799	-0.0499314726	0.0541410551	0.1521905579	-0.0489711637	-0.2159034137	-0.0814959602	-0.0178702169	0.2075869611	0.1316508884	0.0528197658	-0.0555787357	-0.2124084571	-0.0305613028	0.1003694448	-0.0666144154	0.1316469448	0.0585767489	-0.058945144	0.1048817549	0.0287732486	0.0442981979	0.1148214622	-0.1096437482	-0.0833017886	0.0652964757	0.0648517791	-0.0663380483	0.0213655941	0.0401653919	0.0389749294	0.0168903881	0.0836217606	-0.0349545242	-0.0811289153	-0.1568557216	-0.0124494206	0.1238242572	-0.0356072596	0.0495869663	-0.0480392466	-0.0159657386	0.0277749921	-0.007226032	-0.1858423963	-0.075697841	-0.10702638	-0.0255044704	-0.1522496622	-0.0088199528	-0.1820213936	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0383995	0.0069789	0.00147452160025	4.8705045210000046e-05	-0.0247431	0.0040309	1.6248154810000005e-05	0.00061222099761	-0.0288338	-0.0184049	0.00083138802244	0.00033874034401	0.0014907	0.001057465	2.22218649e-06	1.118232226225e-06	-0.000160643	0.000820727	2.5806173449e-08	6.735928085290001e-07	0.000197515	-0.000219317	3.9012175225e-08	4.809994648900001e-08	0.0
5553.989384621969	-0.1682369329073481	0.0283036655940715	30846798.08449352	12523.769551285835	47.4165460316417	156844803.7737142	2248.328837570796	5229.953787333632	-13.162989145365827	173.2642832410186	27352416.6176454	5250.402575435434	7516.267570429125	1.069991	35.135796	0.23610715	0.11703	-0.0723101606	-0.006683724	0.0588607813	0.0775290709	-0.069784011	-0.0018333948	-0.0778371967	-0.1061190348	0.1308939281	-0.0783122726	0.0483668919	0.0614430589	-0.1974045183	-0.0763936226	-0.0760120986	-0.0024752041	-0.0620113335	0.0253480972	-0.0862577001	-0.0509473975	0.0213669057	0.0127169101	0.0903911334	-0.0050977772	0.0242168085	0.1397275276	-0.0585872345	-0.0690415493	-0.0346047372	0.1275251127	-0.1577338321	0.0751870062	0.0037306674	0.0266295075	0.1042946753	0.0390522526	-0.0934464324	0.0470282956	-0.0408081726	0.1849667921	0.1673214562	0.0105929597	0.0607262992	-0.1443178427	-0.110102364	-0.0140476791	-0.1308290092	-0.0589060711	-0.1380245109	0.0355387579	0.0978208386	-0.0184377896	-0.1423787907	-0.0566678814	-0.0267120649	-0.0364616733	0.0123471779	-0.047912828	0.1289765862	-0.1842118909	-0.1067218993	-0.0681130417	0.0889090589	-0.0188301751	-0.0082878765	0.1135343507	0.0364752965	-0.0261799909	0.0647004481	-0.1181018599	-0.0196290675	-0.0097286319	-0.1310544927	0.0317910588	0.0661366937	-0.0123218676	-0.0846341137	0.0001289878	-0.1619643874	-0.0103436891	-0.04059291	-0.1130224114	0.1055216286	0.1256793525	0.0642542012	-0.0155843722	-0.1898981829	-0.1511734026	0.0024079557	-0.0675211275	0.0202695007	-0.1024393356	0.1040472404	-0.1409374069	0.0710380433	0.1148895236	-0.1044123061	0.074454818	0.0956715215	-0.0959139603	0.0839093754	0.0755849548	0.0053774451	-0.0590793676	0.0993011407	-0.0673190021	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0121051	-0.0505046	0.00014653344601	0.00255071462116	-0.0377753	-0.0130321999999999	0.0001698382368399	0.0014269732900899	-0.0432292	-0.0143954	0.00186876373264	0.00020722754116	0.000433235	-0.001057465	1.8769256522500006e-07	1.118232226225e-06	-0.00195365	-0.0017930069999999	3.816748322499999e-06	3.214874102049e-06	0.000510542	0.000313027	2.60653133764e-07	9.798590272900001e-08	0.0
5567.041796963742	13.052412341772651	170.36546793965903	30991954.369141288	12496.68511713645	-27.084434149384837	156167138.91685966	733.5665731923633	5254.284089936886	24.330302603253585	591.9636247658882	27607501.297763888	5273.318912876221	7445.61601227292	1.068332	35.081295	0.0981834	0.0506223	-0.0054257654	0.094789886	0.0955931326	0.0344469003	-0.0264099801	-0.051497532	-0.0257367999	-0.0578417791	0.0393408888	-0.068678815	0.0612882579	0.026439415	-0.041405875	0.1734274623	0.0180243421	-0.0901546502	-0.0190627234	0.0001118897	0.0598031465	0.1044116702	0.2027910549	-0.0877189567	0.0468762567	-0.0096865648	0.0955624884	0.0995238175	0.061335688	0.0148794651	0.0837181355	0.0347288111	0.1463328744	-0.1327184741	-0.0511289988	-0.1144267862	-0.0866379166	0.1125970652	0.0149409933	0.2416380277	-0.1386500322	-0.0019157485	-0.0723987855	0.1229749428	-0.0297856735	0.1072841932	0.1590532763	-0.0342317407	0.0420273235	-0.0277127186	-0.0634016472	-0.0064824446	0.0458761264	-0.0934263006	-0.0021133153	0.0536969741	0.056832668	0.0103675238	-0.0161791454	-0.1536003489	-0.0428204139	-0.0494400056	0.1716849104	-0.025777698	0.0432476296	0.0586558719	-0.0215565771	-0.1049704153	-0.0420796525	-0.1165361889	0.1849116626	-0.0199617745	-0.0350469015	0.0985933661	-0.036800486	-0.1120542993	-0.0309822269	0.0508802985	0.0568738797	0.1912005621	0.0890942419	0.0228020003	0.1400383269	0.1226273728	0.0290890979	-0.0228364746	0.2414000491	-0.1042924654	-0.0148365205	0.1315872259	0.1299419471	0.0041943131	-0.0601628138	0.1442391762	-0.0406863609	0.1009614338	0.0292987729	0.0692917358	-0.0012517606	0.0361239264	0.1130733092	-0.0179218786	-0.0781739743	0.0049225507	0.0337177392	0.0062996299	0.0821169028	0.0994093666	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0120955	9.600000000000232e-06	0.00014630112025	9.216000000000448e-11	-0.0177384	0.0200368999999999	0.0004014773616099	0.00031465083456	-0.0277308	0.0154984	0.00076899726864	0.00024020040256	0.000539636	0.000106401	2.912070124960001e-07	1.1321172801e-08	-0.00115136	0.00080229	1.3256298495999998e-06	6.436692441e-07	0.000166463	-0.000344079	2.7709930369e-08	1.18390358241e-07	0.0
5576.766613523023	9.724816559280953	94.57205711166505	31100325.861705046	12587.573092453842	90.88797531739148	158446996.357868	8260.62405729476	5267.360321734038	13.076231797152104	170.98783801285174	27745084.758978102	5285.578244583408	7570.3193785726835	1.165979	38.2878	0.161295	0.0923382	-0.0494520685	0.0546713006	-0.1759461139	-0.0495696675	-0.0314920741	0.0220693197	0.1165627235	0.1109886567	0.0836593512	0.0160625563	0.0589143203	0.0180719267	0.1508486954	-0.0141033784	-0.1451784673	0.0048655434	0.1609603483	0.0346048034	-0.0415644991	-0.1167786412	-0.0949979184	-0.0670448584	0.1136728781	-0.0264219507	-0.1272305684	-0.1365015877	-0.056651143	0.0221262401	-0.0236997186	0.0405652333	0.0043548036	-0.0280217623	-0.0182427467	-0.09724799	-0.0101825664	-0.3174613535	-0.0551054254	0.0367072742	0.0735698219	-0.0692534293	-0.0197982309	0.0246271765	-0.0844322584	-0.0910101166	0.0239244898	0.0380142098	0.1001424213	-0.1288107397	-0.0132759193	-0.1777138643	0.1093221555	-0.091161416	-0.0198046383	-0.0541906454	0.1010898739	0.0263117614	0.1101829096	-0.1340257745	-0.0324177005	0.1357234083	-0.0251381421	-0.1403232757	-0.1610027729	0.0516535775	0.062720109	0.1059317654	0.0970099337	0.0067668073	-0.0568862388	0.0208161162	-0.0067410476	-0.1638207238	0.1489180389	0.0834054536	-0.0438687649	-0.008942512	-0.0131583239	0.0467348975	-0.0015424815	0.0101059061	0.0964101997	-0.197955313	-0.2428349716	0.0473242296	-0.0599069423	-0.0741878334	0.1035666614	-0.0026833325	0.0221672192	0.0514396482	0.0935295045	-0.0490721818	0.0035384829	0.104286214	0.13458039	0.0701375571	0.1389507312	0.0904209225	0.134208829	-0.0093692529	-0.0547253135	0.1103433852	-0.0333823196	0.0193419901	0.1605349819	0.0962782544	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.022705	0.0348005	0.000515517025	0.0012110748002499	-0.0173171	0.0004213	1.7749369000000246e-07	0.0002998819524099	-0.0365304	-0.0087995999999999	0.00133447012416	7.743296015999996e-05	0.00192458	0.001384944	3.7040081764e-06	1.918069883136e-06	-0.000632269	0.000519091	3.99764088361e-07	2.69455466281e-07	0.0006079	0.000441437	3.6954241e-07	1.94866624969e-07	0.0
5568.333382787431	-8.433230735591678	71.11938063972816	31006336.66186492	12493.51828872818	-94.05480372566126	156087999.23078552	8846.306103872663	5241.964289811888	-25.396031922149632	644.9584373908432	27478189.61566305	5261.164318326119	7575.0455448049315	1.182722	38.837589	0.1188427899999999	0.0573795	-0.070866004	-0.1309556922	0.0092073904	-0.0712318443	-0.0034664228	0.1346384382	0.0294304272	-0.0085211068	0.137236748	-0.1364192692	-0.0082224268	0.0338000835	-0.0738898184	-0.1695730329	0.0041563963	0.0263722305	-0.0172698588	0.0574477342	-0.0173935832	0.0070881195	0.0098314015	0.0432887776	-0.0492036977	0.0229219125	0.0060277822	-0.0561307285	-0.1862699887	-0.0664364254	-0.0342076675	-0.0226476345	0.0205864865	0.0311801571	0.1671658508	-0.1139064951	0.0676560358	0.0959350982	0.1411274197	-0.0102059758	-0.1234681112	0.0722790093	0.0022647957	0.0758447662	-0.0809396114	0.0597329867	0.0675386487	-0.0064274528	0.0412326334	-0.0023961419	-0.0669830998	0.0715708102	0.0486520142	0.0232483174	0.0675561194	-0.1548099888	-0.0212116079	-0.1461777635	-0.1877171195	-0.2358632708	-0.0695910467	-0.0598217094	-0.1715451804	0.0495098213	-0.0075568201	-0.0140690596	-0.0634913353	0.0244122778	-0.011001928	0.0161817318	0.0020105712	-0.0081923373	-0.0160444055	0.03534561	-0.027107656	0.2003537319	0.0351824416	-0.0783905031	0.0088171736	-0.0300750928	0.0565205808	-0.1682704967	0.104021579	-0.0171818615	0.0927994467	-0.1357642568	0.0866252135	0.0860014172	-0.1119742059	0.0084258524	0.0874029292	0.0785576856	-0.0377935809	0.0722299827	-0.0359566038	0.0367263378	-0.0131106292	0.0535817176	-0.0795294677	0.017072156	-0.0470921197	0.1177082277	0.1101832688	0.015005901	0.2363606243	-0.1362065514	0.0746732996	0.2033079978	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.0379615	0.0152565	0.00144107548225	0.00023276079225	-0.00416656	0.0131505399999999	0.0001729367022915	1.7360222233599998e-05	-0.0326889	0.0038414999999999	0.00106856418321	1.4757122249999982e-05	0.0013303	-0.00059428	1.76969809e-06	3.531687184e-07	0.00018554	0.000817809	3.4425091599999995e-08	6.688115604809999e-07	0.000288104	-0.0003197959999999	8.300391481600001e-08	1.0226948161599997e-07	0.0
5573.987871647015	5.65448885958358	31.97324426315481	31069340.793268017	12552.968782711256	59.45049398307492	157577025.2597233	3534.361234831628	5246.289066616816	4.324776804927751	18.703694412441088	27523548.97050314	5266.595143294198	7535.696079657283	1.188379	39.023342	0.09449414	0.0483486	-0.0403001909	0.141413792	-0.0046232852	-0.0024540586	-0.0848330675	-0.1323254635	0.0236047719	0.0568082217	0.1784033176	-0.0046645442	0.1087837102	0.1521025422	-0.1082472744	0.0074264335	-0.1519795097	0.0038025523	0.0079921692	-0.0676704709	0.0806669132	-0.1272688626	0.0068041125	-0.1071238051	0.082633491	-0.1241595355	0.2515397356	-0.0679311318	-0.1136336677	0.168876858	-0.1302512785	0.1938743946	-0.0780873957	-0.0050362812	-0.0332711985	0.058354531	0.0684117075	-0.073869766	0.0613082496	-0.189749464	0.0550773747	0.1728606156	0.1070154724	-0.0236213966	-0.1246036608	-0.0003190784	-0.0286074611	-0.0018584065	0.0523225066	0.0340577028	0.1364661673	0.1020454956	-0.050015603	-0.0507045583	0.164307906	-0.0347023218	0.0684035878	0.0015088164	-0.0518843513	-0.0940202435	-0.0616781602	-0.0992512841	-0.0508304743	-0.1749043953	0.0459524432	-0.0350379103	0.120083839	-0.0075512147	0.1876436242	-0.0708846862	0.0192469529	-0.0537642815	0.0202413547	0.2121433417	0.1266596786	0.100649298	-0.2029296969	-0.0145604631	-0.1712464641	0.0637030529	-0.1417514944	0.0308566815	-0.034400331	-0.087849874	-0.0268304892	-0.0353636797	-0.1578378046	0.0998349922	-0.1745085819	-0.1174805535	-0.0167880782	0.1436961331	-0.0234295423	-0.0374598071	0.0060406194	0.0436502437	-0.0721154821	-0.1302212213	-0.0375166807	-0.0625400532	-0.0328037822	0.1329514579	-0.1096051647	0.0157873813	0.0999643465	-0.0066930538	0.0670367817	0.0920419097	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0461222	0.0081607	0.00212725733284	6.659702449e-05	-0.0361924	-0.03202584	0.0010256544277056	0.00130988981776	-0.0287747	0.0039142	0.00082798336009	1.5320961639999997e-05	0.00107146	-0.00025884	1.1480265316e-06	6.69981456e-08	-0.000437365	-0.000622905	1.91288143225e-07	3.88010639025e-07	0.000161981	-0.000126123	2.6237844361e-08	1.5907011129000003e-08	0.0
5571.704427603765	-2.2834440432498013	5.214116698653001	31043890.2285794	12557.62241021968	4.653627508423597	157693880.5976515	21.65624898715681	5247.068342679476	0.7792760626598465	0.607271181834633	27531726.192749143	5266.487101323903	7578.285777933669	1.136203	37.310032	0.0552009	0.0252759	-0.0927463427	-0.1015739902	-0.0415398071	-0.0176303665	-0.0428609484	0.110141017	0.0835122777	0.0082661367	0.182544195	-0.1095124267	0.0762215024	0.0239136488	-0.0671800204	-0.0321480199	-0.1140449964	0.0342645363	-0.065523935	0.0524241069	-0.082801562	-0.0145557739	-0.0062985062	-0.0713012967	0.0648566916	0.024563416	0.0363519846	0.0261462925	-0.0398690116	-0.176146881	-0.0888893853	0.1099856615	-0.0611821795	-0.0482425373	0.0480141167	-0.1116076023	-0.0365019973	-0.0621710448	0.0979230101	-0.0277309139	-0.0183092751	-0.0305350067	0.0103842675	-0.040506543	-0.0526727118	-0.0166622415	-0.0362813333	0.0006691346	-0.1142968222	0.0502883319	0.0755983696	-0.0412841399	0.0433912251	-0.0919982066	-0.0661648029	0.1248361072	-0.0920661868	-0.0987130737	-0.0158652971	0.2611919218	-0.0105426065	-0.0648634331	-0.0618158009	-0.0992517666	0.0477682707	-0.0484330773	-0.0524415385	0.1105828389	0.0155729356	-0.0573640609	0.0109440695	-0.0117391911	-0.0613450114	0.0240635117	-0.0248296542	0.0392347141	0.1397778119	-0.0687224584	-0.0839685445	0.0984693853	-0.0775343491	-0.0717298505	0.1191225277	-0.0237876425	-0.0814687895	-0.0874246168	-0.0182491946	0.0162153075	0.019596611	-0.0336116712	-0.0432142354	0.0644250312	0.0323727775	-0.0233314481	-0.0068740519	-0.0934715138	-0.0461951751	-0.0921824732	0.058163172	0.0130581725	0.138537095	-0.0367149616	0.0035368095	-0.0673358253	-0.079587123	-0.0808133984	-0.2337954332	-0.1474919273	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.0393002	-0.006822	0.00154450572004	4.653968400000002e-05	-0.0239167	0.0122757	0.00015069281049	0.0005720085388899	-0.0428337	-0.014059	0.00183472585569	0.000197655481	0.00070036	-0.0003710999999999	4.905041296000001e-07	1.3771520999999998e-07	-0.000437366	-1.000000000015745e-09	1.91289017956e-07	1.0000000000314906e-18	0.000231764	6.978299999999999e-05	5.3714551696e-08	4.869667088999999e-09	0.0
5550.61110160494	-21.09332599882509	444.9284016927106	30809283.601260003	12486.084293227406	-71.53811699227299	155902300.97758013	5117.702182800137	5245.084730883614	-1.983611795862089	3.9347157566832216	27510913.83414843	5265.866559089803	7475.130094140466	1.141646	37.488766	0.06822085	0.0299553	-0.0513260177	0.119377313	0.0173847134	0.1075225108	-0.0742020505	-0.17413627	0.0535944209	-0.0059299489	0.0966432734	0.0036215027	0.1140274711	-0.0047909499	-0.1066170826	-0.1235383688	-0.0744532291	-0.1139009413	0.0209660831	0.0533647735	0.0584499418	-0.0302284598	0.0117796775	-0.0849370797	-0.0412482241	-0.1598016026	-0.0311573194	-0.0067194828	-0.0247212797	-0.0361585239	-0.1301723937	-0.019766899	0.0997926264	0.1568383048	-0.0424795552	0.0242370878	0.0353828325	-0.0727286822	0.1404575914	-0.0112070496	-0.1426818702	-0.2445967514	-0.1182025879	-0.0576785059	0.1175139501	0.0181171075	0.0028827708	-0.002298998	-0.0191108803	-0.0376215193	0.0565615236	0.0684689928	-0.0586927752	-0.0512997126	-0.1568349209	-0.0361469743	-0.1352771359	0.2459691942	0.0898508932	-0.0271782105	-0.0740292945	-0.1030314159	-0.1468048429	-0.061086672	0.0222338347	0.0949581423	0.0234413562	-0.0032300432	0.1012165506	-0.111175412	0.0299904602	0.0041448506	0.1603450712	0.0260454824	0.0188227814	0.0225196773	0.0493366505	-0.0962856421	-0.1149692316	-0.098094166	0.1342006753	0.0651463435	-0.0048564973	-0.0762302491	-0.0303525658	-0.1939230228	0.0875625858	0.0858735303	0.2085861947	0.0887735976	-0.0677621066	-0.1321867584	0.04443558	0.0374087155	0.002825996	0.0012242645	0.0265265751	-0.0854471681	-0.0708147798	-0.0927008096	0.0443653277	-0.0492767555	0.1761391495	0.0281449526	-0.1373530236	0.2357599229	0.0067826093	0.0888818698	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	0.0500977	0.0107975	0.00250977954529	0.00011658600625	-0.0312466	-0.0073299	5.3727434010000006e-05	0.00097635001156	-0.0236506	0.0191831	0.00055935088036	0.00036799132561	0.000992222	0.000291862	9.845044972840002e-07	8.518342704400004e-08	-0.000376481	6.0885e-05	1.4173794336100004e-07	3.7069832249999997e-09	0.000497224	0.00026546	2.47231706176e-07	7.046901160000003e-08	0.0
