global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3802.924016228423	6.352695036675868	14462231.07320692	40.35673422900621	9609.855540151444	-13.478580244760453	92349323.5025794	181.6721254144467	3682.453259618044	3.026126038387247	13560462.009271557	9.157438800205291	3814.342357226691	6595.296709316599	1.263853	40.879303	0.0359050146	0.016469	0.1686859901	-0.0400208208	0.038906506	0.0587320435	-0.0061028909	-0.1682720553	0.005613491	-0.0285933091	-0.0294623958	0.0042418464	-0.1533955682	0.0530486983	0.0626285571	0.0313488021	0.1846077456	0.04953029	-0.070544359	-0.1297739819	0.0891491959	-0.0749741684	0.1952539922	0.019913414	-0.1170326112	-0.1188555067	-0.0249036007	-0.104913505	-0.1903499214	-0.0295596124	-0.0298838285	-0.1498458327	-0.0229305683	0.0355798992	0.0642976226	0.1295540277	-0.1643927815	0.1253458901	0.0374400057	0.0377499556	0.0350009063	-0.1355840984	-0.0153040642	0.0163431509	0.0522197508	-0.0097495949	0.0067142727	0.0570122446	-0.0671681288	0.115952619	-0.022192016	-0.1627039907	0.0787604508	0.1553347861	0.0170064948	0.1817829552	-0.0815693043	0.0387109942	-0.0746400169	-0.0894962012	0.1145034211	0.1291380791	-0.000541679	-0.0939673248	-0.1129364287	0.1391658709	-0.0254247489	0.1469941348	0.0510566599	0.0914799183	0.0131263493	-0.2616389183	-0.0326420783	-0.1424202824	-0.0116248269	0.0402818938	0.0515318173	-0.0206884203	-0.038091299	0.0854398757	0.0497200423	0.0632312817	-0.0202354804	0.0482593446	0.013464744	-0.0208017703	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.003462	0.0033892296	1.148687728151616e-05	1.1985444e-05	-0.0238764	0.0078343999999999	6.137782335999998e-05	0.00057008247696	-0.0725842	0.0026786	0.00526846608964	7.174897960000017e-06	0.000446675	-0.000205146	4.2084881316000015e-08	1.99518555625e-07	0.000535788	7.458000000000003e-05	2.87068780944e-07	5.562176400000005e-09	-0.000211404	-0.0001603296999999	4.4691651216e-08	2.5705612702089997e-08
3796.001394006304	-6.9226222221191165	14409626.583297804	47.92269843017741	9602.304520089288	-7.551020062155658	92204252.09652716	57.01790397907723	3676.569840173481	-5.883419444562605	13517165.789673258	34.61462436065736	3809.768115844325	6601.959080561406	1.139064	36.843014	0.0472115213	0.0219253	-0.0171581262	0.1150647351	-0.0323372932	-0.0071637967	-0.0236916868	0.0059796385	0.1515830463	0.0014865222	0.0057550437	0.0401290889	0.1357560113	-0.0283702535	0.0921896867	0.1395861047	-0.0353855562	0.0589455143	-0.0587401842	-0.0264161496	-0.1729469508	0.0010378998	0.0044076642	-0.0481449439	0.0345978658	-0.0478657813	-0.0385951979	-0.057518566	-0.024631931	-0.1120712168	-0.0316882638	-0.0891244884	-0.0147358008	-0.0485437922	0.0397891017	0.1131007275	-0.0320996046	-0.155707424	-0.2260383191	0.0494664386	0.0104537122	-0.1067737653	-0.0086749492	-0.1713901261	0.0755865033	0.0703174879	-0.0047466763	-0.0075269756	0.0475402591	0.0708526558	-0.0688118297	0.0536470108	-0.0438914506	0.0324228901	-0.1769764742	-0.0693191289	0.0354999775	0.1091262913	0.0235980487	0.0648637529	0.0036049334	0.0309610915	-0.0112946012	-0.0231079845	-0.1449492342	0.0630422897	0.0880847337	0.0942976165	0.0501530861	0.0846151612	0.1433920753	0.0312485561	0.1372346857	0.0436365433	0.0973289823	0.1699697599	0.0691214969	-0.0363449088	0.0420494851	0.0080651076	0.0406125602	-0.0683458655	-0.0353503274	-0.0371665082	-0.0076553594	0.0512926729	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	8.654369999999998e-05	-0.0033754563	1.139370523320969e-05	7.489812009689997e-09	-0.0316979	-0.0078215	6.117586225000003e-05	0.00100475686441	-0.0594973	0.0130868999999999	0.00353992870729	0.0001712669516099	0.000407356	-3.931900000000001e-05	1.5459837610000004e-09	1.6593891073599998e-07	0.000351265	-0.000184523	1.2338710022500002e-07	3.4048737529000016e-08	2.33073e-05	0.0002347113	5.4323023329e-10	5.508939434769e-08
3798.9161132852	2.914719278895973	14431763.63577793	8.49558847476786	9637.377493237693	35.072973148404344	92879044.94716445	1230.113445468692	3682.75783360678	6.187993433298743	13562705.260992102	38.29126273054837	3815.567290998932	6651.8950065677445	1.088931	35.221447	0.1009876713	0.0486673	-0.0911925887	-0.0890983192	-0.0095622228	-0.020957481	0.1024561286	0.0295265788	-0.0132794485	0.0564175956	-0.1856619293	-0.1761525025	0.0776011379	0.0073912717	0.0535386831	0.0137529219	-0.0216035867	0.0798609103	-0.1519196387	0.1136099007	-0.1392094694	0.0645553905	0.0619463993	0.1673141489	0.086336978	0.1187969041	-0.2609526382	-0.0734151597	0.0230800259	0.0937199991	-0.1067264985	0.0264219034	-0.1830064929	-0.1153328385	0.0447160383	0.0442249903	-0.1723381966	-0.0522543278	-0.1198048861	-0.0176067863	0.0444964058	0.2036943272	0.005981711	0.1766926734	0.1666278738	-0.0629010469	0.0993749815	-0.0154890361	-0.0295742631	-0.0810212612	-0.0600517495	-0.0562327225	0.0762231392	-0.1237932665	-0.0595794878	0.0010115534	0.1252221631	0.1657438426	0.1285992218	-0.062011061	-0.0546349723	-0.1744682775	0.0693346192	-0.2269805233	-0.1763382031	-0.0754417599	0.1662133221	-0.0470678097	-0.0769131284	-0.0940346068	0.0814904701	-0.1127560908	0.1554062307	0.0984140032	-0.0880568353	0.0312436464	-0.1606014253	0.1389407202	0.0332045482	0.2326932552	0.0340859221	0.0391701052	0.0066970326	0.0194360579	0.0979070847	0.0239982128	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00854786	0.0084613162999999	7.159387352864568e-05	7.306591057959998e-05	0.00899564	0.04069354	0.0016559641977316	8.092153900959998e-05	-0.0445604	0.0149369	0.00198562924816	0.00022311098161	0.000612647	0.000205291	4.2144394681000014e-08	3.75336346609e-07	0.000499632	0.0001483669999999	2.49632135424e-07	2.2012766688999984e-08	-0.000360953	-0.0003842603	1.30287068209e-07	1.4765597815609002e-07
3813.4755686298736	14.559455344673552	14542595.912536938	211.9777399335433	9679.722874038938	42.34538080124548	93697034.91819264	1793.1312752024896	3677.597229959528	-5.160603647252174	13524721.385805992	26.63183000403244	3810.671661998942	6648.0490696147335	1.056782	34.181595	0.1207999099999999	0.0589173	-0.1446168901	-0.0452151149	0.0794424644	-0.1380060475	0.1091518191	0.0848303596	-0.0214285629	-0.0651543355	-0.0807356931	0.1108926927	-0.1966770294	-0.0214694501	0.0759510215	0.1965589036	0.1172921409	-0.0204854157	0.0032717135	0.116643241	0.099638526	0.1985713822	0.0329909432	-0.128994394	-0.0005170693	0.06481679	0.1373899141	-0.0482295347	0.015182652	0.0444745475	0.0003706808	0.1447200492	0.0802293009	0.0566561731	0.1976787341	0.0255289913	-0.0386109053	0.0473801372	0.0818175886	-0.1067284703	0.2167185973	0.0214320003	0.3356442153	-0.1338623316	0.1056760838	-0.1753027634	0.1094883354	-0.1133253308	-0.0511438811	-0.1461030052	-0.0524785912	-0.0281771974	0.2067132282	-0.0510140144	0.078931582	0.0049704374	0.1132861569	-0.0801133993	-0.2502767231	0.0795872035	-0.0685846645	-0.0052951608	-0.0944014116	0.0012174358	0.1628430089	-0.0167356329	-0.1407610613	-0.1161787378	0.0390933518	-0.0152092004	0.1379158812	-0.1366767754	-0.071062586	-0.0847787936	0.2199864776	0.026141812	0.0083493738	0.2086058613	0.2480061775	-0.022721752	0.0752582507	-0.0939005613	0.0708974786	-0.0507950857	0.0762980826	0.0299366267	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.0131186	-0.02166646	0.0004694354889315	0.0001720976659599	-0.0116806	-0.02067624	0.0004275069005375	0.0001364364163599	-0.00894814	0.03561226	8.006920945960001e-05	0.0012682330623076	0.000202157	-0.00041049	1.6850204010000004e-07	4.0867452649e-08	0.00010483	-0.000394802	1.09893289e-08	1.55868619204e-07	-0.00041256	-5.160700000000001e-05	1.702057536e-07	2.663282449000001e-09
3796.4951051002977	-16.9804635295759	14413375.08305052	288.33614167925725	9605.717230805896	-74.00564323304206	92269803.51820128	5476.835230336304	3680.844562527921	3.247332568393176	13548616.693491362	10.545168809747022	3813.513394026597	6581.41084755612	1.193592	38.60672	0.06381361	0.035502	0.0916426666	-0.1237830111	0.0379693482	0.0108043976	0.0542554188	-0.1406622294	-0.0441536612	0.0807789964	-0.0036581521	0.0099592643	-0.0487378734	-0.133538482	0.038583792	0.0735362227	0.0008583233	-0.0573849776	0.1206394046	0.0974211624	-0.0969678762	0.0409757994	0.1181773468	0.0376855224	0.0006214185	-0.0928840728	-0.1200369636	0.0261800763	0.0282561876	-0.1994412892	0.0682767423	0.0990460885	-0.0429149529	-0.0634920037	-0.1593049085	0.0128639684	-0.1205263425	0.0325136494	0.0079280418	-0.1252754037	-0.1011506748	0.114332415	-0.1295847904	-0.1490567517	-0.0413663505	-0.0884126676	0.0702781587	-0.000221902	0.1051041808	-0.175285886	-0.0079744675	0.0223395929	0.062028987	-0.0410582649	0.1119172476	-0.1128570655	-0.0387582354	0.1325235552	-0.0473854331	-0.0552861391	-0.0140003906	0.0652272872	0.0211971478	0.0870574561	-0.1934160124	0.00294089	0.1502539252	-0.1385341748	0.0066922993	-0.0419465677	-0.0792620129	-0.035792408	0.0174219729	0.0717020307	-0.1114864569	-0.1622869506	-0.0456686506	0.0188749616	0.0675121385	-0.1527798386	0.1457900489	-0.0552515412	-0.0368466692	-0.0324829573	-0.0707065722	0.1837944227	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0167186	-0.0036	1.2960000000000006e-05	0.00027951158596	-0.0289256	-0.017245	0.000297390025	0.0008366903353599	-0.0357043	-0.02675616	0.00127479703849	0.0007158920979456	0.000279971	7.7814e-05	6.055018596e-09	7.8383760841e-08	0.000351265	0.000246435	1.2338710022500002e-07	6.073020922500001e-08	-0.00041256	0.0	1.702057536e-07	0.0
3774.2054221092094	-22.289682991088284	14244626.568278557	496.8299678432104	9538.37069266183	-67.34653814406556	90980515.47063012	4535.556199990077	3675.68037621256	-5.164186315360894	13510626.228074107	26.668820299760725	3809.585368641108	6514.8871595953815	1.198563	38.767502	0.07949903	0.0454198	0.0750434215	0.1134285903	-0.2218668301	0.2001477303	0.0018171925	0.0192248797	0.2244891464	0.0218932233	0.0723680984	0.0834335173	-0.0203850382	-0.129723494	0.0123512016	0.1418182504	0.0055879453	0.014865091	0.0975663777	0.1150646929	-0.0233513738	0.1491730956	0.029844382	-0.1250008345	-0.0379561474	0.0448475263	0.150258238	0.0639220464	0.0328308348	-0.0774151256	0.0675098359	-0.1026142057	-0.2082543298	-0.041126868	0.0305113173	-0.0500150047	-0.2096865714	-0.1106179953	-0.1695946261	-0.0752890417	-0.057467372	-0.0564087126	-0.1163823076	0.0194251001	0.2289504472	0.2093366108	0.0769162633	0.0607153389	0.0910712663	0.1269660275	0.1020853148	0.0779507754	0.0048573513	0.044266435	-0.0191409024	-0.166323118	0.0888344418	-0.030206566	-0.1746896957	0.1042567611	0.0959109296	0.0060980353	-0.1613593547	0.0560590002	-0.0725831606	0.0031369524	0.0910577194	0.0419290524	-0.2190228077	-0.0082097204	0.0176182931	-0.0523380311	0.2083361756	0.0539371238	0.024221641	0.0034050024	0.0842829929	0.0553578822	0.0242439629	0.2455059146	-0.0355165371	0.1020781154	-0.1108722885	-0.0804256305	-0.2663944127	0.03332539	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.00202523	0.01469337	0.0002158951219569	4.101556552899999e-06	-0.0316731	-0.0027475	7.548756250000019e-06	0.00100318526361	0.00224038	0.03794468	5.019302544400001e-06	0.0014397987403024	0.00035729	7.731900000000001e-05	5.978227761000001e-09	1.276561441e-07	-5.36856e-05	-0.0004049506	2.8821436473599998e-09	1.6398498844036005e-07	-0.00041256	0.0	1.702057536e-07	0.0
3776.545794002673	2.340371893463725	14262298.13419928	5.477340599714983	9550.83860880534	12.467916143508774	91218518.1314467	155.4489329615667	3666.698397413738	-8.981978798822183	13444677.137596471	80.67594314249119	3798.810916536972	6523.772321695662	1.231426	39.830456	0.067161599	0.0366733	-0.102803572	-0.1238591985	-0.2198839723	0.1942683209	0.1678222719	0.1245110986	0.0203721406	-0.076071964	-0.0231682048	0.1172312841	0.0435137644	-0.0124506571	0.0934248184	-0.0689072974	-0.2195230441	0.0736669001	0.1188643621	0.0668821561	-0.021732952	-0.2121288338	0.0381597151	0.0394995839	-0.0280463336	-0.015726033	0.0651038514	0.0872179676	0.111967	-0.1247681429	0.2113190139	-0.0051510126	-0.010075122	0.1162913162	0.1206586569	0.1832347444	-0.0474901092	0.136807872	-0.0014471441	0.0880655973	-0.0584025508	0.0478869889	-0.0115248506	-0.0067685306	0.0582302081	0.031850848	0.045065961	-0.1866657992	-0.1810277705	0.0352399848	-0.0560083564	-0.0488926392	-0.1272455889	-0.1588152481	0.0374695934	-0.168382914	-0.1284145748	-0.0121211361	0.0720193122	-0.1197297328	0.0190786619	0.0216494213	-0.0776847995	0.2532881609	0.0503971242	0.0835884342	0.024436394	-0.0720728858	-0.0695394169	0.1128812264	0.1772142833	-0.0986512281	-0.0676956016	-0.123771094	-0.1771618967	0.0374026264	-0.01215194	-0.0276629678	0.0472447487	0.089619037	-0.0184426358	-0.2174810353	0.0108099868	0.057177863	0.0433708133	0.0529959784	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0217862	-0.01976097	0.0003904959353409	0.0004746385104399	-0.0199768	0.0116963	0.00013680343369	0.00039907253824	0.0114813	0.00924092	0.00013182024969	8.539460244639999e-05	-0.000120985	-0.000478275	2.28746975625e-07	1.4637370224999998e-08	-2.69242e-06	5.099318e-05	7.2491254564e-12	2.6003044065123995e-09	-0.00041256	0.0	1.702057536e-07	0.0
3787.7457152925103	11.19992128983722	14347017.60371677	125.43823689854904	9553.312985181052	2.4743763757123816	91265788.9928289	6.122538448683541	3676.451197635243	9.752800221504913	13516293.408593612	95.11711216058627	3806.4541726698617	6513.046727589968	1.211432	39.183739	0.024232634	0.0143384	0.1390820426	0.0346423735	-0.1310254364	0.1594034258	-0.0783576938	-0.0968122902	-0.0258601563	0.0318866237	-0.0828105798	0.1211863186	-0.0067541396	0.0076704044	-0.1821273688	-0.1154973099	0.0484175155	0.1053856493	0.2156580844	-0.1739213531	-0.0126642287	-0.0350742315	0.0106564664	-0.0580963125	0.132420888	-0.0322310586	0.1158680897	-0.0046103731	-0.2388031201	0.3116449214	-0.0422176324	0.2560225963	0.0548146273	-0.0618336554	-0.1353148238	-0.0209885646	0.0384164413	-0.1072561142	-0.0258547183	-0.1306454125	0.0950674403	0.0067703892	-0.025499448	0.1294032817	0.075272479	0.1330265731	0.1031403672	-0.0723648505	-0.1362167163	0.0389065258	0.1410756981	-0.0967983993	-0.1949896673	0.2657651531	0.1021197473	-0.0206424115	-0.0720514971	0.0103800998	0.0362603228	0.1593670174	-0.0434765081	-0.0070017525	-0.0780372952	-0.1910282273	0.1523987814	0.1383338319	-0.1160520024	-0.1825503239	0.1167448752	-0.0781576355	-0.1079384535	0.031842461	0.0140842587	0.1230695785	0.1352628811	-0.0618747854	-0.1834962686	0.1211096008	-0.0301250548	0.1806457165	-0.107184786	-0.0948446001	-0.0828021413	0.1001380165	-0.1602690583	0.034280964	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0217897	-3.500000000000031e-06	1.2250000000000216e-11	0.0004747910260899	-0.031704	-0.0117272	0.00013752721984	0.001005143616	0.0200305	0.0085492	0.00040122093025	7.308882064e-05	-6.57644e-05	5.522059999999999e-05	3.049314664359999e-09	4.324956307360001e-09	-2.65265e-05	-2.383408e-05	7.036552022500001e-10	5.680633694464001e-10	-0.00041256	0.0	1.702057536e-07	0.0
3790.607800350336	2.86208505782588	14368707.496076817	8.191530878230168	9584.715920003257	31.40293482220477	91866779.26716387	986.1443154476408	3675.614167236162	-0.8370303990809589	13510139.506387183	0.7006198889856293	3807.423790243877	6557.466296983894	1.145447	37.04948	0.05635192	0.029001	-0.1291850164	0.043010576	-0.0702674392	-0.0031069887	-0.0188162591	0.1816612232	0.0200435347	-0.0243041671	0.0432585581	-0.0241063204	-0.0804633377	0.0340858761	-0.1857065286	0.1016941527	-0.0324181138	-0.1061890294	0.080362655	0.0364444863	0.0919758984	0.2310901249	0.0273307547	-0.269852586	0.0060471131	0.0709839556	-0.0593384414	0.1099451157	0.0632615492	-0.0244046959	-0.048385255	-0.0264156175	-0.0223291474	0.0633476586	-0.0091949435	-0.0150101672	-0.0650719701	0.0103962231	0.0555602629	0.2440427135	0.0560627069	-0.1409922814	-0.0801751121	0.2202385952	-0.1535040474	0.0632818154	-0.1478784388	0.0326818166	-0.075730253	0.0282315888	-0.0122610318	0.1137422842	-0.0047346236	-0.0435490745	0.1091172258	-0.013900006	0.0684949696	-0.0486735121	-0.2626506647	0.190010929	-0.0166477493	-0.0993431366	0.1279734804	0.1146702506	0.0119213803	-0.1295754035	-0.004400041	0.0276673213	-0.0421904787	0.0342021893	-0.0750482225	-0.1116478859	-0.0331884045	-0.0033147781	-0.0188555516	0.1806616602	-0.016076836	-0.1261511383	-0.3190447307	0.0066273809	-0.0846504195	0.0289319408	0.0424639576	0.0692158845	0.0590828268	-0.0802778072	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0134902	0.0082994999999999	6.888170024999996e-05	0.00018198549604	-0.0171114	0.0145926	0.00021294397476	0.0002928000099599	0.0193114	-0.0007191	0.0003729301699599	5.171048100000004e-07	0.000273872	0.0003396363999999	1.1535288420495997e-07	7.5005872384e-08	5.70015e-05	8.3528e-05	3.24917100225e-09	6.976926784000001e-09	-0.00018091	0.00023165	3.27284281e-08	5.3661722500000013e-08
3795.009064721307	4.401264370970694	14402093.801316887	19.37112806317605	9583.13437906901	-1.581540934246732	91836464.52729438	2.5012717266980258	3672.790086760498	-2.824080475663777	13489387.021406189	7.975430533025346	3802.889900122247	6530.307201821925	1.217688	39.386097	0.056206617	0.0233471	0.1125170228	-0.082641785	3.41098e-05	0.0316807121	0.0154935223	-0.115069223	-0.0849735428	-0.0414255789	0.0108639827	-0.0549961973	-0.1234235173	0.0934377397	0.0012243066	-0.0848799548	0.0268328261	0.0699144005	-0.0314317225	0.0134235618	0.0700882528	-0.1103214482	0.0124663994	-0.109945734	0.1217520228	0.0044313927	0.0686068357	0.1348105743	-0.1359593353	-0.1658004801	0.0254519938	-0.0160881573	0.1879924601	0.0785688046	-0.0794322842	-0.2093588949	0.2263374216	-0.1882260679	0.1035667914	-0.0979906426	0.0681542266	-0.0826888825	0.1277928272	-0.0378195858	-0.0518959893	-0.0327325235	-0.1635416209	0.0131230648	0.0545218917	-0.0358654345	0.0499169782	-0.1740673947	-0.0010441155	0.001681295	0.0165991004	0.0448763861	-0.1147929764	-0.0487142019	0.0308499528	0.1375715086	-0.0302131659	-0.0419332503	-0.0267419223	0.2213883258	-0.0619510028	0.0526721999	-0.2447651844	0.0877487574	0.0740469344	0.0165503069	-0.1990351331	0.1886800819	-0.1390462716	0.1416906724	0.199641423	-0.0068386838	0.1098358428	0.0540666943	0.0220320066	-0.150936354	-0.0125869372	0.095781126	0.0927833965	-0.0335481238	0.0270024279	0.0830254602	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0187486	-0.0052584	2.765077056e-05	0.00035151000196	-0.0249544	-0.007843	6.151264900000004e-05	0.00062272207936	0.00576383	-0.0135475699999999	3.32217362689e-05	0.0001835366529048	-5.39844e-06	-0.00027927044	7.79919786577936e-08	2.91431544336e-11	-0.000157959	-0.0002149605	2.4951045681e-08	4.620801656025e-08	-0.000277832	-9.6922e-05	7.7190620224e-08	9.393874083999998e-09
3798.790297251475	3.781232530167927	14430807.722491948	14.29771944720014	9583.618886893137	0.484507824126922	91845750.96921484	0.2347478316402044	3673.7514010248256	0.961314264327484	13496449.356531868	0.924125114799492	3805.780249039489	6583.106215008234	1.167875	37.774906	0.049639572	0.0229747	0.0100053375	0.1544390427	0.0236702345	-0.0591476769	-0.0977454086	0.0282789509	0.1535879468	-0.0052905283	-0.0087266269	0.1507124178	-0.0031395847	0.0179017704	-0.0955825036	-0.1720319689	0.0115643324	0.0770975393	-0.072290156	-0.0313763014	0.087886056	-0.0209409106	0.0138318696	0.0072685901	-0.0969542974	-0.11010423	0.1920010985	0.1995140043	0.1564458788	0.0531201216	0.2166009264	0.0651713874	0.0817061875	-0.1360946778	0.1471184484	0.1608724342	-0.1495339951	-0.1407192288	0.0492723759	0.033606211	-0.0699638671	0.0379384664	-0.0164712384	0.0039391209	0.0297259546	-0.0716264115	-0.0989184126	0.0308726862	-0.1067375608	-0.0303716869	-0.0445512425	-0.0134152611	-0.0185349223	0.0263029937	-0.0477981067	0.0480482617	0.0515990919	-0.0774883505	0.0242900071	0.0084763926	0.1506885954	0.0894449173	-0.1159550794	0.2601780468	0.2158761531	0.1187179505	0.1526547108	-0.0493973945	0.0401184914	-0.161922871	0.1726331046	-0.1609974283	0.0480936222	0.15137638	-0.0662284485	0.0359731053	0.1008817536	-0.0609444699	0.0288589795	0.021833062	0.0073894295	0.0426253872	0.1051277259	0.132423521	0.1316156748	-0.0263332443	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0159886	0.00276	7.6176000000000116e-06	0.0002556353299599	-0.0136414	0.011313	0.000127983969	0.00018608779396	-0.00316079	-0.00892462	9.9905934241e-06	7.964884214440003e-05	0.000126865	0.00013226344	1.7493617560633603e-08	1.6094728225000004e-08	6.04097e-05	0.0002183687	3.64933185409e-09	4.768488913969e-08	-9.56251e-05	0.0001822069	9.14415975001e-09	3.319935440761e-08
3807.4088078729446	8.618510621469795	14496361.830268478	74.27872533238768	9652.218009343223	68.59912245008672	93165312.49988966	4705.839600921992	3675.8674509192574	2.1160498944318533	13512001.51672764	4.477667155725057	3807.857838406836	6626.38501245962	1.198141	38.753845	0.033568865	0.0145207	-0.1667887566	-0.0944939714	0.1464103034	-0.1868117262	0.1046611411	0.036543763	-0.0994470963	0.0049212481	-0.0871382281	0.0197078017	-0.0102985899	0.0346068973	-0.0332220359	-0.263877184	0.098839284	-0.0489502316	-0.0346918639	0.0669490421	-0.0160251825	-0.156085421	0.0992277706	0.0027214283	-0.0507004723	0.0727333601	0.0213287334	-0.1630452148	0.1549894453	-0.1288360207	0.0095008806	-0.0270187553	0.0768360498	-0.0461092	-0.003662671	0.1106717728	0.1420952331	-0.0227207433	-0.0550268953	-0.0327688658	-0.0924709452	0.1080403802	-0.0620606184	-0.117981706	-0.0572364863	-0.1542906308	-0.0474237053	0.2054087919	-0.084976452	0.1145256294	0.054553006	-0.0024554157	0.1807454341	-0.0281966546	-0.0314910885	-0.0117203769	-0.155642628	0.0154233969	-0.054272383	-0.1416841865	0.0110617378	-0.0267568864	-0.0536531867	0.0101694825	0.0187954858	0.0047754799	0.1109457867	0.0564543073	0.1012924346	0.0486567437	0.1571850211	0.1902035723	-0.0390127346	0.0330899537	-0.1150665745	-0.0232865526	-0.0080610938	-0.0512305143	0.0511441498	-0.160733892	0.0924941437	0.1232604231	-0.0249494323	0.1920347595	0.0349066864	0.0557633944	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0218087	-0.0058201	3.387356401000002e-05	0.00047561939569	-0.0194137	-0.0057722999999999	3.331944728999999e-05	0.0003768917476899	-0.00975134	-0.00659055	9.508863179560002e-05	4.343534930250001e-05	7.40359e-05	-5.282910000000001e-05	2.790913806810001e-09	5.48131448881e-09	-7.42306e-05	-0.0001346403	5.51018197636e-09	1.812801038409e-08	-0.000215874	-0.0001202488999999	4.6601583876e-08	1.4459797951209998e-08
