global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
4002.5097109448375	-40.33818399948768	16020083.986207727	1627.169088376524	8946.683509014016	-77.00715253149247	5930.1015410085465	80043145.81046334	3701.265670851547	-39.01696104282837	1522.3232490175867	13699367.566224152	3975.6363353887377	3727.2779127730537	3.123812	118.050186	0.03557891	0.0219756	0.4150394602	-0.2031156071	0.0535205656	0.0241982917	-0.0643100084	0.0034258734	0.1425873775	0.0706260303	0.2661713767	0.0491120892	-0.1430273368	0.0411866857	0.0005386445	0.2789766485	-0.3847859674	0.1398263493	-0.0395690924	0.0024218857	0.1209349232	-0.0728750194	0.0302392405	0.1634071352	-0.1283876326	0.0129938993	-0.0412715222	-0.1357716805	-0.0645207341	-0.0019787059	-0.0178767211	-0.057442814	-0.1351984926	0.2063571368	-0.0764457993	0.0118532709	0.1041919634	-0.1576600557	0.0699126535	-0.0576526256	0.0161721813	0.0396221798	0.0042599662	0.0601934209	-0.2149784063	0.0970874652	0.2092795969	-0.1053239212	0.0715580064	0.0543125218	0.0299001416	0.3919419692	0.0565241371	-0.0715023261	0.0070097106	0.0156684284	0.0001893446	-0.2489291946	-0.0507728001	-0.0099811421	0.1591740136	0.0745078227	0.0205080188	0.0282367066	0.1161283008	-0.0495653896	-0.0202000973	-0.0060300817	0.2246852392	0.173738521	-0.0350969415	0.0389432255	0.0296665651	0.0382423086	-0.0871432798	0.0615942878	0.0353124993	0.0787332569	-0.1358093115	-0.1916715502	0.0432017417	0.0031167567	0.2130049357	-0.141695285	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0302977	0.0070183	4.925653489000002e-05	0.00091795062529	0.00257089	-0.00914531	6.6094753921e-06	8.36366949961e-05	-0.00279155	0.01840965	0.0003389152131224	7.7927514025e-06	0.000260963	-2.011299999999999e-05	6.8101687369e-08	4.0453276899999947e-10	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4045.5946091898495	43.08489824501203	16366835.74190597	1856.3084567830408	9024.387302237275	77.70379322325971	6037.879481283101	81439566.18078136	3741.303819047644	40.038148196097154	1603.0533109726375	13997354.266420487	4009.970804926459	5550.349048458125	3.192317	120.639	0.12093486	0.0648524	-0.0468881538	0.0602862655	0.1666644128	0.0607635882	0.0444557743	-0.0056541798	0.0869945171	0.1351644217	-0.007239278	0.0851284496	0.1548230504	0.1730079506	0.1273752061	-0.0472531918	0.0469101698	0.0294134392	0.0104484434	-0.0919527122	0.0786363135	-0.1017378098	-0.3198548769	0.0296968223	-0.100314172	0.0523170034	0.1272897883	0.0259573413	0.0882957562	-0.0409357101	-0.0981495233	-0.1786857867	-0.0082910565	-0.1007013117	-0.0154251137	0.1218957502	-0.1564627136	-0.1452542348	0.0058217902	-0.0681483966	0.0082380806	-0.0971495709	-0.0070082061	-0.0229339776	0.003593545	-0.0180392634	-0.0017754928	-0.2449757648	0.0676782347	-0.0979644511	-0.0540990185	-0.0334510751	-0.0872713439	-0.0306153747	0.0473379391	-0.1942371794	-0.2238167615	0.0141830494	0.0084563677	-0.0518562216	0.2116953249	-0.0423865365	-0.0052098429	0.076237837	0.037141111	0.0471583121	0.2301924636	-0.0218040078	0.0570525886	-0.0743629878	-0.0111486952	0.1245855433	0.0285816032	-0.0181486529	-0.0996503763	-0.1332008019	0.0106127385	-0.013206831	0.039965217	-0.0558109714	0.2944154796	0.1179810089	0.0560052226	0.1213735399	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0465071	0.0162094	0.00026274464836	0.00216291035041	0.0234152	0.02084431	0.00054827159104	0.0004344852593761	-0.0240182	-0.02122665	0.0004505706702224	0.00057687393124	-0.000888501	-0.001149464	7.89434027001e-07	1.321267487296e-06	-0.000103626	-0.000103626	1.0738347876e-08	1.0738347876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4050.341021582764	4.746412392914408	16405262.391116109	22.52843060361148	9028.899260214854	4.511957977578277	20.357764791432253	81521021.85110833	3738.5642123932535	-2.7396066543906272	7.505444620781406	13976862.370187588	4010.968351176021	5547.8959441779925	0.993034	37.527172	0.07091485	0.0355979	-0.0426122913	0.0326481284	0.0782657768	0.0543393094	0.0450735564	-0.0301882262	0.0054564528	0.0996486617	0.0291201678	0.2265596616	0.2160266964	0.1515859706	0.03197454	0.034865815	0.0728813701	-0.0601773634	-0.0093554923	-0.0775489924	-0.0137534554	-0.0831738929	-0.0160353715	0.2614500341	-0.0657764402	-0.0322927219	-0.1529422403	-0.0897447424	0.0592314952	-0.2329995309	0.0908642608	0.1558927365	0.0009264868	0.2961290443	-0.0304152017	0.1830629035	0.0486320429	-0.1367292093	-0.0439607127	0.0981654708	-0.0080770943	0.194031929	0.0660107536	-0.006002206	0.1771978373	-0.0991233258	0.1230048394	0.0880864288	-0.0665230041	0.0467254434	0.0302827319	-0.0639746963	0.0508367198	-0.0006452069	0.1680772516	-0.0253139756	0.0618591084	-0.1608251244	-0.0764119967	-0.1765063921	0.1035430029	0.1347219583	0.0684708325	0.1522065207	-0.0397464339	-0.0001340894	-0.1233160256	-0.190273707	0.0733619867	0.258786878	0.1296426094	0.1690873986	-0.0920775931	0.0675414575	0.113821396	0.217581404	-0.1379615909	-0.1674217075	0.1630336489	0.0023645346	-0.0028268242	-0.1185115518	-0.002686039	0.006507947	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0669967	0.0204896	0.00041982370816	0.00448855781089	-0.00109035	-0.02450555	1.1888631224999998e-06	0.0006005219808025	-0.0211906	0.0028275999999999	7.995321759999997e-06	0.00044904152836	-0.000894637	-6.13600000000001e-06	8.00375361769e-07	3.7650496000000125e-11	-0.0	0.000103626	0.0	1.0738347876e-08	0.00035208	0.00035208	1.239603264e-07	1.239603264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4036.432147733	-13.90887384976395	16292784.48325244	193.45677176864743	8991.258724972437	-37.64053524241717	1416.8098933356491	80842733.45939296	3733.455839441178	-5.10837295207557	26.09547421749727	13938692.50505743	4004.644804803322	5613.380147174233	1.128622	42.6511	0.0438913599999999	0.0269767	-0.0307449232	0.0052363352	-0.0600895809	-0.0363523663	0.0026383524	0.01058437	0.0537531117	-0.09443687	-0.0478071069	0.0876594351	0.0911845939	0.0992556659	-0.068723287	-0.0158848455	0.051877336	-0.115710716	0.0422662971	-0.1064720365	-0.1403979031	0.0720031438	-0.0230056819	0.055290336	0.0059908803	0.0048794991	-0.0107298619	0.1518693897	0.0829055417	0.0018564713	0.2173515524	0.1449866329	-0.0683854253	0.1452825765	-0.0849261541	0.0011211722	0.1582317205	0.09120943	0.0809581619	0.0197713357	0.1548475496	-0.0612889877	0.1186303707	0.0340887075	-0.0766482856	0.260171917	-0.0171724467	0.0589689472	0.0942452145	0.0809069868	-0.0156645912	-0.0574431931	0.0208275956	0.1190351979	0.1375856344	-0.0428947097	0.0618136913	0.1060416561	0.0498993276	-0.0635907829	-0.0070877685	-0.106579247	0.0444275184	0.0491469306	-0.211161315	-0.132484751	-0.1754963017	0.1000640041	0.0519322397	0.2448314235	0.0099372523	-0.0651359379	0.0923098826	-0.0858220669	-0.0403260488	-0.0782795941	-0.0647760863	-0.0487817293	-0.1065338743	-0.0671152528	-0.1053735646	0.0517642248	0.0407605558	-0.1473160859	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0842628	0.0172660999999999	0.0002981182092099	0.00710021946384	-0.00111221	-2.1860000000000065e-05	1.2370110841e-06	4.778596000000027e-10	-0.0170431	0.0041475	1.7201756250000014e-05	0.0002904672576099	-0.000546685	0.000347952	2.98864489225e-07	1.2107059430400001e-07	-0.0	0.0	0.0	0.0	0.000453246	0.0001011659999999	2.0543193651600002e-07	1.0234559555999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4005.1581161576655	-31.274031575334448	16041291.53542362	978.065050975016	8919.21537738245	-72.0433475899863	5190.243931971584	79552402.94813557	3742.358964311316	8.903124870138072	79.26563245327105	14005250.617761264	4013.133906560891	5208.2078834375625	1.493833	56.452595	0.05194181	0.0235608	-0.0070945195	0.0644787393	-0.2406076241	-0.2013633452	-0.0125204328	-0.0011019033	0.0074026581	-0.1299602826	0.0099924926	0.0122762489	0.0205738184	0.0525510864	0.0333610815	-0.1902074193	0.0046853024	0.077475881	0.0544203417	-0.0853973139	-0.0901945899	0.1275551872	0.1088185118	-0.0666013625	0.0120056407	0.0595491927	0.2088566131	-0.0487187706	0.0542196048	-0.0479013977	0.1888346039	0.0024887183	0.0210954041	0.0259279943	0.0427227423	-0.0764411178	0.0264475544	-0.086069765	-0.0126962654	-0.1018379549	0.0741366073	-0.0600951566	-0.1279163298	-0.0670221848	-0.0304265734	0.1170119245	-0.0781990826	-0.0076111827	-0.2553187563	0.0893553218	0.0607391983	0.0359005301	-0.1064251783	0.1166903887	0.0135673398	0.0277178372	0.0842827719	0.1573774988	0.0398777301	0.0860248852	0.0242230843	-0.113313134	-0.0419222547	0.124478887	-0.0029374755	-0.0614598391	-0.0106855241	-0.1440403164	0.0153791527	0.0116315743	0.054553054	-0.0483576101	-0.0471511245	-0.1137482363	-0.0455107659	-0.0375954498	0.1492479407	0.0413628241	-0.1824716491	0.0675186171	0.0126815915	-0.098550444	-0.1950173575	-0.1652248718	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0900422	0.0057794	3.3401464360000045e-05	0.00810759778084	0.0148189	0.01593111	0.0002195997972099	0.000253800265832	-0.0124087	0.0046343999999999	2.147766335999999e-05	0.00015397583569	-0.0008643019999999	-0.0003176169999999	7.470179472038271e-07	1.0088055868893648e-07	-0.000190648	-0.000190648	3.6346659904e-08	3.6346659904e-08	0.000449573	-3.67299999999999e-06	2.02115882329e-07	1.3490928999999927e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4017.285588379573	12.127472221907285	16138583.49860221	147.07558249313277	8946.052732642836	26.837355260386172	720.2436373721775	80031859.49522635	3742.307889722711	-0.0510745886049335	0.0026086136011632	14004868.341480851	4006.963550240256	5090.820303471996	1.22002	46.105057	0.0690315799999999	0.0330167	0.01609722	0.0855744147	-0.0206826791	-0.1447906489	-0.0405936044	-0.0107590666	-0.0176623188	0.1507815065	0.1051182225	0.0359938948	0.0735137561	0.0085296941	0.0249051323	-0.1806321522	0.0102282424	0.0118053776	-0.0098129641	0.1799946043	0.0048682272	0.135506414	-0.1238354171	0.1780110871	0.2812883165	0.1164326832	0.1131132315	-0.036280874	-0.0037427743	0.1746069123	-0.1970539015	0.1969016748	-0.1627649296	-0.0647602742	-0.0443949703	0.0870397983	-0.1439706981	0.0798715534	0.0873326276	-0.1689888295	0.1770500489	-0.0271713682	0.0959240218	-0.1514465739	-0.0272242253	0.0386701383	0.0777553457	0.1024021796	-0.0047195229	-0.0224414487	-0.0062923949	0.0073210252	0.0627646085	-0.166569521	-0.0117928904	0.0297275042	-0.1143566634	0.1724760718	0.236547806	-0.2174914118	-0.113322005	-0.0783082249	0.0046124173	-0.0049738441	0.1679488314	0.2300361666	-0.2045058377	0.0648090085	0.1382179559	-0.1433850588	-0.019078249	0.085093656	0.2019242975	-0.1017228864	-0.1991157903	0.0143796697	-0.0953351556	0.0224150317	-0.018246347	0.0888670435	0.0131968581	-0.086428406	0.0221681399	-0.0649188177	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.111077	0.0210347999999999	0.0004424628110399	0.0123380999289999	0.00942335	-0.0053955499999999	8.879952522250001e-05	2.911195980249999e-05	-0.00473702	0.00767168	5.88546740224e-05	2.24393584804e-05	-0.0008555779999999	8.723999999999993e-06	7.320137140838289e-07	7.610817599999986e-11	1.0286800000000001e-22	0.000190648	1.0581825424000001e-44	3.6346659904e-08	0.000948792	0.000499219	9.002062592639999e-07	2.49219609961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4027.433057170173	10.147468790600216	16220217.029987086	102.97112285620538	8956.083018048013	10.030285405176985	100.6066253093064	80211423.02616802	3743.928075912151	1.620186189440119	2.6250032884524934	14016997.43760326	4014.942782550864	5224.562484880378	1.109452	41.926666	0.03193648	0.0171553	0.0045749917	0.0337024458	0.0732699328	-0.1097807308	-0.0259628665	0.0431970219	-0.1261157287	0.0936986993	0.0016487476	-0.1072781212	0.1443862902	-0.0391837633	-0.0705743641	-0.0129035501	-0.0352064882	0.1385824004	-0.2324508665	-0.0382861128	-0.1810848547	0.0111734314	0.1876748114	0.0837812293	0.0018396021	-0.0517607749	0.011212964	-0.1085021117	-0.0460098239	0.0487367226	-0.0303329477	0.0545466946	0.0818423442	-0.0701188907	0.0484031394	0.1556268961	-0.0168357364	0.1707241827	0.1822316121	-0.1435577387	-0.0252004712	0.358979856	-0.0298150396	0.0505519684	0.0080788329	0.0839900797	-0.1876074603	-0.0994954936	-0.0045569414	0.1328519877	0.0104827564	0.0718419138	-0.1604817741	-0.1299539763	0.0494729147	0.0548798136	0.2513913387	-0.0582145344	0.1090010178	0.0065835404	-0.0495343313	-0.0353645717	-0.0865058632	-0.0239212782	0.0532299605	-0.0394911938	-0.0759681774	0.116762627	-0.2136786929	-0.1006821004	0.106781761	0.1147392765	0.1054734022	0.0423448802	-0.0715709494	0.3017605287	-0.0274121996	-0.0089309191	-0.1478710984	-0.1440135288	0.0580948033	0.1285016324	-0.2108067459	0.0088814794	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.121615	0.010538	0.000111049444	0.014790208225	0.0213528	0.01192945	0.00045594206784	0.0001423117773025	-0.0101846	-0.00544758	2.967612785640001e-05	0.00010372607716	-0.0008555779999999	0.0	7.320137140838289e-07	0.0	-0.0	-1.0286800000000001e-22	0.0	1.0581825424000001e-44	0.000868363	-8.042899999999992e-05	7.540542997690001e-07	6.468824040999986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4017.565995267839	-9.867061902334171	16140836.52633246	97.35891058449444	8955.552244707851	-0.5307733401623409	0.281720338627088	80201916.00769183	3736.873189727382	-7.054886184769202	49.77141908004735	13964221.236103298	4001.518965453657	5025.554903685045	1.268043	47.919868	0.04399526	0.0252233	0.0285449504	0.077541053	-0.2287341474	-0.0934758918	-0.0390498438	0.0108757703	-0.007995371	-0.153721329	-0.041962103	-0.0647835344	0.0535519116	-0.0277685222	-0.0172216148	-0.0045817478	-0.0403208963	0.0848172969	-0.1162296625	0.0870190592	0.0485592276	-0.0466348359	0.0762496066	-0.0098356091	0.1294934588	-0.1449711308	0.0038025916	-0.1897710128	0.0740095173	-0.0388278565	0.0225116787	-0.0332418635	-0.0145942783	-0.1030899009	-0.0123053927	-0.1176458006	-0.1877107455	-0.1583931764	-0.3076282622	-0.2277610101	-0.0150427329	-0.2087385008	0.1086440551	0.0321788536	-0.1567382402	-0.1644780769	0.1195035191	0.1053098609	0.0047109197	0.0834051045	-0.0221034838	0.0718679452	-0.1484143601	-0.077130157	-0.1213973469	0.1326384497	0.0690579615	-0.0014252544	-0.0933454458	-0.1328196791	-0.072447018	0.0908604731	-0.1185054714	0.0593794929	0.0500049467	0.0632220364	-0.0039832959	-0.1794415239	-0.0145903138	-0.2008261344	-0.2107774689	0.0880191328	-0.1972285637	-0.1185800592	-0.196375482	-0.176194966	0.0678105374	0.1576379402	0.192238939	-0.0351505641	-0.1256388837	-0.090588503	0.1562490064	-0.0514389878	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.124973	0.003358	1.1276164e-05	0.015618250729	0.0405486	0.0191957999999999	0.0016441889619599	0.0003684787376399	-0.00414744	0.00603716	3.644730086560001e-05	1.7201258553599998e-05	-0.0008555779999999	0.0	7.320137140838289e-07	0.0	-0.0	0.0	0.0	0.0	0.000560277	-0.000308086	3.13910316729e-07	9.491698339600005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4037.826383126976	20.260387859137158	16304041.900276275	410.4833162026722	8982.163498759393	26.611254051542343	708.1588421957289	80679261.11844559	3744.735766309373	7.862576581991107	61.82011050767496	14023045.959476648	4015.405071358556	5373.642945825967	1.47881	55.884853	0.0228070599999999	0.0125469	0.0006414781	0.0170166274	0.1038005147	-0.0057770971	-0.038617486	-0.0082484305	-0.0432516986	0.1526693902	-0.0170078067	0.0776721685	0.1100430515	-0.0196924214	0.0805496288	0.0085413375	-0.0200340587	-0.0952465517	-0.0443110609	0.1244300534	0.0447154384	-0.0233934103	-0.0072419725	-0.0568708092	-0.1219908355	-0.1930110337	-0.0498890779	0.0460441957	-0.223476519	0.0018066381	0.0819688117	0.0127852907	-0.0728233893	-0.0377278045	-0.2640128288	-0.0378039559	0.0992827885	0.0266729975	-0.0123102691	0.0261169379	-0.0806158891	0.0125976702	0.0612015151	-0.0732763735	-0.0426672223	-0.1669463128	-0.1753202559	-0.0653653212	-0.1343842772	-0.2502247255	-0.0770557277	-0.0351757163	0.1052599957	-0.0932230942	-0.0815777248	0.0132362872	-0.0311272518	-0.0371826895	-0.0482316819	0.1300668435	0.022915209	0.0005752457	-0.1652212083	-0.0884731627	-0.0798619234	-0.1898673692	-0.1355388562	0.0035316743	0.1063888329	0.0714127	-0.2273626554	0.1160220581	-0.0468632841	0.128024693	0.0470018831	-0.0051469141	-0.0685523239	0.0540507388	-0.0107529779	0.0580317353	-0.0028428545	0.077069884	-0.179671044	0.1404931248	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.128626	0.0036529999999999	1.3344408999999924e-05	0.0165446478759999	0.0462777	0.0057291	0.0021416255172899	3.282258681000001e-05	-0.0139194	-0.00977196	9.54912022416e-05	0.00019374969636	-0.0008555779999999	0.0	7.320137140838289e-07	0.0	6.866660000000001e-23	6.866660000000001e-23	4.7151019555600013e-45	4.7151019555600013e-45	0.000633337	7.306000000000001e-05	4.01115755569e-07	5.337763600000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4039.4963195281366	1.669936401160612	16317530.515481362	2.788687583921257	9009.333152999328	27.16965423993497	738.1901115176164	81168083.86173283	3745.8291439299887	1.0933776206156836	1.1954746212632137	14031235.975515272	4018.387391584494	5478.229953354044	1.121734	42.390812	0.0274468	0.0195128	-0.0027508468	-0.011629515	-0.010396288	0.0700816424	-0.0586127711	0.0036445861	-0.0861530036	-0.0740706954	-0.0639260713	-0.0164284606	-0.1051880366	0.0833298542	0.0917736637	-0.0410445935	-0.0053739766	-0.0379065615	0.0768112584	-0.0028543979	0.0291368785	0.1533353005	-0.2272123085	0.0204693067	-0.0365735306	-0.0159573603	0.0654468369	-0.0789275863	0.1917194376	-0.1080447588	-0.0160258116	-0.0226142092	0.0266325513	-0.1113063478	0.0497961326	-0.0915819676	-0.0113954903	0.0541664468	0.0251724929	0.1086589836	-0.1587146073	0.0297405527	0.0767324605	0.1372106514	0.0120147607	0.0098984189	-0.1322428872	0.2380874894	0.2359407973	0.0757789711	-0.0171552873	0.020969139	0.0474120799	0.0106851023	0.1053884481	-0.0217049008	-0.1220429358	0.2035560828	-0.0465525439	-0.0475213731	0.1299601261	0.0288377495	-0.0260171435	0.1748127673	0.0012204002	0.0786742033	0.0351748312	0.086229255	-0.156618766	-0.0718294715	-0.0305943806	-0.0843739161	0.0222198966	0.110695787	0.1341000036	-0.0625365837	0.0269754277	-0.0174750989	0.0377736144	-0.0243039977	-0.2697516158	0.0979362127	0.088836207	0.145235518	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.142261	0.013635	0.000185913225	0.020238192121	0.0462683	-9.399999999999686e-06	0.00214075558489	8.835999999999409e-11	-0.0129748	0.0009446	8.922691600000006e-07	0.0001683454350399	-0.000607353	0.0002482249999998	3.68877666609e-07	6.161565062495033e-08	-0.0	-6.866660000000001e-23	0.0	4.7151019555600013e-45	0.000624406	-8.931e-06	3.89882852836e-07	7.976276099999999e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4028.390859373304	-11.1054601548326	16227932.915882386	123.3312452505745	8978.208671042301	-31.124481957027456	968.7333770933276	80608230.94077916	3737.34974881436	-8.479395115628904	71.90014152695132	13967783.144962758	4010.361972003989	5294.924371736817	1.24221	46.943653	0.0586675649999999	0.0285724	0.0140884796	0.031804677	-0.0019588686	-0.0062625005	-0.0851356536	-0.0048658223	0.1099198448	0.0162398112	0.1612905696	0.0930892919	-0.0289499093	0.0769969977	0.1251023459	0.0339924998	-0.002168662	-0.1251121752	-0.0616315816	0.0308774015	-0.0289730677	0.1449637531	-0.0813244119	-0.1869473219	-0.1275430443	-0.0607089323	-0.117821058	0.0977170756	0.1324460452	0.0053943844	0.1454932702	-0.0019832918	-0.2746459031	-0.0602036234	0.1870696908	0.0753984044	0.1342949515	-0.0263741294	0.0736494756	-0.0341610835	0.0489737132	0.030053235	-0.0044533438	-0.0933040992	-0.1023639591	0.0075397202	0.1081568022	-0.0809759323	-0.0148691193	-0.0225471839	-0.0820717839	-0.0012801877	0.0501739541	-0.0403009393	0.100620884	0.0836948013	0.0116998298	0.1795230884	-0.2493439851	0.0685275505	0.1415087466	-0.0435165181	0.0778620859	-0.0600014938	-0.2286389489	-0.1432026788	-0.023097827	0.1010303707	0.2114724745	-0.1339254121	0.1352431034	-0.0479824934	0.0271817328	-0.0201533226	-0.0110751206	0.0605932684	-0.107612911	0.1511230282	-0.0554911717	-0.0070214039	0.0955796255	-0.0528667165	0.1105251889	-0.0211754621	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.146865	0.0046039999999999	2.1196815999999973e-05	0.021569328225	0.0169079	-0.0293604	0.00028587708241	0.0008620330881599	-0.00564546	0.00732934	5.37192248356e-05	3.1871218611599994e-05	-0.00045561	0.000151743	2.075804721e-07	2.3025938049000013e-08	7.06525e-05	7.06525e-05	4.9917757562499995e-09	4.9917757562499995e-09	0.0007494869999999	0.0001250809999999	5.617307631688501e-07	1.5645256560974986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
