global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5445.732753014226	-11.04997381794874	122.10192137735264	29656005.217251897	12656.61169344986	-52.08225095831767	160189819.55877176	2712.560864885182	4692.458110922956	-6.811937957114424	22019163.122766636	46.40249873157623	5986.197831306291	10889.338553155374	1.006915	29.892403	0.04190164574	0.0222377	-0.1226686008	0.0948900034	0.0716150035	-0.0814848074	0.030605912	0.0072601112	-0.1091168466	-0.1063366797	-0.0294956878	-0.057886835	-0.0198582027	0.1131961467	-0.1185952277	-0.0038963913	0.0025149891	-0.0891811986	-0.0210757467	0.0255945596	0.0407895477	-0.0236021228	-0.1696229414	0.049943982	-0.0994498018	-0.0372655728	0.1423536892	-0.0188698198	0.0113113587	-0.0940954291	0.0672584034	0.2265401583	-0.1123038655	-0.01492604	0.0877950729	0.0432901094	0.0532098174	0.0153090186	0.1260387939	-0.0549269708	-0.0163795404	0.1316708168	0.0876073009	0.0761154415	-0.222107795	-0.0001368831	-0.0195968294	-0.1249619752	0.0008517796	0.0560491981	0.1024856787	-0.0332680466	-0.0576505153	0.0140224468	-0.1080399557	-0.0618068835	-0.0094541989	0.014344815	0.0935127877	-0.247214251	-0.0510543494	-0.1068248	-0.0253027222	0.0525360468	0.0161748959	-0.038751763	0.1141596843	0.092951199	0.0008029388	0.0551593144	0.0433750357	-0.1689833471	0.0630623028	-0.0602579817	0.0598247346	-0.1162365293	0.0151452957	-0.1963451248	0.0612045301	-0.0601743504	0.104511868	-0.1248987879	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-2.07106e-06	6.592574e-05	4.289289523600001e-12	4.3462031945476e-09	0.0106984	0.00790292	6.245614452640002e-05	0.00011445576256	0.00298184	-0.00725436	8.8913697856e-06	5.262573900960002e-05	-9.75532e-05	0.0003550497999999	1.2606036048004e-07	9.51662683024e-09	-0.000217508	-7.5969e-05	5.771288961e-09	4.7309730064e-08	-2.83223e-05	-0.00010255	1.05165025e-08	8.0215267729e-10	0.0	0.0
5428.992203057387	-16.74054995683855	280.24601285740715	29473956.3408579	12634.70156034214	-21.91013310771996	159635683.5189121	480.0539327980062	4677.354093770778	-15.10401715217813	21877641.31851425	228.13133413329115	5962.306439768696	10858.850725296645	1.141187	33.878563	0.03253689894	0.0215841	-0.1655576355	-0.0878825819	-0.135598963	0.12975715	0.0366885512	0.0256829921	0.0278467711	-0.087886272	-0.1215474057	0.1685684894	-0.0518864446	-0.0103880587	0.0391722812	-0.1231343755	-0.0488460819	0.0361857412	-0.023827638	-0.0670924874	-0.0947307777	0.0264648538	-0.0368905176	-0.0644553552	0.1099958326	0.2410823716	0.115039138	0.0899589343	-0.0685122965	-0.0199269806	0.0143327109	-0.1052480352	0.0150793036	-0.0690256982	0.0787271314	0.0521252974	-0.0291304917	0.0636510985	-0.1230206703	-0.1253149789	-0.0393453972	-0.2142087881	4.38815e-05	0.0220620285	-0.2082660638	0.0896490063	-0.1295218275	0.0459526122	-0.0282779723	-0.0501294502	0.0362926488	0.1329779638	-0.0151039363	-0.1292300566	0.0113212706	0.0057745942	-0.1076643231	-0.176338631	0.0833133176	0.1124552948	-0.0581057269	-0.0187043248	0.0678972819	0.1090593973	-0.0705648529	-0.0892638865	-0.0627360095	-0.1141365382	-0.1253592646	-0.0245105845	0.0704920504	0.0646423359	-0.0719489391	-0.0114964176	-0.1525410347	-0.1713431822	-0.1162547791	-0.0513720328	0.0273302359	-0.050293637	0.0530016509	-0.2093358005	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00556935	-0.00556727894	3.10176594225e-05	3.0994594795767525e-05	0.0117087	0.0010103	1.020706090000001e-06	0.00013709365569	-0.0175495	-0.02053134	0.0003079849502499	0.0004215359221955	-0.000149476	-5.19228e-05	2.6959771598399995e-09	2.2343074576e-08	-0.000218485	-9.770000000000143e-07	9.545290000000285e-13	4.7735695225000006e-08	2.73375e-05	5.5659800000000005e-05	3.0980133360400003e-09	7.4733890625e-10	0.0	0.0
5444.279684928172	15.287481870785086	233.7071019495827	29640181.2877216	12654.856977480686	20.15541713854509	160145405.1204916	406.24084002875713	4695.150907475898	17.796813705120258	22044442.043971747	316.7265780547562	5973.552159951556	10889.611613569205	1.562343	46.38147	0.250846975	0.136854	-0.0214834391	0.0128173267	0.2943859046	-0.1209378592	-0.2639109888	0.1024980499	0.0164343432	-0.1290630064	0.082155128	-0.2253223583	0.021561688	0.0321921989	-0.04425202	-0.0875232127	-0.1013675016	-4.28114e-05	-0.2943228367	-0.1759113595	0.1509470922	0.0412322729	-0.0292900173	-0.1206170043	0.202828026	-0.1239946249	0.2001285893	0.0995138071	-0.0914144445	0.0149907083	-0.1387896299	0.1033683818	-0.0901999027	-0.0808898515	0.0704961335	0.0850745864	-0.0366539966	0.1865059211	-0.0676832125	0.1009187859	0.0976517147	0.042956158	-0.1060079963	0.1036811294	-0.0869531143	-0.0239292304	0.0626816789	0.0679468467	0.1224533628	0.0761005837	0.0478121468	-0.013227677	0.0166769279	-0.0871450476	-0.0410273423	0.0060554807	0.2180538144	-0.1524053074	-0.0691394482	-0.1950890583	-0.0327374135	0.0079118697	-0.095166756	0.1615842045	0.009377045	-0.0336115936	0.1253630718	-0.0507556743	-0.1996562412	0.0009470611	-0.1174070471	0.1239454956	-0.0759214176	0.0606506019	-0.0682010614	0.1229153342	0.0442533295	-0.020388046	0.0214349943	-0.2027582511	0.1421027644	-0.0072631971	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0029379	0.00263145	8.631256409999999e-06	6.9245291025e-06	-0.0403444	-0.0520531	0.00270952521961	0.00162767061136	-0.0686274	-0.0510779	0.00470972003076	0.00260895186841	0.00211695	0.0022664259999999	5.136686813475999e-06	4.4814773025e-06	-0.000156188	6.2297e-05	3.880916209e-09	2.4394691344e-08	0.000600305	0.0005729675	3.282917560562501e-07	3.60366093025e-07	1.0	0.0
5434.578926434515	-9.700758493657304	94.10471535226432	29534648.107646123	12684.652417685413	29.79544020472713	160900406.95749238	887.7682569934698	4680.329529587766	-14.821377888131792	21905484.50553124	219.67324250280203	5985.549764601528	10935.686799616842	1.459684	43.33382	0.15195414	0.0824909999999999	0.147076195	-0.0621408296	-0.0062265159	0.0477663211	0.0042586366	0.0701302109	0.0734228402	0.0457580619	0.1937803963	0.0938001742	0.1250463848	-0.1020511123	0.1202909708	0.1352912258	0.0405073166	-0.0583272859	0.0635739567	-0.0241798458	0.1242727756	0.1912834714	-0.0293466748	-0.0741514996	0.0654061938	-0.0667354034	-0.1420458444	0.0529769973	-0.013644308	0.1151048584	-0.0015495495	0.0191294375	-0.0942250996	-0.0380654376	0.2520849636	-0.0801823483	-0.0242486002	-0.0177553889	0.0509183799	0.0913610498	-0.1166885836	0.1035346595	0.1386366653	-0.0777288186	0.0414226888	0.1292871608	-0.1441231719	0.1740871205	0.1838373881	0.0397452873	-0.2360523877	-0.1079177721	-0.1191052013	0.0432093961	0.1725283397	0.032054752	0.0384808223	0.0512036944	0.0361083431	-0.1178611207	0.1214806296	-0.0742929697	-0.0420545819	0.0399531646	0.0487999726	0.1969284252	-0.1514207494	0.0822416639	-0.173154048	0.2100929426	-0.0232808458	0.058895733	-0.1748811853	0.0536475101	0.1677542019	-0.0243312423	-0.0899556069	0.1255243217	-0.1005110491	0.0140297842	0.1383553291	0.1686517043	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.00794833	-0.00501043	6.31759497889e-05	2.51044087849e-05	0.00746813	0.04781253	0.0022860380250009	5.57729656969e-05	-0.00795927	0.06066813	6.334997893289999e-05	0.0036806219976969	0.00161832	-0.0004986299999999	2.486318769e-07	2.6189596224e-06	-0.000426819	-0.000270631	7.324113816100001e-08	1.82174458761e-07	0.000600305	0.0	0.0	3.60366093025e-07	0.0	0.0
5427.165337059563	-7.413589374951698	54.96130742039671	29454123.59578084	12635.257586680347	-49.3948310050655	159649734.2817633	2439.84933001898	4675.08768959857	-5.241839989195796	21856444.9054361	27.476886472332183	5965.112059267535	10826.395389021489	1.300264	38.601105	0.09530341	0.0549024	-0.0405181475	-0.1521347699	-0.0987473867	-0.0146671071	-0.018271344	-0.1479844492	0.0150519636	-0.0072773008	0.0664796847	0.1619434419	0.0747321266	0.1445922575	-0.0206150983	-0.0344983302	0.1047400397	0.0436518238	-0.1147254722	0.1089083649	0.0016453071	-0.0785934737	0.1227875932	0.0340408119	-0.0209943154	-0.0328461699	0.0165373852	0.0565993674	-0.0202842534	-0.0023367206	-0.0007977675	-0.0585377722	-0.0537811466	0.0130884066	0.0529180656	0.0084792656	-0.0694158133	0.1455714657	-0.158596473	-0.0247224376	-0.0814866233	-0.0107738282	0.0223471862	-0.0048479602	-0.0555695823	0.0411331566	0.1766738946	0.0748862014	-0.0754781354	0.2107931527	0.0070605382	0.0976190249	0.0039367232	0.126510695	-0.0845743122	0.0056427771	-0.0133694802	-0.0084107066	-0.0095094406	0.1352508996	0.0300036694	0.0550312331	0.0390417126	0.0852818911	-0.0568350628	0.0214279101	0.0144817575	-0.0344579427	-0.0834512785	-0.0149228644	0.0483544113	0.0654129879	-0.0066522074	-0.1376175296	0.0513845038	-0.0304135641	-0.0475086477	0.0651678043	0.0157826443	-0.2752448432	-0.0176250393	0.0171526734	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0176842	-0.00973587	0.00031273092964	9.47871646569e-05	0.0144007	0.00693257	4.806052680490001e-05	0.00020738016049	0.04313	0.05108927	0.0018601969	0.0026101135091328	0.00141605	-0.0002022699999999	4.0913152899999935e-08	2.0051976025e-06	-0.000156038	0.000270781	7.3322349961e-08	2.4347857444e-08	0.000678168	7.786300000000006e-05	6.0626467690000104e-09	4.599118362240001e-07	0.0	0.0
5427.756439072004	0.5911020124403876	0.3494015891110761	29460539.9618876	12664.422936599953	29.165349919605436	160387608.31707898	850.6176359330286	4676.847635472074	1.759945873503966	21872903.80542073	3.0974094776636383	5955.037241146971	10885.707403707223	1.242272	36.87949	0.05986891	0.0310102	0.1218953526	0.005725259	-0.0698930049	-0.0801029411	-0.0030378761	0.0143213178	-0.0748696009	0.1195033516	-0.0061241499	-0.0014923846	0.020337555	-0.1377947358	0.1683929515	0.1205943391	0.1452320771	-0.0679803385	0.07616861	0.0306713944	-0.0537890122	0.0171046445	0.0516843396	0.0802545714	-0.1251434477	-0.0521722284	-0.1480010107	-0.0176942471	0.0980640194	0.1418008883	0.3395673192	-0.0194453107	0.0095229509	-0.1092734309	0.1438741939	0.1286968693	-0.0804495888	0.0411585042	0.0215350052	0.0115642056	0.1162045078	-0.0284620836	-0.177804035	0.0413451622	-0.0126960043	-0.113885063	-0.1810307898	0.1387352897	-0.2206637895	0.0407810427	0.0755115019	-0.0382842256	0.1325143372	0.0605371504	0.0017438082	-0.00875272	0.0268604037	0.1347007557	0.0657928223	0.0631135664	0.0751717366	-0.2115748332	0.0808963408	0.0660458135	0.0470915589	0.1318277099	-0.2515924647	0.1120176977	0.0564554434	0.0788823913	0.0177010958	-0.0094218503	0.0763755294	0.0796068383	-0.0939397699	0.1816462808	-0.0685016247	-0.0858314224	0.0714462422	-0.0543420971	-0.1671176071	-0.3671325526	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0197042	-0.00202	0.00038825549764	4.080400000000004e-06	0.00743579	-0.00696491	4.85099713081e-05	5.52909729241e-05	0.0218391	-0.0212909	0.00047694628881	0.00045330242281	0.00101385	-0.0004022	1.617648400000001e-07	1.0278918225e-06	-0.000267837	-0.0001117989999999	1.2499016401e-08	7.1736658569e-08	0.000600305	-7.786300000000006e-05	6.0626467690000104e-09	3.60366093025e-07	0.0	0.0
5429.658325497516	1.9018864255122023	3.617171975547583	29481189.53164449	12638.532632555743	-25.890304044209188	159732507.1041764	670.3078435015947	4680.358990088929	3.5113546168549874	21905760.27610626	12.329611245308836	5973.152500255868	10860.317011314526	1.11463	33.090164	0.0403215599999999	0.0240507	0.0913076628	0.1221430862	-0.0923271765	0.0908229219	-0.0536521615	-0.2136819087	0.0104606199	0.1063033537	0.0847738391	-0.0801142759	-0.0502063187	0.1207650925	0.0681064509	-0.165443273	0.0123280859	0.0735086701	0.0874049855	0.0729273765	-0.0529495721	-0.1138533928	-0.0346302521	0.0684500908	-0.0682260676	-0.0404390136	-0.1493493672	-0.0962651306	-0.0190703865	0.062698573	-0.2696958717	0.0071741087	-0.0643636176	-0.0113421694	-0.1733691507	-0.220193999	0.1351431108	0.1709399589	-0.1102787987	-0.0351997564	0.0994105361	-0.075799517	-0.0126647211	-0.0287187633	-0.0104127451	0.0177929396	-0.1714269496	0.2228650036	0.0327748911	0.1053526126	0.08544833	-0.0455318467	-0.0053865144	0.038358534	-0.1289998748	-0.0411084453	-0.0824923968	0.1544033447	-0.00904316	0.0596184276	0.0920521517	0.1453544674	-0.102487594	-0.1805947459	-0.0049274387	0.1139423066	0.2067646001	-0.1034862624	-0.0450219398	-0.1917222268	-0.0175668318	-0.0025309726	-0.209565583	-0.0047083716	-0.0514343839	0.0793464696	-0.1036453819	0.1032583368	0.0059435993	-0.18783862	-0.0224589685	0.074076931	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0176619	0.0020423	0.00031194271161	4.170989290000001e-06	0.0165276	0.0090918099999999	8.266100907609998e-05	0.00027316156176	0.0420013	0.0201621999999999	0.0017641092016899	0.0004065143088399	0.000992328	-2.1521999999999947e-05	4.6319648399999775e-10	9.84714859584e-07	-0.000426819	-0.000158982	2.5275276324e-08	1.82174458761e-07	0.000600306	1.000000000015745e-09	1.0000000000314906e-18	3.60367293636e-07	0.0	0.0
5429.653294377116	-0.0050311203995079	2.53121724743448e-05	29481134.897140272	12629.183107162724	-9.349525393019576	159496265.95424432	87.41362507471786	4681.593711301114	1.2347212121849225	21917319.67769414	1.5245364718194043	5957.801189359307	10840.856209559748	1.18766	35.258209	0.0560869199999999	0.0253211	-0.1041151899	0.1501750526	-0.1074380451	-0.2057627182	-0.0075176933	-0.0122100559	-0.258987461	0.0118793263	-0.0765707133	0.0421188424	0.0277437751	0.0841107751	-0.0003157813	-0.0986488185	0.0780524913	-0.1561039496	0.0887033417	0.1005682003	-0.0774524447	-0.0550142263	0.142527693	0.1638116654	-0.0275169288	0.0023551798	0.0858765813	-0.188116439	-0.165485205	-0.00488016	0.057647185	0.0188380901	-0.0526956478	0.112408754	0.033129422	0.0465002327	-0.0234042861	-0.2702241188	0.1806421039	-0.0336597397	0.0472386884	0.1557016017	-0.2203092339	0.0208700134	-0.0047005735	0.0293574691	-0.1355817121	-0.2051269582	0.0369917166	0.0217751846	-0.0310924278	0.0402999539	0.1629495768	0.1749756071	-0.0886647458	-0.0703691036	0.0433485057	-0.0655577464	0.080428007	0.0704991611	-0.0824890452	-0.1365889709	-0.0207398324	-0.1189543853	-0.1054239098	0.0475313064	0.1163734458	-0.0787553734	0.0972301253	0.0792583523	0.0081379662	-0.2051125575	0.2598163808	0.1847949761	0.1665610869	0.0097144762	-0.0367298941	-0.0450286047	0.0905222841	0.0925662555	-0.0274140894	0.0137220848	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.017683	-2.109999999999959e-05	0.000312688489	4.452099999999827e-10	0.00745828	-0.0090693199999999	8.225256526239998e-05	5.562594055840001e-05	0.0527413	0.01074	0.0027816447256899	0.0001153475999999	0.00133115	0.0003388219999999	1.1480034768399993e-07	1.7719603224999995e-06	-0.000220638	0.000206181	4.2510604761e-08	4.8681127044e-08	0.0007804329999999	0.0001801269999999	3.244573612896398e-08	6.090756674888439e-07	0.0	0.0
5431.294013167847	1.640718790730716	2.6919581502568635	29498954.657472897	12630.318665866867	1.1355587041434774	159524949.601345	1.2894935705560135	4678.053274601064	-3.5404367000501225	21884182.44000574	12.5346920270618	5963.756320363674	10842.315855461256	1.129629	33.535439	0.0342072099999999	0.0159579	-0.1631694472	-0.0315284564	-0.2078883147	0.0977684376	0.0430255135	-0.0308964255	-0.0158864012	-0.1094485604	0.0435004899	0.1991007679	-0.134247805	0.0550746628	-0.0029006799	-0.0924853721	-0.0465522437	0.0253190698	0.0692417986	-0.0055829914	-0.1002254696	-0.1683038188	-0.1645012427	-0.0642029849	-0.0856732505	-0.0341878996	-0.0975569568	0.0859293786	0.191097908	-0.0007177023	0.0884157017	-0.1305646624	0.0985733213	-0.2373005081	-0.0574464757	-0.0864040066	0.2092747789	-0.1323369685	0.1292308056	-0.0236943116	-0.0699945185	-0.0533695542	-0.1814694603	-0.0330448381	0.1956010018	-0.0322470974	0.1683914073	0.0258612231	0.0640627367	-0.1394942647	-0.0156523542	-0.0662907291	0.0156470534	-0.0542609375	-0.1634233518	-0.0472001403	-0.2072836427	0.0273048979	-0.0660381648	-0.0183315796	0.0725981807	0.1531385744	0.02177193	0.0064319389	-0.0503017137	0.0538113516	-0.2513800324	0.0856085656	0.0671338383	-0.1026359444	0.1221013242	-0.2091795033	0.08037145	-0.0678933927	-0.1642866855	0.127071155	0.0860329529	0.0936889704	0.1302745787	0.2190375425	0.0149901771	0.1437127171	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0112313	0.0064517	0.00012614209969	4.1624432890000017e-05	0.00534817	-0.00211011	4.4525642121e-06	2.8602922348900003e-05	0.042002	-0.0107393	0.0017641680039999	0.00011533256449	0.00116157	-0.0001695799999999	2.8757376399999972e-08	1.3492448649e-06	-0.000288771	-6.8133e-05	4.642105689000001e-09	8.338869044100002e-08	0.000720024	-6.040899999990002e-05	3.6492472809879203e-09	5.18434560576e-07	0.0	0.0
5426.036504646431	-5.25750852141573	27.64139585275901	29441872.14975566	12651.115152139118	20.79648627225106	160050714.592684	432.4938412719267	4685.108217409824	7.0549428087597335	21950239.008841056	49.77221803487068	5980.790534380118	10890.787043186656	1.276094	37.883575	0.04504574	0.0210831	0.0876548452	-0.077036774	-0.0500761762	-0.1333053952	-0.0041323183	-0.1058715545	-0.0335785556	0.0370791118	0.1018193604	0.1041633612	-0.0066120973	-0.0745161874	0.003589012	-0.0454882931	-0.1053030232	-0.1548633531	0.1239990686	0.0853407269	0.1306769364	-0.0015947914	-0.0151276544	0.0831456948	-0.1039224143	0.0945666418	0.0525352697	0.096070414	0.0554956761	-0.012382371	0.0999254942	0.2285597733	0.0247367873	0.0400906054	-0.062935214	-0.0038831671	-0.0522673273	0.0514923931	-0.1069986158	0.0051492301	0.0001159167	-0.0718341545	0.0645975433	-0.033715859	0.2036030011	0.1513962674	0.0328655003	-0.1753707996	-0.0871672804	-0.12880349	-0.0156628009	0.0724975474	-0.0320389085	0.1402949647	0.0081930787	0.0599801015	-0.0397221012	0.0604762455	0.0693893527	-0.0968457132	-0.1239253665	-0.0621705909	0.017515875	0.0465734822	0.2240570734	-0.0457554099	0.0752399226	0.0973202171	0.0373111486	-0.0295214125	0.1165749037	0.1239558294	-0.0312463146	-0.0346894808	-0.1353322457	-0.0783492143	-0.0600334287	0.003243435	0.1411088213	0.105386795	-0.0799622032	0.0635640986	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0176619	-0.0064306	0.00031194271161	4.135261636000002e-05	0.00742111	0.0020729399999999	4.297080243599999e-06	5.50728736321e-05	0.0571938	0.0151918	0.00327113075844	0.00023079078724	0.000992328	-0.000169242	2.8642854564000002e-08	9.84714859584e-07	-0.000426819	-0.000138048	1.9057250304e-08	1.82174458761e-07	0.000600306	-0.000119718	1.4332399524e-08	3.60367293636e-07	0.0	0.0
5426.4339635705655	0.3974589241342983	0.1579735963739938	29446185.56099216	12617.698510095872	-33.41664204324661	159206315.69167557	1116.671965446477	4671.190276969747	-13.917940440076563	21820018.6036567	193.7090660935186	5948.475108743859	10869.725934968355	1.007221	29.901497	0.0659790578	0.0580438	0.0601386695	-0.0969181109	-0.0566319116	0.0641357173	0.1341180423	0.0613615634	0.0810152218	0.0797226713	-0.02222449	0.0681648945	-0.0750301335	-0.0112703005	0.0238716086	-0.1118240408	-0.0036039548	-0.0120959327	-0.1000199465	-0.0038485103	-0.0278742686	0.0647539555	-0.1393288045	0.0284791377	-0.0589090888	0.0932886464	-0.0270760122	0.1119056556	0.0511829202	0.0425134379	-0.0021631533	-0.0103680683	0.0942813202	0.2508787342	0.0997615874	0.1056944022	0.1128248873	0.1388335187	0.0335945232	0.1012687677	0.059295503	0.0732028442	0.0437533119	-0.0294443869	0.0479848239	-0.0692826996	0.0422157828	0.0224577011	-0.2780162833	0.1166540416	-0.0925971265	0.0891935532	0.0460123913	-0.169193946	0.0183530686	0.1668262477	-0.113635662	0.0817952556	0.0504224405	0.0239582725	0.001906074	0.0285799101	0.0454364835	0.0559400191	0.1665452427	-0.1326054676	-0.0109047738	-0.0937459425	-0.0022629978	0.1888844814	0.0259411852	-0.0090064389	-0.0611692355	-0.1264428298	0.1531818898	0.1764647253	-0.0001793171	-0.0594775404	0.1242470566	-0.0626455996	-0.1431223175	-0.0658972283	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0176619	0.0	0.00031194271161	0.0	0.00742886	7.749999999999944e-06	6.006249999999914e-11	5.51879608996e-05	-1.64078e-05	-0.0572102078	2.6921590084e-10	0.0032730078765191	0.00116755	0.000175222	3.0702749284000026e-08	1.3631730025000002e-06	-0.000426819	0.0	0.0	1.82174458761e-07	0.000600306	0.0	0.0	3.60367293636e-07	0.0	0.0
5430.438150892232	4.004187321666905	16.03351610699798	29489658.51066585	12651.204838075972	33.50632798009974	160052983.85495687	1122.6740147100147	4688.508969570728	17.318692600981194	21982116.35774517	299.9371134072808	5994.2883040648885	10892.323672088269	1.066105	31.649599	0.01771766775	0.0111445	0.0309950486	-0.1563421363	0.1483085235	-0.098515231	-0.0922980691	-0.0369903106	0.0610957243	-0.0915079811	0.1528353903	-0.0507762549	0.1985983052	-0.0950485078	-0.0933626846	0.0262721998	-0.0556480102	-0.0747613919	-0.0499655142	0.1029212286	0.1942963347	0.2277092133	-0.0405734607	0.0811645651	-0.1307494119	-0.1458242616	0.0686321965	-0.0593203134	-0.0537722948	-0.2135328805	-0.0184966039	-0.0547336812	-0.1673296231	0.0576629153	-0.0995640295	-0.1627933614	0.0347555792	0.078843698	-0.0488360133	0.0429209468	0.020824591	-0.0524248617	0.0607701723	-0.1454065655	0.0692376141	0.0438570264	0.0100795674	0.0534247315	0.0585318031	0.0358509175	0.1395828849	-0.1078907054	-0.1457677636	0.1362244971	0.2058737414	0.2086274974	0.0858763514	0.1095147058	0.1037765874	-0.1675924571	-0.1503610011	0.101801899	0.1527694325	-0.0832930843	-0.1325091532	0.0353910627	0.1900708287	0.1489571611	0.0176097182	0.05601675	0.0171834508	0.0121770747	-0.1052467441	-0.0423383115	-0.0496379782	0.0049990734	0.0513979479	0.0531053918	0.0142617319	0.0156626257	-0.0548404052	-0.0048018554	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0176618	1.0000000000287557e-07	0.0003119391792399	1.0000000000575111e-14	0.00743674	7.88000000000004e-06	6.209440000000063e-11	5.53051018276e-05	-2.57005e-06	1.3837749999999998e-05	6.6051570025e-12	1.9148332506249995e-10	0.00134544	0.00017789	3.16448521e-08	1.8102087936e-06	-0.000492029	-6.520999999999995e-05	4.252344099999994e-09	2.42092536841e-07	0.000711123	0.000110817	1.2280407489000009e-08	5.056959211290001e-07	0.0	0.0
