global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
5339.527852658769	12.793314202800502	163.66888829157705	28510557.689318765	13473.458170515927	51.9406428261409	181534075.0726424	2697.830377192742	4560.7231800387935	4.249831496745173	20800195.924943164	18.06106775072732	5713.968697376049	8825.900807449854	0.900008	34.138515	0.093571275	0.052198	0.1081952988	-0.1787527258	-0.1475144858	0.0004181675	-0.0416380032	-0.1713619797	0.039305631	0.1243046788	0.0653808723	0.2742834699	0.0123674755	-0.0744225363	-0.0305601878	0.107234972	-0.0460695517	0.0345236141	-0.0534650132	-0.0924663083	0.0277988634	0.0666484844	0.0562288474	-0.1194012576	-0.0129709884	-0.1310201557	0.0744719195	0.0513302416	0.1059803863	0.011943774	-0.0197731566	0.0844757974	-0.033240977	0.0109270445	0.0925203595	-0.0540999534	-0.0949191845	-0.0798590549	-0.0559776937	0.1575934413	-0.0189477234	-0.1521243869	-0.0997083404	0.1619714257	0.1540586523	-0.0648877873	0.005462304	-0.1649099443	-0.1605992989	-0.0883338455	-0.0247157516	0.0848270721	0.0830652865	0.0443926611	-0.1444605162	-0.0208422741	-0.0562456175	-0.0763663199	-0.0003753522	-0.1713619414	0.0188577635	-0.0868722451	-0.0403139656	0.1057708819	-0.0088887795	0.0877476845	-0.015658475	-0.0939917494	0.1590584353	0.0256962807	-0.0817185493	0.1294779142	-0.019272035	0.0358522028	0.003512016	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0281268	0.0085817	0.00079111687824	7.364557489000002e-05	-0.0193651	0.0425869	0.0018136440516099	0.00037500709801	0.129004	-0.0047709999999999	2.2762440999999976e-05	0.016642032016	-0.00205046	-0.00061911	4.2043862116e-06	3.8329719210000005e-07	-0.0008693919999999	-3.367799999990002e-05	7.558424496638261e-07	1.1342076839932659e-09	-0.000143934	-9.98455e-05	9.96912387025e-09	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5328.295126041731	-11.23272661703777	126.1741472531088	28390728.95020007	13477.161654204325	3.7034836883976814	181633886.25355545	13.715791430227702	4560.648082634668	-0.0750974041256995	20799510.933639277	0.0056396201064186	5741.344389596677	8847.200761033413	0.977077	37.061871	0.1578094649999999	0.0873059	0.1198890997	-0.135762956	-0.044628422	-0.169565681	-0.0614609627	-0.1245848511	-0.0501384779	-0.0319511145	-0.114534406	0.1360397265	0.0024760412	0.0068683534	-0.0640872015	0.1246953707	0.0642997622	0.0319238122	0.0755409176	-0.1473624094	0.06077508	-0.1158609025	-0.0487071925	-0.1094509169	-0.0324903987	-0.1157715131	-0.1204953949	-0.0128742669	0.1197512592	0.204551198	-0.032021889	0.039647238	0.1209786052	-0.0092053508	0.1731807433	0.1295358169	-0.2260681719	-0.0251565499	0.0787765885	-0.0415705425	0.0011470135	0.0075944698	-0.0266869446	-0.0870075141	-0.1538732835	-0.0317368079	-0.023229195	-0.1150893312	-0.0356922071	0.0454935127	0.0677231441	0.074770767	0.1225883096	0.0019414804	-0.0210547878	-0.1348022666	0.0918030669	0.0581615934	-0.0309139538	-0.1665966189	-0.0001129199	-0.0509582251	0.0223072775	-0.0400428862	0.2594930121	0.0452433797	0.0999647608	-0.020154589	0.1614770156	-0.0799912766	-0.0456714668	-0.1565399297	0.2007194243	0.0655639068	0.0179433016	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0087175199999999	-0.01940928	7.599515495039826e-05	0.0003767201501184	-0.00285909	0.01650601	0.0002724483661201	8.1743956281e-06	0.139308	0.0103039999999999	0.0001061724159999	0.0194067188639999	-0.000702105	0.001348355	4.929514310249999e-07	1.8180612060250005e-06	1.40565e-05	0.0008834484999999	1.9758519225e-10	7.804812521520733e-07	-0.000143934	0.0	0.0	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5321.017710799421	-7.277415242309871	52.96077260900404	28313229.478641115	13440.392286683553	-36.76936752077199	180644144.81994277	1351.9863878776025	4555.359233390033	-5.288849244634548	20751297.745231837	27.97192633247143	5725.325516922482	8832.023514266826	0.90585	34.36013	0.1585764949999999	0.0951069	0.0519139369	-0.1743149077	0.1038700456	-0.1144192037	-0.0287561366	-0.1286354534	0.0167459065	-0.0960167947	0.0375224411	0.1325604203	0.0801615525	0.1323509742	-0.0456168178	0.1281676084	0.0139333872	-0.0508863969	-0.0786884408	0.0011852852	0.0111475218	-0.0366432407	-0.0001776356	0.0523997504	0.0049157946	0.1308288821	-0.1004086141	-0.073506436	-0.069820756	0.1875404939	-0.086871066	-0.0619247833	0.0923220136	0.0579893323	-0.2643580044	0.0077372635	-0.0021544011	0.049403308	-0.0615525357	-0.1096818586	-0.0446107382	-0.1599768845	0.0094636706	0.0537754909	0.0431520701	-0.0026064597	-0.002984453	-0.1127341324	-0.0863046407	0.0670237357	0.0186389275	0.0076755353	0.0646933847	-8.57225e-05	-0.0009760596	0.089974174	0.0403781959	-0.0002295102	0.0010635825	0.0055419084	-0.0440087619	0.0263030588	-0.0535523947	-0.2483608857	-0.0015081818	-0.3160858263	-0.0484606738	0.0429647758	-0.0191478725	0.0253765538	-0.0699551114	-0.031524262	-0.0452896813	-0.1006465686	0.1231191709	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00529199	-0.0034255299999999	2.80051581601e-05	1.173425578089932e-05	0.0877343	0.09059339	0.0082071623116921	0.00769730739649	0.124816	-0.0144919999999999	0.0002100180639999	0.0155790338559999	-0.00114883	-0.000446725	1.3198103689e-06	1.9956322562500006e-07	-0.000403397	-0.0004174535	1.62729139609e-07	1.7426742466225e-07	-0.000281067	-0.000137133	1.8805459689000008e-08	7.899865848900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5339.714496146435	18.696785347013247	349.56978231228925	28512550.90035637	13494.524924569438	54.13263788588483	182102202.93982577	2930.342484484334	4565.305423913847	9.94619052381404	20842013.613617197	98.9267059360082	5751.482384951965	8829.057091161949	1.021549	38.748753	0.08678756	0.0518098	0.1222514025	-0.1853235334	-0.0428892528	-0.1078506487	-0.0231136992	-0.1666566527	0.0322788642	0.1553308328	-0.1027880094	0.0543353823	-0.0820102678	-0.0028142307	-0.0125736209	0.1548242717	0.0780611483	-0.0644415786	-0.0153065227	0.0285835594	0.1576241797	0.0089381885	0.0091169728	0.0733565791	-0.159267843	0.0372634863	-0.1564180453	0.0902140337	0.0384511127	0.005007977	0.0622402405	0.1583808329	0.029053762	0.0008746478	-0.1028455375	-0.0492754213	0.0858668696	-0.0800838105	0.1608243811	0.1231078173	-0.0206631498	-0.1200629827	-0.105041124	-0.0841014024	0.0321845067	-0.0098605888	-0.0064671665	-0.2777243258	0.0911630918	-0.0798582835	0.0315011411	0.0654412707	0.0180304641	0.0813467633	-0.0017626961	0.0265467391	0.005557433	0.1189708876	0.009117124	-0.0853577945	0.0689276377	0.1462149755	0.0416091495	-0.0581116347	0.105295417	0.0202022701	0.0359957651	0.021947802	-0.1398017904	-0.107284887	-0.0656841217	0.1856249603	0.0700791203	-0.1625045353	0.0474299331	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0232803	0.01798831	0.00054197236809	0.0003235792966561	0.0909849	0.0032505999999999	1.056640035999995e-05	0.0082782520280099	0.152341	0.027525	0.000757625625	0.023207780281	-0.00177217	-0.00062334	3.1405865089e-06	3.885527556e-07	-0.000403397	0.0	1.62729139609e-07	0.0	-0.000143934	0.000137133	1.8805459689000008e-08	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5343.010636619511	3.2961404730767754	10.864542018254788	28547762.663029235	13511.336229511337	16.811304941898925	182556206.70690563	282.6199738495152	4555.687031678612	-9.61839223523566	20754284.33060468	92.51346919084165	5733.124216161937	8901.452570996102	0.962091	36.493439	0.14810185	0.0858716	0.0550009592	-0.1166128111	0.0988964756	-0.082367285	9.12936e-05	-0.1244278834	-0.0220762065	0.0174770465	-0.0590712952	0.0418750075	0.1172825039	0.0798080952	0.0025976033	0.2073122178	-0.0167716519	0.0232734641	-0.0773522865	-0.0888742357	-0.0318996187	-0.046480648	0.0289087326	0.0565109797	0.0223779312	0.0753611252	0.0566040298	0.1149360389	-0.1636643234	-0.1020835756	0.1253331596	0.0892221538	0.1313292035	-0.288347342	-0.0619700151	-0.1560730621	-0.0525239228	0.0585746882	-0.072018613	0.0810681984	0.1312041692	-0.0124452211	-0.1857142416	0.1419827655	-0.0946838049	-0.0768103005	0.0285229295	-0.1234971211	-0.0541186386	0.1026701976	0.069752426	0.0067924349	0.0934605462	0.0401863589	0.015262022	0.0507786545	0.0720326847	0.1233799302	-0.0004027238	0.0954072346	0.1821613827	0.0283103538	0.0573387732	0.1146714323	-0.1370348714	-0.2149943147	0.1309580211	-0.2317628791	-0.0846641726	-0.1333699571	-0.0693155409	0.0851152295	-0.0390096931	0.0759997381	-0.0841841612	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0137071	-0.0095732	0.00018788459041	9.164615824e-05	0.138139	0.0471541	0.00222350914681	0.019082383321	0.134038	-0.018303	0.000334999809	0.017966185444	-0.0032336	-0.00146143	1.045616896e-05	2.1357776449e-06	-0.000403397	0.0	1.62729139609e-07	0.0	-0.000143933	9.999999999886402e-10	9.999999999772805e-19	2.0716708489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5358.422878098285	15.412241478773469	237.53718740002532	28712695.74052711	13528.584867646605	17.248638135268266	183022608.5211167	297.5155175214307	4573.500092865883	17.81306118727116	20916903.09944424	317.3051488614662	5749.791539966597	8917.674033046931	1.060829	40.238674	0.080964	0.0442795	0.0948557399	-0.1308078174	0.1848244374	0.0272081821	-0.0176137845	-0.1522831343	0.0749414284	0.1825949651	-0.0011259164	0.0194410943	0.1939452931	0.088900062	0.0859697753	0.1824615962	0.216964117	-0.0146013092	-0.2300400281	0.0254678906	-0.0522396945	0.1329129016	-0.1780941246	0.0497923867	0.0926459971	0.0315696873	-0.0039540354	-0.0219650218	-0.1412213035	0.1352893001	0.1827493154	-0.1056087568	-0.0736907061	0.1889064062	0.0546243092	0.0061820783	-0.0419617152	0.0973110486	0.0944868767	-0.0419803493	0.0011779147	0.1009200862	0.1020381107	-0.1160620777	-0.1246152236	0.3319507986	0.0475127266	-0.1329320533	0.0247328126	0.0330555533	0.035250099	-0.1782794876	0.2067642532	0.0185633234	-0.0103448722	0.3418041083	-0.0615709877	-0.0222068293	-0.2202475783	0.0435226043	-0.0722468407	-0.0428407124	0.0702782037	-0.1368482989	-0.0277858484	0.0645359025	-0.0844751682	-0.0156554723	-0.0913552165	-0.0680663628	0.1529841698	-0.0520207134	0.1461883512	-0.0389279818	0.0070983803	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0180511	0.004344	0.00032584221121	1.8870336000000006e-05	0.103405	-0.034734	0.001206450756	0.010692594025	0.117385	-0.0166529999999999	0.0002773224089999	0.013779238225	-0.00289163	0.00034197	8.3615240569e-06	1.1694348090000003e-07	-0.000566086	-0.000162689	3.20453359396e-07	2.6467710721000013e-08	-0.000143934	-9.999999999886402e-10	9.999999999772805e-19	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5330.02508992546	-28.39778817282513	806.4343731086468	28409167.459234904	13501.008543953065	-27.57632369353996	182277231.7038937	760.4536284508935	4558.5800340032	-14.920058862682708	20780651.926412616	222.60815646591684	5753.521474195285	8858.965279308995	1.039106	39.414692	0.0304099799999999	0.0158189	0.0590817459	-0.0496150208	0.0878057905	0.0903215263	-0.0255915665	-0.1046799297	-0.0041316085	0.0588779222	-0.0727615011	-0.0689143077	0.0175468614	0.0230231612	0.0089690873	0.1190246851	0.0065017309	0.0375176775	-0.1778849254	0.1957584323	0.101780076	-0.046159284	-0.0723845338	-0.0410554531	-0.0607299798	0.0784418954	-0.1750749742	-0.2283944609	0.0076706076	-0.1859097063	0.0618853957	0.161811372	-0.227079205	-0.1376380068	0.0132937175	-0.0264377523	0.2331095276	-0.0078628319	0.0392887704	0.0056838047	-0.1108512743	0.0777377815	-0.025746816	-0.0245428065	-0.1613827204	-0.0560230737	-0.0302981609	-0.1481133582	0.126679896	0.0842987269	0.0022124944	-0.1105469974	-0.0813063081	0.1973948749	0.0692366743	0.0560699439	-0.0205874688	0.0106911387	-0.0709801755	-0.0807108974	-0.2340042512	0.230175782	-0.109725767	0.0125212866	-0.1747461807	0.1024384762	0.1180062564	-0.0249448507	-0.155625462	-0.0963776997	-0.0141722946	0.0793317983	-0.1380666798	-0.0368008808	-0.0479284109	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0087645699999999	-0.0092865300000001	7.681768728489826e-05	8.623963944090185e-05	0.0968545	-0.0065505	4.290905025000001e-05	0.00938079417025	0.118009	0.0006239999999999	3.893759999999994e-07	0.013926124081	-0.00300792	-0.0001162899999999	9.0475827264e-06	1.3523364099999952e-08	-0.000403397	0.000162689	1.62729139609e-07	2.6467710721000013e-08	-0.000143934	0.0	0.0	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5336.962354059956	6.937264134496218	48.12563367176755	28483167.168653183	13519.259823411789	18.25127945872373	182770386.1729161	333.1092018804308	4547.414388791214	-11.165645211985977	20678977.623385374	124.67163299994532	5725.935859340492	8872.850091763501	0.943229	35.777962	0.06292323	0.0315606	0.0683674381	-0.0766341803	-0.0207844886	0.2188338263	-0.0160163551	-0.1237279467	0.0392807365	0.0641587526	6.91642e-05	0.00546941	0.0778705259	-0.0435354795	-0.1173321735	0.1474233733	-0.0496920174	-0.2043689063	0.0098080599	0.0951762615	-0.036013302	0.058695942	-0.0202199762	-0.0304302659	0.0081751176	-0.0011252246	0.1870887457	-0.0134770533	-0.0916386363	-0.1279137105	0.0127438206	0.0043195027	0.0308535395	0.0720358893	-0.0467881377	0.0095035128	0.1643879257	0.0428310667	0.0285201141	-0.0939447992	0.0822968961	0.0572802864	0.0373503818	0.1939707575	-0.0808660738	-0.0569902587	-0.0156046802	-0.0845391861	-0.0598758571	0.0762026328	0.0806948453	0.0456355238	-0.1078621008	-0.0782281074	0.1354267608	0.1002861711	-0.1138387129	-0.1224216648	-0.0896171706	0.0328505503	0.0802965074	-0.0976888577	-0.0533947808	0.0763540678	-0.096960352	-0.055007102	-0.0928857661	-0.0153397171	-0.1912397363	0.094223141	0.066104088	-0.0418889947	-0.1218001436	-0.0165021474	-0.0957913623	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.00880885	4.428000000009959e-05	7.75958383225e-05	1.9607184000088195e-09	0.0799439	-0.0169105999999999	0.0002859683923599	0.00639102714721	0.101473	-0.016536	0.000273439296	0.0102967697289999	-0.00320443	-0.00019651	1.02683716249e-05	3.86161801e-08	-0.0007955339999999	-0.0003921369999999	6.328743451558409e-07	1.5377142676892157e-07	-0.000143934	0.0	0.0	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5330.474031236682	-6.488322823273848	42.09833305901631	28413953.39768865	13489.916231670077	-29.34359174171186	181977839.9374758	861.0463763042605	4563.368879465967	15.954490674753288	20824335.53007848	254.5457726907896	5744.844314370307	8829.58542238027	1.003667	38.070473	0.0838900199999999	0.0436513	0.0625011474	-0.0922165267	-0.0520446882	0.0372224534	0.0037346048	-0.1402290618	-0.0125340111	0.0233916832	-0.0847252743	-0.0782127027	-0.0134962897	-0.167457356	0.0604189534	0.1768771575	0.0580003314	-0.0112062212	0.0449542442	0.0822706526	0.0804003086	-0.0735588649	-0.1029086362	0.0831912346	0.0305408317	-0.1066039239	-0.0823285617	0.1172622884	0.0308195575	0.1756649101	0.0256942184	-0.0417394872	-0.081506348	-0.0688450344	0.0377789632	0.1789538973	-0.2325865915	0.1326394701	-0.0063278582	-0.0634239987	-0.0129530554	0.04624528	0.1634837801	-0.1248230784	0.0829513685	-0.0831665248	0.0576627127	-0.1464875815	0.0371929661	0.0414807438	0.0370725938	-0.012917701	-0.0109738889	0.0540665004	0.0923024322	0.0047415277	0.084084056	0.0447500222	-0.1075226682	-0.0177747381	0.0195970392	-0.0392704342	0.1911643844	-0.090268957	0.0340179833	0.0653246455	0.0693046504	0.1218261001	0.1592116502	-0.0249849418	-0.1248636133	-0.1301221115	0.1867587807	0.1758887968	-0.0177298521	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00879183	-1.7019999999999536e-05	7.729627474890001e-05	2.896803999999842e-10	0.0582269	-0.021717	0.000471628089	0.00339037188361	0.129392	0.027919	0.000779470561	0.016742289664	-0.00253744	0.0006669899999999	6.438601753600001e-06	4.448756600999996e-07	-0.0008132839999999	-1.774999999999997e-05	6.614308646558374e-07	3.15062499999999e-10	-0.000143934	0.0	0.0	2.0716996356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5345.438095017017	14.964063780334982	223.92320482193327	28573708.42765916	13496.338515337777	6.422283667699958	182151153.3205899	41.24572750840562	4561.68647490352	-1.6824045624471182	20808983.495317705	2.8304851117428798	5723.957230875939	8887.434207137077	0.961545	36.472729	0.07328789	0.0400083	0.0144397042	-0.0489407236	-0.0892182301	0.1508479042	0.0140035929	-0.0693705063	0.0105625587	-0.0262222781	0.036828068	0.0416864726	0.1258660312	-0.1689151996	0.0452003426	0.049217149	-0.1322711999	-0.0123944328	0.0838847056	-0.0457717702	-0.0492180617	0.0447322375	-0.223973945	0.0908755702	0.1049104046	0.0641013396	-0.0243071626	0.0262482631	-0.0090454597	-0.068197055	0.0651228513	0.197672298	0.0010757934	0.056071152	0.0673706984	0.0677141922	0.028605975	-0.001551912	-0.1446221687	-0.0262443821	-0.2183663712	-0.077128891	-0.1372898503	0.0910145606	-0.0287998695	-0.119560936	0.0532579059	0.0094072335	-0.1264346151	0.061541097	0.0292834876	0.0715700184	-0.090466106	-0.0156548518	0.0179744336	0.0586184467	-0.0850848381	0.1571806518	-0.192219747	0.1021738685	-0.0770008753	-0.0318103028	-0.0235345548	0.0810596314	0.0349331934	0.0621800151	-0.0237285807	-0.1112885476	0.0735395173	0.1476955279	-0.1509067528	0.0115781222	-0.1677550004	-0.0427853954	-0.1855646818	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0087589399999999	-3.289000000010131e-05	7.671902992359824e-05	1.081752100006664e-09	0.0444206	-0.0138063	0.00019061391969	0.0019731897043599	0.101404	-0.027988	0.000783328144	0.0102827712159999	-0.00252007	1.737000000000006e-05	6.350752804900001e-06	3.0171690000000203e-10	-0.00035691	0.0004563739999999	1.273847481e-07	2.082772278759087e-07	-0.000299404	-0.00015547	2.4170920900000008e-08	8.964275521600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5347.398120445356	1.960025428338668	3.841699679734177	28594666.658542525	13533.225418503993	36.88690316621614	183148190.22804257	1360.6436251938064	4561.987549458437	0.3010745549163403	20811730.40141379	0.0906458876180724	5744.998983926403	8963.654192785416	1.119539	42.465649	0.313329062	0.206769	-0.036330328	0.1158301054	0.118475377	0.0990500128	0.0009757354	0.0913346439	0.0112605235	0.0282273892	0.0168725385	-0.1172728005	0.0592174419	-0.0072025494	0.0231161361	-0.0822583368	-0.1252928483	-0.1098255161	0.0674600804	0.0499349274	-0.3143686367	-0.0374501702	-0.0745947513	-0.1040542915	-0.1250141399	-0.1039897127	-0.0385335915	0.0487263917	0.1135069091	0.0320027218	-0.0208830816	-0.1447690292	-0.2076917511	0.1236407361	-0.0909869964	0.0906667959	0.0415744185	-0.2534647367	-0.1831008815	-0.0455193824	0.0059342271	0.0596981471	0.0232952614	-0.0134947308	0.0786845137	0.1361935682	0.0026918496	0.1107038795	0.0294446866	0.0896963875	-0.013305033	-0.1050853215	-0.1599136523	-0.2124432267	0.0197905209	-0.0752968065	0.0301539602	0.0204146761	-0.133388322	-0.1854790801	-5.79599e-05	0.0498538054	0.0061604155	0.0035269251	0.0475309128	0.0489108762	-0.3113578649	0.0825221754	0.2120955913	0.0252771362	-0.0794017853	-0.0650463554	-0.2232268154	-0.0264253185	0.1823441107	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0008497879999999	-0.007909152	7.2213964494383e-07	6.255468535910398e-05	0.00541193	-0.0390086699999999	0.0015216763351688	2.92889863249e-05	-0.00148064	-0.10288464	0.0105852491479296	2.1922948096000003e-06	0.000416162	0.002936232	1.7319081024399997e-07	8.621458357824e-06	-0.000178081	0.000178829	3.1712842561e-08	3.1979811241e-08	-0.000143933	0.000155471	2.4171231841000004e-08	2.0716708489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5307.941050804091	-39.45706964126475	1556.8603446756165	28174238.19881124	13458.976790455765	-74.24862804822806	181144056.24602696	5512.858767044118	4553.072881859469	-8.914667598967753	20730472.66752409	79.47129840008549	5743.966236473057	8860.803580821357	1.134223	43.022633	0.113449732	0.0588595	-0.0430614127	0.1131422766	-0.077069344	0.056509912	-0.0111711889	0.0673659653	0.0593666257	-0.0456547952	-0.0016873237	-0.1418694801	-0.237263529	-0.0286719876	0.0091992816	-0.1343614711	-0.1301099535	0.0825454339	0.018564424	0.2402974533	0.0750006388	0.0469386054	0.180187878	0.022701376	-0.057642722	0.0542881234	0.1011585235	0.1265315058	0.0669343552	0.1665815474	-0.1516927352	-0.0469804136	0.264626423	-0.0915114329	-0.24402869	-0.0484121626	-0.138971532	0.071423972	0.0039127955	-0.0299844974	-0.0778344931	-0.0459680525	0.0805355449	-0.0135924956	0.0842969833	0.0368764286	-0.0347935677	-0.0190558332	0.1347955217	-0.1286013434	-0.0898121846	-0.0571578187	-0.2332044074	0.0930566103	-0.0274215097	-0.0796420953	-0.00926302	-0.025659363	0.2539809905	0.0255259437	0.2282859177	-0.1190309822	0.0027017368	-0.0552250193	0.0075345446	-0.3250963212	0.0366585526	0.141858257	0.0860470315	0.0550652258	-0.0610606731	-0.0776376223	0.0655641846	-0.041700411	-0.0359337019	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0087499699999999	0.007900182	7.656197500089826e-05	6.2412875633124e-05	0.0203534	0.01494147	0.0002232475257609	0.00041426089156	0.0307246	0.03220524	0.0010371774834576	0.00094400104516	0.00143286	0.001016698	2.0530877796e-06	1.0336748232039998e-06	-2.67222e-05	0.0001513587999999	7.1407597284e-10	2.290948633744e-08	-0.000143933	0.0	0.0	2.0716708489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.89940138001	17.958350575919212	322.50235540761787	28365204.43361995	13442.549642041062	-16.42714841470297	180702140.87873828	269.8512050386783	4542.362441675183	-10.7104401842862	20633056.55154133	114.71352894117258	5707.083606517778	8849.178966363215	1.043014	39.562927	0.14018364	0.0841322999999999	-0.0866391009	0.0255955983	0.0319202334	-0.1229798799	0.0226040046	0.0946383238	0.0025275295	-0.2091838947	0.0532849681	-0.046085381	0.0148387272	0.034547871	-0.0782029375	-0.0509103887	-0.0956686325	0.0550804223	0.0432403629	-0.190185758	-0.095238811	0.06209363	0.0548055109	-0.1005866439	-0.0200500323	-0.0937557418	-0.0075999332	0.030685586	-0.2017264548	0.1527502693	-0.1109621719	0.0896561041	0.1349756348	0.151885908	-0.0490570964	-0.0981886184	0.0501893077	-0.0447245826	0.0238453353	0.2179970661	-0.2510188992	0.1684682019	-0.0827875359	-0.0474846727	0.1133478201	0.0028169145	-0.0125066068	0.151120915	-0.1498765001	0.0691349627	0.0408457996	0.0719429306	0.0676863978	-0.0270427752	-0.0747267571	-0.0376156761	-0.0285844433	0.002896506	0.0050126376	-0.0611199179	0.1808028119	0.0063844235	-0.0732439234	-0.0004433805	0.1532969406	-0.1697297306	0.0502493233	0.0880242239	0.0861342346	0.0241723433	0.1563718456	0.2070568192	-0.0809357519	0.0010117574	-0.13728472	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00876518	1.5210000000098756e-05	7.682838043239998e-05	2.313441000030041e-10	0.0475497	0.0271963	0.00073963873369	0.00226097397009	0.0427617	0.0120370999999999	0.0001448917764099	0.00182856298689	2.54562e-05	-0.0014074038	6.480181184399998e-10	1.98078545625444e-06	-0.000206531	-0.0001798088	4.2655053961e-08	3.233120455744e-08	0.000287555	0.000431488	1.86181894144e-07	8.268787802499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
