global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4311.338036084267	-13.083805426957042	171.18596445047055	18587635.66138694	11230.32087401357	-2.214883544815166	126120106.93330492	4.905709117092995	4193.683148750254	15.35924429894112	235.9063854345553	17586978.352111846	4878.981723786245	6254.2348209829925	0.950084	46.981724	0.0367185199999999	0.0188612	0.0875562784	0.0811356064	0.0343349305	-0.0150236009	0.1038697219	-0.00202871	-0.0348836375	0.0432811601	-0.0004485765	-0.1520969779	-0.1030576025	-0.0543953847	0.1853531779	0.1281030155	0.1182239007	-0.0395574258	-0.0940306473	0.0233830346	0.074792196	-0.0620367298	0.0078236802	-0.0132887496	0.0812388429	-0.0280509316	-0.0769307795	-0.1457782785	-0.0419958124	-0.1054319728	-0.1703660615	-0.0837510614	0.1637860695	-0.0241002851	0.0216810254	-0.1762887955	0.0702581793	0.1176396671	0.0317099534	-0.1554131345	-0.011822445	-0.0547416071	0.1156124698	-0.0064886061	-0.0653390711	-0.0642581439	0.0840417501	-0.0392375383	-0.0287516615	0.0029055428	-0.1669749842	-0.0804039607	-0.0527867007	0.2215012164	0.0856948808	-0.0607825412	-0.2024086798	0.0488339893	0.0716678537	-0.090227028	-0.0312363583	-0.025921697	0.0500715145	-0.0255316998	0.0536133966	0.0371527022	-0.0105092985	0.033843732	-0.1145733018	0.0871776035	-0.2131708309	0.0180324821	0.1259518304	0.0333279896	0.0076859696	0.0178092752	-0.0228471314	-0.1070986129	0.162940902	0.0200778607	0.0592160862	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0813745	0.002679	0.00662180925025	7.177041000000005e-06	-0.0984778	-8.230000000000737e-05	6.773290000001213e-09	0.00969787709284	0.227791	-0.0173389999999999	0.0518887396809999	0.0003006409209999	-0.00477295	-0.0001538499999999	2.27810517025e-05	2.366982249999989e-08	-0.000127645	-7.950439999999999e-05	6.320949619359998e-09	1.6293246024999997e-08	-0.00115922	-9.901000000000008e-05	9.802980100000014e-09	1.3437910084000002e-06	0.0	0.0	0.0
4319.796301912523	8.458265828256117	71.54226082144514	18660640.090017103	11168.470264044128	-61.8506099694423	124734728.03883792	3825.497953592076	4177.035715813929	-16.64743293632546	277.1370233694537	17447627.37118518	4850.768837892671	6214.042934262994	0.878834	43.458431	0.057623985	0.0404063	0.1218714691	0.1099651023	0.0891605176	0.0366727997	0.1421826409	-0.0484799606	-0.037027016	-0.1442097762	0.0164338738	-0.1034372397	-0.0466779667	0.0791064791	0.0217128709	-0.0167959291	-0.033725058	0.143927149	0.0033285189	-0.1575529472	-0.1454068323	-0.2273562164	-0.0967405735	0.1262468377	-0.0893126523	0.0090565961	0.1319126474	0.0652190793	0.0394905465	0.1144526181	-0.1099713698	-0.0306869306	-0.0886289732	-0.0856144154	0.0959692184	-0.0615455888	-0.1291309393	-0.036355129	-0.0551753533	0.0469032692	-0.0923606553	0.0748135843	0.0348954514	-0.0338991738	-0.0238170973	-0.1231989309	0.1225538759	-0.0744633315	0.0015351722	-0.1291286627	0.0559796222	-0.0356192854	-0.1142116378	0.0473542395	-0.1051009632	-0.1171031672	0.0059037479	-0.0197935891	0.0511587119	0.1165508679	0.1318548789	0.1382840292	-0.2387999252	0.1477081756	0.0202231435	0.0130257894	0.0029323941	-0.0493372171	0.1127195922	0.0927647125	0.0117856472	-0.1004576057	-0.0693440262	-0.1449007664	0.0106590426	0.032572867	0.0737908217	-0.1258039645	-0.0940885651	0.0736454939	0.1048472571	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0938945	-0.01252	0.00881617713025	0.0001567504	-0.0984795	-1.6999999999933737e-06	2.88999999997747e-12	0.00969821192025	0.266067	0.038276	0.070791648489	0.001465052176	-0.00477419	-1.240000000000442e-06	2.2792890156100003e-05	1.5376000000010964e-12	-1.59293e-05	0.0001117156999999	1.2480397626489998e-08	2.5374259849e-10	-0.00118279	-2.3569999999999884e-05	5.555448999999946e-10	1.3989921841e-06	0.0	0.0	0.0
4336.672711567534	16.87640965501123	284.81320284375624	18806730.207254507	11266.968786059708	98.49852201557952	126944585.62604377	9701.9588392536	4197.546152843012	20.51043702908373	420.67802712400913	17619393.705247175	4877.295834746096	6264.523374442772	0.940782	46.521751	0.07439156	0.0374215	0.1262290422	0.1251729352	0.0699297303	0.026549315	0.1264896949	-0.0109470386	0.0260163268	0.1336687752	-0.0583632042	0.0557884518	0.1719461616	-0.0710313281	-0.0276745375	0.0100060574	0.0762052764	0.1256293385	0.0166194009	0.0207240273	-0.0545220868	0.0377071398	0.1527420254	-0.1059058196	0.1713356722	0.156769437	0.0034991903	0.070901942	0.0162666448	-0.0773992144	-0.02002888	0.0204048793	-0.0345148657	0.0443478819	0.0313123363	0.0493979365	-0.0366140637	-0.0340207233	-0.0257711471	0.0645777345	0.0908932144	-0.0672671088	0.0228652385	0.0883337654	-0.097451468	-0.0027819701	0.1210148516	-0.0477520426	-0.0115485833	0.1485630339	-0.037594409	0.001423122	-0.0324075136	-0.1620431868	0.1270209306	0.1241374239	-0.0503412185	0.0292774075	0.0404800761	0.017580194	0.1551130686	-0.0289050376	0.0071292874	-0.1173387221	-0.054768239	-0.1931367829	-0.1555235195	0.1034659102	-0.0793259603	-0.0335238927	-0.0353990748	0.0329444432	-0.052236847	-0.0245989659	-0.0243784112	0.0493960919	-0.0302893306	0.0394889511	0.0074522627	0.036827269	-0.0286420489	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0814314	0.0124631	0.00663107290596	0.00015532886161	-0.117411	-0.0189315	0.00035840169225	0.013785342921	0.239553	-0.026514	0.0573856398089999	0.000702992196	-0.00471154	6.265000000000003e-05	2.21986091716e-05	3.925022500000004e-09	-6.03325e-05	-4.44032e-05	1.97164417024e-09	3.64001055625e-09	-0.000960184	0.0002226059999999	4.955343123599999e-08	9.21953313856e-07	0.0	0.0	0.0
4311.02665398938	-25.646057578153886	657.7202693019843	18584950.81140687	11173.140111386325	-93.82867467338292	124839059.94867	8803.82019096353	4182.51489061712	-15.031262225892531	225.93884410354372	17493430.81023394	4860.19522837296	6275.444205187733	0.997014	49.302437	0.0515636649999999	0.025399	0.1415526758	0.1099731774	0.0678405924	-0.0052923935	0.1478501335	-0.0274800698	-0.0311733468	0.0473296469	-0.0362908606	0.0247827384	-0.02201775	0.0217444181	0.0438912266	0.087234326	0.0279348915	-0.1633630584	0.015733275	0.0371618223	0.0602079746	-0.0376926532	0.0327615772	-0.0446662379	0.1058931426	0.0558561193	0.0365535121	0.0055879464	-0.1819113368	-0.138227227	0.1463330813	-0.0101898687	0.0769702442	-0.0248523103	0.0083160259	-0.0601654621	0.0295762868	-0.0314485549	-0.0925718312	-0.0415823399	0.025133545	-0.0056016788	0.1142241391	-0.0735096621	-0.0255040473	0.1597081425	0.1199979118	-0.0535230626	-0.0217322682	0.005726975	-0.0629978117	-0.0252347326	0.0941838179	0.0272287939	-0.0476336347	0.0628719189	-0.0917867518	-0.025754315	-0.026984475	-0.1791979221	-0.0525759878	0.0240060784	0.0623056841	-0.0185710216	0.0450442108	-0.0508585136	-0.1238906293	0.0162335324	-0.0815363029	-0.1954158477	-0.0092889014	0.0139762616	0.0710330751	0.0403562411	-0.0418407496	0.0228387674	-0.0560972662	-0.0338410495	0.0959088356	0.0219633371	0.1269098774	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.0874091	-0.0059777	0.00764035076281	3.573289729000003e-05	-0.0975605	0.0198505	0.00039404235025	0.0095180511602499	0.229697	-0.0098559999999999	0.052760711809	9.714073599999952e-05	-0.00473676	-2.521999999999941e-05	2.24368952976e-05	6.360483999999701e-10	4.78508e-05	0.0001081833	1.170362639889e-08	2.28969906064e-09	-0.00114437	-0.000184186	3.392448259600001e-08	1.3095826969e-06	0.0	0.0	0.0
4332.781903392663	21.755249403282505	473.2908765990238	18772999.022366945	11235.138102508645	61.997991122319945	126228328.18244156	3843.750903203263	4175.410174187123	-7.104716429997097	50.4769955506707	17434050.122705337	4845.145214653584	6220.193044681023	0.993474	49.127357	0.1265669399999999	0.0748085	0.1785112427	0.1655388313	0.1089655022	0.0710145496	0.1417259853	0.0049258763	-0.1316101511	-0.068813841	0.0554056982	-0.0154938731	0.0968051848	-0.0405378185	-0.1739157218	-0.172048153	0.0030697377	0.0431055077	-0.103250808	0.0459773487	0.0561370244	0.0651332201	-0.1981398619	-0.0096394909	-0.0054940823	-0.1693698302	0.0440760253	0.0857061756	-0.0783153104	-0.1058787743	-0.0995373711	0.020197179	0.0549068059	0.0601108765	-0.0509618237	0.0622747654	-0.1050936849	-0.059480271	0.0716505605	0.1098223317	0.1230713846	0.038734397	0.0564230956	-0.0004017841	0.0347416576	0.0280148402	0.1724762963	-0.0429532733	0.0485373558	-0.1193716729	-0.007131111	0.1115586065	-0.12354445	-0.1061557027	0.0716660928	0.0016096984	0.1627259064	-0.0478795428	0.0741158136	0.0930514404	-0.1093501788	-0.0238885184	0.0841381585	-0.042547449	0.0929241647	0.1324516184	-0.1551397629	-0.108521621	0.0820128706	0.0669024002	-0.0364544128	0.1296751011	-0.0547196103	0.0788924751	-0.0717743367	0.0968927051	0.1352431005	-0.0622318858	-0.0104406767	-0.0789288848	-0.0642129585	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.0813156	0.0060935	0.00661222680336	3.713074225000002e-05	-0.13004	-0.0324794999999999	0.0010549179202499	0.0169104015999999	0.294473	0.0647759999999999	0.086714347729	0.0041959301759999	-0.00469717	3.958999999999994e-05	2.20634060089e-05	1.567368099999995e-09	-0.000115948	-0.0001637988	2.683004688144e-08	1.3443938704e-08	-0.00140534	-0.0002609699999999	6.810534089999997e-08	1.9749805156e-06	0.0	0.0	0.0
4346.789911920555	14.008008527892343	196.22430291750464	18894582.538374305	11218.256450736071	-16.881651772573605	125849277.79448149	284.9901665704375	4183.8293178203485	8.419143633225758	70.88197951688582	17504427.760653082	4844.763207583851	6268.508248842781	0.986925	48.803501	0.0919536499999999	0.0496855	0.1994735058	0.1673436506	0.101637264	0.0454745512	0.167830012	-0.0060780006	-0.1301540134	-0.0813430024	0.0955362425	-0.1633901141	0.0184579326	0.0934447186	0.0607590072	-0.1346760553	-0.0607413413	-0.1585816116	-0.0101903718	0.1248943621	-0.08087376	0.0767584019	0.1615746143	-0.0871775893	-0.1172086663	0.0216067718	0.0031747005	-0.0750537762	0.0484741954	0.0502551552	0.0643910029	0.0818589445	-0.1459825124	0.0189463953	0.061924136	0.1940306362	-0.0048945514	-0.1129998718	0.0978377645	-0.030445238	-0.0718446866	0.1124153647	-0.2535830409	-0.0806703093	-0.2549175153	-0.0622043597	0.1860970832	-0.0549442776	0.0936430977	-0.079350222	0.2046661909	-0.0020996169	-0.0566846695	0.1262847729	-0.1285926099	0.0831181544	-0.030176365	-0.1663994851	0.0467049467	-0.0343345453	-0.1361719953	-0.0950336659	-0.0253556944	-0.0691109317	-0.1531354017	-0.0576548839	0.1473435879	-0.0222025597	-0.0171760396	-0.0220222374	0.0514875658	0.0762732679	-0.1163798876	-0.0959683043	0.0357182417	-0.0072005862	-0.0494383567	0.1793953235	-0.180941767	-0.0080340676	-0.1163798878	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0815226	-0.0002069999999999	0.00664593431076	4.2848999999999526e-08	-0.0895216999999999	0.0405183	0.00164173263489	0.0080141347708899	0.283295	-0.0111779999999999	0.080256057025	0.0001249476839999	-0.00439364	0.0003035299999999	1.93040724496e-05	9.213046089999987e-08	0.000139239	0.000255187	6.512040496900001e-08	1.9387499121000004e-08	-0.00116305	0.0002422899999999	5.870444409999991e-08	1.3526853025000002e-06	0.0	0.0	0.0
4334.455299737881	-12.334612182673482	152.14265769695706	18787502.74542581	11226.309815216917	8.05336448084563	126030032.06723568	64.856679461346	4193.512598072269	9.683280251920223	93.7659164372282	17585547.91019083	4850.75925444005	6106.723002846733	1.049316	51.888771	0.076429065	0.0444243	0.2069357213	0.1858307965	0.1028610502	0.0935131489	0.1693684451	0.0170296045	-0.0106170512	0.134428143	-0.0488071609	-0.0087203931	0.164304938	0.0182859684	0.0433292885	-0.0602225072	0.1011057949	0.1198712242	0.0838299208	0.0311145245	-0.1788840098	0.0205310494	-0.0319843354	0.0302672597	-0.1381470338	-0.1164136164	0.1313046547	-0.0651512112	-0.037151267	-0.0814396249	-0.1066627442	0.0516033358	-0.1114139011	0.1011889328	0.1488050459	0.0425549392	0.1087625021	-0.048896769	0.0989180903	-0.089692673	-0.0295513235	0.0992463169	0.0617449409	0.0248945194	0.0941589756	-0.0238196436	0.2074308307	-0.0385405442	0.1046636031	0.1394242492	0.068622145	-0.0427008132	-0.0306166211	-0.1439796932	0.0550498701	0.0618527207	-0.0366837993	0.1419530753	0.0905473086	0.0964967937	-0.0103875538	-0.0721014467	-0.1658760289	-0.0202175022	-0.002990567	0.0782847443	-0.0491833594	-0.1980284531	0.0355835238	0.0709247711	-0.0561997829	0.1081260123	-0.0233140485	-0.1393491809	0.0381415222	-0.0296327845	-0.0243990675	0.103547667	0.0744074035	-0.1520343509	0.0585755237	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	-0.0814786	4.400000000000237e-05	0.00663876225796	1.9360000000002092e-09	-0.103857	-0.0143353000000001	0.00020550082609	0.010786276449	0.275733	-0.007562	0.076028687289	5.71838440000002e-05	-0.00364067	0.0007529699999999	1.32544780489e-05	5.669638208999999e-07	-6.90363e-05	-0.0002082753	4.337860059009e-08	4.7660107176900014e-09	-0.00103454	0.00012851	1.6514820100000023e-08	1.0702730116e-06	0.0	0.0	0.0
4340.538896446599	6.083596708717778	37.01014891432178	18840277.911565863	11246.241163212962	19.931347996045588	126477940.30114564	397.2586329394705	4205.803491986868	12.29089391459911	151.06607321992942	17688783.01320893	4863.624773375997	6321.648454254572	1.151826	56.957893	0.041693735	0.0186332	0.2373595171	0.1793197788	0.0858378587	0.0284583924	0.1956236841	-0.0343241219	0.0724512452	0.0677489807	-0.0114943068	-0.0360697114	0.0686451018	0.116356021	0.0485916432	0.0003386242	0.003583518	0.0851846439	0.156309042	0.0608038799	0.0328578049	-0.0145987288	0.0711656407	0.0919208924	-0.0769415901	0.0248779414	-0.0210157751	-0.0914680293	0.0421953527	0.0551177329	0.1157887116	0.0442564967	-0.048559134	-0.1036943196	-0.1319091471	-0.074725304	-0.0604544701	0.1394389679	0.1303231581	0.2218605078	-0.0049132745	0.1169350544	-0.1154161532	0.0297115226	0.060765131	0.0372364064	0.2104623342	-0.0723245903	0.0633845294	0.1609309536	0.1824811223	-0.0418451322	0.0231148335	-0.0290167098	-0.0838925803	0.0394833515	-0.0252199626	0.0894224679	0.0082038573	-0.0195379923	0.0484930903	0.0398639933	0.0650714085	0.087035311	-0.0520315864	-0.0156393975	0.1523515789	-0.0081067192	0.034686088	-0.0366832061	0.020144628	0.0161593814	0.1052507003	0.0089657414	0.0897227972	-0.1546706068	0.1309444827	-0.1588147936	-0.1161630356	0.0111565927	-0.1454234418	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	-0.0814794999999999	-8.9999999990098e-07	0.0066389089202499	8.09999999821764e-13	-0.112041	-0.0081839999999999	6.697785599999995e-05	0.012553185681	0.267604	-0.0081289999999999	0.071611900816	6.608064099999995e-05	-0.00376406	-0.00012339	1.41681476836e-05	1.5225092100000033e-08	-0.00020416	-0.0001351236999999	1.8258414301689995e-08	4.16813056e-08	-0.000785457	0.000249083	6.2042340889e-08	6.16942698849e-07	0.0	0.0	0.0
4331.2696772147865	-9.269219231812713	85.91842516740665	18759897.01676028	11180.356059281215	-65.88510393174693	125000361.6123062	4340.846920097094	4194.301629230861	-11.50186275600663	132.29284685801244	17592166.156968657	4856.011252683078	6120.459076844654	1.126342	55.697693	0.0798858499999999	0.0470517	0.2427127179	0.193512808	0.1247156871	0.1220421138	0.162463986	0.0099292369	-0.0458817609	0.0367440498	0.1637578637	-0.1114894858	0.1854742414	0.0863142988	-0.139920494	-0.066328677	-0.0384425906	0.1004933975	-0.0595278082	0.0963034559	-0.0367701136	-0.0249787558	-0.079545779	-0.0698294187	0.0198256615	0.0540037395	-0.1149670719	-0.0750821795	0.0513976874	0.0093909625	0.0322838089	-0.1557492946	0.0948643065	-0.0002419314	-0.0524551663	0.1252226227	0.0076047733	0.0853538615	0.0090332861	-0.0116796341	0.0126433248	-0.1120685539	-0.0102984734	-0.0297639304	0.0981869658	0.0395590705	0.2066052988	-0.0490501359	0.1435682701	0.0363901531	0.08962855	0.1882286566	-0.2284067763	-0.1335444566	0.0284432817	-0.0512269493	0.0194468273	-0.0146572417	0.1114226585	0.080486798	-0.0731945788	0.0121614629	0.0175175042	-0.0077134318	0.0114535827	0.0117893251	0.1066346455	0.1061653499	-0.0747263382	-0.0027697525	-0.0384670985	-0.065548581	0.0566553938	0.0435167852	-0.1355318463	0.0132686101	0.0693871526	0.1230259392	0.0971653543	-0.0219760439	-0.0556185301	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	-0.0948615	-0.0133820000000001	0.00899870418225	0.000179077924	-0.151939	-0.0398979999999999	0.0015918504039999	0.023085459721	0.267711	0.0001069999999999	0.0716691795209999	1.14489999999932e-08	-0.00380662	-4.256000000000008e-05	1.44903558244e-05	1.8113536000000067e-09	1.6694e-05	0.0002208539999999	4.8776489316e-08	2.7868963599999997e-10	-0.00105202	-0.000266563	7.105583296900002e-08	1.1067460804e-06	0.0	0.0	0.0
4341.083299398676	9.813622183889493	96.30718036812796	18845004.212318096	11216.404551868129	36.0484925869132	125807731.07116808	1299.493817788736	4216.210831710528	21.90920247966642	480.01315329502114	17776433.77743318	4895.658794794961	6417.1766052401135	1.313119	64.933838	0.1161939999999999	0.0592231	0.2551947012	0.1610930499	0.0654058784	-0.0325922888	0.2371486036	-0.1312999233	0.3003639489	0.1924341776	-0.038067687	0.1656630081	-0.1040816476	-0.1096215514	0.2182519349	0.0162616418	-0.2333166368	-0.1281470651	0.1848115067	-0.0855639541	0.0584614003	0.0802599217	-0.2188295236	-0.0362557688	-0.0915274659	0.0777233099	-0.1188951084	0.1261107975	0.0532599011	-0.0945316675	0.0433513249	0.0603090514	0.0199807571	0.1393882381	-0.1247259002	0.0359353326	0.0178454876	-0.0155148601	-0.0331394442	-0.000664325	0.0223537453	-0.0059214595	-0.1495928716	0.0501366088	-0.0743717393	0.025454892	0.166726644	-0.1479237833	-0.1099648012	0.3279576731	0.1154673786	-0.1627365951	0.3152952793	0.1677907574	0.0342455235	-0.1286089686	0.1106523028	0.0303154078	-0.3485448632	0.1191490322	-0.1328313857	0.1269175093	-0.0066079325	0.0697094231	-0.0284745942	0.0088122989	-0.1017268143	0.1253542963	0.0239491793	-0.0252838515	0.0895554941	0.1153865712	0.0402359817	0.1552559011	-0.0182041024	0.0548782285	-0.0811776227	0.0780073068	-0.0706025167	0.0393312186	-0.0153018239	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	-0.0934481	0.0014133999999999	0.00873254739361	1.9976995599999865e-06	-0.104044	0.0478949999999999	0.0022939310249999	0.010825153936	0.246865	-0.0208459999999999	0.060942328225	0.0004345557159999	-0.00429096	-0.0004843399999999	1.84123377216e-05	2.3458523559999977e-07	-0.000327923	-0.0003446169999999	1.1876087668900001e-07	1.0753349392899998e-07	-0.000960185	9.183500000000009e-05	8.433667225000013e-09	9.21955234225e-07	0.0	0.0	0.0
4166.061414876799	-175.02188452187693	30632.660061589224	17356067.71252528	10000.913125487989	-1215.4914263801402	100018263.34355792	1477419.4076036278	4168.755261743021	-47.45556996750656	2252.031120940911	17378520.432310123	5081.379983818024	5664.427039143905	5.623832	278.098938	5.1174325000000005	3.42396	-0.4088367343	-0.7085244912	0.6401612355	-0.0661539711	-0.4006840971	-0.8520461464	0.0240352296	-0.1138962699	-0.0278156048	0.0477770648	0.0526736102	-0.0049571418	-0.0482428616	-0.0129780003	0.0159999432	0.0051884067	-0.0121758491	0.0475768338	-0.0248972928	0.0190556838	0.0241414566	0.0215941155	0.0278404789	-0.0280376995	-0.0175858592	-0.0160995476	-0.0107720215	-0.0074268335	-0.0095041031	-0.0357994716	0.0007756195	0.0212057991	-0.0066760847	0.0256574536	0.0099215931	-0.0436242646	0.0199981763	-0.0046952028	-0.0120960156	0.021793338	-0.0210850595	-0.0071866538	-0.0265615369	-0.0407428134	-0.5871844309	-0.7436333387	0.0017055171	-0.0757635392	0.0955024818	0.0349168706	0.0100305957	-0.0750942823	0.0234034921	0.0307533515	0.0138401474	-0.003521176	0.0137686272	0.0117508153	-0.0061938725	-0.0244884084	-0.0012692357	-0.015280922	0.0075554416	0.00916204	0.0075782438	0.0134020085	0.0053967793	0.0041928441	0.002075794	0.0187565101	0.0041547034	-0.0305658852	-0.0061525717	0.0279071355	0.0128308958	0.0065803898	-0.0096294481	-0.0263786352	-0.0294443905	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.256226	0.3496741	0.065651763076	0.1222719762108099	0.599381	0.7034250000000001	0.4948067306250001	0.359257583161	-3.05603	-3.302895	9.3393193609	10.909115381025	-0.00841768	-0.00412672	7.08573365824e-05	1.7029817958400003e-05	0.00719922	0.007527143	5.6657881742449e-05	5.18287686084e-05	0.00261472	0.003574905	1.2779945759025002e-05	6.8367606784000005e-06	1.0	0.0	0.0
4264.166464670997	98.10504979419784	9624.600795122038	18183115.638424747	10955.039961076534	954.126835588546	120012900.54878376	910358.018390212	4148.8579950086	-19.897266734421464	395.901223500715	17213022.662746776	4907.583804339017	6031.425815607801	4.132052	204.330276	1.4125093800000004	0.701621	-0.2897766552	-0.1865796381	-0.2289583585	0.472618486	-0.2918653123	0.0815656374	-0.3001414302	0.3884163717	0.0109029907	-0.0284823614	0.02572967	-0.0617035962	0.0212824966	0.0438871231	-0.027256464	-0.045070165	0.1053614712	-0.2686110228	-0.0326326296	-0.0397188645	0.0644593041	-0.0012169986	-0.0661790639	-0.0060617595	-0.1951529827	0.0596299266	0.034626666	0.0268385002	-0.0569324127	0.107853028	-0.0469409754	-0.0484853105	0.0981052525	-0.0647143676	-0.0662678148	0.0787584765	-0.0339344853	0.133196572	0.0590509872	-0.057393947	0.0787488307	-0.0626389991	0.1836273663	-0.0799185709	-0.1788852412	0.1693376709	0.5180864043	0.1001258505	-0.1591925702	-0.0635313648	0.1163863169	0.0509657826	0.0311566556	0.053135194	0.0843063647	-0.0392143407	-0.19959238	-0.0790107418	0.1843957744	-0.0500105831	-0.0892081132	-0.0069207797	-0.0421562119	0.1269182894	0.0376605395	0.1422435758	-0.0629067001	0.0721153511	0.0072691049	-0.0079104467	-0.0608961693	-0.0368905114	0.1627648462	-0.0189827847	0.0963017679	-0.1043759097	0.0691771879	-0.02715734	0.0659283595	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.186563	-0.069663	0.034805752969	0.004852933569	1.16288	0.5634989999999999	0.3175311230009998	1.3522898943999997	-3.45344	-0.3974100000000002	11.9262478336	0.1579347081000002	-0.0107701	-0.0023524199999999	0.00011599505401	5.533879856399996e-06	0.00462408	-0.00257514	6.6313460196000006e-06	2.13821158464e-05	-9.64676e-05	-0.0027111876	7.350538202393761e-06	9.30599784976e-09	0.0	1.0	0.0
4272.114391955958	7.947927284961224	63.1695481270311	18250961.377957225	10927.768719198371	-27.271241878162986	119416129.18029042	743.7206335772704	4156.296628425348	7.438633416748416	55.33326710876622	17274801.663459916	4937.680104879528	6087.813329509709	1.163443	57.53236	0.3521041199999997	0.187998	-0.2644390319	-0.198499534	-0.1688653307	0.2499565483	-0.2332643445	0.1368610747	-0.1703274823	0.1201163144	-0.1722154417	-0.0171737799	-0.0529863435	0.0840699618	-0.0464915623	-0.0711531641	0.0916896588	0.2517086524	0.1182067688	-0.0856124759	0.0690641864	0.0654246583	-0.0239904591	0.1425273356	0.0139991645	-0.0177202243	-0.0532694415	-0.0789957563	0.0463928342	-0.0737919341	-0.0376409433	0.0392718336	0.0466972102	0.0980005379	-0.0306448219	-0.0903822699	0.0773279707	-0.18390519	0.149478858	-0.036369624	0.0823941334	0.0117031744	-0.0769667329	0.0022059609	-0.1459356807	0.165791643	-0.1878658985	0.1579001716	0.2384299052	-0.0476798521	-0.1384118922	-0.1120522724	-0.0081739482	-0.0640328555	-0.1257493553	0.0247621445	0.0946134049	0.1963123624	0.0629233425	0.0994691609	0.1989350598	0.0358839797	0.1010195482	0.1088720123	0.0197460983	-0.0325935671	-0.0282221825	-0.0200918466	-0.0244702114	0.0803864726	-0.0761831557	0.1278795243	0.0318887455	0.1044299297	-0.0397226918	0.0646505161	-0.2524494871	-0.0202181393	-0.0627851772	-0.1230386908	-0.0935119535	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.163008	-0.023555	0.0265716080639999	0.000554838025	1.0379	-0.1249799999999998	0.0156200003999999	1.07723641	-3.31585	0.1375899999999998	10.9948612225	0.0189310080999999	-0.00984322	0.0009268799999999	9.68889799684e-05	8.591065343999995e-07	0.00435177	-0.00027231	7.415273610000023e-08	1.89379021329e-05	-0.00021686	-0.0001203924	1.4494329977760002e-08	4.7028259600000006e-08	0.0	0.0	0.0
