global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
3792.075339186269	-14.665185867369928	215.06767652450668	14379835.378064657	10731.640017338435	-34.528613336906346	115168097.46173967	1192.2251389695869	3677.447069395061	2.6285492134493325	6.909270967525105	13523616.948202323	4419.538623046875	6857.183617333539	1.173955	41.796692	0.1063254299999999	0.0531852	0.1154690537	0.1137676914	-0.0614960744	0.0692320692	0.0206047503	-0.0436449428	-0.0879883689	-0.0078221148	0.2110532364	0.0493562108	-0.059229643	-0.1944169959	-0.0627600818	0.3078024489	0.0391147921	-0.0685982776	0.2149906351	-0.0052776761	0.0545663666	0.0090830104	-0.0655632667	0.0309560985	-0.1236397733	0.0670775386	0.0932062771	0.0382422729	0.0876351005	-0.0676133744	0.2468764629	-0.1906044719	0.19043813	-0.0876793927	0.0660110011	-0.0813506124	0.0080758379	0.0670382727	0.0228478941	-0.0811476271	-0.0911535011	0.1339074151	-0.0169291589	-0.1084164722	0.000841064	0.061346988	0.1043189365	-0.2321158079	-0.1412102404	0.0223795908	0.0905392715	0.1049441262	0.0106125608	0.0545806549	-0.1082767473	0.0346042928	0.2702440006	-0.0383472862	0.0394305059	0.0561348636	-0.0636854508	0.158931295	-0.1772065288	-0.0244096103	-0.1611467624	0.1105771555	-0.0124903099	0.0027951975	0.1177621594	-0.1343752838	0.0996567314	0.1539524961	0.0148249649	0.0732704557	0.1775321618	-0.1559403221	-0.0923665761	0.0332103953	0.1899232874	-0.0358954257	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.00826637	-0.01085133	6.83328729769e-05	0.0001177513627689	0.0936675	0.0189044	0.00035737633936	0.00877360055625	-0.172363	-0.0391419999999999	0.0297090037689999	0.0015320961639999	0.000492867	0.000302766	2.4291787968900004e-07	9.1667250756e-08	0.00043765	0.0002959389999999	8.757989172099997e-08	1.915375225e-07	0.0007444799999999	0.0001498489999999	2.245472280097003e-08	5.54250470399851e-07	0.0	0.0
3779.297690436198	-12.777648750070966	163.26830758019014	14283091.03293638	10716.07790358523	-15.562113753205267	114834325.63570762	242.1793844677005	3670.358575554133	-7.088493840928095	50.24674493287554	13471532.073143763	4408.585400815217	6797.383016945298	1.198059	42.654888	0.09875908	0.0434273	0.0321932007	-0.0792982571	0.1485266652	0.0673699324	0.0139391927	-0.1457105634	-0.0051965822	0.0916819854	0.0960268755	-0.0528770721	0.0908973811	-0.0296852501	-0.0080225433	0.0251200871	-0.1992515166	0.0531689914	0.0302819168	-0.0024130352	0.0044219919	0.0942913529	0.1198735032	-0.0762896213	-0.0590575317	0.0604695522	-0.0017063798	-0.0125542919	-0.0566229115	-0.0987763313	-0.0053539209	-0.0584307548	0.2807703056	-0.0056268011	-0.2915792277	0.0231365534	0.2257348824	-0.1071684794	0.0996765495	0.0368983479	0.0247238204	0.2199995692	0.1147359284	-0.1735594137	-0.0411822317	-0.0030168423	-0.0856571698	-0.0635173891	0.0301291553	0.0911224568	0.0472508475	-0.015225522	0.0259105767	0.1314719136	-0.0095446537	-0.0460988008	-0.0240382172	-0.0921951013	0.0492364098	-0.0883843847	-0.03318515	0.0191423719	-0.0003142776	0.228855938	-0.0685251749	0.1025966728	-0.1808563042	0.0679934256	0.1312124737	0.0584410251	-0.1131890748	0.1802001856	-0.1392883881	0.0697316335	0.0231628065	-0.0071522132	-0.2470866994	-0.2330981072	-0.0397980394	-0.1600218548	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0229415	0.01467513	0.00052631242225	0.0002153594405168	0.069182	-0.0244855	0.00059953971025	0.0047861491239999	-0.14861	0.0237529999999999	0.0220849320999999	0.0005642050089999	0.000598612	0.0001057449999999	3.58336326544e-07	1.1182005024999994e-08	0.000118033	-0.000319617	1.02155026689e-07	1.3931789089e-08	0.000452933	-0.0002915469999999	8.49996532089417e-08	2.0514830248900002e-07	0.0	0.0
3788.687917728482	9.390227292283726	88.17636860075015	14354156.13794178	10727.520536057493	11.44263247226263	115079696.85153525	130.9338378952792	3668.079840355477	-2.27873519865625	5.192634105594938	13454809.71522226	4400.23695142663	6856.959179242972	1.148087	40.87571	0.0864308999999999	0.0371978	-0.0146421177	-0.1096341156	-0.1121806243	0.0083886866	0.0180822394	-0.1217599729	0.1252869135	-0.0669045228	-0.0723504519	0.0751360421	-0.0390493226	0.0077511217	-0.0631855607	-0.0258944958	0.1114655442	0.0857856229	-0.0657237094	-0.1035360979	0.0948677284	-0.0377713961	0.0693583004	-0.1483467758	0.1051708457	-0.0112647799	0.1720706849	-0.0578077178	0.1367673282	0.052382731	0.0478259973	0.2707301938	0.2381334111	-0.0513641225	-0.0555855812	-0.0068177221	0.0851708497	-0.0924035222	0.0317767657	-0.009762754	0.0719521615	-0.0392169118	-0.124258786	-0.0286600665	-0.0280665468	0.0902961267	-0.0055785847	0.1439666043	0.0552765884	-0.0463492173	-0.017353092	-0.0200899224	0.0882068987	0.1840774852	-0.1058475893	0.0492591622	-0.1340265508	-0.0161622055	0.0257460457	0.1391110471	0.2398036062	0.0454664601	0.0280564131	0.1732182548	-0.1467392245	-0.0740828169	-0.1030235599	0.1549856098	0.015060139	0.0057584542	0.0172054313	-0.0335271753	-0.0136257812	-0.1740047481	0.088029599	-0.0399955289	0.0450006609	0.0553924715	-0.1948742786	-0.0080714186	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0101963	-0.0127452	0.00010396453369	0.00016244012304	0.056375	-0.0128069999999999	0.0001640192489999	0.003178140625	-0.127036	0.0215739999999999	0.016138145296	0.0004654374759999	0.00102641	0.0004277979999999	1.0535174881e-06	1.8301112880399998e-07	0.000462164	0.000344131	1.1842614516100001e-07	2.1359556289600003e-07	0.000467098	1.4165000000000013e-05	2.0064722500000028e-10	2.18180541604e-07	0.0	0.0
3789.968060406664	1.2801426781820735	1.6387652765031724	14363857.898902647	10734.216312907023	6.695776849530375	115223399.85227925	44.83342761870692	3669.6715775969633	1.5917372414864983	2.533627445935048	13466489.487422986	4398.930313986073	6776.964573262366	1.103198	39.2775	0.07250712	0.0405341	0.0203936593	0.0510050917	-0.0063128577	0.0142632891	0.0808912857	0.0150150862	-0.0709679128	-0.0316170431	-0.019672477	0.02425172	-0.1470191006	0.0454793193	0.0097625112	0.1543740738	0.015134415	-0.1206956469	0.0378469931	-0.0724021744	0.097420728	-0.1084726374	-0.112842449	-0.1166411014	0.0053501489	0.0823855139	-0.0194117411	0.0596319503	0.0583206202	0.088921933	0.0395911581	-0.1318669436	0.0343811101	0.0378959722	0.0384408182	-0.0881511945	-0.1313861133	0.0851566191	0.0398132458	0.1230155534	-0.000496744	-0.1930959984	0.0637445517	0.0454061257	0.0778676762	0.1742356063	0.0851747122	-0.0598213294	-0.0304244026	0.0837429347	0.0103439822	0.1642809735	0.1302551878	0.0067604643	-0.1371023481	-0.0253574185	0.0398697217	-0.016739106	0.0129146226	-0.0442427248	0.1032755631	0.025259969	-0.0535116816	0.0236207025	0.1351952183	0.1010493144	0.0993564962	0.0341147432	0.0634753399	-0.0621844324	0.0444547356	-0.0869102757	0.0487951734	0.1521991812	-0.1583952224	-0.0735280191	0.1193012122	0.0900944917	0.1517294441	0.0879148583	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00664203	-0.00355427	4.41165625209e-05	1.26328352329e-05	0.0456402	-0.0107348	0.00011523593104	0.00208302785604	-0.11405	0.012986	0.0130074025	0.000168636196	0.000409052	-0.0006173579999999	1.6732353870400001e-07	3.8113090016399993e-07	0.000208589	-0.000253575	6.430028062500001e-08	4.3509370921e-08	0.000500806	3.3708000000000024e-05	1.1362292640000016e-09	2.50806649636e-07	0.0	0.0
3798.2972125623273	8.32915215566345	69.3747756321931	14427061.714958746	10741.55694454854	7.340631641516666	115381045.59297895	53.88487289643566	3672.456063097354	2.784485500390929	7.753359501887321	13486933.535380518	4393.77383597996	6801.488455789569	1.023998	36.457745	0.052551095	0.0316902	-0.0108328138	0.1024987868	0.120537177	-0.0440098113	0.1430035722	-0.019930858	0.060995194	0.0587170273	-0.0560694377	-0.0655151251	-0.0532142083	-0.0880536561	-0.1453238156	-0.0652205327	0.2256463527	-0.0423630191	0.1642557572	-0.1373319009	0.1589894703	-0.0605328076	0.0222492316	0.0428770027	0.0587798144	-0.1070386065	0.1104225675	0.162852062	-0.1780070864	-0.1388604389	-0.0227167655	-0.143083559	-0.0793609408	0.1757631222	0.0793254231	-0.0491477356	0.1619366343	0.0593564958	-0.249370967	0.1181711451	-0.0713853082	0.0151030702	0.0725901597	-0.1223784631	0.0638366715	-0.0554479663	-0.0853048939	0.1285773476	-0.054135583	-0.0097307413	-0.0239293957	0.0532010126	-0.0347217095	0.1255242088	-0.238051192	-0.0025562915	0.0633882492	-0.0364206149	0.1075229467	0.153238096	-0.2138699342	0.0224233719	0.1207044952	-0.1953743309	-0.0931731355	0.0234043127	0.0483113804	-0.0331235452	0.1145202343	-0.0271549057	-0.2995988121	-0.0635320415	-0.0250242213	0.1374709221	-0.2323597742	0.0261148993	-0.0354854768	-0.0345064543	-0.0529779231	-0.037720251	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.00684551	0.0002034799999999	4.68610071601e-05	4.140411039999992e-08	0.044107	-0.0015331999999999	2.350702239999995e-06	0.001945427449	-0.119951	-0.005901	0.014388242401	3.482180100000004e-05	0.000936566	0.000527514	8.77155872356e-07	2.78271020196e-07	-5.01083e-05	-0.0002586973	6.692429302729e-08	2.51084172889e-09	0.000612863	0.0001120569999999	1.2556771248999984e-08	3.7560105676900006e-07	0.0	0.0
3791.01294162151	-7.2842709408173505	53.060603139236086	14371779.123541774	10729.62214294248	-11.934801606059407	115124791.33032158	142.43948937599825	3664.228604820427	-8.227458276927337	67.69106969858014	13426571.268384252	4386.984909561821	6815.50248881838	1.118891	39.836227	0.057740665	0.0308467	-0.0640853155	-0.128708969	0.0588399798	-0.0378535483	0.0931893435	-0.0797494379	0.1086674986	-0.0229124116	-0.1039766788	-0.1964521658	-0.0598101906	0.1072469247	-0.0045959902	0.0327203532	-0.0876403143	0.0408163293	-0.1061405873	-0.0197602473	0.0052534143	0.0305908657	0.0312665291	-0.0705874937	-0.0182347334	-0.0244091297	-0.0170888483	0.101662935	-0.1786614144	0.0041497318	0.1316281574	0.1230057079	-0.0578739923	0.1547226724	-0.0365189528	-0.0982916407	-0.1029082533	-0.0923146516	0.0765689553	0.0437860281	0.0093709461	0.0417546054	-0.0462984435	0.195016497	0.0828722345	0.0546396196	0.019102333	-0.0784300059	0.1441618956	-0.0973794385	-0.0571831867	-0.0305173001	0.0753873402	0.0790729877	0.0485772435	-0.0402277959	-0.1212024168	0.0043013034	0.0289268487	-0.0728480178	-0.0866826859	-0.031012796	0.1079540338	-0.0370485109	-0.0692617615	0.1686052778	0.0870868914	0.1361739104	0.0439905523	0.1633250729	0.1115616248	-0.0976336914	0.0762054749	0.0432533904	0.0554911813	0.0733024382	0.0562950184	0.0425018262	-0.0620633867	0.0145463602	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.00550786	-0.00133765	3.03365217796e-05	1.7893075225000003e-06	0.0479039	0.0037968999999999	1.4416449609999991e-05	0.00229478363521	-0.0960335	0.0239175	0.0092224331222499	0.00057204680625	0.000736207	-0.000200359	5.42000746849e-07	4.0143728881e-08	0.000233792	0.0002839003	8.059938034009002e-08	5.4658699264e-08	0.00052335	-8.951299999999994e-05	8.01257716899999e-09	2.738952225e-07	0.0	0.0
3789.98644013314	-1.0265014883698311	1.053705305625479	14363997.216393072	10753.680561888908	24.05841894642799	115641645.62714736	578.8075222018454	3661.280955145404	-2.947649675023058	8.68863860666354	13404978.23251044	4395.722825237772	6842.36517828459	1.212655	43.174534	0.05697612	0.0278717	0.1167196646	0.0863977912	-0.0290653645	0.0464943284	0.1287046394	0.0415186613	-0.0303102548	-0.1945694894	-0.1410343723	0.0278591011	0.1174789639	0.2231589768	-0.0538278985	0.1280398999	0.0371478532	-0.1572802787	0.0129968408	-0.0089344118	-0.0299288799	-0.0299627087	-0.1466027611	-0.1628459812	0.2324945772	-0.000950033	0.2308668876	0.0247294937	0.0937641097	-0.0660065238	0.007424477	0.1010874685	0.044237494	0.0374534031	0.1577295204	-0.0511409299	0.0835222571	0.0030490078	0.0114016319	-0.1051735537	-0.2403058306	-0.0648150859	0.157428989	0.0198570846	-0.1188717842	-0.0636684748	0.0821700714	0.0564126494	0.1197943271	0.05009929	0.0457252558	0.1532851259	0.0513118084	0.0214599401	0.0314729459	-0.1106215094	-0.0733950803	-0.1168615481	0.0365663312	0.2602004417	0.156680676	0.0494040407	0.136358029	-0.1110758488	-0.021787955	-0.0807455036	-0.1133809003	0.0711852679	-0.063739132	-0.0283730412	0.1373455622	-0.0624367895	-0.2186516235	-0.0342754477	-0.1756657684	0.040389233	-0.0329007315	-0.014985938	0.1091082849	0.0742231441	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00225344	-0.00325442	5.077991833599999e-06	1.05912495364e-05	0.0564173	0.0085133999999999	7.247797955999996e-05	0.0031829117392899	-0.10333	-0.0072965	0.0106770889	5.323891225000016e-05	0.00033221	-0.000403997	1.103634841e-07	1.63213576009e-07	0.00054921	0.0003154179999999	9.948851472399996e-08	3.016316241e-07	0.000484529	-3.882100000000003e-05	1.507070041000002e-09	2.34768351841e-07	0.0	0.0
3779.7351714112574	-10.251268721882752	105.08851040825164	14286397.966003288	10717.03003430584	-36.65052758306774	114854732.75621344	1343.2611721172093	3664.2223038006414	2.9413486552375616	8.651531911667812	13426525.09167008	4388.266640412704	6775.29443587492	1.230903	43.824226	0.0636403349999999	0.0336049	-0.0455949893	-0.1642830486	-0.0782742618	-0.0054182648	0.0759648976	-0.2064687274	0.1197935886	-0.0301920236	0.0242785281	-0.0631120713	-0.0237702965	0.1408403568	0.0925620223	0.0515673985	-0.054638848	0.0474131718	0.0170266753	-0.1089524597	0.0892236529	0.0236877419	0.0342934802	0.0301701958	0.0184187654	-0.1428530529	-0.1249583272	0.0958506633	0.1889952224	0.0580292222	0.0482635222	0.0289589752	0.103382062	-0.0731422459	0.2305141302	0.1701728855	-0.0502939222	0.0561077485	0.0879796021	-0.0549391614	0.0171101878	0.0305764909	0.0072108891	-0.0894215889	-0.0731653449	-0.0830923669	-0.0999432415	-0.0706267301	-0.0844094906	0.1625460621	-0.0059698647	-0.0137797953	-0.0012370897	0.1665510405	-0.0777355585	0.0479514954	-0.0791082403	0.1152155403	-0.0569312063	-0.0013629822	-0.0213423287	0.2364863634	0.0372743841	0.0230430919	0.0158730423	-0.1148340226	-0.0431322354	-0.0382476221	-0.1690017577	-0.2182996757	0.1083515643	0.0180749598	0.0636254526	0.0021908965	0.0602508564	-0.0120234145	-0.0657519617	-0.0615767482	0.0142758895	-0.0239084512	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.00354955	-0.0058029899999999	1.25993052025e-05	3.367469294009999e-05	0.0456998	-0.0107174999999999	0.0001148648062499	0.00208847172004	-0.103323	7.000000000007001e-06	0.010675642329	4.900000000009801e-11	-7.24729e-05	-0.0004046829	5.25232123441e-09	1.6376824955241e-07	0.000111967	-0.000437243	1.91181441049e-07	1.2536609088999998e-08	0.000384198	-0.000100331	1.0066309561e-08	1.4760810320399998e-07	0.0	0.0
3786.8807615677633	7.145590156505932	51.05945868475448	14340465.902332043	10733.948691834794	16.91865752895319	115217654.51894188	286.2409725820045	3655.3333910979904	-8.888912702650941	79.01276903534927	13361462.200075934	4386.019819229789	6853.098810991952	1.193113	42.478786	0.11798648	0.0565861	0.0522239191	0.035555208	-0.0218305975	0.0316086145	0.1335737167	0.0342473003	-0.0220820565	-0.0685348269	-0.0143615087	0.0519449008	-0.0189697057	-0.0158111732	0.0546754434	-0.0634069261	0.0920937646	-0.1146352849	-0.0139770216	0.0596837862	0.0594888541	0.0245259743	0.0531834341	-0.1318719214	0.1546071197	-0.0045920768	0.0467967316	-0.1428308902	0.172561217	-0.0146616761	-0.1039322349	-0.0202175845	-0.2427540404	-0.1266739992	0.0470893762	-0.1154738632	0.0186430058	0.0937839696	0.0336989693	0.0474304216	0.1210123315	0.0764960684	0.1130059539	0.120546929	0.0378245159	-0.276649191	-0.0537348196	0.0337748458	-0.154342649	-0.1150509581	0.0530292193	0.0641168118	0.0864111116	0.0185829635	-0.0028538669	-0.0385154093	-0.1067077957	-0.14592036	-0.1551619442	0.0728982552	0.0428016487	-0.0958994318	-0.107371288	-0.100048152	0.0995609232	-0.1278805415	-0.0113983364	-0.2521262779	-0.04509017	-0.0215809197	0.0553700205	-0.0577803549	0.0308661885	0.0455080757	-0.0026633577	0.1337473303	-0.0041889099	-0.1224776299	-0.0543692036	-0.02286336	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.00713192	-0.00358237	5.08642828864e-05	1.28333748169e-05	0.0154805	-0.0302192999999999	0.0009132060924899	0.0002396458802499	-0.0759775	0.0273454999999999	0.00577258050625	0.0007477763702499	0.00078074	0.0008532129	6.095549476e-07	7.279722527264099e-07	-5.01083e-05	-0.0001620753	2.626840287009e-08	2.51084172889e-09	0.000505696	0.000121498	1.4761764004000011e-08	2.557284444160001e-07	0.0	0.0
3760.858342225949	-26.022419341814384	677.1663084012354	14144055.470290514	10677.435357322807	-56.51333451198661	114007625.80980724	3193.7569776636974	3650.7877974540056	-4.54559364398483	20.662421576235285	13328251.54203907	4368.579396441915	6761.558057656264	1.171397	41.705616	0.10835943	0.0709826	0.028198156	0.0745927713	-0.1936843638	-0.0350413889	-0.0792093124	-0.0648459473	-0.1320261998	-0.0835302986	0.0133878679	0.0783528974	0.0481746963	0.1648870351	0.0002707705	0.0254101586	0.1145160976	0.1881056333	-0.1676835968	0.1487708608	-0.0675752232	-0.0056717602	0.1376279838	-0.1210634383	-0.0071372869	0.2062291179	-0.1459396701	0.0638923104	0.0388690315	-0.1287169568	0.0958894729	-0.1799868403	-0.1034325744	-0.2371669892	-0.0076129928	0.1125172568	0.0237336288	-0.0560615485	-0.0971066736	-0.2317349334	-0.0218906637	-0.0882406884	-0.025495452	0.0926184025	-0.1401922814	-0.0471496681	-0.0371665323	0.0924825612	-0.0375093543	0.1959221491	-0.0353106607	-0.0580209795	0.1810069681	-0.0728933834	0.1629475379	-0.0175134202	-0.0486676907	-0.0890216369	0.1712368561	-0.1553366869	0.0190504942	0.1472812819	-0.1171610547	-0.064255572	-0.0110217464	-0.0841834588	0.0625596151	-0.2915299752	-0.0613044656	0.0723639117	-0.0079897638	0.1734201455	-0.2453452357	-0.1563399353	-0.026197731	-0.0193481412	0.1611873138	0.0413220163	-0.0162529308	0.0173369186	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0084705	-0.00133858	7.174937025e-05	1.7917964164000018e-06	0.0089795499999999	-0.00650095	4.2262350902501286e-05	8.063231820249821e-05	-0.0360619	0.0399156	0.00130046063161	0.00159325512336	-0.000214242	-0.000994982	4.5899634564000015e-08	9.899891803240002e-07	-5.01083e-05	0.0	0.0	2.51084172889e-09	0.000288592	-0.000217104	4.713414681600001e-08	8.328534246400002e-08	0.0	0.0
3784.880332081106	24.021989855157244	577.0559966012776	14325319.128174383	10717.387965773376	39.95260845056873	114862404.80890398	1596.210922004456	3662.0958058271626	11.308008373157008	127.871053367389	13410945.691056896	4396.455108907949	6774.508565229987	1.113433	39.641926	0.08368308	0.0403895	0.0802773825	0.0595635813	-0.0039898053	0.0852491768	-0.0166815087	0.090027143	0.0321553449	-0.0395775683	0.2532544072	-0.0503858845	-0.1669233099	-0.0485885999	-0.044577363	-0.1416665616	-0.0356684867	0.0008294826	0.0394353364	0.1479632553	0.008814249	-0.0686408005	-0.0936197546	0.0299483274	0.0762959485	0.0032090601	0.0702777136	-0.0592743505	0.0866183089	0.183656528	0.0218961975	-0.013100215	-0.037704957	0.152612787	0.0033977306	0.0506425723	-0.1174294955	0.1669337005	-0.0862158125	0.0186181609	-0.0264574809	0.0284361459	-0.0996330833	-0.1002272555	0.039617141	0.0209268072	-0.0551923832	0.1457901692	0.0680989787	0.2144136532	0.105983208	0.0461902493	-0.0259751074	-0.1302331211	0.0371930398	0.0713774529	-0.0588143612	0.0715136653	-0.1364174066	0.0681681587	0.1008841805	0.0217062244	0.009453871	-0.2015045598	-0.0151336134	0.0777382299	0.0554695677	0.0694878823	0.0558747056	-0.2065487254	-0.0812139944	-0.0079453634	0.0212041729	-0.014675806	-0.0545050694	-0.1079033496	-0.0202662699	0.0097257957	-0.1492219522	-0.0491245937	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00572287	0.01419337	3.27512410369e-05	0.0002014517519569	0.00806093	-0.0009186199999999	8.438627043998187e-07	6.497859246489999e-05	-0.00657766	0.02948424	4.32656110756e-05	0.0008693204083776	0.000278903	0.000493145	7.7786883409e-08	2.43191991025e-07	-5.01083e-05	0.0	0.0	2.51084172889e-09	0.0	-0.000288592	8.328534246400002e-08	0.0	0.0	0.0
3779.388622958016	-5.491709123090004	30.15886909262998	14283778.36334449	10724.609106834898	7.221141061521848	115017240.49440604	52.14487823039688	3676.960809568274	14.865003741111195	220.96833622324985	13520040.795100976	4405.312767068614	6851.554588005703	1.189946	42.366024	0.134291505	0.0645957	0.015340501	-0.1286586939	-0.0995341501	0.0372057671	0.0389055643	-0.1383315359	0.1864343464	-0.0877700559	-0.089575641	-0.0164721235	0.0374004549	-0.0627249494	-0.0959839151	0.1878673131	0.0429328102	0.0304691295	0.1128285237	-0.0472434772	-0.1236222088	0.0872963273	0.0415999371	-0.0439860875	0.1174342286	-0.0209588618	0.0613738012	-0.0027381203	-0.0164447769	0.0130019892	0.0880855881	0.1409440126	0.0440765279	-0.0643223408	-0.0850975922	-0.0312319747	-0.0127366966	-0.2048986636	-0.1444784415	-0.0230586135	0.0542380176	0.0863639923	0.0467357568	-0.0726153493	-0.0192867423	0.0603234831	-0.1909184288	-0.0140741982	0.1655729356	-0.0668661886	0.0452544123	0.011305024	-0.1143366449	0.1983068586	0.0435614601	-0.0550610905	-0.0528802089	-0.1423835894	0.0203859552	0.0511445164	0.0798346755	0.0021797568	0.0024230178	0.0880433776	-0.0408605822	-0.058685589	0.1340421695	0.1603525553	0.0297361818	0.1498485046	-0.0024062743	0.0109700914	-0.0251150451	-0.0180560632	0.0732934213	0.0466786561	-0.0287153359	-0.1208247497	0.023792384	0.0172263347	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00571446	-8.409999999999494e-06	3.26550530916e-05	7.07280999999915e-11	0.0283774	0.02031647	0.0004127589532609	0.00080527683076	-0.0614879	-0.05491024	0.00378076184641	0.0030151344568576	-0.000278434	-0.000557337	7.752549235599999e-08	3.10624531569e-07	-0.000478883	-0.0004287747	1.8384774336009e-07	2.29328927689e-07	0.000195016	0.000195016	3.8031240256e-08	3.8031240256e-08	0.0	0.0
3770.509548661228	-8.879074296788076	78.83796036788267	14216742.2565455	10674.21388638853	-50.3952204463676	113938842.09236974	2539.678243837988	3666.806107746037	-10.154701822236802	103.11796909853943	13445467.03180364	4389.58960491678	6728.660947284605	1.078278	38.39027	0.06174998	0.0361002	-0.0619609088	-0.064499969	0.0353222963	-0.0062753865	0.0265193715	-0.225316593	0.0013327092	0.060629479	0.1941079146	0.0852346291	0.0127761426	-0.0306893294	0.0013671162	-0.089695595	-0.0429984008	0.0978339932	-0.1191739617	0.0403684097	-0.021962028	0.0529445103	0.074264739	-0.1522288073	-0.0958897768	-0.0383738657	-0.0951628625	-0.0369558514	0.0205646613	0.0748853091	-0.1649357131	-0.041063613	0.1089669269	0.0527330491	-0.022916085	0.0755495736	0.0157975545	0.1144447507	-0.0922760203	0.178566449	0.1186414071	0.0337454256	0.0470430766	0.1252886707	-0.010387793	0.180929349	0.0685102361	0.0188673458	-0.113952105	0.0948448567	0.0030596567	0.0129973211	0.1024682431	0.1244973209	0.1199857482	-0.0174828802	-0.0997966044	0.0752612326	-0.0689925181	-0.1212207506	0.0091686022	-0.1285729097	-0.0451360515	0.1394013524	0.0484947282	-0.0138873017	-0.0887649222	-0.0023272554	0.0374758439	-0.1534111948	-0.1760384029	0.0322418284	0.196615382	-0.0424637896	0.0128156677	0.047003187	0.2086498019	-0.1060378107	0.1243525442	-0.0347745077	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00571298	-1.4799999999998842e-06	3.2638140480400006e-05	2.190399999999657e-12	0.0192915	-0.0090859	8.255357881000002e-05	0.00037216197225	-0.0380096	0.0234783	0.0014447296921599	0.00055123057089	-0.000667104	-0.00038867	4.450277468159999e-07	1.510643689e-07	-0.000478883	0.0	0.0	2.29328927689e-07	0.0	-0.000195016	3.8031240256e-08	0.0	0.0	0.0
