global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
5414.540785576287	17.4878727348987	305.8256927920134	29317251.918669075	13228.363681794604	0.3009486354403634	0.0905700811734167	174989605.6978225	5194.241109033159	20.53974367978208	421.8810704311478	26980140.69877002	6485.636046113812	9131.73454396776	1.026735	41.197598	0.1343575399999999	0.0739922999999999	0.0794581193	0.1305532452	0.104420641	-0.1176463852	-0.0467045803	-0.0768993171	0.0772352285	0.0677362434	0.0224391976	0.0295393312	0.0797325819	0.11067141	0.0498390284	-0.1028308502	-0.1953335707	0.091904251	0.020597429	-0.1284917119	-0.1793096805	0.040656806	0.0506058745	0.1721100967	0.0574431629	0.0430582951	0.153936519	-0.0113569157	0.0193435504	0.1070364348	-0.206335667	0.0010947815	-0.0019597029	-0.0178370989	-0.1080377101	-0.0885426674	-0.1066624203	0.0208397116	-0.059320241	0.0476137022	-0.0143358566	-0.0155977132	0.0041866462	0.1284932867	0.0068878005	-0.0928998441	0.080755796	0.0326217707	0.0960423329	-0.0237073115	0.0099698931	0.0093563706	0.0533341515	-0.0944380072	-0.0522626058	-0.0376357674	-0.0183328541	0.0548194979	-0.0742655016	-0.1397116002	0.0102126787	0.0138836084	-0.0738460567	0.0557707864	-0.1537121301	0.1329770423	-0.0957916963	0.0121816774	-0.0198369909	-0.0604015745	0.0622523399	-0.1159899053	-0.0441494105	0.091116544	0.1118251193	0.1586302086	-0.0660039582	0.0741812699	0.0548023972	-0.119474216	-0.0660148052	0.1265508859	0.0321927183	-0.0178146448	-0.0324146365	-0.0231901739	0.0747141168	-0.0382669547	-0.0191800317	-0.0761068335	0.1648548892	0.0593352379	0.0002333054	-0.1654851829	0.0270200057	0.0544952309	-0.0736240677	-0.0014545699	-0.1184287655	-0.1406384574	-0.0271483589	0.0047436271	-0.0832140176	-0.0303439859	0.0287199657	-0.1143402852	0.0873686165	0.0080340379	-0.0633945732	0.137653827	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.00712769	0.03902289	5.08039647361e-05	0.001522785943952	0.0331416	0.0041519	1.723827361e-05	0.00109836565056	0.0925167	2.939999999999887e-05	8.643599999999335e-10	0.0085593397788899	-0.0019839	-0.0010226939999999	1.0459030176359996e-06	3.935859209999999e-06	0.00107562	0.000420566	1.7687576035600006e-07	1.1569583844e-06	-0.000310422	0.000379807	9.6361818084e-08	1.44253357249e-07	0.0	0.0	0.0	0.0	0.0	0.0
5427.546033740279	13.005248163992292	169.13647980702487	29458255.948369835	13221.86967829293	-6.494003501675252	42.17208147977043	174817837.78976196	5202.483343678383	8.242234645224016	67.93443194693107	27065832.94125101	6494.65282390767	9126.747768999649	1.072767	43.044617	0.1456626399999999	0.0770615	0.0785451605	0.1179837577	-0.0137896747	0.0550557729	-0.0615604195	-0.0465561352	0.0729707568	0.1107689587	0.0117039505	-0.0421914822	0.1014400313	0.0125811359	-0.0751094595	-0.0948307363	-0.0147017089	0.1292479387	-0.0843668087	0.0942695398	-0.0730727874	0.0163847546	0.0638023259	-0.0193301137	0.0220760957	0.0417776131	0.2021865768	0.0296369077	0.0779213027	-0.0052977186	0.0392248597	0.0247413301	-0.0587076688	-0.110049473	-0.0138141463	0.0854645326	0.012946926	0.0701158182	-0.0335867378	0.0351659957	0.0922384956	-0.0520408262	-0.0612367324	0.0569918681	-0.0767641759	-0.0192123976	0.068233725	-0.1757536203	0.0317273611	0.0333513757	-0.0173152	0.0728118305	0.0500657035	-0.0832883011	0.0822722332	0.0200819804	-0.1723264787	-0.0702895746	0.0567172561	-0.0582376252	-0.0273764992	-0.2029777672	0.1424046198	0.1116910836	0.0006535841	0.1625905094	0.0692395194	0.0119080089	-0.0414189381	-0.0451920571	0.014350757	-0.1658984704	-0.0488658346	0.0008604769	0.0547071735	0.1037830134	0.1038025369	0.017655173	-0.1121945616	-0.030824694	0.0913261534	0.0187444861	0.0671187566	0.1312739839	-0.0084800104	0.1086674449	0.0439299713	-0.097615682	0.023099606	0.0013182011	0.0109747003	-0.0664826665	-0.0370424746	-0.0455830457	0.0330541172	-0.0517590102	0.0482536929	0.0886069577	0.0968586369	-0.1026187455	0.0426335292	0.2050517937	0.0012569945	-0.0949999947	0.0536006478	-0.1185119069	-0.0892571312	0.134065431	0.1645943969	-0.0777282079	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0296839	-0.03681159	0.00088113391921	0.0013550931583281	0.0508638	0.0177222	0.00031407637284	0.00258712615044	0.0838118	-0.0087048999999999	7.577528400999979e-05	0.00702441781924	-0.0008539329999999	0.001129967	1.2768254210892254e-06	7.292015684888292e-07	0.0007451909999999	-0.0003304290000001	1.0918332404106609e-07	5.55309626480851e-07	-0.000498505	-0.000188083	2.48507235025e-07	3.5375214889000015e-08	0.0	0.0	0.0	0.0	0.0	0.0
5423.3613107476285	-4.184722992650677	17.51190652521924	29412847.906914234	13220.852693613557	-1.0169846793723991	1.0342578380781815	174790945.94622883	5184.763628444615	-17.7197152337676	313.98830796581564	26881773.88284217	6474.41850183747	9189.840075568338	1.254405	50.332851	0.239454022	0.117591	-0.0103182035	0.0842839367	0.1392010015	-0.1072333797	-0.0096659102	-0.1404974011	0.0448907663	-0.0194535186	-0.1657301768	0.0952614511	0.1228404429	-0.0468185419	0.1007364882	0.0112717342	-0.0265193204	0.0240162058	0.1003611603	0.181213477	-0.1667129804	0.0177242296	0.1463648883	-0.0038195787	0.1100155312	-0.0642680869	-0.0221891613	-0.1024659462	-0.1495038701	0.0144300668	0.0722478	0.2289523764	-0.2019799168	0.0069082834	0.1550104459	-0.0918741868	0.1426608702	-0.0117625002	0.0616169043	-0.0071460839	-0.059520056	0.0360166901	0.0417393333	-0.0965313196	0.0967571119	0.2014332973	-0.0883968067	-0.0780235319	0.1157058627	0.0641862884	0.1040437833	-0.0456039291	0.0992582473	0.116207632	0.123262916	0.1615191227	0.0661058944	-0.0196449032	-0.0221759649	0.007411165	-0.0608263988	-0.056717299	0.0108637535	-0.1149674364	0.1141419239	-0.0430835924	0.0249859751	0.0716256087	0.0564039485	-0.0941214354	0.1131435667	0.1003405152	-0.0349345728	0.0620211359	-0.1330418564	0.1743651555	-0.0069590342	-0.0118023835	0.0764597493	0.0098186883	0.284356398	-0.1086357616	-0.0555752064	0.0059269464	0.0085032673	-0.0715483249	-0.0547321894	-0.0109718343	-0.0329144359	-0.0164379661	-0.1414521798	-0.0472441669	0.0945968161	0.0851351157	-0.0235021006	-0.2097405714	-0.1324128288	-0.1696754624	-0.0530168528	0.1124924594	0.1595868921	0.0842639417	-0.0718985037	-0.0963309875	0.1146384082	0.0757325608	0.058854959	0.0679992152	-0.0830468301	-0.1261285798	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.000461662	0.030145562	2.13131802244e-07	0.0009087549082958	0.11932	0.0684562	0.0046862513184399	0.0142372623999999	0.156007	0.0721952	0.00521214690304	0.024338184049	-0.00148035	-0.0006264170000001	3.9239825788912537e-07	2.1914361225e-06	0.00103447	0.0002892790000001	8.368233984105785e-08	1.0701281809e-06	-4.10598e-05	0.0004574451999999	1.6859071760400003e-09	2.0925611100304e-07	0.0	0.0	0.0	0.0	0.0	0.0
5438.682194196135	15.32088344850672	234.7294696427272	29579264.00946609	13205.496101783683	-15.35659182987365	235.82491262934212	174385127.29422405	5205.542357585924	20.77872914130876	431.7555847278738	27097671.23662122	6513.254811656451	9151.735122861424	1.490806	59.81839	0.416665932	0.19728	-0.0504665706	0.0157423686	-0.1078308296	-0.0326673655	0.1071054845	0.0285992016	-0.1409215908	0.0945117471	0.1445959838	0.0102129387	0.0876382195	-0.1435148035	-0.1870129843	-0.2322274833	-0.0809769742	-0.0568204009	-0.0680123573	0.0830747574	0.1599887214	0.1163314359	-0.2220316321	-0.0572891284	-0.0104754222	0.0038266034	0.1480026374	-0.0594796358	0.1215629439	0.149133986	-0.0300819189	-0.1262483216	0.034702176	-0.0715732606	0.052424633	-0.102062587	-0.0222136996	0.0719270354	0.0309533205	-0.1499201768	-0.0594405729	0.0511793137	-0.0007342398	0.0717669105	0.1815573061	-0.1178202912	0.0912546533	0.0434155541	0.0956375865	0.0252095003	-0.0579274848	0.0705553079	0.120116222	-0.023134421	-0.0521845343	0.1069778927	0.1728106509	-0.0397499318	-0.0900188306	-0.054269269	-0.0200469807	-0.0333516137	-0.0456918884	0.0265471244	-0.0387563742	0.0902038358	0.1420025104	-0.1325903988	0.0121761861	0.1437502015	-0.1323802943	-0.1730930944	-0.1167649167	0.1304162362	-0.0168010976	-0.097749575	-0.0381871695	0.020386049	-0.0519707411	-0.1298803944	0.035916022	-0.0007488277	0.0326620684	0.0236886284	-0.0577943865	-0.0383029603	-0.002502538	0.0940658622	0.0494558958	0.0372294429	0.0999444259	-0.0596365131	0.1535309616	-0.1500957668	0.0331887258	0.1144335706	-0.020055676	-0.0472093984	0.0182698192	-0.0294345485	0.1720922313	-0.0115451582	-0.1367763331	0.0133681848	0.0662684583	-0.1111343263	0.0765310458	-0.1051858842	-0.047327903	0.0073410569	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0341123	-0.034573962	0.0011636490112899	0.0011953588483774	-0.0157273	-0.1350472999999999	0.0182377732372899	0.00024734796529	0.226293	0.0702859999999999	0.0049401217959999	0.0512085218489999	0.000992845	0.002473195	6.116693508025e-06	9.85741194025e-07	2.09039e-05	-0.0010135661	1.02731623906921e-06	4.369730352100001e-10	-8.947209999999998e-05	-4.841229999999998e-05	8.005256678409996e-09	2.3437507912899976e-09	0.0	0.0	0.0	0.0	0.0	0.0
5428.699253638978	-9.982940557157235	99.65910216773482	29470775.5864604	13258.549281557296	53.05317977361301	2814.6398840913007	175789129.05148348	5196.411487204166	-9.130870381757632	83.37279392845876	27002692.344347417	6501.46003836266	9213.297526892904	1.23365	49.500046	0.2449414	0.106163	0.0869173697	-0.1103138172	-0.1119739255	-0.0418972221	-0.0047615099	0.0325847935	-0.0340351689	0.1125509432	0.0611620003	0.1080434858	0.101921394	-0.2015455019	0.0694004055	0.0847324274	-0.0018075856	-0.0363166153	-0.0215569673	0.0630941209	0.0012341764	0.0852459132	0.1312375277	-0.0285534128	-0.0691791986	0.0529627066	0.0804416616	-0.1362663151	0.0699436756	0.1433888732	0.0057518676	0.1223226455	0.1408800991	-0.1181295651	-0.018211534	0.1563434201	-0.0916441791	0.0077516043	0.0586025332	-0.1609938449	0.1832168613	0.067165989	0.1122937532	-0.0517253527	0.0746404817	0.040434475	-0.0094687608	-0.1521216041	-0.0769171892	0.0763963275	0.1360684183	0.0266682318	0.070929435	0.0567414359	-0.0401702057	0.0488303689	0.0298551651	-0.0738610539	-0.0240652917	0.026924269	0.0438446785	0.0240221741	0.0017789735	0.0027941269	0.0751076635	0.085332407	-0.0326388239	0.0005323491	-0.0426086066	0.0487203114	-0.1415970163	-0.0582028338	-0.0187908541	0.1913758656	-0.0365150795	0.0385578074	0.0934320943	-0.1762557744	0.0466430682	-0.0767512371	0.0712867283	0.1399970526	-0.0771425569	0.0208483652	-0.1327241441	0.1391346764	-0.0025592011	-0.0959392424	0.2199676787	-0.0064417749	-0.0568256461	0.004066902	0.0510936622	0.110724463	0.1180646247	-0.0191049566	-0.0702907632	0.0234391443	-0.0342364619	0.0319221586	0.0761130597	-0.0916213118	0.0145713856	0.06656685	-0.0737222823	-0.0312989589	0.0027660009	-0.0823336604	0.0197256293	-0.0459944876	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0173364	0.0167759	0.0003005507649599	0.00028143082081	0.0325225	0.0482498	0.00232804320004	0.00105771300625	0.152014	-0.0742789999999999	0.0055173698409999	0.023108256196	-0.000352651	-0.001345496	1.810359486016e-06	1.24362727801e-07	0.0003649	0.0003439961	1.1833331681521001e-07	1.3315200999999998e-07	-0.000512714	-0.0004232419	2.628756457960001e-07	1.791337059156101e-07	0.0	0.0	0.0	0.0	0.0	0.0
5377.712934433036	-50.98631920594198	2599.6047461702083	28919796.405168377	13206.16245872136	-52.38682283593698	2744.3792068438484	174402726.88614136	5175.060493556345	-21.35099364782127	455.8649297493042	26781251.11196764	6493.005741915254	9114.216426736612	1.170225	46.955116	0.09023305	0.0429394	0.0037618373	-0.157135388	0.0027524778	0.0268623995	-0.0125651872	0.0430645392	-0.0592263387	-0.018796918	0.0742778261	-0.0501050332	-0.0217149854	-0.1318008649	0.0212271756	0.2029302765	-0.0111383364	-0.0639459012	-0.0995372696	-0.0801521546	0.0492226345	-0.0670351934	0.0925852134	0.0417014531	-0.0071068624	0.0064797402	-0.0957769999	-0.1023836891	-0.0214597757	-0.0160651375	0.1504774257	0.0437380296	0.0572975397	-0.1059561973	0.0359863177	-0.1830062578	0.0538740631	-0.0302711963	-0.0533898666	0.1092394537	-0.1079509093	0.1350904832	0.1283537547	-0.0179219949	-0.0436586785	0.0433855492	0.003753506	0.036535793	0.0363008406	-0.1237735524	-0.0089759114	0.0725329598	-0.0805979897	0.053450347	-0.0474462721	0.1400390865	0.0460361545	-0.1232910313	0.103041001	0.0824524439	-0.0454716126	0.0437723305	-0.0534654125	0.1541756295	-0.1332306216	0.1143518109	-0.0147490877	-0.046518675	-0.0818319852	0.1110508934	-0.04904017	0.0426901223	0.005269026	-0.0578845824	-0.2388729476	-0.0994310749	-0.0029955613	-0.0481206653	0.0987800618	0.0408345736	0.0542168618	0.05962258	0.0044452119	0.021170396	0.1045983199	0.0537893708	0.0339346619	0.0736242664	-0.185604556	-0.0561902855	0.0993551006	-0.0595459242	0.0274948225	0.0346678898	0.0520010444	0.0851150772	-0.0024595079	-0.055441765	-0.0425962426	0.165577677	0.0344761454	-0.0020191119	0.0177188752	-0.1364285693	0.1347265265	0.0722528354	-0.0210680003	-0.10872411	0.0324657658	0.0012434431	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.0321169	-0.0147804999999999	0.0010314952656099	0.0002184631802499	0.0472693	0.0147467999999999	0.0002174681102399	0.00223438672249	0.115862	-0.036152	0.001306967104	0.013424003044	-0.000703267	-0.000350616	1.2293157945600004e-07	4.94584473289e-07	0.000319583	-4.531699999999996e-05	2.053630488999996e-09	1.0213329388900001e-07	-0.000607856	-9.5142e-05	3.694889167360001e-07	9.052000164e-09	0.0	0.0	0.0	0.0	0.0	0.0
5389.092628652762	11.379694219725934	129.49744053446383	29042319.360199537	13154.428443975936	-51.73401474542334	2676.4082816796795	173038987.68768317	5164.155928354686	-10.904565201659352	118.90954223724007	26668506.45236085	6457.691279422815	9089.524645099656	1.104317	44.31057	0.06080719	0.0314649	0.1002264162	-0.1326558223	-0.0146483572	-0.0443510698	-0.0744135968	-0.029712795	-0.0367935294	-0.1568846689	-0.0347256841	0.0118682824	-0.0336207814	-0.1104109894	0.0628347474	-0.0458612066	0.1313488548	-0.017637011	0.0146606463	0.0322947169	-0.0540417171	0.1150882887	0.0625698203	0.1603438045	-0.1279654155	0.0749041317	-0.146858228	0.0797124476	-0.12302014	0.0510166567	0.0824629981	-0.0183290148	0.0430239469	0.0456306044	-0.022211282	0.0353381951	-0.1054824365	-0.0309065692	-0.0007405552	0.095986304	0.0869985223	-0.0531841807	0.0599432506	-0.0094901353	0.0571206554	-0.014157802	-0.0692399415	-0.0459610712	-0.0127148104	-0.1131230415	0.0277975791	-0.0297989512	0.0178643405	-0.0680377282	0.1508890405	0.0022771779	-0.0055184447	-0.1053460832	0.1202540093	-0.082091223	0.3075230968	-0.0339788901	0.0717199381	0.0293317986	-0.0222661639	-0.0688877603	0.0776163638	0.0964397939	-0.0550448342	-0.1210184032	-0.0449839752	0.155440337	0.005265133	0.0176296276	-0.042848468	-0.1073200783	-0.0138323547	-0.0667202668	-0.0083382673	0.1027009391	-0.1146476224	0.0790635294	-0.0635246247	-0.0155928467	0.04014328	0.0071360861	0.0314145457	-0.0517198866	0.0090302849	-0.078458639	-0.0353721767	0.0691793129	0.0188523268	-0.0181252676	0.0838888557	-0.0119936619	-0.0622795691	0.0132211451	-0.0321950962	0.0449938887	-0.0121718229	-0.003807135	-0.0985851334	0.0685078054	0.1797506526	-0.0987364075	-0.0629451615	0.0526241434	0.2736087351	-0.0412893582	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.0319879	0.0001289999999999	0.00102322574641	1.6640999999999272e-08	0.0625979	0.0153285999999999	0.0002349659779599	0.00391849708441	0.102354	-0.013508	0.000182466064	0.010476341316	-0.00053427	0.000168997	2.8559986009000017e-08	2.854444329e-07	-8.846779999999998e-05	-0.0004080508	1.6650545538064001e-07	7.826551636839996e-09	-0.000548072	5.978400000000001e-05	3.0038291718400005e-07	3.574126656000001e-09	0.0	0.0	0.0	0.0	0.0	0.0
5391.604848384809	2.512219732047015	6.311247982086376	29069402.84112658	13205.21691341793	50.788469441993584	2579.468628260316	174377753.73041895	5183.032203162126	18.876274807440492	356.3137506060127	26863822.819015644	6485.0430345010855	9091.40331136128	1.131153	45.387375	0.16764599	0.0716873	0.0008512031	-0.1744931549	0.0226049823	0.0358486011	-0.0703873623	0.113783061	0.0467693832	-0.0549164217	-0.0535182492	0.0667181353	-0.0879926633	-0.0446344	0.0620702193	0.0735221053	0.0082848483	0.0035903327	-0.136283791	-0.1673752859	-0.0146892285	0.0100375095	-0.0773874158	0.0776669804	-0.0086877118	0.1128828922	-0.0315918247	-0.0854012685	0.0070149571	-0.0197776495	0.108012008	-0.0968077468	-0.167303564	0.1334512049	-0.1421703413	0.079269363	0.0371007606	0.0940389984	-0.1175677512	0.0138477799	-0.0472511211	-0.043371272	-0.035895939	0.1129136652	-0.0834377001	-0.0206672328	-0.0997994828	0.0376182903	-0.0918603961	0.1059075525	0.1665231876	-0.2233932231	0.0380535485	0.1307540746	-0.0415497409	-0.0022613931	0.0874041612	0.0904352751	-0.0021811278	0.0603323753	0.0405982439	-0.1348645292	-0.0085806345	0.0379870688	-0.0340206385	-0.0523259456	-0.0854656978	-0.0619812574	-0.0880685002	0.0212150759	0.0689529364	0.0310777424	0.1297256017	0.0249630385	-0.0417621878	0.0436014551	0.1069528886	0.1317876561	-0.0273579616	0.0883736452	-0.1261598491	0.0192596789	0.2551083846	-0.0507102515	0.0449260969	-0.0820368516	-0.104219853	0.0107397727	0.0176065094	-0.0975207728	-0.1220507095	0.1394224658	-0.0625785313	0.0413608372	0.0960135644	-0.0399912705	0.1004320168	-0.0736801773	-0.0134140345	-0.1164909431	0.0427828011	-0.1654520113	0.1456253404	0.0266434265	0.0395462008	-0.0864805146	0.1102719822	-0.0631348384	-0.0153827394	-0.0327112893	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	-0.0122386	0.0197492999999999	0.00014978332996	0.0003900348504899	0.0111775	-0.0514204	0.0026440575361599	0.00012493650625	0.0717024	-0.0306516	0.00093952058256	0.00514123416576	-0.00117894	-0.00064467	4.155994089000001e-07	1.3898995236e-06	0.000256174	0.0003446417999999	1.1877797030723999e-07	6.5625118276e-08	-0.000875254	-0.0003271819999999	7.66069564516e-07	1.0704806112399999e-07	0.0	0.0	0.0	0.0	0.0	0.0
5400.587815660336	8.98296727552679	80.69370107318518	29166348.75465888	13221.248894750252	16.031981332322175	257.0244254399267	174801422.33693475	5183.832723170669	0.8005200085426623	0.6408322840771441	26872121.70181503	6487.605507019604	9140.983539422914	1.319252	52.934811	0.1606228	0.0704202	0.1931834429	-0.0185505413	-0.1275971726	-0.0777023583	-0.0756001624	-0.08203366	-0.0841960525	0.0305831035	0.1818465942	0.1166649704	0.0215673212	-0.0070091785	0.1088007143	0.0073453554	-0.0507043214	0.0068007976	0.099584955	0.0405249682	-0.1062464871	0.0447418643	-0.0540607389	0.0828582192	-0.1515339356	0.1955922723	0.0407867849	-0.0329993069	-0.0051867302	0.1014373831	-0.0457301282	0.0911439094	-0.005967874	-0.0390545441	-0.0424783856	0.0204427453	-0.0493696492	0.1298479491	-0.1353838587	0.0403831811	0.0866913742	0.1685888531	0.0541093291	0.0096061456	0.1816694955	0.0090920866	-0.0037488944	-0.0016122744	0.1010067297	-0.1196166545	0.0854845588	0.110762156	-0.1461924762	-0.1784974255	-0.0328287259	-0.1462298955	0.1041016444	-0.0822885876	-0.0973986522	-0.0992587349	-0.0001641506	-0.0326080015	-0.0093468113	-0.108371933	0.0055562158	-0.0360382113	-0.0104351646	-0.037377005	-0.1486260403	-0.0348685088	-0.1876441822	-0.0295011025	-0.1211442828	0.127948258	-0.0756961319	0.1199965277	-0.0299564833	-0.0792149171	0.0163010092	-0.0281432961	-0.0465210182	0.1413203313	0.0634854734	-0.0359380393	-0.1062016185	-0.0222885109	0.1175199545	-0.043466335	0.0472381593	-0.0491322001	0.0372032508	0.127165594	0.0146517937	-0.060656455	-0.1173918325	-0.0124443857	-0.00527582	0.2021314476	-0.1736757157	0.0097259927	-0.1741120739	0.126230109	-0.1704917287	-0.1275285362	-0.0442009675	0.1169188791	0.0169340261	-0.0703312403	-0.0770761654	-0.0631240988	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.021776	0.0340146	0.000474194176	0.00115699301316	0.0276919	0.0165144	0.0002727254073599	0.0007668413256099	0.118492	0.0467896	0.00218926666816	0.014040354064	-0.000594802	0.000584138	3.4121720304400013e-07	3.53789419204e-07	0.000484446	0.0002282719999999	5.2108105983999984e-08	2.3468792691600002e-07	-0.00042158	0.000453674	1.777296964e-07	2.05820098276e-07	0.0	0.0	0.0	0.0	0.0	0.0
5425.009879288168	24.42206362783236	596.4371918418922	29430732.190374225	13228.55172337036	7.302828620107903	53.33130585466709	174994580.69788492	5187.197378348734	3.3646551780648224	11.32090446727842	26907016.641947977	6482.245634170893	9214.586486312995	1.449495	58.160778	0.26998174	0.140981	-0.0067938096	0.1210821695	-0.0145382014	-0.0494572288	-0.01426154	-0.096642665	-0.0153157381	-0.0313386263	-0.1328881539	0.0283662987	0.1321693151	0.0041743742	0.1015174332	-0.0851290519	-0.0013364158	0.0660262348	0.2260392628	-0.0078584909	0.1574579273	0.049771454	0.1728227392	-0.024222875	-0.0030725025	-0.0864635075	-0.0473193769	0.1320968567	0.0626622859	0.0097659753	-0.0975500854	0.1430980051	-0.0484662151	0.0411765191	0.1215667113	-0.010269836	0.0079508016	-0.0123815854	-0.0814528808	-0.0274277285	0.0290091881	0.0095379061	0.0743657517	-0.1788791137	0.0025710846	-0.0116834144	0.2022556912	-0.1272238503	-0.0735078319	0.1398565931	-0.1631655059	0.0440705158	-0.1047445521	0.0229578268	-0.0783343289	-0.0057723939	0.0036518049	0.0124077841	-0.0909546886	-0.0549546908	-0.0984077048	0.0392015717	0.0333056245	0.0727080587	0.0087113752	-0.1967078629	-0.0068764541	-0.0006096006	-0.0136396055	-0.0753822864	-0.0788100802	0.1271679359	-0.154459079	-0.0855030331	0.0185454473	0.1404696462	0.0348705004	-0.0899672728	0.0651922004	-0.064808953	0.0931634395	-0.1084419006	-0.1054534927	0.0362358047	-0.1097683938	-0.0100031939	-0.1017607621	0.010893564	0.0778164085	0.0521253297	0.2294003099	-0.0170946434	-0.0139251721	0.0150319843	-0.045299255	-0.0663140433	0.0980267424	-0.1184863496	0.0582303186	-0.0013742802	-0.0700287613	0.0308204127	0.0554920657	0.0175849751	-0.1357561838	0.1647258062	-0.0185143934	0.0641875319	-0.093097802	0.0246895082	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	0.0205611	-0.0012149	0.0004227588332099	1.4759820100000037e-06	0.115763	0.0880711	0.00775651865521	0.013401072169	0.204206	0.085714	0.007346889796	0.041700090436	-0.0008404909999999	-0.0002456889999999	6.036308472095088e-08	7.064251210808319e-07	0.00166449	0.001180044	1.3925038419360005e-06	2.7705269601e-06	5.23218e-05	0.0004739018	2.7375707552399997e-09	2.2458291604324e-07	0.0	0.0	0.0	0.0	0.0	0.0
