global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4770.210871501287	18.470830730460875	341.17158787333784	22754911.75858907	13280.180959092057	59.096929729665135	3492.447103472979	176363206.30623123	4532.340469159578	1.2230451483465004	1.495839434893913	20542110.128381666	5825.292709983439	9163.187184311622	1.37986	46.461922	0.1904164	0.094131	-0.0212001951	0.1968281029	-0.116819861	-0.0101347571	0.2067393711	-0.0360814457	0.0206808931	0.0511226114	0.2236673923	0.2226866129	-0.1271599296	0.1079628859	-0.0634306576	-0.0515135306	-0.0539296797	-0.0071650075	-0.160050665	-0.1244238022	-0.0985629483	0.1064917376	-0.1037615776	0.0149177922	0.0606720268	0.1558858417	0.1177825669	-0.0018985444	0.0461250397	-0.0808601848	-0.1644715855	0.1316613916	0.0883797737	-0.0294777042	0.1554644064	-0.0289916143	-0.0105113118	0.1881428663	0.1373472235	0.2175895731	0.0615532514	-0.1326375644	0.0626974751	-0.2675886084	0.0189639589	-0.1011747221	0.2524003922	0.0110586803	-0.0925615417	0.0170649158	0.0122745519	0.0664962883	-0.0551794388	-0.0533014313	0.1210260308	0.059287007	0.1159413987	0.012096084	-0.2093703827	0.0115023703	0.0925828228	0.0992166284	0.0296199412	-0.0667814986	-0.2463522175	-0.1423518847	0.0026642556	-0.1104215353	0.0456906058	0.0352476109	-0.1266397837	0.0831154259	0.0502033738	0.3696369287	0.0602942188	-0.2293949839	0.1213250526	0.1158561035	-0.0239013972	0.0956671076	-0.1640987255	-0.0689028427	0.1187051756	-0.0773319592	-0.0805453671	0.0408575216	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0357244	0.0143419	0.00127623275536	0.00020569009561	0.0663951	0.07124445	0.0050757716558025	0.0044083093040099	0.0479661	0.0110048999999999	0.0001211078240099	0.00230074674921	-0.00185061	-0.00084807	7.192227249e-07	3.4247573721e-06	-0.000878077	0.000638623	4.0783933612900005e-07	7.71019217929e-07	0.00130017	-0.00038981	1.6904420289e-06	1.519518361e-07	0.0	0.0	0.0	0.0
4755.507219760187	-14.703651741100655	216.1973745235724	22614848.91719126	13251.107548616048	-29.073410476008576	845.2631967064852	175591851.2649892	4520.238603089985	-12.101866069592688	146.4551623663588	20432557.0288649	5800.758008744702	9131.034089127252	1.197147	40.309696	0.28216197	0.150833	-0.0573384789	0.0628976142	0.1088274976	-0.0314133677	0.0508365184	-0.0064439323	0.0441590683	-0.0515173754	0.041041459	0.1108261668	0.0291913041	-0.0180868887	0.0060181682	-0.0995789655	-0.1357118736	0.1918979183	0.0071036615	0.1013942976	0.0466209994	-0.008604834	0.0332116367	0.0244126664	-0.0184201163	0.077201309	-0.0020871879	-0.0386496768	0.1233067311	0.1463281059	-0.1891815863	0.036969348	0.0996127237	-0.0145866081	0.013994783	-0.0781579688	-0.0706374553	-0.0045941486	-0.2413494011	0.0218790439	0.0027194934	-0.0267129284	-0.1034332695	0.1460406318	0.1242230042	0.0530373683	-0.0959965475	0.2323017608	-0.142251028	0.000489911	0.1037432239	0.0004017329	-0.1429239411	0.0914344987	-0.0640210633	-0.0373817416	-0.0322575267	-0.0921323318	-0.0583250732	0.0493750744	-0.0609697647	0.0445136351	0.0842927209	0.1140352562	0.0403103811	0.0357398374	0.0229070529	-0.235928646	-0.0154030824	0.0946012749	-0.1833400541	-0.1100187535	0.0778661166	-0.0793308282	0.1460470189	-0.0887239622	-0.0267071775	-0.1194954652	0.0696028195	-0.0683791831	-0.0257651834	0.0389611859	-0.2474663251	-0.2150474387	-0.0601518875	0.0013723486	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0240647	-0.0116597	0.00057910978609	0.00013594860409	-0.0108261	-0.0772212	0.00596311372944	0.00011720444121	0.00874343	-0.03922267	0.0015384178419289	7.64475681649e-05	0.000215775	0.002066385	4.269946968225e-06	4.6558850625e-08	-0.00179796	-0.0009198829999999	8.461847336889998e-07	3.2326601616e-06	0.00139507	9.489999999999998e-05	1.9462203049e-06	9.006009999999995e-09	0.0	0.0	0.0	0.0
4724.146127352152	-31.36109240803489	983.5181170253038	22317556.63257633	13180.778597526984	-70.3289510890645	4946.161361288027	173732924.4370254	4507.850621875964	-12.387981214021238	153.4620785589431	20320717.22914752	5793.03186589656	9053.870934530743	1.184889	39.896957	0.09722601	0.0445301	0.0090023242	-0.1389164802	0.0913075838	-0.0023297189	-0.0649040471	-0.001667924	-0.1616028527	-0.0354162698	-0.0594198585	-0.148528084	-0.0020751023	0.0930543973	0.0327455212	0.0788098651	0.0558865664	-0.0553478626	0.0052633756	0.0010410563	-0.1186587152	0.1371101149	0.0717323924	0.0587984633	0.0117421813	-0.1549712258	-0.1047852191	-0.1974452711	0.0341804373	0.0641782101	0.0264113083	-0.0256350607	-0.0694067112	-0.0582539812	-0.1070039178	-0.0057641067	-0.0758550385	-0.1569424151	-7.34403e-05	0.1065245078	0.0442320481	-0.1217075012	0.1175204773	-0.06318449	-0.0236439341	0.056035955	-0.1695418395	-0.0481638842	-0.0346531582	-0.2193767108	0.1256346192	-0.0130942477	0.1128008658	0.166143639	-0.1073590222	0.0530264014	-0.037006297	0.0405914585	0.142073544	0.0663091473	0.0034093364	-0.0822436952	0.0240958287	0.0214756871	-0.096591685	0.2221311104	-0.0823298988	0.063493916	-0.2000679403	-0.0319447323	0.0661990072	-0.1210426033	-0.0031979745	-0.0484812938	0.0974007722	-0.1027961539	-0.1087942983	-0.0637462342	0.026260594	-0.0291392941	0.169114564	0.1081381811	0.1242392798	-0.0737186188	0.0751878906	-0.0201797555	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00210023	-0.02196447	4.4109660529e-06	0.0004824379423809	-0.0378066	-0.0269805	0.00072794738025	0.00142933900356	0.00405967	-0.00468376	2.1937607737600005e-05	1.6480920508899998e-05	-8.521059999999998e-05	-0.0003009855999999	9.059233140736001e-08	7.260846352359996e-09	-0.00150936	0.0002885999999999	8.328996e-08	2.2781676096e-06	0.00111271	-0.0002823599999999	1.2381235441000002e-06	7.972716959999997e-08	0.0	0.0	0.0	0.0
4738.35707026271	14.210942910558517	201.9508984071533	22452027.725308616	13163.652390552035	-17.126206974948218	293.306965348765	173281744.2592863	4524.9782132600485	17.127591384084553	293.3543866201674	20475427.830478106	5811.532727380267	9005.885143158048	1.19942	40.386234	0.09695588	0.0473748	0.1517187934	0.0613552569	-0.008552785	-0.0740494736	0.0474558046	-0.0368301948	-0.1854681141	-0.0153005794	-0.020927314	0.0439437112	-0.1540231682	-0.1275617175	-0.0287260462	-0.0358541239	0.093482921	-0.0927106143	-0.012431218	0.0818321534	0.1131684042	-0.0284197199	-0.0720439218	0.1715478191	-0.0678706305	-0.1018348886	-0.2597517724	-0.0685575686	-0.004227964	0.0735079973	-0.0836006584	0.1331016635	0.0236045787	-0.115274622	-0.0717811912	0.1917786548	0.0641512245	-0.0350138559	0.0441187359	-0.1443048398	0.0126206804	0.1370341895	0.049096333	-0.0509471943	-0.0501332706	-0.0605715465	-0.0680066432	-0.2192086138	-0.0651586613	0.0054209386	0.1972198534	0.082449811	0.1962966904	-0.2298985469	-0.1007787015	0.106819468	0.0386781417	0.0465450202	-0.0298246956	0.1338424174	-0.1723731132	0.0635193845	-0.1900839638	0.1785359456	-0.0322181824	0.2210396708	-0.0703823157	-0.0358015854	-0.0095024443	0.0419469122	0.0958265223	-0.0956186431	-0.078748841	0.0335067256	0.0493622329	0.0928334184	0.1526465771	0.1485157786	-0.1218439255	0.0604329098	0.0911435696	0.0783696131	0.1021104251	0.0233912537	0.1633966857	-0.0399001531	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00209765	-2.5799999999998567e-06	4.4001355225e-06	6.656399999999261e-12	-0.0523532	-0.0145466	0.00021160357156	0.00274085755024	0.0257846	0.02172493	0.0004719725835049	0.00066484559716	-0.000559316	-0.0004741054	2.2477593030916002e-07	3.12834387856e-07	-0.00102547	0.00048389	2.341495321000001e-07	1.0515887208999998e-06	0.00085707	-0.00025564	7.345689849000001e-07	6.535180960000002e-08	0.0	0.0	0.0	0.0
4733.925196546057	-4.431873716653172	19.6415046403612	22410047.766493622	13170.403650262117	6.751259710081285	45.57950767296684	173459532.3108377	4514.116293053878	-10.861920206170907	117.98131056522384	20377245.90721448	5788.830454059774	9077.420429251915	1.252659	42.178871	0.02341531	0.0140245	-0.0953479838	0.0498386454	0.1441217802	0.0724364192	-0.1235707019	-0.0043018322	-0.0044999625	-0.1542019713	-0.0758050045	-0.0271276054	-0.0388096639	0.1064702295	0.0408279731	0.1138430155	0.0927889131	-0.0688654018	0.1923492113	-0.0071007653	0.0861374574	-0.1691103627	0.1068205979	-0.0961244213	-0.0468044475	0.0186398612	-0.0824831414	0.1158043166	0.0067375418	0.1010032302	-0.0294527315	0.0785770309	0.2155220655	-8.13968e-05	0.0840673862	0.1309393352	-0.1196644667	-0.0780606072	-0.0150935131	0.074382977	-0.1509613712	-0.0577048764	0.1050604376	0.1494110876	0.242599271	0.0350320769	0.1633742709	-0.096544153	0.0985808187	0.0044843318	-0.074840988	-0.0323832198	-0.0334972606	-0.0655386191	0.1214840217	-0.0176471946	-0.1455257179	-0.0534574532	-0.0494226337	-0.0935637522	0.0599073726	0.0379214555	-0.1182556229	0.0288463391	0.0248550068	-0.0227759887	-0.1217088632	-0.0772142465	-0.1421127153	0.2145681776	0.0911292161	-0.0151252456	0.2001503513	0.058592321	-0.0367584082	-0.0962910536	0.005981901	-0.1076841183	-0.122138766	-0.0637721421	0.0120263675	-0.1620616764	-0.0652165831	0.0932369868	0.1738066998	-0.0930185265	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.00209074	-6.9100000000001625e-06	4.371193747599999e-06	4.774810000000225e-11	-0.0451023	0.0072509	5.257555081000007e-05	0.0020342174652899	0.032817	0.0070323999999999	4.9454649759999966e-05	0.0010769554889999	-0.000722888	-0.0001635719999999	2.6755799183999985e-08	5.22567060544e-07	-0.0010444	-1.893000000000012e-05	3.583449000000045e-10	1.09077136e-06	0.00085707	0.0	7.345689849000001e-07	0.0	0.0	0.0	0.0	0.0
4740.645530594603	6.7203340485457375	45.16288972404314	22473720.046746586	13197.69963962117	27.295989359054147	745.0710350895972	174179275.7776568	4524.38832594219	10.272032888312424	105.51465965857209	20470089.723921973	5800.404055466693	9029.236730808436	1.181171	39.771782	0.07018452	0.0353381	0.078461637	-0.1557027764	-0.0118890312	0.0896903442	-0.1058394535	0.0352749105	-0.0371608994	0.0629747229	-0.1065040573	-0.1178421332	-0.0282842781	0.0218621883	0.0338276016	0.0636888275	0.1068603738	0.0890816937	0.0207302898	0.0106928392	-0.1461938068	0.0069730732	-0.0522817109	0.0376766018	0.0144258362	-0.1069399223	0.0867564438	-0.0023454762	-0.144552149	0.0156856916	0.1864503172	-0.1324444897	-0.0635214426	-0.1138412355	0.0693146528	0.0870042066	0.0279907842	-0.0157776576	0.050858405	0.0326254291	-0.0672222366	0.0573102733	0.0742374779	0.0370134672	-0.0844699606	-0.0317570098	0.1410412543	0.1823974607	-0.0656042731	-0.0329848843	-0.123059085	-0.2719572076	-0.2049620872	-0.066085674	-0.1199391438	-0.0096497064	0.0564847857	0.0433651751	0.1745714712	-0.0148096074	0.073628031	0.0014992932	0.1119617915	0.0728926116	0.08803465	-0.0519511309	-0.0400396204	0.1360186018	0.0365541179	-0.1755443397	0.1517231251	0.0512786537	0.0867286551	-0.0299366186	-0.0217389793	0.0471523808	0.0411560287	0.1679267518	-0.1072524608	0.0223134728	-0.1595890518	-0.0320473926	-0.1747355366	-0.1722442555	0.0102690673	-0.1415104978	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.00788633	-0.00997707	6.219420086890001e-05	9.954192578490002e-05	-0.0267353	0.0183669999999999	0.0003373466889999	0.00071477626609	0.0166506	-0.0161663999999999	0.0002613524889599	0.00027724248036	-0.000722888	0.0	0.0	5.22567060544e-07	-0.00114784	-0.00010344	1.06998336e-08	1.3175366656e-06	0.000447029	-0.000410041	1.99834926841e-07	1.6813362168100005e-07	0.0	0.0	0.0	0.0
4745.608914214676	4.963383620072818	24.635176960007158	22520803.96667379	13208.584517627862	10.884878006690997	118.48056922054536	174466704.95931846	4519.1059939735815	-5.28233196860856	27.90303102658398	20422318.98476795	5792.208610368921	9053.848791144615	1.264132	42.565205	0.06749759	0.0395683	0.0716632238	0.1927839425	0.0480185993	0.0697254753	-0.0913592157	0.0751546631	0.112900903	-0.1317027871	-0.0169990793	0.1639773565	-0.0535826247	0.0111655507	-0.0766674221	0.0092627538	0.0595911627	0.1193816152	0.051076049	-0.2285165543	0.0690364159	-0.02917918	0.055839996	-0.1206650962	-0.1276428248	0.1554045874	-0.0418506959	0.1120289744	-0.0770840422	-0.0349210443	-0.0413127986	-0.1905392393	-0.1881778512	-0.0895644259	-0.0170434803	-0.0318700164	-0.0008034593	-0.079959799	-0.0792000532	-0.1194837048	0.0610874624	0.0563638251	0.0117321097	0.0777177631	-0.1255420581	-0.04033616	-0.0760125929	-0.0709435037	-0.0535009279	0.0088482822	-0.2441959369	-0.0747067488	0.0838688031	0.0128456166	0.1486931136	-0.0623929971	-0.0829925411	-0.1031280554	-0.0171937095	-0.1095015311	-0.0539724604	0.1813972262	-0.0859679824	-0.0691997313	0.0528923275	-0.0372131068	-0.078078276	-0.0107877012	0.0111461275	-0.2220058115	0.0316614835	-0.034216611	-0.0147022591	-0.0637410842	0.0152551647	0.14679935	-0.0616338912	0.012695263	-0.0087947967	0.2096361174	-0.1533687063	-0.0654693019	0.1120613829	0.1799254936	-0.0697194013	-0.276526259	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00209071	0.00997704	4.3710683041e-06	9.95413271616e-05	-0.0267343	1.000000000001e-06	1.0000000000020005e-12	0.0007147227964899	0.0166694	1.8799999999999373e-05	3.5343999999997634e-10	0.00027786889636	-0.000360248	0.0003626399999999	1.3150776959999997e-07	1.2977862150400002e-07	-0.000517406	0.000630434	3.9744702835600003e-07	2.67708968836e-07	0.00060397	0.000156941	3.647797609e-07	2.4630477481000003e-08	0.0	0.0	0.0	0.0
4743.745985455313	-1.862928759363058	3.470503562461982	22503125.974523395	13202.847344352149	-5.737173275712848	32.9151571955537	174315177.99826658	4518.617173245078	-0.4888207285030148	0.2389457046142181	20417901.15834534	5788.513928552142	9058.192886430164	1.151982	38.788933	0.0697508605	0.0365151	0.0164970132	-0.06786534	0.0370204093	0.0249745337	-0.085124716	0.096867295	0.0426506214	0.0543231469	-0.1210797757	-0.0553648772	0.1267373084	0.0026712988	0.0429310194	0.0822580323	0.0318936575	0.019827965	-0.0343435087	-0.0747018217	0.0624897959	0.0625382498	0.021259309	-0.0620833426	-0.0180839227	-0.2283596364	-0.0241561621	-0.0935135681	-0.024065764	-0.0562832722	-0.0457815591	-0.041586032	0.1025268815	-0.0534198537	0.0865065594	0.0061438373	0.0978137766	0.0420167319	0.1128374292	0.026361105	-0.1232144939	0.0801557244	0.3296201449	0.0082248652	-0.151309595	-0.0058579532	0.0915585734	-0.0281213136	-0.0972882075	0.1932709346	-0.0313454618	0.0983300509	0.1163750866	0.1637482515	-0.1715375983	-0.0371072979	0.0095711521	-0.0209039529	0.1593206645	-0.0281710397	0.0685403592	-0.1335232634	-0.0903905416	0.0327998093	-0.0465406622	0.0636553893	0.0683646541	-0.1339153128	-0.0273325092	-0.1427307804	0.1977954946	0.1132983877	-0.0136081094	0.0550808984	-0.2289242702	-0.0123137172	0.0683097786	-0.0242049316	-0.0746555738	0.0069239266	-0.0590503049	-0.0744419634	0.1732909223	-0.1366958804	0.1585500097	0.2066815874	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.00210911	1.8400000000000014e-05	4.4483449921e-06	3.385600000000005e-10	-0.0238226	0.0029116999999999	8.477996889999998e-06	0.0005675162707599	-0.00385747	-0.02052687	0.0004213523919969	1.48800748009e-05	-5.39119e-06	0.00035485681	1.2592335560337616e-07	2.9064929616100004e-11	-0.000847037	-0.000329631	1.0865659616100005e-07	7.17471679369e-07	0.00036258	-0.00024139	1.314642564e-07	5.8269132100000014e-08	0.0	0.0	0.0	0.0
4758.211021555553	14.465036100240468	209.23726938126	22640572.12565274	13211.238415865026	8.391071512876806	70.41008113421265	174536820.48082784	4528.281209644519	9.664036399440192	93.39359952970496	20505330.713619623	5799.337055660848	9024.323225243146	1.105266	37.215961	0.0785509105	0.0411847	0.1971931723	-0.0016218978	-0.00821332	0.0644287399	-0.0896203682	0.1231466245	0.0208839878	0.0151677424	-0.0915235361	0.0617466685	-0.074264148	-0.021028666	-0.0037756229	-0.0605841435	0.2401643772	0.0153981694	-0.0707492664	0.0709384082	-0.0262405017	-0.0077303596	-0.0725678984	0.0241282395	-0.185050578	-0.0114239774	-0.139853395	-0.0728188425	-0.0483197531	-0.0702282823	-0.0252066785	0.015907698	-0.0125091609	-0.0198773302	0.0921803445	-0.0701679169	-0.0803348038	-0.0632108462	0.058525022	0.0423541771	-0.0370323153	0.1446204623	-0.0329139348	-0.0076633641	0.0812817685	0.0056085581	-0.065640463	0.2823417229	-0.1913316996	-0.1129682026	-0.0801031041	0.1961716919	-0.0291396092	-0.07414303	0.0356684069	-0.0614268079	0.1021180051	-0.0642901794	0.1235344755	-0.0335700937	-0.1045816199	0.1033470623	-0.1348725365	0.0524870557	-0.0551000615	0.0596435471	-0.0706664778	-0.0325278614	0.0625276387	0.0132068002	-0.011214483	-0.0678286422	0.0935598509	-0.0025693834	-0.0374123775	-0.0476204733	-0.0376332044	0.1072592036	-0.1374845485	0.1049549578	0.0534319748	0.046275367	-0.2227339927	-0.1835015248	-0.2086843819	0.0735998752	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00208531	-2.380000000000004e-05	4.3485177961e-06	5.664400000000016e-10	-0.00933181	0.01449079	0.0002099829948241	8.708267787609998e-05	0.00992236	0.01377983	0.0001898837148289	9.84532279696e-05	-0.000388454	-0.00038306281	1.467371164050961e-07	1.50896510116e-07	-0.000290179	0.000556858	3.10090832164e-07	8.4203852041e-08	0.000427789	6.520899999999999e-05	1.83003428521e-07	4.252213680999999e-09	0.0	0.0	0.0	0.0
4753.335469266078	-4.8755522894753085	23.771010127407923	22594198.083382964	13214.770403383684	3.531987518657843	12.474935831954786	174630156.81414536	4524.307939629805	-3.9732700147133073	15.786874609819886	20469362.332597293	5794.383592657073	9066.006513007853	1.168044	39.329781	0.079195865	0.0433164	-0.0151028533	0.0859095909	0.0724423336	0.1585760329	-0.0428854167	0.1339838306	0.1229434091	-0.0264846594	-0.0278529327	-0.0043414173	0.012739825	0.0317984832	0.0524636663	0.0761153728	-0.0091710269	-0.1337018182	0.0916851412	-0.0922669835	0.3141270469	0.097402609	-0.0309944592	-0.0237912081	-0.095083773	0.0332488406	0.0960453237	-0.1166043692	0.0468591976	0.0313238553	0.0376539744	0.0600110866	0.0220895293	0.0188337481	-0.0521547319	0.0345160033	-0.0778730596	-0.0982037016	-0.0108884411	0.1750882934	0.0643246723	0.1327304269	0.0245284664	0.0995857581	0.1546227801	-0.0450389165	0.0588268773	0.1650753744	0.1020200399	0.0613066584	0.0753993863	-0.113751777	0.0908444356	-0.1309677114	0.0852225341	-0.0357924884	0.0296816887	-0.0585607335	0.062776368	-0.0980384967	-0.0461885693	-0.0550065932	0.0175863761	-0.0098673798	-0.2158812302	-0.0739447909	-0.0322946773	-0.0409553582	-0.0673753234	0.1679484354	-0.0309567152	0.0863412577	0.0425190878	-0.0261549344	0.0507243875	0.1604565258	-0.0572461258	-0.0991451576	-0.0871062698	-0.0436082179	0.1037211291	0.0806944794	-0.1934182128	0.0904385154	0.0209511253	-0.126736344	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0179586	-0.02004391	0.00032251131396	0.0004017583280881	-0.00509358	0.0042382299999999	1.796259353289999e-05	2.59445572164e-05	0.00541455	-0.00450781	2.03203509961e-05	2.93173517025e-05	-0.000527791	-0.000139337	1.9414799569000005e-08	2.78563339681e-07	-3.53737e-05	0.0002548053	6.492574090809e-08	1.2512986516900003e-09	-0.000186187	-0.000613976	3.4665598969000006e-08	3.76966528576e-07	0.0	0.0	0.0	0.0
4760.272894412215	6.937425146136775	48.12786765825085	22660198.029275645	13211.23270372866	-3.537699655023971	12.515318849156724	174536669.55206966	4521.198686700118	-3.1092529296875	9.667453780770302	20441237.56461887	5793.2529097576535	9105.229022669238	1.027811	34.607906	0.04712275	0.0280856	-0.1055693186	-0.0275519693	0.1502989837	0.1408436919	0.0250492578	0.1605480223	0.0095081834	-0.0222222912	0.0152744844	-0.0803924978	-0.0199750556	0.0946062991	0.0336131894	-0.0025359531	0.1082009047	-0.1353702308	0.1026998931	0.0368168019	-0.1956139899	0.0490421757	-0.0108925189	-0.0428661114	-0.139177261	-0.1487272681	0.2261659031	0.1509974685	0.1135529802	0.0816161971	0.0654123091	-0.0272460516	0.1414372274	0.1452708683	-0.0784892856	-0.0691592955	0.01468806	-0.1929303062	0.0961991617	-0.0481528575	-0.0192700347	0.0137728902	0.0299163094	-0.1938457261	-0.0265778023	0.0607589824	0.0644940143	-0.1334540837	-0.009987169	-0.14385907	0.0207096166	-0.1666781975	-0.1034904408	-0.1191665289	0.0426925147	0.040341878	0.0152877845	-0.1502113346	0.0610157588	-0.0788687777	0.1682371666	-0.1602673968	-0.038132683	0.0654212123	-0.0703082923	-0.1465583098	0.0033616886	0.2191721724	-0.053411298	0.0300858173	-0.1942209279	0.0300801644	0.1506220597	-0.064311372	-0.0281337476	0.0427057004	0.1523357921	0.0306760786	-0.0696417956	0.1196025333	0.1119021058	-0.0296697905	0.0973350058	-2.26428e-05	0.0831260746	0.0036619373	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0123572	0.0056014	0.00015270039184	3.137568196000001e-05	-0.0029265	0.00216708	4.696235726400002e-06	8.564402249999998e-06	-0.00384295	-0.0092575	8.570130625000001e-05	1.47682647025e-05	-7.18469e-05	0.0004559441	2.0788502232481e-07	5.16197703961e-09	-0.000137372	-0.0001019983	1.040365320289e-08	1.8871066384e-08	-0.000142194	4.399300000000001e-05	2.0219133636e-08	1.935384049000001e-09	0.0	0.0	0.0	0.0
4752.616833726914	-7.656060685300872	58.61526521700966	22587366.768224437	13197.197922131638	-14.03478159702172	196.97509447609957	174166032.99591562	4523.37436314633	2.175676446212492	4.733567998603819	20460915.629169468	5789.630526514411	9012.767832196729	1.034127	34.82058	0.0705478549999999	0.0424803	-0.0365941189	-0.1199560312	0.0952798343	0.152027364	0.0419819714	0.1162642701	-0.0297615232	0.0998727219	-0.0923961945	-0.1666696306	-0.1267003119	0.0827032509	0.0241517049	-0.1651430461	-0.0008464028	-0.064036208	-0.0295173403	0.0917581675	0.1263452551	-0.0169464128	-0.0666543137	-0.0268582874	-0.1547951936	0.0618171301	0.051366972	0.0814276422	-0.189232517	-0.0021647835	-0.0060251238	0.0468312706	0.0733910822	0.0699429036	0.0087595541	0.0474267567	-0.0448180046	0.039660927	-0.1315506246	0.034372763	0.0896059107	-0.1420753541	0.0437639582	0.0320807035	0.0328711752	0.0064346218	-0.2372686495	0.0360030269	0.2378792051	0.0017320237	-0.058182736	0.0135811772	0.2459757321	0.0814714709	-0.0508980213	0.0185218357	0.1126712116	-0.1509767316	0.1146736991	-0.1007830444	0.0935659834	0.1162394708	0.0267994241	0.0013502816	0.1746227575	0.0571295159	-0.028289479	-0.0101778541	-0.006665417	0.1109070018	0.0790499698	0.085455911	-0.0388025739	-0.0472783531	0.0558067128	-0.0208060003	-0.0502333454	-0.1583705308	0.0798497977	-0.0407121109	-0.0418352367	0.139563244	0.0414042527	0.0857058176	0.0166315212	0.0146584793	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00211072	0.01446792	4.4551389184e-06	0.0002093207091264	-0.0022254	0.0007010999999999	4.915412099999995e-07	4.952405160000001e-06	-0.00377172	7.122999999999982e-05	5.073712899999974e-09	1.42258717584e-05	-0.000660684	-0.0005888371	3.467291303364101e-07	4.365033478560001e-07	0.000373972	0.000511344	2.61472686336e-07	1.3985505678399998e-07	-0.000136223	5.971000000000015e-06	1.8556705728999995e-08	3.5652841000000174e-11	0.0	0.0	0.0	0.0
