global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4548.871514920834	-0.1485794153941242	0.0220758426788597	20692232.059258163	9955.616901154212	41.4817212693215	99114307.88254738	1720.7331994656795	4387.704752290442	6.960462583426306	19251952.99327213	48.44803937527761	4401.270349214277	8137.5808958053585	1.197424	40.277954	0.060065395	0.0275522	0.1502936016	0.0388679981	0.1228940429	0.1535364683	0.1496896465	0.105893731	0.057194972	-0.0109472137	-0.0164558058	0.0993628229	0.1620321916	0.0109655843	0.1323195972	-0.0832777434	-0.0033802444	0.0712044582	0.0109139328	0.0677787566	-0.0872774938	-0.0955706109	0.068581854	0.2160979656	-0.1104271458	-0.0473988668	0.0472268221	0.1337035527	0.0782869651	0.0580276324	0.0789065409	-0.0570676647	-0.0898658124	0.0317486299	-0.0612698141	0.1083362612	0.0378115662	0.0662463187	0.0751620003	0.04554989	0.1267762254	-0.0902481853	0.0826498097	0.0270572843	0.0939245972	-0.031025364	0.1550624875	0.0057596914	-0.1433938418	0.0490907346	-0.0014680977	-0.0518129968	-0.0394064776	2.9369e-06	0.0308873091	-0.1628051776	-0.0719714274	-0.1916848102	0.0820273683	0.0101319821	0.0552846192	-0.04041789	-0.1773721458	-0.0022137015	-0.0633253208	0.0950227807	-0.1088511032	0.0257878094	0.0557457877	-0.1281577887	-0.0413625248	-0.0191234412	-0.0630626015	-0.0512702224	-0.161996893	0.1065027188	-0.0705062088	-0.0255671362	-0.1029124753	-0.0185178684	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.00397355	-0.02185875	0.0004778049515625	1.5789099602500002e-05	-0.0389264	0.0127074	0.00016147801476	0.00151526461696	-0.00672207	0.0101452299999999	0.0001029256917528	4.51862250849e-05	0.000485424	-0.000103909	2.3563645977600003e-07	1.0797080281000012e-08	-5.51997e-05	-8.60193e-05	7.399319972489998e-09	3.04700688009e-09	-0.000261719	0.000117152	1.3724591104000008e-08	6.8496834961e-08
4567.762394016553	18.89087909571936	356.8653130090865	20864453.288191836	9951.480700553731	-4.136200600480152	99031968.13349338	17.108155407412365	4390.850161656105	3.145409365663	19279565.142115444	9.893600077600512	4405.01197276807	8230.296411776542	1.213331	40.813007	0.09869059	0.0456762	-0.0362218104	0.0381812191	0.1182324739	-0.0892238549	-0.0971439286	0.0223182665	0.1999348836	0.0057338474	-0.0429376062	-0.0520558281	-0.0067401067	-0.0887579111	-0.0140844672	0.0565132005	0.0682446864	-0.1497639056	0.0960655522	0.1138437856	0.1418576999	0.0295469842	-0.0203887398	-0.1764000232	-0.0706163109	0.0588683165	0.1022350302	-0.2459158248	-0.0175109467	-0.0447820685	-0.0588498138	0.0048289405	0.2195381798	0.1001591473	0.0214120267	0.1232979784	-0.0716518061	-0.1923318093	-0.0360979555	-0.0830637395	0.0845147945	-0.0315731251	0.1018912621	0.1486661895	0.0402834082	-0.083140447	-0.1729365328	0.0790046125	0.013172703	-0.0359539528	-0.0290293841	0.1363286254	-0.109615726	-0.0119037941	-0.1615700514	0.0879087843	0.0163491793	0.1949151512	0.0817225559	-0.0502706865	0.0656318035	0.2077376936	0.1484599773	-0.0920246468	0.0589542819	0.0105112478	0.2200938421	-0.0969206133	0.1190836702	-0.0803173943	0.0635015532	0.0722890212	0.2117590572	-0.048826822	-0.0199670644	0.0483033685	-0.0561234206	-0.1556074731	-0.0872547643	0.1110769799	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0251599	0.0291334499999999	0.0008487579089024	0.0006330205680099	-0.0371062	0.0018202	3.313128040000004e-06	0.0013768700784399	0.00165507	0.00837714	7.01764745796e-05	2.7392567049e-06	7.384769999999998e-05	-0.0004115762999999	5.453482795289997e-09	1.6939505072169e-07	0.000458701	0.0005139007	2.6409392946049e-07	2.10406607401e-07	0.0	0.000261719	6.8496834961e-08	0.0
4573.565732204112	5.803338187558438	33.67873411917406	20917503.50679173	10024.939073278549	73.45837272481731	100499403.42294696	5396.132523378184	4394.935416240001	4.0852545838961305	19315457.312920675	16.689305015244347	4409.773611007574	8351.67716536522	1.180528	39.709599	0.211101685	0.106102	0.1251374405	0.0478103098	-0.1872346132	0.0260795925	0.0931616209	-0.1766738458	-0.0219485351	-0.0165507727	0.0927170808	0.1372241267	-0.0177637217	-0.2181875642	0.1605107852	0.0218330111	-0.2519376275	-0.0713602675	0.1819487824	-0.1045533386	-0.0025929985	-0.1169338583	-0.2280221262	-0.1202178677	0.0019919065	-0.0619756934	-0.1148899768	0.1206133064	0.0738723275	0.1231208849	0.0770950275	-0.0460114082	0.0062056075	0.052464955	-0.0253996612	0.0703522686	-0.1320023924	0.0114942768	-0.0849041032	-0.129190293	-0.1119357104	0.0609747311	0.1645917469	0.0781132168	0.047310598	-0.078800125	0.1950465261	0.2099418489	-0.1065761381	-0.1327412069	0.2490381125	-0.0353731752	-0.0513213942	0.2711851781	0.0119726171	-0.0463446288	0.2031745346	0.1213655723	0.0180508688	0.0920690632	-0.1087878344	-0.0929882766	-0.0885215701	0.0903205924	-0.0710532601	0.1097955036	0.0257771311	-0.0068059945	0.0628960593	-0.0612499889	0.1393471019	0.073818681	0.0058712816	0.0261374589	0.1447860117	-0.0632815507	-0.1595906162	-0.1022697206	-0.0636943068	0.0188809296	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0379519	0.0127919999999999	0.0001636352639999	0.0014403467136099	-0.0841549999999999	-0.0470487999999999	0.0022135895814399	0.0070820640249999	-0.0740639	-0.07571897	0.0057333624178608	0.00548546128321	0.000871556	0.0007977083	7.59609861136e-07	6.363385318888901e-07	-0.000254429	-0.00071313	5.085543969e-07	6.473411604100002e-08	0.0	0.0	0.0	0.0
4537.49345218638	-36.07228001773183	1301.2093856776548	20588846.82863427	9941.572242899145	-83.36683037940384	98834858.66078274	6950.02840750829	4374.252423335703	-20.68299290429877	19134084.263058268	427.7861954792733	4392.6902638209685	8304.504339462519	1.338631	45.027737	0.1032583799999999	0.0565817	-0.0131058782	-0.1923659483	-0.2254469616	-0.0550117263	0.0040535784	0.033253164	-0.0869626959	-0.0948281245	0.1370735515	0.0225002364	-0.3003934497	0.0573263523	-0.1470369112	-0.0581935853	0.0465997787	0.0076150716	0.1275449562	-0.1688094807	-0.0514469004	-0.2476689839	0.0864654486	-0.0401734095	-0.004796604	0.0388415846	0.2354378491	0.0779439541	0.0347758756	-0.0441818527	-0.038437541	-0.1307922272	0.059969403	-0.033330284	-0.0328361486	-0.1170161946	-0.0843652504	0.0835253818	0.1814566091	0.0315864049	-0.064324253	0.0327133276	-0.0749785132	-0.0634494996	-0.1377921069	0.1706667412	-0.1747864398	-0.0553874657	0.1440605739	0.0874823201	-0.0485246139	0.0057440013	0.0061635583	0.245809117	0.0735267742	-0.1413482625	-0.0996592385	0.0679116227	-0.0012706949	-0.1342186751	0.2438178152	-0.0498217454	-0.0487660239	-0.0485296098	-0.0153563611	0.0728622811	0.0566347301	0.109509567	-0.0685218638	0.1811406021	0.1273314233	-0.1772948835	-0.124538674	-0.0564762398	0.0425316844	-0.0262902371	0.0603334167	0.0370527193	0.1453515134	-0.1208625352	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0240551	-0.0138967999999999	0.0001931210502399	0.00057864783601	-0.0487655	0.0353894999999998	0.0012524167102499	0.00237807399025	-0.0741423999999999	-7.84999999998981e-05	6.162249999984001e-09	0.0054970954777599	-4.64145e-05	-0.0009179705	2.15430581025e-09	8.4266983887025e-07	-9.45279e-05	0.0001599011	2.556836178121001e-08	8.935523878409999e-09	0.0	0.0	0.0	0.0
4530.572176950706	-6.92127523567342	47.90405088794616	20526084.250559863	9924.905600040516	-16.66664285862862	98503751.1697156	277.7769841770764	4377.326208769035	3.0737854333319774	19160984.73797629	9.448156890163853	4395.027534962428	8095.013321876526	1.291398	43.438957	0.064517965	0.0425195	-0.050785355	0.1541586392	-0.110261384	-0.0950071945	-0.0013228495	-0.0796528984	-0.3295105735	-0.0758151556	-0.1801592594	0.0103775419	-0.0910823224	0.1526763376	-0.1997982909	0.0111066238	0.0862346839	-0.1932799082	0.0572400414	-0.0669683784	0.1748804341	0.090160766	-0.1341775023	0.0388699469	0.0681167874	0.061262559	-0.1425182675	0.1319932424	0.025561198	-0.0326757695	-0.038159854	0.1022133662	-0.0970742156	-0.0712934319	-0.0262550442	0.0215911196	0.0923340752	0.135096196	0.0174508563	0.014455175	0.0636304014	0.004624143	-0.1096868877	-0.03697555	0.0198069753	-0.1365850873	-0.0877134748	-0.1800385764	0.2146212406	0.0226228014	-0.0407759252	0.1754060976	0.0331267421	0.1077043377	-0.1391221375	0.164878332	0.1380698843	-0.0206663278	-0.0790428289	-0.0199188942	-0.1435265611	-0.1106598704	-0.0946522903	0.0238794385	0.0342074279	-0.1104744356	-0.0773913865	0.008708797	-0.0615278649	-0.078075832	-0.0896652335	0.0177905659	-0.1483893151	-0.0169511325	-0.0416613591	-0.0078838766	0.0964286076	0.055953596	-0.0055031635	0.1393554735	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0303959	0.0063408	4.020574464000001e-05	0.00092391073681	-0.048775	-9.499999999995625e-06	9.024999999991684e-11	0.0023790006249999	-0.0370591	0.0370832999999999	0.0013751711388899	0.00137337689281	-5.34297e-05	-7.0152e-06	2.85473284209e-09	4.921303104e-11	-0.000254429	-0.0001599011	2.556836178121001e-08	6.473411604100002e-08	0.000254771	0.000254771	6.4908262441e-08	6.4908262441e-08
4550.086768157383	19.51459120667641	380.8192699636924	20703289.597760897	9971.86230858336	46.95670854284435	99438037.90134548	2204.932477177632	4384.785700813476	7.459492044441504	19226345.642058328	55.644021561086085	4398.842182281727	8250.83158826828	1.327064	44.638676	0.050411767	0.0363526	0.1323571636	-0.1150782183	0.0995016917	0.01584194	0.0554978062	0.1046164598	0.0072277127	0.0123501271	0.0506404233	0.0935605666	-0.1012746007	-0.1212241337	-0.0980044793	-0.0692541732	0.0659859839	0.0574933941	-0.1229673657	0.0322512795	0.0969314397	-0.0919769258	0.0297455923	-0.2159007734	-0.0086749615	0.0860304079	-0.1774361137	0.0825409419	-0.0970732338	-0.1365388658	-0.0941007032	-0.1379532399	-0.074916656	-0.1042575289	-0.0445569733	0.0056707545	-0.0067314503	0.0654200124	0.055069544	-0.0677790304	0.0343121913	0.2985107044	0.0509710405	0.030366718	0.0773938841	0.0737123741	-0.0228197557	0.1324751754	0.0670443756	0.1103337703	-0.0788018934	-0.0574226289	0.1095718755	-0.0729917089	-0.0830272218	-0.0374822894	-0.0336580438	0.2267688503	-0.0010958472	-0.0674730154	-0.1558767181	-0.1789564294	0.0467416152	-0.1654166865	0.1049376379	0.0586401191	-0.0738914223	0.0332607311	-0.1121084337	-0.0243720187	0.0134115215	-0.0139715698	-0.0817680305	-0.0932413846	0.0096434456	-0.2953152363	-0.0741016042	-0.0348072901	-0.0933878133	-0.0544338871	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0255248	-0.0048711	2.372761521e-05	0.00065151541504	-0.0522018	-0.0034268	1.1742958240000004e-05	0.00272502792324	-0.000380793	0.036678307	0.0013452982043862	1.45003308849e-07	3.76655e-05	9.10952e-05	1.41868989025e-09	8.298335463040002e-09	-0.000254429	0.0	0.0	6.473411604100002e-08	0.000272387	1.761600000000003e-05	3.1032345600000103e-10	7.419467776900001e-08
4549.2488598635055	-0.8379082938772626	0.7020903089483052	20695665.188969404	9992.70030959109	20.838001007728963	99854059.47730184	434.2222859981133	4382.593956493652	-2.191744319824465	19207129.78749468	4.8037431634828085	4400.066686918535	8215.972538995742	1.249627	42.033894	0.0819434919999999	0.0418902	-0.144619423	-0.0212136831	-0.0473949952	-0.2054200505	-0.0967701956	-0.0562800288	-0.1167880888	-0.0370016459	0.2140415647	-0.1712832037	0.0376918355	-0.0077006609	-0.0534182786	0.0701527462	-0.1163068465	-0.1417668008	-0.2278177424	-0.0117648703	-0.0835412408	-0.1645407068	-0.0251580153	0.0551814855	0.0688358109	-0.1272252644	0.0670223727	0.0965796954	-0.1415198729	0.136068864	0.0511075765	-0.0375011341	0.1844546814	-0.0404441077	0.1359447108	-0.0885999329	0.3481979076	0.0040386953	-0.0518359492	0.0559274911	-0.1678805389	0.0073887111	0.1151196182	0.0715129819	0.1108441323	0.0575348564	0.1020077641	-0.0175735621	0.0863472284	-0.0980571835	0.158717317	0.1216309339	0.1536485604	-0.0683878474	0.0605422307	-0.1813291971	-0.0041529203	-0.0053011256	-0.0893450083	0.0978834222	0.1237193774	-0.1415810232	0.0640049253	0.0818150176	-0.0468946994	0.1185465054	0.1303898525	-0.0858332867	-0.0275129977	0.1130967252	-0.3835444732	-0.0720234252	-0.0119557489	0.1235120398	0.091602305	0.0043594825	-0.1169280972	-0.0206189302	-0.1381360951	-0.0853005392	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0108207	-0.0147041	0.0002162105568099	0.00011708754849	-0.0543306	-0.0021288	4.53178944e-06	0.00295181409636	-0.0184547	-0.018073907	0.0003266661142446	0.00034057595209	-0.000141174	-0.0001788394999999	1.9930098276e-08	3.198356676024999e-08	0.000176817	0.000431246	1.8597311251600006e-07	3.1264251489000014e-08	-5.82612e-05	-0.0003306482	1.0932823216324001e-07	3.39436742544e-09
4548.896545150324	-0.3523147131818405	0.1241256571244025	20692459.77848055	9979.432810032622	-13.267499558467534	99589079.2099556	176.02654453393623	4367.421466530334	-15.172489963317275	19074370.266309977	230.20445168696347	4382.349074874762	8211.246653604507	1.25969	42.37241	0.068498455	0.0363312	0.1130061646	0.1059895883	0.0502133195	-0.0075854842	0.1304286121	-0.0377756644	0.0609492326	-0.0141052315	-0.1329640716	-0.1434120366	-0.1189073879	0.1928846086	-0.1223894607	-0.0893054577	0.0794168523	0.1271478936	0.0426780097	0.0075542956	0.047495301	-0.079782655	0.1210219082	0.1460434099	-0.0599767135	-0.0766681416	-0.0088613823	-0.0048257552	0.2306786024	-0.0492394456	0.0640842927	-0.0743490441	0.047652117	-0.1436443279	0.0897976321	0.0234717179	0.0224259386	-0.0667252988	-0.0415901557	0.2072728734	-0.0452951731	0.0585206413	0.1594092841	0.0054846445	0.0377920842	0.1505338866	0.0330218092	-0.181395933	0.0867499594	0.1220092356	-0.095744086	-0.0964077078	0.0170102598	0.0495518091	-0.0755928776	-0.0846811138	-0.1297544665	-0.1450745261	0.0623951203	0.0469660116	-0.0121167351	0.1320498367	-0.1832721581	-0.0678823565	-0.0862920526	0.0497063553	0.0697059036	-0.0570831727	-0.1540404785	0.0178835884	-0.0106122216	-0.0921037749	0.0517203434	0.2116617445	-0.0673320415	-0.0504686463	-0.1280017353	-0.061839446	0.0035654557	-0.1177485084	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0117074	0.0008866999999999	7.862368899999982e-07	0.00013706321476	-0.065586	-0.0112554	0.00012668402916	0.004301523396	-0.0169299	0.0015247999999999	2.3250150399999997e-06	0.00028662151401	0.000466712	0.000607886	2.17820090944e-07	3.6952538899600005e-07	-3.68309e-05	-0.0002136479	4.564542517441e-08	1.35651519481e-09	0.000216836	0.0002750972	7.567846944784e-08	4.7017850896e-08
4549.898410667262	1.0018655169387785	1.003734514031006	20701575.54739248	9897.21458597386	-82.21822405876264	97954856.56081372	6759.836367376896	4387.3725456055445	19.951079075210146	19249037.853933275	398.0455562652881	4402.14565578781	8261.214251375199	1.207456	40.61541	0.082287695	0.0622436	-0.0402850295	-0.1397210499	0.0548229181	0.0549277544	-0.0729587848	0.1757516158	-0.0019228184	0.0209042532	-0.0389659508	0.0376827694	-0.1502992229	0.090792602	0.1601830687	-0.0832096869	-0.0205625522	-0.0532189104	-0.0618555106	0.0001593683	-0.2256836566	-0.0395506131	-0.0292343114	0.1686077633	-0.0229748293	-0.0924530612	-0.0037150722	-0.1461133195	-0.0717642303	-0.2221938794	-0.0824500486	0.2107226143	0.0387759023	0.0013108139	0.1296500604	-0.2479681446	-0.090075924	0.0537912859	0.0437982333	-0.210548947	0.0707349083	-0.0426991563	-0.0985580093	0.1131115748	0.091708877	-0.10184724	0.0511592149	-0.0693852779	-0.1492430961	0.0361770503	0.0556639898	0.073532109	-0.0040366924	-0.0192406844	0.1855263959	-0.1367848646	0.013898765	-0.1920761481	0.0019579732	0.0953133637	-0.0069936673	0.067911984	0.1123510234	-0.1512506859	0.0322604622	-0.2741329341	0.0275932314	-0.0725577423	-0.0296299126	0.222216074	0.017488079	0.1725935566	-0.0449361089	-0.2699653848	0.05630346	0.0331361071	0.1029026715	-0.0208545842	-0.1531554459	0.0908168061	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0089380599999999	-0.00276934	7.669244035600549e-06	7.988891656359822e-05	-0.0655235	6.2500000000007e-05	3.906250000000874e-09	0.00429332905225	-0.0232525	-0.0063225999999999	3.997527075999997e-05	0.00054067875625	0.00158607	0.001119358	2.5156180449e-06	1.252962332164e-06	-0.000342251	-0.0003054201	9.328143748401003e-08	1.1713574700100001e-07	0.000178949	-3.788700000000001e-05	1.4354247690000006e-09	3.2022744601e-08
4547.924557475021	-1.973853192241222	3.896096424520863	20683617.780484367	9940.265375015584	43.050789041724784	98808875.72573373	1853.370437115091	4381.448626563102	-5.923919042442321	19197092.06721169	35.09281682141075	4396.93359375	8191.072241449356	1.075278	36.169285	0.1549346499999999	0.0738378999999999	-0.1509302074	-0.0217300311	-0.0329920031	0.0436443866	-0.1032266724	-0.0567674171	-0.0502723261	0.15666889	0.0742780551	-0.0052999049	0.0487203224	-0.1103121628	-0.0078664332	0.0009987238	0.0211539405	-0.0586791721	-0.0328092208	-0.1644279916	-0.0975980363	0.0667845085	0.1622955491	-0.1145272146	-0.0284328565	0.1463948174	0.0952135618	-0.1319252448	-0.0436859422	0.1528085775	-0.0319727663	-0.0388073339	0.1072840039	-0.1020975793	-0.1976889983	0.0775652855	0.0904649253	-0.0629777808	-0.1198381743	-0.0876862485	0.0645522434	-0.1191044808	-0.0826351552	-0.0651397057	0.1138484246	-0.0475029497	0.0253344402	0.0992404059	0.0051662455	0.0045477023	0.0051682663	0.0493198677	0.068907919	0.0238816514	0.1830279139	0.1239603247	-0.1525503186	0.1059433487	0.0282048814	-0.156601915	0.0697358219	0.0989536652	0.1051764353	0.0986700888	0.080045066	0.1115358328	0.1107368451	0.1426785696	-0.027929263	-0.1694879627	-0.1132363601	0.1528859862	0.0788686458	-0.0101735659	0.0061545428	0.0955799798	0.0544094779	0.119322283	-0.0855610469	-0.0009374008	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0147937	0.00585564	3.4288519809601166e-05	0.00021885355969	-0.0347686	0.0307549	0.00094586387401	0.0012088555459599	-0.00397564	0.01927686	0.0003715973314596	1.58057134096e-05	0.000511262	-0.001074808	2.61388832644e-07	1.155212236864e-06	0.000384937	0.000727188	5.288023873440001e-07	1.48176493969e-07	0.0	-0.000178949	3.2022744601e-08	0.0
4552.17608653828	4.251529063259113	18.07549937573691	20722307.122850973	10007.795943239902	67.5305682243179	100155979.64152904	4560.377644699255	4378.419737216594	-3.0288893465085494	19170559.395247824	9.174170673392988	4394.308522185114	8175.145189666748	1.259492	42.365738	0.061835483	0.0332492	0.0340838173	0.1791954398	-0.0054507182	-0.1161515609	0.1017330563	-0.1567645352	-0.0240929508	-0.164180217	-0.0515736638	-0.121077585	0.1125491534	0.0704247418	-0.0108958524	-0.0273499362	-0.2064152833	0.0856882478	0.0292107342	-0.0745400847	-0.1153053719	-0.1012605267	-0.0111981034	-0.1001771149	-0.0122897207	-0.0607184555	0.0171149998	-0.1772105367	0.0330213074	0.0866287819	0.074310243	-0.005634381	0.0094216034	0.1275037504	-0.028506756	0.0869161201	-0.1157258177	-0.0715354304	-0.2049533019	0.0982198952	0.1420747348	0.0425967642	-0.091957096	-0.1386332784	0.0438675204	0.0466725346	0.0771558003	-0.0809631888	0.0163288717	-0.0136703036	0.1587902986	-0.152917279	0.0188342312	0.0916425582	0.1226768719	-0.0923039693	-0.0059600104	0.0840361842	0.03025161	0.0657963279	-0.0086316929	0.1606372548	0.0860689033	0.0382073365	-0.0530875542	0.0567825358	0.0112308866	-0.0054928818	0.152974865	-0.073917957	0.118747225	0.136547761	0.0974646386	0.1165174253	-0.1532155344	-0.0747669175	0.0876826792	0.1480675736	0.0318134026	-0.0708199866	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0111386	-0.0036550999999999	1.3359756009999998e-05	0.00012406840996	-0.0181024	0.0166661999999999	0.0002777622224399	0.00032769688576	-0.0040778	-0.00010216	1.0436665600000091e-08	1.6628452840000003e-05	3.84834e-06	-0.0005074136599999	1.4809720755600004e-11	2.574686223545956e-07	6.41102e-05	-0.0003208268	1.0292983559824001e-07	4.1101177440399995e-09	5.169879999999999e-26	5.169879999999999e-26	2.672765921439999e-51	2.672765921439999e-51
4541.146501850457	-11.029584687823444	121.65173838586938	20622011.55126864	9915.71386264233	-92.08208059757273	98321381.40579726	8479.109567177877	4381.822166048754	3.4024288321606946	19200365.4948762	11.576521957918388	4396.252076127147	8251.019560503959	1.306759	43.955677	0.060720683	0.0346087	0.101019601	-0.1356591754	0.172996675	-0.1281884866	0.022053611	0.1824570541	-0.0930127363	-0.1750490855	-0.1096769047	0.1024892151	-0.0115760216	0.1749525872	0.1306457542	0.0073040498	0.0844624646	0.0858603331	0.2908192297	0.1273380562	0.2065592027	-0.1098562828	0.0008455611	-0.0355391223	-0.0358773133	-0.1824050296	-0.0626084312	0.0116026007	0.0003818144	-0.0628582905	0.0370532991	-0.0147209545	0.004822552	0.0373643637	-0.1903116441	0.1899530436	0.1327338606	0.037878677	0.0112488691	0.0431037188	-0.0749067833	-0.0266548979	-0.0888972024	0.0220130323	0.0848541111	-0.0302527398	0.0209549315	-0.1466512726	-0.1543450416	0.0056342761	-0.1542230454	-0.0915472011	-0.2232552895	0.1629331068	-0.2626131532	-0.0547457357	-0.0132349463	0.0411684179	0.0496110851	0.1455091423	-0.0240332168	-0.0260568359	0.0026894511	-0.1000750969	-0.0216342928	0.0197094993	0.0203899358	0.1500646437	0.0843803194	-0.203441578	-0.0857435726	-0.1062323178	-0.059164516	0.0779864695	0.0322286579	0.02395784	0.0590855882	0.0516851974	-0.1110592021	0.0245174995	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0110806	-5.800000000000076e-05	3.364000000000088e-09	0.00012277969636	-0.0452171	-0.0271147	0.00073520695609	0.00204458613241	-0.00403414	4.366000000000005e-05	1.9061956000000047e-09	1.62742855396e-05	0.000468994	0.00046514566	2.1995537203600002e-07	2.163604850168356e-07	0.000269051	0.0002049408	4.200073150464001e-08	7.2388440601e-08	2.6469800000000003e-23	2.6418101200000007e-23	6.9791607101344165e-46	7.006503120400002e-46
4549.018994739123	7.872492888665874	61.976144282094765	20693573.814497337	9949.138478380568	33.42461573823857	98985356.4619928	1117.2049372489057	4381.788895535671	-0.0332705130831527	19200073.92503972	0.0011069270408162	4397.847450687321	8173.822906684875	1.206143	40.571239	0.02071014	0.0143782	-0.1238845571	0.0431678349	-0.0016908478	-0.1464839607	-0.0987881392	-0.0393405542	-0.0592117455	-0.062925499	0.018750461	-0.0924914142	0.1451550908	-0.0481325543	-0.0972315494	-0.0045406216	-0.1513758622	-0.0087265513	-0.113436336	0.0734221765	0.1125937408	0.050624148	-0.0337534593	0.1381017509	0.2609770932	0.0232326069	0.0090072145	-0.011345279	0.0524926229	-0.0312933505	-0.3971371436	-0.0140289132	-0.0711540131	-0.0835053313	-0.2053471559	0.0637685839	-0.168976147	0.0739868099	0.040632796	0.0385555903	0.082982087	-0.1068236641	-0.067153579	0.0924604747	-0.2882811058	0.0346881844	0.2270696641	0.0307897817	0.1023497112	-4.3613e-05	0.151004048	-0.0322831772	0.0399878875	-0.1204038872	-0.1149292283	0.0323917788	0.0480622471	-0.0847684263	-0.2695888892	-0.0119831275	0.0426392479	0.0117739483	-0.0810382205	-0.0490339294	0.3883224048	-0.0440978597	-0.0212030256	0.2069774521	-0.1050701481	-0.0799833572	0.2098045318	-0.0191515198	-0.0561676638	-0.0122180734	-0.0613193739	0.1147377188	0.1274906833	-0.1519846231	0.1972630369	-0.0985158631	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0110839	3.300000000001218e-06	1.0890000000008045e-11	0.00012285283921	-0.0310615	0.0141556	0.00020038101136	0.00096481678225	-0.00403998	-5.840000000000012e-06	3.410560000000014e-11	1.6321438400400003e-05	0.00034291	-0.000126084	1.175872681e-07	1.5897175055999998e-08	0.000273875	4.8239999999999525e-06	2.327097599999954e-11	7.500751562499998e-08	0.0	-2.6469800000000003e-23	7.006503120400002e-46	0.0
