global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
6626.537064406712	4.7547992098561735	43910993.46595592	22.60811552604889	19845.803992671543	22.255308903342662	495.29877438320335	393855936.11553776	6162.826418318839	14.434797283716762	208.3633726219968	37980429.46232861	7831.778281059897	11357.46066073107	1.298585	45.147648	0.1511931999999999	0.0652996	0.1535259605	0.0011225561	0.1120930297	-0.0287208278	-0.1128065487	0.0672579702	-0.0953162215	-0.0700350299	-0.0595556537	-0.1595939288	0.013130111	-0.0813390129	0.1589068934	-0.1191335179	0.034468401	-0.0536232744	-0.0159374719	-0.0650184882	-0.0061690797	0.0885724837	0.0056331647	-0.0621712372	0.0003037155	0.1950746629	-0.0278726329	0.1117955772	-0.0071591832	0.0790795309	-0.1385989149	-0.0716505878	-0.0357832697	0.0976228785	-0.0446039894	-0.1101568002	-0.0583449041	0.0531628097	0.2036375318	-0.0590731282	0.1136282586	-0.0721831897	0.0941437858	-0.0347344992	0.1751892672	0.1519207261	0.0067448366	0.1192712694	0.0971191596	-0.2533088438	0.0279952514	0.0144662504	-0.0096971849	0.0190754119	0.0239843291	0.0148789997	0.1386660182	-0.0174739132	0.0803781707	0.0565005687	0.1765730025	-0.0396231336	-0.0663314968	-0.1486474794	-0.0494015503	0.0039922745	-0.0084672419	0.000303459	0.1037800185	0.1641632227	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0945453	0.0386016999999999	0.00893881375209	0.0014900912428899	0.0818938	0.0093118999999999	0.00670659447844	8.671148160999996e-05	0.115228	0.0249247999999999	0.013277491984	0.0006212456550399	-0.00270081	-0.00014851	2.2055220100000043e-08	7.2943746561e-06	0.00188091	0.00042368	3.5378224281e-06	1.7950474240000004e-07	0.000383334	-0.000994906	1.46944955556e-07	9.898379488360002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6612.228112474443	-14.308951932268428	43721560.61139734	204.7461053999684	19780.83416218562	-64.96983048592301	4221.078873369571	391281400.1518897	6155.659885308346	-7.166533010493367	51.35919539049112	37892148.62359436	7841.736589691668	11252.599581583776	1.423417	49.487644	0.1520075	0.0799957	0.1326985717	-0.0030437108	0.1091438003	-0.0564634929	0.0290846158	-0.042245159	-0.0960219884	0.08435129	-0.0980717086	0.045763668	-0.0258036489	0.0377154523	0.0261102416	-0.055568675	-0.0804343459	0.007338968	-0.0493126478	0.0514459324	-0.0165508953	0.097220282	0.1876269832	0.0118452987	-0.1755779904	-0.1915769968	-0.0186283943	0.1206865904	-0.0609267352	0.0109783816	-0.0354845093	0.218737583	-0.0502398088	0.2235914349	-0.1276620362	0.0106504117	0.0830772893	0.0265406735	0.116002066	-0.0559502446	0.2356336498	-0.0415357766	0.0821688713	0.0403951786	-0.0600751829	0.0375030261	-0.0071906737	0.0326721041	-0.0557236924	0.0004032673	-0.0181071906	-0.0491833563	-0.0102910285	0.0435607208	-0.0432211109	-0.0433478995	0.1037017559	0.0586663329	-0.2888295602	-0.0530074557	-0.0032563311	0.1293102043	-0.2036271222	-0.1709721346	0.1217705725	0.0706936455	-0.1095520016	-0.13816761	0.1092122647	0.0867278957	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.119423	-0.0248777	0.014261852929	0.00061889995729	0.0540435	-0.0278503	0.00292069989225	0.00077563921009	0.111516	-0.0037119999999999	0.012435818256	1.3778943999999947e-05	-0.00132592	0.00137489	1.8903225121000003e-06	1.7580638464e-06	0.0021492	0.00026829	4.61906064e-06	7.197952410000003e-08	0.000651504	0.00026817	4.24457462016e-07	7.191514890000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6605.79069028966	-6.437422184782918	43636470.643917546	41.44040438513528	19800.95360023667	20.119438051049656	404.7917874900248	392077763.4787255	6144.881472029776	-10.778413278570042	116.174192803655	37759568.30529483	7833.62013091711	11835.612776610624	1.643238	57.130131	0.1696133	0.104682	0.0138510776	0.0583714572	0.025439235	-0.0384408986	0.0485990672	-0.0696145238	0.0794347591	0.120024705	-0.0187076468	0.0720070058	-0.0944011501	0.0645542034	-0.0392045595	0.0309548035	-0.0900715896	-0.1959240899	0.0521021647	0.2061952302	-0.095372383	0.0739326509	-0.0674972687	-0.1415017885	0.0428607	0.2331303993	0.0741741571	-0.0002857405	-0.0389580875	0.0485559376	0.00086412	0.0925554998	-0.1125514013	-0.0515092984	-0.0984203575	0.0426423988	0.0802691364	-0.0377157593	0.0706304499	-0.2295539796	-0.0546002042	-0.0550092867	0.0148286605	0.0066436785	-0.0840676907	0.0238488637	-0.0223275643	0.094734859	0.0009227254	0.0878469272	-0.0957708818	-0.2114789063	0.0821239228	-0.0314323019	-0.0002205097	0.0095156318	-0.0814195626	-0.0866285374	0.0888901631	0.1897796102	0.1564694152	-0.0991831288	0.0366526424	-0.2144718228	0.0410658521	-0.0385192502	-0.1026987502	-0.050849127	-0.0422715649	0.0715161441	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.111121	0.008302	0.012347876641	6.892320400000007e-05	0.0699559	0.0159124	0.00489382794481	0.00025320447376	0.0283483	-0.0831677	0.00080362611289	0.00691686632329	-0.000537826	0.0007880939999999	6.210921528359999e-07	2.892568062760001e-07	0.00171589	-0.0004333099999999	2.9442784921e-06	1.8775755609999998e-07	0.000674724	2.322000000000001e-05	4.5525247617600004e-07	5.391684000000004e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6623.492432888021	17.701742598360397	43870652.00852487	313.3516910186071	19786.69070583789	-14.26289439878019	203.4301566307553	391513129.0884915	6140.572113194146	-4.3093588356296095	18.570573574218983	37706625.87733763	7861.869837314685	12148.313482718784	1.995783	69.386986	0.16147055	0.0809422	-0.0632556748	-0.0355365021	-0.0429213171	0.0993346221	0.0490470904	0.0049690403	-0.0434031348	-0.0344562732	0.058304277	0.0074709986	0.0417484342	0.0482177346	0.017665675	-0.1093827839	0.1970497335	0.0652814512	-0.0358536925	-0.1211450627	0.1909999779	-0.0920218391	-0.0159662035	0.0109776166	0.0293496435	0.1276357545	-0.0390267397	0.0022688759	-0.2815784271	-0.0750219768	0.1216357192	0.1472847859	0.1007509491	-0.0545142169	0.0628104435	0.2542227948	-0.1099758497	0.0766711247	-0.0437583147	-0.0243018536	-0.169553155	-0.0754754523	-0.0984537074	0.0913346416	0.0369921805	-0.0181105273	-0.0020026165	-0.0270473555	-0.1474788591	-0.1362825152	0.1301433798	0.2198906446	-0.0380734825	-0.0389108605	-0.1307661587	-0.0217333952	-0.0294772207	0.0240043378	0.1828993203	-0.18912875	-0.1025649625	-0.0593188676	-0.101619157	-0.1428621537	0.0901470907	-0.1093779346	-0.0933571165	0.1410869063	-0.0611957482	0.1137222312	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.0939341	0.0171868999999999	0.00882361514281	0.0002953895316099	0.0507459	-0.01921	0.00257514636681	0.0003690241	-0.0366325	-0.0649808	0.00134194005625	0.00422250436864	-0.000212991	0.000324835	1.0551777722500005e-07	4.5365166081e-08	0.00206422	0.0003483299999999	4.261004208399999e-06	1.2133378889999984e-07	0.000146032	-0.000528692	2.1325345023999995e-08	2.795152308640001e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6652.4008397589405	28.908406870919865	44254436.93282545	835.6959878146466	19832.26298672168	45.57228088378906	2076.832784950966	393318655.1744907	6164.115961771682	23.543848577535755	554.3128058419323	37996325.59016843	7835.7188105510995	12274.814234488978	1.274805	44.320904	0.23180435	0.135852	-0.0716093028	0.0295515279	-0.0468950514	0.008831561	-0.1904274696	0.0461456155	0.137560523	0.1378297338	0.0355060666	0.061521615	0.2034604034	-0.0970383074	0.1003922467	0.0104719658	0.0091809995	-0.0398627178	0.069971779	-0.1410964332	-0.0572941423	0.0391794554	-0.1611329847	0.0502826573	0.084976194	-0.011605838	-0.0217146589	0.0461691097	0.1431305488	0.0781253252	-0.1838326419	-0.012940787	0.1129293682	-0.0570574139	-0.0633340842	-0.1873678286	0.0769654719	0.07505152	-0.1219211546	-0.2031420313	0.2200260683	-0.05848067	0.0167048308	-0.1149108924	0.0735407874	-0.1761676567	0.0609240604	0.0060198487	0.1902742498	-0.1342911273	-0.0108196839	0.1657926065	0.0084340741	-0.0496548939	0.1421957915	0.0252824744	-0.0253885803	-0.1674246976	0.101850228	0.0293350672	0.1928575689	0.0626910283	0.0874831219	0.1965162866	0.1914699286	0.3396526844	0.0050442442	-0.0903147184	-0.0637258225	0.0940364889	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.106303	-0.0123688999999999	0.011300327809	0.0001529896872099	0.0545398	0.0037939	0.0029745897840399	1.439367721000002e-05	-0.1207	-0.0840675	0.01456849	0.00706734455625	-0.00260106	-0.002388069	5.702873548761e-06	6.7655131236e-06	0.00205811	-6.109999999999709e-06	4.2358167721e-06	3.733209999999645e-11	0.000383334	0.000237302	1.46944955556e-07	5.6312239204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6636.993686611923	-15.407153147017198	44049685.19612653	237.38036809564196	19873.177878202325	40.91489148064648	1674.0283448730777	394943198.97867024	6155.866014117442	-8.249947654239804	68.06163629769685	37894686.38376617	7858.405664203316	12239.1011524915	1.177778	40.947582	0.31598305	0.142679	-0.0711404852	0.0134153871	-0.0515719945	0.0392644946	0.0220098136	-0.0045589591	0.0395299268	-0.1197543455	0.0775700755	-0.1869902117	0.1504884209	-0.0423178767	-0.0142858882	-0.0118006633	0.0525537694	-0.0875887294	-0.0464286032	0.0200626048	-0.1195021725	0.0148981053	0.1519959518	-0.2669755917	0.0419149364	0.0312791968	0.1115563898	0.1685032851	0.0381029197	0.1318242927	0.0070814768	-0.2809186998	-0.1572141891	-0.1484166056	-0.1336453348	-0.019682203	0.0795772537	0.0539446718	-0.1286968706	-0.0241658714	0.047401547	0.1380636454	-0.0845264727	0.0277546036	0.1167206942	-0.0585543974	0.0648374235	-0.2331642901	0.0773610099	0.016743149	0.0677473097	-0.1717468337	0.0058003643	0.007513234	0.0765502779	0.0640616356	0.2021457799	-0.0878917601	0.1280891434	0.1226378727	0.2586895484	0.047309273	-0.1070808747	0.0770860073	-0.1577029355	-0.1030941962	0.0459304023	0.0121677481	-0.2112863392	0.0640218048	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0708875	0.0354154999999999	0.00502503765625	0.0012542576402499	0.136317	0.0817772	0.0185823244889999	0.0066875104398399	-0.0267823	0.0939177	0.0007172915932899	0.00882053437329	-0.00195726	0.0006437999999999	4.144784399999999e-07	3.8308667076000005e-06	0.00126618	-0.00079193	1.6032117924e-06	6.271531249000003e-07	-0.000278389	-0.0006617229999999	7.7500435321e-08	4.378773287289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6664.109384398764	27.11569778684043	44410353.88723167	735.2610664672629	19963.271375349268	90.09349714694326	8116.838228166274	398532204.00583947	6165.732047498124	9.866033380681984	97.33861466873115	38016251.68154541	7807.76589818403	11390.617516861184	2.690409	93.536919	0.38835765	0.254302	0.1775760578	-0.0764494742	0.1187722029	-0.0036952236	-0.1488101423	0.1174851126	0.0529425525	-0.194119722	-0.1364473591	-0.1120130477	0.0955150819	-0.0919718276	0.2282325885	-0.0203610875	-0.1548967156	-0.0348121563	-0.1061945387	0.0886287212	-0.0553022788	0.0235630882	0.141295756	0.1240147311	0.2849456062	0.0893874549	0.0827736121	-0.0658576836	-0.0801464812	-0.1387481374	0.0286197832	-0.2544608085	-0.0690711334	-0.1270976068	-0.0187424657	0.1685262324	0.1236485735	0.0566689644	0.0093564595	0.1765550239	-0.0258895923	0.1023255727	0.1684341906	-0.0780475841	0.1298774439	-0.0470216868	-0.0570648767	-0.081967993	0.2217845011	-0.0805985426	0.0369765593	-0.24554469	-0.1531939838	0.1268536147	0.124343978	-0.2554954665	0.0205075065	-0.023527573	0.2214080278	-0.0408296352	-0.1459996673	-0.0602821008	0.134339904	0.0557012081	0.0163736631	-0.2098360916	0.0049375077	0.0747681745	-0.0756626111	0.0498421143	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0653743	0.0055132	0.0042737991004899	3.0395374240000107e-05	0.0917755	-0.0445415	0.0084227424002499	0.0019839452222499	0.186829	0.2136113	0.034905075241	0.04562978748769	-0.00346645	-0.0015091899999999	2.2776544560999988e-06	1.20162756025e-05	0.000677282	-0.000588898	4.5871090752400006e-07	3.46800854404e-07	-0.000674134	-0.0003957449999999	4.5445664995600006e-07	1.56614105025e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6597.133890764058	-66.97549363470534	43522175.572667725	4485.716747612456	19869.93796758321	-93.33340776605836	8711.125005225325	394814434.8356048	6135.170907231588	-30.561140266536317	933.9832943909072	37640322.06094087	7872.9556794115	12414.578321649293	2.880689	100.152359	0.5744061499999998	0.377031	-0.1583057923	-0.1648387246	-0.1344586543	0.1425858524	0.1079005703	-0.0399951252	0.089292741	-0.0072281589	0.1788592065	0.0062249087	-0.0569184443	0.1406912529	-0.0234206296	0.0242165727	-0.0230586655	0.0738853854	0.0727074657	0.0180474783	0.0660564899	-0.0593566958	-0.0664220163	-0.1371053363	-0.0083818164	0.0273076425	-0.0863426089	-0.259794624	0.0837755903	-0.1197165788	-0.2790014968	-0.027307372	-0.0785117741	-0.1181481383	0.0961403449	0.0106912997	0.0262791644	-0.072435187	0.1957139014	-0.0646949665	-0.0971715958	-0.0472107533	-0.1979003718	0.0851271963	0.0447663203	-0.0816569587	-0.1404442359	0.0404882076	-0.0487247023	0.1603149495	-0.0135696302	-0.0281160068	0.0054684498	-0.0252873228	-0.042682412	0.1059533252	-0.0478859223	0.0123595087	0.0550376846	-0.1063085433	-0.0272804667	-0.0078923399	0.370810445	-0.0504108531	-0.2469416642	0.1379225029	-0.0896622726	0.0723058896	0.0948118148	0.0033525082	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0484304	0.0169438999999999	0.0023455036441599	0.0002870957472099	0.0597394	-0.0320361	0.0035687959123599	0.0010263117032099	-0.120947	-0.307776	0.014628176809	0.0947260661759999	-0.000459576	0.0030068739999999	9.041291251875995e-06	2.11210099776e-07	0.000249648	-0.000427634	6.2324123904e-08	1.82870837956e-07	0.000244361	0.000918495	5.9712298321e-08	8.436330650249999e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6604.090852114732	6.956961350673737	43614015.98298549	48.39931123476815	19757.5944014107	-112.34356617250889	12621.07686035688	390362536.5306554	6152.975736902672	17.804829671084008	317.01195961631345	37859110.41891298	7824.410268375146	11200.140112269508	2.561415	89.0522	0.3405254499999999	0.198784	0.0432235748	-0.0108058042	0.0536249881	-0.0221153498	-0.1225347711	-0.1086060449	-0.0665823116	-0.0171674981	-0.0364922449	0.0012694482	-0.0346725846	0.0603263613	-0.1384989032	-0.0638802725	-0.055876598	-0.0103066784	0.1410564051	-0.0504169108	0.0859600487	0.0195373351	-0.0023841621	-0.0434059278	-0.1647250041	-0.1284771285	-0.0335069074	0.1185086117	0.1246913638	-0.1253501536	0.0203583006	0.1635501016	-0.0995558401	-0.1534097804	0.0612479207	0.0101377379	0.064720711	0.0363606108	-0.0750395159	-0.114366139	-0.0412173654	-0.0881949475	0.0496938894	-0.0029132469	0.0942187249	-0.0129209968	0.0551827088	0.0133127724	-0.1657392855	-0.0147448407	-0.1235937253	0.077255691	0.1291112256	0.0517511054	-0.1546168397	0.064675711	-0.0354178404	-0.0220727069	-0.0819300951	-0.0119244983	0.0187519309	0.2988319103	-0.0080289091	0.0612627587	0.0676487227	0.0901230402	-0.1230191742	-0.0855149555	-0.0808439468	0.0252999251	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0905482	-0.0421178	0.0081989765232399	0.0017739090768399	0.0594827	-0.0002566999999999	0.00353819159929	6.589488999999929e-08	0.0708468	0.1917938	0.00501926907024	0.03678486171844	0.000438973	0.000898549	8.07390305401e-07	1.92697294729e-07	0.000764971	0.000515323	5.85180630841e-07	2.655577943290001e-07	-0.00046891	-0.000713271	2.1987658810000001e-07	5.08755519441e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6586.688626901476	-17.402225213256315	43384467.06775325	302.8374423728938	19808.78839294241	51.19399153170889	2620.8247689486816	392388097.5963699	6158.690309082869	5.714572180197138	32.65633520268307	37929466.32319125	7829.708978742339	11291.696959481802	1.511562	52.552193	0.2618203159999999	0.147116	0.1286527081	-0.0211381226	0.1030808621	0.0393711511	0.1012448772	0.0118591649	-0.0375708328	0.05757165	-0.1409454859	-0.0440123463	0.1326203987	-0.066203041	-0.0424896329	0.0205622113	0.0037407258	-0.0002462912	-0.0760633742	-0.0019913615	-0.1539196555	-0.0453258531	-0.0859057253	-0.0076919792	-0.0778853189	-0.046537342	-0.1994438871	0.1780834921	0.1091180726	0.1661773258	-0.1096264403	0.009380175	-0.0018123088	0.1973500438	0.3407008388	-0.1522326816	0.1629314476	-0.0806496346	-0.1126681499	0.0116133206	-0.1020706138	-0.0341317804	0.1013684353	0.0739728657	-0.0251330587	0.0919601558	-0.0157259201	-0.1104102562	0.1458066399	-0.0535295398	-0.0719161517	-0.0319016095	-0.0772461988	-0.0457717232	0.1475501485	0.150251077	0.0440741223	0.0761691241	-0.1066836682	-0.0455064054	0.225453975	0.0317943782	-0.0731146933	0.0518526375	-0.0449073424	0.1449760413	0.2249043761	-0.2246988018	0.2253851811	-0.1688993916	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0868151999999999	0.003733	0.0075368789510399	1.3935289000000729e-05	-0.000517866	-0.060000566	2.68185193956e-07	0.0036000679203203	0.193324	0.1224772	0.0373741689759999	0.0150006645198399	0.000625716	0.000186743	3.4872948049e-08	3.91520512656e-07	-0.000206383	-0.000971354	4.2593942689e-08	9.43528593316e-07	-0.000114816	0.000354094	1.3182713856e-08	1.25382560836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6521.8865498492	-64.80207705227622	42535004.1691039	4199.309190289144	19651.82610530432	-156.96228763808904	24637.1597405822	386194269.2731204	6130.423534151211	-28.26677493165789	799.0105650370031	37582092.708075024	7856.872846563514	11099.959187884151	1.649307	57.341125	0.307645894	0.190479	-0.0451192589	-0.0749147483	-0.085301169	0.1059633945	0.1940258522	-0.0192572894	-0.1679213209	0.2468456254	0.0556721707	-0.1467506955	-0.0587417347	0.1488408559	-0.0378546076	0.3279003517	0.0410230014	-0.003842501	-0.2036855815	0.1388199639	-0.0567772615	-0.0438916789	0.2133594269	0.0497125162	-0.0907457904	0.1254083974	-0.0455402141	0.0190167315	0.0024890259	-0.1860889927	-0.0602879196	0.1607921635	0.0345542031	0.1477025696	-0.1336150968	0.0761229654	0.010023542	-0.1035717951	-0.1726657714	0.0138356376	0.052113857	-0.0277326262	-0.1171262733	0.1039815269	-0.0138265411	0.1669903411	-0.1440872053	-0.1012309846	0.1606783516	0.2753469219	0.092457699	-0.0018874812	-0.0355028082	0.0424649738	-0.0014051277	-0.0602849212	0.0976724891	0.2598224525	-0.0305984755	0.0941846796	-0.0340342145	0.0782362574	-0.0385884337	-0.1507249143	0.1577035881	-0.0057087932	-0.0769013669	-0.1088373984	0.1313695718	0.0694495033	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0102534	0.0970685999999999	0.0001051322115599	0.0094223131059599	-0.0144548	-0.013936934	0.00020894124304	0.0001942381293203	0.0300748	-0.1632491999999999	0.0009044935950399	0.0266503013006399	0.000425604	-0.000200112	4.0044812544000014e-08	1.81138764816e-07	3.47492e-05	0.0002411322	1.20750690064e-09	5.814473787684001e-08	0.000111763	0.000226579	1.2490968169e-08	5.1338043241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6582.76205927804	60.875509428840815	43332756.329070464	3705.827648220887	19714.535562557376	62.70945725305501	3932.476028972733	388662912.4473395	6134.892716317807	4.469182166595601	19.973589238216157	37636908.64072928	7838.7940093840125	12148.685679498942	2.315971	80.51891299999998	0.24349267	0.128464	-0.1092085136	-0.0500486299	-0.0873940199	0.0591604177	-0.062315973	-0.0683514731	-0.1375554158	0.0996947166	0.1129350208	-0.1915602601	-0.0492497583	-0.0182932988	-0.1917280817	0.1902671723	-0.1972108503	0.0551909099	-0.0862629593	0.0038398778	-0.0744027366	-0.0970895954	-0.0638422222	-0.0475804011	0.1547217574	-0.055055263	-0.0552280441	0.0761611366	-0.0667000427	0.0282152694	0.1462477684	0.009923396	0.0833725602	-0.1342453819	-0.0427099451	-0.018048568	-0.1128088902	-0.07494818	0.0795959116	0.1310749881	-0.0515771749	-0.0402670188	-0.1062821804	0.0296286753	0.1772254287	0.0366451205	0.0512033543	0.0685074084	0.1286077864	0.2053710688	-0.204195777	0.0455875007	-0.0478689399	-0.0202281569	0.0081738632	0.1156751941	0.0130469156	0.0032477494	0.0986891789	0.1041139541	-0.2006335028	0.0010320768	-0.2213960884	0.0747962624	-0.0011956986	-0.0533689636	-0.0345537678	0.1092512806	-0.0566688052	-0.094309595	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0237204	-0.0339738	0.00056265737616	0.0011542190864399	0.00935603	0.0238108299999999	8.753529736089999e-05	0.0005669556252888	-0.0509877	-0.0810625	0.00259974555129	0.0065711289062499	0.00148008	0.001054476	1.111919634576e-06	2.1906368064e-06	0.000747272	0.0007125228	5.58415441984e-07	5.076887405198399e-07	-0.000214149	-0.000325912	4.5859794201000014e-08	1.0621863174400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
