global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
5648.71589996074	0.2523494415027016	0.0636802406267254	31907991.31846927	14676.941861742374	-5.917985067899281	35.022547263878856	215412622.4129657	5314.173812508055	6.330713827217551	40.07793756212349	28240443.309546392	5343.715568687897	9377.28798216894	1.210085	41.646816	0.1032386	0.0495268	0.0967585784	-0.0116696249	0.0503807878	0.1159862424	0.0619619274	0.0686449659	0.0479351912	0.0024910811	-0.0267668499	0.0235853581	0.049989647	0.0575819602	0.0134689204	-0.1633340687	-0.0776834897	-0.0156624121	0.0218661405	0.0455325169	0.1381127899	-0.146725304	-0.0376422123	-0.0088679718	-0.0914533095	0.1259160096	-0.0132476699	-0.041438471	0.0259758226	-0.0096267078	-0.1154977712	0.1170356073	-0.0214936932	-0.0254274241	0.0131906844	-0.0164991721	0.1056559273	0.0037835672	0.0452599829	-0.0944564652	-0.0337541416	-0.0600678454	0.0602323356	0.0050884587	-0.0737206516	0.0979443042	-0.0141189881	0.0521077143	-0.131278624	0.1227736561	-0.1291373362	0.1612197509	0.0341474871	0.0885312771	-0.0998074133	0.150096477	0.0046463161	-0.0685400629	0.0992997244	-0.0869418219	0.0021455102	-0.1963129679	0.0724728146	-0.0156710507	-0.1310279105	0.0141497763	0.117214035	-0.1689283516	-0.0165672399	0.0105842305	0.0721261647	0.1018824703	0.0683922255	-0.0033716003	0.0150116796	-0.0274044079	-0.1066720666	-0.09706231	0.0580544897	0.0806158255	0.0282756032	-0.0208887109	0.0904981548	-0.0825950767	-0.018741563	-0.0925353065	0.0575832234	0.016271937	0.0415202916	-0.041580845	-0.0267224172	0.0738652551	-0.0040230087	0.0330800595	-0.0196062157	-0.2590905978	-0.0412128757	0.0133549513	0.0712754077	-0.001147452	-0.1385346199	0.1909802605	-0.0206791897	0.081725318	0.0598376292	0.1325017233	0.0476393556	-0.0045709586	0.1073602524	0.1084990908	-0.1199333786	-0.016252283	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.0953787	-0.0196503	0.00909709641369	0.00038613429009	0.0387242	-0.0154411	0.00149956366564	0.0002384275692099	0.152722	-0.016777	0.023324009284	0.000281467729	-0.000390757	-0.000739525	5.46897225625e-07	1.52691033049e-07	-0.000512588	0.000287879	8.2874318641e-08	2.62746457744e-07	-0.000490296	0.0	2.40390167616e-07	0.0	0.0	0.0
5674.14252217988	25.42662221913997	646.5131174748625	32195893.36200985	14792.298587591811	115.35672584943676	13307.174198702114	218812097.5044707	5328.279693763579	14.105881255524764	198.9758859949649	28390564.494973306	5356.8727633541785	9431.577035191312	1.084765	37.333752	0.102388025	0.0466016	0.1404281451	0.1262699971	-0.0115729961	0.0741156464	-0.0156533665	0.1626135696	0.0313011521	-0.088339058	-0.0384335837	-0.2071169007	-0.0668868119	0.0247060955	0.0251338433	-0.1297011358	-0.1004580764	0.0452529904	0.1389371111	-0.1619338415	-0.0508279808	-0.0274269734	-0.0171169253	-0.0505257667	0.1184518525	0.0542382569	-0.1447139494	-0.0791356832	-0.0351520182	-0.0449134583	0.1271216294	-0.0304932607	0.0596337217	-0.0520410212	0.0117687674	0.0009722974	0.0767283568	0.0524806553	0.1210867581	-0.1134591449	0.0202658026	-0.0045185243	-0.0766257747	-0.0685006936	0.1375640235	-0.1014722103	0.0697553709	-0.061044189	0.0414122661	0.1032731897	0.1308466946	0.1664767436	0.0021453966	0.0547740142	0.137486279	-0.034921143	-0.0125124901	0.0668931349	-0.1814221309	-0.0781725203	0.0383220366	-0.0252755337	-0.1326437703	-0.0690220297	-0.0739542145	-0.0933620866	-0.0574356721	-0.0389480556	-0.0134270255	0.0523112092	-0.1006987973	0.0520496419	0.1408055443	0.1499256777	-0.0889872118	0.0609670059	0.0843969017	0.0742927436	-0.023312466	0.0053247162	0.0523190599	-0.0110139188	0.0467902443	-0.0436373089	0.1071822356	-0.114229957	-0.0486379573	0.0577180491	-0.1369061776	-0.0111715475	-0.0630452713	-0.1626026024	-0.012200478	-0.0585415726	0.0400955267	0.0017521562	0.1681008276	0.1841243191	0.0047697879	-0.0929054701	0.1187675466	0.0458059509	-0.028552105	-0.1402069377	-0.1305122823	0.0363633387	-0.0320579002	0.0625911062	0.0313641842	-0.1223583475	-0.1104530308	-0.0480322711	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.0922308	-0.0031478999999999	0.00850652046864	9.90927440999997e-06	0.0117323	-0.0269919	0.0001376468632899	0.0007285626656099	0.171819	0.019097	0.029521768761	0.000364695409	0.000156574	0.000547331	2.99571223561e-07	2.4515417476000004e-08	-0.000512588	0.0	0.0	2.62746457744e-07	2.53975e-05	0.0005156935	6.450330062499998e-10	2.6593978594225e-07	0.0	0.0
5671.56601322456	-2.576508955319696	6.63839839684259	32166661.04236393	14628.272425343368	-164.02616224844314	26904.581901952595	213986354.15006116	5331.723970067781	3.444276304201594	11.86303925968459	28427280.49299534	5361.805116450501	9349.75206141945	1.287341	44.305706	0.049259625	0.0392906	-0.0682671899	-0.0999237654	0.0917253192	-0.0771374518	0.041555346	0.032517428	0.0834807816	0.1318041083	0.0763434488	-0.0491769593	-0.0421000962	-0.0067388882	-0.0511332654	-0.0094621034	-0.1472080118	-0.0359026518	-0.0007016371	0.0480749279	0.002487479	-0.0471922446	0.1219353061	-0.0082865728	0.0355373098	-0.0300875872	-0.0464310566	0.0989708642	-0.054366742	-0.0797621655	0.045701429	0.080660947	-0.022476143	0.0526677201	-0.0012614373	-0.0255343818	0.1016710469	-0.124649034	-0.0283657994	-0.0601321219	0.0068206924	0.09301225	-0.10144197	0.0043267559	-0.0631020603	-0.1878110558	-0.0689567561	0.0675874038	-0.0973483272	-0.2240867596	0.246795278	0.0182490751	-0.0178456442	-0.0092147977	0.0454376351	0.1623676035	-0.0051553818	0.0666575684	-0.0542757578	-0.0469730695	-0.1658947759	-0.0870178777	-0.1469020921	0.2053977718	0.0219910784	-0.1057225302	0.0104478033	-0.0021777706	0.1179082926	-0.020155742	0.0114449346	-0.0174713815	0.0237024377	0.0015963086	-0.0928628725	0.0592498526	0.113933251	-0.0926787065	-0.0600593979	0.0265744003	-0.0372490676	-0.0326743642	0.1059338948	-0.0693724491	-0.1021261942	-0.0211835737	-0.0679485252	0.0617904683	0.0167874299	0.0481114108	0.1160814528	-0.0652662607	0.1377258728	0.1721387993	0.0887823766	0.2291022666	-0.0435898014	0.1884161147	0.0285600374	-0.0168091906	0.0574484153	0.0817426926	-0.1019617861	-0.0092602626	-0.1300139532	-0.0644532993	-0.1891921234	-0.2122263401	0.2017754745	-0.0350082011	0.0941895977	-0.0732956906	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.0904359	-0.0017949	0.00817865200881	3.2216660100000078e-06	0.0113303	-0.0004019999999999	0.00012837569809	1.6160399999999965e-07	0.1599	-0.011919	0.0255680099999999	0.000142062561	0.000811187	0.000654613	4.28518179769e-07	6.58024348969e-07	-0.000512588	0.0	0.0	2.62746457744e-07	7.365899999999998e-05	4.826149999999999e-05	5.425648280999997e-09	2.3291723822499987e-09	0.0	0.0
5661.202371052287	-10.363642172273105	107.40507907491757	32049212.28600804	14676.68403051184	48.41160516847231	2343.6835149880544	215405054.1314813	5329.549726273706	-2.174243794074755	4.727336076072586	28404100.284824137	5359.807993436506	9345.720086308822	1.217966	41.918072	0.100850989	0.060841	-0.0857886134	0.160526883	0.0272436144	-0.1585166378	0.0425985101	-0.1057151551	-0.0318139479	-0.1350854563	0.0711909884	0.0995695473	-0.0257885785	-0.0637027595	-0.1418693429	0.0375547379	0.0102301061	-0.0090115645	-0.0264651022	0.0158133879	-0.0296297803	-0.034535285	0.1857706843	0.0869662207	0.1623041824	0.0663999018	0.012002319	-0.0271821759	-0.0464134125	0.1577323051	-0.1002010649	-0.1617560495	0.0024623263	-0.0312369723	0.0601633504	0.0717617664	0.0431388223	-0.1088771823	-0.0176129803	0.0355773773	0.0205838284	0.0584049806	0.0083298657	0.0068245236	0.1489647623	-0.0834859867	-0.0790329941	0.0805025519	-0.061401237	-0.0260857783	-0.1035206116	-0.1428500799	0.0230141202	0.0946597817	0.0258556799	-0.1084081502	-0.0993502028	-0.1559004262	0.0232701303	-0.049254242	-0.0401534675	0.0455039083	-0.217104025	-0.06248655	-0.0644479861	0.0858621284	-0.0330328683	0.0281531505	0.2199577821	-0.1113279076	-0.1393591215	0.0156274241	0.0464169406	-0.0276229983	0.1349417567	-0.0104797981	-0.0462579194	0.0857817635	0.0511061621	-0.0820367099	0.1144183345	0.0812965446	0.0766326775	0.0280709805	-0.0634966772	0.11141777	-0.0868337612	0.035129416	-0.0541348858	0.0174602726	-0.1021406254	-0.1148867027	0.0789143217	0.0644488766	-0.0835465071	-0.0151576998	-0.0554161378	-0.155232316	-0.0689860194	-0.1256513169	0.0020158276	-0.1239745434	-0.0068967065	0.127042077	-0.0663062633	0.087769491	-0.0244614829	-0.0788868039	0.0470273503	-0.1643225164	-0.0868385576	0.134637264	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.0951254	0.0046894999999999	0.00904884172516	2.1991410249999997e-05	0.0562509	0.0449206	0.00316416375081	0.0020178603043599	0.166987	0.007087	0.0278846581689999	5.022556900000014e-05	8.58416e-06	-0.00080260284	6.441713187760656e-07	7.36878029056e-11	-0.000512588	0.0	0.0	2.62746457744e-07	-6.81594e-06	-8.047493999999999e-05	4.64570380836e-11	6.476215968003598e-09	0.0	0.0
5664.519070725996	3.3166996737090813	11.000496725581923	32086776.302618504	14689.393593522862	12.7095630110216	161.53299193112846	215778284.1454305	5307.527905877521	-22.02182039618492	484.9605735618262	28169852.471668627	5338.87617568319	9450.322232774672	1.213562	41.766499	0.1350402249999999	0.0725991	0.0082813522	-0.049165477	-0.1206236072	-0.0129832412	-0.1170733271	0.0478176503	-0.1608514161	0.0703788786	-0.056888182	-0.0161115938	0.0809772429	-0.1006536296	-0.144414345	0.0517026355	0.0125739263	0.0554210279	-0.043796828	-0.0195304173	0.1572238826	-0.0691933976	0.0998302259	0.0288090158	0.0142887819	0.0462006465	0.1518806323	-0.0243960956	-0.0781166395	-0.0878077111	0.020944636	0.0385922802	0.0678493842	-0.0208517569	-0.0652214999	0.0275130052	-0.0315290643	0.1350965438	-0.1384796912	-0.0723242053	0.0129582081	0.1132617639	0.1015893774	-0.016417009	-0.0474378801	0.0699436534	-0.1364228729	-0.0094086816	0.0230980347	0.0628014626	-0.0552564725	0.0387550087	0.0435375465	0.0107886439	0.0301861726	-0.0985864112	0.1688189197	0.0800487201	-0.0723459698	-0.0161736841	0.006860123	0.1864005804	-0.0675541072	-0.0118521797	0.1339589363	-0.0344404897	0.1473309876	-0.0780590253	0.0584452706	-0.0903677804	0.0073720936	0.1156936875	-0.0912872441	0.0247095527	0.0122033632	0.1606684662	0.0629588592	0.0260472324	0.028246966	0.1015307574	-0.0354631538	0.000862852	-0.011882097	0.1737022241	0.0150543328	-0.0568074169	-0.0605126942	0.077168779	0.117672683	-0.0898056413	-0.0102532009	0.1101419877	0.0817297691	-0.0106192903	-0.0786548367	-0.0688526554	0.0157103484	-0.0227939172	0.0073312818	-0.0455618486	0.0991839455	0.0166744722	0.1754063423	-0.1229200289	-0.0015372752	-0.0588881109	-0.0671521661	-0.0007491946	-0.1730856264	-0.1279219497	0.1161266072	-0.0157415023	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0845997	-0.0105256999999999	0.00715710924009	0.0001107903604899	-0.00369453	-0.05994543	1.36495519209e-05	0.0035934545778849	0.153594	-0.0133929999999999	0.023591116836	0.0001793724489999	-0.000423446	-0.00043203016	1.8665005914962567e-07	1.79306514916e-07	2.78111e-05	0.0005403991	2.9203118728081e-07	7.734572832099998e-10	4.42767e-05	5.109264e-05	1.96042616289e-09	2.6104578621696e-09	0.0	0.0
5666.755231020359	2.236160294362889	5.000412862085125	32112114.848296605	14562.731726541664	-126.66186698119782	16043.22854716265	212073155.33922315	5328.247587934447	20.719682056926104	429.3052245401056	28390222.35832926	5357.887425792077	9426.773417551716	1.081916	37.235718	0.0545350899999999	0.0248003	-0.0775091891	-0.0907695541	-0.1424491799	-0.0148551103	0.0510622016	0.0260355308	0.0526980757	0.1210976281	0.0140227508	-0.1059287189	-0.0930360725	-0.0660311761	-0.1306309045	-0.0999498531	0.0706321345	-0.1569571013	-0.0863398527	-0.0237833718	0.0215357154	0.112425277	-0.0134264664	0.1397208339	-0.0193255902	0.0471494935	-0.0321132357	0.0392470639	0.04659036	0.0597356705	0.0562126145	-0.0476100875	-0.0791984252	-0.0365140808	0.0272028334	-0.051238006	0.0445078149	-0.1135854011	-0.2113264309	-0.1531698224	-0.0042096334	0.0884470067	-0.0730289172	0.062015163	0.1909714673	-0.015163053	0.1947691454	0.0626481315	-0.0267006021	0.100761299	-0.0628229984	0.2172685349	0.0390722622	-0.0324419901	0.0080135565	0.0499464686	-0.0446225778	-0.1144869645	0.0794659491	-0.0558456309	-0.0576872374	0.0433346969	0.1345445338	-0.0491450037	0.0008437155	-0.0221744057	0.0110279214	0.0502667093	-0.1073337668	-0.1464887203	-0.0198506836	0.0243596272	0.0500652455	0.0045371305	-0.0407835762	-0.0660144119	0.0686693456	0.0412810206	0.0635619004	-0.0864574104	0.0261677208	-0.0156965926	0.0810947266	0.1134506753	-0.2239390708	-0.0128985261	-0.0880078215	0.1167065311	0.0657418437	0.0814559078	-0.0604019795	-0.204970368	-0.1871835821	0.002845567	0.0032622021	-0.1121686287	0.0236705508	0.0716857716	0.111693718	0.0175844681	-0.0465014006	0.0802014389	-0.0791401991	0.0423854795	0.0820777227	0.134676973	0.1484512394	-0.0738040337	-0.114317248	0.0477428784	-0.0209153419	-0.0466086982	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0829057	-0.001694	0.0068733550924899	2.869636000000004e-06	-0.0130576	-0.00936307	0.00017050091776	8.766707982490003e-05	0.167594	0.0139999999999999	0.0280877488359999	0.0001959999999999	-0.000124673	0.000298773	8.926530552900002e-08	1.5543356929e-08	-0.000262761	-0.0002905721	8.443214529840999e-08	6.9043343121e-08	4.4492e-05	2.1529999999999773e-07	1.979538064e-09	4.6354089999999036e-14	0.0	0.0
5665.862990185227	-0.8922408351318154	0.7960937078767194	32102003.423550684	14568.23111502352	5.499388481855931	30.24327367436968	212233357.82073945	5318.393259359881	-9.854328574566352	97.10779165551492	28285306.86120462	5349.5434980916825	9342.16910170792	1.040917	35.824661	0.058152	0.0297954	-0.0953844832	-0.0770839339	0.0923285252	-0.0325962209	0.0935334673	-0.0206493538	0.1358116244	0.0768292876	0.0914525564	0.0497780831	-0.0763004223	0.0730185997	-0.1051740609	-0.0144513304	-0.1038160803	-0.1506847572	-0.0493397547	-0.0063852541	-0.0253704438	0.0133274952	0.0032858846	-0.0537550853	-0.0852289613	-0.130599584	-0.148158492	-0.1871855214	0.127805756	0.1086613015	-0.0522641477	0.000350909	-0.0679497982	0.1419223107	-0.0873260655	-0.0525134788	-0.0561949801	0.041624924	-0.0379859466	-0.0032322224	0.005275429	0.0178316959	0.098594383	-0.2234637295	0.0498668203	0.0830605529	-0.0075063107	0.0733907362	0.0280272086	0.0041362774	0.0363127917	-0.1094116321	0.0692888989	-0.0214240992	0.0574507471	0.0808611655	-0.0139613648	-0.075845826	-0.1840136612	0.0850595111	0.0368134224	0.0132139085	0.0938432442	-0.0026481478	-0.0987947051	-0.1326721265	-0.0112955531	0.0281496823	0.0176477838	0.0607848326	0.0585468453	-0.1356319002	0.0252055201	0.1803989645	0.0052703711	-0.1722629285	-0.1877867986	0.0202498689	-0.011151344	-0.065091243	-0.136133532	-0.0618298399	-0.0272145074	0.079491107	0.011268517	-0.0363872607	-0.0207001744	0.024830654	-0.0685767563	-0.2376822524	0.0126832931	0.0095910601	-0.0511033252	0.0409664707	-0.0754905565	0.0779466951	0.0183918461	-0.1202789172	0.0521754008	-0.0026374688	0.0910814077	0.0483062142	-0.0135851237	0.0377585751	-0.163204007	-0.0891687866	0.0753160537	0.0179059501	-0.0734870429	0.101129029	-0.1107218842	-0.1017265022	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0913425	0.0084367999999999	0.0083434523062499	7.11795942399999e-05	0.00407495	0.01713255	1.66052175025e-05	0.0002935242695025	0.164622	-0.002972	0.0271004028839999	8.832784000000014e-06	0.000251143	0.000375816	1.41237665856e-07	6.3072806449e-08	-0.000214917	4.7843999999999984e-05	2.2890483359999987e-09	4.6189316889e-08	-0.000124061	-0.000168553	1.5391131720999997e-08	2.8410113809e-08	0.0	0.0
5657.671937748983	-8.191052436244718	67.09334001331052	32009251.75519233	14715.361748400512	147.13063337699168	21647.42327791474	216541871.38628897	5326.388845653582	7.995586293701308	63.92940018002422	28370418.1351029	5357.292602722196	9348.62317697892	1.165407	40.109165	0.09894357	0.0433261	-0.0710915806	0.1152506512	-0.0125451561	-0.1607183123	0.1028879523	-0.1592726613	-0.0317909047	-0.122638857	0.0025526093	0.1216962973	0.0111759094	-0.0113248168	-0.0649069888	0.1052762302	0.0440777126	0.0830628635	-0.139561736	-0.0150186072	-0.0461132317	0.0388365279	-0.0362738436	-0.1210415157	0.0452191788	-0.0796333072	-0.1002080008	0.00456442	-0.0683903757	0.0507424216	0.0156925079	-0.0324666788	0.166131782	-0.0677620964	0.0987477732	-0.0076109579	0.014311433	0.037638119	0.0956384676	-0.0517533757	0.00289381	-0.0347306532	-0.0352871788	0.0339368976	0.0013256456	-0.0411358027	0.0067942476	-0.0953727015	0.0353863844	0.062317583	-0.0256690644	-0.1551325093	-0.0440866362	-0.0864383499	-0.0841565824	0.2292471372	-0.0658893294	0.1182847225	-0.0477427561	-0.0899220279	0.0230349569	-0.0161119252	-0.0521869632	-0.0048606286	-0.0137581855	0.0169836617	-0.0236225889	0.0628817603	0.0254533667	0.1448870583	-0.0300491407	-0.0996837694	0.0541484495	0.0476165427	0.0457029915	-0.0196862028	0.0670623429	0.0585849506	-0.0867079306	0.069698041	0.1603039741	0.0225199352	-0.0353999726	-0.0477270618	0.0796130747	-0.0523777415	0.0085043922	0.0011603586	-0.0188361704	0.0565149256	-0.01047327	-0.0136906851	0.0524293708	-0.0544257981	0.0535144309	0.0572376552	0.055628268	-0.1334238977	0.0028924698	0.1887044434	-0.1234473735	0.1058422	-0.1139259607	-0.0716438301	-0.0616455082	0.0169372718	-0.0740202664	0.0502720907	0.0131917916	-0.0293458186	-0.022953902	0.0520328574	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.098961	0.0076185	0.0097932795209999	5.804154225e-05	0.0356428	0.03156785	0.00127040919184	0.0009965291536225	0.149622	-0.0149999999999999	0.022386742884	0.0002249999999999	-1.25024e-05	-0.0002636454	6.950889694116e-08	1.5631000576000002e-10	0.000255372	0.000470289	2.2117174352100002e-07	6.521485838400001e-08	-0.000285271	-0.0001612099999999	8.1379543441e-08	2.59886641e-08	0.0	0.0
5663.654197768267	5.982260019284695	35.78743493833212	32076978.871898115	14724.3828081606	9.021059760088974	81.37951919509653	216807449.08125547	5321.08428351904	-5.304562134542721	28.138379439224423	28313937.95231333	5351.986282721366	9429.193517157386	1.194915	41.124718	0.0718758199999999	0.0354716	0.0853116054	0.0019069074	0.0306739737	0.0449883651	-0.1299387457	-0.0953004406	0.0216403944	-0.004598622	-0.0875285355	-0.0127492768	0.0940468192	-0.1025958627	-0.0188732021	0.0387173718	0.0565734404	0.0060407243	0.0247294753	-0.0046622512	-0.0644460457	-0.0213718198	0.0179132727	-0.0145243911	-0.0676721825	-0.075574796	0.1021657363	0.0226523748	-0.0868373203	-0.1097925339	-0.0572693957	-0.0055904021	0.1263320322	0.0018860384	-0.0587264953	-0.0477090566	0.1709454903	-0.0095952046	-0.0087831646	-0.0068172399	-0.0063781101	-0.0884591223	-0.0093469444	0.0526704619	0.0667226131	-0.0004255999	-0.0611427036	-0.1339674118	-0.1405876419	-0.0818287042	0.1163721557	-0.0300080753	-0.0913837503	0.0530385132	-0.0797071336	-0.0392037777	0.0792575805	0.1291153216	0.1982131791	-0.0121944849	0.0686151525	0.0674898777	-0.0083316476	-0.0941821906	0.0129589586	-0.0981003523	-0.0626283024	-0.0190542954	0.0033808259	-0.0056216949	0.1092985881	-0.0641568873	-0.0888627365	-0.0470221865	0.0207792045	0.1753549677	0.0189663603	0.0229768291	-0.074782614	0.1030127169	0.0254485159	-0.0983426052	0.1024839544	-0.0266606496	-0.0313323014	-0.0140982855	0.0593109745	-0.0378236183	-0.0446110768	0.0520282964	-0.1027103855	0.0254046063	0.0894325536	0.1271453622	0.1991929057	0.0240228517	0.0528264535	0.0060586527	-0.099801996	0.0081941431	-0.0599255396	-0.0152954446	0.0553476167	-0.0062698709	0.2043598317	-0.0102517611	-0.1326260847	0.03536337	-0.0319861524	-0.0645370535	-0.020832327	-0.1155972601	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0843920999999999	-0.0145689	0.0071220265424099	0.00021225284721	0.0201384	-0.0155044	0.00040555515456	0.00024038641936	0.152398	0.002776	0.023225150404	7.706176000000004e-06	-0.00044308	-0.0004305776	1.8539706962176e-07	1.963198864e-07	-4.89958e-05	-0.0003043678	9.263975767684e-08	2.40058841764e-09	-0.000239686	4.558499999999998e-05	5.7449378596e-08	2.077992224999998e-09	0.0	0.0
5667.732560450269	4.07836268200208	16.6330421659472	32123192.376788165	14709.237498348184	-15.1453098124166	229.38040931408253	216361667.7828124	5313.802434503757	-7.281849015283115	53.02532508137966	28236496.31293805	5347.529362773339	9536.5147032605	1.104912	38.027134	0.09316805	0.0446713	0.1077609797	-0.0900175851	-0.1540192485	0.0236683696	-0.1108452891	-0.089239796	0.0426564647	0.0318629622	-0.1455078162	-0.0534369035	-0.0548974249	-0.0013147931	-0.0852694977	-0.0318301717	0.0929418484	-0.031786339	0.1242158668	0.0356903372	0.0714969096	-0.0806761767	-0.1380763546	0.000417631	-0.1090535944	0.0440989559	0.081413366	0.0941927024	-0.0909483994	0.0472820052	-0.1428107771	-0.1124089771	0.0163794693	-0.0684788995	0.034001057	0.1237242171	-0.0638317385	0.0004474634	0.0475151839	0.0093304272	0.1136991329	-0.1505504588	0.1472669894	-0.0803513993	-0.1231852734	-0.0952846169	0.046428652	-0.0314748949	0.0286619296	-0.0173457248	-0.0893453954	0.0845272717	0.0455108131	0.0625956733	0.0004504049	0.0533289124	0.0288511764	0.0730395752	0.0174175655	-0.1895695574	-0.0225307515	0.0064016081	0.037555482	0.0116828615	0.0870368311	0.0930340968	0.0767756989	-0.1119401097	-0.1003846867	0.0491492414	0.1005928993	-0.0388439314	-0.0160324008	-0.2003098428	0.1516789129	0.0513414917	-0.0340656575	0.0088516272	0.0607602417	-0.0347411	0.1154793778	0.1159175408	-0.0274165051	-0.0580634043	0.0500690273	-0.0284609203	-0.0132378121	-0.1809999802	0.0330307005	-0.1494333702	0.0030016399	-0.0392586856	0.0388559473	-0.1390323766	0.0085220817	-0.0387995598	-0.104072205	0.0486405552	0.0215346012	-0.0470184356	-0.0234254683	0.110092878	0.0009976522	-0.1047176724	0.0178488575	0.1301449218	-0.0740223104	-0.0187030049	-0.0202031911	0.0215020137	0.0803934582	0.0656456928	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0797939	-0.0045981999999999	0.00636706647721	2.114344323999908e-05	-0.00631242	-0.02645082	3.98466462564e-05	0.0006996458786724	0.137608	-0.0147899999999999	0.018935961664	0.0002187440999999	8.03326e-05	0.0005234126	2.7396074983876e-07	6.453326622760001e-09	0.000153964	0.0002029598	4.1192680416040006e-08	2.3704913296000006e-08	-1.94778e-05	0.0002202082	3.793846928399999e-10	4.849165134724e-08	0.0	0.0
