global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
3412.809281526252	-7.534821390068373	56.77353338023189	11647267.192071734	7948.70463870434	-63.145904541015625	3987.4052603030577	63181905.43335989	3514.909227254805	5.839908701339937	12354586.875840971	34.1045336399859	3518.190134707957	6072.020762848891	1.1207	53.62323	0.1512951099999999	0.0801078	-0.0589569733	0.1343141477	0.2414628252	-0.0319547602	0.1287970728	0.0850321208	-0.1511341488	0.0909844875	0.0419652498	0.1224410449	-0.016567109	0.1169629318	-0.1348123279	-0.1314415649	-0.11661828	0.0056848442	0.0861022404	0.0113004085	-0.2714288526	-0.0579300437	-0.030755886	0.0561807229	-0.1243276564	0.0156428754	0.0442795919	0.0401154778	0.1073458448	0.1087786495	-0.0560471263	-0.1109386943	-0.1191550603	0.0097382075	0.0890679275	0.0136102693	-0.087515812	-0.0083218226	-0.0969920869	-0.2357993687	-0.1665879189	-0.0525487262	-0.0451308955	-0.0388878155	0.0221305793	-0.0148564381	0.1196891036	-0.1459778826	-0.132236293	0.0988417227	0.0371776085	-0.0714050693	-0.0353057003	0.2547407662	-0.0789993936	0.0169019627	0.0831796919	-0.1134283633	-0.0429507636	0.0236475538	0.0289315323	0.1319720745	-0.098630353	-0.0635591496	-0.0911803024	-0.1179209573	-0.0421262059	0.0989022695	-0.0401761098	-0.0761524855	0.0064480737	-0.1396118565	-0.2211697928	-0.1513704038	-0.0327937723	-0.0373626769	-0.0118397315	0.0903786875	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00265544	-0.01353906	0.0001833061456836	7.051361593599999e-06	-0.043147	-0.0174669999999999	0.0003050960889999	0.001861663609	-0.135096	-0.0679747999999999	0.0046205734350399	0.0182509292159999	0.000797486	0.000164126	2.6937343876000003e-08	6.359839201960001e-07	-0.000166554	-0.000568396	2.7740234916e-08	3.23074012816e-07	0.000482742	0.000313763	9.8447220169e-08	2.33039838564e-07	0.0	0.0	0.0	0.0	0.0	0.0
3434.123352313256	21.314070787003857	454.2896135134112	11793203.198903237	8025.803385633103	77.09874692876292	5944.21677798543	64413519.98483978	3504.66360554822	-10.245621706585098	12282666.98805425	104.97276415444772	3508.381171427314	6093.85222791999	1.220859	58.415638	0.16983881	0.0959063	0.0083690651	-0.0324949546	-0.1690907823	0.0161438312	0.0351721958	0.0006747929	0.0879685842	-0.1721867496	0.1174865431	0.0024160521	-0.0289696763	-0.1235971197	0.1357351727	-0.1743418569	0.0933999433	-0.1946007568	0.0792762824	-0.1074749905	0.055573728	0.1718881842	0.0873691919	0.0108539132	-0.0823763205	-0.0145834881	-0.2710230166	0.0253233284	0.1225666978	0.0252922326	-0.0059699607	0.1352181246	0.0962190575	-0.0795954429	0.1523393393	0.0246180955	-0.0929101002	-0.0531280902	0.0621267553	-0.1447001014	0.099548202	-0.042855766	-0.0055409642	-0.1007351498	-0.0721282526	-0.0320625979	-0.1329327929	0.1382736016	-0.1571216327	-0.0405437898	-0.2473076224	-0.0726338312	0.0892605466	-0.0381921821	0.1476664083	-0.0908042204	-0.0185555873	-0.0497368358	-0.0373677848	-0.2826774969	-0.0012517618	0.109488563	-0.0424986206	0.0295021526	0.1181366224	0.1494002471	-0.0600098435	0.1557436572	0.002011034	-0.0481501017	-0.0178822359	0.0825344724	-0.1642875718	0.0505655718	0.0032544602	-0.0758688648	-0.1075008639	-0.0634743001	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00563862	-0.0082940599999999	6.879143128359998e-05	3.179403550439999e-05	-0.0491717	-0.0060247	3.629701009000001e-05	0.00241785608089	-0.159759	-0.024663	0.000608263569	0.025522938081	-0.000920353	-0.001717839	2.9509708299210003e-06	8.470496446089999e-07	-0.000923113	-0.000756559	8.521376107690001e-07	5.723815204810002e-07	0.000625485	0.0001427429999999	2.0375564048999992e-08	3.9123148522499993e-07	0.0	0.0	0.0	0.0	0.0	0.0
3461.522175162732	27.39882284947589	750.6954935369622	11982135.76914333	8141.889561754592	116.0861761214892	13476.000286509408	66290365.63580839	3517.863521187892	13.199915639671872	12375363.753704472	174.23777289445408	3521.18570716935	6222.727422675909	1.083612	51.848618	0.10046682	0.0433837	0.0623748495	-0.144670579	0.0525935687	0.0365126375	-0.1480817474	-0.0110631745	-0.1287611027	-0.0346181949	0.0574039946	-0.0422987705	0.0714289259	0.0261436851	-0.0686011966	-0.0340143554	0.0397689205	0.165215314	0.0992241114	0.0114861201	0.0279688775	-0.0009263974	0.0498796463	-0.0345903527	0.0736554998	-0.014452891	0.0617565199	0.1035875665	-0.0272438048	0.0631139981	0.1256195714	0.3141554473	0.1022812756	0.0206483867	-0.1237791188	0.0385106151	-0.0903399972	-0.0028791364	-0.0056679583	0.0532046037	0.0121299856	-0.0469541338	-0.0142836035	-0.0292737883	-0.1485432124	0.0693482816	0.0373352684	-0.0825811208	-0.030406857	-0.1002570681	0.1388705364	-0.1087887654	-0.0145657485	-0.0339354436	0.0007261342	-0.024570681	-0.0619385743	0.0870758968	-0.0215411463	0.0702751245	0.1078377432	-0.0003544083	-0.0941281729	0.1059196433	0.2920244396	0.1317823385	0.0701591063	-0.071991963	-0.0818674558	-0.0621999547	-0.0076195346	0.0392607874	0.0584334062	0.0321993756	-0.0221962701	-0.0454910932	-0.0190398124	-0.0955094551	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.00739479	-0.00175617	3.0841330689000017e-06	5.46829191441e-05	-0.0631997	-0.0140279999999999	0.0001967847839999	0.0039942020800899	-0.134068	0.025691	0.000660027481	0.017974228624	-0.00055805	0.0003623029999999	1.3126346380899994e-07	3.1141980250000004e-07	-0.000562089	0.000361024	3.15944043921e-07	1.3033832857600004e-07	0.000168979	-0.0004565059999999	2.0839772803600002e-07	2.8553902441000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
3437.857952882316	-23.664222280415743	559.9954161369249	11818867.30419619	8069.053454297654	-72.83610745693841	5305.098549478678	65109623.6483129	3514.714466459128	-3.1490547287639856	12353217.780737072	9.91654568475082	3518.1665997034647	6179.972240890196	1.090809	52.192986	0.28736734	0.183954	-0.0608436301	-0.151676597	-0.0939672564	-0.108442109	-0.1637141929	-0.0813668754	0.0307500506	-0.0220707666	-0.0550941344	-0.0690771829	-0.1094874737	0.1291301065	-0.1098400942	0.1388995234	-0.1461308875	-0.193307416	-0.1285566692	-0.0711045451	0.0509654843	0.2529902584	0.034796478	-0.0278717743	-0.0819595043	0.0884063997	0.3076056309	0.1033691078	0.1830612609	0.1724740767	0.0850495859	-0.0514637771	-0.0309921007	0.0473481529	0.0335214053	0.0601675898	-0.0093141624	0.1019994593	0.0413850837	0.0076855284	0.1673256761	0.014031065	-0.0282237693	0.1191339412	0.0697659643	-0.1075830558	0.1197458616	-0.076296889	0.1484689178	0.2066770179	-0.120771492	0.1205999114	0.0787360489	-0.0287245349	0.2373353461	-0.0997668129	0.0001752009	-0.162675875	0.0644461117	0.2864122671	0.1049769163	0.2110684603	-0.1576665925	0.0818484912	-0.0420115048	-0.0548991992	0.0266780231	0.0418692737	-0.0592720325	0.0337388647	0.0744789672	0.0296385234	0.0149129296	0.1478885985	0.0570881015	-0.0282630067	0.0978487778	0.0795553879	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0127516	0.02014639	0.0004058770300321	0.00016260330256	-0.0504692	0.0127304999999999	0.0001620656302499	0.00254714014864	-0.315792	-0.181724	0.033023612176	0.099724587264	-0.000950104	-0.0003920539999999	1.5370633891599998e-07	9.02697610816e-07	-0.00119956	-0.0006374709999999	1.4389441935999998e-06	4.06369275841e-07	0.000594783	0.000425804	1.8130904641600002e-07	3.53766817089e-07	0.0	0.0	0.0	0.0	0.0	0.0
3445.270964879139	7.413011996822661	54.95274686503669	11869892.021439232	8045.11438329169	-23.93907100596425	573.0791206285983	64723865.44024682	3506.018904851636	-8.695561607491982	12292168.561177064	75.61279166968853	3509.2262684689445	6116.728123000084	1.199023	57.370811	0.368617865	0.247855	0.0660305564	0.0392440474	0.1259626116	0.0571780766	0.0059823648	0.0062460502	-0.0479768786	0.2238925025	0.0175696613	0.0765165518	0.0163820852	-0.073244102	-0.0797476461	-0.018887989	-0.0267673184	0.1575545301	-0.0225020511	-0.0351152923	-0.0315036852	0.0888856576	-0.167780258	-0.0891105945	-0.0497407311	-0.0561083416	0.005548421	-0.0895155824	-0.1186622268	0.0679835088	-0.177379047	0.0687602712	0.1376425715	0.0013617878	-0.0317718354	0.0826075349	0.0805590873	-0.0918303382	-0.1376257365	-0.0307163613	0.0190978999	-0.130447369	0.0070976765	0.0420393524	-0.0111358113	0.0167915097	-0.0671506272	-0.0918447487	-0.0186009544	-0.0215364466	0.1468694654	-0.0158977622	0.056785338	0.0190108134	0.0877643608	0.1713389969	-0.0495531982	-0.0919652474	-0.0529415517	0.0295181295	-0.0762753382	-0.1336684657	-0.0610746271	-0.1718083887	0.0265348771	0.1650854688	0.0216493798	-0.0188216721	-0.0225270555	0.0864530864	-0.1324683309	-0.1079818992	-0.0302881842	0.0390903023	-0.1018305563	-0.0884035726	0.0716622244	-0.026397889	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0213014	-0.034053	0.001159606809	0.00045374964196	-0.0245327	0.0259364999999999	0.0006727020322499	0.00060185336929	-0.0932243	0.2225677	0.04953638108329	0.00869077011049	-0.00191376	-0.000963656	9.28632886336e-07	3.6624773376e-06	-0.00105319	0.0001463699999999	1.1092091761000002e-06	2.1424176899999956e-08	-1.64043e-05	-0.0006111873	3.7354991568129e-07	2.6910105849000004e-10	0.0	0.0	0.0	0.0	0.0	0.0
3435.025430746684	-10.24553413245485	104.97096965929735	11799399.709876442	8100.164160058854	55.04977676716408	3030.4779221145977	65612659.41990195	3521.299273614779	15.280368763143088	12399548.57435997	233.489669537639	3525.018930667856	6143.009246448829	1.023274	48.961559	0.074182875	0.0375587	0.0522673689	0.048207661	0.0966351998	0.0554305993	-0.0118995647	0.0921649656	-0.0610932283	0.0570800791	-0.0301334156	-0.0507421598	0.0828659103	0.1159410244	0.0559703681	0.0769761155	0.0362844134	0.1226018216	-0.1147494212	-0.2267169011	0.0205843544	-0.193258038	0.0265684592	0.0989274619	-0.0139497324	0.0629077846	-0.034726359	0.1132127039	-0.1047913069	-0.1115762705	-0.0911623635	-0.1264269413	0.1622794109	-0.0416277612	-0.1441253743	0.0468721618	0.0071636917	-0.0666226748	-0.0984632264	0.1267691443	-0.0633081512	0.1543791335	0.1057155957	-0.0430467988	0.2385872357	0.0862554173	0.119307429	0.0725298663	0.0732181121	-0.0599990593	0.1118143787	0.0801864288	0.2362299794	0.0048127527	-0.1701529282	-0.0463240341	0.117488997	0.0561089418	0.0227518492	-0.0605655598	0.1398202009	-0.0808191037	0.1176484864	-0.0748530927	-0.1520838144	0.1405711282	-0.0013641747	-0.1609156387	-0.0553616004	0.0153504032	-0.0969480898	-0.076463095	0.1124129823	-3.57984e-05	0.017427353	0.1797848195	-0.1093973742	0.1861783313	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0281645	-0.0068630999999999	4.710214160999996e-05	0.0007932390602499	-0.0136192	0.0109135	0.00011910448225	0.00018548260864	-0.0593615	0.0338628	0.00114668922384	0.0035237876822499	-0.00152156	0.0003922	1.538208400000001e-07	2.3151448336e-06	-0.00105319	0.0	1.1092091761000002e-06	0.0	-7.50738e-05	-5.8669500000000005e-05	3.4421102302500007e-09	5.636075446440001e-09	0.0	0.0	0.0	0.0	0.0	0.0
3411.2285338175548	-23.79689692912916	566.2923034555969	11636480.109931065	7999.467744624361	-100.69641543449234	10139.768081355867	63991484.19728556	3520.289667693662	-1.0096059211168722	12392439.344470754	1.019304115954248	3523.5181212288144	6104.747178704145	1.121473	53.660179	0.18296573	0.124383	-0.128750294	0.0708354101	0.0106581218	-0.1231078121	0.0384444774	0.1565342319	0.0361131322	-0.1715791562	-0.0380256685	-0.0294071398	-0.1421122645	0.2127226898	0.1024278345	0.0948467797	0.2088127469	-0.0291290714	0.0943495516	-0.0106867189	-0.045891715	0.0257872394	-0.0608468049	-0.1063662895	-0.1467752074	-0.0244470202	-0.0582143325	0.1139173813	0.0290426845	0.0765526484	0.0119441725	-0.0667009182	-0.0088203967	0.0040673892	-0.1973260513	-0.2099242355	0.0373578629	0.0087361094	0.1842440253	-0.0240480971	-0.0694293264	-0.0002345844	-0.0707602627	-0.1492760402	-0.2341615531	-0.1427895973	0.2227679907	0.1007940202	0.1131406381	-0.1871784407	-0.1045499537	-0.0849472471	-0.0164482333	0.0366950637	0.0080433776	0.0683735373	-0.0692626568	-0.1419818245	-0.0881112513	-0.0728823639	0.0784221906	0.0569864936	-0.0824444726	-0.0158023769	-0.0531225411	-0.0468406118	0.0387285338	-0.2433157963	0.1135482292	-0.0704396876	0.0808245547	0.1559826197	-0.0068271795	-0.1627851496	0.0516073325	-0.0386918054	-0.0986642738	-0.287112613	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0140377	0.0141267999999999	0.0001995664782399	0.00019705702129	0.00769969	0.02131889	0.0004544950708321	5.9285226096100005e-05	-0.173309	-0.1139475	0.0129840327562499	0.0300360094809999	-0.00115516	0.0003664	1.3424896000000001e-07	1.3343946255999998e-06	-0.000992192	6.099800000000004e-05	9.84444964864e-07	3.720756004000005e-09	0.000168979	0.0002440528	5.9561769187840015e-08	2.8553902441000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
3421.2681738721485	10.039640054593749	100.79437242580312	11705075.917550463	7994.952545815326	-4.51519880903561	20.38702028511659	63919266.20983896	3504.8552211707747	-15.434446522887356	12284010.12136804	238.2221394678696	3509.193946488624	6110.169733463152	1.211169	57.95195	0.41801316	0.210005	-0.1977943943	-0.1631063446	-0.0829931005	-0.2268924071	-0.1610989998	0.1446741261	0.3167969733	-0.1464835766	0.0948421839	0.157346412	-0.2637613936	-0.0141690335	0.3111651626	0.0013734315	0.1205476895	0.1446201239	-0.1546982786	0.1830672387	-0.042959063	-0.051896006	0.0645049569	-0.1517684855	-0.0116806098	0.0513178788	0.0976951688	0.0459084488	-0.0280241705	-0.0930136039	0.1693386641	-0.0431262288	0.1648820949	0.0037617898	0.1260051526	0.0088743179	-0.036857764	0.0446574178	-0.04559396	0.1371909943	0.0375027947	0.0767188006	-0.0548739183	-0.0627005942	0.0471811331	-0.2680319889	-0.0068206431	0.3052120092	-0.0254643573	-0.1813895604	0.149400059	0.1602291687	-0.1449457209	0.0348389541	-0.0294500577	-0.0314012831	-0.1448231654	-0.0337157218	0.0270181706	0.094821566	0.0725349543	-0.0319633147	0.1061625588	0.1924827257	-0.0759946771	0.1311879382	0.0635469314	0.0895865386	0.0274130315	0.0001288625	0.0303595817	-0.036863563	0.1119025485	0.0814441595	0.1057670135	0.0172245287	-0.0687125213	0.1063596564	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0153357	0.0293734	0.00086279662756	0.00023518369449	0.0598213	0.05212161	0.0027166622289921	0.00357858793369	-0.37276	-0.199451	0.039780701401	0.1389500175999999	-0.00334631	-0.00219115	4.8011383225000005e-06	1.11977906161e-05	-0.00118059	-0.000188398	1.3937927481e-06	3.5493806404e-08	-0.000192816	-0.000361795	1.3089562202500006e-07	3.7178009856e-08	0.0	0.0	0.0	0.0	0.0	0.0
3463.514966766053	42.24679289390451	1784.7915098204608	11995935.925012453	8142.629875345433	147.67732953010727	21808.59365714389	66302421.28686798	3510.036263479313	5.181042308538508	12320354.570939818	26.843199402866038	3512.907859203513	6127.906233656351	1.574367	75.33023799999998	0.36639245	0.276122	0.1436794091	-0.2032724972	-0.0309154841	0.1119051626	-0.1761586475	-0.1281146342	-0.0916351125	-0.0406800261	-0.0589772216	0.1549939593	0.0591025139	-0.1414022297	0.0715217217	-0.0506762792	-0.0488750991	0.0554075419	-0.0143512105	-0.0831156158	-0.0025810745	0.1309129128	0.0036039973	0.2070814753	-0.0139316391	0.0456637902	-0.0197130444	0.087340531	0.0410488385	0.1519740638	0.1746620203	0.0273865686	0.0565245977	-0.0537720969	-0.0406552381	0.1029156495	-0.2024084286	0.1016208496	0.107175123	0.1056625774	0.0027112776	0.0410265713	0.1797191669	-0.1442923948	-0.1136330962	0.0603735157	-0.1416467471	0.059336313	-0.0604121544	0.0102478528	0.0654837386	-0.0176590359	0.0737820232	0.0141771305	0.135063824	-0.0408185716	0.1929421249	0.0205427616	0.0267363227	-0.0218437633	0.0740204104	0.0511681332	-0.1897191207	0.1803104204	0.0511559242	0.055350823	-0.0356058824	-0.0062797701	-0.1539389494	-0.1293482315	0.0756727937	0.0922165191	0.0932791462	0.0370158	-0.1282227516	0.1316027074	-0.1575641522	-0.1658348562	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0233531	-0.0386888	0.00149682324544	0.00054536727961	0.0361792	-0.0236421	0.0005589488924099	0.00130893451264	-0.111275	0.2614849999999999	0.0683744052249999	0.012382125625	-0.00396739	-0.00062108	3.857403664000005e-07	1.5740183412100003e-05	-0.00105319	0.0001273999999999	1.1092091761000002e-06	1.6230759999999988e-08	-0.000295867	-0.000103051	1.0619508601e-08	8.7537281689e-08	0.0	1.0	0.0	0.0	0.0	0.0
3450.122759325574	-13.39220744047907	179.35122012882294	11903347.054416312	8131.739516237949	-10.890359107484072	118.5999214899613	66125187.55994579	3518.2236245980657	8.187361118752506	12377897.472679952	67.03288208886028	3521.92411513725	6236.529395455739	1.157486	55.383362	0.17056325	0.0969856	0.0297218153	-0.1136838822	-0.0552215653	0.0188338886	-0.1307972458	-0.0574454663	0.0924030564	0.0984775653	0.017824813	-0.1484992203	0.0507169291	-0.0183571657	0.0366202503	0.1751578434	-0.257477548	-0.002946999	-0.0971715677	0.0203294527	0.1074047084	-0.0937237894	-0.2544112562	-0.0114103375	0.17434008	-0.0468327801	-0.10586903	-0.0341503683	-0.0427083273	0.1009297918	-0.1288810592	0.1050094174	-0.0711414857	-0.1309436498	0.1703207639	-0.0506189713	0.1368661424	0.2124238702	0.0994632875	-0.1651218487	-0.0488816245	0.1109647386	0.0163980146	0.021173494	0.0498176263	0.056906876	-0.0204534509	0.0637044336	0.1591451937	0.257180961	0.0934211294	0.0844758529	0.0105411074	-0.1641654914	-0.0962361472	0.2679138467	0.0087402494	0.0972631552	0.0227586581	-0.052951451	-0.0732414478	-0.0293939934	-0.116236018	-0.1094818713	0.0752884004	0.0081874564	-0.1556028195	0.156398968	0.128489422	0.1229838046	0.2391330526	0.0714051539	-0.133088241	-0.0445810988	0.0290792546	0.1108681883	0.0439737346	0.0662394641	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0325341	-0.009181	8.429076100000003e-05	0.00105846766281	0.0318871	-0.0042921	1.842212241e-05	0.00101678714641	-0.127919	-0.016644	0.000277022736	0.016363270561	-0.00252171	0.00144568	2.0899906624000013e-06	6.359021324099999e-06	-0.00166305	-0.0006098599999999	2.7657353025e-06	3.719292195999998e-07	-0.00104925	-0.000753383	5.675859446890001e-07	1.1009255625e-06	0.0	0.0	0.0	0.0	0.0	0.0
3417.38839023768	-32.73436908789381	1071.5389195824578	11678543.409731282	8032.484166733762	-99.2553495041866	9851.624405198234	64520801.88882858	3515.8680935711927	-2.3555310268729954	12361328.451391932	5.548526418561348	3519.761718370605	6148.344373534967	1.116818	53.437477	0.1396914999999999	0.0609847	-0.0659526714	0.1264247339	-0.057456665	-0.0479416347	0.049909323	0.0022788287	0.1079483262	0.190952667	-0.0200696577	-0.0849772117	-0.0305284646	0.0151786671	-0.0086635205	0.1185210336	-0.1001607663	0.0551382389	0.0340969385	-0.0555870573	0.0363938947	-0.1672844389	-0.0555071825	-0.0573476703	0.1267705111	-0.2177688578	-0.0842839033	-0.1192959266	0.0786426492	-0.1413518997	-0.0862229064	0.0882920604	-0.093294565	0.0375586612	-0.0421102637	0.0662346775	-0.1135208968	-0.1127002298	-0.1196014037	0.0698161119	0.0437334032	-0.2289888216	0.0835700989	-0.0364588976	-0.0796431446	-0.0282347076	0.0139319737	0.0036256095	0.1114368469	0.1019452148	0.0727055207	-0.0459701054	0.0553369875	-0.0617341957	-0.1595629258	0.1082491001	-0.0660356845	0.1506322085	-0.1401100329	-0.0512887481	-0.1838762142	0.0429718312	0.155796337	-0.0751138183	0.106233499	-0.0559113139	-0.0111073305	0.0184374787	-0.0898374941	-0.0920354317	-0.1515036819	-0.0865931822	0.066732333	0.0724918389	-0.1677517648	-0.1480324491	-0.0425358453	-0.021202852	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0522927	-0.0197585999999999	0.0003904022739599	0.00273452647329	0.0137256	-0.0181615	0.00032984008225	0.00018839209536	-0.0947741	0.0331449	0.00109858439601	0.00898213003081	-0.00162662	0.0008950899999999	8.011861080999997e-07	2.6458926244e-06	-0.00154023	0.0001228199999999	2.3723084529000003e-06	1.508475239999996e-08	-0.00140387	-0.0003546199999999	1.2575534439999996e-07	1.9708509769e-06	0.0	0.0	0.0	0.0	0.0	0.0
3403.060894922214	-14.327495315465969	205.2771220146992	11580823.454548782	7973.308250914229	-59.17591581953366	3501.7890130805336	63573644.46409692	3506.612583023096	-9.255510548096936	12296331.807415908	85.66447550593364	3509.9529827269084	6088.172992122597	0.940665	45.008919	0.1473472499999999	0.0682229	-0.088855545	0.1306128009	-0.0967610802	-0.0767351374	0.1473313862	-0.0079608306	0.023759575	0.0191765141	0.0221867062	0.0102060062	-0.0371071654	-0.0347997134	-0.0442184977	-0.1558579634	0.141191616	0.0481719605	0.0864140457	-0.051505058	-0.0132385553	0.0573593558	-0.0097376119	0.0434841616	-0.0476322355	-0.1205006893	-0.0501394959	-0.0316632845	-0.0204866447	-0.0163825806	-0.020728003	-0.1497518401	-0.3698808324	-0.0322598878	-0.1185061889	0.1324565767	-0.005934342	-0.0447852185	-0.0614202968	-0.1447995037	0.1032213355	-0.008712206	-0.0904217789	0.07047306	-0.0104566701	-0.0376269732	-0.0288604255	-0.0618540413	-0.135201799	-0.1524031006	-0.0327573591	-0.0937698979	0.047014915	0.0098406372	0.0544149001	0.0171782435	0.0376444376	0.0005154757	-0.1196096004	-0.0606015595	-0.0497612116	-0.0145418138	0.01931802	-0.0563174129	-0.0703684426	-0.3652540778	-0.1452430289	-0.073907545	-0.1577393147	0.030340341	-0.0686616852	-0.0237888186	-0.1494705679	0.0874158624	0.068919184	-0.0657529545	0.0817297899	-0.0127452667	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	-0.0575678	-0.0052751	2.782668001000005e-05	0.00331405159684	-0.0345955	-0.0483211	0.0023349287052099	0.00119684862025	-0.0588198	0.0359543	0.00129271168849	0.00345976887204	-0.000975795	0.000650825	4.235731806250001e-07	9.52175882025e-07	-0.00148332	5.691000000000008e-05	2.2002382224e-06	3.2387481000000087e-09	-0.00185207	-0.0004481999999999	2.0088324e-07	3.4301632849e-06	0.0	0.0	0.0	0.0	0.0	0.0
3399.386524606583	-3.674370315631222	13.500997216391887	11555828.743676824	7936.068691172498	-37.23955974173077	1386.7848097579354	62981186.271008365	3496.314168485304	-10.298414537791814	12224212.764751082	106.05734199220178	3499.8998177386848	6062.323389445427	0.895362	42.841251	0.11803495	0.0574352	-0.1034669871	0.1335570379	-0.0650606877	-0.1037890142	0.1976196354	-0.0680074412	0.0251007239	0.038886025	0.0663704691	0.0564109674	-0.1227003419	-0.1679721094	-0.0232993058	-0.2364396412	-0.0050405602	-0.0939156748	0.0059962292	-0.1947405921	-0.1226793235	-0.1890810018	-0.1018140787	0.0215339554	0.0944466947	-0.1191729283	0.122668341	0.0017004816	-0.209563283	-0.0276191551	0.1125355153	-0.0309672689	-0.1275447265	0.0900661829	0.1107193614	-0.0598651435	0.0113035299	0.1445553298	0.1132698791	0.0959715293	-0.1247582095	-0.0812651235	0.0113803246	-0.0597257865	0.00111612	-0.1262466754	-0.1740929148	-0.0361497634	-0.2234956339	0.020366124	-0.1053944478	-0.0109535107	0.1793615156	0.1144356221	-0.1908836186	0.1188714632	0.0381948985	0.1195781147	-0.1068946248	0.1534983288	0.0378225977	-0.1788809822	0.0077395749	0.088382163	-0.0107999454	-0.1634866421	0.0496895823	0.1129111894	0.0543888763	0.0096478064	0.1749835209	0.0488164322	0.1244586139	-0.1290929677	-0.0888394707	-0.0220660317	-0.0376962363	-0.0316867842	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	-0.0689271	-0.0113593	0.00012903369649	0.00475094511441	-0.0717295	-0.037134	0.001378933956	0.00514512117025	-0.0819470999999999	-0.0231272999999999	0.0005348720052899	0.0067153271984099	-0.000525268	0.000450527	2.0297457772900005e-07	2.75906471824e-07	-0.00134652	0.0001368	1.8131161104e-06	1.8714240000000015e-08	-0.00219303	-0.0003409599999999	1.1625372159999997e-07	4.809380580899999e-06	0.0	0.0	0.0	0.0	0.0	0.0
