global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
3287.814907538449	1.562615248916245	2.4417664161455783	10809726.86623206	8002.303324246649	24.659232323512697	608.0777387849733	64036858.49324897	3402.291416993234	-19.09203172137859	11575586.88614583	364.5056752501263	3400.70062545078	4857.577458475284	1.064519	63.266911	0.26802195	0.13986	0.0136043255	-0.1375864495	-0.1021376703	-0.009908643	0.011247921	-0.0136719297	0.0343884439	0.0103696978	0.1142551665	-0.1420392979	-0.0017241775	0.0570566477	-0.1086431059	0.0576457877	0.0617285693	0.002649832	-0.1447504144	-0.0151190312	-0.0316932103	-0.0141369423	0.0796958282	-0.1468354596	-0.0421075007	-0.0038250809	0.1283563753	0.079764237	0.0265317257	-0.1479141187	0.1524837976	0.0895266162	0.0797047025	0.000689404	-0.1891557504	-0.1142598746	-0.0354425919	0.0978210091	0.0004085654	-0.1409219477	-0.1313215837	0.1686019067	-0.0217528903	0.0033894523	-0.1346783276	0.0770470819	-0.0152943533	0.0546482929	-0.006639899	0.0002851002	0.0162965854	-0.1218519078	0.0328196537	-0.0197421965	-0.0325529431	0.0409488431	0.0963761863	0.0183228395	0.0366753455	0.0196009973	-0.0033693395	-0.141000934	0.0597583646	0.0222717275	-0.1453731205	-0.0406160744	-0.0339156002	-0.0139842064	0.0829623973	-0.141194416	-0.0373811645	-0.0218670642	0.1255029267	0.0745375643	0.0085037108	-0.1570350873	-0.121475256	0.0964185859	-0.0848995987	0.0439991064	0.2020070503	-0.1043152572	0.0354695366	0.0771272875	0.0390563754	-0.0982596823	0.1681211737	0.1546931517	-0.0058640888	0.0289210146	-0.1221822816	0.0769744952	-0.0674572636	0.0401207921	0.0524194028	0.0081081097	-0.0151778866	-0.1144948915	0.0308147886	-0.0240078843	0.0080667759	-0.0156876714	0.1055967594	0.0426008363	0.0481206819	0.0116006581	-0.008713591	-0.1293365017	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.255257	-0.012854	0.000165225316	0.065156136049	0.0966479	0.1073427999999999	0.0115224767118399	0.0093408165744099	0.274995	0.062523	0.0039091255289999	0.0756222500249999	-0.00619903	-0.00128941	1.662578148100001e-06	3.84279729409e-05	-0.00084811	0.000121323	7.192905721e-07	1.4719270329e-08	-0.00283471	-0.00029531	8.720799610000003e-08	8.035580784099999e-06	0.0	0.0	0.0	0.0
3300.4473281232604	12.63242058481137	159.57804983156606	10892952.565715969	8046.206411704335	43.903087457685615	1927.481088317192	64741437.619751945	3399.021817783323	-3.269599209911121	11553349.317767046	10.690278993451424	3397.314056634697	4881.308211134757	1.009922	60.022133	0.11252235	0.0559057	0.0130927838	-0.0885020427	-0.0222756142	-0.0079720177	0.0250704996	-0.0061294021	-0.0366901072	0.0206697573	0.0035211846	-0.1850305664	0.0108998359	0.1513679738	0.003950138	-0.1381758826	0.0740144243	0.0023374249	-0.0198061536	-0.070928988	-0.0340547079	-0.0111465674	0.1217120445	0.0841340733	0.0411249975	-0.0458274508	0.045298986	0.0556148567	-0.0118685999	-0.1185539549	-0.0311003823	0.0129900137	0.1231569953	0.0647067329	-0.1923877335	0.055643413	-0.0309735007	-0.0291386384	0.1050244173	-0.0428993668	0.0086431644	0.1348218502	-0.0236265992	0.1004748133	-0.0636216485	-0.0019572787	0.0785155157	-0.0576451238	0.0677917303	-0.1065177626	0.0127772167	-0.0592134669	-0.0690478552	0.1024869322	0.0887993027	-0.1310362473	-0.1361067659	0.0568247481	0.0497821435	-0.1258272501	0.1229299625	0.0402989467	0.0762295942	0.0145439162	-0.0090969838	-0.0709264015	-0.0448163678	-0.0157865135	0.1228684972	0.0924168691	0.0233349982	-0.0533061455	0.0339000158	0.0632939699	-0.0277986066	-0.0944639741	0.0346475536	-0.0408528453	-0.1161466493	0.0490392711	0.2120463654	0.0596020631	0.0031639353	-0.0583245062	0.109696457	-0.0340064613	0.0038758113	0.1293058162	-0.0153045469	0.1318702398	-0.0352591861	0.0247155591	0.0674375361	-0.0391910764	0.0226547006	0.1171472665	-0.004098545	-0.0355251647	-0.0571370647	0.074814469	-0.1198783571	-0.0810640701	-0.1883265476	-0.0050147717	0.0585590912	-0.0385668698	0.1696033282	0.0060677056	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.230534	0.024723	0.000611226729	0.0531459251559999	0.0693992	-0.0272487	0.00074249165169	0.0048162489606399	0.235372	-0.0396229999999999	0.0015699821289999	0.055399978384	-0.00628209	-8.305999999999938e-05	6.8989635999998985e-09	3.94646547681e-05	-0.000969433	-0.000121323	9.39800341489e-07	1.4719270329e-08	-0.00304888	-0.00021417	4.586878890000003e-08	9.2956692544e-06	0.0	0.0	0.0	0.0
3293.530036958235	-6.91729116502529	47.84891706173693	10847340.104346111	8016.048338890336	-30.15807281399884	909.509355854456	64257030.97142651	3412.369914128997	13.348096345674094	11644268.43085274	178.1716760533981	3411.1778169873005	4859.792686306686	1.051652	62.502247	0.19716605	0.0977113	0.0240595339	-0.0752993424	-0.1532450767	-0.0185560714	0.0790101364	0.0305093584	0.0620676474	0.0865733386	0.1057758192	-0.0148783068	-0.0819277883	0.0461994957	0.0765455534	-0.1512036267	-0.0766242817	0.015734487	-0.0530628295	-0.0102068556	-0.0117325854	-0.0182444621	-0.07913376	0.0279016302	0.14154821	0.067513765	0.2462614146	-0.0021387849	-0.1075000992	-0.0676742365	0.0317327792	-0.085645577	0.048990807	0.0426953268	-0.1269268068	-0.0890936267	0.0827371295	-0.0799107332	0.151284586	0.1157034948	-0.0224739554	0.0228793754	0.2095875176	0.2633250547	0.0355575914	0.0275722495	0.000376642	0.0858393497	-0.0704996712	-0.0548104791	-0.0120883842	-0.0289384532	0.2154777947	-0.1233842767	-0.0962897168	0.0239144824	0.1576604873	-0.031179592	0.0606429043	-0.1109058646	-0.1468778959	-0.050406181	-0.0762735043	0.0001924092	-0.0440397708	-0.0217624801	-0.0103076706	-0.0185842961	-0.085717758	0.0395643863	0.14633927	0.0086293504	0.2560041427	0.0195919274	-0.1028056731	-0.0219839256	-0.0367509247	-0.0696010631	0.0012747844	-0.0011666156	0.1567332378	-0.0935318264	-0.0944922184	-0.0890642283	0.1175999926	0.1432359975	-0.007168128	0.0105442655	0.1739614268	0.2249486032	0.0839313399	-0.1045487473	-0.085966508	0.1213128284	0.0179918997	-0.0049131032	0.0272806654	-0.0082683813	0.2149638454	-0.1266217345	0.0587756883	-0.087687166	0.1754568734	0.0416898987	0.0327398248	-0.1766491999	-0.0733322234	-0.0634772183	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.248215	-0.017681	0.000312617761	0.0616106862249999	0.00542275	-0.0639764499999999	0.0040929861546024	2.94062175625e-05	0.267106	0.031734	0.001007046756	0.071345615236	-0.00505625	0.0012258399999999	1.5026837055999993e-06	2.55656640625e-05	-0.000564471	0.000404962	3.18627509841e-07	1.6399422144400005e-07	-0.00300419	4.469000000000001e-05	1.9971961e-09	9.0251575561e-06	0.0	0.0	0.0	0.0
3292.897088146094	-0.6329488121409668	0.4006241987906608	10843171.233121026	7967.322463681445	-48.72587520889101	2374.21091487242	63478227.24028297	3421.391565526012	9.02165139701492	11705920.244652536	81.39019392926127	3419.7728673122588	4887.244155860775	1.074602	63.866165	0.12870775	0.0774858999999999	0.09742249	0.036299072	-0.0596026073	-0.0360774509	0.0337076944	-0.0857565232	0.0467388661	0.058313418	0.087390673	0.0110578606	0.0325130434	0.0099790691	-0.0924878474	-0.0503453938	0.051745602	-0.1512776974	-0.0285722516	0.0801765835	0.0388956007	-0.0892712509	0.2062647172	-0.1901212086	-0.0367803114	0.0194029966	-0.1491405657	0.0363097483	-0.0159593512	0.0634349076	0.1606495288	-0.0180538089	-0.0556402875	-0.0111212834	0.0556854194	-0.0986520832	0.0579195152	-0.0129700137	-0.0133408483	-0.0218516227	-0.0016329141	0.0297405086	0.0347748772	0.0037377167	-0.0474313412	0.0429719177	0.0385572826	-0.0388070095	0.0461673389	-0.1237018232	-0.1502607589	0.1177982834	-0.1127515864	0.094031947	0.1262450414	0.0121798939	-0.0281718475	0.0645614083	0.0591920214	-0.0156036328	0.1029133423	0.0417180691	0.0648238569	-0.1321689713	-0.0628175719	0.0762374587	0.0246186061	-0.0863121318	0.2213856283	-0.191763344	-0.0181348384	0.0438541595	-0.1436591156	0.0235778677	-0.009356641	0.0434124022	-0.1436238939	0.0374539602	0.0476152568	-0.0556516551	-0.0486427074	-0.106583364	-0.0645245274	0.0079492152	-0.0175360446	-0.0180341207	0.0098422818	0.0196295273	0.0393655215	0.0530003416	-0.0334353121	0.0706353926	0.0269689607	-0.0343970052	0.0178797135	0.1039659595	0.1571097168	0.1165495709	-0.1000790859	0.0869292384	-0.0819561276	0.0645862271	-0.09238181	0.0720859568	0.0707054089	0.0244367364	0.0984544875	0.0661476201	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.253095	-0.00488	2.3814400000000227e-05	0.064057079025	0.0223634	0.0169406499999999	0.0002869856224224	0.0005001216595599	0.255967	-0.011139	0.000124077321	0.065519105089	-0.00647839	-0.0014221399999999	2.022482179599999e-06	4.19695369921e-05	-0.000969433	-0.000404962	9.39800341489e-07	1.6399422144400005e-07	-0.00309205	-8.785999999999993e-05	7.719379599999988e-09	9.560773202499998e-06	0.0	0.0	0.0	0.0
3292.192890015756	-0.7041981303382272	0.4958950067718548	10838534.025070297	7987.25349999505	19.931036313605546	397.24620853426296	63796218.47318319	3413.595552650248	-7.796012875764063	11652634.597073551	60.77781675907906	3412.259175972168	4890.844763117697	1.014222	60.277641	0.2934835999999999	0.142978	0.1215428578	0.0177450802	-0.104866128	-0.0838876749	0.0844048256	-0.0974454452	-0.0296137987	0.0697994605	0.1267253607	-0.0132992154	-0.0288882959	-0.0014910576	0.0773058639	-0.1292147279	0.0618902772	0.0076496168	0.086823621	-0.0917678061	0.0140548204	0.0340957029	0.0259171722	-0.0453502395	0.0049701716	-0.1344815465	-0.0432896931	0.0073367894	-0.0477043364	0.0968599878	0.1555887715	0.2115275556	0.0180538125	-0.0307460064	0.1481124551	0.0259974588	0.0612929805	0.0936484255	0.1041939838	0.0109626373	-0.0534073804	-0.0659779038	-0.0637621325	-0.0361400388	0.1177362006	-0.2023566567	-0.0961876738	-0.0250729075	0.1968824489	-0.0380603553	0.0142043825	-0.0283064072	-0.0532498425	-0.0771382426	-0.0315702957	-0.0261060156	0.024601852	0.0585043334	0.1113880512	-0.0028264537	-0.1177209209	0.0255965711	0.0667906817	-0.002337259	0.1074873326	-0.0716753501	0.0104985285	0.0343063269	0.0282823662	-0.0392035731	-0.0017274501	-0.1283241561	-0.0558676413	0.0025981611	-0.0297677731	0.0888580678	-0.1436045705	0.1891435649	-0.1067194637	0.0317608371	-0.1713494486	0.0208719443	-0.0697401404	0.10054206	0.1104981849	0.0263856557	0.0453599267	-0.044079944	-0.080317122	-0.1145272038	0.0809815069	-0.1872880145	0.0417780654	-0.1841416478	0.0951874149	0.0668028604	-0.0269686279	-0.0023271948	-0.0448906384	-0.0601345345	0.0441542848	-0.0409085231	-0.0113077975	0.0644079439	0.0915104362	-0.0767751925	-0.1177340022	0.0147736837	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.216333	0.036762	0.001351444644	0.046799966889	-0.0522927	-0.0746561	0.00557353326721	0.00273452647329	0.171682	-0.084285	0.007103961225	0.029474709124	-0.0048599	0.0016184899999999	2.6195098800999977e-06	2.3618628010000004e-05	-0.000838333	0.0001311	7.02802218889e-07	1.7187209999999998e-08	-0.00288603	0.0002060199999999	4.2444240399999964e-08	8.3291691609e-06	0.0	0.0	0.0	0.0
3284.6172399784155	-7.575650037340438	57.39047348825618	10788710.413163424	7966.774388003921	-20.479111991129685	419.3940279452317	63469494.14935525	3403.255472819853	-10.340079830395098	11582147.81327828	106.91725089894352	3401.8991362495963	4859.071262230842	1.059854	62.989708	0.2170226999999999	0.125456	0.1238442701	0.0451653822	0.0633833438	-0.1129516944	0.0951698275	-0.1428807651	-0.0155217728	0.0704986717	0.0973713628	-0.0059509917	-0.1309715646	-0.0273484569	0.0804261985	0.1537059568	0.1688888822	-0.0778644735	-0.0907509659	-0.1158905484	-0.0399011045	0.1467606308	0.1060241243	0.0995551229	-0.1058696981	-0.0185365052	-0.041908004	-0.0150379994	0.0593196224	-0.094942987	-0.0089929556	0.0901100307	0.0113401735	0.0204170437	0.023879017	0.0490642005	-0.0074474309	-0.0238364157	-0.0984799916	-0.0123679711	-0.0313058618	-0.1086266706	0.2087730299	0.001532356	0.0065544907	0.0173409348	-0.185401165	0.0841396466	-0.0863703847	0.1021880225	0.0341274705	-0.0096912923	0.0268757387	-0.1122195783	0.0663824944	0.0036018546	0.086219369	0.0200015905	0.0531516644	0.1004283952	0.146032903	-0.0521750902	0.1767228184	-0.0520341659	-0.0723684877	-0.1317353665	-0.0476914936	0.1471043165	0.1059449257	0.0951974362	-0.1092461914	0.0006103797	-0.0420798069	-0.0301559332	0.0287125603	-0.1013134169	0.0213720232	0.0629836641	-0.0648844553	0.0065672999	-0.0346285324	0.0479314488	0.0250365959	-0.0267048513	-0.0913142926	0.0024857275	0.0365655006	-0.1205970858	0.1963895876	-0.0383713801	-0.0026831255	-0.08538117	-0.1934730927	0.0369504285	-0.0169390487	-0.1175466211	-0.0320311871	-0.0229869517	0.027069976	-0.1149554552	-0.0158155032	0.0482799717	0.0358755951	0.0709402544	0.0809718791	0.1562774715	0.0768640193	0.0211611527	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.229263	-0.0129299999999999	0.0001671848999999	0.052561523169	0.0526968	0.1049895	0.01102279511025	0.00277695273024	0.193658	0.0219759999999999	0.0004829445759999	0.037503420964	-0.00616408	-0.0013041799999999	1.7008854723999983e-06	3.79958822464e-05	-0.000917997	-7.966400000000002e-05	8.427184920090001e-07	6.346352896000002e-09	-0.00304473	-0.0001586999999999	2.5185689999999972e-08	9.2703807729e-06	0.0	0.0	0.0	0.0
3302.8071648513346	18.189924872919164	330.8733668824433	10908535.16819331	8022.170372029376	55.39598402545562	3068.715046148534	64355217.47786594	3408.0514015187505	4.795928698897569	11614814.35539392	23.00093208490933	3406.2781902606544	4823.950016482209	1.079928	64.182747	0.0968314999999999	0.0474441	0.0139671575	-0.069110253	0.116595292	-0.0935473173	0.026063134	-0.0585149364	-0.1486527518	-0.0749550472	0.0439425063	-0.0389339916	0.0423666394	0.1095813963	-0.1033171665	0.1448376783	0.1155566948	-0.0411180979	-0.0412620527	0.0964561459	-0.0080747942	0.1152929024	-0.1746228001	0.0891421952	-0.166974491	-0.0467881275	0.0923837889	0.0374373588	-0.1138190844	0.1044592795	0.0629085248	0.0803365973	0.0021477741	-0.0144498528	-0.104306934	0.0529715482	-0.0228803266	-0.1253834224	-0.065298912	0.0603829259	0.0014165155	-0.0503943037	0.0010365896	-0.0683620282	0.0456514898	-0.013135455	0.0304323918	0.0791392192	-0.2003246939	0.0575794062	0.0421420205	0.0190777074	0.0010774623	-0.0473662847	0.0323776854	-0.0799075661	-0.0503930782	0.0321889061	-0.0622347524	-0.0404291689	0.0780713446	-0.0823602504	0.1200932044	-0.0223798834	-0.0645124938	0.0845637472	-0.0029697067	0.1124328721	-0.1750289141	0.0779937382	-0.176328614	-0.02026066	0.0718270265	0.049706333	-0.0500622289	0.1326942027	-0.0819819489	0.0947503223	-0.0242486102	0.0172948902	0.0957621875	0.0599605659	0.0165755595	-0.1213726824	-0.0907624158	0.0454793031	-0.0142560414	-0.039585044	-0.0035837009	-0.0841507327	0.0205385474	-0.0236896744	0.0141462715	0.1672370742	-0.0902610405	-0.1071679068	-0.0220690728	0.0094164016	0.0059938124	-0.0546512708	-0.0162942	-0.0233025333	-0.0851010117	-0.0050335018	-0.0319618331	0.0647174972	0.1101333751	-0.1059962875	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.192446	0.0368169999999999	0.0013554914889999	0.037035462916	0.0690235	0.0163267	0.0002665611328899	0.00476424355225	0.177104	-0.0165539999999999	0.0002740349159999	0.031365826816	-0.00649538	-0.0003313	1.0975969000000034e-07	4.2189961344400006e-05	-0.000969433	-5.143599999999997e-05	9.39800341489e-07	2.645662095999997e-09	-0.00288479	0.0001599399999999	2.5580803599999973e-08	8.3220133441e-06	0.0	0.0	0.0	0.0
3305.4296807579967	2.6225159066621018	6.8775896806957455	10925865.374435913	8046.077043587558	23.906671558182097	571.5289449907929	64739355.79134671	3410.066399948555	2.014998429804564	11628552.852058098	4.060218672114858	3408.178142954902	4892.5569480326985	1.081176	64.25692	0.1477572	0.102445	0.0330172371	-0.1575790165	0.0517742475	-0.0298391977	0.0150321378	-0.0387195504	-0.11230103	-0.1351833134	0.0593897163	-0.0237600683	-0.0282252127	-0.1397120367	0.0708610226	-0.0233014301	0.0543645547	-0.0878170227	-0.0437842846	0.0770233103	0.0135840485	0.0187558438	-0.0331656275	0.0201261121	-0.0993658138	-0.0131548746	-0.0407920552	-0.0110878505	-0.1441145737	0.0664436334	0.040103438	-0.0781688137	0.1950546456	-0.1204627573	0.0018487001	0.2691291331	-0.1030028373	0.1899418604	-0.0999122961	0.0046449609	0.0467766294	0.0435960825	-0.0769376372	0.0831784075	0.0604032804	-0.0486846733	-0.0051743706	-0.0506969075	-0.060172992	0.1902516648	-0.0402738061	-0.0533701597	-0.1279736661	0.1065679927	-0.2165983212	0.1693451027	-0.1134567188	-0.0578309088	0.1057894727	-0.0482966029	0.0057076312	0.1448009926	0.0669682074	-0.0792411686	-0.0626652237	0.0614990523	0.0164013969	0.0192806977	-0.0331445035	0.0201652285	-0.0958158151	0.0040900164	-0.0347761595	-0.0177098199	-0.1100038774	0.0806106377	-0.0946966925	-0.0854825102	0.0150129549	0.2159450689	0.0105809321	0.2722273101	0.1236231458	0.1771334603	-0.0579149113	-0.0322593643	-0.0324099106	0.0390140857	-0.1005112227	0.0995944562	0.059245803	-0.0563094833	0.0311475981	-0.0329499569	-0.0725012871	-0.1353762797	0.00439372	-0.1048727617	-0.1422176006	0.1731662061	0.2298822636	0.1044260117	0.0262076288	-0.1450802127	0.0865759118	-0.0989595108	-0.000282034	0.1260473905	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.196672	-0.004226	1.7859076000000065e-05	0.038679875584	0.0124528	-0.0565707	0.00320024409849	0.00015507222784	0.176293	-0.000811	6.5772100000001e-07	0.031079221849	-0.00478985	0.00170553	2.908832580900001e-06	2.29426630225e-05	-0.000969433	0.0	9.39800341489e-07	0.0	-0.00290225	-1.7459999999999958e-05	3.048515999999985e-10	8.423055062499999e-06	0.0	0.0	0.0	0.0
3297.295461506999	-8.13421925099783	66.1655228233037	10872157.360474654	8012.142256396714	-33.93478719084396	1151.5697816878676	64194423.53673784	3406.0993083772883	-3.967091571266792	11601512.498528242	15.737815534816026	3404.3451853304964	4836.415366313153	1.064927	63.291183	0.1147619499999999	0.0564138	0.0192340405	-0.1262795628	0.1202846025	-0.0572140284	0.0120040288	-0.0658836429	-0.1039950397	-0.189603083	0.0565955501	-0.0285508251	0.1205943694	0.0022015051	-0.1223962755	0.0938929453	0.018655086	-0.0137705616	-0.1242683238	-0.0784455681	0.0325504425	0.0295338818	-0.0216317358	-0.041511783	-0.0803840281	-0.0371214208	0.0340962609	-0.0221874334	0.0263934251	0.155877134	-0.2059190157	0.1312231516	0.0722478381	-0.0133234318	0.0457729743	0.150371358	-0.0588115628	-0.0794869876	-0.0861408632	-0.1217418601	0.1924439268	-0.0277486974	-0.1674990147	0.1523914701	-0.0750535472	-0.0504274776	-0.0298286391	0.00193182	0.0601110492	0.0101790544	0.270908042	-0.0404809809	-0.0472793652	0.0725895495	-0.0309364742	-0.0995455964	-0.0525163157	0.0223222135	-0.0025492399	-0.075873392	0.0267006614	-0.0515942596	0.0187305958	-0.006101501	-0.0996530761	-0.1093002127	0.0400801699	0.0249523395	-0.0279366796	-0.0428293996	-0.0897179836	-0.0217247653	0.0237746103	-0.0068042188	0.0862233456	0.1659360996	0.1779610334	0.0219562824	-0.1187729133	0.0894577877	-0.0613328404	0.1567530315	0.0325202015	-0.0534549023	-0.08945725	-0.1942799752	-0.1657090755	-0.0140946152	-0.1733172257	0.1151548209	-0.0419418022	-0.0747428985	-0.0225779862	-0.0501877837	0.0458769148	0.0052730409	-0.2535897789	-0.012489358	-0.04628742	0.0479001201	-0.050227831	-0.1165675487	-0.0545968556	-0.0253653528	0.0077735537	-0.0346224434	0.069986396	-0.1048242574	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.19043	0.006242	3.896256400000032e-05	0.0362635848999999	0.0350899	0.0226371	0.00051243829641	0.00123130108201	0.206619	0.0303259999999999	0.0009196662759999	0.042691411161	-0.00443564	0.0003542099999999	1.2546472409999986e-07	1.9674902209600003e-05	-0.00166052	-0.000691087	2.7573266704e-06	4.776012415689999e-07	-0.00283641	6.583999999999974e-05	4.334905599999965e-09	8.045221688100001e-06	0.0	0.0	0.0	0.0
3311.009629577433	13.71416807043397	188.0784058641106	10962784.767154489	8035.524500212697	23.38224381598229	546.7293258700422	64569653.99351851	3404.9297496438853	-1.169558733402937	11593546.600009972	1.367867630879082	3403.271354910475	4834.830570407827	1.087924	64.657974	0.1434682	0.0767835	-0.1179867473	-0.1317614394	0.02411985	-0.1382584723	0.0068421432	0.1108255694	-0.1228306308	0.0187963021	0.0367100486	-0.1211518103	0.0061425242	0.0942316595	-0.0617174658	-0.0009330063	-0.0052135568	0.0524789389	-0.0732186507	0.0381394157	-0.0562586554	-0.0863589274	0.1138242884	0.1647898037	0.0313345409	0.0792489669	-0.0600968703	0.0440940211	0.1178010382	-0.1693365053	-0.0599710678	0.0655005001	0.0567538056	0.0372213718	0.0351944024	-0.1592680884	0.0388222158	-0.112087421	-0.0146656538	0.000881935	0.0042829248	0.0800882779	0.0444810402	-0.1855806429	0.0852115958	-0.0358205857	-0.0414609188	-0.1102300436	-0.2174661428	0.0179300337	-0.0503966775	0.0336167697	0.0010024415	0.0005302871	0.1386339317	0.020097626	-0.0182531366	-0.1509969884	-0.0201787186	-0.071141623	-0.0273294599	0.0950488268	-0.0117434125	0.0554483375	-0.0779459306	0.0193662157	-0.0583345787	-0.0836215559	0.1037380163	0.1708236382	0.042988999	0.0784046483	-0.0427676507	0.0211096706	0.0430369825	-0.1926761861	0.0814591108	0.0078235592	-0.0923045348	0.0281686752	-0.0517086173	-0.1639965373	-0.0454790971	-0.0992751656	-0.0415255952	0.0138817852	-0.0023720804	0.0901584104	0.0663533979	-0.2027009843	0.0363774049	0.0011731892	-0.0026060138	0.0437462704	-0.2262000498	-0.0233422038	0.0748784145	0.0217113963	-0.0268981136	-0.0327617147	-0.1308984406	0.0607417482	0.0502277887	-0.1474057519	-0.0243603681	-0.0621213766	0.0167653251	0.0661911805	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.2047	-0.01427	0.0002036329	0.0419020899999999	0.0469651	0.0118752	0.00014102037504	0.00220572061801	0.264903	0.058284	0.003397024656	0.070173599409	-0.00534438	-0.0009087399999999	8.258083875999998e-07	2.85623975844e-05	-0.00178085	-0.00012033	3.1714267225e-06	1.4479308900000021e-08	-0.0026847	0.00015171	2.3015924100000066e-08	7.207614089999999e-06	0.0	0.0	0.0	0.0
