global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
4488.908866810741	3.750059762560341	14.062948222774118	20150302.814532086	10517.340097967694	-1.2629069282393175	1.594933909394869	110614442.7363191	4216.730570423092	6.141056432392361	37.71257410582759	17780816.703540657	4333.848986092173	6453.287506541599	1.08145	44.264538	0.140853065	0.0831579999999999	-0.0936736297	0.0707699173	0.094833034	-0.107642931	-0.1081214651	0.0164094383	-0.0976786777	0.0942306483	0.0446084147	0.1029520032	-0.0621240806	0.0132628917	-0.0552667012	0.0851352409	-0.0424395537	0.1220875419	-0.0736110253	-0.0428887866	0.0164751213	-0.0258613837	0.0557385378	0.1167910937	-0.2625727615	0.1701654489	0.0312425883	-0.1430511872	-0.1441991493	0.0256502022	0.0124118443	-0.0950452451	-0.0280383206	0.0178117459	0.118666754	0.1532544255	-0.0403259814	-0.0558374915	-0.0249681766	0.0686736371	0.0901706404	0.0276939623	0.0429210843	0.0491484593	-0.0035860622	-0.031472865	-0.0960078986	0.1313428298	-0.0378553119	-0.0783239531	0.0763348823	-0.1018048222	-0.0086946134	0.0008701615	-0.1271374078	0.1058407693	0.0068351905	0.0605861578	0.1006034216	0.074282975	0.0479591455	0.2016665231	-0.1058407253	-0.0618568708	-0.1616229662	-0.1017545003	0.006047804	-0.0847811952	-0.2281600079	0.1978463465	0.0162512321	-0.18823447	0.0153756765	0.1667532726	-0.0025479945	0.0422065389	0.0387907885	0.0612800742	-0.0599866561	-0.097703554	-0.1198351594	0.1546540681	0.0787226715	0.0293851771	0.0424667103	-0.0982532779	-0.076977984	-0.0099620845	-0.0484031325	0.0705897416	-0.0165268201	0.0967767203	-0.038440786	-0.0487646451	-0.0620737908	0.0224784228	0.091280411	-0.0617097488	0.0155444175	-0.0562565086	-0.0282024853	0.0029768811	0.1691394303	-0.0073062075	-0.0873361307	-0.0907966205	0.2136987099	-0.0771858633	-0.0219859568	0.1608534827	-0.0322547033	0.1177406556	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	0.0326742	0.0133887	0.00017925728769	0.00106760334564	0.05673	0.0797693	0.0032182929	0.00636314122249	0.0145537	0.0111105199999999	0.0001234436546703	0.0002118101836899	1.79181e-05	-0.0005983039	3.2105830761e-10	3.5796755675521e-07	-0.00029328	0.0	8.60131584e-08	0.0	0.000394712	-0.0001333869999999	1.55797562944e-07	1.7792091768999985e-08	0.0	0.0	0.0	0.0	0.0	0.0
4502.359396440616	13.450529629875746	180.91674732416536	20271240.13471711	10553.82211196186	36.48201399416576	1330.937345070506	111383161.17093508	4227.471492492873	10.740922069780936	115.3674069091072	17871515.21983992	4342.338874207602	6504.805445772177	1.057308	43.276386	0.069941755	0.0428142	-0.108307836	-0.0280265095	0.1402320755	0.0450490847	0.0172767724	-0.0581182336	-0.0280768047	0.1284718117	0.0575584819	0.0960902272	-0.1438697713	0.0389323633	-0.20333855	0.0680985322	0.0378085673	-0.068709904	0.0929133377	-0.1204764693	0.1110019915	-0.1077988025	-0.0120405862	-0.0142256176	-0.1174972981	0.0263946353	0.0249541903	-0.0918843775	-0.1059428184	0.0221401172	-0.1437134732	0.0107928157	0.006696807	0.1120577808	0.0951774595	0.1460368873	0.1247440737	-0.0433232843	0.0351036833	0.0517291623	-0.0360156071	0.1703556428	0.0783079447	-0.1152746351	-0.0843696745	0.1161507267	-0.0493924198	0.0810518892	0.1382539435	0.1427306271	0.0726820403	-0.0864223123	0.089436967	0.0165521507	0.0988240407	-0.0970647428	-0.0320034034	0.0874945098	-0.0138365816	-0.0544509836	0.0423988982	-0.0538107869	-0.0116571261	0.0806408574	-0.025314344	-0.0208385801	-0.1009116579	-0.1670191045	-0.0710725298	0.0138246191	0.0440729991	-0.1733618106	0.0444317815	0.0052797542	-0.0634980981	-0.131706392	-0.0411182026	-0.0453234481	-0.0561920637	-0.055994569	-0.1135826969	0.1065186227	-0.0331106818	0.0542982312	0.0474309972	0.0254684917	0.0125239301	0.2060005017	0.0048271311	0.0597237897	0.0493340294	-0.0251244014	-0.1238213842	0.1858503418	0.0031080846	0.1400198826	0.1017328468	-0.0600208396	0.0421035019	0.0528656668	-0.044517097	0.0837205395	-0.0341419398	-0.099486102	-0.0285370712	0.0375662762	-0.0909295713	0.0515075944	0.0880002609	-0.0441781679	-0.0096803579	0.1156048066	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	0.030079	-0.0025951999999999	6.735063039999994e-06	0.000904746241	0.0969849	0.0402548999999999	0.00940607082801	0.0016204569740099	0.0234628	0.0089091	7.937206281e-05	0.0005505029838399	-0.000161704	-0.0001796221	2.6148183616e-08	3.226409880841e-08	-0.00029328	0.0	8.60131584e-08	0.0	0.000578741	0.000184029	3.3494114508100004e-07	3.3866672841e-08	0.0	0.0	0.0	0.0	0.0	0.0
4490.933126645815	-11.426269794801556	130.5596414235944	20168480.348004755	10541.687953722036	-12.134158239823591	147.23779618907875	111127184.91364828	4212.33322093828	-15.138271554593302	229.16726566060876	17743751.164220262	4334.779120989052	6533.292670907064	1.083915	44.365429	0.07217885	0.0340073	-0.0176938224	-0.0952187487	-0.0432328671	0.0323204809	0.1352080318	-0.1141807378	0.0633145831	0.0156404231	-0.0852312529	-0.0431762692	0.0116687745	0.0214016654	-0.117146901	0.0260386476	-0.0048474586	0.0168683902	0.1802801308	-0.195395706	0.064271041	-0.0385319209	-0.0963194847	-0.1195894572	-0.0408040168	-0.0895603336	0.0296919727	0.1184421623	0.0932308137	-0.1500560284	0.0261478907	0.0511414938	0.0421019716	-0.0129304233	0.2276573137	-0.0936888327	-0.0798065924	-0.1038168014	0.038759721	-0.0240683881	0.0056573767	-0.0573909571	0.1044135623	0.0101817576	0.0268167535	0.1402920778	-0.1195888501	0.0403915433	-0.0800302835	-0.056687079	-0.0369590977	-0.0195375493	-0.065289669	-0.0342986162	0.0013267172	-0.1128931113	-0.0333767318	0.0736901411	0.0068302385	0.0150269844	-0.0560462898	-0.001416929	0.0023950823	0.0188447003	-0.0521652922	-0.1113066898	-0.0886644768	-0.0344721152	0.0268485869	-0.1140532409	0.1065727889	0.1962420787	-0.10728351	-0.0924510695	0.0089294348	0.0602351746	0.0305934121	0.0045464802	0.0649129193	0.1425470908	-0.1791817072	0.1190653384	0.0134829579	0.1019851478	0.083253997	0.0254436634	-0.1385338462	-0.0416921433	-0.0184667457	-0.0471115733	-0.0991062944	0.0304295677	-0.0863275111	0.0290319197	-0.0328672158	-0.0228120772	-0.0672081919	-0.0252385138	0.0592200627	0.0275952303	-0.0119006972	0.1051598619	0.032112198	-0.1206899057	0.0267374907	-0.0394186112	0.0249050458	-0.0326870105	-0.0547043443	0.0476981518	-0.105765524	0.1210121093	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.0204119	-0.0096671	9.345282241000004e-05	0.00041664566161	0.104613	0.0076280999999999	0.010943879769	5.818790960999998e-05	0.0399913	0.0165285	0.00027319131225	0.00159930407569	-0.000552706	-0.000391002	3.054839224360001e-07	1.52882564004e-07	-0.000390121	-9.684100000000002e-05	1.52194394641e-07	9.378179281000004e-09	0.000299481	-0.00027926	8.9688869361e-08	7.798614760000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
4491.636213487444	0.7030868416295561	0.4943311068726245	20174795.874311827	10510.318547551422	-31.36940617061373	984.0396434969388	110466795.97100344	4216.220875349176	3.8876544108961752	15.113856818560487	17776518.469730172	4339.342414788258	6480.462690899313	1.007232	41.226749	0.1494004	0.0699236	0.0416710308	-0.1108360484	-0.1470603993	-0.0567938257	0.1401624934	0.0280624561	0.1052143475	-0.0535057859	-0.1253920275	-0.139597102	0.0807502399	0.0568121893	-0.0624151924	-0.0048071944	-0.0687054446	0.0802165329	0.1192290234	-0.0214060829	-0.0133487869	-0.032571798	-0.1383652551	-0.0935553383	0.1458821236	-0.082173513	0.0240267753	-0.0332174717	0.0060903778	-0.087811345	-0.050117968	-0.0359386442	0.0555653493	0.00906656	0.0050761061	-0.0604888417	-0.0108688094	0.0136306027	-0.0202409408	-0.0432431246	-0.0496803694	0.0110659358	0.0706863861	0.2151201236	-0.0583996557	-0.1090685381	-0.025537115	-0.0929015942	-0.0896456414	-0.0416591877	0.0402162321	-0.0202241534	0.1052781624	0.0297281911	0.0026293476	0.0425265656	-0.0545990983	0.2269621574	-0.2132305577	-0.0192045867	0.0532290656	0.0415733434	0.0337092054	0.0849505001	0.0107918964	-0.0392784925	0.0938161114	-0.0537950172	0.1662016432	-0.1267635426	-0.0266720882	0.0852618019	-0.0691753377	-0.0378089106	-0.1099699337	0.0427888112	-0.059334617	0.0703529135	-0.009001071	0.0866366573	0.0087121708	0.0095472318	0.007569251	-0.0204890117	-0.1100601931	0.0289105525	-0.0832546978	-0.0423241992	-0.0963995887	0.156396705	-0.0076473615	0.0210728	0.1242660471	-0.0289009307	-0.0313010527	-0.03061827	-0.0335562175	-0.0236886646	-0.0060590547	0.023800185	-0.0970549625	-0.0952549487	-0.0539786577	-0.2004849534	-0.1392632705	-0.2038075719	-0.0607089469	0.0688871004	0.0368001565	-0.0386859286	-0.1148225558	-0.1189597646	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0182857	-0.0386976	0.00149750424576	0.0003343668244899	0.138113	0.0335	0.019075200769	0.00112225	0.0825149	0.0425236	0.00180825655696	0.00680870872201	-0.000144316	0.00040839	2.0827107856e-08	1.667823921e-07	-0.00029328	9.684100000000002e-05	8.60131584e-08	9.378179281000004e-09	0.000487834	0.000188353	2.3798201155600003e-07	3.5476852609e-08	0.0	0.0	0.0	0.0	0.0	0.0
4491.421712940623	-0.2145005468210001	0.046010484586508	20172869.003474485	10574.248681473664	63.93013392224202	4087.0620233158	111814735.17764752	4213.190194644943	-3.030680704232509	9.185025531007255	17750971.616252296	4335.962009933995	6466.846878048388	1.04838	42.910954	0.22254065	0.100958	0.1057951995	-0.0497030335	-0.0682555496	-0.049133454	-0.0878218947	-0.0814025162	0.0622860971	-0.1174608703	-0.0243457021	0.1006413183	0.0518728118	0.0893032464	0.0867416772	-0.0682385521	-0.0879690365	-0.0278729579	0.0382411673	-0.1107850076	-0.0575827167	-0.0460372896	-0.0212677803	0.0193492237	0.2049871658	-0.0642551183	0.0364680178	0.0198754353	0.0498781625	0.0642605882	0.0823100828	-0.0905429194	0.0630842662	0.0601163505	0.1481202803	0.0340036133	-0.0070177923	-0.0205581257	0.0954196561	-0.0257066455	0.0560967759	0.1104028177	-0.0799233565	0.0106557224	0.1410349964	0.0376323823	-0.0400337253	-0.1577708907	0.0405888162	0.1076235583	-0.0731376245	-0.1209536787	-0.0292285477	-0.1467102045	-0.162194759	-0.118526343	-0.0548441919	0.0377218331	-0.0691371009	-0.1157543913	0.0589018391	0.0489556766	-0.071913102	0.0791775811	-0.1112613688	0.2253726376	0.0054803104	0.0544765152	0.1519643521	-0.0398011738	-0.0593682327	0.0611115754	-0.0757290387	-0.0350672234	-0.001720291	0.0250384062	0.0335421963	0.0876182584	-0.1295348486	-0.0048129482	-0.1199337991	0.0164253023	0.0889085658	0.0019049337	0.0264728398	0.0116257684	0.1868251942	0.02678372	-0.1292944164	-0.072371428	-0.0341619789	0.0092872031	0.0716160637	0.1188774441	0.0386481627	0.041802279	-0.0586032187	0.1143317894	0.1576095369	-0.1959563817	-0.0259534516	0.0855302366	0.0662951028	-0.0906544501	0.1540015689	-0.0351866718	0.0620289075	0.1227952036	0.1868789983	0.0456590196	0.1214481831	-0.074968156	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0110347	0.0293203999999999	0.0008596858561599	0.00012176460409	0.0552305	-0.0828825	0.00305040813025	0.00686950880625	0.106002	0.0234870999999999	0.0005516438664099	0.011236424004	0.000776216	0.000920532	6.02511278656e-07	8.473791630240001e-07	-0.000785199	-0.000491919	6.16537469601e-07	2.41984302561e-07	0.0008123959999999	0.0003245619999999	6.599872608158376e-07	1.0534049184393509e-07	0.0	0.0	0.0	0.0	0.0	0.0
4478.038481406734	-13.383231533889557	179.11088628969583	20052828.640959527	10528.87152525926	-45.37715621440475	2059.0863061064915	110857135.59541523	4212.689074352083	-0.5011202928608327	0.2511215479169267	17746749.237165406	4337.299199207329	6426.969966045959	1.056731	43.252758	0.0753203499999999	0.0478529	0.1550952222	0.07427867	0.0805078214	0.0198447554	0.0105027104	0.0078638771	-0.0758996778	-0.1550260481	0.0901669272	0.0119094407	-0.0813620553	-0.0578968723	0.013473701	-0.0815207894	0.0271467018	-0.0146807102	0.0260705431	0.0203534031	0.0664386882	0.0071146374	0.0141581409	-0.0557438623	0.0305685271	-0.0418916476	0.043843809	-0.0017598799	0.1146251227	-0.0059817569	0.1240794309	-0.0771307741	-0.0243841179	0.0806542088	0.0662931107	-0.032672371	-0.0068133062	-0.0952214508	0.1590066554	0.0045308498	-0.0237078928	-0.1927841166	0.1070747882	-0.1160697713	0.2234557224	-0.0761880102	0.0199818255	0.0400491807	-0.1490421432	0.0151457357	0.0881483625	0.0636298896	-0.0007334577	0.0783643333	-0.0586781441	0.0325030414	-0.0752706979	-0.0472977719	-0.095632441	-0.1211629528	0.0761402349	-0.0118080505	0.1175807684	0.0673316548	-0.0113728947	-0.1405050185	0.0435429342	0.1156143309	0.0586923158	-0.066445313	0.0393662031	0.0646970836	-0.0709727934	0.0413819871	0.0037962835	-0.0441044392	0.1314495476	0.0444653694	-0.0963701085	0.0295685562	-0.0056934284	0.0573112877	-0.0548647754	0.1669803864	0.0590155607	0.0536518203	-0.1225990539	-0.1233443517	-0.0162549574	-0.2420850375	-0.0117599388	0.0621333655	0.0849052759	-0.0503221048	-0.1228136768	-0.0223820458	0.0760019843	0.0331486417	-0.0882919819	-0.063187515	-0.0550800793	-0.125375521	-0.067605124	-0.0154079321	-0.0026836811	0.0036921869	-0.0198265836	0.1968826942	-0.0731126346	-0.0478595694	-0.1009504112	0.0603641763	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0127276	0.0016929	2.8659104100000024e-06	0.00016199180176	0.0838128999999999	0.0285823999999998	0.0070246022064099	0.0008169535897599	0.143698	0.0376959999999999	0.0014209884159999	0.0206491152039999	0.000681699	-9.451700000000002e-05	4.64713526601e-07	8.933463289000003e-09	-0.0007720649999999	1.3134000000100004e-05	5.960843642248456e-07	1.7250195600262688e-10	0.000851726	3.933000000010004e-05	7.254371790760001e-07	1.5468489000078691e-09	0.0	0.0	0.0	0.0	0.0	0.0
4478.506748547857	0.4682671411228511	0.2192741154553682	20057022.69678869	10523.841108019562	-5.030417239697272	25.30509760544352	110751231.6668424	4214.626722671182	1.9376483190990257	3.75448100850728	17763078.411454026	4334.582694985984	6417.5885768492735	1.07959	44.188408	0.17548865	0.0811468999999999	-0.0126374159	0.1209621394	0.1352000741	-0.0104035899	0.107453551	0.0939476854	-0.1231441166	0.0237793198	0.1004501885	-0.1235301909	-0.0265790402	0.0883202476	0.0427759126	-0.0382298215	0.0677039115	0.0337003191	-0.0782516643	-0.0692067573	0.0747177649	-0.0625943069	0.0413702777	0.0745551711	0.03014351	-0.0524292769	-0.0460665235	-0.0169328133	0.0624909126	-0.1979748527	-0.1048737656	-0.1810573347	-0.1043001793	0.0158233553	-0.0186615589	0.060128673	0.0171860266	0.1044542457	0.0331634438	-0.0469621077	0.0811265984	0.141872373	0.0634766365	-0.0227026073	0.0235896903	-0.0315317242	-0.0875045889	0.0645445699	0.0445450553	-0.0501565804	0.0057569314	0.0273138614	0.189583018	0.1241281096	0.1360936541	0.0229602233	-0.0315714761	0.0518986735	0.0107440753	0.1673072751	-0.0354894142	-0.0577015796	0.0716962878	0.1306086168	0.1131067037	0.0256057846	0.0134739194	0.0288540526	-0.0832189456	0.0756880166	-0.0248129778	0.0677288923	-0.0660517852	-0.0673787603	-0.2317013109	-0.0606924007	0.0557284174	0.080286681	0.0704418416	-0.145651282	0.0124552802	-0.0193186069	0.0315129488	0.0551920473	-0.0724309843	-0.0522582916	0.0280216922	0.1644236947	-0.0531532088	-0.0152327755	0.0581982351	0.0765854213	-0.0249484617	0.0895567076	-0.0583539537	0.0252758326	-0.0629214417	-0.1707116422	-0.0313700869	0.1280274654	-0.130097343	-0.0370931075	-0.1053553328	0.0684381125	-0.1274350578	-0.0463781978	-0.0290782803	-0.0999092203	0.0786687779	-0.1199724354	-0.0675323987	-0.1243547109	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0263766	0.013649	0.000186295201	0.00069572502756	0.129921	0.0461081000000001	0.016879466241	0.00212595688561	0.101094	-0.0426039999999999	0.0018151008159999	0.010219996836	-0.000578381	-0.00126008	3.34524581161e-07	1.5878016064e-06	-0.000693559	7.850599999990003e-05	4.810240864809999e-07	6.163192035984304e-09	0.0007277609999999	-0.0001239650000001	5.296360731208544e-07	1.5367321225024802e-08	0.0	0.0	0.0	0.0	0.0	0.0
4489.690940225687	11.184191677830311	125.08614348644883	20157324.738744613	10569.069790921198	45.22868290163569	2045.633757016713	111705236.24536304	4215.655696397842	1.028973726660297	1.0587869301571795	17771752.950571574	4334.657799045981	6465.921769142151	1.097762	44.932201	0.0888708	0.0428735	-0.1242707612	-0.0185101821	-0.0292608481	-0.0631155777	0.0773136763	0.0383948172	-0.0052040279	0.1131251345	-0.0083088786	-0.0559084631	0.0201133464	0.1815008847	-0.0016357648	-0.0968244175	0.078135729	0.0175037657	-0.0084504949	-0.0375757821	0.1165773464	-0.0786726933	-0.1391262945	-0.0567896768	0.0124664324	-0.0509732239	-0.0121000433	-0.1355148046	-0.1530189501	-0.0465856553	0.1583015732	0.0651450966	0.0524561026	-0.0228119122	-0.1205492439	0.0723624574	0.0274912268	0.0871131336	-0.0714447698	0.0799271335	-0.0654603552	-0.0176906974	0.0539269999	0.00429742	-0.0045534618	-0.0205728829	0.052572917	-0.0566147036	0.1319885495	-0.1515252313	0.0217039032	0.0775427369	-0.0746435921	-0.0609930301	-0.0280434446	0.0408172976	-0.1452048324	-0.0529878001	-0.0859494888	0.1126884498	-0.1391670096	-0.0385705488	0.1573483618	-0.0853527495	0.0838974893	0.0783196902	-0.2145635267	-0.1169326641	0.0273281077	-0.0478906819	0.0341807225	-0.0098320619	0.0389059768	0.0690994716	-0.1074669652	0.182023495	0.002722287	-0.1423220617	-0.1587183271	-0.0361124804	0.1046015194	-0.0940588871	-0.0207172863	-0.0549965876	0.0019299236	-0.0448210824	-0.0835158955	0.001955394	0.0359915247	0.0522114219	-0.0086818705	-0.0104506502	0.0861130887	-0.0359717963	0.1573853743	0.0041173748	0.0211848959	-0.0072067357	-0.0638750438	0.0244057129	-0.2162004977	-0.0074070067	0.0314674438	0.1220726445	0.1571470145	-0.087805682	-0.1888732053	-0.0721416175	-0.1617531652	-0.0125466668	0.0556797572	0.0728764388	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0447965	0.0184199	0.00033929271601	0.00200672641225	0.144017	0.0140959999999999	0.020740896289	0.0001986972159999	0.121324	0.0202299999999999	0.0004092528999999	0.014719512976	-0.00102823	-0.000449849	1.0572569329e-06	2.02364122801e-07	-0.000693559	0.0	4.810240864809999e-07	0.0	0.00100041	0.0002726490000001	1.0008201681e-06	7.433747720105454e-08	0.0	0.0	0.0	0.0	0.0	0.0
4484.032344937218	-5.65859528846886	32.019700638681975	20106546.07044317	10573.676882465568	4.607091544370633	21.22529249821138	111802642.81478678	4207.973196971002	-7.682499426839968	59.02079744339643	17707038.426426355	4327.498600814078	6476.568238153895	0.983384	40.250614	0.0825594999999999	0.0476865	-0.1205182561	-0.0518191405	-0.0517056553	-0.0014612095	-0.0485034282	-0.0187842096	0.0180372163	0.1579386055	-0.0700662146	0.0205983013	-0.0206166627	-0.0163422805	0.0094909286	-0.0654695624	0.0465344895	0.0556317938	0.1228475538	0.0036489717	0.0367430733	-0.0568598809	-0.1272338133	-0.0217680411	0.0285683779	0.0554645559	0.0175581763	0.1514560607	-0.0261327734	0.0034665455	0.0819716906	0.009322422	-0.0473639726	-0.0155948771	0.0510302155	0.0096023892	0.1266008844	-0.0613196315	0.0373443301	-0.0581890971	0.108652047	-0.0421678649	-0.0861019165	0.0213202619	-0.1093888631	-0.0781038724	0.0308365776	0.0840857786	0.0882904018	-0.0353990961	0.1358371621	0.0282538171	0.0440569816	0.1251988248	-0.0743429189	0.0672147813	-0.1933980315	-0.0554119368	0.1005411751	0.1349566666	-0.1453746932	0.0402614561	-0.0342843221	-0.0741273088	-0.077483384	-0.0950831999	-0.0100319047	-0.0723797441	0.03495178	-0.0124799886	-0.0779574321	0.1080603405	0.0070061166	-0.0767642473	0.0979158683	0.0930379647	0.0766594617	-0.0104125242	-0.0341535951	-0.0460298055	-0.0395758083	0.1369942305	-0.0996286674	-0.0049848529	-0.0704160461	0.0004954104	0.1282023946	-0.0400010544	0.0339216887	0.0133424298	0.0971950437	-0.0100325309	-0.0429011617	-0.0211883076	-0.0134303892	0.006137861	0.1177583033	-0.0921962417	-0.1800549286	0.0215701769	-0.1503114985	-0.0620020213	0.1113493556	0.0187682798	0.0562392833	0.0840137873	0.0201314174	-0.1870978691	-0.0613944899	0.0615077196	-0.0291106618	-0.0011646026	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0340676	-0.0107289	0.0001151092952099	0.00116060136976	0.153363	0.0093459999999999	0.023520209769	8.734771599999988e-05	0.0816729999999999	-0.0396510000000001	0.001572201801	0.0066704789289999	-0.000780538	0.000247692	6.09239569444e-07	6.135132686399999e-08	-0.000693559	0.0	4.810240864809999e-07	0.0	0.0007914299999999	-0.00020898	6.263614448998417e-07	4.3672640400041784e-08	0.0	0.0	0.0	0.0	0.0	0.0
4483.619250586037	-0.4130943511809164	0.1706469429775823	20102841.5842257	10566.69156660777	-6.985315857798923	48.79463763321711	111654970.66381976	4203.80585337803	-4.16734359297152	17.366752621880774	17671983.65289539	4320.64679964825	6462.483256629836	0.998157	40.855305	0.14811575	0.0706453	-0.092229439	-0.0894843219	-0.0041779263	0.0418587852	-0.0658045912	-0.0333144797	0.0831499957	0.0972447051	-0.033934913	0.0345663633	-0.0884372276	-0.0442366213	0.0153210816	-0.0350579067	0.0484338093	0.0289257747	-0.0485021238	0.0768957119	0.022641736	0.2221644535	-0.0988142477	-0.0175412687	-0.0027961745	0.0751494444	0.0847418234	-0.0059065209	0.0208503119	-0.0004984765	0.0759877143	0.1019986334	-0.0068414272	-0.078488045	0.0457024175	-0.046780083	-0.0813256354	-0.0778438444	0.0984939935	0.1143562758	-0.2384970926	-0.0136852271	0.0100089664	0.0651914823	0.053205984	-0.0492125325	0.0250082253	0.0836625194	0.0009398256	0.0919963025	0.017200044	-0.1135860244	0.0632565026	-0.0392505945	0.0581864779	0.0722831999	0.0290825052	-0.0877131249	0.1051398339	-0.1839602654	0.0843434435	0.1206236093	-0.0042347063	0.0849209592	0.1326619862	0.0256362125	-0.0118867292	-0.1450500243	0.0485497549	-0.0039429597	-0.0513043637	-0.0012074921	-0.0578390532	0.0650441375	0.0647279863	0.0141858076	0.0123477357	-0.0961695688	0.0599465826	0.0393964101	-0.0492499213	-0.0861342173	0.0315771312	0.0781526111	0.1363413963	0.1938611332	-0.0461061564	-0.1232660674	-0.0619067085	0.0446846246	0.0827924443	0.0909892933	-0.0331120383	0.0110887588	-0.0252416679	0.0343030307	0.0637957529	0.0105206018	0.0850587185	-0.0210171215	0.0340785507	0.0087107905	0.0407249423	0.1123552731	-0.121653515	0.1121911452	0.0866065756	0.1517232528	-0.1102392851	-0.1048883046	-0.037411133	-0.0986933139	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.057415	0.0233473999999999	0.0005451010867599	0.003296482225	0.0925066	-0.0608564	0.0085574710435599	0.00370350142096	0.109999	0.0283260000000001	0.000802362276	0.012099780001	-0.000444834	0.000335704	1.9787728755600002e-07	1.12697175616e-07	-0.00035108	0.0003424789999999	1.232571664e-07	1.1729186544099999e-07	0.000824966	3.353600000009999e-05	6.80568901156e-07	1.1246632960067063e-09	0.0	0.0	0.0	0.0	0.0	0.0
