global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3929.502028167901	21.79776170253353	475.1424152404377	15440986.189375646	9736.270332964728	44.908973245061134	2016.8158779256169	94794959.9965691	3672.339419578344	17.181797673344136	295.214171287734	13486076.812589008	3825.851607926007	7800.69652557373	1.126028	44.490612	0.1124961289999999	0.0741011	0.0651995034	0.1175500568	-0.1352002499	0.0560944165	0.0782774164	-0.0811537917	0.0299407133	-0.1306481329	0.0514140876	0.1133036946	0.1578508665	-0.1028077649	-0.0039654529	0.0351842421	-0.0631465331	-0.0394490285	-0.0012648669	-0.0994444156	-0.0704261263	0.0598218204	-0.0520794055	0.1421195728	0.201946575	0.1161713491	0.0118750293	-0.0411303626	0.091259983	-0.2684923441	0.0166605221	0.0576882955	0.0190848164	-0.0681856456	0.0921064229	0.0876640384	-0.0482145016	-0.1152196354	-0.0739157229	-0.0631870099	-0.0442161495	0.0609727367	0.0196271387	0.0807793865	-0.0359182813	0.0019301633	0.0379794231	0.0967456887	-0.006363058	-0.0490531101	-0.005909736	-0.0118638079	-0.1091882645	-0.0481703612	-0.0301612934	-0.1039872465	0.0088239822	0.1392130237	0.1883734992	-0.1809676255	0.0305271446	-0.0094172322	-0.2584219589	-0.0812048893	-0.0648299125	-0.0211928648	0.005183785	0.0630020741	0.0834913277	0.1028115773	-0.0845750331	0.1121199453	0.0274184133	0.0355186045	-0.002866344	0.0168272556	0.1102496456	0.0225852526	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0295097	0.0051776	2.680754176000001e-05	0.0008708223940899	-0.000361002	-8.459000000000049e-06	1.3032244400400002e-07	7.155468100000082e-11	-0.0279376	0.0141169	0.00019928686561	0.00078050949376	-0.000985008	-0.001305699	9.702407600640002e-07	1.704849878601e-06	-5.97526e-05	0.0002944914	3.57037320676e-09	8.672518467396e-08	-0.000168028	0.0002636729999999	2.8233408784e-08	6.952345092899998e-08
3905.285821248342	-24.21620691955877	586.4246775708862	15251257.345643338	9746.849652099609	10.57931913488028	111.92199335764404	95001078.14063428	3657.860609210493	-14.47881036785111	209.6359496681928	13379944.236413758	3812.237379688737	7767.744171832241	1.155005	45.635536	0.121118253	0.0625994	0.0235566511	-0.1746490736	0.1086785109	0.0861137841	0.0076093331	0.1614464268	0.0228855377	0.0886406302	-0.1188912778	0.0184534572	0.1623593088	0.0364636042	-0.0022060035	-0.0174699123	-0.0502340242	0.0809562559	-0.0898325471	-0.0136815478	-0.0122741276	0.1045242838	-0.0361736766	0.0591562283	-0.2195076043	0.0661559452	0.1016943595	0.0841276891	-0.091700136	-0.2565208651	-0.1108888188	0.1282660119	-0.0028351239	-0.050753032	0.0114012526	0.0075201023	-0.0481820795	-0.0275121884	-0.0014923029	0.0255257642	-0.0395641339	0.1196199989	-0.0630210288	0.0103325564	-0.1582361561	-0.0053727755	0.0146432024	-0.0402915133	-0.0359564157	-0.0040301667	0.0487130528	-0.1139851142	-0.0714769769	-0.0808132947	0.073991978	0.0825422245	0.1694682582	-0.098959573	-0.0426951995	-0.1175217241	-0.088981714	-0.2403935675	-0.1630964236	-0.157076407	0.064331234	-0.0029620571	-0.027370034	0.0394704293	-0.0357324313	0.042297897	-0.0549326543	0.0091673059	0.0056681159	0.0934087356	-0.0964430134	0.0917101749	0.0030674019	0.0709317428	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0414268	0.0119171	0.00014201727241	0.00171617975824	-0.0219039	-0.021542898	0.00047978083521	0.0004640964542384	-0.0507003	-0.0227626999999999	0.0005181405112899	0.00257052042009	2.06397e-05	0.0010056477	4.2599721609000007e-10	1.0113272965152902e-06	-0.000294638	-0.0002348854	8.681155104400002e-08	5.517115113316e-08	-0.000225406	-5.737799999999999e-05	5.0807864836e-08	3.292234883999999e-09
3904.899671686721	-0.3861495616210959	0.1491114839401645	15248241.44593906	9717.167704144646	-29.681947954963107	881.0180344011386	94423348.19047172	3665.818472474001	7.957863263507988	63.32758772069001	13438225.073131615	3823.1991186194814	7826.122212663208	1.134672	44.83213	0.062091335	0.0373873	-0.093136465	0.0594408319	-0.0854771813	-0.1358225339	-0.0750697841	-0.1002874625	0.0270950966	-0.0468481564	0.1038180613	-0.0789149605	0.0689051526	-0.054140281	0.0326800314	0.0696133942	-0.0250835858	0.115107235	0.100144467	0.0418921744	0.0004047516	-0.1622923263	0.03364084	0.1405292361	-0.2348974537	-0.0040968966	0.0761015102	0.0250817299	0.0146461851	0.094037244	-0.0328230632	0.1199177565	0.0602822544	-0.0522931023	-0.1789001867	0.0551925317	-0.07019474	-0.1525357117	0.1096620047	0.2849364076	0.0009651306	0.1010552631	-0.0203209443	0.1744535566	0.0972325246	0.0109545097	-0.0673012093	0.0689399661	0.1189259681	-0.044101166	0.1270045061	0.0540452511	0.1043989976	0.0971400032	-0.0892978691	0.2279227234	0.1226883112	-0.018982891	-0.0545062148	0.000850491	-0.0378301869	-0.0408402697	0.0491048496	-0.115898338	0.103323779	-0.0974206609	-0.0740103973	-0.1430466155	-0.0243685814	0.0954563135	0.0405455273	-0.0201817259	-0.2806179697	0.1277254338	-0.1263460183	-0.0597086073	0.046780806	-0.2011957028	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0158534	-0.0255734	0.00065399878756	0.00025133029156	-0.0219798	-7.590000000000027e-05	0.00048311160804	5.7608100000000414e-09	-0.0300948	0.0206054999999999	0.0004245866302499	0.00090569698704	-0.000256991	-0.0002776307	6.6044374081e-08	7.707880558248999e-08	-0.000294638	0.0	8.681155104400002e-08	0.0	-0.000264506	-3.910000000000003e-05	6.9963424036e-08	1.5288100000000023e-09
3885.3782618257296	-19.521409860991294	381.0854429608083	15096164.237467928	9716.296930649702	-0.8707734949439327	0.7582464794968713	94406426.04455282	3652.621361478117	-13.197110995884032	174.16373863768322	13341642.810326252	3805.0046980156376	7721.530248221705	1.144909	45.236622	0.1006558	0.049932	0.0245957418	-0.1258268365	0.0643022661	-0.1683904923	-0.0596219446	0.199078673	-0.0523231432	-0.0894979743	0.0024375598	-0.1661881383	0.1356652026	0.0806950556	-0.0411386376	-0.2003199278	-0.1087946269	0.0205245053	-0.0209180609	-0.0038242062	0.1418326692	0.1651497312	0.0160172894	-0.2134585868	-0.0258621094	0.1309378939	0.0047579579	-0.1733012481	-0.021177069	-0.0625824195	-0.1711846824	0.0015996975	0.0083798631	0.1639939478	0.086286071	-0.0629893992	-0.0472387917	-0.0151587609	0.0147120321	0.0373615925	0.1654258435	0.0276309503	0.0191462782	0.1348936885	0.0133178327	-0.0797033933	0.0249645607	-0.0995063584	-0.2180378605	0.0088786904	0.0873113061	-0.0220486901	-0.07774791	-0.0164844865	0.2200033212	-0.0375518449	-0.0658055723	-0.193542891	-0.0526317376	-0.1699162837	0.053108054	-0.0073350289	-0.0254062769	0.1098370795	0.1081936953	0.1820388022	0.1100150285	-0.0554164878	-0.0369086317	0.0344912221	-0.0332315429	-0.0002795449	-0.0455314233	-0.1041676784	-0.1200512541	-0.0786916975	0.1616803968	-0.0390936399	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0388676	0.0230142	0.00052965340164	0.00151069032976	-0.0369586	-0.0149788	0.00136593811396	0.00022436444944	-0.0335933	-0.0034984999999999	1.2239502249999986e-05	0.00112850980489	-0.000915206	-0.000658215	8.37602022436e-07	4.33246986225e-07	0.00016903	0.000463668	2.85711409e-08	2.1498801422400002e-07	-0.000203103	6.140300000000002e-05	4.1250828609e-08	3.7703284090000035e-09
3921.263131087013	35.88486926128326	1287.723841899392	15376304.543222325	9693.579037296073	-22.717893353628824	516.1026784268527	93965474.55230586	3668.091195696351	15.469834218234157	239.31577073964837	13454893.019945083	3815.441153410778	7653.334785892465	1.15596	45.673244	0.14917829	0.0760123	0.0932288721	0.085023693	0.0032775796	-0.0622037352	0.0913878435	-0.0374007171	-0.1232989767	0.0673230592	0.1107888336	0.0383938971	-0.02999027	-0.0530813546	-0.1394447266	-0.0614491957	0.0723669967	-0.0767392955	0.0481645422	-0.0178382294	-0.1993535437	-0.0187212006	-0.0834120169	-0.0873018317	-0.168485776	-0.0096163265	-0.0001455692	0.0175869603	0.1306951881	-0.0517047065	0.0446963961	-0.0720034358	0.1072906939	0.0797355528	-0.0038529271	0.279049341	0.1136140151	-0.075042431	-0.0156617066	-0.1062018812	0.0825717914	0.005873449	-0.0027653517	0.0426488217	0.0010788812	-0.0239430189	0.1186381338	0.0228057	0.0051872539	0.0401232836	-0.0015582423	0.1228731381	0.0002886173	-0.0445694808	-0.1810806707	-0.0473961613	0.1522502954	-0.1346007498	-0.1339043076	0.0053452566	-0.0313010066	0.0757082304	-0.0777130647	0.0148728063	-0.0880895402	-0.111859566	0.0097022792	-0.1456854199	0.2376457741	0.0265524551	-0.1168254096	-0.0075665252	0.1012523574	-0.1438402291	0.0201644083	-0.0353674532	0.0589574442	-0.0516535488	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0343251	-0.0045425	2.0634306250000043e-05	0.00117821249001	0.0123575	0.0493161	0.00015270780625	0.00243207771921	0.0145816	0.0481749	0.00232082099001	0.00021262305856	-0.00126133	-0.0003461239999999	1.5909533689e-06	1.1980182337599996e-07	-0.000294638	-0.000463668	8.681155104400002e-08	2.1498801422400002e-07	-6.99992e-05	0.0001331037999999	4.899888000640001e-09	1.7716621574439994e-08
3915.3537989142096	-5.909332172803261	34.9202067285277	15329995.370671934	9708.034894875918	14.455857579845542	208.9718183687778	94245941.52012847	3675.4643494206753	7.373153724324311	54.363395842517455	13509038.183862347	3828.000513023926	7795.883598112117	1.101414	43.518085	0.14487934	0.0943423	0.0367813649	-0.0680326007	-0.1313633832	0.1301173704	0.0683521205	0.0513570052	0.1740648514	-0.0397526735	0.0504917394	0.1735797983	-0.0146687417	-0.190344767	0.0105993839	-0.0870954918	-0.1481666653	0.1641169973	-0.1372726822	0.1273578095	0.042607844	0.0914380875	-0.0888578416	0.1253277489	0.0188961631	0.1080940067	-0.0376140239	0.1128569866	-0.0318653181	-0.0453940099	0.0217390853	-0.0044911626	-0.0570799374	0.0927945311	0.2036614315	-0.069480885	-0.0271633703	0.2599881231	-0.1321801973	0.0537973021	0.1008669604	-0.0369212617	-0.0646792669	0.1162435362	-0.1103706746	0.0563361219	0.0204670132	0.1853634864	-0.1665496293	-0.0456330092	0.1196635142	-0.1959646233	0.047694149	-0.1121024903	0.1048481986	0.0481201509	0.1108039666	0.0342913383	0.1674602404	0.0336626259	-0.0530760007	-0.0779150075	-0.034659205	-0.0011311539	-0.0368831493	0.1116536838	0.1105417845	0.1190024109	0.0332299869	-0.1627480787	0.2052648529	0.0229761008	0.0580166076	-0.0535050331	-0.1404246676	0.1435116361	0.0862201039	0.0937232133	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0251559	-0.0091691999999999	8.407422863999998e-05	0.0006328193048099	-0.00902269	-0.02138019	8.14089348361e-05	0.0004571125244361	-0.0685114	-0.083093	0.006904446649	0.00469381192996	-0.000663805	0.000597525	4.406370780249999e-07	3.57036125625e-07	-0.000294638	0.0	8.681155104400002e-08	0.0	-9.72132e-05	-2.7214e-05	9.450406254240002e-09	7.40601796e-10
3886.11513933537	-29.238659578839812	854.8992139672813	15101890.87617156	9693.000583424287	-15.034311451630856	226.0305208246387	93954260.31026356	3653.4442240481135	-22.02012537256178	484.885921423339	13347654.698230522	3815.298406726296	7804.737562427413	1.114596	44.038925	0.12431183	0.0741306	-0.1439902226	0.1277311482	-0.0688314708	0.0031711513	-0.1462701324	-0.1255233371	0.0275275305	-0.0587354689	0.0823599143	0.1020295219	-0.0282933793	0.1040307568	0.1192791528	0.1023870306	0.0965729279	-0.0010519974	0.0582238186	0.1242988209	-0.0312598119	0.1210866352	0.1562876004	0.1408388883	0.1139539585	0.0252526538	-0.2039063346	0.0040069948	0.0330335192	-0.0528844637	0.1685761546	0.202281553	0.0965218836	-0.1389181721	-0.0470730645	0.0180963214	-0.1668027375	0.0993437882	-0.0917376253	-0.0313676572	0.1003415557	-0.1000470349	0.0891088868	0.0589479395	0.1295087085	0.071722451	-0.1579229346	-0.0542898963	0.127508129	0.0346109997	-0.0440776104	0.0787142196	0.0397679197	-0.1585357965	0.1470230886	0.0501132099	-0.1033158054	0.1518865314	0.1229376376	0.0401500779	0.1401384116	0.0508581234	-0.033188907	-0.2820991483	-0.0938842705	-0.1377342657	-0.0278574237	0.0067786111	-0.0902833278	0.1048459428	0.1967163612	0.0823999144	0.0616177968	-0.1294314248	0.0014882678	-0.0840426511	0.0565000894	-0.1100862174	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0333428	-0.0584987	0.00342209790169	0.00111174231184	0.0286131	0.03763579	0.0008187094916099	0.0014164526889241	-0.0621078	0.0064036	4.100609296000003e-05	0.0038573788208399	-0.000412824	0.0002509809999999	1.70423654976e-07	6.299146236099997e-08	-0.000137102	0.000157536	1.8796958404e-08	2.4817591296e-08	-7.02554e-05	2.6957800000000008e-05	4.93582122916e-09	7.267229808400005e-10
3887.233579573706	1.1184402383360066	1.250908566729103	15110584.902165404	9671.161192411537	-21.83939101275064	476.95899980781337	93531358.80960694	3646.535875567713	-6.908348480400491	47.72527872665177	13297223.891802387	3805.6430412769696	7757.425571808034	1.021043	40.342525	0.0408095749999999	0.024534	-0.0450403422	-0.0112397122	0.0101954055	0.1074627053	-0.0616338467	0.0581981713	-0.0070664913	-0.0628800465	-0.1646448591	0.0675954804	-0.2336275183	0.127660238	1.31459e-05	0.1441876984	-0.0583688567	-0.1854445166	-0.1165160516	-0.0784353162	0.058031261	-0.2757945148	-0.0112129209	-0.0546984563	0.0272732545	-0.1740222789	-0.0260155511	0.0232082172	-0.0286105811	-0.1192849072	0.029785198	0.0110251107	-0.0745545933	0.0342276596	0.0891747124	0.1907077059	0.1160947109	-0.0050264689	-0.0144279481	-0.0110296595	0.1710107655	-0.1650654405	0.074733086	-0.1472118416	0.0552003751	-0.0038239495	-0.1060958844	-0.1071545242	0.0086998691	-0.1531058416	-0.2261232434	-0.0726418774	0.0001739578	0.1266134102	-0.199668882	-0.0400075936	-0.1379337252	0.0150175567	-0.1094045602	0.0875283043	0.0530036682	-0.1182392081	-0.1102695128	-0.0153408876	-0.0647430648	0.0627062262	-0.0485772659	-0.0220459901	0.2430053604	-0.0744891237	0.0372682896	-0.0122937346	-0.0244386464	-0.183774717	0.1074222771	-0.1525359101	-0.032496568	0.0013856574	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0199651	0.0133777	0.00017896285729	0.00039860521801	0.0286416	2.8500000000000747e-05	0.00082034125056	8.122500000000426e-10	-0.0620696	3.819999999999518e-05	1.459239999999632e-09	0.00385263524416	-0.000761291	-0.000348467	5.79563986681e-07	1.2142925008899998e-07	-0.000101842	3.526e-05	1.0371792964000002e-08	1.2432675999999996e-09	9.33211e-05	0.0001635765	8.70882770521e-09	2.675727135225e-08
3884.121624624345	-3.1119549493610066	9.684263606852465	15086400.79487446	9681.569851864086	10.408659452548818	108.34019159913386	93732794.79652356	3658.866351252839	12.330475685126205	152.0406306214885	13387302.976330264	3821.262141888423	7715.120133911822	0.992173	39.20187	0.10876681	0.0492876	-0.1339349634	0.1158467176	0.132737233	0.0744319697	-0.1411606033	-0.0975636699	-0.0450029481	0.0635196575	0.0735730487	0.0771995654	-0.1688980003	-0.0084303567	0.1398426677	0.0032006969	0.0469100196	-0.1108083543	0.1295665933	-0.0705237709	0.1118211971	-0.0600727313	0.0069274192	0.0328455778	0.1184126443	0.0232032087	0.0674494003	0.0396228736	0.0380146559	-0.0091792196	0.0728573292	0.0682849817	0.0940544071	-0.0304478584	0.1721799234	-0.0403989402	0.0666385708	-0.0494157185	0.0766400098	0.0531775853	0.0452544027	0.0607585553	0.0211279632	-0.1064081644	-0.2223509507	0.0696289215	-0.1787804198	0.0467065221	0.0389463782	0.0472730849	-0.0743064292	0.1098513871	-0.02647089	0.1774378481	0.0319504986	-0.026255078	-0.0529841536	0.0776972857	0.0517909755	-0.0392755506	-0.0705248945	0.0571123769	-0.0372301186	-0.0845549353	-0.0610287614	-0.0357799584	0.1311769101	0.1095453871	0.08138264	0.0020717221	-0.0964343727	-0.0518567278	-0.0714197016	0.0065659568	-0.0882018588	-0.0162232638	-0.0440706925	0.2034339842	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0133846	0.0065804999999999	4.330298024999999e-05	0.00017914751716	0.0133331	-0.0153085	0.00017777155561	0.0002343501722499	-0.0210942	0.0409754	0.00167898340516	0.00044496527364	-0.000163689	0.000597602	2.6794088721000003e-08	3.57128150404e-07	5.68319e-05	0.0001586739	3.22986485761e-09	2.517740654121e-08	-6.84512e-05	-0.0001617723	4.68556678144e-09	2.617027704729001e-08
3901.5885433673407	17.46691874299586	305.09325037442	15222393.161735289	9684.649235624423	3.079383760337805	9.4826043434322	93792430.81708074	3656.89718494368	-1.969166309159391	3.877615953128418	13372897.02124901	3806.498687864954	7687.219289273192	1.173458	46.364609	0.159970685	0.0780731999999999	0.0610109333	0.1476613764	-0.0769255198	-0.0080589724	0.0325341528	-0.0500058011	-0.0521293556	-0.175334439	-0.0364359858	0.0811739692	-0.0270071087	0.0053726571	-0.0815159395	0.0062236367	0.0080992581	0.1008559871	0.0183236344	-0.0220617343	-0.0174532038	0.1289092746	-0.3309778149	-0.1664774962	0.1532351059	0.0932793264	0.0248464616	0.061564988	-0.0652147505	-0.0332136802	-0.0451892591	0.0490578607	0.1965695747	-0.0493774314	0.0539961272	0.0869367623	0.0550078396	-0.0518552858	0.1461237873	-0.0452785526	-0.100496799	0.0466599886	0.1200762168	0.0059362411	0.0126426885	-0.0981792089	0.0578161087	-0.0252006226	-0.025477588	-0.032537017	0.0374591155	-0.0644955624	0.1135937094	-0.0056896046	0.0803834328	-0.3622218298	0.0794259746	-0.0653352695	0.098389335	-0.0923875247	-0.1224081901	-0.0682878552	0.0074365252	-0.050083791	0.0259442338	-0.1035709919	0.1717013124	-0.0133690953	0.0591391444	0.0925375145	-0.0945481499	-0.061370756	0.0014530758	0.1095576171	0.067911666	-0.1318297026	0.0468039319	-0.0139582178	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0154908	0.0288754	0.00083378872516	0.00023996488464	-0.0268533	-0.0401864	0.00072109972089	0.0016149467449599	-0.00177607	0.01931813	0.0003731901466969	3.1544246449000003e-06	-0.00100375	-0.000840061	1.0075140625000002e-06	7.05702483721e-07	0.000594053	0.0005372211	3.52898966809e-07	2.8860651028521e-07	-1.39182e-05	5.4533e-05	1.9371629124e-10	2.9738480890000003e-09
3917.821195226442	16.232651859101225	263.49898637878243	15349322.917765548	9673.704529885685	-10.944705738738776	119.7865837075815	93580559.3315308	3655.337982354137	-1.5592025895430195	2.4311127152376586	13361495.76524081	3798.622321798607	7603.239112681588	1.176641	46.490379	0.122757344	0.0789961	0.165878393	-0.1079402486	0.1026985627	0.0584884263	0.1602345192	0.1156661233	-0.0766143144	0.0596883091	-0.1331759549	0.048806846	-0.0446618595	0.0174301423	-0.0742667831	0.0042367897	0.0664067787	0.038942681	-0.0583530029	-0.0485595097	0.075589555	0.0096962177	0.0295932148	0.0071363892	-0.11852955	0.0817203356	-0.1295888436	0.1814178099	0.0512476039	0.0360850513	0.0298364718	-0.0898691575	0.0020531827	0.0496898032	-0.1859218849	0.091685521	-0.0071566669	-0.1287191513	0.1200749418	0.0517965318	-0.1848245737	-0.1508827705	-0.0548279089	0.0204177584	-0.0612752716	0.0111521681	0.1393733721	-0.0573497023	0.021507498	0.0536398792	-0.0170589089	-0.0855374087	-0.047254061	0.0394114917	0.0520140731	0.1001831228	0.0678189119	-0.1309258053	0.093895456	0.183686336	-0.0668079288	0.0233548332	-0.0064351981	0.0121533572	-0.0230873574	-0.0975662968	-0.0819034007	-0.1392801812	0.0284103655	0.0751932586	-0.0227949556	-0.1088417815	-0.1446434235	0.1498001521	0.2060785828	0.1581679706	-0.0376636022	0.0006113954	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0155455	5.469999999999954e-05	2.9920899999999493e-09	0.00024166257025	-0.0143905	0.0124628	0.00020708649025	0.00015532138384	-0.0146474	-0.01287133	0.0001656711359689	0.00021454632676	0.000205694	0.001209444	4.2310021636e-08	1.462754789136e-06	-0.0001392	-0.000733253	1.937664e-08	5.37659962009e-07	-9.244920000000002e-06	4.673279999999998e-06	8.546854580640004e-11	2.1839545958399984e-11
3927.927830231863	10.10663500542114	102.14407113280396	15428617.039509991	9734.419058766083	60.714528880398575	3686.254017168753	94758914.41166836	3668.680033046681	13.342050692544037	178.01031668241475	13459213.184875395	3820.207009986763	7809.667879632638	1.273029	50.298794	0.313690454	0.17165	-0.0766533876	-0.0013735422	-0.0782148493	-0.0057420739	0.0169163726	-0.1825156097	0.176186141	0.0898823181	-0.0245655669	-0.1808922786	-0.0081200835	-0.1250960848	0.1064937116	-0.0162828579	0.0598388248	-0.0477878798	-0.1085205175	-0.0276510426	0.0276649276	-0.0720084208	-0.0070641027	0.1345216869	0.0709590062	-0.1342420891	-0.0958852098	-0.1926379076	0.0421048804	0.0099894338	0.1508119941	-0.167919441	0.1140966714	0.0483392968	-0.2339175652	-0.1292809061	-0.033156121	0.042298919	-0.1208043419	0.0383178955	-0.0481838081	0.2293565241	-0.0383068624	-0.1292529955	-0.020126427	0.1549337137	-0.0434749321	0.1461502022	0.0125155251	0.0832862962	-0.0854595947	-0.0550502813	-0.0251010825	0.0362617488	-0.0619119462	0.0332314447	-0.0126696734	0.140174631	0.009473003	0.0170170189	0.253578839	0.0376938402	0.0386802497	0.1821453827	-0.1662231649	-0.1303960254	-0.0240869443	-0.1794442721	-0.1668189056	0.0031259501	-0.0108366741	0.0536457604	0.0956156597	0.0629597189	-0.1811251105	0.011985943	-0.1708719668	0.0786700688	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.108648	-0.1241935	0.01542402544225	0.011804387904	-0.0329512	-0.0185607	0.00108578158144	0.00034449958449	-0.0725221999999999	-0.0578747999999999	0.0033494924750399	0.0052594694928399	0.000890226	0.000684532	7.92502331076e-07	4.685840590240001e-07	0.00101504	0.00115424	1.0303062016e-06	1.3322699776e-06	-0.000431702	-0.00042245708	1.86366616804e-07	1.784699844421264e-07
3890.869973148352	-37.05785708351095	1373.284771621923	15138869.14794746	9724.46705753102	-9.952001235064015	99.04232858271573	94565259.553006	3653.023731638045	-15.656301408635954	245.11977379805617	13344582.383910747	3801.707549879689	7740.186076708433	1.178037	46.545536	0.29867705	0.150359	-0.012484849	-0.1352173203	-0.0486113837	-0.1601546884	-0.042750353	0.1087727022	0.0659976665	-0.1047821605	-0.0060857189	-0.1865933181	0.2255572247	0.0066290934	0.1012983589	-0.0842133638	0.026147638	-0.3237633942	0.01595539	-0.0496020676	-0.0760163038	0.1550280003	0.2224052449	-0.1299841329	-0.0406236979	0.0045865195	-0.1176610422	-0.1372589623	-0.2191008569	0.1283020422	0.0925796089	-0.0082510244	-0.0950245626	-0.0047551408	0.0954263863	0.0385184299	0.0172578404	-0.0339860603	0.0783677029	0.2919758071	-0.1788425492	-0.1111946973	0.0331439968	0.0172559552	-0.0114569612	-0.2380794312	-0.0106878156	-0.0092318372	-0.1229467009	0.0786052334	-0.1873421339	0.2230910901	-0.2583370952	-0.1613495546	0.0855508862	0.0236814026	-0.1691472516	-0.0731635108	-0.0426247483	0.0032393183	0.1154259337	-0.0443311271	0.2743036017	-0.0239626337	-0.0558365306	0.1156932728	-0.0469969777	0.0452757896	0.1131099427	-0.0255869501	0.0742376819	0.0086789203	-0.2686257286	0.2057762613	0.0847255809	-0.0394494235	-0.0292443833	0.0177810871	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0754413	0.0332066999999999	0.0011026849248899	0.00569138974569	-0.12586	-0.0929088	0.0158407396	0.00863204511744	0.0260269	0.0985490999999998	0.0097119251108099	0.00067739952361	0.000324028	-0.000566198	1.0499414478400001e-07	3.20580175204e-07	0.00163506	0.00062002	2.6734212036e-06	3.844248004e-07	-0.000137671	0.000294031	1.8953304241e-08	8.645422896100003e-08
