global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5434.219335891002	3.3832330489858577	29530739.79057164	11.446265863750144	11431.634838588185	45.023552279308205	130682275.08282311	2027.120259847599	4890.647035218652	5.606962212411418	23918428.423092987	31.438025251409535	5010.234500516703	8578.2348192234	1.120626	36.186729	0.0361414	0.0187998	-0.019949892	0.1337078505	-0.0252194224	0.12408648	0.08954074	0.0490261412	0.1883184539	0.091332178	0.0048147194	0.0250797168	-0.0869731408	0.0845972278	0.1706579967	-0.1962441263	0.1058176722	0.0551232088	0.0499686115	-0.0316459622	0.0472013075	0.0634767934	-0.2277509927	0.0328654175	-0.0101669325	-0.0818989995	0.0091557479	-0.1398905957	0.064410561	0.0447272385	-0.1271230651	-0.0444752891	-0.0748206943	0.1162374799	-0.0772920994	-0.078996953	-0.0078767677	0.1024229643	-0.2409890784	0.0714913832	0.0635388192	0.0123810777	0.0030815873	-0.0675975472	-0.0038474564	-0.1866023824	0.0070519732	-0.0240384201	0.0815622981	-0.0120510939	0.0572141165	-0.0496194427	0.0117688085	0.0318418455	-0.0154257269	-0.1285447654	0.1985767695	0.067483721	-0.0134038517	0.123859744	0.0175527577	0.0204062622	0.0341625942	0.0901028824	0.0795867619	0.1121205553	-0.108939029	-0.1880150411	-0.0803920771	-0.0071327336	-0.0075308925	0.0900384841	0.1498427633	0.0147682129	0.0007477658	0.0371088702	-0.0369062703	-0.0147262502	0.0081399016	-0.1352898894	0.0293684031	0.0103243086	0.0678305358	0.139094393	-0.0840189437	0.1531954041	-0.088654887	0.1131411678	-0.1474981543	0.0040729607	-0.1166006691	-0.1474500438	-0.0393790497	0.0217003238	0.0106159017	0.0046021134	0.09597766	-0.0491332855	-0.0535198828	0.0467570387	0.1023070499	0.2213147803	0.0854631648	0.1212775657	0.0699389771	0.0586935883	-0.0236951817	0.1018610896	-0.0779007025	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0219616	0.001235	0.00048231187456	1.525225e-06	0.0318553	-0.0171459999999999	0.00101476013809	0.0002939853159999	0.0316661	-0.0049273999999999	2.4279270759999984e-05	0.00100274188921	0.00116769	-9.101999999999982e-05	1.3634999361000002e-06	8.284640399999966e-09	-0.000280553	4.890999999999999e-05	2.392188099999999e-09	7.870998580900002e-08	0.00310494	0.00011673	9.6406524036e-06	1.3625892900000053e-08
5428.09353693756	-6.125798953441517	29464199.44574331	37.52541281798519	11405.679394946948	-25.955443641236343	130089522.4603174	673.6850546133961	4890.2635763056105	-0.3834589130410677	23914677.84574134	0.1470407379906371	5014.698748505194	8600.071865141323	1.164425	37.601067	0.05866057	0.029752	0.0908591602	0.0548294827	-0.0257870649	0.0111291533	0.0842360167	-0.0011806524	0.1060865233	0.076433401	-0.015513756	-0.0562431434	-0.2693730806	0.0604910379	0.0098840729	-0.2415471674	-0.1075117258	-0.0504171333	-0.1697874372	-0.0367289545	0.144160578	-0.1455579002	-0.0423878342	-0.004246986	0.0843567258	-0.2362942807	-0.1191548095	-0.1336501725	0.0155506513	0.0041019001	-0.0437377082	-0.1001468286	0.0320436782	-0.017443738	-0.101312568	0.0528050418	-0.04193156	0.0281643718	0.010654658	-0.0467155059	-0.0734796004	-0.0341054668	0.1877016377	-0.1741630429	0.2035828258	-0.0606533671	0.1427374454	-0.102679657	-0.163305952	-0.0924143219	0.0759292028	0.1118339137	-0.0196432248	0.0394601096	-0.0350650019	-0.0254727182	-0.036530406	-0.1223236898	-0.0158417568	-0.033654757	0.0487279635	-0.057126844	0.103450679	-0.0699417602	-0.0585875728	-0.1236918019	-0.020609559	-0.1091111904	-0.2341091319	0.0085096878	-0.2009386092	0.0220101956	0.1416234521	-0.0057603577	0.1030666883	0.0314233764	0.0492942901	-0.0954199835	-0.0568143028	0.0125512363	0.0843043727	0.0584313239	0.0479447262	-0.0297631195	0.0632997983	-0.0005430831	0.1052282423	0.0103436904	-0.0897169959	0.259960586	0.0840847782	-0.2193331549	-0.0374290593	6.38417e-05	-0.2037033102	0.034574266	0.016789231	0.0294556152	0.0927689947	-0.0240282863	0.0649610963	-0.0686188543	0.0043623973	-0.1293138191	-0.0751083344	0.0256685585	-0.0547122599	0.0323004008	0.072035872	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.00567263	-0.01628897	3.2178731116899995e-05	0.0002653305436608	0.0248327	-0.0070226	0.00061666298929	4.931691076000006e-05	0.0365959	0.0049297999999999	2.430292803999998e-05	0.00133925989681	0.000917258	-0.000250432	8.41362238564e-07	6.271618662400004e-08	-0.000348025	-6.747200000000001e-05	4.552470784000001e-09	1.21121400625e-07	0.00281446	-0.00029048	7.9211850916e-06	8.437863040000006e-08
5426.251137663919	-1.842399273641604	29444201.40899897	3.3944350835151096	11383.298630467494	-22.38076447945423	129579487.71040311	500.8986186848001	4879.258538708309	-11.005037597301452	23807163.887557942	121.11085251801852	5004.178486723474	8592.0619500993	1.12379	36.288906	0.12139084	0.056156	0.1272634208	-0.0014715231	-0.0653632346	-0.0938892203	0.0792688433	-0.0429769563	-0.1818950886	0.0151753222	0.0134052358	-0.1784056188	0.0941998478	-0.0063073493	-0.0893683727	-0.1910771992	-0.0685467852	-0.2269171127	-0.0468471173	0.0785342583	-0.0161290934	0.0336466348	0.0009901025	0.0951298876	0.0143290583	0.0109568959	0.0256365209	-0.1397778627	0.0211415336	0.0696724565	-0.0010796202	-0.024267774	0.1553996764	0.1123902346	-0.0222028694	-0.1008718328	-0.1673531762	-0.1039657454	-0.0713527125	0.0644536707	-0.135906048	-0.0217682098	0.0248198869	-0.1525268466	-0.113483359	-0.0771100775	0.0477743545	0.0432717918	-0.1905691717	0.0580883422	-0.0092582433	0.0056189647	0.0148415212	-0.0472935938	0.0282991494	0.0266462418	-0.0376702163	-0.017421232	-0.0908783604	-0.0170794162	-0.0100338984	0.0826080848	0.1114437264	-0.0028763083	-0.1012333689	-0.0467952074	-0.0795921718	0.0320458714	-0.0313986985	-0.0944011686	0.0151135107	0.033523478	0.0563152007	-0.0625926438	-0.0479654355	-0.0636628047	-0.0267173422	0.0806032869	-0.1058624962	0.0332073371	0.0595665844	0.0254640346	0.1613181602	-0.0573994436	-0.1710373777	-0.0121535957	-0.0644663292	-0.0626155288	-0.1861770138	0.0734986044	-0.1013345048	0.0128725684	-0.0706089877	-0.1170906175	-0.1039566888	0.0770314547	-0.0340149016	0.0975629573	-0.0790858502	0.0522900734	-0.0403116089	-0.0585109801	0.0302675374	-0.0579892075	-0.0416905379	-0.0614027997	0.0171314213	0.1231516205	-0.1306535209	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0088276599999999	-0.0145002899999999	7.792758107559824e-05	0.000210258410084	0.0118252	-0.0130075	0.00013983535504	0.00016919505625	0.0628158	0.0262199	0.00068748315601	0.00394582472964	0.00162088	0.000703622	2.6272519744e-06	4.950839188840001e-07	-0.000911276	-0.000563251	3.172516890010001e-07	8.304239481760001e-07	0.00272807	-8.638999999999999e-05	7.4423659249e-06	7.463232099999998e-09
5402.757458143479	-23.4936795204394	29189788.151524987	551.9529774091137	11350.225044277318	-33.073586190175774	128827608.55574006	1093.8621034789858	4878.320047172221	-0.9384915360878948	23798006.482642382	0.8807663633086166	5001.328107948962	8571.964473443457	1.134581	36.637363	0.22165674	0.112387	0.1132118179	0.0551333778	0.2336223439	-0.1421417653	0.1101353979	-0.037394367	-0.0400952351	-0.1123209016	-0.021521412	0.0146411678	0.1002726874	0.0400270767	0.1382686738	0.0484358303	0.0233761861	-0.19156831	0.0148366307	-0.1288814995	-0.0393753455	-0.0139857514	0.1480558049	0.0097200538	0.0527626218	0.1858962241	0.0290391175	-0.0537273839	-0.0471348152	-0.0849929144	0.1221152349	0.0045771731	-0.0379237411	-0.0231387178	-0.0784304871	0.0732039227	0.0766916999	-0.1285177071	-0.0040117622	-0.0733149217	0.0287644566	-0.0226544271	-0.0352367221	0.0599285586	-0.0102086029	-0.0553072839	-0.093644067	0.1872665769	0.046448719	0.0873329867	-0.044027059	-0.1195029196	0.0113713119	-0.0252208243	-0.0907588597	0.0459725938	-0.0339349551	0.1585079412	-0.0126599939	0.1405736248	0.02909372	-0.1223876559	-0.0342546709	-0.0137628584	0.0675976866	-0.0465074935	-0.0884937823	0.1127404438	7.35772e-05	-0.032376999	0.0957070742	-0.1154745241	-0.0856462149	-0.1291242778	-0.0546429881	0.0018911616	0.0339322715	-0.1295090119	0.0102536919	-0.0047323927	-0.0227467572	-0.1195153222	-0.0009955989	-0.0792585407	0.0317804481	-0.008320027	-0.0289779394	-0.0502858288	0.133517034	-0.0530809639	-0.0703187195	0.1038873309	-0.0354385551	-0.009893677	0.0771394246	0.0421045335	0.0594070865	-0.0098184643	-0.1265420597	-0.0098479008	-0.0694959837	0.0702334369	-0.0945853696	0.2193374202	-0.02311009	0.0329172723	-0.0298830186	-0.0890895893	0.1081296842	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0399231	-0.0310954400000001	0.00159385391361	0.0009669263887936	0.0807929	0.0689677	0.00652749269041	0.00475654364329	0.109418	0.0466021999999999	0.0021717650448399	0.011972298724	0.000737056	-0.000883824	5.432515471360001e-07	7.811448629760001e-07	-0.00128717	-0.000375894	1.41296299236e-07	1.6568066089e-06	0.00248796	-0.0002401099999999	6.1899449616e-06	5.7652812099999995e-08
5406.966109835891	4.208651692411877	29235282.512913868	17.712749068041354	11374.233758700522	24.008714423203852	129373193.5975626	576.4183682549568	4878.908728231599	0.5886810593774499	23803750.378414474	0.3465453896697566	4999.516269069592	8527.043947416667	1.253767	40.486076	0.18075397	0.0870798	-0.0402565007	0.1202665805	0.1790224929	-0.0367593049	0.0819831123	-0.0398602271	0.0760299459	-0.0182651341	0.1825031958	-0.0737781186	-0.0724931523	0.0138060411	0.061352932	0.1637154751	-0.0242652898	0.0179486018	0.0933807353	-0.1480477909	0.0251232396	0.134148552	0.1010821213	0.0410514766	0.0233596135	-0.0306149979	-0.0801061817	-0.0627699803	-0.0156017138	0.0844928243	-0.0083108262	0.0613965869	-0.0472202471	0.0790680925	-0.312442135	-0.0212469701	-0.0661500664	0.0436475481	0.1998323204	-0.0249104853	-0.0736086964	-0.0219829221	0.0152266264	0.0795358766	0.1025305693	0.0874243186	-0.1789159983	0.1186888256	0.0212515463	-0.0017020887	-0.0485532704	0.0100172309	0.0343103541	-0.1656120008	0.021948753	-0.0385961864	0.047640263	0.0927142455	0.0725322585	0.022183501	-0.0092057677	0.088823934	-0.0058291579	0.0487089109	-0.0595884267	0.0128263802	-0.1803828514	-0.0377713535	0.0722741544	-0.038840668	-0.0406864015	-0.0534600522	0.0491666155	-0.0537470498	0.1460559601	-0.0096396776	-0.0870484713	-0.0915501616	-0.0233311605	-0.1182817591	0.0884539861	0.2219449824	-0.0592812305	-0.177721857	0.0629048555	-0.1366772233	-0.0343003859	-0.0686059556	0.1039656415	0.011956701	-0.0128217583	0.0726266825	0.1418329552	0.0644142999	0.0914263388	0.0997433639	0.0037241877	0.0609607209	-0.1342002521	-0.0653485334	-0.0280756083	-0.0181950052	-0.03370813	0.0776867617	0.0342627361	0.0340790971	0.0466349161	0.0178663973	-0.0351397333	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.00550868	0.03441442	3.03455553424e-05	0.0011843523039364	0.027599	-0.0531939	0.0007617048009999	0.00282959099721	0.134948	0.02553	0.0006517809	0.018210962704	0.000644269	-9.2787e-05	4.1508254436100004e-07	8.609427368999999e-09	-0.000454364	0.000832806	6.935658336359999e-07	2.0644664449600002e-07	0.00291468	0.0004267199999999	8.4953595024e-06	1.820899583999998e-07
5399.408376921518	-7.557732914373446	29153610.820770256	57.11932680500375	11332.57583448621	-41.65792421431252	128427275.0443808	1735.382649845405	4877.704713886046	-1.204014345552423	23792003.275866155	1.4496505442960297	4998.6173970937225	8535.227740943477	1.021943	33.000107	0.0642166699999999	0.0340581	-0.0495617895	0.1084575633	0.2439857437	-0.0217805288	0.001320223	-0.0245520371	-0.1180319249	0.0603991426	0.0983963473	-0.073566995	-0.0366120423	-0.0252983866	-0.0082799115	0.0750217416	0.035779234	-0.0104924499	0.004761942	-0.0879881461	0.0083941642	0.0761608797	-0.1222205034	-0.1784044101	0.0476632851	0.0615982655	0.0159251029	0.0442384976	0.0639669104	0.0619242028	-0.1181110739	0.1141957202	0.0802733002	-0.0355821143	-0.0788989794	0.1078569061	-0.0836515121	0.0139115022	-0.0392090659	0.0166662695	0.0275491037	-0.028552205	0.1190717346	0.0216051627	0.1630573889	0.1398515912	-0.0415117926	-0.0121778149	-0.0418353147	0.0111387147	-0.0127099782	-0.1123857349	-0.0904386937	-0.0232591781	0.0367139285	-0.0252292722	0.1238462728	-0.0267260657	-0.0871489532	0.1032898785	-0.0659286351	-0.0511962133	-0.1023342193	-0.1262507275	-0.2627813949	0.0816679921	-0.0795021002	-0.1047901519	-0.0113758311	0.1912348478	0.0722592063	-0.0200406631	-0.0428761478	0.0650668658	0.0201820162	-0.0050695109	-0.133592452	0.0491872776	0.0693558884	0.0285845613	0.1898488947	0.0055048371	0.0144124327	-0.0290858969	-0.0190903191	-0.0120203326	0.0363998224	0.0958461317	0.0777971252	0.1322039619	0.1817496375	-0.0027090178	0.0807316128	0.0502869382	-0.0806120103	-0.0012322424	0.0133378136	-0.034971177	-0.0448523994	0.111186332	0.0086546804	0.0580835303	0.0830335827	0.0306673502	0.0204572118	0.0248481341	0.0160465287	-0.1383099131	0.1344886553	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.00218169	0.00769037	4.7597712561e-06	5.9141790736900005e-05	0.0542467	0.0266477	0.00294270446089	0.00071009991529	0.138221	0.0032729999999999	1.0712528999999989e-05	0.019105044841	0.0010909	0.0004466309999999	1.1900628099999998e-06	1.9947925016099986e-07	-0.000416853	3.7511e-05	1.407075121e-09	1.73766423609e-07	0.00296265	4.797000000000005e-05	8.777295022499998e-06	2.301120900000004e-09
5405.471097779797	6.062720858279135	29219117.78893272	36.7565842054129	11305.176897751327	-27.398936734882227	127807024.68945032	750.7017342020788	4880.65378278113	2.949068895083656	23820781.34737575	8.697007347949933	5001.09137723258	8513.285583520465	1.062613	34.313416	0.1571594399999999	0.0751759	-0.1091728095	0.0830052998	0.254364443	-0.1077188344	-0.0339902442	0.0873771429	-0.0269886167	0.0186373263	-0.0965821608	-0.0713224185	0.1188230905	-0.1152705945	-0.1225283759	0.0157866177	0.0946097969	0.1571462106	-0.012586139	0.0241736493	-0.0036989688	0.0094809382	-0.0580799662	0.0517156832	-0.0058160168	0.0444151551	0.1119295597	0.0947391136	0.0481641698	0.1091434052	-0.0714577838	0.0430205373	0.1365602996	0.0755064956	-0.0035480213	-0.0345182186	0.0470402405	-0.1837459097	0.0005845791	0.0431013648	0.023498881	-0.0109919066	0.020038938	-0.0050566629	-0.0505308112	-0.0590979968	0.0070953105	0.041412697	0.0130624684	-0.0198813222	0.053725491	0.220103176	0.1203605094	-0.044661775	0.09634164	-0.0595622111	0.0983007701	0.1126727052	0.1694923143	-0.0826996225	-0.1529318548	-0.0414341181	-0.0119864644	0.1263546729	0.0279696327	0.086326435	-0.0094042125	-0.0639952033	-0.0007692941	-0.0586116448	0.1034443151	0.0289244279	-0.0338249092	0.1021381304	-0.0059576625	0.0070567674	-0.0996596517	0.1697248542	-0.0551495005	0.0163090901	-0.0540248089	-0.0846757129	0.1006262669	-0.1469076435	-0.0025863201	0.0293604103	-0.0394139955	0.0505192354	-0.0053812073	-0.0146526647	-0.0814118887	-0.0712011089	0.056416911	-0.1010843581	0.0673829303	0.0712173063	0.0636453639	0.1633146116	0.0339510982	-0.1501626029	0.0836340159	-0.0263754985	-0.0334900526	0.0248464795	0.1937609428	-0.0184324457	-0.0959749287	-0.0215963385	-0.0747766043	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.0219048	-0.02408649	0.0004798202630399	0.00058015900052	0.0929622	0.0387154999999999	0.00864197062884	0.0014988899402499	0.162365	0.024144	0.000582932736	0.026362393225	0.000817778	-0.0002731219999999	6.68760857284e-07	7.459562688399993e-08	-0.00131474	-0.000897887	8.06201064769e-07	1.7285412676e-06	0.00319591	0.00023326	1.02138407281e-05	5.441022760000016e-08
5430.623486925682	25.152389145885536	29491671.456748854	632.6426797460605	11384.376993591188	79.2000958398603	129604039.53220834	6272.6551810430565	4885.108369337408	4.454586556277718	23864283.780170385	19.84334138737018	5006.030368010893	8539.427756133136	1.082671	34.961121	0.0673267499999999	0.0334074	-0.0507940624	0.1004306597	0.0825567703	0.0003903869	0.0381637731	0.1690811919	0.089472827	-0.0872411653	0.0412340054	-0.1092690991	0.0089413311	0.0388654519	0.0073956744	0.0713367632	0.059304633	0.06960225	0.0600577531	-0.0524816351	-0.130692772	0.1304253766	0.0204888318	-0.0257890549	-0.1627922692	-0.0943969186	0.0062161095	0.0379893009	0.0498682269	0.062451793	0.0968295461	0.043097554	-0.1331936698	-0.0235689969	-0.0915338412	-0.0673875193	0.0947093063	0.0154580533	0.1039267632	0.1253747701	0.1527333695	0.0910241932	-0.0186032809	0.1652487742	0.0408470665	-0.0142798243	-0.1680113099	-0.0991859451	-0.1719101104	-0.0038986232	-0.1049804777	0.0633241656	0.0667958464	0.0707208672	0.0499107587	-0.0636153952	0.0379487582	-0.2004015818	0.0598426967	0.066806396	-0.075616566	0.0736600705	-0.0631157672	0.1269543041	-0.0775500385	0.139996629	-0.1065395054	0.0618645752	0.1838721069	0.024007409	0.0271214951	0.0662699573	0.0888955663	0.0910361974	0.0931434597	-0.0620049295	-0.0287595157	-0.1369360171	0.0147362471	-0.0657562002	-0.1563471383	0.0264824519	-0.1145570467	-0.1037487249	0.0461439577	0.0364527935	-0.0187197479	0.1228944897	0.1059913378	-0.1153938247	-0.050065405	0.0224789895	0.0716671171	0.1192036281	-0.1662823451	-0.0430900153	-0.18015379	0.0005094265	-0.0286175119	-0.0315140795	0.1233689592	-0.0410573279	0.1884210484	-0.0900463652	0.0645635959	0.0149446021	0.0989257732	-0.0476938279	-0.1503208076	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	-0.0313545	-0.0094497	0.00098310467025	8.929683009000004e-05	0.0803934	-0.0125687999999999	0.00646309876356	0.0001579747334399	0.16879	0.0064249999999999	4.128062499999983e-05	0.0284900640999999	0.000549333	-0.0002684449999999	3.017667448890001e-07	7.206271802499999e-08	-0.00178291	-0.0004681699999999	2.1918314889999997e-07	3.1787680681e-06	0.00323696	4.104999999999994e-05	1.04779100416e-05	1.6851024999999951e-09
5434.421537304659	3.798050378976768	29532937.445120733	14.425186681245572	11411.71066097911	27.333667387922105	130227140.20990428	747.1293728735565	4886.331040241718	1.2226709043106894	23876231.034829717	1.494924140247919	5008.020635860526	8542.152811123278	1.027299	33.173065	0.0829804499999999	0.0449013	0.0109132635	0.1271875202	-0.023165646	0.1191622132	0.0791310446	0.0919558034	-0.0088709675	0.0835570299	0.2022560582	-0.0380608722	-0.0397179587	0.0282552893	0.0577077597	0.1458093557	0.0276729013	0.0287201485	0.1397065594	0.1330910294	0.0161613248	0.1345370272	-0.0814685397	-0.0778038544	-0.0662941757	0.2119323983	-0.0442749179	-0.0870607686	-0.0249388046	0.1033079989	0.0467324169	0.0059954901	0.2405835295	-0.0052950696	0.0469375758	0.0888750973	-0.0158087657	0.0679730095	-0.0597262776	-0.0446448423	-0.1087754527	-0.0830118548	-0.0241651073	0.0778743597	-0.034524821	0.0293185826	0.1387359163	-0.0134240478	0.0173032843	-0.0253405538	0.05889034	0.1861147578	-0.0359545035	0.062940844	-0.1072508274	0.0942078782	0.1447201665	-0.1150069206	-0.0817827392	0.0677048078	-0.0521176507	0.0419815778	-0.103763841	-0.0092683191	-0.0387406799	0.0443377738	-0.0933430711	-0.0789329529	0.0735949984	0.0933914642	0.1532109127	-0.0807812868	0.028892115	-0.1215893489	-0.0259684061	-0.1300276189	-0.0398113481	0.0867939324	-0.1353938476	0.1553424946	0.1532678471	-0.0665577784	0.0824024224	0.1207665619	0.0039730404	-0.0834586588	0.0386582806	-0.0436569427	0.0059777819	-0.0091239377	0.0948305801	-0.0836728077	-0.1069440554	-0.1388156656	0.013235785	-0.0074612163	-0.0697913151	-0.0348454499	0.100390324	-0.1063810124	-0.0082591854	0.1609980558	0.1637569917	-0.0468254459	0.0734783941	-0.0821454246	0.0945597354	-0.0507189992	-0.0665323705	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	-0.0237303	0.0076242	0.00056312713809	5.8128425640000015e-05	0.0465854	-0.033808	0.00217019949316	0.001142980864	0.15523	-0.0135599999999999	0.0001838735999999	0.0240963529	0.000861688	0.0003123549999999	7.425062093439999e-07	9.756564602499997e-08	-0.00172942	5.349000000000001e-05	2.8611801000000007e-09	2.9908935364e-06	0.00343088	0.0001939199999999	1.17709375744e-05	3.7604966399999915e-08
5424.70985927151	-9.711678033148928	29427477.057277527	94.31669021954744	11359.237889753236	-52.47277122587366	129032285.43600556	2753.391720122874	4887.489745801717	1.1587055599984524	23887556.01531693	1.3425985747713272	5008.934243442557	8591.979586606505	1.060342	34.240082	0.0713903999999999	0.0383282	0.0667514258	0.086824009	0.0575927136	-0.0139198388	0.061331418	0.0728235481	-0.0292932377	0.0740477831	0.1283622362	0.0383819285	-0.0818742186	0.0047532734	0.0139649869	0.1273967001	-0.0875346036	-0.0002479763	-0.1008125428	-0.06795922	0.0154079633	0.0801524841	-0.0359576195	-0.1184679278	-0.1148144809	0.0437124114	0.0339984111	0.001226517	0.0610054975	0.0761955684	-0.1040980646	-0.0456362179	0.0054134877	0.0233465383	0.002381616	-0.2291232813	-0.1005941821	-0.0481279283	0.0639817837	-0.0662901018	0.0699746099	0.0377888135	0.0392853248	0.1185836305	0.1122342561	0.053431727	0.121191322	-0.073891249	-0.0359849665	0.0284119772	0.0630596518	-0.1512811527	-0.0255968681	0.0234654942	-0.0201999672	0.0021965864	0.1325007335	0.0742136566	0.0737311237	-0.0648606241	-0.0006885992	-0.0122375508	0.1288734324	-0.1190516911	-0.0175251655	0.0461470728	-0.0361383987	-0.0579665774	0.0749684497	0.1146288319	0.1190962394	-0.0062017629	0.1059009716	0.0756142427	0.0070414146	0.0306640863	0.0066437772	0.0978549245	0.0070438353	-0.0138580974	-0.0577335827	0.202332576	0.1439031604	-0.0559764314	-0.0395630746	0.0237888909	0.0491720324	0.0886866058	0.0169188398	-0.0723191115	0.1627374308	-0.01963439	-0.0664214738	0.0720054747	-0.0849235938	-0.0575634426	0.0799690453	-0.0655243503	-0.1178703657	0.0483333418	-0.0215950114	0.0285037561	-0.0758190479	-0.0062977557	0.154319697	0.0315748317	-0.1168017898	0.0925390693	-0.026963285	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	-0.0193326	0.0043977	0.0003737494227599	1.9339765290000007e-05	0.0803534999999999	0.0337680999999999	0.0064566849622499	0.0011402845776099	0.159483	0.004253	1.808800900000006e-05	0.025434827289	0.00126315	0.000401462	1.5955479225e-06	1.61171737444e-07	-0.00165485	7.456999999999993e-05	5.560684899999991e-09	2.7385285225e-06	0.00353428	0.0001034	1.24911351184e-05	1.0691560000000004e-08
