global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
5098.076941083089	-25.684089320455318	25990388.497203104	659.6724442211267	13652.857105936322	-47.08273363113403	186400507.15511596	2216.7838061803195	4774.800876369724	-9.515093998312295	22798723.40898109	90.53701379671868	5867.853557153335	9136.544427772958	0.874152	38.454777	0.08069385	0.0467722	0.0116341769	0.0490543877	-0.0247799222	0.0064000165	0.0631196599	0.0297561589	0.0280595266	-0.0270201614	-0.0486144146	0.0477076044	-0.0265678303	0.0394050268	-0.0511226617	0.0665008751	-0.0142696468	0.1649232789	0.018087372	0.0579041932	0.0349645927	-0.2067058602	-0.0677292605	-0.0333598984	0.0176790385	-0.0664712457	-0.1838214788	-0.0565708535	0.0881469134	0.0215611591	-0.0473377833	0.2680598563	-0.1360180961	-0.0880348679	-0.1981947594	0.0457242641	0.0554953915	0.003059283	-0.1484547576	0.1106769725	-0.051174081	0.0411864345	-0.0661150917	-0.0066736998	-0.0106877783	-0.0830387848	0.0136222674	0.0575267142	0.1064004597	-0.0808364998	0.006815951	-0.0060673697	0.064950186	0.0461807303	0.0764797596	-0.2204092993	0.0033964513	-0.1356508126	-0.0877149346	-0.0017233858	-0.1157382193	0.0373089955	0.1125609081	-0.0065766571	0.1092002232	0.1679180745	-0.0407102767	0.1993875085	0.0225823999	0.0051907084	-0.1527977888	-0.1456139309	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0238052	-0.0064305	0.00056668754704	4.1351330250000026e-05	-0.0460561	-0.0141859	0.00212116434721	0.00020123975881	-0.163343	0.01215	0.0266809356489999	0.0001476225	0.00198654	-0.00070235	3.946341171600001e-06	4.932955225e-07	0.000900326	4.466099999999999e-05	1.994604920999998e-09	8.10586906276e-07	-0.000325937	-0.000211538	4.4748325444e-08	1.06234927969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5112.825035028112	14.748093945023356	26140979.838810217	217.50627501123455	13680.69701215199	27.839906215667725	187161470.7383044	775.0603780971744	4782.58145118656	7.780574816835724	22873085.337233745	60.53734448037826	5863.053786809336	9153.337882995604	0.923106	40.608318	0.0367027	0.0246423	-0.0052446407	0.1334270819	0.0489349765	0.0022207807	-0.0316819173	0.0178394266	0.0479805674	-0.086404215	0.0196852101	0.0942344283	-0.1010632301	-0.0148591993	-0.0426789894	0.0561941342	0.1039800192	-0.0669091515	0.00246303	0.0534061034	0.0670744354	-0.146748398	-0.112506781	-0.0131988662	-0.1741110902	0.115241843	0.0455731313	-0.1474484787	0.0325193595	-0.0712417429	-0.0958909013	0.0866733518	-0.2596454754	0.1125229745	0.2215952218	0.1661501021	0.1486591474	-0.0749887908	0.1076668937	-0.0596448006	-0.0254218863	-0.1191199099	0.0453621202	0.053331786	-0.0496788761	-0.0812305153	-0.0138710169	0.0912202244	-0.0412365281	0.0639880507	-0.0114278616	0.0155448781	0.1013040514	0.0014606837	-0.0376213674	-0.1856355404	-0.0890964692	0.0883561743	0.0001313559	0.1967930297	-0.1083157151	0.1707435214	0.0982346351	0.2155924106	0.1249175608	-0.2662284264	-0.0826255248	0.0353208517	0.0286839181	-0.0904323512	0.0673807638	-0.0182602	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0173923	-0.0064128999999999	0.0003024920992899	4.112528640999999e-05	-0.0431801	0.002876	0.00186452103601	8.27137600000002e-06	-0.163384	-4.100000000001325e-05	0.026694331456	1.6810000000010862e-09	0.00152521	-0.00046133	2.3262655441e-06	2.1282536890000026e-07	0.0008349899999999	-6.53360000001e-05	4.268792896013067e-09	6.97208300099833e-07	-0.000346727	-2.0790000000000023e-05	4.322241000000009e-10	1.2021961252900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5115.419757428877	2.594722400765022	26167519.29469372	6.7325843370318	13673.207009247371	-7.49000290461845	186956589.91773143	56.10014351119282	4782.298562791033	-0.2828883955271521	22870379.54367318	0.0800258443239264	5866.850476153252	9101.308260603237	0.998289	43.915691	0.03456955	0.0171286	-0.0167781251	0.0982206204	-0.0645650445	-0.0499840819	-0.1667390163	0.0398889686	0.0567191967	-0.053313102	-0.0924048903	0.0283869097	-0.007813613	-0.0012451003	-0.0385434549	0.0972087194	0.0377939573	0.0426287182	-0.0963267289	0.1081926042	-0.1542654342	-0.0349240556	-0.0183805314	0.0228666653	-0.2297579584	-0.0089141821	0.031813541	-0.029021885	-0.0967158328	-0.0944795426	0.0317722024	0.0339082511	0.0786850895	0.0516431338	0.0568758904	-0.0344451945	-0.1494050308	-0.1276844836	0.2732150541	-0.0614135033	0.1393785119	0.0273357688	0.0380904123	-0.0577666174	-0.0241592427	-0.1039702721	-0.0377636321	0.0849687375	0.0626901723	0.0170223063	0.0343941453	0.0187000904	-0.0014984043	-0.0451998803	-0.034245383	0.0216618087	0.1475963809	0.1528632682	-0.022673631	0.1705433429	0.0289803552	0.0949997257	-0.0092080312	-0.088869951	0.1361293652	-0.1047845469	-0.0560971743	-0.0224480606	-0.2306354302	-0.0757719474	0.1158663689	0.228169355	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0199433	0.002551	0.00039773521489	6.507601000000006e-06	-0.0362006	0.0069795	0.0013104834403599	4.871342025e-05	-0.149431	0.0139529999999999	0.022329623761	0.0001946862089999	0.00157943	5.4220000000000006e-05	2.4945991249e-06	2.9398084000000007e-09	0.000772227	-6.27629999999e-05	3.939194168987448e-09	5.96334539529e-07	-0.000241989	0.000104738	1.0970048644000004e-08	5.8558676121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128.498507624141	13.078750195263638	26301496.94270304	171.05370667010862	13696.895623956409	23.68861470903721	187604949.7335562	561.1504668332141	4796.441181467073	14.14261867604	23005848.00727325	200.01366301587544	5890.320804517363	9171.643339858718	0.997538	43.882648	0.06499875	0.034769	0.0637091828	0.0658566669	-0.0582586251	0.0726192233	0.0735086053	0.0655437403	0.0435213304	0.0021498933	-0.0230512243	-0.03049512	-0.0088688207	-0.0303424316	0.0056142813	0.055242657	-0.0449549671	0.1263523973	-0.0259416852	-0.042486245	-0.0887152564	0.0080901304	0.0942856544	-0.0981135022	-0.1324636675	0.2231981715	0.0635481718	0.0203754622	0.0404682189	0.0077344818	-0.0504816507	-0.0557656649	0.0381548013	0.1297912968	-0.0978893642	-0.1232657211	-0.1841404493	-0.0279826845	0.0319093298	0.020841971	0.1976670664	-0.0702905173	-0.1711706009	0.0384560916	0.0033301868	-0.0403002339	-0.0585558114	-0.01900412	0.0799234187	-0.1014657112	-0.0112530649	-0.0792826428	-0.0425429242	-0.1348866087	0.0209044133	0.0708625123	0.0916747948	0.0228331952	-0.0320618554	0.2213926592	0.016793579	0.045459182	-0.0485599885	0.0781362234	-0.1019050838	0.0844544241	0.1685324413	-0.1075121706	-0.1005046944	0.1149274955	0.0084579158	0.080535461	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.02375	0.0038066999999999	0.0005640625	1.4490964889999997e-05	-0.0613286	-0.0251279999999999	0.0037611971779599	0.0006314163839999	-0.131809	0.017622	0.017373612481	0.0003105348839999	0.00157943	0.0	2.4945991249e-06	0.0	0.000460928	-0.000311299	9.690706740100001e-08	2.12454621184e-07	-0.000299531	-5.7542000000000026e-05	3.311081764000003e-09	8.971881996100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5109.206658248318	-19.291849375823404	26103992.67668894	372.1754523394578	13696.935076441085	0.0394524846760759	187606030.48824212	0.001556498547116	4777.254120519694	-19.187060947378995	22822156.9320224	368.1433077984362	5885.161040559245	9093.59259397782	1.098937	48.343258	0.08823175	0.0417218	0.088649333	-0.0059986603	-0.1296024507	-0.0292997734	-0.0376208521	0.0758057097	0.0236447944	0.0846107728	-0.0421679387	-0.0529396274	0.0689840908	0.0628421546	0.028666651	0.0340475541	-0.0434619373	0.1061107267	-0.0975055416	-0.1133317896	-0.0389231951	0.0511801784	0.0357804617	0.0002983278	0.0290889638	-0.038638376	0.0246382888	0.0144916312	0.0803580568	0.1971228756	-0.1999813233	0.1159920543	0.0650095614	0.1098175437	0.2235629662	0.1554971769	0.0918885981	0.0046688242	-0.1684992531	0.0110101365	0.0702221594	0.0065325735	-0.0726005723	-0.1519209332	0.0853702928	-0.0057282603	-0.0254208423	-0.0137469123	0.0669156668	-0.1245417852	0.0726683451	-0.0841448292	-0.1234182041	-0.0610812261	0.0114574574	0.0592822065	0.0261615256	0.0150796372	0.0757335751	0.0333669891	0.1040607641	-0.1467080233	0.1683265737	0.0305976415	0.1575597067	-0.020801109	-0.1333903869	-0.0315131058	0.1977780769	0.2360540632	-0.1033796818	-0.0755872574	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0329333	0.0091832999999999	0.00108460224889	8.433299888999998e-05	-0.0477448	0.0135838	0.0022795659270399	0.00018451962244	-0.124579	0.00723	0.0155199272409999	5.22729000000002e-05	0.00201261	0.00043318	4.050599012100001e-06	1.876449124000002e-07	0.00019588	-0.000265048	7.025044230399999e-08	3.83689744e-08	0.000166934	0.000466465	2.17589596225e-07	2.7866960356000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5120.820320893536	11.613662645218028	26222800.75887617	134.8771600369326	13713.761972904204	16.82689646311883	188067267.44947335	283.14444458052094	4789.8024279893625	12.548307469668543	22942207.299172796	157.46002035333936	5870.643603831758	8893.438336093937	1.521816	66.946106	0.2379692151	0.173286	-0.020450977	0.0646326632	-0.0717448947	0.0098544269	-0.0119323195	0.0164709848	-0.0229095679	-0.1013438653	-0.0025135922	-0.0562164848	0.0742300358	-0.0107213493	-0.0415661257	0.1156513112	-0.0093744886	-0.0974033347	0.0832988658	-0.056094551	0.1421034032	-0.0224247866	-0.1144952295	0.0118411657	-0.0282540368	-0.2099039354	0.117361453	-0.0189565277	0.153493194	-0.1183996991	0.1516699087	0.0587992473	0.3102233103	-0.116066626	0.1191011151	-0.1963036861	0.0926752915	0.2204010514	-0.2231137826	0.0223016544	-0.0796035415	-0.0134225728	0.0495803493	-0.0435196505	-0.0521115904	-0.1016196435	0.0267592776	-0.0274904512	-0.0987323966	0.0193282058	0.0045542323	-0.1241860874	0.0648660966	0.0829691161	0.1679812281	-0.0492547695	-0.1297792589	0.1840692624	0.0689402106	-0.1371374494	-0.0896848584	-0.0808741257	-0.0326357043	-0.1333695713	0.0201804449	0.2318904301	-0.1330349091	-0.3111362294	0.116544537	-0.0584651508	-0.1135650653	-0.1122737501	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0293119	-0.0036214	0.0008591874816099	1.3114537960000004e-05	-5.78599e-05	0.0476869401	3.34776802801e-09	0.0022740442561009	0.0396909	0.1642699	0.00157536754281	0.02698460004601	0.00172244	-0.00029017	2.9667995536e-06	8.419862890000011e-08	0.000129288	-6.6592e-05	4.434494464e-09	1.6715386944e-08	7.587649999999998e-05	-9.105750000000004e-05	8.291468306250005e-09	5.757243252249998e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5124.156331048777	3.336010155241638	26256978.105027266	11.128963755875338	13665.770002910069	-47.99196999413471	186753269.77243665	2303.229183917926	4783.046135903057	-6.756292086305621	22877530.338177163	45.64748275547596	5880.66712338255	9232.059997932787	1.510402	66.444008	0.2104037551	0.121502	0.0715853663	0.0593395972	0.1202645843	-0.0358872106	0.0759564964	0.0657715991	0.0203589798	-0.0193345363	0.07884248	0.0720757456	-0.128180959	0.0641406386	0.0386286199	0.0253349515	0.0271321946	0.0110023953	-0.0372266366	0.0397092861	-0.0515725813	0.1013154993	-0.0327577283	0.0064764222	0.138542705	0.1463481045	-0.0660452712	0.0095417581	-0.0182569995	-0.0947204344	0.2061011038	0.2232712647	0.0274094666	-0.0803610213	0.0035883129	0.0693255491	-0.0301976461	0.2746941671	-0.0379077346	-0.0240739307	-0.059334377	0.1796790882	0.0062182019	0.0437236373	0.0660270794	-0.0411745903	-0.0027338777	0.0616780687	0.0114959395	0.058048837	-0.0126572537	0.0381056122	-0.0116917141	-0.0024265352	-0.0918903892	0.0809892173	-0.0963261115	-0.0788333563	0.0254289611	-0.010315609	-0.1709252334	0.1227519043	-0.1327508983	-0.154345433	0.0105801288	0.1717611328	-0.1394979732	0.0477564525	0.0472875713	0.1447559322	-0.1834056654	0.1113042302	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00537129	-0.0239406099999999	2.88507562641e-05	0.000573152807172	-0.0204152	-0.0203573401	0.00041678039104	0.000414421295947	-0.0761542999999999	-0.1158451999999999	0.0057994774084899	0.0134201103630399	0.00123305	-0.0004893899999999	1.5204123025000002e-06	2.395025720999999e-07	-8.079759999999998e-05	-0.0002100855999999	4.413595932735999e-08	6.5282521657599975e-09	-0.00022986	-0.0003057365	9.347480743225e-08	5.28356196e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5113.006169959461	-11.150161089316498	26142832.09404352	124.32609231770768	13679.896981852396	14.126978942327696	187139581.4340943	199.57153403697012	4786.12548928251	3.079353379453096	22906997.199159745	9.4824172355492	5867.281212495172	9073.216556850506	1.015509	44.673222	0.07553505	0.036096	0.0287539935	0.1471028932	-0.033310271	0.0693563956	0.0558018696	0.0632198097	0.1012487163	-0.0571999277	-0.037788566	0.0524638018	-0.0059774093	-0.0226948717	-0.0091933315	0.0950690049	0.0590031664	0.1449234343	-0.1244438604	-0.0306100669	-0.1088705513	0.1958982666	0.109921839	-0.0072076373	0.014312879	-0.0740509582	0.1148550566	0.0182706803	-0.0316124199	-0.0845447682	-0.0992870324	-0.0243875275	-0.0423829034	-0.2361131105	0.1430465898	0.1624454005	-0.1973395071	0.0011875146	-0.0773442804	-0.0030547087	-0.0626892385	0.0851033457	-0.0088929374	-0.0832046268	-0.0305321426	-0.0915482501	-0.0688513348	0.0861325996	0.0598106675	-0.0860127907	0.043942377	-0.0052289248	-0.064120911	-0.0345026042	-0.0445516339	0.2088994175	0.0790189678	0.0408673402	0.1808000271	-0.0398011512	0.011879882	0.0676008274	-0.007521974	-0.0090442542	-0.0975204448	-0.0748808778	-0.2471556986	0.1222361858	-0.0684729037	0.1969586637	0.1040880474	-0.1142278723	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0241581	0.0187868099999999	0.0005836137956099	0.000352944229976	-0.0364937	-0.0160784999999999	0.0013317901396899	0.0002585181622499	-0.0933144	-0.0171601000000001	0.00870757724736	0.00029446903201	0.0014185	0.0001854499999999	2.0121422500000003e-06	3.4391702499999994e-08	-7.616899999999998e-05	4.628599999999998e-06	2.1423937959999982e-11	5.801716560999997e-09	5.02542e-05	0.0002801142	7.846396504163999e-08	2.5254846176399997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5115.022353599294	2.0161836398328887	26163453.67782046	4.064996469529795	13684.556142738888	4.659160886491009	187267076.8237726	21.70778016620768	4786.346051897322	0.2205626148115698	22909108.52851308	0.0486478670525169	5884.723353753587	9082.874553420565	0.928264	40.83522	0.09378686	0.0509641	0.0883827982	0.0617985828	-0.0418118999	0.021658884	-0.1236756608	0.0789220312	0.0262707636	0.0073007829	-0.0264602251	-0.0075796286	0.0076343785	0.0622435944	0.0651544778	0.0377836288	-0.0178277185	0.1939996617	-0.0049829591	0.0015691946	0.1490144629	-0.1682635448	0.145540092	-0.144983851	0.1290180707	-0.0436786771	0.0722721789	-0.1188215994	0.1688716716	-0.0234990487	0.0774240602	-0.1549678404	0.100611089	0.0544736979	0.1386666819	-0.0952395097	-0.0252026384	-0.0440707281	0.2278177116	-0.0724369506	-0.0977185774	0.0437546697	-0.0759522364	0.0394459079	0.0631675975	-0.0331173939	-0.0348738355	-0.0019947301	0.1043170097	-0.1410404685	-0.0008806171	-0.1560684097	0.1424561899	-0.0879469219	0.0856243229	-0.0905994964	0.038403779	-0.1388836814	0.1022962673	-0.0391035705	-0.0731961991	-0.2244247024	-0.0503227175	0.0149386268	-0.023003816	-0.0622423673	-0.0424310683	-0.1524013175	-0.078344169	-0.1770700067	0.11004358	0.1773782102	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0146403	-0.0095177999999999	0.00021433838409	9.058851683999996e-05	-0.0322102	0.0042834999999999	0.00103749698404	1.8348372249999964e-05	-0.0469987	0.0463157	0.0022088778016899	0.00214514406649	0.00150478	8.628e-05	2.2643628484e-06	7.4442383999999994e-09	-0.000454833	-0.000378664	1.4338642489600004e-07	2.06873057889e-07	-0.000158199	-0.0002084532	4.345273659024e-08	2.5026923601000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5118.788857787465	3.766504188170984	26201999.370609097	14.186553799509564	13695.653334208895	11.0971914700076	187570920.2508272	123.14765852200946	4773.357568893381	-12.988483003940928	22784942.480511725	168.70069074366236	5873.721151027488	9220.353720994995	0.86422	38.017876	0.04646506	0.0252903	0.1487725601	0.0598349155	0.0146494734	0.0562803806	-0.0041557062	0.1113391589	0.0303429572	0.056712355	0.0448556722	0.0270272723	0.0179378149	0.1172529208	0.0879816608	0.0369718917	-0.0096748635	0.0505281468	-0.0027339836	-0.0469901318	-0.114657741	-0.0891915317	-0.0908096117	0.0271130731	-0.1181245688	0.0136196212	-0.1236196153	-0.0058784298	0.1115751682	0.0150313949	0.0475523681	0.0247304817	-0.0839470812	0.0206974993	-0.3219852808	-0.1624507425	0.1049643373	-0.0608730851	-0.0264715127	0.1221580461	0.0950087772	-0.1549036401	0.1821733837	-0.2416961171	0.1082745298	-0.0403499903	-0.0214590779	0.0530099273	0.068911655	-0.0011057707	0.010459675	-0.0669963886	-0.0925492108	0.0703908332	0.0825779471	-0.07494109	0.0141121565	0.0415897446	-0.1209582741	0.0677691523	-0.172467689	0.045354247	0.0581297205	-0.0043850992	0.0014714286	0.1105163278	0.2978245609	0.0503677881	0.1304582234	0.0116494713	0.0477426906	-0.0181094023	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.00532949	-0.00931081	2.84034636601e-05	8.669118285609999e-05	-0.0155407	0.0166695	0.0002415133564899	0.00027787223025	-0.0453324	0.0016662999999999	0.00205502648976	2.7765556899999854e-06	0.00113217	-0.00037261	1.2818089089e-06	1.388382121e-07	-0.000454833	0.0	0.0	2.06873057889e-07	-0.00015444	3.759000000000016e-06	1.413008100000012e-11	2.38517136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5136.102249038846	17.31339125138129	26379546.31258189	299.7535166234062	13678.796898228782	-16.85643598011302	187109484.58299336	284.13943395164875	4776.615343679245	3.2577747858640578	22816054.14147199	10.613096555411609	5881.571416521438	9204.576959193966	1.057397	46.515877	0.1350894959	0.0893458	0.1077253509	-0.0448140735	0.1868097401	0.0070484474	0.0046563342	0.086864963	-0.014237885	0.0756349388	0.0814184431	0.0708639317	-0.0502562842	0.1114502425	0.0608296285	0.0286141654	0.0915804692	-0.1110541806	-0.0340363127	-0.0717394066	0.0305929069	0.0079180692	-0.2379880299	0.1994907368	0.0185529553	-0.3523342108	-0.0130757274	0.022668226	0.0807540176	0.0174641439	0.0996785888	-0.104004084	0.009095941	0.0809173968	-0.0419110073	0.1355255801	-0.1023149242	0.0099512374	-0.0130866914	0.0033916914	0.0562519904	-0.0046067531	-0.1341656172	0.0360671015	0.1310793615	0.0001396692	0.0176180035	0.0745489347	-0.0877832114	0.0828546882	0.0753247915	-0.0671425232	-0.0107685446	0.222467475	0.0028997061	-0.0351822783	-0.0746435173	0.2367188551	-0.0206536157	-0.2146350423	-0.0229266341	-0.2308001239	-0.0019864736	-0.0430688248	0.090479946	-0.0845564395	-0.0190743994	0.1166525252	-0.0516107695	0.0672070877	0.000829797	-0.0442578898	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-6.30249e-05	-0.0053925149	3.9721380200099995e-09	2.907921694672201e-05	-0.000717789	0.014822911	5.152210485210001e-07	0.0002197186905139	-0.00351008	0.04182232	1.23206616064e-05	0.0017491064501824	-0.000280353	-0.001412523	7.8597804609e-08	1.9952212255290007e-06	-0.000454833	0.0	0.0	2.06873057889e-07	-0.000105928	4.851199999999999e-05	2.353414143999998e-09	1.1220741184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5140.645829156861	4.543580118014688	26426239.540827826	20.644120288818367	13767.372745922634	88.57584769385176	189540552.3251733	7845.680794684424	4797.121139974848	20.50579629560343	23012371.231593587	420.4876817167834	5869.081254138464	8889.016020958949	1.673068	73.599823	0.1093305159	0.0771112999999999	-0.0942882117	0.1557808072	-0.0123314648	-0.0531399101	-0.1580818494	-0.0226766835	0.0858283835	-0.1150557976	0.0221537349	-0.0530086237	0.0640866072	-0.0961186461	0.0004150262	0.072754469	-0.000703316	0.0281190034	-0.0053649118	-0.0697099027	0.1519060749	0.0860716621	0.0318771344	-0.0990863365	0.1499057868	-0.1957560829	-0.2803288659	0.1710353796	-0.065253561	-0.0005788334	0.008462014	-0.1295289536	-0.0973693693	-0.0737335584	-0.055934902	0.033245271	-0.1072148486	0.0279398671	0.105460736	0.1549838335	0.0368705435	-0.0710290988	0.0230936139	0.0833545872	-0.0909560734	-0.0506833088	-0.0586086884	-0.0291477443	-0.0393266379	-0.0825623785	0.0690636486	0.0320552127	0.0023907292	0.1330696547	0.1014371744	0.0493758889	-0.0855255227	-0.2296401016	-0.1141744599	-0.2303586601	0.0589920624	-0.0568951088	-0.1363055272	0.0009250575	-0.0506634977	-0.0406958102	-0.0017693845	0.1401410108	-0.0416821433	0.0821612877	0.2267036919	-0.02873247	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00535105	0.0054140749	2.8633736102500004e-05	2.931220702281001e-05	-0.0115091	-0.010791311	0.0001324593828099	0.0001164523930987	0.072913	0.07642308	0.005316305569	0.0058404871566864	-0.000191838	8.8515e-05	3.6801818244e-08	7.834905225e-09	-0.000661451	-0.000206618	4.2690997924e-08	4.3751742540100005e-07	-0.000144836	-3.890799999999999e-05	1.513832463999999e-09	2.0977466896e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
